FyFL,az,yaw,y,sideslipFR,sideslipRL,FyRR,roll,pitchrate,longslipFR,FxFL,FL,yawrate,pitch,FxFR,FyFR,vx,sideslipFL,slip,RL,ax,FyRL,FxRL,steeringangel,RR,brake,FxRR,x,signal,longslipRL,slip1,signal,longslipRR,gas,rollrate,FR,sideslipRR,vy,ay,longslipFL
1918.622360656513,-0.0371168015207575,0.0305817847513122,-4853.993030287921,-0.0487458559703563,-0.03400416691528,3946.998447206567,0.0488413296319675,0.0381276526374647,-0.0010177821116474,-24.58175755618304,39.27666491621843,0.5186717435490529,0.0006245706518037,-152.8560518209807,5356.6320538773925,13.447958462021584,-0.0641274358348942,0.0220844791528571,39.74693517347885,-0.3732292310518157,805.0043320240435,378.95276751028905,1.9988978360559253,41.91801860788826,0.0,245.11755187404617,5009.087202393195,1.9988978360559253,0.0097366790548274,0.0220844791528571,0.0,0.0012802818636219,0.1432479170385988,0.0227138791308883,41.815762667758726,-0.0345545033329079,0.3057414678176926,7.57190883576061,-0.0007044777731711
1913.1923881196371,-0.0855139251996965,0.0358200071580157,-4853.985535322265,-0.047816698885191,-0.0352651293981856,4060.549666958387,0.0489986091812551,0.0370498642560654,-0.0009979669624503,-26.65892565460044,39.25437488011057,0.5278957786894022,0.0010002583031137,-152.0292364750741,5286.420562044223,13.44578689648165,-0.06290637047779,0.0224607129725208,39.72735844552952,-0.3685697556552773,810.3134599449263,379.7650608463236,1.9930816891437333,41.94902347116973,0.0,247.81755181163064,5009.22149969288,1.9930816891437333,0.0101858406012274,0.0224607129725208,0.0,0.001319484469199,0.1432106573362664,0.0101769336409574,41.83564352431896,-0.0356122680505233,0.3112832614598781,7.591248375832271,-0.0007438868462659
1903.6799968335504,-0.1356877973631115,0.041145230175825,-4853.977286774455,-0.0467466654369019,-0.0364489133601451,4161.4952609289385,0.0490362990864801,0.0355803495794488,-0.0009746450998843,-28.73893597664888,39.23591095366938,0.5361582365121083,0.0013629890274399,-150.87961797339818,5197.84448808989,13.44373844571857,-0.0614429342665589,0.0227600589062867,39.708548986228685,-0.3592934489695285,818.9720200178389,380.999822191613,1.982283875985549,41.97719460979455,0.0,250.911491170401,5009.355733141839,1.982283875985549,0.0105553152159981,0.0227600589062867,0.0,0.0013620590440794,0.1430880094027175,-0.0013262650792767,41.85461738077903,-0.0366175354099004,0.3157454189048568,7.592817601999931,-0.0007764158467427
1889.7167156966664,-0.1827073147848682,0.0465474654182844,-4853.968284683589,-0.0455602306586591,-0.037550845399577,4254.164599706875,0.0489642890099642,0.0337451109959867,-0.0009487343820213,-30.775142968008915,39.22123103283714,0.543390241758961,0.0017089861153335,-149.4025657524151,5093.26442961577,13.441845028195573,-0.0597701110386318,0.0229794106331758,39.68971745320869,-0.3467076226137255,831.1837134920969,382.25887044562586,1.9665313854908992,42.00235480763694,0.0,254.13363059780488,5009.489899671989,1.9665313854908992,0.0108378567591134,0.0229794106331758,0.0,0.001405548570842,0.1428726320599388,-0.0118655034440726,41.87242206932565,-0.0375694174955172,0.3190816402846955,7.578927067943029,-0.0008011339531502
1872.237446820665,-0.2302171602467154,0.0520160731553273,-4853.9585306461,-0.0442522584799706,-0.0385631800897488,4338.7306562743415,0.0487921683756796,0.0316010208011288,-0.00092097557699,-32.86625923065987,39.21026620004228,0.5495336773721511,0.0020348500884331,-147.70265184406682,4975.088600160947,13.440129697278929,-0.0578967943404239,0.0231185877927413,39.67090782869935,-0.3317140956321613,846.4505421400866,383.13020293949177,1.9458635906822728,42.024378436303934,0.0,257.3881293560456,5009.623996569461,1.9458635906822728,0.0110321198090263,0.0231185877927413,0.0,0.0014491372549871,0.1425756456844567,-0.0214310909926884,41.88889351455365,-0.0384611126980979,0.3212858213495992,7.551065405737395,-0.0008201585173173
1851.0928012710535,-0.2753752526757096,0.0575398911701466,-4853.948027711111,-0.0428331787429912,-0.039479694317697,4414.057207413687,0.0485298442770187,0.0292322816900183,-0.0008885630847206,-35.01864738668748,39.20305922974468,0.5545357008317605,0.0023379962595596,-145.43952662741592,4838.792269723583,13.438613187214562,-0.0558296459100238,0.0231771043333384,39.65245743035844,-0.3133879140864669,864.4345490861283,383.5118591634993,1.920332150283081,42.04303294985049,0.0,260.4408372677891,5009.758021447539,1.920332150283081,0.0111412152344684,0.0231771043333384,0.0,0.0014895045523554,0.1422043059938216,-0.0300314698692989,41.90395003142412,-0.0392857530769095,0.3223475329064423,7.505212509710872,-0.0008326154299542
1825.8054616159504,-0.3172605955834468,0.0631071554479256,-4853.936780555441,-0.04132073187195,-0.0403007737027446,4481.56319777544,0.0481860219340657,0.026688297260709,-0.0008551663122946,-37.18905510873736,39.19960454646422,0.5583348595196294,0.0026164583752699,-142.8160276756057,4688.767774927098,13.437313264981697,-0.0535896209701498,0.0231545892347919,39.6345559634968,-0.2926931701231656,884.7028002009961,383.32163647789326,1.8900008795978616,42.05869866800166,0.0,263.082489403537,5009.891972287649,1.8900008795978616,0.0111648124625761,0.0231545892347919,0.0,0.0015288690261988,0.1417652231104147,-0.037825658083141,41.91695296807181,-0.0400390055933088,0.3222621827841641,7.44576345942786,-0.0008392828112193
1794.5647280064425,-0.3566965336142236,0.0687055654332403,-4853.9247953227,-0.0397088441907248,-0.0410226429693698,4538.81685647998,0.0477683367115684,0.0239977725530291,-0.000819962101428,-39.33525242213588,39.1998097001644,0.5608818841378614,0.0028686538132799,-139.9712289724665,4525.260278008227,13.43624284076058,-0.0511856686917797,0.0230523529900021,39.61755724336617,-0.269731333854111,907.1021969253026,382.553245584695,1.854945591007081,42.070904109976105,0.0,265.6425431035142,5010.025847411563,1.854945591007081,0.0111071888977702,0.0230523529900021,0.0,0.0015681444778548,0.1412685524681122,-0.0448959772963905,41.92773290474586,-0.0407221457965797,0.3210471458594222,7.369081838410834,-0.0008434155536758
1756.410004687541,-0.3929933712055179,0.0743223449301305,-4853.91207975537,-0.0380092502708403,-0.0416452461792025,4585.405976953072,0.0472833296510079,0.0211868095470639,-0.0007839898282638,-41.50582763959373,39.20353170570224,0.5621309352424146,0.0030932599827062,-136.93149685835053,4349.975391034893,13.43541407337664,-0.0486363223989828,0.0228703447859441,39.601740075922095,-0.2447888838107199,931.9831739336956,381.2562195845624,1.8152539044757756,42.07942904637386,0.0,268.020694816376,5010.159645514937,1.8152539044757756,0.0109730908404955,0.0228703447859441,0.0,0.0016054339261325,0.1407186358565809,-0.0513690717857135,41.936064152030696,-0.0413360908618426,0.3187019756975517,7.276644121593433,-0.0008489140276033
1710.9908599377627,-0.4257869331679018,0.0799442412417536,-4853.898643223508,-0.0362325619975537,-0.0421670499612702,4621.556515769084,0.04673629093944,0.0182815216866434,-0.0007474176537235,-43.83353394112554,39.21084243540126,0.5620305267734492,0.0032892162730252,-133.6719026564735,4161.351794275579,13.434834957393337,-0.0459603278909335,0.0226095573127971,39.58729863602951,-0.2181639809216264,959.5223283838716,379.4112093329648,1.7710250285491889,42.08437470164865,0.0,269.995160860049,5010.293365679895,1.7710250285491889,0.0107656456585136,0.0226095573127971,0.0,0.0016400670924935,0.1401237565187097,-0.0573738538232955,41.94174203363572,-0.0418770428622985,0.315240833933772,7.167355013724754,-0.0008543349805286
1658.2556196824964,-0.4547198602399655,0.0855574430459461,-4853.884496738842,-0.0343967446847335,-0.042585750132261,4648.449597095731,0.0461311442722387,0.015307827958377,-0.0007110207570402,-46.28304388823109,39.221929984607485,0.5605252141440699,0.0034557215074653,-130.21930770016974,3963.1750674708974,13.434510809612153,-0.043181058863835,0.0222714309513997,39.57445907187993,-0.1903984480746559,989.815487863356,376.9435473406655,1.722369512383285,42.08585004349159,0.0,271.6099951957426,5010.427007383888,1.722369512383285,0.0104889687887281,0.0222714309513997,0.0,0.0016711416799349,0.1394911093036897,-0.0630396806427204,41.94449835975759,-0.0423400219784692,0.3106842066820542,7.043851224867572,-0.0008556498329643
1598.2097964295544,-0.4798203932169368,0.0911476548886959,-4853.869652752242,-0.0324994650419018,-0.0428957456449548,4666.520461521722,0.0454707953934217,0.0122923235743102,-0.0006746540157979,-48.79918067023357,39.23686871932472,0.5575693749016432,0.0035922377437391,-126.59142015922995,3755.636035245882,13.434441695868056,-0.04031243649733,0.0218599818480167,39.563544367906346,-0.1617098180597828,1022.8636908728156,373.8173716151556,1.6694089694290968,42.08393724700767,0.0,272.86206783396614,5010.560570475461,1.6694089694290968,0.0101499560863689,0.0218599818480167,0.0,0.0016987187915001,0.1388322690353775,-0.0684549169209064,41.94415982678079,-0.0427175722987465,0.3050875738734491,6.906704625116716,-0.0008516312352082
1530.8745580552356,-0.5011108900612448,0.0967001229244005,-4853.854125044511,-0.03054614373317,-0.043090881192978,4674.960969913034,0.0447572754013261,0.0092616703546346,-0.0006394528521786,-51.36910983994313,39.255676839749405,0.5531203180844337,0.0036984940700398,-122.83056954983395,3540.949879151216,13.434625903744957,-0.037371389457799,0.0213798070760644,39.55491322719997,-0.1324919232519515,1058.5615756588095,370.0338568488292,1.612275773462752,42.078649070807245,0.0,273.7897468293969,5010.694055167218,1.612275773462752,0.0097567267001008,0.0213798070760644,0.0,0.001722985233394,0.1381545631189775,-0.0737028132713466,41.94049160318107,-0.0430024386319838,0.2985144516648159,6.756114044862017,-0.0008424609506654
1456.3191087922212,-0.5234580128711012,0.1021997449742851,-4853.837928713715,-0.0285467727284143,-0.0431671615147891,4671.779832900814,0.043991636237271,0.0062289828129009,-0.0006058452743697,-53.9720262066046,39.2783379807904,0.5471473271199574,0.0037744445609711,-118.88962030299128,3317.619569414267,13.435058395629651,-0.0343764735033135,0.0208354686574396,39.54900966992421,-0.1028481194951139,1096.5442548021565,365.513591090578,1.5511127277197083,42.069982783729216,0.0,274.3228411105821,5010.827462034069,1.5511127277197083,0.0093301380461048,0.0208354686574396,0.0,0.0017422748131411,0.1374664524703642,-0.0789251282975894,41.93332087093401,-0.04319038843102,0.2910276430624558,6.58944273646131,-0.0008290047449103
1374.9002251507268,-0.5413661612476588,0.1076311469324133,-4853.82108026876,-0.0265185633402757,-0.0431251818445249,4658.915626640815,0.0431727758003537,0.0031910805729107,-0.00057443487894,-56.61075448667435,39.304830406446,0.5396291999382332,0.0038200169167106,-114.85934482713677,3087.975904475173,13.435728776627888,-0.0313503303626817,0.020231526129743,39.54640391621869,-0.073855944604642,1133.5826691818804,360.23057967348893,1.4860727079612948,42.05819510256749,0.0,274.3226594061835,5010.960792006557,1.4860727079612948,0.0089040780940292,0.020231526129743,0.0,0.0017567208448821,0.1367806727756329,-0.0843440659888003,41.92248913742591,-0.0432813356819963,0.2826887394535546,6.409268885017264,-0.0008127422007643
1286.923195355407,-0.5541976802834798,0.1129788414982318,-4853.80359761737,-0.0244633460415726,-0.0429672454445436,4637.107753933706,0.0422982999212095,0.0001768794620536,-0.0005454629793659,-59.22686289178946,39.335050270196106,0.5305607363941379,0.0038353175533414,-110.76090167720297,2854.1941692426635,13.436626569675846,-0.0283042919012378,0.0195728474482754,39.54760399290411,-0.0452436832593146,1169.3300701716903,354.46188533015936,1.4173182803646454,42.043086103914575,0.0,274.10790024449415,5011.0940463619545,1.4173182803646454,0.0084651599987256,0.0195728474482754,0.0,0.0017668154533867,0.1361025747977742,-0.0900290864796754,41.90787906449332,-0.0432747057393662,0.2735659862752955,6.216614280337853,-0.0007952961012135
1192.4643086344245,-0.5635996510905633,0.1182273105793638,-4853.785499934163,-0.0223775720798357,-0.0426892157420369,4606.082494082503,0.0413653914948478,-0.0027834264030858,-0.0005183897567042,-61.83073429562966,39.36883467133524,0.5199378775812155,0.003820748687707,-106.62129983409844,2616.5607730197657,13.437740609886712,-0.0252446725375756,0.0188658295893893,39.55256594842043,-0.0170100449201339,1205.6671255030624,348.4833246127632,1.3450212951921745,42.02462778959858,0.0,273.7731004698581,5011.227226734253,1.3450212951921745,0.0080054219724356,0.0188658295893893,0.0,0.0017739580861781,0.1354358650414689,-0.0960045546842683,41.88947850630337,-0.0431649094997695,0.2637480799086804,6.012519566362682,-0.0007800435123615
1091.441944270611,-0.5693654044165031,0.1233609543557311,-4853.7668075359625,-0.0202647523031612,-0.042283238401282,4564.700829689608,0.0403710811980265,-0.0056629350521316,-0.0004889135226322,-64.53949106310367,39.40607829475291,0.5077508380565922,0.003776999984818,-102.21570216678604,2375.357728943305,13.439059878321531,-0.0221907921679542,0.0181173373301286,39.56116035234567,0.0105827225769364,1243.7493912328312,342.3033094175615,1.2693624572552709,42.00280544385335,0.0,273.38369572923256,5011.36033511362,1.2693624572552709,0.0075253993162664,0.0181173373301286,0.0,0.0017783273052852,0.1347821147114645,-0.1022790573423825,41.86722575900368,-0.0429435710161078,0.2533299696435145,5.797288132581191,-0.0007721864314934
984.5200260911596,-0.5722448529966154,0.1283641246986033,-4853.747541902509,-0.0181113912725897,-0.0417408341165786,4510.809357566066,0.0393125636261304,-0.0084342678243886,-0.0004678167632273,-67.61396018846776,39.44729080352659,0.4940007726823384,0.0037050274909137,-97.81203248745705,2130.441208909565,13.440572879160928,-0.0191581149404576,0.0173335543507846,39.57343149892626,0.0370638860100097,1283.613052414965,335.8063715367022,1.190530874246462,41.97761450806025,0.0,273.071931373802,5011.49337385832,1.190530874246462,0.0070312990351365,0.0173335543507846,0.0,0.0017808895138319,0.1341431838823567,-0.1088092927923235,41.84011774685184,-0.0426021153743168,0.2423977267734132,5.568213296770287,-0.000767591135227
870.402041485916,-0.5716359265343599,0.1332212140874663,-4853.727725768826,-0.0159292929881039,-0.041055341820512,4444.955585621852,0.0381874276919238,-0.0110731638252729,-0.0004435533440161,-70.28551929863629,39.492066658076446,0.4786910501228356,0.0036060531839638,-93.41705337430108,1882.82696578461,13.442261640496527,-0.0161130135636773,0.0165204747301134,39.5897000383434,0.0625327989360924,1324.5736283369702,329.01293181535146,1.1087235840685326,41.94896939439861,0.0,272.71246767733686,5011.626345672718,1.1087235840685326,0.0065357632878216,0.0165204747301134,0.0,0.0017797214928252,0.1335316888583727,-0.1155814991195684,41.80947422775903,-0.0421328139652538,0.2310351705700729,5.326125119829184,-0.0007625889996867
749.1488208200352,-0.5658457692642545,0.1379166747286491,-4853.707383113538,-0.0137301946708556,-0.0402226518791436,4367.224476818279,0.0369931861849603,-0.0135699851407443,-0.0004240655220722,-73.22315611183672,39.54034755185373,0.4618330108409202,0.0034814804691303,-89.28100728827253,1634.5030766718603,13.444110949749335,-0.013086258056005,0.0156841810560744,39.60999021708899,0.0864196684602975,1365.486105795043,322.066082163476,1.0241450623424653,41.916954823208336,0.0,272.4212617767044,5011.759253613415,1.0241450623424653,0.0060421848795802,0.0156841810560744,0.0,0.0017755170158307,0.1329480386810922,-0.122612700064686,41.7747497935005,-0.041529820000491,0.2193280973330984,5.070925821930399,-0.0007598725666074
627.9196673545946,-0.5566387424719161,0.1424352000156271,-4853.686539132182,-0.0114136915140853,-0.039235232859982,4276.841084989386,0.0357275520480437,-0.0159243624244156,-0.0002940341561238,-84.2913478834058,39.59419791171744,0.4434797881609421,0.0033326688788957,-66.05109318888553,1384.832880921926,13.446111236237824,-0.0104835689102239,0.0148303730956084,39.63441271606635,0.1146431553051504,1404.831764784238,314.8530579423762,0.9370067113249784,41.88166318263923,0.0,272.23970853099746,5011.892101071188,0.9370067113249784,0.0055510769898635,0.0148303730956084,0.0,0.0017708740674094,0.1323916807889257,-0.1296301678889688,41.730157015493376,-0.0407849009831656,0.2073585836572611,4.79921775478327,-0.000896439487001
490.4495751128039,-0.5515945007796216,0.1467621456927476,-4853.665220524033,-0.0088806429080697,-0.0380713706799261,4169.492182580486,0.0343947858024409,-0.0181179952708494,-0.0003334282189495,-76.17752829811839,39.656502406833816,0.4236241232196885,0.0031613042731761,-81.1097894304285,1117.1997833813657,13.448206495949076,-0.0071262228659079,0.0139594881874595,39.66369076250802,0.1311165232440458,1440.3491418010644,307.3894503348701,0.8475263315128918,41.84234795372905,0.0,272.33451878962506,5012.024891851374,0.8475263315128918,0.0050925600752686,0.0139594881874595,0.0,0.0017590735301843,0.1319257415368296,-0.1363832248968315,41.68592999899817,-0.0398798090443489,0.1951341776793508,4.502127965008931,-0.0007226564343604
339.7088974167553,-0.5391246196189297,0.1508820195677874,-4853.6434564503,-0.0066490218278485,-0.0367808753077482,4048.987109672696,0.0329898710644309,-0.020247267092821,-0.000376074309442,-82.99498726390829,39.71329914022374,0.4022485432214186,0.0029683363514942,-78.9709998409154,861.5709917354092,13.450432727721314,-0.0041098866317993,0.0130679112525612,39.69701076991766,0.1448702551067909,1467.639729341996,300.6398035493897,0.7559275772551,41.80028669916197,0.0,271.97280055123025,5012.157630103044,0.7559275772551,0.0046773649271228,0.0130679112525612,0.0,0.0017473397044882,0.1314231327950172,-0.1439696139275158,41.63795393407041,-0.0388595951270567,0.1826092445171874,4.189949277681286,-0.0007718520013892
187.21610868897824,-0.5246549982731455,0.1547805289732307,-4853.621277537233,-0.0044780392069749,-0.0353745925419803,3917.8683208826033,0.031505208912601,-0.0222791392198777,-0.0003613894174969,-84.86630223722177,39.77563129602086,0.3795153780627947,0.0027546000738123,-73.64300008945398,622.9307360185021,13.45271561524375,-0.0012439687566253,0.012165220671533,39.73426090641122,0.1605088724310161,1486.7742045044142,293.63829321505966,0.6624393977337465,41.75529819064778,0.0,271.82583999341034,5012.290320392599,0.6624393977337465,0.0042784913259518,0.012165220671533,0.0,0.0017317084809871,0.1310305676950713,-0.1522307050167663,41.58894717485121,-0.0377270058838744,0.1699174713466034,3.874770251431447,-0.0007630580921945
29.85873404068124,-0.5080369742047478,0.1584448794496994,-4853.598714838584,-0.002288865836256,-0.0338544921669783,3773.636073884452,0.0299350520881953,-0.0241932822069798,-0.0003422577168722,-88.31276052304983,39.84056758067255,0.3555576059691893,0.0025211782121481,-69.61094204851496,393.1879170769808,13.45503849612101,0.0015650912843433,0.0112601580225225,39.77574287680155,0.171645194094511,1500.328008672673,286.626603191841,0.5672954647098292,41.70778057119429,0.0,271.813571326882,5012.422967373102,0.5672954647098292,0.0038997155163486,0.0112601580225225,0.0,0.0017174777395702,0.1307079394073424,-0.1609984358060586,41.53703433864872,-0.0364800936246945,0.1571820016524134,3.5499809393085324,-0.0007651830035424
-134.5117775570778,-0.4888817042231217,0.1618633770610954,-4853.575800317507,-8.156628542908664e-05,-0.032224281597951,3616.8338866689446,0.0282748715938365,-0.0259759766723713,-0.0003291650543278,-91.27620167190244,39.9082638457805,0.3304705528343938,0.0022693263508553,-66.0541235937362,169.1957399745495,13.457377701666676,0.0043226438050502,0.0103558968707218,39.82115188923565,0.1802555220120158,1508.1673376602987,279.9301818313241,0.4707335884659049,41.657851683172034,0.0,272.02486654107696,5012.555575837765,0.4707335884659049,0.0035444480854505,0.0103558968707218,0.0,0.0017044274230226,0.1304503124647748,-0.1701799927186348,41.48199815949985,-0.0351211541115575,0.1444506393742675,3.2136724674306243,-0.0007672659341467
-306.4313782546431,-0.4673588247618518,0.1650251336999209,-4853.552567125446,0.0021356238276671,-0.030485231601185,3448.968783464186,0.0265210526889826,-0.027613710166905,-0.0003175963154653,-94.33656304613083,39.97848685574348,0.3043272481357773,0.0020004341239984,-62.478679879974216,-48.71993951683324,13.459711250889631,0.0070176882541946,0.009454565159487,39.87003702116409,0.1862562209709384,1510.4542428695163,273.5389876330572,0.3729951234040187,41.60564204873697,0.0,272.5832230076593,5012.688150847989,0.3729951234040187,0.0032133888905471,0.009454565159487,0.0,0.001693044513836,0.1302536227822451,-0.1796774733793415,41.424187455202585,-0.0336504844049312,0.1317570214436457,2.86532895076093,-0.0007691797877078
-485.6795126784263,-0.443467253644556,0.1679200559202532,-4853.529049588909,0.0043608428170614,-0.0286420507364988,3269.1006367530053,0.0246709456525233,-0.0290932371850961,-0.0003064481133335,-97.33752946909053,40.05092345348349,0.2772170634486921,0.0017160229285462,-58.93858970210546,-259.3142371170194,13.46201661846337,0.0096430574147149,0.0085571680422972,39.92222383102504,0.1894918438180284,1504.372758246134,267.3656820637711,0.2743243647858388,41.5512702784941,0.0,273.4511231461651,5012.820697700505,0.2743243647858388,0.0029119878093825,0.0085571680422972,0.0,0.0016841285692642,0.1301185521507111,-0.1894014685420793,41.36382645796533,-0.0320716711123884,0.1191199393070453,2.503785349367462,-0.0007723155073253
-671.8979054076017,-0.4173892467193765,0.1705390326155504,-4853.505283277246,0.0065953845417775,-0.0267027237712828,3078.7495726167203,0.0227227899552195,-0.0303995563862319,-0.0002962035574533,-100.32515224475944,40.1253031771444,0.2492419670244816,0.0014177566973063,-55.49135887501732,-461.45455679775785,13.464271076645598,0.0121940611154478,0.007663807200285,39.977435119460985,0.1899847142496571,1488.9308207511897,261.56988216514543,0.1749679381210622,41.494911008120354,0.0,274.70430740855994,5012.953221914265,0.1749679381210622,0.0026403976935123,0.007663807200285,0.0,0.0016789636743459,0.1300469123395308,-0.1992571146581031,41.30109654195737,-0.0303906646797933,0.106546174842072,2.130215584863909,-0.0007761904678008
-864.6988872641284,-0.3920662945348903,0.17287403213896,-4853.481304945119,0.0088406588771146,-0.0246789462656166,2878.567691294012,0.0206756888642019,-0.0315017275932169,-0.0002863780739867,-103.2593013845556,40.20132872097172,0.2205160988609438,0.0011074988659415,-52.11750437432387,-654.4660636193795,13.466452081389525,0.0146714749315994,0.006773724117857,40.03548936046792,0.1873555695609656,1461.9232843931284,256.06347491843616,0.0751741827324103,41.43669772736676,0.0,276.2166668740423,5013.085729200439,0.0751741827324103,0.0024008874062951,0.006773724117857,0.0,0.0016772619720717,0.1300399983835884,-0.2091848424922378,41.23621688924294,-0.0286165101421382,0.0940306954265103,1.744402385990162,-0.0007812760540072
-1062.554998411246,-0.3678821288460279,0.1749181962141658,-4853.457152485665,0.0110965470013721,-0.0225850667204448,2670.3674011403205,0.0185290277894763,-0.0323495746721059,-0.0002776755068954,-105.96453959042816,40.278692665215104,0.1911597140570422,0.0007876027360232,-48.82429144875125,-836.9875908134926,13.468539324961572,0.0170782614815881,0.0058860583718957,40.095998601821535,0.1825904984271486,1422.2071134896892,251.0404537719112,-0.0248074689630016,41.37689108657582,0.0,278.1003213363946,5013.218225437938,-0.0248074689630016,0.0021920101677329,0.0058860583718957,0.0,0.0016813367822346,0.1300956832191931,-0.2191458147559095,41.16932854601329,-0.0267605153240843,0.0815665969944136,1.3489483248476994,-0.0007870830172293
-1264.9838298885554,-0.3418628837580122,0.1766659648868042,-4853.432864768975,0.0133690575433054,-0.0204335519756509,2455.5154617698904,0.0162831686858712,-0.0329298309811976,-0.0002695424300868,-108.498599081677,40.35683166196649,0.1613082354454958,0.0004606890951871,-45.65357417652874,-1008.6566675617416,13.47051363732488,0.0194078557473237,0.0049994082349381,40.158634850627216,0.1751580764080471,1368.8060517557956,246.4053598399916,-0.1247271149054863,41.31564124035588,0.0,280.3133704060672,5013.350716641764,-0.1247271149054863,0.0020115662616605,0.0049994082349381,0.0,0.0016908592085124,0.1302119619580033,-0.2290117350644467,41.100727503027294,-0.0248330658014191,0.0691405390723206,0.9450779902214362,-0.0007941447368182
-1471.197112025959,-0.3144322887640907,0.1781131095178683,-4853.408481549376,0.0156622352692796,-0.0182360883122344,2235.946891408292,0.0139398308927224,-0.0332286620117628,-0.0002622916897386,-110.93874643374106,40.435293376932265,0.1310935827468972,0.0001295101841693,-42.58902663734221,-1168.9804410665304,13.472355777893378,0.0216581071554516,0.0041121360189318,40.22295169348357,0.1652031955703178,1300.6261916648195,242.32849027667064,-0.2243350080173331,41.253218391718974,0.0,282.8398001068612,5013.483208911439,-0.2243350080173331,0.0018542471965031,0.0041121360189318,0.0,0.0017075930944732,0.1303892300138344,-0.2386428343668007,41.03065758847011,-0.0228435216258463,0.0567354918557201,0.5331977677599419,-0.0008030880108033
-1680.813980309886,-0.2854768866807545,0.1792567545175487,-4853.384043349014,0.0179779990511014,-0.0160057438171497,2013.722293796747,0.0115021108550752,-0.0332342381817631,-0.0002556766361422,-113.3415735120342,40.5137103874898,0.1006531355994026,-0.0002030543430466,-39.64631053988358,-1317.1795011730692,13.47404702479121,0.023827876798672,0.0032219088835706,40.28860821585044,0.1527090866132441,1216.7652456824226,238.67951756073955,-0.3233821804406629,41.18984244804113,0.0,285.7215716736525,5013.615708381782,-0.3233821804406629,0.0017182464533423,0.0032219088835706,0.0,0.0017323124793808,0.1306276633153003,-0.2479016140042019,40.95939262474092,-0.0208030737471198,0.0443244401062923,0.1154532627742189,-0.0008134710349409
-1893.638551027268,-0.2551870343616942,0.1800953566079319,-4853.359591341861,0.0203163210927209,-0.013754947936344,1790.6889997673218,0.0089745078517194,-0.0329358627053297,-0.0002497280024652,-115.67006420769673,40.591687185694106,0.070116264618387,-0.0005340099748952,-36.80424945620246,-1452.8629752292877,13.475570639846255,0.0259165225693645,0.0023260975355157,40.355174250400125,0.1378767587746971,1117.0770509916024,235.48452452108052,-0.4216210658269626,41.12576523809026,0.0,288.9133544880392,5013.74822117404,-0.4216210658269626,0.0015988036803931,0.0023260975355157,0.0,0.0017665220910033,0.1309247508938541,-0.2566464917974686,40.8871798962956,-0.0187222810567561,0.0318754640736375,-0.3072917604925091,-0.000826030139455
-2108.4852190981,-0.2237117605502829,0.1806286916345387,-4853.335167185397,0.0226792673543385,-0.0114958570848353,1569.2984614277125,0.0063630081002526,-0.0323244533611769,-0.0002444799792849,-117.94314464434126,40.66886980743825,0.0396171071812058,-0.0008602670227825,-34.093431235413604,-1575.6843155933695,13.476911271851908,0.0279261529238313,0.0014223945396591,40.42240775355794,0.1209253376247548,1000.8986500391846,232.78327978348025,-0.5188061181247569,41.061199184030905,0.0,292.4182714798571,5013.880753345017,-0.5188061181247569,0.0014957440750976,0.0014223945396591,0.0,0.0018110003274913,0.1312780518478144,-0.2647228543978199,40.81427353075329,-0.0166117024820908,0.0193600645215148,-0.7322120141526034,-0.0008398171617082
-2324.256756581348,-0.1910007906188003,0.1808578196954365,-4853.310812829744,0.0250665747398373,-0.0092397402141094,1351.7567527069398,0.0036751319486544,-0.0313935709448503,-0.0002399128696229,-120.14579377467302,40.74490101809357,0.0092795543717296,-0.0011786584255763,-31.478313037723662,-1685.355668033926,13.478056317007187,0.0298560915820751,0.0005083807518799,40.48999428388089,0.101947994071902,868.3675243999319,230.42473380456323,-0.6146944253161878,40.99632574207609,0.0,296.1735064663309,5014.013310833306,-0.6146944253161878,0.0014063511869071,0.0005083807518799,0.0,0.0018660462603857,0.1316825911250364,-0.2719772113653198,40.74091237575308,-0.0144811476241406,0.0067469983116319,-1.1578003627612854,-0.0008543258990347
-2540.605055020873,-0.1572618106761883,0.1807850478175706,-4853.2865702970175,0.0274962954997486,-0.0069971398602237,1139.764694277735,0.0009199730664006,-0.0301389406148111,-0.0002406977457208,-121.76757403942436,40.81923087167191,-0.0207727677553989,-0.0014859599132673,-29.237749791441367,-1781.6459868769475,13.478995077557247,0.0317074709867111,-0.0004175677232653,40.55767283939974,0.0811523800729167,720.0514764385223,228.48605749934555,-0.7090463165710507,40.93138159203542,0.0,300.26741013793264,5014.145899399775,-0.7090463165710507,0.0013289839048261,6.282767739456321,0.0,0.0019332654843304,0.1321337122770377,-0.2782590435640029,40.66740264679377,-0.0123397895595851,-0.0059854904993653,-1.5821740104449509,-0.0008620202482022
