sideslipFL,slip,sideslipFR,sideslipRL,slip1,rollrate,y,roll,gas,signal,FL,FyFR,x,vy,FR,ax,FxRL,FxFL,longslipRL,pitchrate,az,FyFL,sideslipRR,pitch,yawrate,steeringangel,vx,longslipFR,longslipFL,longslipRR,FxFR,ay,yaw,brake,FyRR,RR,RL,signal,FyRL,FxRR
0.0024061164100197,8.096771880917574e-10,-0.0024061134808982,0.0019631549963097,8.096771880917574e-10,1.9705085647500902e-10,-147.9682079825255,-1.9843993890957707e-08,0.2030924570907743,0.0,96.67415082801212,194.79912632261207,11656.20208107803,2.6535298294074627e-08,96.67415078509286,4.2119869075318215e-05,262.37093072939285,-76.34887383236503,0.0015804519123921,3.8301003443938e-08,-5.92626207939608e-08,-194.79936933529424,-0.0019631524872899,-0.0014266288130316,-9.130855646377393e-09,0.0,32.01430803648561,-0.000471790131731,-0.0004717901360588,0.0015804521652618,-76.34887107915338,-2.920139200082765e-07,-0.0082668870772723,0.0,163.0571322327957,96.8727370026546,96.872737023105,0.0,-163.05736069444802,262.370940931299
0.002406116416324,8.097728912930512e-10,-0.0024061134870508,0.0019631550069973,8.097728912930512e-10,1.9646454808779757e-10,-147.9708545415436,-1.9842026650520253e-08,0.2030924285064192,0.0,96.67415209954264,194.799127636824,11656.522213547036,2.6538264238812897e-08,96.67415205662196,4.200690582076031e-05,262.37084137594513,-76.3488724730878,0.0015804513806382,3.819898523384271e-08,-5.9115893789938255e-08,-194.79937065434825,-0.001963152497787,-0.0014266284305829,-9.131106861479754e-09,0.0,32.014308457193174,-0.0004717901213842,-0.0004717901257097,0.001580451633415,-76.34886972311106,-2.920195489579619e-07,-0.0082668871685822,0.0,163.05713240974404,96.87273822422335,96.87273824468303,0.0,-163.05736088002928,262.37085157412577
0.0024061164226116,8.09868334428413e-10,-0.002406113493186,0.0019631550176571,8.09868334428413e-10,1.9591581587188127e-10,-147.97350110062555,-1.9840065057598183e-08,0.2030923999983825,0.0,96.67415336766295,194.79912894760383,11656.842346020245,2.654122219962169e-08,96.67415332474086,4.18942639554931e-05,262.3707522778213,-76.34887111809138,0.0015804508504067,3.809720744276602e-08,-5.89316471982244e-08,-194.7993719700144,-0.0019631525082556,-0.001426628049153,-9.13135705214808e-09,0.0,32.01430887677252,-0.0004717901110668,-0.0004717901153921,0.001580451103092,-76.34886837108316,-2.920353339706016e-07,-0.0082668872598947,0.0,163.0571325862781,96.87273944252568,96.87273946299452,0.0,-163.0573610652135,262.3707624724074
0.0024061164288815,8.099635487088183e-10,-0.0024061134993044,0.001963155028288,8.099635487088183e-10,1.9535523966808983e-10,-147.97614765977133,-1.983810898911197e-08,0.2030923715664969,0.0,96.67415463238306,194.7991302548908,11657.162478497636,2.6544173286925603e-08,96.67415458945952,4.178192676760489e-05,262.3706634008681,-76.34886976668727,0.0015804503214574,3.7995714434371174e-08,-5.882130576356223e-08,-194.7993732821978,-0.0019631525186965,-0.0014266276687394,-9.13160664979891e-09,0.0,32.0143092952268,-0.0004717901007761,-0.000471790105101,0.0015804505740497,-76.34886702275455,-2.920315823619232e-07,-0.0082668873512096,0.0,163.057132762419,96.87274065754762,96.87274067802566,0.0,-163.05736124999711,262.3706735916375
0.0024061164351361,8.100584907855525e-10,-0.0024061135054068,0.0019631550388912,8.100584907855525e-10,1.9481945503562624e-10,-147.97879421898085,-1.983615843845981e-08,0.2030923432108397,0.0,96.6741558937116,194.79913155882568,11657.482610979212,2.654711577562299e-08,96.67415585078663,4.166989737606492e-05,262.3705747741947,-76.34886841899836,0.0015804497940337,3.789448713672751e-08,-5.8638459268690335e-08,-194.79937459103488,-0.0019631525291091,-0.0014266272893392,-9.13185536947106e-09,0.0,32.014309712558976,-0.0004717900905153,-0.0004717900948386,0.0015804500465344,-76.3488656781902,-2.9204726680612746e-07,-0.008266887442527,0.0,163.05713293815552,96.87274186932186,96.87274188980903,0.0,-163.0573614343735,262.37058496136393
0.0024061164413731,8.101531953374828e-10,-0.0024061135114931,0.0019631550494657,8.101531953374828e-10,1.942591707230317e-10,-147.981440778254,-1.9834213341491923e-08,0.2030923149309315,0.0,96.6741571516583,194.7991328593552,11657.802743464948,2.6550051032736688e-08,96.67415710873192,4.155816496144211e-05,262.37048637415546,-76.34886707503495,0.0015804492679322,3.7793558437499464e-08,-5.846433528239203e-08,-194.7993758964367,-0.0019631525394941,-0.0014266269109496,-9.132103158057073e-09,0.0,32.014310128772216,-0.0004717900802811,-0.0004717900846033,0.0015804495203418,-76.34886433726166,-2.920600639163665e-07,-0.008266887533847,0.0,163.05713311350604,96.87274307783817,96.87274309833452,0.0,-163.05736161833653,262.3704965577272
0.0024061164475938,8.102476138140534e-10,-0.0024061135175624,0.0019631550600124,8.102476138140534e-10,1.9374479660758158e-10,-147.98408733759075,-1.983227354746193e-08,0.2030922867265485,0.0,96.67415840623237,194.79913415646905,11658.122875954845,2.6552977371039393e-08,96.67415836330456,4.144676295314442e-05,262.3703982197245,-76.34886573512118,0.0015804487432901,3.7692855619339786e-08,-5.834745811850164e-08,-194.79937719846453,-0.0019631525498512,-0.0014266265335682,-9.1323500617163e-09,0.0,32.014310543869605,-0.0004717900700775,-0.0004717900743984,0.0015804489956081,-76.34886300037947,-2.920584455371704e-07,-0.0082668876251693,0.0,163.05713328845232,96.8727442831193,96.8727443036248,0.0,-163.05736180191795,262.37040839967244
0.0024061164537984,8.103417496831023e-10,-0.0024061135236154,0.0019631550705311,8.103417496831023e-10,1.9322274893388646e-10,-147.98673389699096,-1.983033898739255e-08,0.203092258597717,0.0,96.67415965744296,194.79913545018275,11658.443008448883,2.6555895010182123e-08,96.67415961451384,4.133565511302895e-05,262.3703102981027,-76.34886439865882,0.0015804482200314,3.759243979185401e-08,-5.8192251706545254e-08,-194.7993784971117,-0.0019631525601805,-0.0014266261571921,-9.13259654974894e-09,0.0,32.014310957854164,-0.0004717900598999,-0.0004717900642204,0.0015804484722588,-76.34886166699894,-2.9206672514050066e-07,-0.0082668877164942,0.0,163.05713346301025,96.87274548516702,96.87274550568158,0.0,-163.05736198509555,262.3703204744541
0.0024061164599863,8.104356185500898e-10,-0.0024061135296528,0.0019631550810215,8.104356185500898e-10,1.9269484783335835e-10,-147.98938045645457,-1.9828409634545225e-08,0.2030922305441504,0.0,96.6741609052994,194.7991367405539,11658.763140947056,2.655880412895927e-08,96.67416086236884,4.1224837641549984e-05,262.3702226040306,-76.34886306583519,0.0015804476981416,3.7492310379479133e-08,-5.8013429231667884e-08,-194.79937979238483,-0.0019631525704824,-0.0014266257818187,-9.132842181844245e-09,0.0,32.01431137072891,-0.0004717900497499,-0.0004717900540686,0.0015804479502778,-76.34886033723004,-2.920813858868017e-07,-0.0082668878078215,0.0,163.0571336371876,96.87274668398882,96.87274670451256,0.0,-163.0573621678618,262.3702327767489
0.0024061164661581,8.105292377544203e-10,-0.0024061135356746,0.0019631550914838,8.105292377544203e-10,1.9217800878059532e-10,-147.99202701598142,-1.9826485576363672e-08,0.2030922025655735,0.0,96.6741621498106,194.79913802762692,11659.083273449349,2.65617057146435e-08,96.67416210687868,4.111434653852823e-05,262.37013515211686,-76.34886173694389,0.0015804471777185,3.739245021958241e-08,-5.7892480123993726e-08,-194.7993810843217,-0.0019631525807569,-0.001426625407445,-9.133087196459183e-09,0.0,32.014311782496904,-0.0004717900396283,-0.0004717900439471,0.0015804474297648,-76.34885901129248,-2.920820998138053e-07,-0.0082668878991513,0.0,163.05713381098514,96.8727478796038,96.87274790013656,0.0,-163.0573623501974,262.3701453213052
0.0024061164723128,8.106226072960351e-10,-0.00240611354168,0.0019631551019178,8.106226072960351e-10,1.9162355666494182e-10,-147.9946735755715,-1.9824566784020827e-08,0.2030921746617039,0.0,96.67416339098617,194.79913931132265,11659.403405955753,2.6564599383702763e-08,96.67416334805282,4.100413803601914e-05,262.3700479208619,-76.34886041162675,0.0015804466584969,3.72928950379719e-08,-5.7748818916741375e-08,-194.7993823728668,-0.0019631525910041,-0.0014266250340683,-9.133331654910565e-09,0.0,32.014312193161246,-0.0004717900295348,-0.0004717900338513,0.001580446910452,-76.34885768918635,-2.920858908506214e-07,-0.0082668879904835,0.0,163.0571339844015,96.87274907199524,96.8727490925371,0.0,-163.0573625321329,262.37005808638577
0.0024061164784517,8.107156838262253e-10,-0.0024061135476698,0.0019631551123244,8.107156838262253e-10,1.9111641341803542e-10,-147.99732013522467,-1.9822653269711573e-08,0.2030921468326285,0.0,96.67416462883487,194.79914059171975,11659.723538466256,2.6567484037605875e-08,96.6741645859002,4.089423297650485e-05,262.3699609334168,-76.34885908996002,0.0015804461409217,3.7193579705780803e-08,-5.7553600571245576e-08,-194.79938365808684,-0.0019631526012237,-0.0014266246616859,-9.133575334061633e-09,0.0,32.01431260272485,-0.0004717900194673,-0.0004717900237836,0.0015804463927867,-76.34885637037533,-2.921076742293335e-07,-0.0082668880818182,0.0,163.05713415744043,96.87275026121536,96.87275028176624,0.0,-163.0573627136394,262.3699710953331
0.0024061164845743,8.108083251613409e-10,-0.002406113553639,0.001963155122706,8.108083251613409e-10,1.9072164293501006e-10,-147.9999666949409,-1.9820744224160884e-08,0.2030921190773274,0.0,96.67416586336644,194.7991418685683,11660.043670980853,2.657035504768633e-08,96.67416582043032,4.078469481286008e-05,262.3698742268256,-76.34885777310754,0.0015804456248284,3.709436801331926e-08,-5.738427277633487e-08,-194.79938493999907,-0.0019631526114149,-0.001426624290296,-9.133817792295442e-09,0.0,32.01431301119112,-0.0004717900094378,-0.0004717900137524,0.0015804458766044,-76.34885505662324,-2.9211875126658e-07,-0.0082668881731553,0.0,163.0571343300067,96.87275144725854,96.87275146781856,0.0,-163.0573628949141,262.36988438529016
0.0024061164906789,8.109007844574764e-10,-0.002406113559595,0.0019631551330567,8.109007844574764e-10,1.9016790561763832e-10,-148.00261325472,-1.9818839859190413e-08,0.2030920913966903,0.0,96.67416709459062,194.79914314201264,11660.363803499522,2.6573220317207863e-08,96.67416705165316,4.0675332525793074e-05,262.3697876472354,-76.34885645798883,0.0015804451095099,3.699561147921016e-08,-5.722598580390542e-08,-194.7993862184024,-0.0019631526215802,-0.001426623919896,-9.134060869403011e-09,0.0,32.014313418562686,-0.0004717899994186,-0.0004717900037325,0.0015804453611944,-76.34885374451353,-2.9212720679233065e-07,-0.0082668882644948,0.0,163.05713450227813,96.87275263006408,96.87275265063312,0.0,-163.0573630757189,262.3697978019391
0.0024061164967719,8.109931744210855e-10,-0.0024061135655452,0.0019631551433775,8.109931744210855e-10,1.895573820447406e-10,-148.00525981456198,-1.9816941924210774e-08,0.2030920637913301,0.0,96.67416832251256,194.79914441295887,11660.683936022262,2.6576083949239648e-08,96.67416827957376,4.056634034651309e-05,262.36970135484773,-76.34885514628832,0.0015804445962059,3.6897292327339175e-08,-5.707494680605643e-08,-194.79938749376103,-0.0019631526317195,-0.0014266235504805,-9.13430353310769e-09,0.0,32.01431382484189,-0.0004717899894296,-0.0004717899937427,0.0015804448478023,-76.34885243569157,-2.921401309626814e-07,-0.0082668883558367,0.0,163.05713467426702,96.8727538097593,96.87275383033705,0.0,-163.0573632557998,262.3697115060688
0.0024061165028449,8.110853129877359e-10,-0.0024061135714717,0.0019631551536728,8.110853129877359e-10,1.8899316185919074e-10,-148.0079063744667,-1.9815049575525273e-08,0.2030920362582227,0.0,96.67416954714469,194.79914568030648,11661.00406854906,2.6578939657479765e-08,96.67416950420451,4.045767196175805e-05,262.3696153073347,-76.34885384063308,0.0015804440838912,3.679911037946225e-08,-5.6961016229100914e-08,-194.7993887657772,-0.0019631526418311,-0.0014266231820477,-9.134544630206891e-09,0.0,32.01431423003293,-0.0004717899794804,-0.0004717899837934,0.0015804443353984,-76.3488511330026,-2.921339446921417e-07,-0.0082668884471811,0.0,163.057134845783,96.87275498625736,96.87275500684406,0.0,-163.0573634356425,262.36962545499404
0.0024061165089014,8.111771498729449e-10,-0.0024061135773805,0.0019631551639415,8.111771498729449e-10,1.8849511031829492e-10,-148.01055293443403,-1.98131623520722e-08,0.2030920087987404,0.0,96.67417076849644,194.79914694405383,11661.3242010799,2.6581785939935948e-08,96.67417072555487,4.034927154396985e-05,262.3695294773604,-76.34885253743045,0.0015804435731158,3.670113758520655e-08,-5.677789180064855e-08,-194.7993900343071,-0.001963152651915,-0.0014266228145957,-9.134784556470512e-09,0.0,32.01431463413838,-0.0004717899695534,-0.0004717899738638,0.0015804438245342,-76.34884983283747,-2.921511449703009e-07,-0.0082668885385278,0.0,163.05713501689567,96.8727561596196,96.87275618021523,0.0,-163.057363615152,262.3695396215529
0.0024061165149428,8.112687266913641e-10,-0.0024061135832743,0.0019631551741827,8.112687266913641e-10,1.8798326735556303e-10,-148.0131994944639,-1.9811280181601493e-08,0.2030919814127871,0.0,96.67417198657604,194.79914820454343,11661.644333614777,2.658462402941676e-08,96.67417194363304,4.024116505558565e-05,262.3694438716301,-76.3488512377518,0.0015804430636407,3.660344638421531e-08,-5.660498459293698e-08,-194.7993912996172,-0.001963152661972,-0.0014266224481219,-9.135024446139632e-09,0.0,32.014315037161154,-0.000471789959651,-0.0004717899639605,0.001580443314971,-76.34884853623254,-2.921650918129288e-07,-0.008266888629877,0.0,163.05713518762644,96.87275732983166,96.87275735043607,0.0,-163.05736379427262,262.3694540123144
0.0024061165209685,8.11360065984237e-10,-0.0024061135891542,0.001963155184396,8.11360065984237e-10,1.8746630075176142e-10,-148.01584605455628,-1.9809403235829426e-08,0.2030919541002,0.0,96.67417320139194,194.7991494618654,11661.964466153677,2.6587454914576914e-08,96.67417315844772,4.01333738032298e-05,262.36935849419945,-76.34884994177987,0.001580442555532,3.6506040525421355e-08,-5.6516428932042185e-08,-194.7993925616821,-0.0019631526720025,-0.0014266220826233,-9.13526368045208e-09,0.0,32.01431543910419,-0.0004717899497762,-0.0004717899540865,0.001580442806774,-76.34884724301908,-2.921575313774577e-07,-0.0082668887212286,0.0,163.05713535799651,96.87275849690866,96.87275851752192,0.0,-163.05736397296462,262.3693686313636
0.0024061165269778,8.114511105312863e-10,-0.0024061135950172,0.0019631551945828,8.114511105312863e-10,1.8697242225827688e-10,-148.0184926147111,-1.980753128285448e-08,0.203091926860415,0.0,96.6741744129537,194.79915071590588,11662.28459869659,2.659027661982284e-08,96.67417437000816,4.00258660657402e-05,262.3692733507901,-76.34884864962875,0.0015804420487968,3.6408867806843754e-08,-5.634151240292715e-08,-194.79939382046075,-0.0019631526820059,-0.0014266217180976,-9.135501560283161e-09,0.0,32.01431583997053,-0.0004717899399301,-0.000471789944239,0.00158044229995,-76.34884595383893,-2.921718375247012e-07,-0.0082668888125825,0.0,163.05713552797732,96.87275966086048,96.87275968148262,0.0,-163.0573641512939,262.3692834844545
0.0024061165329714,8.1154190368111e-10,-0.0024061136008655,0.001963155204742,8.1154190368111e-10,1.8645514743457807e-10,-148.02113917492824,-1.9805664393615867e-08,0.2030918996936167,0.0,96.67417562127,194.79915196669967,11662.604731243502,2.6593090526868133e-08,96.67417557832307,3.99186441209544e-05,262.36918842497124,-76.3488473606766,0.0015804415433679,3.631199844605815e-08,-5.617587396986101e-08,-194.7993950759728,-0.0019631526919828,-0.0014266213545419,-9.135738994849544e-09,0.0,32.01431623976304,-0.0004717899301085,-0.0004717899344168,0.0015804417944337,-76.34884466774137,-2.921839398906162e-07,-0.0082668889039388,0.0,163.0571356975954,96.87276082168944,96.8727608423204,0.0,-163.05736432921233,262.3691985551229
0.0024061165389497,8.116324541033802e-10,-0.0024061136066984,0.001963155214874,8.116324541033802e-10,1.8594639206330635e-10,-148.02378573520755,-1.9803802653143704e-08,0.2030918725993568,0.0,96.67417682634957,194.7991532142981,11662.92486379441,2.6595896920485688e-08,96.6741767834013,3.98117337456444e-05,262.36910373574705,-76.34884607543071,0.0015804410393558,3.621538589536469e-08,-5.603508446090729e-08,-194.7993963282805,-0.0019631527019332,-0.0014266209919535,-9.135975926558565e-09,0.0,32.01431663848467,-0.0004717899203161,-0.0004717899246224,0.0015804412903344,-76.3488433855606,-2.921900320090796e-07,-0.0082668889952975,0.0,163.0571358668464,96.87276197941527,96.87276200005492,0.0,-163.05736450671418,262.3691138624852
0.0024061165449113,8.117227323209581e-10,-0.0024061136125149,0.0019631552249793,8.117227323209581e-10,1.8544007135521144e-10,-148.02643229554903,-1.9801945947640328e-08,0.2030918455774011,0.0,96.6741780282016,194.79915445860337,11663.244996349298,2.6598694750781626e-08,96.674177985252,3.970510193737977e-05,262.3690192663656,-76.34884479402753,0.0015804405366449,3.61190318348426e-08,-5.5863486104431014e-08,-194.7993975773007,-0.001963152711857,-0.0014266206303299,-9.13621207188452e-09,0.0,32.01431703613846,-0.0004717899105503,-0.0004717899148566,0.0015804407875355,-76.34884210701743,-2.922040057030014e-07,-0.0082668890866586,0.0,163.05713603572258,96.87276313403557,96.87276315468404,0.0,-163.05736468383924,262.36902938957525
0.0024061165508573,8.11812724462222e-10,-0.0024061136183158,0.0019631552350578,8.11812724462222e-10,1.8496401120353094e-10,-148.02907885595252,-1.980009414443061e-08,0.2030918186275607,0.0,96.67417922683492,194.79915569965948,11663.565128908154,2.66014838535786e-08,96.67417918388396,3.9598791509223245e-05,262.3689350360432,-76.34884351617443,0.0015804400353426,3.602290529984903e-08,-5.574562292529247e-08,-194.79939882309023,-0.0019631527217542,-0.0014266202696684,-9.136447657368796e-09,0.0,32.01431743272731,-0.0004717899008128,-0.0004717899051173,0.0015804402861456,-76.34884083209482,-2.922039916946594e-07,-0.008266889178022,0.0,163.05713620421403,96.87276428556989,96.87276430622714,0.0,-163.05736486059317,262.3689451557613
0.0024061165567872,8.119024530684132e-10,-0.0024061136241008,0.0019631552451094,8.119024530684132e-10,1.8447519492709824e-10,-148.031725416418,-1.979824717252152e-08,0.2030917917496957,0.0,96.67418042225854,194.799156937449,11663.88526147097,2.6604264437135492e-08,96.6741803793063,3.9492737779559065e-05,262.368851012199,-76.34884224176791,0.0015804395352842,3.592705351854894e-08,-5.55720703469856e-08,-194.79940006561932,-0.001963152731625,-0.0014266199099668,-9.13668295820556e-09,0.0,32.014317828254164,-0.0004717898910991,-0.0004717898954036,0.0015804397860008,-76.34883956054789,-2.9221893158803144e-07,-0.0082668892693878,0.0,163.05713637234507,96.872765434011,96.87276545467698,0.0,-163.05736503696014,262.3688611285268
0.0024061165627019,8.119919857633705e-10,-0.0024061136298733,0.0019631552551331,8.119919857633705e-10,1.8393410294891116e-10,-148.03437197694527,-1.979640540423565e-08,0.2030917649439431,0.0,96.67418161448062,194.7991581721917,11664.205394037735,2.6607039375822616e-08,96.67418157152696,3.938697114523621e-05,262.36876720438136,-76.34884097049124,0.0015804390365132,3.583154111086201e-08,-5.5424024900904284e-08,-194.7994013049521,-0.00196315274147,-0.0014266195512218,-9.136917727225624e-09,0.0,32.01431822272172,-0.0004717898814114,-0.0004717898857137,0.0015804392871426,-76.34883829229766,-2.922269172876896e-07,-0.0082668893607559,0.0,163.05713654013567,96.8727665793714,96.87276660004602,0.0,-163.05736521287005,262.368777317186
0.0024061165686009,8.120812583910357e-10,-0.0024061136356295,0.0019631552651308,8.120812583910357e-10,1.8343657295990487e-10,-148.03701853753438,-1.9794568769495542e-08,0.2030917382096229,0.0,96.67418280351,194.7991594037592,11664.52552660844,2.6609806142845654e-08,96.67418276055508,3.928153128764228e-05,262.3686836487261,-76.34883970345464,0.001580438539237,3.573624070187959e-08,-5.528542552346953e-08,-194.7994025411253,-0.0019631527512886,-0.0014266191934308,-9.137151492922052e-09,0.0,32.014318616133075,-0.0004717898717541,-0.0004717898760563,0.0015804387897809,-76.34883702803639,-2.922328342608778e-07,-0.0082668894521264,0.0,163.05713670754076,96.87276772168056,96.8727677423638,0.0,-163.0573653883935,262.368693758219
0.0024061165744837,8.121702570797856e-10,-0.0024061136413687,0.0019631552751021,8.121702570797856e-10,1.8294378784384175e-10,-148.03966509818517,-1.9792737034518743e-08,0.203091711546552,0.0,96.67418398935632,194.7991606319925,11664.845659183073,2.6612564437318318e-08,96.67418394640008,3.917635410387517e-05,262.368600298796,-76.34883843970545,0.0015804380431569,3.5641191203317725e-08,-5.5121354353612646e-08,-194.79940377402735,-0.0019631527610807,-0.0014266188365915,-9.137384682071708e-09,0.0,32.01431900849117,-0.0004717898621205,-0.0004717898664219,0.0015804382936132,-76.34883576718248,-2.922445933365796e-07,-0.0082668895434992,0.0,163.05713687456446,96.8727688609181,96.8727688816101,0.0,-163.05736556357465,262.3686104047288
0.0024061165803514,8.12259091068157e-10,-0.0024061136470956,0.0019631552850458,8.12259091068157e-10,1.824142644158749e-10,-148.04231165889755,-1.9790910618584372e-08,0.2030916849549854,0.0,96.67418517202734,194.79916185721464,11665.165791761625,2.6615317400046136e-08,96.6741851290697,3.90714689676532e-05,262.3685171721084,-76.34883717913023,0.0015804375484748,3.554646176893168e-08,-5.4967667465204176e-08,-194.79940500375352,-0.0019631527708472,-0.0014266184807007,-9.137617450684853e-09,0.0,32.01431939979867,-0.0004717898525134,-0.0004717898568126,0.0015804377988459,-76.34883450957531,-2.922552924505968e-07,-0.0082668896348743,0.0,163.0571370412562,96.87276999711216,96.87277001781268,0.0,-163.05736573828185,262.36852727462843
0.0024061165862034,8.123476563193382e-10,-0.0024061136528054,0.0019631552949638,8.123476563193382e-10,1.819253317659873e-10,-148.0449582196715,-1.97890892276683e-08,0.2030916584341144,0.0,96.6741863515322,194.799163079194,11665.48592434408,2.661806220231277e-08,96.67418630857328,3.896688476967475e-05,262.368434275389,-76.34883592272377,0.0015804370551057,3.5451935365715674e-08,-5.4830203426155064e-08,-194.79940623033548,-0.0019631527805874,-0.0014266181257561,-9.137849334051756e-09,0.0,32.014319790058735,-0.0004717898429354,-0.0004717898472346,0.0015804373053918,-76.34883325598703,-2.9226102400227e-07,-0.0082668897262517,0.0,163.0571372075558,96.87277113026376,96.87277115097284,0.0,-163.05736591265142,262.36844437459
0.0024061165920396,8.124359615030055e-10,-0.0024061136584994,0.0019631553048554,8.124359615030055e-10,1.8142793876788588e-10,-148.0476047805069,-1.9787272721362928e-08,0.2030916319840633,0.0,96.67418752787997,194.7991642979088,11665.80605693043,2.662079907427747e-08,96.67418748491968,3.886257244928511e-05,262.36835158940283,-76.34883466938518,0.0015804365629877,3.535767499171218e-08,-5.468015854220478e-08,-194.79940745369268,-0.0019631527903016,-0.0014266177717554,-9.138080920038298e-09,0.0,32.01432017927415,-0.0004717898333809,-0.0004717898376784,0.001580436813187,-76.34883200559638,-2.9226972849235e-07,-0.0082668898176315,0.0,163.0571373734837,96.87277226037534,96.87277228109303,0.0,-163.057366086661,262.36836168511786
0.0024061165978606,8.12524046499859e-10,-0.0024061136641799,0.0019631553147202,8.12524046499859e-10,1.809180802393565e-10,-148.05025134140362,-1.978546127641903e-08,0.2030916056047807,0.0,96.67418870107866,194.79916551357124,11666.126189520666,2.662352892537112e-08,96.67418865811712,3.875854691938862e-05,262.3682691242215,-76.3488334196172,0.0015804360721954,3.5263698442152026e-08,-5.45316917531116e-08,-194.79940867390607,-0.00196315279999,-0.0014266174186957,-9.138311931447664e-09,0.0,32.01432056744767,-0.0004717898238521,-0.0004717898281496,0.00158043632231,-76.34883075856986,-2.922784749525626e-07,-0.0082668899090136,0.0,163.05713753905906,96.8727733874626,96.87277340818878,0.0,-163.0573662602536,262.36827921657726
0.0024061166036663,8.126118714290887e-10,-0.0024061136698447,0.0019631553245592,8.126118714290887e-10,1.804390911850065e-10,-148.05289790236162,-1.978365477750071e-08,0.2030915792958313,0.0,96.67418987113706,194.799166726095,11666.44632211478,2.6626250711420822e-08,96.67418982817424,3.865482603369528e-05,262.36818689271524,-76.34883217351744,0.0015804355828177,3.5169944401164616e-08,-5.439493236952674e-08,-194.7994098909804,-0.0019631528096524,-0.0014266170665745,-9.138542052916009e-09,0.0,32.01432095458227,-0.0004717898143523,-0.0004717898186487,0.0015804358328468,-76.34882951528773,-2.922847959843424e-07,-0.008266890000398,0.0,163.0571377042643,96.87277451154294,96.8727745322777,0.0,-163.0573664334737,262.3681969816444
0.002406116609456,8.126994449603678e-10,-0.0024061136754934,0.0019631553343719,8.126994449603678e-10,1.7995230948114963e-10,-148.0555444633808,-1.9781853086678527e-08,0.2030915530569947,0.0,96.67419103806438,194.799167935378,11666.766454712755,2.6628964888796742e-08,96.67419099510012,3.855137448182335e-05,262.3681048666052,-76.34883093068713,0.0015804350946062,3.5076446143779805e-08,-5.426523731636146e-08,-194.79941110485413,-0.0019631528192891,-0.0014266167153895,-9.13877175024542e-09,0.0,32.01432134068081,-0.000471789804877,-0.0004717898091718,0.00158043534455,-76.3488282754309,-2.922882349617808e-07,-0.0082668900917846,0.0,163.05713786910496,96.87277563260116,96.87277565334442,0.0,-163.0573666063405,262.36811495214266
0.0024061166152308,8.127867618918065e-10,-0.0024061136811279,0.0019631553441587,8.127867618918065e-10,1.794721021538832e-10,-148.0581910244611,-1.978005623576869e-08,0.2030915268883636,0.0,96.67419220186844,194.7991691415708,11667.08658731459,2.6631670888605212e-08,96.67419215890298,3.8448215781934674e-05,262.36802306990853,-76.34882969154842,0.0015804346077949,3.4983203210553794e-08,-5.41171288903271e-08,-194.7994123156252,-0.0019631528289001,-0.0014266163651381,-9.139000834324765e-09,0.0,32.014321725746065,-0.0004717897954285,-0.0004717897997226,0.0015804348576553,-76.34882703901548,-2.922971405409642e-07,-0.0082668901831736,0.0,163.05713803358475,96.87277675066834,96.87277677142004,0.0,-163.05736677881595,262.3680331521969
0.00240611662099,8.128738048838923e-10,-0.0024061136867464,0.0019631553539196,8.128738048838923e-10,1.7900556172569866e-10,-148.0608375856024,-1.977826404336729e-08,0.2030915007893971,0.0,96.6741933625584,194.79917034459027,11667.40671992027,2.663436837752689e-08,96.67419331959168,3.834532575686065e-05,262.3679414833052,-76.34882845583171,0.0015804341222263,3.489019376626422e-08,-5.3950571086844055e-08,-194.79941352323127,-0.0019631528384854,-0.0014266160158179,-9.139229272093385e-09,0.0,32.01432210978097,-0.0004717897860068,-0.0004717897902996,0.0015804343720017,-76.34882580619882,-2.923108991385595e-07,-0.0082668902745649,0.0,163.05713819770335,96.87277786573787,96.87277788649811,0.0,-163.05736695093665,262.36795156217033
0.0024061166267343,8.129606190191606e-10,-0.0024061136923513,0.0019631553636539,8.129606190191606e-10,1.7851934036950654e-10,-148.06348414680463,-1.9776476668769355e-08,0.2030914747602704,0.0,96.6741945201425,194.7991715445503,11667.72685252978,2.6637058927510405e-08,96.67419447717442,3.824272487699953e-05,262.36786011265497,-76.34882722323874,0.0015804336379509,3.4797468443437505e-08,-5.382094552484877e-08,-194.79941472772296,-0.0019631528480454,-0.0014266156674261,-9.139457353123048e-09,0.0,32.014322492788224,-0.0004717897766078,-0.0004717897808997,0.0015804338876424,-76.34882457646333,-2.923153492470191e-07,-0.0082668903659584,0.0,163.05713836147956,96.87277897782306,96.8727789985917,0.0,-163.0573671226475,262.3678701882195
0.002406116632463,8.130472147012291e-10,-0.0024061136979418,0.0019631553733621,8.130472147012291e-10,1.780245495898087e-10,-148.0661307080677,-1.977469417632213e-08,0.2030914488005656,0.0,96.67419567462908,194.79917274145865,11668.04698514312,2.6639742557162192e-08,96.6741956316598,3.814040179518003e-05,262.36777895620725,-76.34882599447201,0.0015804331549247,3.4705009431193615e-08,-5.369172659895348e-08,-194.7994159291162,-0.00196315285758,-0.0014266153199602,-9.139684725568187e-09,0.0,32.014322874770684,-0.0004717897672361,-0.0004717897715277,0.001580433404532,-76.34882335036963,-2.9231922896237297e-07,-0.0082668904573543,0.0,163.05713852490388,96.87278008692816,96.87278010770522,0.0,-163.05736729396742,262.3677890283888
