sideslipFL,longslipFR,slip1,ax,pitchrate,FyRR,sideslipRL,vx,FyFL,slip,rollrate,longslipRL,yaw,FxRR,steeringangel,RR,signal,gas,signal,FL,x,roll,pitch,FyFR,FxFR,longslipFL,FxFL,longslipRR,brake,vy,sideslipRR,sideslipFR,az,ay,FxRL,FyRL,FR,yawrate,y,RL
0.002372843363038,-0.0005185621510377,6.283180203959676,0.5033163989159625,0.0005901283303518,164.20633404574335,0.0019106634221968,22.79561236026961,-190.4076922909416,-5.103219910994588e-06,3.7439725963869176e-06,0.003426876584673,-0.0332083975123573,580.5843332463753,0.0,69.1050988134824,0.0,0.2562605304917892,1.615048822572656,68.83179928154783,4691.555557862463,-1.835592650678566e-05,-0.002754856821372,192.6101255851419,-83.13676931184555,-0.0005185225689778,-83.17963674330535,0.0034283694313171,0.0,-0.000112454007636,-0.0019361684451676,-0.0024016582038255,-0.0012192247806549,0.0026906268311113,580.5524435587348,-162.10355670517805,68.8328783726187,0.0001193593425723,-4855.174522276544,69.10441526103685
0.0023728833094377,-0.0005184093423899,6.283180191831216,0.5016874113072961,0.0005863409021779,164.21497572029747,0.0019108165019702,22.800638543547976,-190.42459715996927,-5.115348370770307e-06,3.60856831519522e-06,0.0034194841897997,-0.0332072027240042,579.304337255349,0.0,69.11982861581888,0.0,0.2559264067658219,1.8105738923380488,68.84699064609515,4691.783416779367,-1.8319237573480377e-05,-0.0027489761541682,192.6322074437832,-83.1181053211952,-0.0005183697861606,-83.16093711169017,0.0034209717004022,0.0,-0.0001127552008273,-0.0019363774186534,-0.0024017594093713,-0.0011212030965129,0.0026968135506102,579.2725099047119,-162.10741839921332,68.84807151066263,0.0001195767232979,-4855.182092904583,69.1191441218532
0.0023729147642305,-0.0005182569599518,6.283180179953945,0.5000638670650224,0.000582308318408,164.22327227615497,0.0019109665200669,22.8056484601014,-190.4406104202073,-5.127225641541828e-06,3.483413796410169e-06,0.0034121156522605,-0.0332060057569299,578.0284797286575,0.0,69.13451154356513,0.0,0.2555933608982214,1.9948136441721875,68.86213311952739,4692.011325846321,-1.8283846860491994e-05,-0.0027431347346896,192.65332188517584,-83.0994207542524,-0.0005182174116839,-83.14221750127851,0.0034135979388141,0.0,-0.0001130505936417,-0.0019365824472679,-0.002401851258092,-0.0010296709928302,0.0027028935557922,577.9967118131768,-162.11101682294736,68.86321576441618,0.0001197950028895,-4855.189664928719,69.13382611113563
0.0023729382766294,-0.000518104997078,6.283180168276495,0.4984457672142936,0.0005780613187676,164.23122374269445,0.0019111134634504,22.810642164275475,-190.45576772016875,-5.13890309142722e-06,3.369049863244423e-06,0.0034047710548286,-0.0332048066019126,576.7567562397472,0.0,69.14914769155571,0.0,0.2552613886765188,2.166577310407844,68.87722682602303,4692.239284901074,-1.82496487521941e-05,-0.0027373348459378,192.67351743667876,-83.08071142799552,-0.0005180654556792,-83.12347506269998,0.0034062482142419,0.0,-0.000113341357495,-0.0019367836013668,-0.002401934524091,-0.0009450769258962,0.0027088822416276,576.7250454247013,-162.1143449549161,68.87831126078632,0.000120014229586,-4855.197238342893,69.14846132565835
0.0023729544769735,-0.0005179534500275,6.283180156753023,0.4968331094114008,0.0005736311253745,164.2388333173035,0.0019112573416817,22.815619710414783,-190.47011027137725,-5.150426563210561e-06,3.265787451369541e-06,0.0033974504581603,-0.0332036052490876,575.4891612307084,0.0,69.16373714859225,0.0,0.2549304859750336,2.3247487457711067,68.89227189025648,4692.467293781924,-1.821653352281344e-05,-0.0027315784606324,192.69284771377053,-83.06197455913943,-0.0005179139262299,-83.10470732247242,0.0033989225734325,0.0,-0.0001136285384774,-0.0019369809782619,-0.0024020099785221,-0.000867785399291,0.0027147961147899,575.4575056968449,-162.11739826647394,68.89335812590937,0.0001202344779306,-4855.204813141076,69.16304985566275
0.0023729640692342,-0.0005178023215307,6.283180145341996,0.4952258879409673,0.0005690491665642,164.24610692099446,0.0019113981875237,22.82058115282974,-190.48368700657315,-5.161837590486697e-06,3.1737873687367314e-06,0.0033901539006865,-0.0332024016877846,574.2256880055301,0.0,69.17827999822944,0.0,0.2546006487576229,2.468293915792827,68.9072684375389,4692.695352327717,-1.8184389082639348e-05,-0.0027258672379137,192.7113679394969,-83.04320889343853,-0.000517762825716,-83.08591201872797,0.0033916210420252,0.0,-0.0001139130853492,-0.0019371746978591,-0.0024020783811189,-0.0007980778430114,0.0027206491754437,574.1940863386387,-162.1201748583006,68.90835648542507,0.000120455827337,-4855.212389317258,69.17759178575729
0.0023729670171867,-0.0005176433796334,6.283180133946799,0.493624092956836,0.0005643468093332,164.25302963213093,0.0019115367952958,22.82552654576159,-190.4964709509566,-5.173232787474917e-06,3.1512426461293287e-06,0.0033828810947823,-0.0332011959003139,572.9663603987381,0.0,69.19277631002278,0.0,0.2542718730828448,2.596267912040777,68.92221696136475,4692.92346037784,-1.8152948753138666e-05,-0.0027202025227586,192.72921752824504,-83.02359877727415,-0.0005176204017322,-83.06790444474137,0.0033843439297852,0.0,-0.0001141971595819,-0.0019373641603165,-0.0024021412863348,-0.0007361538336402,0.00272981560509,572.9347482187706,-162.12269869646417,68.92330609797143,0.0001206806105193,-4855.219966865465,69.1920872054444
0.0023730549471332,-0.0005174981886918,6.283180121323615,0.4920277137726291,0.0005595550993924,164.25932290476436,0.001911678185737,22.830455943347346,-190.51273175788648,-5.1858559713637975e-06,3.42524825988712e-06,0.0033756320283916,-0.033199987866182,571.7112540982095,0.0,69.20722596285256,0.0,0.2539441551092908,2.707821445346382,68.937118793545,4693.151617772221,-1.812013498988748e-05,-0.0027145853480294,192.74224957500104,-83.00501085025883,-0.0005174650752925,-83.04881490627595,0.00337709123024,0.0,-0.0001145095142957,-0.0019375445770197,-0.0024021086112401,-0.0006821337285927,0.0027283130542278,571.6793981497473,-162.125262185526,68.93820588644496,0.0001208981744769,-4855.22754577986,69.20653638753163
0.0023731382045334,-0.000517350424513,6.283180105236146,0.4904367327283127,0.0005547045155873,164.2649806807038,0.0019118194867232,22.835369399603135,-190.53160100639127,-5.201943440115531e-06,3.777695971712613e-06,0.003368408099068,-0.0331987779582949,570.4601483783357,0.0,69.22162898709628,0.0,0.2536174910640871,2.8022067710812104,68.9519713401861,4693.379824351316,-1.8083906163183623e-05,-0.0027090164390581,192.75145423712695,-82.98663645263507,-0.0005173131869506,-83.02945396102885,0.0033698614856893,0.0,-0.0001149025523257,-0.0019377190862015,-0.0024020715436845,-0.0006360618917989,0.002721914001975,570.4282369585624,-162.12788952095497,68.95305869399772,0.0001210568468732,-4855.235126055135,69.22093944758139
0.00237315202467,-0.0005172027935426,6.283180086635629,0.488851131152644,0.0005498247464823,164.27036277324137,0.0019119564805888,22.84026696835886,-190.54646836190028,-5.220543957391498e-06,4.0211234197844345e-06,0.0033612087697835,-0.0331975667626442,569.2130569410598,0.0,69.23598561178228,0.0,0.2532918773202225,2.878783003749242,68.96677523439111,4693.608079956111,-1.804466556982424e-05,-0.0027034962205552,192.7635641105794,-82.96805313367676,-0.0005171620384998,-83.01024764520706,0.0033626551377795,0.0,-0.0001153543579005,-0.0019378922008682,-0.0024020964073292,-0.000597909306341,0.0027206479663733,569.1812290621359,-162.13024255713538,68.9678641421174,0.0001211664572823,-4855.24270768628,69.23529629853012
0.0023731161591233,-0.0005170546050117,6.283180068222788,0.4872708896107864,0.0005449444803663,164.27566916272428,0.0019120880374081,22.84514870326365,-190.55669559535525,-5.238956798252328e-06,4.112423278166043e-06,0.0033540335774598,-0.0331963545522317,567.969984056304,0.0,69.2502960377597,0.0,0.2529673103041499,2.937020781684572,68.98153086723008,4693.836384428148,-1.8003824016611066e-05,-0.0026980248256793,192.7793480845618,-82.94926023285396,-0.0005170123306258,-82.99120138882282,0.003355472517468,0.0,-0.0001158022669885,-0.0019380653712956,-0.0024021650079081,-0.0005675781256789,0.0027258249739888,567.9383463034577,-162.1321463597263,68.9826220973182,0.00012126707295,-4855.250290667895,69.2496068790828
0.0023730582293063,-0.0005169062563457,6.2831800518697225,0.4856959859408116,0.0005400912069244,164.2809427177,0.0019122144774546,22.85001465776813,-190.5641238387068,-5.255309863538344e-06,4.068362801061952e-06,0.0033468821182931,-0.0331951412380269,566.7309454439762,0.0,69.26456042612263,0.0,0.2526437865002452,2.976506246460537,68.9962385960199,4694.064737609516,-1.7962838479339395e-05,-0.0026926021071404,192.7970989392764,-82.93034723710085,-0.0005168636742074,-82.97223109646424,0.003348313860427,0.0,-0.000116202723958,-0.0019382386184932,-0.0024022512503154,-0.0005449054785618,0.0027349812399202,566.6995467731239,-162.1335862369401,68.99733246210809,0.0001213885411925,-4855.25787499408,69.26387116678957
0.0023729963144826,-0.0005167580581377,6.283180038222845,0.4841263946273861,0.0005352910342122,164.2861610842455,0.0019123365953154,22.8548648850918,-190.57043416959996,-5.268956741306121e-06,3.923766716165558e-06,0.0033397541192926,-0.0331939265292552,565.4959518444406,0.0,69.27877888503279,0.0,0.2523213024800739,2.9969443057065304,69.01089868465542,4694.293139342858,-1.792287751972093e-05,-0.0026872276502067,192.8152691634696,-82.9113704832651,-0.0005167157664307,-82.95328699786064,0.0033411792394897,0.0,-0.000116540558886,-0.001938411505995,-0.0024023385395305,-0.0005296679224924,0.0027456531694158,565.4647915787099,-162.13461544148583,69.01199523456421,0.0001215435545544,-4855.265460658631,69.278089192766
0.0023729397578904,-0.0005166102034264,6.283180027117366,0.4825620873077624,0.000530568524188,164.29128697446174,0.0019124552406991,22.85969943819192,-190.5766471814657,-5.280062220262891e-06,3.714930383100088e-06,0.0033326494127229,-0.033192710078343,564.2650033073838,0.0,69.29295148138989,0.0,0.251999854912135,2.998161152366761,69.0255113283319,4694.521589471347,-1.7884744654576804e-05,-0.0026819007874419,192.8329699697917,-82.89236493062441,-0.0005165684222694,-82.93434179700695,0.0033340685931664,0.0,-0.0001168194252492,-0.0019385835550321,-0.0024024189666573,-0.0005215864413175,0.0027562979596007,564.2340508329922,-162.13530442869288,69.02661048376822,0.0001217330373848,-4855.273047655252,69.29226103139698
0.0023728923037473,-0.0005164627908202,6.283180018007332,0.4810030333560169,0.0005259465484826,164.2962888697865,0.0019125711579785,22.864518369737763,-190.58325727531556,-5.289172254079889e-06,3.4730062538683944e-06,0.0033255678892068,-0.0331914915651325,563.0380902958817,0.0,69.30707825956978,0.0,0.2516794405578905,2.980106017998194,69.040076681696,4694.750087838687,-1.7848905637997923e-05,-0.0026766206149766,192.84983617052984,-82.87334860765976,-0.000516421551213,-82.91538609805976,0.0033269817762374,0.0,-0.0001170518521256,-0.001938754401093,-0.0024024901628531,-0.0005203316548729,0.0027661691170283,563.0073028131591,-162.13571970854642,69.04117832188186,0.0001219519908053,-4855.280635977685,69.30638678293623
0.0023728546562056,-0.0005163158629354,6.283180010246592,0.4794492002931715,0.0005214461649417,164.3011471574951,0.0019126849502098,22.86932173209,-190.59043784785695,-5.296932994315048e-06,3.222177334596849e-06,0.003318509460076,-0.0331902707329797,561.81519674426,0.0,69.3211592570859,0.0,0.251360056262392,2.942852142464612,69.05459488007702,4694.978634289105,-1.7815552597826565e-05,-0.0026713860101076,192.86582019091657,-82.85433090895681,-0.0005162751187622,-82.89641998509461,0.003319918599285,0.0,-0.0001172527346946,-0.0019389238261515,-0.0024025527311182,-0.0005255293070056,0.0027750259211568,561.7845309957402,-162.13591728664466,69.05569888309772,0.0001221933932046,-4855.288225619752,69.32046655896738
0.0023728261391104,-0.0005161694356422,6.283180003237209,0.4779005541410644,0.0005170865150695,164.30585387200315,0.0019127970940719,22.874109577283768,-190.59819738007016,-5.303942376550235e-06,2.979996694826494e-06,0.0033114740357377,-0.0331890473960384,560.5963029045361,0.0,69.33519451475932,0.0,0.251041698945581,2.88659694731172,69.06906605172581,4695.2072286673465,-1.7784672894291503e-05,-0.0026661956500172,192.8810351550476,-82.83531804106879,-0.0005161291170887,-82.87744744546812,0.0033128788533969,0.0,-0.0001174358886394,-0.0019390917401409,-0.0024026085780119,-0.0005367658283501,0.0027828978738569,560.5657213652407,-162.1359425222683,69.07017231153611,0.0001224503299504,-4855.295816575396,69.33450047333166
0.0023728056307915,-0.0005160235163639,6.28317999649059,0.4763570596574457,0.0005128847421717,164.31041039201202,0.0019129079669247,22.878881957014784,-190.606476223199,-5.310688996075147e-06,2.7584654413183284e-06,0.0033044615149711,-0.0331878214322286,559.3813873263317,0.0,69.34918408203153,0.0,0.2507243655944731,2.8116614051743403,69.08349032394172,4695.435870818673,-1.7756109752411777e-05,-0.0026610480314036,192.8956572832751,-82.81631556194107,-0.0005159835466396,-82.85847370323673,0.0033058623228479,0.0,-0.0001176126248221,-0.0019392581504942,-0.0024026599714298,-0.0005535939266172,0.0027899341538903,559.3508605115254,-162.13583205014731,69.08459875520828,0.0001227169428912,-4855.303408838668,69.34848863772935
0.0023727920318852,-0.0005158781139066,6.283179989639627,0.4748186806030829,0.0005088559299934,164.3148250260595,0.0019130178708908,22.8836389226276,-190.6151987237076,-5.3175399596302816e-06,2.565204151559869e-06,0.0032974717815938,-0.0331865927707765,558.1704280675923,0.0,69.36312801904943,0.0,0.2504080532572417,2.7184886027395483,69.09786782581543,4695.664560588856,-1.7729611370483867e-05,-0.0026559414908171,192.9098729972074,-82.79732874906536,-0.000515838406207,-82.83950472185354,0.0032988687918149,0.0,-0.0001177914591218,-0.0019394231348627,-0.002402709066526,-0.000575538244775,0.0027963094537826,558.1399345873358,-162.1356158317918,69.09897836331845,0.0001229887053836,-4855.311002403705,69.3624311605273
0.0023727844387776,-0.0005157332469114,6.283179982427481,0.4732853799512732,0.0005050130612693,164.3191110957624,0.0019131270490708,22.888380525106637,-190.62429786984373,-5.324752104779237e-06,2.404375701218038e-06,0.0032905047050081,-0.0331853613790901,556.9634032236003,0.0,69.37702639684385,0.0,0.2500927590368845,2.6076415000358995,69.11219868856372,4695.893297824184,-1.7704869314827085e-05,-0.0026508742255005,192.92385357281245,-82.77836410450047,-0.0005156936844069,-82.82054557682264,0.0032918980459046,0.0,-0.0001179783653513,-0.0019395868219216,-0.0024027577271254,-0.0006021009419411,0.0028021850438189,556.9329289070234,-162.1353187275294,69.11331128593518,0.0001232623543792,-4855.31859726472,69.37632814727156
0.0023727819660184,-0.0005155888452745,6.283179974689728,0.4717571201187576,0.0005013669959347,164.32328597240354,0.0019132356904516,22.893106815068997,-190.6337144875744,-5.332489858337327e-06,2.277281182567059e-06,0.003283560141042,-0.0331841272511586,555.7602911101197,0.0,69.3908792970418,0.0,0.2497784800860809,2.479799894106033,69.12648304435359,4696.122082371443,-1.768155083928254e-05,-0.002645844314534,192.9377553202078,-82.75942076712357,-0.0005155494582823,-82.80160893265233,0.0032849498745659,0.0,-0.0001181771833771,-0.0019397493837103,-0.0024028076993195,-0.0006327672131333,0.0028077426251683,555.7298279454559,-162.1349611342313,69.1275976751348,0.0001235357151953,-4855.32619341599,69.39017970162986
0.0023727844441269,-0.0005154449677202,6.283179966332059,0.4702338631828545,0.0004979264682665,164.32736854184444,0.0019133439685616,22.897817842759697,-190.64342406737305,-5.340847527293812e-06,2.184409994153435e-06,0.0032766379327477,-0.0331828903973909,554.5610710991642,0.0,69.40468680994661,0.0,0.2494652136015639,2.335756600412211,69.14072103730811,4696.350914077927,-1.7659314801922687e-05,-0.0026408497400953,192.95169225429743,-82.74050895294,-0.000515405675456,-82.78269645950674,0.0032780240725996,0.0,-0.0001183901306155,-0.0019399109944689,-0.0024028599107033,-0.0006670106855126,0.0028130719902641,554.5306146334482,-162.13456121649392,69.14183767395487,0.0001238075081905,-4855.333790851836,69.40398592778838
0.002372791659401,-0.0005153015917213,6.283179957303488,0.4687155710769104,0.0004946981023268,164.33137867897238,0.0019134520246565,22.90251365804896,-190.6534228363748,-5.349876098959855e-06,2.124540841037642e-06,0.0032697379183559,-0.0331816508383649,553.3657223611563,0.0,69.4184490339216,0.0,0.2491529568186761,2.176412870587806,69.15491280571226,4696.579792791425,-1.7637824437057727e-05,-0.0026358884086455,192.9657495685836,-82.72163280111045,-0.0005152623643243,-82.76381589705768,0.0032711204348651,0.0,-0.0001186184235653,-0.0019400718451922,-0.0024029152285375,-0.0007042986624871,0.0028182462761385,553.3352717815175,-162.1341351507163,69.15603143406949,0.0001240769051856,-4855.341389566618,69.41774693145973
0.0023728033763034,-0.0005151587103049,6.283179947587336,0.4672022058229884,0.0004916864448483,164.3353374966034,0.0019135599696904,22.907194310431414,-190.66370459804168,-5.359592249945592e-06,2.0951943405218643e-06,0.0032628599298416,-0.0331804086007454,552.1742245163276,0.0,69.43216607490838,0.0,0.2488417070062017,2.002773070347672,69.16905849177796,4696.8087183602265,-1.761676261201e-05,-0.0026309581718645,192.98000643614185,-82.70279765641841,-0.0005151195371464,-82.74497365581385,0.0032642387606217,0.0,-0.000118862483548,-0.0019402321396509,-0.0024029744364914,-0.0007440971897801,0.0028233377190457,552.1437816031488,-162.1336966170231,69.17017910591548,0.0001243434701546,-4855.348989554724,69.43146282066398
0.0023728194703977,-0.0005150163222782,6.283179937194441,0.4656937297107126,0.0004888940146001,164.33926647420836,0.0019136678946092,22.911859849027625,-190.6742687834811,-5.369985145254716e-06,2.093210371945656e-06,0.0032560037944529,-0.033179163713687,550.9865575664431,0.0,69.4458380457192,0.0,0.2485314614604274,1.815938646468791,69.18315824060217,4697.037690633107,-1.7595840991163885e-05,-0.0026260568471657,192.9945277147964,-82.68400925253204,-0.0005149771997754,-82.72617553645975,0.0032573788537928,0.0,-0.0001191220926856,-0.0019403920823476,-0.0024030381017737,-0.0007858758229325,0.0028284064219627,550.9561259100598,-162.13325743645396,69.18428083959513,0.000124607089493,-4855.356590810561,69.44513370655903
0.00237283991785,-0.0005148744351723,6.28317992615415,0.4641901054901597,0.0004863213672865,164.34318668346867,0.0019137758766364,22.91651032258716,-190.68512190648696,-5.38102543569109e-06,2.1150930767065065e-06,0.0032491693365528,-0.03317791620624,549.8027019096924,0.0,69.45946506548057,0.0,0.2482222175002821,1.6171014167187874,69.19721219979374,4697.266709459332,-1.7574804869409902e-05,-0.0026211822376316,193.00936232997125,-82.66527331029631,-0.0005148353486558,-82.70742703329337,0.0032505405238376,0.0,-0.0001193966017528,-0.001940551870734,-0.0024031065866059,-0.0008291121937979,0.0028334878421924,549.772286234159,-162.13282813669312,69.19833678508299,0.0001248678579781,-4855.364193328559,69.45875970408314
0.0023728647268276,-0.000514733050459,6.283179914506832,0.4626912965458284,0.0004839671746838,164.34711827672166,0.0019138839824922,22.921145779493813,-190.69627452693973,-5.392672754806068e-06,2.1572153856373305e-06,0.0032423563794382,-0.0331766661058501,548.6226383097377,0.0,69.47304725910828,0.0,0.247913972461603,1.4075362214050668,69.21122051878358,4697.495774688653,-1.7553435453471634e-05,-0.0026163321512199,193.02454623031863,-82.64659489438085,-0.0005146939856033,-82.68873389396661,0.003243723585613,0.0,-0.0001196851037256,-0.0019407116907506,-0.0024031801186684,-0.0008732962897257,0.0028386070104403,548.5922439801984,-162.132418280529,69.21234709272854,0.0001251259792673,-4855.371797103164,69.47234093240401
0.0023728939060935,-0.0005145921656097,6.283179902298781,0.4611972670801754,0.0004818283167728,164.35108013638316,0.0019139922705208,22.92576626777239,-190.70773837693736,-5.404880805424664e-06,2.2159461886931542e-06,0.0032355647473387,-0.0331754134376641,547.4463479017207,0.0,69.48658475688558,0.0,0.2476067236921324,1.1885929798092163,69.2251833483136,4697.724886171301,-1.753155044331346e-05,-0.0026115044191066,193.04010526347452,-82.62797863155724,-0.0005145531157289,-82.67010181968693,0.0032369278597841,0.0,-0.0001199865516501,-0.0019408717137094,-0.0024032588251823,-0.0009179343480914,0.0028437808792915,547.4159805890428,-162.1320366589441,69.22631191356055,0.0001253816986297,-4855.379402128828,69.4858775152295
0.0023729274452072,-0.0005144517757436,6.283179889579088,0.4597079822369029,0.0004798999856622,164.3550896296856,0.0019141007921093,22.930371835097034,-190.71952430312305,-5.417600498056796e-06,2.2877447810335724e-06,0.0032287942667283,-0.0331741582243417,546.2738121617108,0.0,69.5000776940751,0.0,0.2473004685466262,0.961688199128155,69.23910084012911,4697.95404375798,-1.7509003441771944e-05,-0.0026066969130414,193.05605731511315,-82.60942897321551,-0.000514412745757,-82.6515361294831,0.0032301531728965,0.0,-0.000120299831424,-0.0019410320941298,-0.0024033427561401,-0.0009625525054062,0.0028490208967259,546.2434776200956,-162.1316914044578,69.24023139937484,0.0001256352634905,-4855.387008400019,69.49936958093407
0.0023729653050297,-0.0005143118767708,6.2831798763977975,0.4582234082595077,0.000478175799795,164.35916243807227,0.0019142095926573,22.93496252880107,-190.73164100476535,-5.430781788603822e-06,2.369232891074679e-06,0.0032220447676791,-0.0331729004861473,545.105012953458,0.0,69.5135262105984,0.0,0.2469952043821122,0.7282959876292622,69.25297314687329,4698.183247299873,-1.7485682546404164e-05,-0.0026019075616061,193.07241372782028,-82.59095049362334,-0.0005142728808638,-82.63304139649328,0.0032233993578717,0.0,-0.0001206238044324,-0.0019411929682623,-0.0024034318979363,-0.0010067000092072,0.0028543352323085,545.0747168568237,-162.13139005509038,69.25410570260483,0.0001258869033353,-4855.394615911214,69.51281726257784
0.0023730074171452,-0.0005141724696778,6.283179862804856,0.4567435126023954,0.0004766479271505,164.36331244477626,0.0019143187122712,22.939538395888068,-190.74409429769293,-5.44437473095549e-06,2.457251622406736e-06,0.0032153160846869,-0.0331716402411783,543.9399325508592,0.0,69.52693045073059,0.0,0.2466909285534028,0.4899386275156175,69.26680042209307,4698.412496648629,-1.7461508361870507e-05,-0.0025971343652806,193.0891802642852,-82.57254794589396,-0.0005141335203926,-82.61462133747283,0.0032166662544642,0.0,-0.0001209573319851,-0.0019413544531177,-0.0024035261787046,-0.0010499521644587,0.0028597309965008,543.9096803433628,-162.13113958501214,69.2679349760696,0.0001261368219482,-4855.402224656896,69.5262206978068
0.0023730536923558,-0.0005140335629421,6.283179848849475,0.4552682640463344,0.0004753072158491,164.3675516737417,0.0019144281863262,22.9440994830442,-190.75688653939787,-5.458330111877495e-06,2.548908343564549e-06,0.0032086080572923,-0.0331703775056405,542.7785536852073,0.0,69.5402905628163,0.0,0.2463876384089169,0.2481767664566646,69.28058282011472,4698.641791656366,-1.7436431605991307e-05,-0.0025923754102347,193.10635797389736,-82.55422565409322,-0.0005139946554266,-82.59627937272039,0.0032099537100185,0.0,-0.0001212992900569,-0.001941516645849,-0.0024036254651414,-0.0010919128181016,0.0028652057057369,542.7483504490172,-162.13094640811832,69.28171937284533,0.0001263851965247,-4855.409834631556,69.5395800286814
0.0023731039969549,-0.0005138951580061,6.2831798345797525,0.4537976327800235,0.0004741433308776,164.37189027375885,0.0019145380452359,22.948645836651373,-190.77001625291652,-5.472599833671335e-06,2.641597757307833e-06,0.0032019205310065,-0.0331691122941187,541.6208595380801,0.0,69.55360669896868,0.0,0.2460853312869243,0.0045992898431887,69.29432049561791,4698.871132175667,-1.7410430445404114e-05,-0.0025876288807792,193.1239439198744,-82.53598695215987,-0.000513856283343,-82.57801915052241,0.0032032615795961,0.0,-0.0001216485782266,-0.0019416796241357,-0.0024037295920418,-0.0011322165231429,0.0028707585337904,541.5907099308639,-162.1308163598557,69.2954590464288,0.0001266321790134,-4855.4174458296975,69.55289540144945
0.0023731581572713,-0.0005137572516139,6.283179820042383,0.4523315904794091,0.0004731448953664,164.37633652734272,0.0019146483143279,22.953177502801417,-190.783478329986,-5.487137203149095e-06,2.733004068754079e-06,0.0031952533580639,-0.0331678446198136,540.4668337515317,0.0,69.56687901475276,0.0,0.2457840045119634,-0.2391870614518065,69.30801360334351,4699.100518059573,-1.7383507617187995e-05,-0.0025828930704232,193.14193138050052,-82.51783447725036,-0.0005137184054912,-82.55984422223037,0.0031965897260941,0.0,-0.0001220041264498,-0.0019418434466583,-0.0024038383639699,-0.0011705303234577,0.0028763888501376,540.4367419896,-162.1307546768213,69.30915415076585,0.0001268778989919,-4855.425058245826,69.56616696628144
0.0023732159647221,-0.0005136198376801,6.283179805282408,0.4508701103508502,0.0004722996350503,164.38089688422883,0.0019147590137333,22.957694527310764,-190.7972643379323,-5.501897177438082e-06,2.8211048958882187e-06,0.0031886063979685,-0.0331665744947347,539.3164604308744,0.0,69.58010766884708,0.0,0.2454836553918273,-0.4815682607047586,69.32166229793376,4699.329949161583,-1.7355687425055846e-05,-0.0025781663915005,193.16030999412632,-82.49977049935868,-0.0005135810253302,-82.54175769051156,0.00318993802023,0.0,-0.0001223649008267,-0.0019420081537434,-0.0024039515567577,-0.0012065551515907,0.0028820957753735,539.2864302960329,-162.1307659732318,69.32280484014429,0.0001271224678012,-4855.4326718744605,69.57939487696858
0.0023732771823144,-0.0005134829105923,6.283179790342994,0.449413167197759,0.0004715945244428,164.38557601725586,0.0019148701582844,22.96219695573573,-190.81136287369796,-5.516836591965296e-06,2.9041739988946057e-06,0.0031819795181572,-0.0331653019298475,538.1697241889348,0.0,69.59329282271705,0.0,0.2451842812148088,-0.7209336833721709,69.33526673392501,4699.55942533565,-1.732701269774513e-05,-0.0025734473833399,193.179065898018,-82.48179727042934,-0.000513444145151,-82.52376184482564,0.0031833063408222,0.0,-0.0001227299089543,-0.0019421737681724,-0.0024040689178216,-0.0012400268533991,0.0028878783926535,538.1397590296884,-162.13085421528368,69.33641126893727,0.000127365983278,-4855.440286710124,69.59257929061245
0.0023733415538593,-0.0005133464695672,6.283179775265201,0.4479607374369707,0.000471015933413,164.3903768986027,0.0019149817574612,22.96668483338812,-190.82575987355364,-5.531914385436664e-06,2.980782756640688e-06,0.0031753725941565,-0.03316402693518,537.0266101668988,0.0,69.60643464026832,0.0,0.2448858792473268,-0.9556868430726544,69.34882706582003,4699.788946436183,-1.7297541779693083e-05,-0.0025687347189716,193.198181946563,-82.46391712130996,-0.000513307761747,-82.50585805965196,0.0031766945749243,0.0,-0.0001230982052055,-0.0019423402960965,-0.0024041901639566,-0.0012707168763786,0.0028937367070993,536.9967128699286,-162.13102269416618,69.34997359126862,0.0001276085345926,-4855.447902747349,69.60572036727018
0.0023734088181578,-0.0005132105211243,6.283179760087743,0.4465127990909545,0.0004705497728358,164.39530089663387,0.001915093815455,22.97115820535109,-190.84043869458756,-5.54709184372163e-06,3.04980133683986e-06,0.0031687855092826,-0.0331627495198952,535.8871040337054,0.0,69.619533287487,0.0,0.2445884467318744,-1.1842561040814614,69.36234344801514,4700.018512318038,-1.7267345612737853e-05,-0.0025640272103709,193.21763818578148,-82.44613189424139,-0.0005131718639597,-82.48804736426257,0.0031701026179151,0.0,-0.0001234688964642,-0.0019425077279759,-0.002404314974278,-0.0012984326066343,0.0028996624871084,535.8572769834526,-162.13127399614908,69.3634919608308,0.0001278502064025,-4855.455519980677,69.61881826956667
0.0023734786887851,-0.0005130750647848,6.283179744846776,0.4450693318024177,0.0004701816380937,164.40034789080434,0.001915206330662,22.975617116494934,-190.85538014034023,-5.562332810317056e-06,3.110381880662193e-06,0.0031622181551956,-0.0331614696923351,534.7511919849852,0.0,69.6325889320997,0.0,0.2442919808857729,-1.4051052983750836,69.37581603442035,4700.248122836525,-1.723650495973581e-05,-0.0025593238122568,193.2374124064246,-82.42844241595205,-0.0005130364470408,-82.47033097971591,0.0031635303734857,0.0,-0.0001238411471345,-0.0019426760402155,-0.0024044430176311,-0.0013230173478923,0.0029056500265159,534.7214370727272,-162.13160997070108,69.3769665310135,0.0001280910807849,-4855.463138404656,69.6318731623344
