FyFL,FxFR,FxRR,longslipFL,steeringangel,signal,sideslipFR,RR,sideslipFL,longslipRL,pitchrate,x,vx,FxRL,RL,slip1,vy,ax,longslipRR,longslipFR,roll,FyRL,rollrate,FxFL,FL,slip,sideslipRL,sideslipRR,ay,yawrate,pitch,FyRR,FR,y,brake,az,gas,yaw,FyFR,signal
1912.7818905542797,-151.4304958071781,4916.595538389591,-0.0014515731636345,-0.0002420470554738,0.0,0.0317566837211944,8.131174625309985,-0.0295022995044975,0.2313772378777202,-0.1169824782920447,9976.013182222006,0.5933375962842418,5050.559215366093,6.501465820883524,0.0,0.0030878767918191,6.043459729941799,0.313422614192995,-0.0015547506316318,-0.0013620172501294,-900.0809874418687,-0.007264833624907,-153.55163258438654,1.960985284586872,0.0,0.0339632725540099,-0.0399638441269037,-0.0913591766698907,0.0008295284693901,-0.0091682031918921,796.1171032310176,1.961124311982333,-138.64702117260032,0.0,-0.2033815838032951,0.5291083783177525,-0.0129866879909472,-1944.6279412871295,0.0
1805.503436018897,-150.92358428498926,4985.866475006783,-0.0014346051690472,-0.0002420430408323,0.0,0.0301232351956391,8.483702999832088,-0.0279369802710654,0.2484700185086215,-0.1182176776281106,9976.019451209151,0.6542435258906631,5128.550212129926,6.56040839950513,0.0,0.002128178807998,6.138947226382825,0.3543883136025638,-0.0015348341547424,-0.0014247384409512,-765.5600339642918,-0.0054485345711665,-153.13194539832028,2.150163637674227,0.0,0.031004147672937,-0.0366953738674415,-0.100140833036785,0.0008743167602581,-0.0103457098565301,650.554274756032,2.151221165279797,-138.64707713830046,0.0,-0.1826046415590738,0.5220526137597593,-0.0129781643579919,-1839.415459439156,0.0
1697.0124083411347,-150.54937821081748,5057.766496176851,-0.0014175123472375,-0.0002052126986302,0.0,0.0284779729502838,8.799270498648587,-0.0263670865606895,0.2611892801820544,-0.1183875756863058,9976.026334756712,0.716111751239838,5207.83652006959,6.5648958943982,0.0,0.001097025571946,6.23664453661275,0.3951767132578017,-0.0015121278347357,-0.0014689027529916,-660.1391653892429,-0.003564190624683,-152.70536699769065,2.3400398136426777,0.0,0.0281773670330494,-0.0337867724339571,-0.1060123597034462,0.0009394120186273,-0.0115296974886627,536.7884802242003,2.3421178245552965,-138.64715108689282,0.0,-0.1515042143064559,0.5149046380709393,-0.0129690763993456,-1731.69229432544,0.0
1589.8649346067273,-150.3493575352362,5131.523222777338,-0.0014037478279425,-0.0001178514961622,0.0,0.0268005708794747,9.071582188858414,-0.0248214408572332,0.2685181046378925,-0.117504110948587,9976.033842594336,0.7789578166335682,5285.745062702131,6.513556611712775,0.0,1.423262703705453e-05,6.3350181718973815,0.4347845852498185,-0.0014913832502881,-0.0014940111890819,-578.38843220712,-0.0016453796028093,-152.41418133292277,2.53066109790472,0.0,0.0254988767265105,-0.0311839920570772,-0.1101708952773601,0.0010204371211437,-0.0127095592302698,448.9044493303461,2.533831496669572,-138.64724372390887,0.0,-0.1154993167673684,0.5076493975660463,-0.0129592522867415,-1624.4501315104328,0.0
1485.0406796651932,-150.2639441673668,5205.014504564617,-0.0013930650506977,3.4181702818187576e-05,0.0,0.0251266621462741,9.30943598865747,-0.023291916637471,0.2705581474438465,-0.1156284495460402,9976.041984454208,0.8427732437440112,5361.147656851482,6.42151310908067,0.0,-0.0010995729649971,6.431340601007721,0.4731549654376612,-0.0014739932709961,-0.0014998435231717,-514.6964404441185,0.0002847721565735,-152.21593753324294,2.722120353133281,0.0,0.0229302598243651,-0.0288222024485749,-0.1125396260633792,0.001122817996306,-0.0138750778599325,380.5595337735316,2.72645875064109,-138.64735554955658,0.0,-0.0738600864334919,0.5003223826938623,-0.0129485018631027,-1518.6589298991953,0.0
1383.2690813188776,-150.28217596572387,5276.92913712462,-0.0013852900484125,0.0002623329759942,0.0,0.0234518274886927,9.51900738150318,-0.0217958024417406,0.267324099356363,-0.1128188205276034,9976.05076986914,0.9075341218387852,5433.182738268821,6.298848013731005,0.0,-0.0022331226546536,6.524436466546242,0.5102036892664344,-0.0014591761262601,-0.0014864865629388,-463.9829456245904,0.0021894054663185,-152.07100848500343,2.9144752833690446,0.0,0.0204283442651211,-0.0266495738182712,-0.1138078686743776,0.0012459002128189,-0.0150166565364341,326.44872219066946,2.920059342753605,-138.64748689972703,0.0,-0.0292118326153353,0.4929638726702223,-0.0129366156579034,-1415.2861598638715,0.0
1284.91616753286,-150.3550266910366,5346.674613133093,-0.0013798051222938,0.0005740201452516,0.0,0.0217938666469822,9.702627109979272,-0.0203226985610336,0.2587354236304339,-0.1091338458741607,9976.06020803746,0.9732032982843264,5500.802671056773,6.152131112364734,0.0,-0.0033708773312868,6.613335778086285,0.5456407096849893,-0.001446664625039,-0.0014543634186493,-422.4937270412657,0.0040382225417186,-151.9742507671357,3.1077315272001504,0.0,0.0179694972419644,-0.0246312999830846,-0.1135594006285761,0.0013945918388945,-0.0161252736716601,282.764628774717,3.114648374272442,-138.6476379696875,0.0,0.0165669857339455,0.485612945530834,-0.0129233609644291,-1314.415013942071,0.0
1189.8523986396087,-150.5177145346828,5414.339403380602,-0.0013760345758004,0.0009842498638302,0.0,0.0201490568322954,9.860348646234026,-0.0188858925648372,0.2447478513920171,-0.1046395358313442,9976.070307728509,1.0397380244468128,5563.525382726802,5.986893064249449,6.278813543974176,-0.0045023521252441,6.6977164312957,0.579002716355422,-0.00143648346266,-0.0014042272101793,-387.6600802585694,0.0057959045836826,-151.9387510660888,3.3018912898434705,-0.0043717632054101,0.0155430982044333,-0.022753400803304,-0.1122151236707168,0.0015714410438147,-0.017192531712789,246.9431395042856,3.310222476739404,-138.64780880941632,0.0,0.0620626780937071,0.478295504618641,-0.0129084678272294,-1216.4035781437435,0.0
1098.565339083943,-150.75498751284806,5478.772786606144,-0.0013729842396204,0.0015286997699716,0.0,0.0185347653509315,9.99184549660871,-0.0174777672262425,0.2253767922040446,-0.0994090703409503,9976.08107723852,1.107089047143853,5620.968049212735,5.808055662271407,6.2780771484224935,-0.0056134330711235,6.776604718586484,0.6097679314146247,-0.0014275840088576,-0.0013371336553741,-357.7367781119567,0.0074373364956032,-151.9158259258459,3.496940202532417,-0.0051081587570927,0.0131529993507452,-0.0210085681420347,-0.1092673799288442,0.001781874821626,-0.0182107353292763,217.2261065926316,3.5067941336477104,-138.64799933924678,0.0,0.1060958123891784,0.4710342998356448,-0.0128916248370667,-1121.1943164779289,0.0
1010.39681659387,-151.0247984020495,5539.239991505732,-0.0013709401092014,0.0021549717624366,0.0,0.0169586399158106,10.09741962338725,-0.0161002251827513,0.2006810852596462,-0.0935208536898237,9976.092524307656,1.1751983749560686,5672.763479956666,5.619832703414758,6.277454672314495,-0.0066952205105017,6.84927421769142,0.6374479571096318,-0.0014200283336481,-0.0012544037749085,-331.8897333249833,0.0089322825251338,-151.9179923728608,3.692838440844564,-0.0057306348650913,0.0108071583522534,-0.019394877161888,-0.1061703465208774,0.0020257388961646,-0.0191729499257254,192.37733303412165,3.704339127997447,-138.6482093405477,0.0,0.1477532193805699,0.4638552524850041,-0.0128724926569449,-1029.371558571095,0.0
