pitch,brake,FxFR,gas,longslipFL,ay,RL,longslipRR,RR,sideslipRR,pitchrate,steeringangel,signal,FxRR,slip,FR,slip1,FxRL,FxFL,sideslipFL,vx,FyFR,longslipFR,x,FyRL,FyRR,yawrate,roll,rollrate,y,ax,FyFL,sideslipRL,az,yaw,longslipRL,vy,signal,sideslipFR,FL
0.0013519585418335,0.0,-59.4786911032387,0.160671409894834,-0.0014423661627092,-6.257124264815062,16.623197414289816,0.0435999941578981,11.933675567481226,0.0341914166303951,0.0018288858752321,-7.826,0.0,1454.3987346741192,-0.2969924316304762,14.431888780065536,5.98619287554911,1306.6189694784946,-163.5997749388715,0.0623260969158851,4.649771364945762,-1301.8932708519071,-0.0008152577871632,10122.866074350466,-3049.701214722716,-792.7287096543422,-1.0222987670353068,-0.0451746296432848,0.0395461080838155,-136.6678869581928,-0.9518552441510524,-6079.28420307949,0.0263942597791575,-0.2911729126600136,0.4567300563098683,0.0063673256941756,-1.4273860301483572,0.0,0.0296439254931651,18.55800685732699
0.0013629724608817,0.0,-59.937337168575866,0.1588387350757427,-0.0014226124960065,-6.186641243361958,16.655898448237807,0.0380097597362172,11.86442243929142,0.033683578053507,0.0005034170243719,-7.826,0.0,1424.0015005049645,-0.2995167677717487,14.467764210430737,5.983668539407837,1290.347161143025,-161.89251029429565,0.0617770894306472,4.6550092548407225,-1259.4861714628546,-0.00078864724532,10122.914212876864,-3006.2228892210405,-834.9993159914521,-1.02584058971223,-0.0447084873504601,0.0521950401887143,-136.66047419121364,-0.9452134086715288,-6010.225767851549,0.0259855250976309,-0.301267755257216,0.4464872821201951,0.0062374345014123,-1.441887834081678,0.0,0.028201546989282,18.6000658947011
0.0013600249528595,0.0,36.5111048326375,0.1576988098329552,0.1553977096020213,-4.26182667084936,16.68637781993287,0.0343753716984898,11.8205930151292,0.0330754580414734,-0.0016493469405326,0.0,0.0,1375.7898610149327,-0.3018469810401576,14.502952535594812,5.981338326139428,1253.8890835295367,127.11955698507468,-0.5298367696767333,4.660368188365755,-982.965193572098,0.2835163057902002,10122.962533132995,-2950.149702413214,-868.6646139538371,-1.029738483464631,-0.0441232991234265,0.0635953067489186,-136.65365935952082,2.317222054598264,-4876.207316043841,0.0255247018552381,-2.7697468453531364,0.4362101670173459,0.00604057778348,-1.455481367594765,0.0,-0.6802607951392232,18.641139549164368
0.0012963154533578,0.0,539.2106195280398,0.1070045862915402,0.0381673447806587,-1.678866742491457,16.79110048770827,0.0229154814605634,11.783643988357069,0.038773923287709,-0.0097494901011077,0.0,0.0,1146.0338633298131,-0.2971719496923708,13.781093149945654,5.986013357487216,1048.6549124340695,711.4166800883924,-0.497532834370266,4.69624909963187,916.7019003192412,0.1938695937930043,10123.011133722468,-3052.2279623408767,-963.023433671508,-1.0128760364814473,-0.0432165029675561,0.1234024632119206,-136.64727891998058,2.0332533955179124,1732.0292461835747,0.0295967916097607,-0.5594387886931772,0.4259710074620981,0.0049207372695276,-1.442390992466004,0.0,-0.6509032885075683,17.066502647322373
0.0011658649543418,0.0,424.2524644608468,0.0922792015924403,-0.0297023792671587,0.3420190937549723,16.838560655486962,0.0165769088318714,11.835368035367583,0.0467047876789519,-0.0154958020656603,0.0,0.0,860.3572452028241,-0.2865744329921013,12.630125600334324,5.996610874187485,810.4820454691695,-38.543058621756245,-0.4525150214449477,4.727084416898431,2110.669126468183,0.062416722312558,10123.05996977918,-3403.6173189851725,-1195.7176312462009,-0.965447513954208,-0.0414464592383056,0.223171271914251,-136.64094305867448,1.197285561949698,4046.8354673117865,0.0350287820455799,-0.4670146984415331,0.4160859570549952,0.0041456761028763,-1.3968489248843172,0.0,-0.6016824423241937,16.126375579699413
0.0009863924925336,0.0,67.84459922720883,0.1000496537156952,-0.0202966949572566,0.9895640648796666,16.834053023363882,0.0126129147054266,11.92190335547888,0.051327511177323,-0.0198215622222562,0.0,0.0,667.4615062980142,-0.2748226417470281,11.976809249694885,6.008362665432558,654.7946014758966,-242.68386816026472,-0.4125593312287451,4.749499295984264,2845.082361288826,-0.0195078304427694,10123.108895887322,-3740.51630899213,-1483.5955014846186,-0.903920567206692,-0.0386455288361047,0.3255647201658895,-136.63450356029924,0.6854441510538818,4643.007757827461,0.0384416142115966,-0.4167289822118695,0.4067628677007391,0.0037586074822967,-1.3426281060320056,0.0,-0.5492358761589381,16.294267167308224
0.0007680671232097,0.0,-195.8819843074505,0.1100624340277013,-0.0035968034242255,1.1402819248272111,16.79698672066435,0.0100469410064703,12.036185218078918,0.0517657976307868,-0.0233787337705997,0.0,0.0,560.0633284011057,-0.2634044439870289,11.982798940186033,6.019780863192557,580.1893607898052,-113.6393600045338,-0.3769220627727465,4.7672355307091765,3291.976496599458,-0.0422386572608007,10123.15784349819,-3895.452597273873,-1759.0460742330658,-0.837037833437636,-0.0348769306306457,0.4166678214847945,-136.62792954574115,0.5313466620034972,4651.495071789541,0.0393606785463186,-0.4713113503192596,0.3980891193192264,0.0036770674317257,-1.288716212694364,0.0,-0.4984113232364858,16.502551247126945
0.0005170675955481,0.0,-269.0243008112166,0.116494732922953,0.000470004845461,1.2200788384353969,16.737233012620354,0.0079739277182675,12.169172683890393,0.0483740162735594,-0.0264586401795056,0.0,0.0,507.9302591935234,-0.2526271188211537,12.33494222530513,6.030558188358432,558.114865721258,-19.201971347535988,-0.3448673138036722,4.78292990966415,3575.9673015535896,-0.0344985667341999,10123.206793545203,-3827.2638248063895,-1986.382445097132,-0.7685245885162375,-0.0302816966125058,0.4921457071280764,-136.6212177147995,0.5269674518847742,4480.263219834242,0.0379896605477243,-0.5500379141535325,0.3900950834125698,0.0037389016762813,-1.2375021871823466,0.0,-0.4510600412443749,16.463642603123972
0.0002367503753468,0.0,-236.99777102995677,0.1199961098922347,-0.0004204241679226,1.4033720492730302,16.661216323990217,0.0062299396371959,12.31661355929246,0.0420085801821144,-0.029292747989496,0.0,0.0,484.0878301778641,-0.2423905859690917,12.711700807627905,6.040794721210495,559.5840510651647,-4.191646580098561,-0.3160136505747501,4.797548240361744,3789.5572643478313,-0.0231566140902567,10123.255744054602,-3552.17148378881,-2125.3527856566066,-0.7002145668684533,-0.0250199046243015,0.5517342452087532,-136.61436429359733,0.5585504790487094,4254.6253399883335,0.0347423877004519,-0.6258257904876822,0.3827863480805095,0.0038236301902167,-1.1887610735017462,0.0,-0.407341853405277,16.326033442768285
-7.108878383385203e-05,0.0,-201.0899699722343,0.1220504523796357,-0.0006929322362911,1.7358670749100047,16.57571881590202,0.0047558131188987,12.472919559717724,0.0339319983113609,-0.0319854635724619,0.0,0.0,472.8935147280213,-0.2324265192647385,13.00066131698524,6.050758787914848,568.9390185567511,-7.938271720939344,-0.2895588703666841,4.811324613529479,3989.719491999749,-0.0173605499659894,10123.30469348085,-3120.71998201652,-2132.288761444495,-0.6336407307957449,-0.0192424664457185,0.5970393363091336,-136.60735539809434,0.5862724711062826,4009.557342416908,0.0303086248131426,-0.6814788529896326,0.3761524064094312,0.0039025034938349,-1.1412113093230096,0.0,-0.3666716817409403,16.194467074184487
-0.0004051175360071,0.0,-192.3715503207372,0.1236359154612317,-0.0003135650401621,2.197675067531992,16.48741528451018,0.0036851612711869,12.63452496792033,0.0254584293517783,-0.0345373443659195,0.0,0.0,465.3422039577076,-0.2224153504670805,13.233226181997283,6.060769956712505,577.8511797961143,-5.9864043382403,-0.2647160852345522,4.824243545671052,4205.699394839785,-0.0147761606002491,10123.353634880168,-2604.4209804051065,-1987.451692187248,-0.5701595149430777,-0.0130805881861312,0.6301842492303895,-136.6001636290251,0.6000976302278179,3760.493407843516,0.0254882886599693,-0.710350100881018,0.370168141431785,0.0040101078048921,-1.093259044828979,0.0,-0.3284648073070511,16.077105197513127
-0.0007635613068017,0.0,-192.89682529093616,0.1251232938380918,-6.509296618169191e-05,2.7384588151210254,16.401518616141473,0.0030589141174877,12.798166990696656,0.0175735906145095,-0.0368739301820586,0.0,0.0,459.85063110751855,-0.2120713640852357,13.450142185357198,6.071113943094351,584.5109067944309,-2.3437980983538567,-0.2410111752807115,4.836287397642985,4445.981318889384,-0.0123326306562196,10123.402555245872,-2078.7213241333848,-1709.0250965039609,-0.5106138316088834,-0.0066452973291251,0.6530039155838615,-136.59274870069356,0.6092100065560953,3516.682446209171,0.0209393195470651,-0.712873556604011,0.3647974782258668,0.0042191996223458,-1.0434894251326226,0.0,-0.2924140695338622,15.964715193853976
-0.0011437099776643,0.0,-188.79175555296496,0.1264504484725571,2.1296361181645848e-05,3.3036417436486083,16.320651033504653,0.0026659855270043,12.959481855705327,0.0107721632158213,-0.0388928507288801,0.0,0.0,457.134025959894,-0.2012039459671347,13.653395348317853,6.081981361212452,592.3237112153527,-0.3979726581769799,-0.2182276327684751,4.847553449020636,4706.6595489853935,-0.009886660719217,10123.451437903628,-1602.1840337620174,-1338.0623969178178,-0.4552644240613411,-3.313119494480503e-05,0.6665959737484208,-136.5850610627708,0.6232777771700788,3278.1773298049384,0.017028616984739,-0.6910952007525557,0.3599992118163602,0.004587206162151,-0.9909949607209028,0.0,-0.2583940718016927,15.857887478699682
-0.0015418057467433,0.0,-184.0733839210617,0.1275245236674088,0.0001043021643698,3.850372685081658,16.244446865201304,0.0024092245483696,13.117070265927852,0.0051443611966695,-0.0404880834020511,0.0,0.0,456.4906579371108,-0.1897343417969166,13.83569576239434,6.09345096538267,602.0043567577048,0.8292603649150985,-0.1962745777884477,4.858174897377828,4979.603457368793,-0.0079916749137554,10123.500265451245,-1205.3981208108091,-919.1400689366168,-0.4039752477108898,0.0066661751356669,0.6713343367928751,-136.57704706528727,0.64044741840604,3042.584155438144,0.0138463121130343,-0.647857929698815,0.3557318855461272,0.0051102524205653,-0.935433170171651,0.0,-0.2263133345472518,15.759142255866148
-0.001953097159847,0.0,-181.43194266793543,0.1283556459644249,0.000206391901513,4.3517504989663305,16.171515103514743,0.0022337380861333,13.27096799140591,0.0005484681650537,-0.0415736506787107,0.0,0.0,457.108924437424,-0.1776764428109726,13.999956833413792,6.1055088643686135,613.585350735331,2.2363542983274773,-0.1751432887553609,4.868255647625663,5273.621700006558,-0.0064727377051118,10123.549021455265,-893.2619342795564,-487.05116452297455,-0.3564329070062021,0.0133637771092995,0.6671286307649,-136.56865378658082,0.6593485288817107,2795.0605181611054,0.0112960186332488,-0.5840929845436109,0.3519565142576131,0.0057914169230911,-0.8769098313529748,0.0,-0.1961065272883165,15.668328956371116
-0.0023722945739369,0.0,-180.61363063757327,0.128941814604307,0.0003290775470377,4.866953194734639,16.100097923750052,0.0021066358888173,13.42233260295292,-0.0031886371062005,-0.042122288177366,0.0,0.0,457.76137339744486,-0.1650143811735526,14.14937653313222,6.118170926006034,626.3159493889957,3.948108871326814,-0.1545148565025554,4.877900404532964,5650.814615796426,-0.0052566833175316,10123.597690853723,-655.6677693646704,-65.04253049063158,-0.3118796959224827,0.019972101435774,0.654479375337371,-136.55983072292997,0.6818061957204441,2571.1749282012747,0.0092385427620569,-0.50196635679692,0.3486393086106141,0.0066356833123399,-0.8153641632823251,0.0,-0.1671391188765349,15.584251317767738
-0.0027941357934106,0.0,-182.34592287200508,0.1292914681870173,0.0004876204161607,5.359433358273932,16.02862633020339,0.0020106653295511,13.572775204781264,-0.0062292650570021,-0.0421635955593693,0.0,0.0,457.3629915889677,-0.1517372978750737,14.287908858844252,6.1314480093045125,638.8216833410577,6.278562701914723,-0.1340933161785666,4.887205462856883,6104.178743140099,-0.0042179153439567,10123.646259055207,-477.5226594826896,330.5940359711687,-0.2695510531614038,0.0264105904906148,0.634033501569298,-136.55052729963336,0.7065379805337813,2318.0854189868487,0.0075287465907421,-0.4016952227034914,0.3457548615828825,0.0076465204653569,-0.7507454730774793,0.0,-0.1387649034150527,15.505270559042293
-0.003213849988499,0.0,-186.09989115489805,0.1294168687334568,0.0006467486041372,5.833416163456356,15.956154670522258,0.001932532196034,13.723762669680063,-0.0087208414799184,-0.0417431967324791,0.0,0.0,455.0193121535634,-0.1378645463564601,14.417762309273728,6.145320760823126,649.6103403033508,9.089558310981376,-0.1136374794283641,4.89625917923265,6591.085998787699,-0.0033032850136075,10123.694712447708,-343.7269106208386,690.1893032004335,-0.228765957078995,0.0326052520069476,0.6065252155637437,-136.5406946455655,0.7323902662778141,2064.893748360933,0.0060228902881233,-0.2912174178946549,0.3432847528009331,0.0088289953035683,-0.6831408032492853,0.0,-0.1105821091485396,15.429192168627528
-0.0036264580337011,0.0,-191.47473463191488,0.1293716039463231,0.0007263978114999,6.16348606043788,15.882432348706372,0.001879716166743,13.876089795690929,-0.0108411447626199,-0.0407678274982221,0.0,0.0,450.9229173486837,-0.123546320351895,14.540923660446504,6.159638986827691,657.6682542379522,11.528495937030806,-0.0933201784436695,4.905117873411291,6852.961336527597,-0.0023440378621215,10123.743039017876,-241.1598981354508,1009.6444441076812,-0.1895561780678099,0.0384856997094117,0.5716599292244673,-136.53028782665413,0.7531303169218497,1817.1815773635915,0.0045338809950024,-0.1881224913598394,0.3412145265799124,0.0101880101301555,-0.6132815659501233,0.0,-0.0830782652976526,15.354566736520653
-0.004025199437752,0.0,-189.3432889071897,0.1293074278208209,0.0005258665051788,6.128964520946019,15.808549434654102,0.0018731931914844,14.0285007301689,-0.0129155958970355,-0.0390025710876784,0.0,0.0,447.1691433328781,-0.1093368436705713,14.65026361917222,6.173848463509015,662.6649084101042,11.735987834545412,-0.0749865939873555,4.91375986621491,6580.509691471175,-0.0014944563795619,10123.79123251512,-157.0647131001635,1293.837559205538,-0.1538310320460041,0.0439624120831467,0.5260906651238132,-136.5192796843269,0.7594719404195994,1526.141693851421,0.0026907178499166,-0.0885685179751001,0.3395194694606505,0.0116933688081852,-0.5438998518108653,0.0,-0.0590024685474032,15.282549406349052
-0.004400545039406,0.0,-180.32640698468376,0.1294404965524755,3.3579623426878004e-05,5.753589679858528,15.737002219993231,0.0018943770861062,14.177423916889952,-0.0152390937829301,-0.036150681455482,0.0,0.0,446.04706760136406,-0.0959580557979056,14.735036302256162,6.187227251381681,666.5192652256218,5.172283174693501,-0.0610764169597426,4.922071845637587,5754.790382410898,-0.0010402213936897,10123.839297146184,-79.54332488022041,1566.8136520193734,-0.1242915245832911,0.0489041651623841,0.4655852482754644,-136.50767743270637,0.7437524485907655,1258.3076067355407,9.639647918308482e-05,0.0130781034743971,0.3381497302505651,0.01329986159425,-0.4785378995095765,0.0,-0.0420573046048175,15.220463336052076
-0.0047407634072104,0.0,-167.02517978299028,0.129828711565126,-0.0004390166401115,5.296062649525266,15.668243425594348,0.0019380695546097,14.320356732185047,-0.0177636009027083,-0.0321084483346146,0.0,0.0,448.6138887805894,-0.0837984549190117,14.791896687515727,6.199386852260575,672.8306348503829,-5.138708552004815,-0.0527333598198164,4.929959952750546,4797.970067365347,-0.0008311348283641,10123.88724540633,-1.3759877408234962,1852.647452355971,-0.1024889892282092,0.053150233968594,0.3888200343091966,-136.49551867981236,0.7211825418046722,1050.4954950232518,-0.0033276075745447,0.1492681266289287,0.3370330167935938,0.0148075608988341,-0.4190638603664465,0.0,-0.0339645957116153,15.178822224365115
-0.0050348754654517,0.0,-158.0252905545897,0.1301885258663213,-0.0006755326584427,5.051619991949205,15.600530901097944,0.002020419554122,14.457126265721756,-0.0200435643017971,-0.0270857681131858,0.0,0.0,457.5582938246493,-0.072576092039477,14.82639290819352,6.210609215140109,683.8347406038475,-13.444631102565523,-0.0482083561661008,4.937511078018036,4170.944461300746,-0.0007643395462015,10123.935090274988,78.94058230312973,2137.1738923305934,-0.0873191369276795,0.0565576758333195,0.3001154153805239,-136.48284552416533,0.7122141174555361,912.5324588724868,-0.0071451794694844,0.3034855014775188,0.3360961034920731,0.0159585324948493,-0.3640189292568951,0.0,-0.0317099664865989,15.158627208196394
-0.0052750209038856,0.0,-153.52397091157576,0.1301680217653575,-0.0007956202632434,5.023862985555953,15.53100469052676,0.0021330222633685,14.586797953118754,-0.0216609452556371,-0.0214113565852942,0.0,0.0,473.7669295057211,-0.0617549464647124,14.847393233435623,6.221430360714874,701.4042139481671,-18.5526628932139,-0.04506706291566,4.944948635671253,3881.098888919192,-0.0007510508380618,10123.982838894322,160.23244242038686,2382.597657814144,-0.0765254953472045,0.0590428273747156,0.2059418800799336,-136.46968043791918,0.7200764135713845,834.5563897094556,-0.0107532738692575,0.4802113541598505,0.3352850273088062,0.0164996549626017,-0.3107095897547385,0.0,-0.031401972734411,15.151950426796056
-0.0054552066635642,0.0,-152.3347282869303,0.1296576545310493,-0.0008337536115347,5.075336209977934,15.45710642742842,0.002262036542998,14.708746236209707,-0.0223788231325701,-0.0152069299154258,0.0,0.0,497.1507688399693,-0.0510094559545194,14.86153955824277,6.232175851225067,723.814781667182,-22.270543388484743,-0.0419922201289765,4.952475572539786,3755.5688562536857,-0.0007508896391461,10124.030493573418,245.3308512298113,2552.699032088632,-0.0683263548636531,0.0605829779007743,0.1118691958606441,-136.45602669230064,0.7458001781220779,799.1961295141168,-0.0137398088961382,0.6520452560262859,0.3345664915938907,0.0159495066318563,-0.2574939186825488,0.0,-0.0310557477133468,15.152826299725058
-0.0055722589729239,0.0,-152.18833163541478,0.128788071681715,-0.000838880799123,5.104355761376899,15.379955357220895,0.0024304240994319,14.821500954695926,-0.0222036967768526,-0.0088445905874875,0.0,0.0,528.7415895071406,-0.0402706123865367,14.874358645235018,6.24291469479305,744.1235592935897,-26.04264322619273,-0.0386555824508686,4.960192036690977,3661.725683318548,-0.0007387988291769,10124.078055295451,336.5850571222936,2628.113018159837,-0.0616857887115831,0.0612018958252173,0.0218846143318347,-136.4418799594506,0.7757754881331267,803.4422271824383,-0.0158048131052351,0.7232327266414139,0.3339207392763649,0.0146703029421101,-0.2040346545989942,0.0,-0.0301768097121323,15.157284116161694
-0.0056271510437294,0.0,-150.19704703650407,0.1277259034763568,-0.0008392342760771,5.0665589618056766,15.30609194931088,0.0025184976176178,14.919016108189629,-0.021420575801539,-0.0027804746346962,0.0,0.0,558.1790654425532,-0.0296106097858246,14.888166635958108,6.253574697393762,764.2036620443229,-31.364916224123675,-0.0346561518430854,4.968125496719704,3540.044937852736,-0.0007139504746035,10124.125525973925,425.6121077852036,2617.152740168686,-0.0560288102595969,0.0609534734333876,-0.0622346197281463,-136.4272371872257,0.7954181686255344,828.6570478007679,-0.016863270738153,0.7334497378676542,0.3333356740482143,0.0135422522734286,-0.1507638823598819,0.0,-0.0288112362962432,15.165177453887225
-0.0056229995024148,0.0,-147.0734448209387,0.1266482378066008,-0.0007613047406037,4.928908133240316,15.235466558331144,0.0025921076263155,15.006681360699613,-0.0201179412383966,0.002960629851689,0.0,0.0,585.1681854752015,-0.0191857592987261,14.903046412884212,6.26399954788086,775.8446051584926,-35.14778678943657,-0.0301560223862107,4.976236317083254,3377.743237315755,-0.0006871605004798,10124.17290941752,500.8971308151089,2532.8720381463286,-0.0510978912550445,0.0598991510965439,-0.1396709911690296,-136.41210127258037,0.8158020851962436,837.0516354890968,-0.0170796433855543,0.6320886336150761,0.3328030340586125,0.0123904408547685,-0.0985193067437803,0.0,-0.0272454758868197,15.177192493674184
-0.005564234360883,0.0,-142.03989076149392,0.12572341956158,-0.0007245550813153,4.688747470187308,15.170519608925009,0.002609463757792,15.088807438941068,-0.0183698552147589,0.0081796831662508,0.0,0.0,599.7025845820228,-0.0091777267287391,14.918572859417104,6.274007580450847,779.040545508374,-38.76993673578276,-0.0256620768073584,4.984427874215304,3182.0061770335333,-0.0006609565036393,10124.22021172773,557.1360249699627,2386.04732190328,-0.0467581164638841,0.0581087772709269,-0.2103528440270704,-136.39648389561756,0.8181958652699373,818.9337853538411,-0.016628611909172,0.4995843890272949,0.3323163693540242,0.0112853790181805,-0.0482462480580212,0.0,-0.0256560160188326,15.190584015867673
-0.0054557626986469,0.0,-135.9870605234487,0.1250910441827471,-0.000663142085448,4.391718595528075,15.10889847108564,0.0025509550088767,15.17375597708877,-0.0162704218718969,0.0129544315096589,0.0,0.0,599.2186669080925,0.0002597281867023,14.933762199589374,0.0002597281867023,769.2378739389385,-41.11903786060567,-0.0215351567671184,4.992561103305147,2973.745007702082,-0.0006377096754994,10124.26744054847,592.6091524815577,2186.567012641284,-0.0428600237715351,0.0556431330433721,-0.2753707746093912,-136.3804052528352,0.8070770922590116,774.9660765265032,-0.0158362924848415,0.3998478213260379,0.3318705017106188,0.0101353454476716,-0.0007334888641165,0.0,-0.0242452652229538,15.205586805272798
-0.0053026616513727,0.0,-131.03340801008233,0.1248266703555118,-0.0006331117662458,4.066575953646342,15.056030040092434,0.0025022306166535,15.259792468491224,-0.0141054493694004,0.0171432066912495,0.0,0.0,594.5196791719058,0.009024289652811,14.948688389496608,0.009024289652811,748.7170254279355,-43.75868743967022,-0.0180030756959387,5.000487768480733,2767.031442334361,-0.000624345998966,10124.31460417766,614.5620966169687,1951.6418087974048,-0.0391825260234745,0.0525592936920287,-0.3344137985340951,-136.3638923006525,0.784065829969901,720.7381659174786,-0.0148985282234599,0.3018344503517552,0.3314622319313012,0.0090307708454075,0.0435088143395158,0.0,-0.0228891757763373,15.219833897356216
-0.0051112283051624,0.0,-126.52430372915592,0.1247908719288151,-0.0006063571256376,3.7212055746889545,15.012742961103484,0.0025084754780808,15.340932864569655,-0.012071543790405,0.0206786546314262,0.0,0.0,591.3215219040503,0.0170672673770832,14.965015216310803,0.0170672673770832,727.5638441053624,-46.785251879897935,-0.0148843500945727,5.008161719430852,2557.567913328464,-0.0006107499341981,10124.361711137106,628.4718842066203,1700.7870907549582,-0.0355814067826786,0.0489228870720036,-0.3864399122614409,-136.34697588774011,0.7607047051554011,665.5930362425066,-0.0137997747336871,0.2027523289575926,0.3310902389045268,0.0079943560022286,0.0842127645838759,0.0,-0.0214166396828532,15.233309488906382
-0.0048882095893625,0.0,-121.80601297366402,0.124827340026751,-0.0005855691640661,3.359170791116054,14.978509632888017,0.0025619983949925,15.415301908613696,-0.0101969858885717,0.0235245392208431,0.0,0.0,590.0648143310606,0.0243533663541015,14.983218413971327,0.0243533663541015,708.3118451690773,-50.57214994769249,-0.0120281766514631,5.015597269099841,2335.775103018192,-0.0005969886546982,10124.40877050497,634.1918166730642,1444.0031723448158,-0.0320079407852448,0.0448079061532033,-0.4308214039718672,-136.32968892145175,0.7395824342795708,608.0584247120456,-0.0125114858061185,0.1137672227863079,0.330754112801678,0.0070705909752947,0.1211834251644057,0.0,-0.0197704116920074,15.246165922949478
-0.0046405715729144,0.0,-116.9298105199518,0.124846169275365,-0.0005692624929747,2.9790848762883164,14.952462880743424,0.0026483485811253,15.482520555480452,-0.0084469081456938,0.0256791182682027,0.0,0.0,590.8551235171643,0.030848998225597,15.003310521116418,0.030848998225597,691.1321283964774,-54.86579038376924,-0.0093898577436145,5.022826511976876,2100.2640814979864,-0.0005840211482316,10124.455792158766,626.962397420682,1194.8493191292114,-0.0285110670769251,0.0402930495456531,-0.4671742575323525,-136.31206609766417,0.7207329573350425,543.4323667116498,-0.011006110215363,0.0395203742113138,0.3304533624414205,0.0062670924716457,0.1542374701085884,0.0,-0.0179762647013972,15.258784804267544
-0.0043750060389602,0.0,-111.89148399792354,0.1248276574541532,-0.0005566604920805,2.5834582460514097,14.934055103679766,0.0027654182506339,15.543650114957265,-0.0067653987563613,0.0271748270207051,0.0,0.0,592.341224771536,0.0365257722237507,15.02491154923686,0.0365257722237507,674.3044511482037,-59.4755001427534,-0.006993154486494,5.029872797387895,1854.5957904551267,-0.0005726991880612,10124.502786758936,600.7519046016359,959.3864200375544,-0.0251677865390396,0.0354591013002466,-0.4954558522417246,-136.29414373807865,0.7035282622319756,468.8844571436195,-0.0092888637984657,-0.0147846881305963,0.3301867921241013,0.0055687553234644,0.1832212164716567,0.0,-0.0160742817680459,15.271407886143958
-0.0040980354442318,0.0,-107.10263462205027,0.1247739691588129,-0.0005460825182954,2.1742856104049064,14.923604777768023,0.0029112337933807,15.59787030747945,-0.0051562544616417,0.0280330570091529,0.0,0.0,595.255267961457,0.0413599961138795,15.04791145499182,0.0413599961138795,658.5791618360221,-64.23352105621291,-0.0048531875807669,5.036753723462793,1605.5224198041342,-0.000563995108615,10124.549765575795,550.0779354768515,740.8439887438386,-0.0220230608480909,0.030386869731357,-0.5156341814453534,-136.2759596420744,0.6879852849420236,384.606349887003,-0.0073844206924757,-0.0570239627982613,0.3299525806428301,0.0049852307410218,0.2080014932521564,0.0,-0.0140907708416864,15.284183398455925
-0.0038156961496027,0.0,-102.4644714072606,0.1246757703758643,-0.0005373784970916,1.755278813302771,14.921104598969947,0.0030850193722911,15.644777910557542,-0.0036179118415603,0.0283176371235915,0.0,0.0,598.715805657567,0.0453355754431467,15.072356657500126,0.0453355754431467,643.7755404287083,-69.02827711864121,-0.0029529559761401,5.0434918587340265,1357.8840700614192,-0.0005575208977915,10124.596740447729,471.5854698362497,542.2437373118313,-0.0190835244448869,0.0251572847343364,-0.5277529519519191,-136.25755280088953,0.6741644194192945,291.9369939019064,-0.005334440388431,-0.0876764380185702,0.3297486811242744,0.0044973205420495,0.2284815020115464,0.0,-0.0120470588067686,15.29707782277114
-0.003533314937682,0.0,-97.99820639446122,0.1245357341150266,-0.0005303635174989,1.331665126282645,14.926356545132489,0.0032871694561204,15.68457287839142,-0.0021508256098509,0.0281045564430031,0.0,0.0,602.2177568692547,0.0484451341408523,15.098168581579868,0.0484451341408523,629.5411337735796,-73.74773345635539,-0.0012654962226307,5.050105780629114,1116.513610326686,-0.0005536375639805,10124.643723645266,364.3626265707369,365.1247502684087,-0.0163256556322258,0.0198500126195062,-0.5319997771734165,-136.23896300195554,0.6617122433935461,192.5911438486096,-0.0032003778178977,-0.1070374067146457,0.3295731482828327,0.0040878426569688,0.2446085027175031,0.0,-0.0099597909216485,15.30996748124459
-0.0032554094538149,0.0,-93.7500987318534,0.1243604432844179,-0.0005246600053595,0.9094852220693156,14.93898679088778,0.0035141654978764,15.71760989122592,-0.0007607510655557,0.0274780838597563,0.0,0.0,605.4558607287019,0.0506911605862289,15.125243964823328,0.0506911605862289,615.8827975227011,-78.31465555835192,0.0002440701673291,5.056610355826479,885.3253539971327,-0.0005527383963787,10124.690727680778,230.47326439392077,210.381500568489,-0.01370821110383,0.0145422117560608,-0.5286724544654574,-136.2202303742308,0.6505285015812841,88.06747696563973,-0.0010514879022182,-0.1162900442020111,0.3294243841516954,0.003746588849771,0.2563794421060844,0.0,-0.0078461560542197,15.322681007501414
-0.0029856432223305,0.0,-89.75663395633518,0.1241548014676087,-0.000520139089369,0.4948898427105181,14.9583962397335,0.0037672124442673,15.744368685304645,0.0005447262637603,0.0265232744415525,0.0,0.0,608.3144918687891,0.0520871524495397,15.15348938864856,0.0520871524495397,602.795828569551,-82.6702053473953,0.0016122261005012,5.063018607061531,667.7848648447526,-0.0005548489509699,10124.737765109514,74.30347263815807,78.12272823655752,-0.0111850688976565,0.009307606883065,-0.5181488336081681,-136.201394859106,0.640524721219824,-20.531270809962493,0.0010459792763523,-0.1163628725620779,0.3293012397965909,0.0034617376864069,0.2638471850622302,0.0,-0.0057245989205398,15.335025769689311
-0.0027268507621119,0.0,-86.03803471209453,0.1239215488613197,-0.0005169787881593,0.0940259122887676,14.983964087371588,0.0040431899023271,15.765265337631517,0.0017587553571328,0.0253209307321811,0.0,0.0,610.8151764908628,0.0526576932590091,15.1828058403841,0.0526576932590091,590.4652465274708,-86.80224412803915,0.0028729512868238,5.069342661047616,466.9398364626901,-0.0005596574286981,10124.784848330157,-97.94561239068992,-32.39208016301059,-0.0087166396101404,0.0042157330213841,-0.5008811359532344,-136.18249564237917,0.6317407663380867,-132.43981864821362,0.0030342765296988,-0.1084323401542059,0.32920299798883,0.0032275895162302,0.2671213751251369,0.0,-0.0036177298871476,15.34684035127873
