az,ax,FxFL,FyRR,FxRL,slip1,FyRL,longslipFL,signal,y,FxRR,roll,sideslipFR,vy,sideslipFL,vx,steeringangel,yaw,slip,signal,pitchrate,sideslipRR,FR,longslipRR,longslipFR,FyFR,FL,rollrate,x,RR,brake,ay,longslipRL,RL,yawrate,gas,pitch,FyFL,FxFR,sideslipRL
-0.2497814668994529,5.827300126117897,-156.0447864691658,1097.799926310288,4892.452178867844,0.0,-1135.3656306879252,-0.0016023662525557,0.0,-138.64687206770466,4761.851804771867,-0.0012558043231214,0.0375335091686949,0.0086276473830085,-0.0361087281319746,0.4181489773323497,-0.0001491400543692,-0.0130082800566142,0.0,0.0,-0.1153599099638234,-0.0524210161869807,1.4126003251504815,0.3018200088119294,-0.0016866074197968,-2233.731175939097,1.417298255855776,-0.0181315828082872,9975.998003641957,9.749654722874796,0.0,-0.0079293091759126,0.2582881803079349,8.67256925136723,0.000514709388841,2.741239786219717,-0.005976958709513,2257.7632714487504,-153.24062840217582,0.0463541896149329
-0.2705707012953874,5.909987583309103,-157.28868571521255,858.8266411417485,4961.583628564039,0.0,-911.6100341454284,-0.0016101940876671,0.0,-138.64684523950086,4818.153519346452,-0.0014345844752811,0.0370874707883511,0.0084798202937198,-0.035122292915816,0.4768818292241005,-0.0002157056192121,-0.0130030605131671,0.0,0.0,-0.1215865198632172,-0.0497890384775853,1.6040749652727009,0.3770193405087348,-0.0017217071666945,-2193.370789591312,1.608922631957224,-0.0176021532422286,9976.00250903622,10.84088572673045,0.0,-0.0199839711211406,0.3167300060650838,9.475074949771653,0.0005313293294885,2.730676716625584,-0.0071660855527689,2213.8199107263868,-154.37844022333914,0.0448098197573978
-0.2685659315341504,5.996758657804745,-155.06921945976435,664.5405224521086,5034.150409598704,0.0,-729.144390971088,-0.001570826466367,0.0,-138.6468284701023,4872.258435454582,-0.0016058863820555,0.0360810044379803,0.0081749122663957,-0.0336675943235689,0.5364383675594,-0.0002955522346189,-0.0129977325776875,0.0,0.0,-0.1262394619147527,-0.0460121987992899,1.797310487247015,0.4604892009957994,-0.0016935761067274,-2125.1215572864457,1.801775524932812,-0.0167009263227438,9976.007606544312,11.86712321551362,0.0,-0.0362605147560454,0.3789230937380606,10.178883848546285,0.0005257415205539,2.7225812494004105,-0.0084089144481393,2132.6115393361783,-151.91367340908425,0.0421383259162801
-0.2573941792483971,6.093163454403051,-154.4205696678938,512.9000123864615,5116.188304971062,0.0,-585.7571188624001,-0.0015406897920547,0.0,-138.64682346931409,4934.265613035885,-0.0017665477779229,0.034676490554725,0.0077228101279703,-0.032117619620917,0.596893018303999,-0.0003795029888315,-0.0129927752182933,0.0,0.0,-0.1293396077493043,-0.0418860283099781,1.989740938785556,0.5494336585133517,-0.0016733650014683,-2034.1757544367383,1.9940552814444328,-0.0154972282951094,9976.013304855423,12.808898871186342,0.0,-0.0483457398915765,0.4415941607214183,10.75695556793186,0.0004632731593928,2.7152287370461137,-0.0096895364398228,2032.9368692304824,-151.03289464695783,0.0392823125274202
-0.2296460218641815,6.197798842290678,-153.9821841444271,397.48917839475473,5205.219644520203,0.0,-477.2576711257264,-0.0015189860981432,0.0,-138.64683158236548,5004.8588013358285,-0.0019133298477406,0.0331873901064935,0.0071673187497806,-0.030472220379135,0.6583399739891681,-0.0004557718070176,-0.0129887027239111,0.0,0.0,-0.1310823261525183,-0.0378267743485146,2.1822011520606197,0.6445319542183575,-0.0016578519777834,-1932.2736139315,2.1864983941372254,-0.0139590162516225,9976.019613499264,13.711435161525513,0.0,-0.0579201989779793,0.5045037124493812,11.254535364408651,0.000355216419888,2.7079432154016083,-0.0109935927067362,1925.1802074999944,-150.23076572324595,0.0367236039917767
-0.1908064509057276,6.307216031609897,-153.59671651676663,310.19944245709354,5297.019825167554,0.0,-396.0639952189741,-0.0014963303656129,0.0,-138.64685389758327,5081.141357203067,-0.0020430420627515,0.0316232446903113,0.0065195299630186,-0.0288015734370694,0.7208492646527312,-0.0005104320773834,-0.0129859498454628,0.0,0.0,-0.1315556153746518,-0.0339908004589983,2.3753247010126826,0.7459189842335475,-0.0016364396006679,-1827.330145226348,2.379690623373915,-0.0121224396593007,9976.02654284764,14.587307464145994,0.0,-0.0675819065689389,0.5674051032106036,11.689015941585067,0.0002032356745926,2.700512793631691,-0.0123080415192414,1813.3436472973908,-149.64394847415363,0.0344893716114248
-0.1443718027768371,6.418329986179394,-153.38496307212185,243.855982387086,5388.932469272646,0.0,-334.6332831458352,-0.0014763860710185,0.0,-138.64689145125473,5160.478227261474,-0.0021529739854051,0.0299718816918307,0.0057885459061977,-0.0271425465458424,0.7844558393590476,-0.0005242021102388,-0.0129849401708284,0.0,0.0,-0.1308161019306183,-0.0303826601407443,2.569257502923126,0.8534892954630434,-0.001614956624058,-1721.0355144194234,2.573803010791255,-0.0100340177655054,9976.03410374679,15.439093248424529,0.0,-0.0752538319088189,0.6299691780484111,12.06975913684587,1.2269495610794006e-05,2.692917111541348,-0.0136205084005193,1701.9542327377617,-149.2933516931758,0.0324750000104615
-0.0927446482421885,6.527810709721415,-153.2501439004132,192.7251539032436,5478.522709838308,0.0,-286.9923136400067,-0.00145967524546,0.0,-138.64694510326834,5239.7593805938905,-0.0022408173707648,0.0282726582127934,0.0049959546262433,-0.0254911022357669,0.849162969207105,-0.0004727902921457,-0.0129860151012516,0.0,0.0,-0.1289190929025935,-0.0269496692726645,2.764128693886521,0.9671721813737472,-0.0015940171742944,-1614.7725608440744,2.7689389568099534,-0.0077338144668323,9976.04230719096,16.268038898599674,0.0,-0.0809767837636055,0.6918578970617506,12.403154583503095,-0.000209902760825,2.6852017981306173,-0.0149191675863734,1591.8788569020674,-149.07954306532517,0.0305869455219886
-0.0395255402740561,6.633621400187062,-153.23472097803446,155.899155227746,5563.942152224442,0.0,-248.86036763626143,-0.0014481224200555,0.0,-138.64701550296675,5317.413461535116,-0.0023047739299128,0.0265382128690297,0.0041655838004613,-0.0238681792113987,0.9149431323750428,-0.000333850607028,-0.0129894780656841,0.0,0.0,-0.1259547958536742,-0.0236509243128128,2.9600019343489707,1.08768243558628,-0.0015740614710935,-1509.747132967084,2.965157850431332,-0.0052835433029269,9976.051164001665,17.085441940003818,0.0,-0.0817778248570742,0.753586386645568,12.705711091761383,-0.0004640973312776,2.67743711928204,-0.0161928753859288,1484.5450871463747,-148.97734827394177,0.0287722251578372
0.0167871550901744,6.735182721214616,-153.28880457368444,131.85096961049925,5644.449981570811,0.0,-217.4710116603886,-0.0014392911877192,0.0,-138.64710288736526,5393.913128341022,-0.0023436157793514,0.0247912341998176,0.0033510258417382,-0.0222828339171918,0.9817556606822742,-8.773672873173754e-05,-0.0129957541799877,0.0,0.0,-0.122011584871472,-0.0203977701605511,3.156871427953967,1.215826433157589,-0.0015558634073564,-1406.702088146346,3.162598965079105,-0.0027254888587724,9976.060684605103,17.90126406988364,0.0,-0.078775417512426,0.8159645583327811,12.993620750577342,-0.0007695435540456,2.6696737196614366,-0.0174315255738465,1380.3961915424998,-148.93536561472123,0.0270737976113375
