y,FxFL,sideslipRR,FR,FL,FxFR,x,signal,roll,signal,rollrate,vx,FyRL,slip,RL,FxRR,ay,brake,longslipRR,FyFL,az,longslipRL,pitchrate,steeringangel,RR,slip1,sideslipFL,vy,yawrate,FyFR,FxRL,pitch,longslipFR,yaw,ax,sideslipFR,longslipFL,gas,FyRR,sideslipRL
-4863.148722758722,-77.65515273139594,-0.0019883000589767,49.73042005980864,49.729039875407175,-77.6099330890537,4929.014829762642,0.0,-1.6673714495945456e-05,0.8304747838079151,-1.3413948414203734e-06,16.46835973566549,-164.3085310460768,1.149339507396864e-06,49.79107270737044,127.56417750476282,0.0018009074050677,0.0,0.0007656616359798,-197.90493296375183,-1.461950924352215e-07,0.0007652115302985,2.652950407372506e-07,0.0,49.79163436741708,1.149339507396864e-06,0.0024053185014338,2.094388096070887e-05,0.0001092622799722,199.38586246666733,127.534251289215,-0.0007894852099543,-0.0004721791710271,-0.032857790818834,0.0001491122907634,-0.0024246965766241,-0.0004721765880057,0.119035760349012,165.7137024507672,0.0019707298170213
-4863.154132638033,-77.65516417634241,-0.0019883078686432,49.73042514569381,49.7290437916045,-77.60990676846308,4929.179424537912,0.0,-1.6687194902186686e-05,1.3849606404128467,-1.3537602708682307e-06,16.468361223903255,-164.3079146145185,1.1503769549530267e-06,49.79107680781697,127.5636697146194,0.0018025029440455,0.0,0.0007656587242547,-197.90428145516591,-1.4199750054500552e-07,0.000765208250241,2.624077299952023e-07,0.0,49.79163895866879,1.1503769549530267e-06,0.0024053099611019,2.0962659692296277e-05,0.0001093544192043,199.3865250927531,127.53371918983284,-0.0007894825727041,-0.0004721791145547,-0.0328566976893237,0.0001484590369279,-0.0024247051289032,-0.000472176528783,0.1190356659289067,165.71432618836684,0.0019707222082771
-4863.15954233765,-77.65517568023209,-0.0019883156492663,49.73043021279862,49.72904768788612,-77.6098803376572,4929.344019333943,0.0,-1.670079951389057e-05,1.932662960502155,-1.3661984738262963e-06,16.468362705624063,-164.30730116426815,1.151458938344111e-06,49.79108088870275,127.5631642937528,0.0018040920285808,0.0,0.0007656558274655,-197.9036314563493,-1.3673705543675216e-07,0.0007652049806149,2.59317209555059e-07,0.0,49.79164353148765,1.151458938344111e-06,0.0024053014383467,2.098217562205828e-05,0.0001094466890091,199.38718563216364,127.53318908963271,-0.0007894799654804,-0.0004721790582507,-0.0328556036377126,0.0001478087443706,-0.002424713659033,-0.0004721764694592,0.1190355719189711,165.71494738379718,0.0019707146309425
-4863.164951857414,-77.65518724441735,-0.0019883234007771,49.73043526119396,49.72905156421443,-77.60985379540189,4929.508614150674,0.0,-1.6714528076810503e-05,2.4708990983903742,-1.3785333438732583e-06,16.46836418085788,-164.30669063284356,1.1525801693117386e-06,49.79108495025782,127.5626612837402,0.0018056745678158,0.0,0.0007656529458759,-197.902983140778,-1.3057713764994917e-07,0.0007652017218952,2.560670830171417e-07,0.0,49.79164808585281,1.1525801693117386e-06,0.0024052929349896,2.1002341839263503e-05,0.0001095391002145,199.38784397217705,127.53266104790173,-0.0007894773900758,-0.0004721790020684,-0.0328545086626339,0.0001471614945749,-0.0024247221660158,-0.0004721764101034,0.1190354783170864,165.71556601166137,0.0019707070840241
-4863.17036119716,-77.65519886590425,-0.0019883311236219,49.73044029094071,49.7290554205654,-77.60982714244729,4929.6732089880425,0.0,-1.672837866600072e-05,2.997032773746115,-1.3906053069234157e-06,16.4683656496349,-164.30608290950352,1.1537352407595029e-06,49.79108899266224,127.56216062612884,0.0018072505879238,0.0,0.0007656500788703,-197.90233662682732,-1.235791734917292e-07,0.000765198473715,2.527010508006538e-07,0.0,49.79165262170834,1.1537352407595029e-06,0.0024052844522966,2.1023069424073503e-05,0.0001096316618683,199.38850005789067,127.53213502661582,-0.000789474847846,-0.0004721789459859,-0.0328534127626223,0.000146517220429,-0.0024247306494062,-0.00047217635072,0.1190353851205353,165.7161820934112,0.0019706995660386
-4863.175770356733,-77.65521054167822,-0.0019883388187002,49.73044530209075,49.72905925692081,-77.6098003832487,4929.837803845994,0.0,-1.6742347854798365e-05,3.508486984094225,-1.402271995864501e-06,16.468367111984854,-164.30547784173663,1.154918716806626e-06,49.79109301611921,127.56166231855116,0.0018088202212655,0.0,0.0007656472264848,-197.9016919953828,-1.1588331239955739e-07,0.0007651952363945,2.492623330446674e-07,0.0,49.791657139037945,1.154918716806626e-06,0.002405275991205,2.104426893392104e-05,0.0001097243812401,199.38915387484172,127.5316110468512,-0.0007894723397116,-0.0004721788900276,-0.032852315936132,0.0001458759364974,-0.0024247391090945,-0.000472176291311,0.1190352923277816,165.71679569214064,0.0019706920750873
-4863.181179335971,-77.65522226811404,-0.0019883464873293,49.73045029469811,49.729063073264925,-77.60977352248881,4930.002398724468,0.0,-1.6756430893596676e-05,4.002756626971698,-1.4134095404574204e-06,16.468368567937304,-164.30487524111075,1.156125210760659e-06,49.79109702080628,127.56116631082432,0.0018103837091334,0.0,0.0007656443884314,-197.9010492910528,-1.076729317490461e-07,0.0007651920099575,2.457929374899351e-07,0.0,49.79166163781834,1.156125210760659e-06,0.0024052675520969,2.106585168821907e-05,0.0001098172637594,199.38980544599016,127.5310890843944,-0.0007894698661669,-0.0004721788341508,-0.0328512181815544,0.0001452376046728,-0.0024247475455024,-0.0004721762319162,0.1190351999370765,165.71740690834943,0.0019706846089072
-4863.186588134719,-77.65523404643139,-0.0019883541311892,49.73045526880752,49.729066869595925,-77.60974656707872,4930.166993623406,0.0,-1.6770621895977343e-05,4.477420769917696,-1.4239124869942973e-06,16.468370017521877,-164.3042748887537,1.1573494632047432e-06,49.79110100690789,127.56067263367514,0.0018119413821611,0.0,0.0007656415647496,-197.9004085095488,-9.903711907558973e-08,0.0007651887947778,2.423328370744469e-07,0.0,49.79166611805313,1.1573494632047432e-06,0.0024052591347988,2.108773105860521e-05,0.0001099103131608,199.3904548432185,127.5305691973996,-0.0007894674272972,-0.000472178778372,-0.0328501194972361,0.0001446022591951,-0.0024247559595715,-0.0004721761725703,0.1190351079463035,165.71801587596798,0.0019706771649438
-4863.191996752814,-77.65391402564546,-0.0019883623899156,49.73046058913452,49.72907028054048,-77.61104860079499,4930.331588542749,0.0,-1.6785009117555594e-05,4.93015450820072,-1.4790730264471836e-06,16.468371460771614,-164.30366324009142,1.158608493965963e-06,49.79110497046214,127.56015979167182,0.0018090142650958,0.0,0.0007656384627555,-197.90025488174615,-1.0690825240423685e-07,0.0007651858966912,2.390866271506969e-07,0.0,49.79167058377384,1.158608493965963e-06,0.0024052712938409,2.111013705470836e-05,0.0001100004422653,199.3906170987356,127.53007360435404,-0.0007894650224464,-0.0004721966725731,-0.0328490198878655,0.0001439503868847,-0.0024247438070296,-0.0004721581386301,0.1190350163485575,165.7186360793328,0.0019706691053719
-4863.197405190056,-77.65359614471805,-0.0019883819549174,49.73046990381425,49.72906965458335,-77.61134773815454,4930.49618348244,0.0,-1.6802165923831403e-05,5.358740352199996,-1.9955188715140314e-06,16.46837289782168,-164.30259965613132,1.1608453357000626e-06,49.79110866169815,127.55946299418451,0.0018142605324204,0.0,0.0007656343890085,-197.8981374138353,-7.599672286022982e-07,0.0007651843661505,2.3705015778013286e-07,0.0,49.791675274783806,1.1608453357000626e-06,0.0024051853667377,2.1148380220514837e-05,0.0001100726060288,199.3927500688309,127.52980508768444,-0.0007894626433116,-0.0004721854345637,-0.0328479194910998,0.0001433702690175,-0.0024248301309711,-0.0004721692797362,0.1190349249694441,165.71971135792617,0.0019706498908007
-4863.202813445758,-77.65494681976776,-0.0019884107668316,49.73047655060603,49.72907166478375,-77.60997741381388,4930.660778442443,0.0,-1.682630259581752e-05,5.761079088668879,-2.751156810328641e-06,16.468374328946428,-164.3006861014474,1.1688626595787978e-06,49.79111193274304,127.5589464282088,0.0018339864860673,0.0,0.0007656319482117,-197.88722457408377,-1.011294514399231e-06,0.0007651812361617,2.329507046046153e-07,0.0,49.79168031179504,1.1688626595787978e-06,0.0024050100682783,2.128291846845782e-05,0.0001102062328378,199.4036761969612,127.52938670785568,-0.0007894602918184,-0.0004721811578,-0.0328468181085131,0.0001428055654318,-0.0024250056272063,-0.0004721734501314,0.1190348334791775,165.72164785168164,0.0019706217129975
-4863.2082215184455,-77.65578617293859,-0.0019884347671647,49.730481617645474,49.72907522002792,-77.60913340885104,4930.825373422743,0.0,-1.68571361654039e-05,6.135200062679479,-3.3096672578531777e-06,16.46837575383963,-164.29866002556963,1.1845090162254437e-06,49.79111509211038,127.55848953668612,0.0018499628900852,0.0,0.0007656297804259,-197.8781505447074,-7.226695929647934e-07,0.0007651772564127,2.2375115495800467e-07,0.0,49.791685418806914,1.1845090162254437e-06,0.0024049391255306,2.1544654914906424e-05,0.00011042916624,199.412732711325,127.52882733519787,-0.0007894580085329,-0.0004721757713057,-0.0328457148795102,0.0001421428677612,-0.0024250758669035,-0.0004721787772093,0.1190347427376859,165.72370001861046,0.0019705983069008
-4863.2136294068905,-77.65602922785443,-0.0019884495198233,49.73048577414544,49.72907965914597,-77.60889736916221,4930.989968423316,0.0,-1.689185109409384e-05,6.479270829891214,-3.5587062139221206e-06,16.468377171863406,-164.29715318919614,1.2028552647947802e-06,49.79111832972803,127.55807806089418,0.0018550006121934,0.0,0.0007656278642491,-197.8760353227684,-3.3086987188518226e-07,0.0007651728639054,2.1008711732956739e-07,0.0,49.791690450667865,1.2028552647947802e-06,0.0024049610159254,2.1851533734630766e-05,0.0001106900526947,199.41480962148557,127.52817610313076,-0.0007894558433178,-0.0004721741310167,-0.0328446091577412,0.0001414289093436,-0.0024250529401958,-0.0004721803714304,0.1190346536809736,165.72522502501076,0.0019705839249716
-4863.219037110728,-77.65606947490222,-0.0019884564312844,49.73048963193085,49.72908437597897,-77.60886208285629,4931.154563444103,0.0,-1.692756532137429e-05,6.791606131860136,-3.548275293543612e-06,16.468378582939444,-164.29629677765448,1.2186296451313716e-06,49.79112175825825,127.55770759181776,0.0018519292796588,0.0,0.0007656260893389,-197.87886191807996,-3.0338417035761824e-08,0.0007651685401137,1.9417430452351045e-07,0.0,49.79169529671127,1.2186296451313716e-06,0.0024050201960884,2.211578984627656e-05,0.0001109336579923,199.41195616893685,127.52751041599782,-0.0007894538290734,-0.0004721741081177,-0.0328435008878975,0.0001407383019092,-0.0024249930956051,-0.0004721803184727,0.1190345657260711,165.72609164287232,0.0019705772076573
-4863.22444463026,-77.65601234346312,-0.0019884582763076,49.73049349576192,49.729089060905125,-77.6089126001615,4931.3191584850265,0.0,-1.6962122818022535e-05,7.070676150435671,-3.3580883198204304e-06,16.46837998745183,-164.29595441152907,1.2292462613612818e-06,49.791125411003726,127.55735404407568,0.001845442314887,0.0,0.0007656242612092,-197.88352418226896,1.722825447018353e-07,0.0007651644800529,1.782628999598075e-07,0.0,49.791699901916935,1.2292462613612818e-06,0.0024050825406195,2.2294375824607248e-05,0.0001111336991108,199.40729314065248,127.52687067049531,-0.0007894519756651,-0.0004721746132441,-0.03284239041144,0.0001400952541505,-0.0024249306249657,-0.0004721796965218,0.1190344778484186,165.7264418251778,0.0019705754752917
-4863.229851966064,-77.655915286533,-0.0019884574682423,49.73049748428901,49.72909358458202,-77.60899047962971,4931.483753546004,0.0,-1.6994117985114934e-05,7.315114000807973,-3.0570692948765407e-06,16.468381385824905,-164.2959319717494,1.2343556649390054e-06,49.79112926616206,127.556988534058,0.0018386289397845,0.0,0.0007656222320627,-197.88811437721156,3.063824144793532e-07,0.0007651607087567,1.6420891162238137e-07,0.0,49.79170426874979,1.2343556649390054e-06,0.0024051343005559,2.238146222356704e-05,0.0001112868114216,199.40272065807488,127.52626800607707,-0.0007894502725008,-0.0004721753202618,-0.0328412781958516,0.0001394897039912,-0.0024248790777329,-0.0004721788407821,0.1190343895721957,165.72647372634592,0.0019705763682794
-4863.23525911874,-77.655814223326,-0.0019884557324334,49.73050163074133,49.72909790390943,-77.60906392922037,4931.648348626956,0.0,-1.7022744426382595e-05,7.523722426509863,-2.6977661384405677e-06,16.468382778331105,-164.296063027756,1.2347261458418263e-06,49.791133274745256,127.55659500420494,0.0018329185845673,0.0,0.0007656199511224,-197.8918241907999,3.90365790016757e-07,0.0007651571984862,1.5339606397653277e-07,0.0,49.791708436556014,1.2347261458418263e-06,0.0024051718877564,2.2389811548839894e-05,0.0001114003542367,199.39903288094607,127.52570119076434,-0.000789448692991,-0.0004721760133272,-0.0328401646748563,0.0001389054527084,-0.0024248418047424,-0.0004721779832114,0.1190343009631366,165.7263544750806,0.0019705781747458
-4863.240666088783,-77.65572424737266,-0.0019884541942267,49.73050592534742,49.72910202288655,-77.60912268486048,4931.812943727809,0.0,-1.70476396492275e-05,7.695479663577925,-2.318271099577099e-06,16.468384165096364,-164.2962274456434,1.2314889701570878e-06,49.79113738087116,127.5561706248096,0.0018287731396447,0.0,0.0007656174385901,-197.8944497245163,4.346718504235042e-07,0.0007651539092503,1.4670539742107334e-07,0.0,49.79171245857505,1.2314889701570878e-06,0.0024051959018372,2.2338220345863505e-05,0.0001114847504443,199.3964248788443,127.52516555683576,-0.0007894471994588,-0.0004721766001988,-0.0328390501874276,0.0001383311270796,-0.0024248180789367,-0.0004721772293708,0.1190342122876921,165.72620274783088,0.0019705797644257
-4863.246072876542,-77.65565050966393,-0.0019884535338255,49.73051034171951,49.72910596618024,-77.60916504586,4931.977538848493,0.0,-1.7068756031858804e-05,7.829544445152005,-1.945078593414486e-06,16.46838554615825,-164.2963466889995,1.2257663259179882e-06,49.79114153369862,127.55571971991198,0.0018261901000693,0.0,0.0007656147427823,-197.8960605202805,4.482165427654978e-07,0.0007651507993601,1.445238662901234e-07,0.0,49.79171638638241,1.2257663259179882e-06,0.002405208488706,2.224533200042721e-05,0.000111549942818,199.3948257224744,127.52465553344904,-0.0007894457481641,-0.0004721770569442,-0.0328379349691899,0.000137760402648,-0.0024248057307695,-0.000472176610754,0.119034123792814,165.72609492231825,0.0019705804481065
-4863.251479482234,-77.65559343221125,-0.0019884541219664,49.730514850042255,49.72910976453164,-77.60919244839387,4932.142133988944,0.0,-1.708625984581418e-05,7.925260121999898,-1.5957747303023464e-06,16.468386921510486,-164.29637390170532,1.2185206288865658e-06,49.79114569269719,127.55524886624104,0.0018249730487708,0.0,0.0007656119153174,-197.896828632996,4.3962014793138093e-07,0.0007651478287367,1.4680738852721202e-07,0.0,49.791720262623286,1.2185206288865658e-06,0.0024052121592072,2.212713205556207e-05,0.0001116040796561,199.39406633566009,127.52416534135708,-0.0007894442939395,-0.0004721773882946,-0.0328368191656798,0.0001371898862127,-0.0024248022749996,-0.0004721761258143,0.1190340356446456,165.72607586370628,0.0019705798477563
-4863.256885905945,-77.6555513124637,-0.0019884561208966,49.73051942259362,49.72911344790269,-77.6092073684279,4932.306729149103,0.0,-1.710045503744014e-05,7.982157878784807,-1.2813119547191704e-06,16.468388291127535,-164.2962847383883,1.2105132789299604e-06,49.79114982865211,127.55476448323644,0.00182486661221,0.0,0.0007656090017013,-197.89694626022452,4.158947665019757e-07,0.000765144962133,1.5318043288826405e-07,0.0,49.791724119147936,1.2105132789299604e-06,0.0024052092505635,2.19962635029098e-05,0.0001116532433038,199.3939583977732,127.52368967550817,-0.000789442793971,-0.0004721776116884,-0.032835702852335,0.0001366178176088,-0.0024248054062895,-0.000472175758003,0.1190339479385083,165.72616846816754,0.0019705777974003
-4863.262292147661,-77.65552173709065,-0.0019884595548138,49.73052403588048,49.72911704252254,-77.60921242918886,4932.471324328911,0.0,-1.7111727180973615e-05,7.999959030322873,-1.0078127580129234e-06,16.468389654977262,-164.29607032602823,1.2023136612721689e-06,49.79115392235511,127.55427195389623,0.0018256203460724,0.0,0.0007656060386056,-197.89658863159903,3.819886408031602e-07,0.0007651421705,1.6304415843772e-07,0.0,49.7917279778142,1.2023136612721689e-06,0.0024052017148747,2.186217726326622e-05,0.0001117016320601,199.39432952304384,127.52322413201688,-0.0007894412105147,-0.0004721777484435,-0.0328345860543793,0.0001360433298898,-0.0024248131920755,-0.0004721754859497,0.1190338607223972,165.7263808112009,0.0019705742731902
-4863.2676982072935,-77.65550226296234,-0.0019884643583175,49.73052867116389,49.72912056996935,-77.60921004520307,4932.635919528313,0.0,-1.7120503071659924e-05,7.978576386582876,-7.779463160366033e-07,16.468391013027784,-164.2957321953709,1.1943281388654698e-06,49.7911579625024,127.5537755843696,0.0018270156175579,0.0,0.0007656030551386,-197.89590031489536,3.40964840339204e-07,0.0007651394318446,1.7567247347819166e-07,0.0,49.791731852368486,1.1943281388654698e-06,0.0024051910772297,2.173161485371744e-05,0.0001117519095392,199.39503647699232,127.52276543389644,-0.0007894395125865,-0.000472177819166,-0.0328334687638067,0.000135466249065,-0.0024248241123515,-0.0004721752887116,0.1190337740153396,165.7267111967365,0.0019705693448482
-4863.2731040847,-77.65549069611622,-0.0019884704101573,49.73053331421662,49.729124047257535,-77.60920228824827,4932.800514747256,0.0,-1.712722211381049e-05,7.9181146797429935,-5.919590727087215e-07,16.46839236525192,-164.2952786672474,1.1868337627706171e-06,49.79116194349679,127.55327864487654,0.001828873310387,0.0,0.0007656000729899,-197.89499335275573,2.946972645666695e-07,0.0007651367292799,1.902877502879135e-07,0.0,49.79173575037677,1.1868337627706171e-06,0.00240517847425,2.1609169357270943e-05,0.000111805581134,199.39596731661905,127.5223112574339,-0.0007894376768004,-0.0004721778418813,-0.0328323509526454,0.0001348867963281,-0.0024248370255333,-0.0004721751477982,0.1190336878177014,165.7271516809862,0.0019705631413144
-4863.278509779686,-77.6554852048468,-0.0019884775572215,49.73053795473616,49.729127487348414,-77.60919081417485,4932.965109985687,0.0,-1.713231650067181e-05,7.818870051212746,-4.484404505026919e-07,16.46839371162842,-164.2947222397578,1.1800095370277426e-06,49.79116586368567,127.55278349194352,0.0018310523987794,0.0,0.0007655971083681,-197.8939507324111,2.444782049091986e-07,0.0007651340504667,2.0611644271071838e-07,0.0,49.79173967500186,1.1800095370277426e-06,0.0024051647213651,2.149780561086507e-05,0.0001118633324988,199.397038389698,127.5218599774726,-0.0007894356875624,-0.0004721778312277,-0.0328312325826327,0.0001343053826548,-0.0024248511062065,-0.0004721750479637,0.1190336021207238,165.7276905560866,0.0019705558257717
-4863.283915292035,-77.65548433526591,-0.0019884856316665,49.73054258561897,49.72913089982743,-77.60917686973674,4933.129705243554,0.0,-1.7136197887667177e-05,7.681328601132387,-3.448850831132798e-07,16.46839505214311,-164.29407767877603,1.1739625069155097e-06,49.7911697239539,127.55229176330344,0.0018334447645457,0.0,0.0007655941721258,-197.8928316820829,1.914372217990661e-07,0.0007651313854883,2.224269448846174e-07,0.0,49.791743626352726,1.1739625069155097e-06,0.0024051503840655,2.1399294211557348e-05,0.0001119253060843,199.3981894286088,127.5214104842911,-0.0007894335368088,-0.0004721777985226,-0.032830113611837,0.0001337225161879,-0.0024248657773281,-0.0004721749771736,0.1190335169099233,165.72831411793032,0.0019705475773906
-4863.2893206215085,-77.65548709609888,-0.0019884944676186,49.73054720226349,49.72913429159465,-77.60916142815132,4933.294300520807,0.0,-1.7139249227453162e-05,7.506164007454658,-2.782783345353809e-07,16.46839638678671,-164.2933607000339,1.168748421738146e-06,49.79117352654101,127.5518045376956,0.0018359655314035,0.0,0.0007655912725764,-197.89167702292585,9.694117386681669e-08,0.0007651287541683,2.384720915506928e-07,0.0,49.791747602681895,1.168748421738146e-06,0.0024051358382869,2.131455515289749e-05,0.00011199131183,199.39937843744613,127.5209639081556,-0.0007894312236361,-0.0004721777534251,-0.032828993998877,0.0001331415701531,-0.0024248806512204,-0.0004721749280498,0.1190334321723979,165.72900801947924,0.0019705385844626
-4863.294725767855,-77.65549287324622,-0.0019885039219643,49.73055180244773,49.72913766819164,-77.60914525397303,4933.458895817395,0.0,-1.7141824190060432e-05,7.294234226270896,-2.455725396168909e-07,16.468397715580124,-164.29258710756773,1.164388362043557e-06,49.79117726931555,127.55132561329737,0.0018385683026902,0.0,0.000765588437758,-197.89051296691423,2.009283187309028e-08,0.0007651261273488,2.5339597334624386e-07,0.0,49.79175160245981,1.164388362043557e-06,0.0024051213104609,2.1243934062633267e-05,0.0001120609742139,199.400577827546,127.5205217901923,-0.0007894287557701,-0.000472177701341,-0.0328278737054035,0.0001325597569432,-0.0024248954868744,-0.0004721748921735,0.1190333478518255,165.72975924064386,0.0019705290336599
-4863.300130730818,-77.65550025439256,-0.0019885138248755,49.7305563846709,49.72914103245709,-77.6091281556332,4933.623491133267,0.0,-1.7144238866124316e-05,7.04657728954164,-2.425569472501932e-07,16.4683990385208,-164.29177011798498,1.1608773522338128e-06,49.79118096297268,127.55084856714788,0.0018411977777254,0.0,0.0007655856085539,-197.88935744231685,-4.2895454623357434e-08,0.0007651234539806,2.668890367638665e-07,0.0,49.79175561873092,1.1608773522338128e-06,0.0024051069747007,2.1187346069299982e-05,0.0001121338620859,199.4017686069091,127.52007204736567,-0.0007894261463112,-0.0004721776441717,-0.0328267526971923,0.0001319728780366,-0.0024249101059245,-0.000472174861952,0.1190332639643052,165.73055418541506,0.0019705190449014
-4863.305535510135,-77.65550908366767,-0.0019885240237428,49.73056094800141,49.72914438582552,-77.60911043010714,4933.788086468373,0.0,-1.714676755368207e-05,6.7644062208178175,-2.6514760092157337e-07,16.468400355567127,-164.29092288306083,1.1581926870039006e-06,49.79118461471135,127.5503748470616,0.0018438205348693,0.0,0.0007655828199217,-197.8882224423905,-9.532925508428313e-08,0.0007651207649203,2.786856577325006e-07,0.0,49.79175964891808,1.1581926870039006e-06,0.0024050929318411,2.1144413349921145e-05,0.0001122095183455,199.40293808521423,127.51961987320054,-0.0007894234110457,-0.0004721775854776,-0.0328256309445078,0.0001313846226949,-0.0024249244031098,-0.000472174835219,0.1190331805866214,165.73137934039377,0.001970508766354
-4863.310940105552,-77.65551907986469,-0.0019885343860039,49.73056549234768,49.729147729124776,-77.60909227658527,4933.952681822664,0.0,-1.7149644530703028e-05,6.449103093851008,-3.094041183719084e-07,16.46840166673191,-164.29005861628448,1.156298897323684e-06,49.79118822760214,127.54990745249536,0.0018464109455744,0.0,0.0007655800830421,-197.8871149670897,-1.350705021329044e-07,0.0007651180727674,2.8857259945349816e-07,0.0,49.79176368953335,1.156298897323684e-06,0.0024050792366204,2.111454789328557e-05,0.000112287518161,199.40407853588133,127.51916875486656,-0.0007894205681751,-0.0004721775275765,-0.0328245084220436,0.0001307991818492,-0.0024249383182641,-0.0004721748097888,0.1190330976552126,165.7322226273953,0.0019704983452058
-4863.316344516806,-77.65552998001957,-0.0019885447981044,49.73057001812384,49.72915106260479,-77.6090737175772,4934.117277196086,0.0,-1.7153065505121364e-05,6.102212263197227,-3.715456549028149e-07,16.468402972053557,-164.28918917293424,1.155151358492719e-06,49.79119180366795,127.54944670626804,0.0018489499404378,0.0,0.0007655773962865,-197.88603887571796,-1.6077755706159377e-07,0.0007651153729089,2.964223186737169e-07,0.0,49.79176773671576,1.155151358492719e-06,0.0024050659172831,2.1097011394391315e-05,0.0001123674967208,199.4051854342836,127.51871872377498,-0.0007894176375706,-0.0004721774714236,-0.032823385108426,0.0001302173079038,-0.0024249518192227,-0.0004721747837046,0.1190330151006879,165.73307357717997,0.0019704879080704
-4863.321748743648,-77.65554158602974,-0.0019885551654007,49.73057452595482,49.72915438602139,-77.60905470722774,4934.281872588593,0.0,-1.7157189508498268e-05,5.725432799969579,-4.48005135713063e-07,16.468404271570602,-164.28832437880396,1.154699044533087e-06,49.791195345270886,127.54899187117162,0.0018514239365125,0.0,0.0007655747545242,-197.88499608730484,-1.7264356717405064e-07,0.000765112659651,3.0218950647309404e-07,0.0,49.79177178668578,1.154699044533087e-06,0.0024050529857837,2.1090960766500232e-05,0.0001124491570797,199.40625634745865,127.51826896283796,-0.0007894146399151,-0.0004721774173866,-0.0328222609855564,0.0001296385844307,-0.0024249648920384,-0.000472174755735,0.1190329328949246,165.7339233420661,0.0019704775566349
-4863.327152785831,-77.6555537557916,-0.00198856541138,49.73057901653777,49.729157698791255,-77.60903518066375,4934.446468000133,0.0,-1.7162141285721477e-05,5.320610169787956,-5.35472170063088e-07,16.46840556531597,-164.28747198263437,1.154886620473501e-06,49.79119885514837,127.54854220607449,0.0018538236886029,0.0,0.0007655721534339,-197.8839873119214,-1.7201385760836345e-07,0.0007651099300207,3.058947225587462e-07,0.0,49.79177583599691,1.154886620473501e-06,0.0024050404440457,2.1095482579529245e-05,0.0001125322671136,199.40729020474777,127.51781884739688,-0.0007894115959683,-0.0004721773655586,-0.032821136037944,0.0001290626297201,-0.0024249775342295,-0.0004721747251643,0.1190328510355252,165.7347646551906,0.0019704673693543
-4863.332556643115,-77.65556673231218,-0.0019885754883735,49.7305834906924,49.72916100028981,-77.60901530246416,4934.611063430655,0.0,-1.716801547608859e-05,4.889727193689919,-6.313150447825171e-07,16.468406853319557,-164.28663807040667,1.1556567226126364e-06,49.791202334574,127.54809772785086,0.0018561421142229,0.0,0.0007655695973528,-197.88301218614052,-2.095311030217744e-07,0.0007651072284453,3.074206812545813e-07,0.0,49.79177988210496,1.1556567226126364e-06,0.0024050282771955,2.1109630488122205e-05,0.0001126166489346,199.40828708771645,127.51737264648008,-0.0007894085266843,-0.0004721773180411,-0.0328200102521058,0.0001284929662494,-0.0024249897594298,-0.0004721746949223,0.1190327695263451,165.735592118835,0.0019704574187882
-4863.337960315271,-77.65558025435735,-0.0019885853691351,49.730587949683546,49.72916429045653,-77.60899491407402,4934.77565888011,0.0,-1.717488357453822e-05,4.43489433627394,-7.331959574001676e-07,16.4684081356388,-164.28582678224095,1.156951854053795e-06,49.791205782016014,127.54766031561522,0.0018583847463575,0.0,0.0007655670882338,-197.8820689533869,-2.2981860116841922e-07,0.000765104496827,3.066558660977141e-07,0.0,49.79178392284085,1.156951854053795e-06,0.0024050164623986,2.1132456444727077e-05,0.0001127021727964,199.4092483618124,127.51692642197892,-0.0007894054548623,-0.0004721772723415,-0.0328188836160908,0.0001279253020962,-0.0024250015881557,-0.0004721746607889,0.1190326883176672,165.7364027535579,0.0019704477422698
-4863.343363802073,-77.6555940621393,-0.0019885950177456,49.73059239411603,49.729167568205696,-77.60897374123552,4934.940254348448,0.0,-1.7182791646369605e-05,3.958339368645811,-8.385673227214985e-07,16.468409412283812,-164.28503951624717,1.1587139484723865e-06,49.79120920518921,127.54722377985134,0.0018605466383043,0.0,0.0007655645887968,-197.88115686721756,-2.449623435431004e-07,0.0007651017321732,3.037552220405521e-07,0.0,49.791787953970655,1.1587139484723865e-06,0.0024050049990921,2.1163003458586797e-05,0.0001127887555656,199.41017474911772,127.5164756919413,-0.0007894024025669,-0.0004721772278497,-0.0328177561189497,0.0001273561828989,-0.0024250130258319,-0.0004721746236117,0.119032607470375,165.7371936932542,0.0019704383374914
-4863.348767103306,-77.65560817727305,-0.0019886044098965,49.73059682438772,49.72917083253871,-77.6089517627775,4935.10484983562,0.0,-1.719176212968471e-05,3.462396456794796,-9.452056034270852e-07,16.46841068324967,-164.28427744841184,1.160885348262338e-06,49.79121260839882,127.54678964675456,0.0018626277875592,0.0,0.000765562116046,-197.88027529841224,-2.5664677041690977e-07,0.0007650989510498,2.988817974545944e-07,0.0,49.79179197421047,1.160885348262338e-06,0.0024049938790896,2.120032123168741e-05,0.0001128763306887,199.41106704021612,127.51602308374648,-0.0007893993902673,-0.0004721771845621,-0.0328166277504767,0.0001267882215482,-0.0024250240844513,-0.0004721745835226,0.1190325270342651,165.73796259966812,0.001970429215342
