vx,x,pitch,longslipFR,RL,longslipRR,FyFR,slip1,sideslipFL,vy,sideslipRL,FxRL,yaw,FyRR,gas,pitchrate,RR,FR,FxFR,roll,FyRL,brake,longslipFL,y,longslipRL,FxFL,rollrate,signal,yawrate,ay,FL,sideslipRR,FyFL,az,steeringangel,slip,signal,sideslipFR,ax,FxRR
1.1165890420088185,9976.08168054906,-0.0193858358911934,-0.0014884769557197,10.896730512253963,1.2068499096935894,-1175.8164775659793,6.282428735008118,-0.0183876075120154,-0.0007723967618845,0.0213438473025803,5743.309039484107,-0.0129983220078101,101.290658310233,0.7801289756445061,-0.1068126019082133,16.430142736221352,3.542636947063933,-149.58080124509252,-0.0020090256475975,-199.6850472584219,0.0,-0.0014059347923766,-138.64751307186356,0.6967547233460446,-152.81703133618984,0.0057597032687199,0.0,-0.0007569942332811,-0.0919435008833989,3.5456263523510057,-0.0152961476921689,1143.776961331317,0.1291326490778189,0.001291561841982,-0.0007565721714682,0.0,0.0202186928697649,6.888835139113161,5529.500778241755
1.1858505552310543,9976.093230679033,-0.0204179995928832,-0.0014766311249168,10.886457035419124,1.303530107606318,-1079.3347939540035,6.2817323833476175,-0.0168847568138142,-0.0016539903495567,0.0195426994215413,5800.418503340246,-0.0130070395860678,86.07141787347022,0.772660358441436,-0.1001710814646023,16.8655062914061,3.741481031288074,-149.8770193661013,-0.0019374776491137,-178.5024590872973,0.0,-0.0014028997530344,-138.64767660026348,0.7185335552533333,-152.88166681435817,0.0082804411459577,0.0,-0.0009652805170136,-0.0872646307106138,3.744672875897552,-0.0127020259764963,1049.512490960952,0.1778061749586869,0.0021614570662521,-0.0014529238319684,0.0,0.0184833041351109,6.968629447452924,5595.43553761581
1.255872868555796,9976.105477374676,-0.0213801621752849,-0.0014662774221903,10.862063069162494,1.399875236547871,-986.1158493678328,6.281159080908777,-0.0154332521403552,-0.0024808832462083,0.0177722340883553,5850.198973674241,-0.0130178010938529,72.06338829518106,0.7653095103440142,-0.0928922713878375,17.26528317461267,3.9412601599914265,-150.2307825847516,-0.0018414460563915,-159.69392236369518,0.0,-0.0014011716904848,-138.6478577798448,0.7364728283657035,-152.9707067602617,0.0106591706400219,0.0,-0.0011642376874483,-0.0828411231282642,3.944647503561538,-0.0102869059877929,958.8438610234848,0.2224252534024007,0.0031295233925257,-0.0020262262708091,0.0,0.0167794748052737,7.040645460760272,5656.765733834246
1.3265746774211244,9976.118427646106,-0.0222664927142498,-0.0014566194058448,10.8286171932321,1.495181621859943,-895.9685907406047,6.280691436492187,-0.014033216482277,-0.0032510714670293,0.0160119730711539,5892.186964997803,-0.013030424810273,59.01209574600231,0.758106294507675,-0.0850754753076188,17.629159356424363,4.141946912781206,-150.65312531370353,-0.0017226954556499,-142.5863957867789,0.0,-0.0013997686343831,-138.6480561722188,0.7507540686418894,-153.05271153329892,0.0128341049798078,0.0,-0.0013378919219527,-0.0784459209088964,4.145470940913009,-0.0080823423643529,872.2853161589475,0.2615184282567288,0.0041260650668222,-0.0024938706873984,0.0,0.0151222716831829,7.104321361897648,5712.611724252385
1.3978656364128157,9976.132087638563,-0.0230722938769507,-0.0014462264118228,10.790838793192176,1.5887794762433776,-810.8399130342068,6.280314925561796,-0.0127333756257619,-0.0039627754178457,0.0142388542708241,5925.849470933006,-0.0130446052600402,46.96987265015554,0.7510812120625876,-0.0768527665210547,17.95721248967406,4.343441171087846,-151.13090673988077,-0.001583883259986,-126.6310219006286,0.0,-0.0014008536983424,-138.64827130334783,0.761646566166081,-153.18000601315038,0.0146740702452997,0.0,-0.0014784049227693,-0.0745701100532263,4.347089401548187,-0.0061250809225835,790.3287026629577,0.2940704152839428,0.0051203874424797,-0.0028703816177905,0.0,0.0135829782113349,7.1586597135311205,5762.264973481882
1.4696353905422053,9976.14646251637,-0.0237944865615674,-0.0014366539553338,10.755329488473937,1.679864462030268,-728.603368019349,6.280028126755461,-0.0116479658534281,-0.0045982786358029,0.0125203097887743,5946.168863574818,-0.0130599332368024,36.21924409045395,0.7442833349935278,-0.0684031308424895,18.2486926643339,4.545738482152143,-151.79303641032527,-0.0014295705562549,-111.5590081514816,0.0,-0.0014008460793898,-138.6485026249947,0.7696969979735544,-153.2963031325079,0.0159659972171225,0.0,-0.0015645582098046,-0.0652851172203587,4.5496029743074935,-0.0044897319452086,716.9944018756739,0.3145036726402833,0.0065785169934347,-0.0031571804241256,0.0,0.0119714443110998,7.198645792294158,5805.216847393871
1.5417305214974666,9976.161556145478,-0.0244315962156861,-0.0014272193407291,10.737418297425036,1.76696810423897,-647.7748102070616,6.27985091099081,-0.0105639895211151,-0.0051068738876352,0.0108026843697956,5949.481855007965,-0.0130755443318835,27.09732854990865,0.7378104719629908,-0.0598777516389876,18.50049293120593,4.748985330665331,-152.5599444994984,-0.0012648425695105,-97.05379316904369,0.0,-0.0013992984979919,-138.6487491720087,0.7769552231442552,-153.20248907467604,0.016852854850876,0.0,-0.0015394975828012,-0.0496341359682305,4.752549165741764,-0.0032105133080119,650.5732891759994,0.3165538841605895,0.0084747037295758,-0.0033343961887768,0.0,0.0104677409405476,7.22229015629677,5838.818830513627
1.6139693902372745,9976.177370715515,-0.0249837836431322,-0.001415712736926,10.7475494120615,1.8499082789736128,-573.1747680061006,6.279773833954705,-0.0094833563320477,-0.0054793063485306,0.0090993282103004,5940.351890330817,-0.0130902708237574,19.68364745961773,0.7317561406774629,-0.0514201416679012,18.718217678753007,4.952980699323758,-153.08086464831757,-0.0010925759125687,-82.85110108146766,0.0,-0.0013963601469847,-138.6490096319541,0.7851513739374607,-153.0672383993116,0.0174891858610856,0.0,-0.0014044570136156,-0.0362229607444473,4.955584195757334,-0.0022061437324413,587.2474457863415,0.3177630358507959,0.0103334292705456,-0.0034114732248815,0.0,0.0091688297500259,7.226901496889542,5856.597695503554
1.6861891047443924,9976.193906681612,-0.0254519935417103,-0.0014042377836792,10.782121488809546,1.9291868322037595,-505.671875022208,6.279770303864753,-0.0084069406605771,-0.0057380283614377,0.0074218905942821,5922.850230050214,-0.0131032407316407,13.582820947723272,0.7261323146008888,-0.0430806858692398,18.908248376779845,5.157184046351063,-153.38839988278707,-0.0009156581552488,-68.95821943777206,0.0,-0.0013922132527973,-138.64928276500106,0.7942494236450919,-152.94936292226333,0.0178061938437009,0.0,-0.0012020717471376,-0.0253301873291359,5.158513587093971,-0.0013582364243997,525.9687545594887,0.3106097390472387,0.0118364283426825,-0.0034150033148332,0.0,0.0079934056566881,7.217948771412272,5861.2084824401945
1.758270922650619,9976.211163139114,-0.0258377830757259,-0.0013933379985482,10.837200165433348,2.004867168451767,-443.39621159009874,6.279817072242035,-0.0073684369714321,-0.0059074561878389,0.0058027457289827,5899.087412070082,-0.0131139853686887,8.457251034500349,0.7208746438667251,-0.0349296282808653,19.0749095971716,5.3612553136914345,-153.5885960423451,-0.0007374759713336,-55.568555668834094,0.0,-0.0013874179385757,-138.6495675560694,0.8040998315360665,-152.83741305256575,0.0177760035113391,0.0,-0.0009668153766757,-0.0165167615604808,5.361236879557986,-0.0006346491423748,466.64258480091104,0.2961891650156605,0.012830668613123,-0.0033682349375513,0.0,0.0069028463193853,7.199159518742255,5856.816829238804
1.8301265247388576,9976.229138203327,-0.0261434442526704,-0.0013829482871681,10.910933263947827,2.076727862068243,-385.4977917516312,6.27989945254339,-0.0063834690831948,-0.0060032438560839,0.0042687012435155,5870.052206221706,-0.0131222852345667,4.150522012043857,0.7159118615220961,-0.0270404429130363,19.22053000984449,5.565020489990488,-153.72706534222306,-0.0005614719238744,-42.92267242073024,0.0,-0.0013822218571042,-138.64986316321423,0.8148025386801643,-152.72572947006205,0.0174075790797772,0.0,-0.0007166706545274,-0.00903407698396,5.563680390215759,-3.3119531586973577e-05,409.8340239368476,0.2754090596595457,0.0132195559733554,-0.0032858546361968,0.0,0.0059004340651428,7.172596240036516,5845.844280338253
1.9016822684218904,9976.247829227046,-0.0263720271756752,-0.001373651327778,11.0028891800553,2.144523391283506,-331.9452197699611,6.280007694239555,-0.0054590421403427,-0.006036058407444,0.0028505224970506,5835.668255640645,-0.0131280491051826,0.6240775156459589,0.7111956767922747,-0.0195012951882673,19.346808661211856,5.768393707638049,-153.8633433987253,-0.0003910419797885,-31.23109997722884,0.0,-0.0013772922964255,-138.65016885513438,0.8266636863404574,-152.67846185337126,0.0166748693347488,0.0,-0.0004611209396205,-0.0035972794589001,5.76580732580308,0.0004336181885394,356.01179693788345,0.2402947024548254,0.0129140400198941,-0.0031776129400315,0.0,0.0049865075517194,7.139005624672775,5829.2863446562815
1.972850897431885,9976.267232818023,-0.0265276962423846,-0.0013636836370853,11.117419539870316,2.2077803563077336,-282.3125940596728,6.280136933337909,-0.0046031640854805,-0.0060097840112904,0.0015591930710872,5790.96138314378,-0.0131312116378468,-2.006356909728187,0.7067348855326221,-0.0124172410818861,19.45353450411574,5.971349534373596,-153.89590465406462,-0.0002304599881412,-20.712402677902435,0.0,-0.0013701775866311,-138.650483952781,0.8408046859810397,-152.52393862336024,0.0154932264439832,0.0,-0.0001949177056484,0.0027569217831398,5.967594096705595,0.0007261063919234,305.81379434656446,0.2023070851133883,0.0118151857244701,-0.0030483738416775,0.0,0.0041529222278662,7.094615219629389,5807.493950274222
2.04353182139415,9976.2873446442,-0.0266153198476732,-0.0013554856598726,11.261682139176704,2.15051436794654,-237.57368956835208,6.280279253185788,-0.0037578202768066,-0.0059360809941287,0.0003454879750645,5738.016863000966,-0.013131611098551,-3.634808523004434,0.7025595798398719,-0.0058568674123239,19.538637162554785,6.173377971372725,-153.7636123934146,-8.33060928015006e-05,-11.348141090016936,0.0,-0.0013655380280669,-138.65080781779625,0.8100279372147984,-152.22724785372722,0.0140544860615176,0.0,8.777938352618768e-05,0.0084757866081648,6.16842732022093,0.0008305363340974,258.019498231664,0.1492912633322535,0.0097874462659472,-0.0029060539937982,0.0,0.0034488626385164,7.0403682221007085,5778.128323292727
2.113620195285123,9976.308159377772,-0.0266404099498016,-0.0013384670413818,11.433394011187731,2.055992534909833,-198.45014722941207,6.280420180808397,-0.0029559712169071,-0.0058429369463582,-0.0007764384153622,5681.596271160217,-0.0131292344681176,-4.301765090175687,0.698695609324451,0.000147407077139,19.60861071397728,6.374466693017833,-153.3281035943092,4.846358731327671e-05,-2.74559063531529,0.0,-0.0013522235092724,-138.6511400090902,0.7770529944617391,-151.89178855157684,0.0124297326730134,0.0,0.0003547220893307,0.0106925124067997,6.368450325162176,0.0008106064217335,211.734528213102,0.0976619144235944,0.0068576578014352,-0.0027651263711895,0.0,0.0028336903048725,6.976342189336269,5737.254232779948
2.1830411744025104,9976.329670776053,-0.0266085028534172,-0.0013307841973668,11.624565313117536,1.9674402790021293,-162.71603815225137,6.280552807224391,-0.0022501110029798,-0.0057460462271887,-0.001789149737602,5624.6357861484585,-0.0131244367522985,-4.35345993350446,0.695104855514628,0.0055968098923459,19.67225404420787,6.5743423122040205,-152.97047227913387,0.0001630007247873,5.411001702607647,0.0,-0.0013468485743492,-138.6514803040803,0.7496208202660349,-151.68205349529896,0.0106341830129634,0.0,0.0005737821030062,0.0122799930023403,6.567625003689572,0.0007454791271326,168.73198532782203,0.0438609863252785,0.0033654076886085,-0.0026324999551955,0.0,0.00224273079898,6.907183302866067,5688.951016711045
2.2517612551614765,9976.35187209308,-0.026525195950428,-0.0013212052718874,11.828225226786778,1.8850428718600172,-129.06259546058098,6.280680279259394,-0.0016241975097091,-0.0056404372915492,-0.002668173777906,5568.612440422816,-0.0131177544822685,-4.082274227513748,0.6917051217116227,0.0104822793061258,19.73469416595162,6.772994585259518,-152.60806291662686,0.0002589724332978,13.032370706857131,0.0,-0.0013388853347435,-138.65182851010997,0.7262565168197727,-151.48465860699932,0.0087399339683453,0.0,0.000737228022299,0.0144500492349963,6.765943156381102,0.0006633298396593,129.86460987261262,-0.0109810883879307,-0.0003856065603299,-0.0025050279201927,0.0,0.0016847391197937,6.836418230952346,5637.186938306353
2.319774249401034,9976.37475641774,-0.0263961664327671,-0.0013120821304523,12.039636977218258,1.8087016801596087,-97.7042866730008,6.28080649673149,-0.0010500537712496,-0.0055185333527706,-0.0034002012623609,5514.21018714288,-0.0131097344685089,-3.6559261958605416,0.6884205254994004,0.01479794285725,19.79872784480742,6.970443182170046,-152.23249729622154,0.0003358189898287,19.92194385309334,0.0,-0.0013305420603556,-138.6521843596909,0.7059428927379604,-151.27117991034004,0.0068224175453314,0.0,0.0008470176843333,0.0167778116869855,6.963353330250019,0.0005735764614463,94.5532867719412,-0.0654075605228362,-0.0042519914674807,-0.0023788104480967,0.0,0.0011811854159581,6.76596636125918,5584.278990704115
2.3870886084817924,9976.39831686416,-0.0262271087279778,-0.0013038376476245,12.255481270121484,1.7381564926702542,-68.9394583104013,6.280931510281272,-0.0005281985547616,-0.0053808670924446,-0.0039840172493964,5461.88627063429,-0.0131009074222546,-3.1568514230042357,0.6851975465077155,0.0185457040705942,19.866134353093496,7.166719193166696,-151.8674079090926,0.0003936320658464,25.918444105262232,0.0,-0.0013226041854586,-138.65254756150355,0.6879497561821516,-151.0889940983363,0.0049378414363146,0.0,0.0009040029677968,0.0185441040282953,7.159870034229969,0.0004792608067413,62.16341189178138,-0.1182757103262313,-0.0081303350503029,-0.0022537968983144,0.0,0.0007250450842805,6.69682839970583,5531.3671731162685
