sideslipRR,az,signal,pitchrate,FyRL,yaw,longslipFR,FyFL,FyRR,slip,RL,ax,FxRR,longslipRR,FxRL,yawrate,y,sideslipFR,brake,x,sideslipRL,roll,steeringangel,FL,RR,rollrate,FR,pitch,FyFR,slip1,longslipFL,vy,ay,gas,longslipRL,FxFL,sideslipFL,FxFR,vx,signal
-0.0497084525549057,-0.2145673736709177,0.0,-0.1096179111315109,-1351.6594512453396,-0.0130090593700458,-0.0016302623500943,2187.0837658631385,1275.5233987741394,0.0,6.87551856347659,5.796802920069224,4738.317507882465,0.2320705880730999,4856.478534374188,0.0005664440648993,-138.6469226965652,0.0361969652896086,0.0,9975.997986357375,0.0435098993488197,-0.0011358066279507,-0.0001343364006774,1.4051458972410331,7.805635576277523,-0.0135929891638135,1.4016158017551146,-0.0058590546526625,-2194.400586750512,0.0,-0.0015359887469696,0.0064034898719224,-0.0513866743991533,0.6557313219467997,0.196319107608799,-154.65865401088874,-0.0344272476653267,-152.4843624191951,0.4170630633177566,0.0
-0.0473172541465778,-0.2283834388110103,0.0,-0.1147317697235792,-1118.5296746005945,-0.0130031509564387,-0.0016516824423507,2134.2470087168917,1040.566158246633,0.0,7.2505060805057635,5.883299500459979,4802.687086174278,0.2794080705944725,4927.626663803557,0.0006053667670232,-138.64692030995474,0.035505379125078,0.0,9976.002478800558,0.0419158177888967,-0.0012650251159871,-0.0001859505671808,1.5932827355643038,8.438170935126884,-0.0123172118633397,1.5903299050192616,-0.0069845023043742,-2147.459685360805,0.0,-0.001546260591215,0.0058312615532899,-0.0604836810708106,0.6471024909845623,0.2293069018975027,-156.14270793557532,-0.0333014046973215,-153.7411254500548,0.4755034274420366,0.0
-0.043820373260371,-0.2339595013752687,0.0,-0.1184419137269401,-928.6088718052564,-0.0129970027528798,-0.001612888581479,2048.527554680928,837.7475095242651,0.0,7.530036905534731,5.971870104816306,4862.411086095466,0.3295729807442165,4997.484110640555,0.0006210753668181,-138.64693191751786,0.0341680176002178,0.0,9976.007560535983,0.0391806528333627,-0.001380077229437,-0.0002356198979465,1.7834249430339173,8.9928079757275,-0.0108180585725191,1.7812504979271166,-0.008153333880909,-2071.450818554629,0.0,-0.0015043176437508,0.0051384221032911,-0.0760452505484919,0.6396754976395156,0.2616474827097844,-154.15072300191835,-0.031828295706367,-151.82172324105073,0.5347995529160617,0.0
-0.0401686323295913,-0.2225528936516238,0.0,-0.1208777313756996,-772.5337871859758,-0.0129907132623341,-0.0015882562779206,1947.1357693488408,671.5468880152295,0.0,7.730943973179546,6.063759550900602,4925.9839324141685,0.3818785679561346,5073.855665721205,0.0006353318209062,-138.64695897392593,0.0326016404618688,0.0,9976.013240285129,0.0360713004027246,-0.001479220853419,-0.0002753304255795,1.9732455774291275,9.493383847492929,-0.0091469888522842,1.97177081314124,-0.0093521527314666,-1973.3625790092788,0.0,-0.0014756078070733,0.0043238229592663,-0.0848456436891428,0.6326081812702107,0.2922482689917132,-153.73391392599993,-0.0302413588918974,-151.2875143272562,0.5949773997151578,0.0
-0.0366841092369128,-0.198251189102621,0.0,-0.1221356072420923,-648.7336445531865,-0.0129843141808068,-0.0015684901201853,1837.9087753452852,540.4798655953789,0.0,7.866578770549999,6.161658518686064,4995.188428711116,0.4357669186700143,5155.060646782277,0.0006415031377568,-138.64700255419083,0.0309918482032164,0.0,9976.019527208891,0.0331273834806263,-0.001560676316287,-0.0002941001269569,2.163307021547224,9.955547759481108,-0.0073029256966024,2.162562740958897,-0.0105687945827413,-1867.723781127033,0.0,-0.0014567007049752,0.0034275865675558,-0.0922942620426897,0.6255260778884164,0.319815110373976,-153.31834603276056,-0.0286021618416342,-150.71123663748023,0.6560976596746226,0.0
-0.0334779483463695,-0.164230612509571,0.0,-0.1222702723940554,-552.827203842144,-0.0129779270268116,-0.0015445198115011,1727.0497643803371,438.75795001879095,0.0,7.945874576124436,6.2626986922175085,5068.498079070848,0.4908646317113101,5237.564084377345,0.0006350859405136,-138.64706351360718,0.0293270602525251,0.0,9976.026431036373,0.0304502811251978,-0.0016229011323223,-0.0002772897794294,2.354097791141961,10.384265402043503,-0.0053202032718223,2.354079109991411,-0.0117917994934969,-1759.5411297351225,0.0,-0.0014378317392861,0.0024639404705577,-0.0985290599178236,0.6183122067463199,0.3437594590285244,-152.93919597432816,-0.0269799928546203,-150.28818573625736,0.7182069216533356,0.0
-0.0305437174550267,-0.1231218207442481,0.0,-0.1213248446358798,-478.5781640420543,-0.0129716397319518,-0.0015220476428035,1617.2569857489557,359.89729591102866,0.0,7.977243516356215,6.364200273933216,5144.217781927445,0.5467423253560126,5318.667781702507,0.0006233231842942,-138.64714255840096,0.0276264762095799,0.0,9976.033961793646,0.0279746255414533,-0.0016647089029342,-0.000208801198421,2.545723635846265,10.780688111939805,-0.0032363164490404,2.5464117792613568,-0.0130101762285784,-1651.595967556271,0.0,-0.0014217988792485,0.0014479649314944,-0.1033206843396377,0.6109674548709908,0.3636898634117801,-152.6681852563924,-0.0253833337691196,-150.05547593931286,0.7813252472826512,0.0
-0.0278284771299307,-0.0773587912186329,0.0,-0.1193434744275903,-420.0873203208807,-0.0129654607517186,-0.0015026052398819,1510.1413442928292,298.1390382609692,0.0,7.967784933740409,6.464049827273313,5219.706116699483,0.6029903025172505,5397.492998673154,0.0006142366584055,-138.6472402345022,0.0259145640704266,0.0,9976.042129541642,0.0256194467039731,-0.0016852911587066,-7.174617042729622e-05,2.738239216855848,11.145430610033488,-0.0010872934964328,2.7396451122948613,-0.0142133615024737,-1544.6317088629846,0.0,-0.0014097936962789,0.0003975575787417,-0.1059235412565985,0.6035341207880188,0.3792923016326518,-152.4922927668334,-0.023803382446604,-149.9556518726648,0.8454479037153333,0.0
-0.0252821936086795,-0.0289740205173739,0.0,-0.1163782887839948,-372.75676767352974,-0.0129593465073216,-0.0014854456872252,1405.652441135151,248.96883750510537,0.0,7.923048129614075,6.560415189329261,5293.5573178003415,0.6592494356059437,5472.471234945244,0.0006098986331645,-138.64735689967443,0.0241985274302362,0.0,9976.050944158082,0.0233320326314322,-0.0016842193855818,0.0001482489669315,2.9316906542591745,11.479791207472369,0.0010844767965293,2.9338265556553678,-0.0153912758270021,-1439.9357664254408,0.0,-0.0014006297782058,-0.0006713075066384,-0.107293719067615,0.5960627267122804,0.3902534345987844,-152.38135299982915,-0.0222510487467523,-149.9202172774001,0.910550148493879,0.0
-0.0228772809337506,0.02024631423547,0.0,-0.1124901968785227,-333.31974248076307,-0.0129532322718736,-0.0014712002483101,1304.7373946901012,209.1422689244247,0.0,7.848609560508731,6.652516727733868,5365.428848558729,0.7150901699634261,5542.732986995604,0.0006145871238736,-138.64749275751345,0.0224877041394339,0.0,9976.060415161455,0.0210863267337026,-0.0016614946738928,0.0004616814445479,3.126081737688243,11.784293223186522,0.0032392464113152,3.1289536748215325,-0.0165344076596311,-1337.3516770779747,0.0,-0.0013936451877676,-0.0017422976195168,-0.1067197552223737,0.5885986924322845,0.3963454490003111,-152.2894116427192,-0.0207269905339497,-149.98308704432336,0.9765926881419006,0.0
