ay,pitch,FyRL,ax,sideslipFR,sideslipRR,pitchrate,y,longslipRL,FyFL,yaw,roll,RL,rollrate,FxRL,FL,RR,sideslipRL,x,signal,FyFR,sideslipFL,longslipFL,vy,signal,slip,gas,steeringangel,vx,FR,FxFR,longslipRR,FxFL,yawrate,FxRR,longslipFR,FyRR,brake,az,slip1
-0.0732139274438725,-0.0236446993267946,-114.61383910525106,7.211624016456347,0.0146041884067931,-0.0040671904701891,-0.0816762507828353,-4850.901123642222,1.183430527194385,827.0455935830031,-0.0343840094663735,-0.0020411817925412,14.39463366369633,0.0117117557524087,5991.922124450997,4.370057463925111,22.337575411369404,0.0174020156965798,4564.169296891844,7.59187695484469,-846.8793636951609,-0.0134616877354849,-0.0014200270407553,-0.0008970542436662,0.0,-0.0006881878831523,0.95789558958358,0.0,1.4013450556720723,4.3586619555078014,-150.49265148508084,2.099042282085486,-153.6859163570715,-0.0028913145680306,5780.789847713407,-0.0014849567640943,36.11277241601263,0.0,0.2990815641781715,6.282497119296434
-0.0702721656108616,-0.0244143539601469,-104.47054033329356,7.259745362724088,0.0130454596908596,-0.0023091776219339,-0.0730808089318701,-4850.901632539378,1.2428368556618958,750.505183133575,-0.0344141239340293,-0.0019152485890115,14.597953561570195,0.0132257855554715,6021.604260219653,4.5743086789861085,22.97539149440089,0.0156202748462775,4564.183702879301,7.708465483337544,-764.0867999514438,-0.0122639831719924,-0.0014213548347716,-0.0015291448678218,0.0,-0.0010774467511203,0.9509129783213316,0.0,1.4736824209848045,4.562154323529136,-151.06586731913322,2.259054619314833,-153.86845223969803,-0.0030983902009166,5825.419697684783,-0.0014773608799642,24.43814541851487,0.0,0.3214805014615988,6.282107860428466
-0.0615196250498195,-0.0250971750545684,-94.12545872379252,7.291409851289403,0.0115544594806695,-0.0009329248746154,-0.0643486202936284,-4850.902172724624,1.3028938927834437,680.4577809937078,-0.0344458336471624,-0.0017773024024471,14.808993353532369,0.014201911053304,6034.321034417841,4.779211889140283,23.580595641716958,0.0138592860451687,4564.198833188947,7.805786862613273,-685.6578200175735,-0.0111234672722549,-0.0014205874104967,-0.0020943265958549,0.0,-0.0013865144103348,0.944208094555108,0.0,1.5464246021831116,4.766633572262816,-151.77090426202187,2.4206095201576576,-153.88113925271333,-0.0032147959075999,5862.29242987957,-0.0014679228844892,14.515811731923447,0.0,0.3272288049083538,6.281798792769251
-0.0525590113332737,-0.0256926807306258,-83.55124901766939,7.302883959420271,0.0101764527870983,9.010577485682527e-05,-0.0556346925600735,-4850.902743600165,1.3655662152311967,614.3399897237086,-0.0344781472386082,-0.0016313477935027,15.039686748200944,0.0148783111527878,6031.304782688714,4.984413557222368,24.151173477983026,0.0120939660288859,4564.214690813241,7.883597839907682,-611.6317291979026,-0.0100196984174302,-0.0014173957780453,-0.0025786177495395,0.0,-0.0016178480591541,0.9379016474826168,0.0,1.6193888204848432,4.9719571511555065,-152.31222560769413,2.5820738945993598,-153.75304683566938,-0.0032312144186883,5884.328241286794,-0.0014560641350341,6.57915252609626,0.0,0.3287268208919691,6.281567459120432
-0.0434232663874723,-0.0262014948907404,-72.84140069487756,7.297867812975912,0.008907747576058,0.0009229889520178,-0.0470101462711305,-4850.903344416659,1.43130598213672,552.5518365174621,-0.0345101729172945,-0.0014801547627473,15.290748248005343,0.0152719168747002,6017.614961791604,5.189560208153546,24.69326893560514,0.0103370251589128,4564.231276868663,7.941703928300708,-542.6070009039137,-0.0089655104055259,-0.0014124249557933,-0.0029768908019479,0.0,-0.0017787072853059,0.9320560265606148,0.0,1.6923880642621754,5.177626309900163,-152.63951788981583,2.7440852004964467,-153.61449528579436,-0.0031693252619377,5891.239019276769,-0.0014444934169476,0.2779146910011573,0.0,0.3230564368129866,6.2814065998942805
-0.0347577775873796,-0.0266248603628089,-62.18373292990191,7.281354264946999,0.0077256595862981,0.0016292400905274,-0.0385420687687218,-4850.903974337505,1.499888677670053,493.7326257652165,-0.0345412654950791,-0.0013266678233692,15.558750898690272,0.0153669736368228,5996.575435812361,5.394469493664516,25.2120996198588,0.0086249424056763,4564.248590863255,7.979959892832436,-478.1388597966379,-0.0079328438613008,-0.0014067966784699,-0.0032903110633368,0.0,-0.0018787474967033,0.9266251608170132,0.0,1.7652806304352884,5.383262279987718,-152.8566223817064,2.9069366134847208,-153.4738340407761,-0.0030536324555028,5887.537123499355,-0.0014331990913982,-4.866868918272869,0.0,0.3094969592702764,6.281306559682883
-0.0266167263086204,-0.026964403555163,-51.79915131541118,7.256786002112376,0.0066034122087746,0.0022230250300611,-0.0302140877596767,-4850.904632521656,1.5662109558749802,437.2313734377786,-0.034570992929182,-0.0011739486234503,15.808955288113491,0.0151438870631629,5969.784417146807,5.5989138026816585,25.67819553133913,0.0069815001618155,4564.266631169037,7.998270113514856,-417.1981397346967,-0.0069377262403581,-0.0014010090204039,-0.0035243502745122,0.0,-0.0019283725656844,0.9215211209517796,0.0,1.8379693206332504,5.588530294678796,-152.89773128789503,3.0655140435672594,-153.2297089652567,-0.0029020479002175,5876.3929326101215,-0.0014220341616162,-9.133771944554038,0.0,0.2899599979746893,6.281256934613902
-0.0201231967378549,-0.0272218613934026,-41.86072657694211,7.224901484371719,0.0055566744601717,0.0027019903078265,-0.0221460979349964,-4850.905318134023,1.6308259857549146,383.3389117208171,-0.0345990492566434,-0.0010250825130837,16.047250645521952,0.0146321574450943,5937.79292764212,5.802834602917094,26.100197573600475,0.0054379120577758,4564.285395346099,7.996588824332041,-359.22479567458134,-0.0059999710477743,-0.0013939951578157,-0.0036824093689263,0.0,-0.0019352539237658,0.9166868676307188,0.0,1.9103735829477435,5.79334101127935,-153.04181675343958,3.2199487277164,-153.10619531505947,-0.0027229936072019,5859.097900945665,-0.001410210550277,-12.636861490152684,0.0,0.2571965374242566,6.28125005325582
-0.0115893175599024,-0.0274010432979162,-32.65434894481217,7.181744888081852,0.0045811559859241,0.0030253240900994,-0.014532000899024,-4850.906030316378,1.6975902841301844,333.142372303792,-0.0346251641256342,-0.0008833614933833,16.30043334946006,0.0137386961436339,5896.636569385645,6.006362623495845,26.503867603816435,0.0040564494735732,4564.304880149952,7.974920227631351,-304.6096872205313,-0.0051494364728572,-0.0013870060225872,-0.0037626920957388,0.0,-0.0019033014542065,0.9121163483722512,0.0,1.982405729090864,5.997807192806846,-153.17798080056585,3.3734708979341548,-152.99375151313342,-0.0025145604577257,5836.160617937159,-0.0014000040779393,-15.329786771934756,0.0,0.2183926890154302,6.281282005725379
-0.0023561189837727,-0.0275069497844004,-24.251477052515497,7.127561455350878,0.0037104929172524,0.0031679920138444,-0.007454644858759,-4850.906768137463,1.648451825554452,286.4582020732404,-0.0346489545150845,-0.0007520975012766,16.57667604754492,0.0126116829436811,5844.609380432904,6.208854020209747,26.886624652545507,0.0027849971942842,4564.325081396038,7.933318483619749,-253.654861564424,-0.0043378997776734,-0.0013723976784804,-0.0037644868113517,0.0,-0.0018363412007587,0.9078461826124616,0.0,2.0539579052357606,6.201425763633924,-153.06260477183756,3.315940150184203,-152.5505606118784,-0.0022614996442926,5805.940026655737,-0.0013853177484462,-17.07016169848578,0.0,0.1650933811211484,6.281348965978827
0.0042592533557518,-0.0275452853455086,-16.615694688065524,7.061628809499736,0.0029393061274513,0.003180222508427,-0.0009568041329052,-4850.907530690751,1.606868342749225,241.93871753871565,-0.0346700307362422,-0.0006327218981351,16.876326417598456,0.0113656690882317,5786.907749793099,6.410405692209903,27.251851947641832,0.0016179772905596,4564.345993767728,7.8718875749914945,-207.48971701607152,-0.0035644266672629,-0.0013671114961742,-0.0037020544344193,0.0,-0.0017446099015833,0.9039203682556493,0.0,2.1249089326131134,6.40425080063966,-152.79782609184286,3.2272208958587987,-152.19768896815046,-0.001979917198251,5763.77859084402,-0.0013748447979421,-17.83864200887022,0.0,0.1125141697238446,6.281440697278003
0.0099268935828483,-0.0275218107914831,-9.729207366011934,6.989386225963235,0.0022193759280977,0.0031419567933194,0.0049633031526489,-4850.908317176553,1.5712346414218856,200.33045369804609,-0.0346882695008922,-0.0005265208011969,17.19284830106634,0.0099935972652269,5727.331695228871,6.610985410256728,27.60746352678737,0.0005594363122665,4564.367610873905,7.790781047025562,-165.0969171560187,-0.0028674970556261,-0.0013598650253818,-0.0035895769880386,0.0,-0.0016368620214502,0.9003071410517101,0.0,2.195168204059575,6.606037305723718,-152.57503309003025,3.143961300991516,-151.95975748653737,-0.0016973020061081,5713.53628838428,-0.0013651867780285,-17.9553737466245,0.0,0.0572208308696377,6.281548445158136
0.0154629860301152,-0.0274423781260683,-3.6276323527513687,6.914911490957776,0.0015508307783688,0.0030753461774165,0.0102915904142455,-4850.909126848717,1.5403140617153752,162.34295443216317,-0.0347037310930007,-0.0004345422587102,17.520788443902266,0.0085383936589977,5667.878281662884,6.810536984725389,27.958830253565917,-0.0003735520870632,4564.38992569568,7.690201623802399,-125.476619731029,-0.0022413637658243,-0.0013498452041947,-0.0034304704625093,0.0,-0.0015159511453261,0.8969183107192014,0.0,2.2646924913134483,6.806669282005043,-152.2772033543738,3.066425336713687,-151.64818980146575,-0.0014241089337294,5659.532132857008,-0.0013536446409232,-17.697498614575093,0.0,0.0005074407926766,6.28166935603426
0.0205652575780352,-0.0273129732564855,1.6445858054420508,6.840431179534419,0.0009477903771203,0.002983968511564,0.0150168837567755,-4850.909958956643,1.5132427263575663,127.53925971320226,-0.0347165233489642,-0.0003573295759563,17.856656499257962,0.0070512502215737,5609.653733374045,7.009015553618286,28.30908936477022,-0.0011713033451054,4564.4129309770815,7.570400701499316,-88.80097504935911,-0.0016660218200758,-0.001340915664388,-0.0032257611457672,0.0,-0.0013833264323758,0.8936674543743905,0.0,2.3334704487469407,7.006131906120399,-151.96989953791322,2.9946619839436446,-151.3537776220888,-0.0011626199642042,5604.347243003788,-0.0013434023565838,-17.20993421881599,0.0,-0.0560493227339623,6.28180198074721
0.0248461114846987,-0.0271396460048982,6.075359277281511,6.76714375627829,0.0004073789841214,0.0028678072421322,0.0191370428187891,-4850.910812782957,1.4893564436586395,95.4701259965004,-0.0347267770556938,-0.0002949715788083,18.198026520580804,0.0055723302164664,5553.262625751005,7.206454195784443,28.6601751630051,-0.0018337070304399,4564.436619456043,7.431677720030954,-55.245999646675095,-0.001138100435227,-0.0013324063036338,-0.002981445452388,0.0,-0.001242317066714,0.8904915664627668,0.0,2.4015087440451026,7.204458409062562,-151.68003763868364,2.9285076662902365,-151.10475242062995,-0.0009154539244822,5549.261141832005,-0.0013340487344459,-16.55553365333724,0.0,-0.1112108517192396,6.2819429901128725
