FxRL,FyFR,longslipFR,FyRL,ay,sideslipFR,FL,brake,y,sideslipFL,RR,yawrate,roll,pitch,sideslipRL,FxFL,longslipRL,steeringangel,FR,FxRR,x,slip,longslipFL,FyFL,ax,az,gas,yaw,signal,vy,FxFR,pitchrate,longslipRR,FyRR,sideslipRR,slip1,signal,RL,rollrate,vx
242.23868321559627,197.9165383550541,-0.0004886053870559,-164.67141868771236,1.3009168551718178e-05,-0.0024142998298132,28.842628908178547,0.0,-4852.255941238724,0.0024139017700669,28.898770506916065,7.982233615787969e-07,-7.180487763521234e-06,-0.0012809353133568,0.0019604518739827,-80.08381209772118,0.001440165901924,0.0,28.842669963202106,242.2519401415257,4603.7929741275375,-3.166168910953988e-07,-0.0004886066444394,-197.9122218228078,0.1810937146424255,-0.0002194203710105,0.1121720530126438,-0.0341447489474085,-1.4801546209777887,-2.928234074425124e-06,-80.07199282373152,0.0003737374388797,0.0014404743022905,164.68752715795532,-0.0019609503785813,6.283184990562695,0.0,28.898763140442814,3.293299489840884e-06,9.55180149393763
241.3890828153666,197.92606335631595,-0.000488509575128,-164.67659834159946,1.2584521595482446e-05,-0.0024143156640046,28.84808913736027,0.0,-4852.25920241532,0.0024139222224319,28.90409166022849,7.996141090989869e-07,-7.147780133945248e-06,-0.0012772094186873,0.0019605900020295,-80.07130622349419,0.0014351721642692,0.0,28.84813019540637,241.40228752905972,4603.888446482548,-3.1117189374487975e-07,-0.0004885108328278,-197.92198928345493,0.1800394532697221,-0.00021432042854,0.112064389835607,-0.0341447409578939,-1.466630401991313,-2.877413947593756e-06,-80.0595385201791,0.0003716497690653,0.0014354784720349,164.69232551258762,-0.001961082655686,6.283184996007693,0.0,28.904084271610103,3.253643283772831e-06,9.553607727496122
240.54440404461693,197.9354777355743,-0.0004884143234524,-164.68174086289142,1.2154833105956386e-05,-0.0024143307247542,28.85351759648188,0.0,-4852.262464205285,0.0024139419848423,28.909381798323096,8.014120849860032e-07,-7.115421527805209e-06,-0.0012735044169487,0.0019607272018591,-80.05887299202564,0.0014302069973668,0.0,28.853558661551656,240.5575564510572,4603.983936831115,-3.061936212468444e-07,-0.000488415580818,-197.93165868236989,0.1789912973667562,-0.0002091873233745,0.1119573543469398,-0.0341447329521663,-1.452959521186826,-2.831019220721293e-06,-80.04715645208802,0.0003695591670436,0.0014305112223014,164.69708939474273,-0.0019612140911157,6.283185000985965,0.0,28.90937439934433,3.22255854664058e-06,9.55540344556898
239.7046195046374,197.94478300605147,-0.0004883196281588,-164.68684276510737,1.1726399701898093e-05,-0.002414345039761,28.85891446939929,0.0,-4852.265726605085,0.0024139610311227,28.91464110252844,8.035385163985653e-07,-7.083329019371349e-06,-0.001269820336512,0.0019608634428582,-80.04651160285584,0.0014252702495,0.0,28.858955545056038,239.71771930571524,4604.079445068481,-3.016871335975558e-07,-0.0004883208851567,-197.941226529822,0.1779492137622976,-0.0002040535590277,0.1118509428523332,-0.0341447249265882,-1.439143345641015,-2.7891027597831184e-06,-80.03484586374556,0.0003674658247253,0.0014255723980068,164.70181979139602,-0.0019613446991522,6.283185005492452,0.0,28.914633704739696,3.199526544524123e-06,9.557188709070829
238.86970192033587,197.95398103269815,-0.0004882254851637,-164.69190092616952,1.130495110758197e-05,-0.0024143586403254,28.864279938827263,0.0,-4852.2689896112015,0.0024139793429918,28.919869752879144,8.059163285977767e-07,-7.05142527790075e-06,-0.0012661572031498,0.0019609986987005,-80.03422127012094,0.0014203617693302,0.0,28.86432102818803,238.8827486402297,4604.174971090497,-2.976504509074473e-07,-0.0004882267429219,-197.95069003757428,0.176913169398431,-0.0001989502268986,0.1117451516790299,-0.034144716878301,-1.425183256959923,-2.751650046103163e-06,-80.02260603231632,0.000365370056206,0.0014206618449293,164.70651758944325,-0.0019614744929261,6.283185009529135,0.0,28.919862367442917,3.183956505817831e-06,9.558963578584589
238.03962413361444,197.96307400367053,-0.0004881318905579,-164.69691260346815,1.0895641875702277e-05,-0.0024143715609689,28.86961418635744,0.0,-4852.272253220142,0.0024139969097725,28.925067928126367,8.084709678117624e-07,-7.019639211594683e-06,-0.001262515038865,0.0019611329473987,-80.02200120973292,0.0014154814058602,0.0,28.86965529207989,238.0526171441567,4604.270514793615,-2.940751765531876e-07,-0.0004881331511461,-197.96004710952465,0.1758831313167927,-0.0001939067942302,0.1116399771760727,-0.0341447088052032,-1.4110806511407838,-2.718585056597278e-06,-80.01043628540377,0.0003632722883852,0.0014157794096528,164.7111835715095,-0.0019616034844146,6.28318501310441,0.0,28.9250605656824,3.1751993088745557e-06,9.56072811436251
237.21435909663992,197.972064404106,-0.0004880388410699,-164.7018754416704,1.0503071374072105e-05,-0.0024143838388824,28.874917392480945,0.0,-4852.275517428431,0.0024140137282067,28.9302358057503,8.111312371127982e-07,-6.987906475975547e-06,-0.0012588938608177,0.0019612661713057,-80.00985064390069,0.001410629008389,0.0,28.874958516737493,237.22729764380665,4604.366076074891,-2.909471454729784e-07,-0.0004880401063335,-197.969296322724,0.1748590666473317,-0.0001889509166854,0.1115354157146162,-0.0341447007059208,-1.3968369384324273,-2.6897763951724607e-06,-79.99833599872515,0.0003611730510431,0.0014109249395148,164.71581841594522,-0.0019617316844596,6.283185016232441,0.0,28.930228476299256,3.172561059877735e-06,9.562482376327116
236.3938798663665,197.9809549875899,-0.0004879463341892,-164.70678747526665,1.0131181138531432e-05,-0.0024143955132106,28.880189736600403,0.0,-4852.278782232609,0.0024140298023832,28.935373561974775,8.138300620491676e-07,-6.956169848947663e-06,-0.0012552936803523,0.0019613983570818,-79.99776883975477,0.0014058044264634,0.0,28.880230881059813,236.4067630964637,4604.461654831976,-2.882470906875085e-07,-0.0004879476043581,-197.9784369043094,0.1738409425969148,-0.0001841082759939,0.1114314636881619,-0.0341446925797697,-1.3824535431942528,-2.665043606908948e-06,-79.98630456158293,0.0003590729664888,0.0014060982825627,164.72042269911643,-0.0019618591027875,6.283185018932495,0.0,28.935366274779984,3.175316411773836e-06,9.564226424072023
235.5781595999409,197.98974874035616,-0.0004878543669797,-164.71164712668707,9.783332070503918e-06,-0.0024144066255192,28.88543139702856,0.0,-4852.282047629241,0.002414045142436,28.94048137178355,8.165050995636886e-07,-6.924379476683782e-06,-0.001251714502131,0.0019615294956099,-79.9857551337452,0.0014010075098589,0.0,28.885472562872835,235.5909865854144,4604.557250963113,-2.8595132221888625e-07,-0.0004878556416222,-197.98746870989604,0.1728287264414872,-0.0001794024439123,0.111328117512747,-0.0341446844267116,-1.3679319037538014,-2.644163622191433e-06,-79.97434135340734,0.0003569727388942,0.0014012992875185,164.7249968992351,-0.0019619857480536,6.283185021228264,0.0,28.940474135290696,3.1827212091376875e-06,9.565960316862656
234.76717155106115,197.9984488391632,-0.0004877629360674,-164.71645320052005,9.462278174384987e-06,-0.0024144172189568,28.890642550992265,0.0,-4852.2853136149015,0.0024140597645141,28.945559408938006,8.190992290897751e-07,-6.892492995750478e-06,-0.0012481563233749,0.0019616595818757,-79.9738089161914,0.0013962381085556,0.0,28.890683738956945,234.77994131453573,4604.652864367141,-2.84032411027853e-07,-0.0004877642150883,-197.99639220345617,0.1718223855178107,-0.0001748547708571,0.1112253736271542,-0.0341446762473032,-1.3532734722629138,-2.626877261402731e-06,-79.96244576170743,0.0003548731434215,0.0013965278037295,164.72954140135082,-0.0019621116278934,6.283185023147175,0.0,28.94555223071256,3.194024368986258e-06,9.567684113636906
233.9608890669214,198.0070586134347,-0.0004876720377829,-164.72120487394153,9.170169693359869e-06,-0.0024144273376332,28.89582337464649,0.0,-4852.288580186188,0.0024140736905094,28.950607845995894,8.215609555637426e-07,-6.8604755391160335e-06,-0.0012446191332143,0.0019617886148102,-79.9619296061443,0.0013914960727293,0.0,28.895864585064604,233.97360060386112,4604.748494943482,-2.8245987089031666e-07,-0.0004876733221175,-198.00520842877387,0.1708218872181353,-0.0001704843004304,0.1111232284930118,-0.0341446680426422,-1.338479714552524,-2.612895726387257e-06,-79.95061720732608,0.0003527750152534,0.001391783681123,164.73405650350745,-0.0019622367489868,6.283185024719716,0.0,28.950600732678343,3.208479063878465e-06,9.569397873005707
233.15928558574825,198.0155815109662,-0.0004875816685981,-164.72590168357988,8.908584755909449e-06,-0.002414437026097,28.900974043097527,0.0,-4852.291847339715,0.0024140869476685,28.955626854331538,8.238447262942894e-07,-6.828299635018459e-06,-0.0012411029121488,0.0019619165970941,-79.95011663043512,0.0013867812527514,0.0,28.901015275927936,233.17193788578348,4604.844142592143,-2.812008296710647e-07,-0.000487582960032,-198.013918974002,0.1698271989855965,-0.0001663077087056,0.1110216785949424,-0.034144659814308,-1.323552109986074,-2.601907002283292e-06,-79.93885516618506,0.0003506792386255,0.0013870667701754,164.73854242403556,-0.0019623611171372,6.2831850259787565,0.0,28.955619811609296,3.225353050775036e-06,9.57110165325359
232.36233463499036,198.02402106681083,-0.0004874918256068,-164.73054350912494,8.678582646351944e-06,-0.0024144463288331,28.9060947304278,0.0,-4852.295115072113,0.0024140995681784,28.96061660415688,8.25911156297288e-07,-6.795945008473133e-06,-0.0012376076316167,0.0019620435349318,-79.93836942720097,0.0013820934991934,0.0,28.90613598526391,232.3749267017587,4604.939807213713,-2.80220682049988e-07,-0.0004874931256391,-198.02252593053532,0.1688382883111003,-0.0001623392674142,0.1109207204406244,-0.0341446515643013,-1.3084921513115828,-2.5935820905313786e-06,-79.92715916573479,0.0003485867359606,0.0013823769218681,164.74299930980783,-0.0019624847373603,6.283185026958904,0.0,28.960609636752245,3.2439380375488263e-06,9.572795512339184
231.5700098295165,198.0323808765297,-0.0004874025066152,-164.73513055398286,8.480640332969469e-06,-0.0024144552896833,28.91118560970911,0.0,-4852.298383380025,0.002414111588829,28.96557726454364,8.277271321381735e-07,-6.763398295914511e-06,-0.0012341332536721,0.0019621694378044,-79.92668748107461,0.0013774326628207,0.0,28.911226885790683,231.58254069957204,4605.035488709358,-2.7948371717564895e-07,-0.0004874038151222,-198.03103184568383,0.1678551227316574,-0.0001585908309263,0.1108203505608079,-0.0341446432949828,-1.293301344512367,-2.587581010813688e-06,-79.9155287487154,0.0003464984571948,0.0013777139876704,164.74742724537552,-0.001962607613975,6.283185027695869,0.0,28.965570376216423,3.263558018936151e-06,9.574479507895708
230.7822848714738,198.04066456732767,-0.0004873137090007,-164.73966332330065,8.314764609145716e-06,-0.0024144639524395,28.916246853002008,0.0,-4852.3016522601165,0.0024141230495139,28.970509003446235,8.292657632449848e-07,-6.73065268391021e-06,-0.0012306797307671,0.001962294318188,-79.915070344803,0.0013727985946048,0.0,28.916288149256456,230.79475363108816,4605.131186980817,-2.7895371244545146e-07,-0.0004873150251814,-198.03943967649883,0.1668776698301746,-0.000155071845198,0.110720565509342,-0.0341446350090098,-1.2779812086564477,-2.5835584871366954e-06,-79.90396345061481,0.0003444153693822,0.0013730778195235,164.75182626283737,-0.0019627297507137,6.283185028225874,0.0,28.970502197009576,3.283576338948764e-06,9.576153697231426
229.9991335506343,198.04887576557687,-0.0004872254296983,-164.7441425999382,8.180504560746143e-06,-0.0024144723601912,28.921278631360448,0.0,-4852.304921709066,0.0024141339929933,28.975411987725103,8.305062480603868e-07,-6.69770748253299e-06,-0.0012272470056364,0.0019624181912593,-79.90351762222915,0.0013681911457453,0.0,28.92131994646204,230.01153934999147,4605.226901930402,-2.785944873643767e-07,-0.0004872267530482,-198.0477527468788,0.1659058972363173,-0.0001517893781634,0.110621361863155,-0.0341446267092758,-1.2625332757446417,-2.5811692596564475e-06,-79.89246281516556,0.0003423384466553,0.0013684682698103,164.75619635208034,-0.0019628511508297,6.283185028585099,0.0,28.9754052650738,3.3034015507239365e-06,9.57781813733017
229.22052974491072,198.05701806973647,-0.000487137665341,-164.74856941876098,8.076987278697943e-06,-0.0024144805548735,28.926281114845267,0.0,-4852.3081917235695,0.0024141444644802,28.98028638317023,8.31433688157864e-07,-6.6645676445479164e-06,-0.0012238350112792,0.0019625410745898,-79.8920289418271,0.0013636101676862,0.0,28.92632244727364,229.23287180991647,4605.322633460989,-2.783704130060332e-07,-0.0004871389963309,-198.05597469966224,0.1649397726283771,-0.0001487481697001,0.1105227362221382,-0.0341446183988491,-1.2469590905573706,-2.5800729779188776e-06,-79.8810264184798,0.0003402686606147,0.0013638851913365,164.76053747122015,-0.0019629718172065,6.283185028809173,0.0,28.98027974532004,3.3224922898108094e-06,9.579472884851803
228.4464474217687,198.06509502706805,-0.0004870504126882,-164.7529450397061,8.002977601186886e-06,-0.0024144885769212,28.931254472546364,0.0,-4852.311462300339,0.0024141545111517,28.98513235452509,8.32038862498313e-07,-6.631243241654185e-06,-0.0012204436710358,0.0019626629878295,-79.88060393533094,0.0013590555121499,0.0,28.93129582062549,228.4587250638577,4605.418381476025,-2.782468741920973e-07,-0.0004870517525898,-198.06410944596655,0.1639792637365015,-0.0001459507004742,0.1104246852091151,-0.0341446100809155,-1.2312602105001726,-2.5799386453338275e-06,-79.86965388866967,0.0003382069712127,0.0013593284373226,164.76484955699897,-0.0019630917524674,6.283185028932712,0.0,28.985125801661788,3.340361109015134e-06,9.581117996132782
227.67686063937063,198.0731101140308,-0.0004869636690709,-164.75727092002745,7.956953791968321e-06,-0.0024144964649451,28.936198872605683,0.0,-4852.314733436104,0.0024141641816751,28.98995006551041,8.323179526042384e-07,-6.5977489087475865e-06,-0.0012170728987512,0.0019627839523884,-79.86924223909865,0.0013545270311667,0.0,28.93624023452064,227.68907326359457,4605.514145879516,-2.781906813639098e-07,-0.0004869650188727,-198.07216111247877,0.1630243383471763,-0.0001433972773678,0.1103272054696753,-0.0341446017587225,-1.2154382054479715,-2.5804485888689075e-06,-79.85834490066541,0.0003361543181853,0.0013547978613845,164.7691325349532,-0.0019632109590799,6.283185028988905,0.0,28.98994359704704,3.356577285055652e-06,9.582753527186698
226.9117435482068,198.08106672136307,-0.0004868774324935,-164.76154868608572,7.93706510357919e-06,-0.0024145042553352,28.94111448222901,0.0,-4852.318005127604,0.0024141735258483,28.9947396788482,8.322721994568448e-07,-6.56410326670892e-06,-0.0012137225990217,0.0019629039911247,-79.85794352710784,0.0013500245770916,0.0,28.94115585604142,226.9238906600564,4605.609926576023,-2.781704314277747e-07,-0.0004868787916183,-198.0801339862956,0.1620749643077363,-0.0001410861345293,0.110230293672054,-0.0341445934355278,-1.1994946575880876,-2.581301943405529e-06,-79.84709914118321,0.000334111613086,0.0013502933175473,164.7733863291915,-0.0019633294394507,6.283185029009155,0.0,28.994733293488636,3.37076864008824e-06,9.584379533704906
226.15107039347149,198.088968137083,-0.000486791700531,-164.76578010502467,7.941255999584248e-06,-0.0024145119829949,28.946001467683686,0.0,-4852.321277371605,0.0024141825931562,28.99950135628523,8.31907463138157e-07,-6.530328333694373e-06,-0.0012103926675177,0.0019630231280256,-79.84670753097936,0.0013455480026401,0.0,28.946042851372443,226.1631516034994,4605.705723470663,-2.7815681428378905e-07,-0.0004867930677548,-198.08803246455795,0.1611311095320782,-0.0001390135479223,0.1101339465068754,-0.0341445851145514,-1.1834311612620187,-2.5822176180232347e-06,-79.83591628550909,0.0003320797319598,0.0013458146602385,164.77761087166067,-0.0019634471960239,6.283185029022772,0.0,28.999495052092904,3.382622230812681e-06,9.585996071057204
225.3948155182045,198.0968175141388,-0.0004867064709978,-164.76996705673096,7.967231580753824e-06,-0.0024145196798584,28.950859994297517,0.0,-4852.32455016488,0.0024141914335955,29.004235258616188,8.312337006988348e-07,-6.496448934323438e-06,-0.0012070829913756,0.0019631413878966,-79.83553399191726,0.001341097160928,0.0,28.950901385821357,225.40683054398136,4605.8015364691055,-2.7812286505694425e-07,-0.0004867078440138,-198.095861022618,0.1601927420081297,-0.0001371739621402,0.1100381606870454,-0.0341445767989316,-1.1672493228060146,-2.582936748260945e-06,-79.82479604086645,0.0003300595086931,0.0013413617442947,164.78180611068927,-0.0019635642313719,6.283185029056721,0.0,29.00422903308643,3.3918836630972515e-06,9.58760319429253
224.64295336781748,198.10461781961348,-0.0004866217378845,-164.77411149976408,8.012681980531472e-06,-0.0024145273784913,28.95569022638247,0.0,-4852.327823504226,0.0024142000934685,29.00894154570869,8.302637325022324e-07,-6.462492148140964e-06,-0.0012037934496532,0.0019632587958313,-79.82442279143157,0.001336671905499,0.0,28.955731623913326,224.65490203039096,4605.897365477569,-2.7804420060760104e-07,-0.0004866231209975,-198.1036242042959,0.159259829803922,-0.0001355601273817,0.1099429329474671,-0.0341445684916913,-1.1509507603904343,-2.583225003519284e-06,-79.81373801334959,0.0003280517290659,0.0013369344249651,164.7859720253346,-0.0019636805485064,6.283185029135385,0.0,29.00893539583838,3.398350635199202e-06,9.589200958139816
223.8954584834689,198.11237216094972,-0.0004865375022448,-164.77821545078925,8.07532182890994e-06,-0.0024145351089372,28.960492327660443,0.0,-4852.331097386452,0.0024142086179905,29.01362037651804,8.290155215246108e-07,-6.428486716473589e-06,-0.0012005239138396,0.0019633753775569,-79.81337357092073,0.0013322720903399,0.0,28.960533728981652,223.90734072169343,4605.9932104028185,-2.778990305769877e-07,-0.0004865388922894,-198.11132623903947,0.1583323410755789,-0.0001341632449428,0.109848260044792,-0.0341445601956972,-1.1345371038579373,-2.5828727007629018e-06,-79.80274208412636,0.0003260571255239,0.001332532557952,164.79010862618824,-0.0019637961503185,6.283185029280555,0.0,29.013614298890477,3.401888805695108e-06,9.59078941700882
223.15230552256756,198.12008313876612,-0.0004864537596569,-164.78228098582005,8.15246730938581e-06,-0.0024145428926916,28.965266460659667,0.0,-4852.334371808384,0.0024142170568267,29.018271909110776,8.275096001888109e-07,-6.3944624024651305e-06,-0.0011972742484143,0.0019634911590453,-79.8023862063213,0.0013278975699999,0.0,28.965307863786883,223.16412137147145,4606.089071152159,-2.776682796595267e-07,-0.0004864551569783,-198.11897163689727,0.1574102440756809,-0.0001329731197803,0.1097541387571523,-0.0341445519136206,-1.1180099945604975,-2.581696033584672e-06,-79.79180793050723,0.0003240763726839,0.0013281559993383,164.79421593450633,-0.0019639110397579,6.283185029511307,0.0,29.018265899974956,3.4024187976021364e-06,9.5923686249911
222.4134692482009,198.1277531832713,-0.0004863705071338,-164.78631018787155,8.241463633606438e-06,-0.0024145507528188,28.970012787065453,0.0,-4852.337646766868,0.0024142254535471,29.02289630068876,8.257675459693139e-07,-6.360449513967338e-06,-0.0011940443114463,0.0019636061656459,-79.79146046431617,0.0013235481995465,0.0,28.97005419017997,222.4252188435523,4606.184947633435,-2.773358995605454e-07,-0.0004863719127445,-198.12656480432045,0.1564935071612202,-0.0001319783181437,0.1096605658838848,-0.0341445436479201,-1.1013710851952752,-2.579540107599226e-06,-79.78093536614058,0.0003221100835754,0.0013238046056829,164.7982940152446,-0.0019640252204981,6.283185029843687,0.0,29.02289035602932,3.3999059498200064e-06,9.593938635861043
221.678924536956,198.1353846756433,-0.0004862877430325,-164.79030511238705,8.3398144851118e-06,-0.0024145587109539,28.974731467732383,0.0,-4852.340922258764,0.0024142338482588,29.02749370760551,8.238123762677241e-07,-6.326478460333516e-06,-0.0011908339552278,0.0019637204220163,-79.78059614284173,0.0013192238346142,0.0,28.97477286910261,221.6906081098324,4606.280839755026,-2.768887650009681e-07,-0.0004862891559532,-198.1341098797901,0.1555820988020308,-0.0001311663284198,0.1095675382452311,-0.0341445354008316,-1.0846220396393396,-2.576277970246289e-06,-79.77012419668364,0.0003201588066171,0.0013194782340255,164.802342992779,-0.001964138696811,6.283185030290821,0.0,29.027487823215303,3.3943601923021736e-06,9.595499503076992
220.94864638227568,198.14297986944632,-0.0004862054650232,-164.79426777252587,8.445167126981304e-06,-0.0024145667862297,28.979422662641525,0.0,-4852.3441982809545,0.0024142422783731,29.0320642853836,8.216686838634124e-07,-6.292579310425105e-06,-0.0011876430269328,0.0019638339521236,-79.76979309569067,0.0013149243314545,0.0,28.9794640606412,220.96026425310012,4606.376747425844,-2.763165132581734e-07,-0.0004862068836759,-198.14161077432064,0.1546759875897788,-0.0001305237244627,0.1094750526820241,-0.0341445271743522,-1.0677645327832883,-2.571809098041621e-06,-79.7593741912252,0.000318223023319,0.001315176741901,164.80636304739045,-0.0019642514733831,6.283185030863073,0.0,29.03205845693388,3.3858351837490085e-06,9.597051279782432
220.222521461218,198.1505407512489,-0.0004861236619228,-164.79820005018044,8.55946778705293e-06,-0.0024145749896907,28.984086530811748,0.0,-4852.347474830332,0.0024142507853659,29.03660818818984,8.194020934582621e-07,-6.258781375265663e-06,-0.0011844713692157,0.0019639467739956,-79.75905056531796,0.0013106503633468,0.0,28.984127923997036,220.2341095130061,4606.472670555331,-2.75611465602168e-07,-0.0004861250796685,-198.1490712940653,0.1537750513923275,-0.000130020247899,0.1093831061938601,-0.034144518970125,-1.0508002503637586,-2.566058291081325e-06,-79.74868476556308,0.0003163031882215,0.0013108999783413,164.81035447243778,-0.0019643635596671,6.283185031568121,0.0,29.036602435072247,3.374422724979238e-06,9.598594018691545
219.50062141117135,198.15806977017024,-0.0004860423339498,-164.80210338789115,8.663108210282025e-06,-0.0024145833741853,28.98872322525108,0.0,-4852.35075190381,0.0024142593960268,29.041125685631297,8.16937323940516e-07,-6.225113229823896e-06,-0.0011813188185567,0.0019640589115497,-79.74836670129964,0.0013064040695376,0.0,28.98876461238524,219.5121136515959,4606.568609053448,-2.74768480350525e-07,-0.0004860437664154,-198.15649540548716,0.1528793294315716,-0.0001296865071845,0.1092916980622561,-0.0341445107895199,-1.0337308887948575,-2.558976030407648e-06,-79.73805257956954,0.000314400029624,0.0013066519469784,164.81431746855088,-0.0019644749484309,6.283185032411106,0.0,29.041119973467534,3.360164638671879e-06,9.600127770935304
218.78295645750083,198.16556927175108,-0.0004859614822102,-164.80597962021363,8.78223786426002e-06,-0.0024145919100033,28.9933329065955,0.0,-4852.35402949832,0.0024142681427759,29.04561679638517,8.143846521928568e-07,-6.19160261959494e-06,-0.0011781852073334,0.0019641703798651,-79.73774569284848,0.0013021820811142,0.0,28.993374286362503,218.79437383689995,4606.664562830673,-2.7378367004711375e-07,-0.0004859629189286,-198.163885965655,0.1519888707191863,-0.0001294683573362,0.1092008221453776,-0.0341445026340502,-1.0165581549985168,-2.5505230466781434e-06,-79.72748449144531,0.0003125136267183,0.0013024277737588,164.81825208152054,-0.0019645856574713,6.283185033395916,0.0,29.04561113422925,3.343227998209833e-06,9.601652589596144
218.06947134063503,198.17303979063288,-0.0004858811269125,-164.80983060682928,8.89686121983722e-06,-0.0024146006153192,28.997915731577173,0.0,-4852.357307610812,0.0024142770431296,29.05008169884724,8.117433844493817e-07,-6.1582749631249965e-06,-0.0011750703676213,0.0019642812079286,-79.72718613423915,0.0012979844267802,0.0,28.997957102690727,218.0808305067391,4606.760531798016,-2.72656577099795e-07,-0.0004858825619368,-198.17124599605003,0.1511036092110134,-0.0001293610060016,0.1091104753450156,-0.0341444945046791,-0.9992837662338048,-2.5406940867941912e-06,-79.71697692906241,0.0003106440537189,0.0012982281948197,164.82215878932757,-0.0019646956867461,6.283185034523009,0.0,29.05007607559368,3.323856975139012e-06,9.603168526770403
217.3601414531225,198.18048220514612,-0.0004858012349411,-164.8136581795242,9.005606577568938e-06,-0.0024146094884082,29.00247185706608,0.0,-4852.36058623825,0.0024142861224047,29.05452053761542,8.090386424963059e-07,-6.125153278713671e-06,-0.0011719741308717,0.0019643914162476,-79.71668709204081,0.0012938108735533,0.0,29.002513218974904,217.371439104111,4606.856515866999,-2.713891377773111e-07,-0.0004858026775973,-198.1785781992661,0.150223501858296,-0.0001293466732296,0.1090206545918816,-0.0341444864020908,-0.981909449925202,-2.5295066771502684e-06,-79.70652926084358,0.0003087913527032,0.0012940528043901,164.8260379853482,-0.0019648050424247,6.283185035790448,0.0,29.05451494735171,3.302292580268579e-06,9.60467563425604
216.65493899587,198.1878975049746,-0.0004857218134785,-164.81746405471048,9.109645730555574e-06,-0.0024146185334321,29.007001438382854,0.0,-4852.363865377619,0.0024142953995163,29.0589334623507,8.062991587960376e-07,-6.0922581659965324e-06,-0.0011688963282501,0.0019645010227194,-79.70624850400232,0.001289661335834,0.0,29.007042790365936,216.6661734361795,4606.952514949666,-2.699855192678471e-07,-0.0004857232608858,-198.18588495924712,0.1493485144298311,-0.0001294103789886,0.1089313570091099,-0.0341444783267492,-0.9644369434898632,-2.516999788870493e-06,-79.69614207120648,0.0003069555383155,0.0012899014109435,164.8298900754658,-0.0019649137318285,6.283185037194067,0.0,29.058927902452677,3.2787773151266736e-06,9.606173963440032
215.9538350651733,198.19528654759333,-0.0004856428624653,-164.8212497529621,9.207332546169262e-06,-0.0024146277539922,29.011504629765952,0.0,-4852.367145025923,0.0024143048877558,29.063320623438774,8.035479196823983e-07,-6.059607798314074e-06,-0.0011658367910102,0.0019646100436233,-79.69587026271223,0.0012855356462206,0.0,29.011545971202924,215.96500778023,4607.048528958566,-2.684517901809698e-07,-0.0004856443106153,-198.19316837352747,0.1484786128559735,-0.0001295367250187,0.1088425796954692,-0.034144470278886,-0.94686799416387,-2.503230778858208e-06,-79.685814834793,0.000305136582174,0.001285773879943,164.8337155520356,-0.0019650217625966,6.283185038727796,0.0,29.06331509059389,3.2535545972462177e-06,9.607663565367275
215.2568042861864,198.20265004955525,-0.0004855643757797,-164.82501659157495,9.29704435834162e-06,-0.002414637150403,29.01598158449921,0.0,-4852.37042518018,0.0024143145974863,29.067682170331903,8.008060402183884e-07,-6.027217906371381e-06,-0.0011627953509421,0.0019647184930323,-79.68555216708796,0.0012814336516321,0.0,29.01602291505959,215.26791638930828,4607.144557806763,-2.6679557989555373e-07,-0.0004855658254199,-198.20043022758583,0.1476137651932304,-0.0001297106115309,0.1087543197355173,-0.0341444622585036,-0.9292043588275148,-2.488272092540083e-06,-79.67554718599757,0.0003033344092444,0.0012816700741446,164.83751498693525,-0.0019651291429839,6.283185040384006,0.0,29.06767666104775,3.226869130615836e-06,9.609144490752568
214.56382211495745,198.2099885830803,-0.0004854863502538,-164.82876570609776,9.377948666864344e-06,-0.0024146467210033,29.020432455001224,0.0,-4852.373705837431,0.0024143245358132,29.07201825150601,7.980938373364852e-07,-5.995101768338101e-06,-0.0011597718408551,0.0019648263830209,-79.6752939737889,0.0012773552146667,0.0,29.02047377452497,214.5748742424485,4607.2406014078215,-2.6502578320640265e-07,-0.0004854878026037,-198.20767199184183,0.1467539403407292,-0.0001299173376576,0.108666574200043,-0.0341444542653928,-0.9114478038296094,-2.4722084246105527e-06,-79.66533898873134,0.0003015488954709,0.0012775898502191,164.84128899636312,-0.0019652358815397,6.283185042153803,0.0,29.07201276274996,3.198966186969616e-06,9.61061678999454
213.87486427217289,198.21730256319017,-0.0004854087839063,-164.8324980693812,9.44946890512271e-06,-0.0024146564623954,29.024857392828736,0.0,-4852.376986994732,0.0024143347066284,29.076329014781912,7.95429739154579e-07,-5.9632702148282965e-06,-0.0011567660950703,0.0019649337240245,-79.66509546323562,0.0012733001984554,0.0,29.02489870127796,213.88585715252063,4607.336659675807,-2.631523034636188e-07,-0.0004854102391555,-198.21489483989092,0.1458991078811293,-0.0001301427069989,0.1085793401544884,-0.0341444462991532,-0.89360010481086,-2.455134270020608e-06,-79.65519007215558,0.0002997798676516,0.0012735330689358,164.84503821369162,-0.0019653419867274,6.283185044027283,0.0,29.076323543888066,3.170089613116631e-06,9.61208051318439
