brake,slip1,gas,sideslipFR,FxRR,az,RR,pitch,sideslipFL,longslipRR,FyFL,slip,longslipFL,FL,pitchrate,FR,FxRL,x,rollrate,longslipRL,RL,signal,FyRL,FxFR,FyFR,yaw,steeringangel,longslipFR,vy,yawrate,FxFL,ay,y,ax,roll,sideslipRL,sideslipRR,FyRR,signal,vx
0.0,6.283185273759413,0.1049456995920671,-0.0024160982922631,101.67352597086736,-3.041878021748193e-07,33.55636849605241,-0.0006677335126256,0.0024161769060478,0.0006097013415738,-199.35131130063,-3.342017359807394e-08,-0.0004723161383034,33.5200499603331,1.849243720191013e-06,33.52004750212028,101.67326861186936,10123.517288914276,-5.030519536272119e-07,0.0006096986713214,33.55636998040988,0.0,-165.3926661223706,-77.89272895824396,199.34254321603672,-0.0130199670859659,-2.464414222063044e-06,-0.0004723155879094,-3.757184693630758e-07,-4.779106749333112e-07,-77.89295635603702,-6.184030551835696e-06,-140.5682795361843,0.0008930860530876,-7.662456770028424e-08,0.0019826408432559,-0.0019826295526043,165.3922161005353,0.0,11.100409919160596
0.0,6.283185273586654,0.1049451707361807,-0.0024161050103042,101.66927202687236,-3.236068493495975e-07,33.55639448337982,-0.0006677150820021,0.0024161703283871,0.000609676054451,-199.3505084232021,-3.3592931876634575e-08,-0.0004723155588096,33.520076966966826,1.8380420875170352e-06,33.52007435654858,101.66902334691105,10123.62828367864,-4.679563598124456e-07,0.0006096733704543,33.55639616030967,0.0,-165.39315901705717,-77.8926842462894,199.34343567707856,-0.0130199720495995,-2.314449268466316e-06,-0.000472315218096,-3.7795117561259307e-07,-5.095235699359411e-07,-77.8928747385216,-5.734658758151255e-06,-140.56972477005627,0.0008878093917355,-8.147560474324388e-08,0.0019826474734638,-0.0019826241718852,165.39176205024856,0.0,11.100418826402038
0.0,6.283185273902264,0.1049446450006191,-0.002416109027391,101.66504302940174,-3.430798347507792e-07,33.55642033342037,-0.0006676967620509,0.0024161664600146,0.0006096509084179,-199.34999336980144,-3.3277321910119856e-08,-0.0004723150144008,33.520103780844096,1.827083173132255e-06,33.5201010849963,101.66480331098792,10123.73927853177,-4.205113029436842e-07,0.0006096482272098,33.55642216873876,0.0,-165.39366022337143,-77.89263412781041,199.34404058679107,-0.0130199772637891,-2.1897009469367585e-06,-0.0004723148189361,-3.746381014078397e-07,-5.296281795727273e-07,-77.89279930523577,-5.618430321744331e-06,-140.57117000563682,0.0008825639751211,-8.590139732510983e-08,0.0019826536285332,-0.0019826192574945,165.39129927706287,0.0,11.100427681016212
0.0,6.283185274351347,0.1049441223692049,-0.002416111213445,101.66083912377638,-3.623799612229262e-07,33.55644604487056,-0.0006676785504079,0.0024161644307067,0.0006096259054933,-199.3496933905164,-3.2828238919653685e-08,-0.0004723144960138,33.52013041241127,1.816355311344589e-06,33.520127678935154,101.66060805815968,10123.850273473145,-3.670837859548748e-07,0.0006096232378092,33.556448008831694,0.0,-165.39412485031656,-77.89258007019245,199.3444306815601,-0.0130199826281167,-2.0909346126980144e-06,-0.0004723143994632,-3.697485333365074e-07,-5.408478503799348e-07,-77.89272858905768,-5.705352691764798e-06,-140.57261524290945,0.0008773495488461,-8.981562463824013e-08,0.0019826589776815,-0.0019826151406612,165.39087270869666,0.0,11.10043648331434
0.0,6.28318527471439,0.1049436028254051,-0.0024161121936578,101.65666036460546,-3.812910588665048e-07,33.556471616359936,-0.0006676604448323,0.0024161636148974,0.0006096010469968,-199.3495459118857,-3.246519582474152e-08,-0.0004723139974675,33.52015686993022,1.8058456702724848e-06,33.520154132010404,101.6564372439582,10123.961268502238,-3.1175267023651136e-07,0.000609598399213,33.556473683781846,0.0,-165.39452730983123,-77.8925233301076,199.34466852007452,-0.0130199880666324,-2.0149305357743934e-06,-0.0004723139658205,-3.657448737448525e-07,-5.454725131559635e-07,-77.89266133315103,-5.897488810058927e-06,-140.57406048187875,0.0008721658835353,-9.318250760065808e-08,0.0019826634061785,-0.0019826119365501,165.39050796996327,0.0,11.100445233605216
0.0,6.28318527487264,0.1049430863523025,-0.0024161124717716,101.65250671073582,-3.99612539920331e-07,33.55649704652006,-0.0006676424432168,0.0024161635083875,0.000609576333267,-199.34949987362523,-3.230694620460728e-08,-0.0004723135138127,33.520183159836186,1.7955405033934469e-06,33.52018043968289,101.6522906249938,10124.072263618533,-2.569569580823476e-07,0.0006095737093824,33.556499196772535,0.0,-165.39485760982348,-77.89246489639704,199.3448051419944,-0.0130199935241733,-1.956670765832865e-06,-0.0004723135229268,-3.639664874991433e-07,-5.454023295334555e-07,-77.89259654745898,-6.126899348613345e-06,-140.57550572256037,0.0008670127686951,-9.599753803057073e-08,0.0019826669351738,-0.0019826096244294,165.3902150891596,0.0,11.10045393219546
0.0,6.283185274778837,0.1049425729326253,-0.0024161124336222,101.6483780046598,-4.171612927736855e-07,33.556522334109665,-0.0006676245435955,0.0024161637248124,0.000609551763709,-199.3495141865201,-3.240074935375803e-08,-0.0004723130409484,33.52020928704531,1.7854254086193682e-06,33.52020659892175,101.64816807516428,10124.183258821517,-2.0402595134354755e-07,0.0006095491672106,33.55652455085177,0.0,-165.39511627913717,-77.89240553487308,199.34488160894853,-0.0130199989623161,-1.910843295692083e-06,-0.0004723130748497,-3.64954412582134e-07,-5.421257367386786e-07,-77.89253346507563,-6.3475948998850506e-06,-140.57695096497332,0.0008618900062639,-9.827411462271537e-08,0.0019826696589687,-0.0019826081103944,165.38999357260676,0.0,11.100462579389664
0.0,6.28318527443371,0.1049420625489594,-0.0024161123314136,101.64427399965416,-4.337722079166775e-07,33.55654747816714,-0.000667606744149,0.002416164011386,0.0006095273371468,-199.3495580692497,-3.274587658087012e-08,-0.0004723125758239,33.52023525523458,1.7754855725104908e-06,33.52023260792424,101.64406955747756,10124.294254110677,-1.5358423968529513e-07,0.0006095247721642,33.55654974877952,0.0,-165.39530990030906,-77.89234581581134,199.34492866827557,-0.0130200043553366,-1.8728672835350664e-06,-0.000472312624605,-3.687125902692097e-07,-5.367405580480879e-07,-77.89247151367002,-6.530993849693366e-06,-140.57839620913535,0.0008567974079195,-1.0003476001593209e-07,0.0019826717020312,-0.001982607270348,165.38983687143138,0.0,11.10047117549048
0.0,6.28318527386658,0.1049415551837005,-0.0024161122987911,101.6401944099095,-4.4929811891207844e-07,33.55657247810504,-0.0006675890432069,0.0024161642338423,0.0006095030522055,-199.3496110893608,-3.3313006946941017e-08,-0.0004723121164406,33.52026106714239,1.765705991988715e-06,33.52025846581536,101.63999507236132,10124.4052494855,-1.058626099279081e-07,0.0006095005238985,33.556574792933226,0.0,-165.39544778728688,-77.89228613291216,199.34496671315307,-0.01302000968662,-1.8393571332250411e-06,-0.0004723121741553,-3.7492389877109997e-07,-5.300163431081395e-07,-77.89241029699438,-6.662864196113203e-06,-140.57984145506012,0.0008517347912093,-1.0130585614443804e-07,0.0019826731916906,-0.0019826069773037,165.38973570344484,0.0,11.100479720798743
0.0,6.283185273120309,0.1049410508192244,-0.0024161123884031,101.6361389534054,-4.636099320607577e-07,33.55659733372123,-0.0006675714392495,0.0024161643388861,0.0006094789075694,-199.34966158389648,-3.4059276930134605e-08,-0.000472311661625,33.52028672485742,1.7560716689121454e-06,33.52028417235828,101.63594461615808,10124.516244945477,-6.09205321099736e-08,0.0006094764220125,33.5565996852968,0.0,-165.39553977448037,-77.89222673107837,199.34500736309275,-0.0130200149458169,-1.8081192221936944e-06,-0.0004723117246387,-3.8311812464977123e-07,-5.224748225820997e-07,-77.89234956721673,-6.739623799182913e-06,-140.58128670275553,0.0008467019780616,-1.0211500380618377e-07,0.0019826742426904,-0.0019826071168291,165.38968026372527,0.0,11.10048821561347
0.0,6.283185272241146,0.104940549437926,-0.0024161126090508,101.6321073750594,-4.7659634355386726e-07,33.55662204515164,-0.0006675539309057,0.0024161643170519,0.0006094549020934,-199.34970406828276,-3.49384403150697e-08,-0.000472311210726,33.5203122300531,1.7465677794659264e-06,33.52030972771988,101.63191815702288,10124.627240490106,-1.8781630886870763e-08,0.0006094524659226,33.55662442750736,0.0,-165.3955949271345,-77.89216774634278,199.3450560559476,-0.0130200201267894,-1.7779036492862264e-06,-0.0004723112766706,-3.927855827533329e-07,-5.144649485164514e-07,-77.89228918477158,-6.764222399499738e-06,-140.5827319522237,0.0008416987924863,-1.0249012271075247e-07,0.0019826749505089,-0.0019826075937233,165.38966151395817,0.0,11.100496660231933
0.0,6.2831852712730205,0.1049400510222609,-0.0024161129505643,101.62809945506916,-4.881638675578261e-07,33.55664661279974,-0.0006675365169515,0.0024161641778351,0.0006094310348442,-199.3497367414477,-3.5906566010245663e-08,-0.0004723107633851,33.52033758414899,1.7371798206589145e-06,33.52033513230917,101.62791562846992,10124.738236118896,2.0503418792559265e-08,0.0006094286548416,33.55664902092601,0.0,-165.3956209472635,-77.89210924362958,199.345114543552,-0.0130200252262178,-1.7481051522387183e-06,-0.0004723108305714,-4.034410094173988e-07,-5.0622093407268e-07,-77.89222908039547,-6.742670003425247e-06,-140.5841772034612,0.0008367250606924,-1.0245948959190965e-07,0.0019826753905577,-0.0019826083328174,165.38967177625884,0.0,11.100505054949654
0.0,6.283185270255077,0.1049395555547336,-0.0024161133966389,101.62411500750832,-4.982371119182913e-07,33.55667103726481,-0.0006675191963051,0.0024161639368638,0.0006094073050864,-199.34975969006632,-3.6924508463702486e-08,-0.000472310319386,33.520362788410175,1.7278937361349511e-06,33.52036038667737,101.6239369307494,10124.84923183134,5.6842527950642996e-08,0.0006094049877949,33.55667346670925,0.0,-165.39562404740653,-77.89205124686104,199.3451826882001,-0.0130200302426878,-1.7185127385429828e-06,-0.0004723103865172,-4.146514288179593e-07,-4.979024567984319e-07,-77.8921692254819,-6.681781948042171e-06,-140.58562245645996,0.0008317806101544,-1.0205211738096775e-07,0.0019826756206346,-0.0019826092765206,165.3897048592601,0.0,11.10051340006043
0.0,6.283185269221092,0.1049390630179592,-0.0024161139303274,101.62015387580578,-5.067583129275692e-07,33.55669531927944,-0.0006675019680227,0.002416163610413,0.0006093837122485,-199.3497738233002,-3.7958493990756846e-08,-0.0004723098785895,33.52038784400376,1.718696023820145e-06,33.52038549146122,101.61998193616942,10124.960227626949,9.011311326308092e-08,0.0006093814636442,33.55669776587114,0.0,-165.3956090904254,-77.89199375689624,199.34525952852871,-0.0130200351760993,-1.68913212438349e-06,-0.000472309944612,-4.260429509905805e-07,-4.89620940646321e-07,-77.89210961383853,-6.588041075064899e-06,-140.58706771120762,0.0008268652698564,-1.0129812220404087e-07,0.001982675684622,-0.0019826103811223,165.38975591821264,0.0,11.100521695856347
0.0,6.283185268199762,0.1049385733946372,-0.0024161145360921,101.61621592660872,-5.136875799926014e-07,33.55671945965874,-0.0006674848312917,0.0024161632133552,0.0006093602558893,-199.34978031927523,-3.897982353184369e-08,-0.0004723094408819,33.52041275203026,1.7095738290206229e-06,33.5204104473518,101.61605049552408,10125.071223505229,1.2018199112011298e-07,0.0006093580811442,33.5567219193342,0.0,-165.39557984257976,-77.89193676304548,199.3453438335466,-0.0130200400272822,-1.6600711275149642e-06,-0.0004723095049235,-4.372976558058812e-07,-4.8145625090946e-07,-77.89205025069946,-6.467183447866045e-06,-140.58851296768867,0.0008219788700596,-1.0022892164427121e-07,0.0019826756161809,-0.0019826116130975,165.3898212018636,0.0,11.100529942627787
0.0,6.283185267215311,0.1049380866675352,-0.0024161152003933,101.6123010440278,-5.190021207769932e-07,33.55674345926138,-0.0006674677854244,0.0024161627585828,0.0006093369356557,-199.34978036570655,-3.9964275786449695e-08,-0.0004723090061739,33.52043751353983,1.7005150207593508e-06,33.520435255077594,101.61214244418326,10125.182219465692,1.469252873405468e-07,0.0006093348389662,33.556745927967775,0.0,-165.39553924273645,-77.8918802480779,199.34543436260967,-0.0130200447977419,-1.6314710660473972e-06,-0.0004723090675075,-4.481470829340503e-07,-4.734670610041497e-07,-77.89199114703993,-6.324152497707141e-06,-140.58995822588471,0.0008171212427718,-9.88772290819537e-08,0.0019826754418506,-0.0019826129460098,165.3898977832602,0.0,11.100538140663453
0.0,6.2831852662880925,0.1049376028195684,-0.0024161159115762,101.60840912418672,-5.226961270488037e-07,33.55676731896115,-0.0006674508298498,0.0024161622571214,0.0006093137512502,-199.3497750564044,-4.0891493882531536e-08,-0.000472308574376,33.52046212954137,1.6915082559671685e-06,33.52045991539579,101.60825760775906,10125.29321550785,1.70244482459049e-07,0.0006093117357455,33.55676979261647,0.0,-165.3954896374805,-77.89182419220215,199.34552996941272,-0.0130200494894845,-1.6034697843764092e-06,-0.0004723086324111,-4.583654946063666e-07,-4.656971209265542e-07,-77.891932316461,-6.16320143770345e-06,-140.5914034857753,0.0008122922213597,-9.72768684199178e-08,0.0019826751833807,-0.0019826143581795,165.38998332469856,0.0,11.100546290250364
0.0,6.283185265435116,0.1049371218336413,-0.0024161166594355,101.60454007078742,-5.247799650462032e-07,33.55679103962775,-0.0006674339641062,0.0024161617185725,0.0006092907024028,-199.3497653688515,-4.1744470176216156e-08,-0.0004723081454043,33.52048660100704,1.6825430295011355e-06,33.520484429087595,101.60439580647804,10125.404211631225,1.900774870546907e-07,0.0006092887701021,33.55679351411902,0.0,-165.39543296380072,-77.89176857430552,199.34562962485668,-0.0130200541048896,-1.576185252101367e-06,-0.0004723081996789,-4.677641999333886e-07,-4.581789709235632e-07,-77.89187377338264,-5.988038532814506e-06,-140.59284874733797,0.0008074916408319,-9.546245548300789e-08,0.0019826748593456,-0.0019826158310713,165.39007589513014,0.0,11.1005543916739
0.0,6.283185264670427,0.1049366436928383,-0.002416117434711,101.6006937914393,-5.252793574596803e-07,33.55681462211427,-0.0006674171878317,0.0024161611516213,0.0006092677888471,-199.34975218038767,-4.250915850312359e-08,-0.0004723077191776,33.520510928875225,1.6736097128504438e-06,33.52050879695521,101.60055685904548,10125.515207835337,2.0640496707442737e-07,0.0006092659406709,33.55681709332064,0.0,-165.39537087910273,-77.89171337259666,199.34573240133443,-0.0130200586466114,-1.5497113217244296e-06,-0.0004723077693514,-4.7618727893343116e-07,-4.509361763509056e-07,-77.8918155324255,-5.8019649843998365e-06,-140.59429401054922,0.0008027193378859,-9.346899528351468e-08,0.0019826744861785,-0.0019826173482629,165.39017384029214,0.0,11.100562445217784
0.0,6.283185264005384,0.1049361683802754,-0.002416118228693,101.59687019547388,-5.242345322288811e-07,33.556838067250226,-0.0006674005007561,0.002416160564435,0.0006092450103043,-199.34973629623624,-4.317420160628625e-08,-0.0004723072956206,33.520535114052926,1.6646995805466063e-06,33.52053301981957,101.59674058492674,10125.626204119702,2.1925271496542447e-07,0.0006092432461109,33.55684053107962,0.0,-165.3953048466554,-77.8916585653904,199.34583744511409,-0.0130200631174974,-1.5241194318575673e-06,-0.0004723073414657,-4.83508576434564e-07,-4.439847837952176e-07,-77.89175760826171,-5.607984261884352e-06,-140.59573927538423,0.0007979751505789,-9.133143855984063e-08,0.0019826740787755,-0.0019826188948425,165.39027569741597,0.0,11.10057045116412
0.0,6.283185263448843,0.1049356958791693,-0.0024161190330037,101.59306919175268,-5.216992239745536e-07,33.55686137583804,-0.0006673839026911,0.0024161599648828,0.0006092223664742,-199.349718473839,-4.3730743385539543e-08,-0.0004723068746631,33.52055915741827,1.6558048266339182e-06,33.520557098518,101.59294680625212,10125.737200483856,2.2869104434739518e-07,0.0006092206851212,33.55686382827086,0.0,-165.39523618722754,-77.89160413117109,199.3459439523144,-0.0130200675205195,-1.499462340507077e-06,-0.0004723069160489,-4.896296326687783e-07,-4.373344012488046e-07,-77.89170001527512,-5.408875157901383e-06,-140.59718454181754,0.0007932589182909,-8.908423178789588e-08,0.0019826736508119,-0.0019826204570959,165.390380143785,0.0,11.100578409793393
0.0,6.283185263007296,0.1049352261727995,-0.0024161198395405,101.58929068772431,-5.177393252489082e-07,33.556884548651745,-0.0006673673935217,0.0024161593605992,0.0006091998570207,-199.3496994373251,-4.4172291130283074e-08,-0.0004723064562474,33.52058305982291,1.6469185699232352e-06,33.520581033901415,101.58917534882625,10125.848196927318,2.348321407660213e-07,0.0006091982564444,33.55688698578676,0.0,-165.395166107231,-77.89155004861387,199.34605115481816,-0.0130200718587143,-1.4757777482725456e-06,-0.0004723064931311,-4.944781682785455e-07,-4.309890985866617e-07,-77.89164276760305,-5.207230638257439e-06,-140.5986298098232,0.0007885704816332,-8.676088519982407e-08,0.0019826732148773,-0.0019826220223729,165.3904859687898,0.0,11.100586321384498
0.0,6.283185262684988,0.1049347592445574,-0.0024161206405244,101.58553458853972,-5.124320163388823e-07,33.55690758643761,-0.0006673509731963,0.0024161587589338,0.000609177481576,-199.34967988167008,-4.449459860105864e-08,-0.0004723060403167,33.520606822095026,1.6380348513155455e-06,33.52060482683235,101.58542604329534,10125.959193449622,2.378261352681983e-07,0.0006091759588797,33.55691000453663,0.0,-165.39509571191618,-77.8914962966666,199.34615831636515,-0.0130200761351326,-1.4530909804583266e-06,-0.0004723060727247,-4.98006797823271e-07,-4.249482084611554e-07,-77.89158587832443,-5.005471579471615e-06,-140.600075079375,0.0007839096831351,-8.439357486963497e-08,0.0019826727825133,-0.0019826235790538,165.39059206096462,0.0,11.10059418621474
0.0,6.283185262484038,0.1049342950779015,-0.0024161214286056,101.5818007963098,-5.058642970019382e-07,33.556930489915395,-0.0006673346417181,0.0024161581668492,0.0006091552397263,-199.34966046941065,-4.469554900925982e-08,-0.0004723056268177,33.52063044504193,1.6291486218097718e-06,33.52062847818185,101.58169872515312,10126.070190050312,2.378564643923334e-07,0.0006091537912777,33.55693288544503,0.0,-165.39502600996232,-77.89144285561818,199.34626473610655,-0.0130200803527958,-1.4314166531921724e-06,-0.0004723056548424,-5.001917414451193e-07,-4.192070476682881e-07,-77.89152935979753,-4.805843112979578e-06,-140.6015203504469,0.0007792763658394,-8.20127883701653e-08,0.0019826723642028,-0.0019826251165615,165.39069740362717,0.0,11.100602004559844
0.0,6.28318526240456,0.1049338336563952,-0.0024161221969813,101.57808921013712,-4.981316351148038e-07,33.55695325978056,-0.0006673183991359,0.0024161575908049,0.0006091331310182,-199.34964182330103,-4.4775026128246715e-08,-0.0004723052157115,33.52065392945212,1.6202557225788971e-06,33.520651988827474,101.57799323567112,10126.181186728914,2.3513489442580005e-07,0.0006091317525496,33.55695562944972,0.0,-165.39495791378377,-77.89138970650339,199.34636975615112,-0.0130200845146593,-1.4107595521320642e-06,-0.0004723052394909,-5.010314042227885e-07,-4.137575651173769e-07,-77.891473223393,-4.610403538651015e-06,-140.60296562301298,0.0007746703743893,-7.964701892449547e-08,0.001982671969346,-0.0019826266253894,165.39080107481072,0.0,11.10060977669397
0.0,6.2831852624448175,0.1049333749636683,-0.0024161229395019,101.57439972530298,-4.893368468467847e-07,33.55697589670666,-0.000667302245535,0.0024161570366494,0.000609111154949,-199.34962451757224,-4.473476875021724e-08,-0.000472304806956,33.52067727609812,1.611352859167149e-06,33.520675359651186,101.57430942142486,10126.292183484966,2.298964500220148e-07,0.0006091098416638,33.55697823749898,0.0,-165.3948922382164,-77.89133683230165,199.3464727704313,-0.0130200886235825,-1.39111504425487e-06,-0.000472304826675,-5.005447683638027e-07,-4.085889147821252e-07,-77.89141747889568,-4.421009901480687e-06,-140.6044108970478,0.0007700915538995,-7.732250999237332e-08,0.0019826716062367,-0.0019826280971269,165.39090224882403,0.0,11.100617502889737
0.0,6.283185262601378,0.1049329189834459,-0.0024161236507615,101.57073223372578,-4.795885626231304e-07,33.556998401348125,-0.0006672861810295,0.0024161565095331,0.0006090893109721,-199.34960906974197,-4.457820819636059e-08,-0.0004723044005157,33.5207004857382,1.6024375685264774e-06,33.52069859153736,101.57064713472074,10126.40318031802,2.223943899790779e-07,0.0006090880576461,33.55700071054869,0.0,-165.39482969910736,-77.8912842170241,199.34657323305524,-0.0130200926823031,-1.372469270438407e-06,-0.000472304416395,-4.987695972292311e-07,-4.036879593020669e-07,-77.89136213465692,-4.2393055664203785e-06,-140.60585617252676,0.0007655397509129,-7.506305040214784e-08,0.0019826712820496,-0.0019826295244757,165.39100019790007,0.0,11.100625183418217
0.0,6.283185262869295,0.1049324656995649,-0.0024161243261547,101.56708662369785,-4.689999149001288e-07,33.55702077434313,-0.0006672702057533,0.0024161560138504,0.0006090675984968,-199.34959593390477,-4.431029152574024e-08,-0.0004723039963612,33.52072355911817,1.593508181298581e-06,33.520721685371335,101.56700623355763,10126.514177227613,2.1289532192531065e-07,0.0006090663995843,33.55702304955972,0.0,-165.39477091256202,-77.89123184676004,199.3466706651372,-0.0130200966934169,-1.354799346578341e-06,-0.0004723040086464,-4.957604782920402e-07,-3.9903970855743953e-07,-77.89130719729756,-4.066710613122112e-06,-140.60730144942573,0.0007610148127614,-7.288981902007499e-08,0.0019826710028389,-0.0019826309012531,165.391094293196,0.0,11.100632818548926
0.0,6.283185263242292,0.1049320150959221,-0.0024161249619111,101.56346277987618,-4.576873241362755e-07,33.55704301631658,-0.0006672543198531,0.002416155553203,0.0006090460168878,-199.34958549600677,-4.393729400596876e-08,-0.0004723035944613,33.52074649697334,1.5845637795067369e-06,33.52074464203766,101.56338658125688,10126.625174213294,2.016745124682331e-07,0.0006090448666167,33.557045255494494,0.0,-165.39471639515912,-77.89117970965447,199.34676465951355,-0.0130201006593617,-1.3380736707452657e-06,-0.0004723036034262,-4.915867470593535e-07,-3.946277037427526e-07,-77.89125267150294,-3.904416195309177e-06,-140.6087467277218,0.0007565165874793,-7.08212772366664e-08,0.0019826707735501,-0.0019826322223829,165.3911840048072,0.0,11.100640408549888
0.0,6.283185263712961,0.1049315671565183,-0.0024161255551054,101.55986058342498,-4.457690103674358e-07,33.55706512788282,-0.0006672385234808,0.0024161551303918,0.0006090245654655,-199.34957807126105,-4.346662519882887e-08,-0.0004723031947922,33.52076930002974,1.575604150201293e-06,33.52076746241916,101.55978804674044,10126.736171274615,1.8901143417874585e-07,0.0006090234579394,33.55706732931456,0.0,-165.39466656520946,-77.89112779526087,199.3468548833877,-0.0130201045824037,-1.3222523974719774e-06,-0.000472303200725,-4.863303389020829e-07,-3.904343550825396e-07,-77.8911985604911,-3.753383144388281e-06,-140.61019200739295,0.0007520449241442,-6.8873107077771e-08,0.0019826705980433,-0.0019826334838746,165.3912689007382,0.0,11.100647953687584
0.0,6.283185264272953,0.1049311218654682,-0.0024161261036448,101.55627991235065,-4.333640319677777e-07,33.55708710964869,-0.0006672228167867,0.0024161547474258,0.000609003243511,-199.3495739033752,-4.2906632608912746e-08,-0.0004723027973295,33.520791969005735,1.5666297367787022e-06,33.5207901473954,101.5562105036253,10126.847168411134,1.7518558462080918e-07,0.0006090021728006,33.55708927197753,0.0,-165.39462174501,-77.89107609580553,199.3469410790788,-0.013020108464629,-1.307288105170986e-06,-0.0004723028005343,-4.80083612553513e-07,-3.864412424154353e-07,-77.8911448653947,-3.614344349784248e-06,-140.61163728841845,0.000747599672192,-6.705819237724809e-08,0.0019826704791271,-0.0019826346827912,165.39134864485288,0.0,11.100655454226995
0.0,6.28318526491318,0.1049306792069492,-0.0024161266062437,101.55272064145004,-4.205908209509789e-07,33.55710896221612,-0.0006672071999134,0.0024161544055481,0.000608982050268,-199.3495731655936,-4.2266406425771335e-08,-0.0004723024020513,33.52081450461318,1.5576415868923456e-06,33.52081269784182,101.55265383061143,10126.958165622402,1.604726055489019e-07,0.0006089810104943,33.557111084434375,0.0,-165.3945821640408,-77.8910246047473,199.34702306293124,-0.0130201123079359,-1.29312660448096e-06,-0.0004723024028439,-4.729471856835705e-07,-3.826293884373256e-07,-77.89109158564348,-3.487810900961053e-06,-140.61308257077863,0.000743180682223,-6.538664013202204e-08,0.0019826704186019,-0.0019826358172084,165.3914229938916,0.0,11.100662910431598
0.0,6.283185265623998,0.10493023916524,-0.0024161270623816,101.5491826428021,-4.075661836286653e-07,33.55713068618471,-0.0006671916729899,0.0024161541052748,0.0006089609849472,-199.349575962985,-4.155558858750432e-08,-0.0004723020089422,33.52083690755849,1.548641299600302e-06,33.52083511462872,101.54911791063635,10127.069162907976,1.4514073099306692e-07,0.0006089599703605,33.557132767627124,0.0,-165.39454796297704,-77.89097331785909,199.3471007229706,-0.0130201161140309,-1.2797078824975313e-06,-0.0004723020076409,-4.650278179144599e-07,-3.789795068968485e-07,-77.89103871932278,-3.3740809641229523e-06,-140.6145278544553,0.0007387878049342,-6.386583887523841e-08,0.0019826704173115,-0.0019826368861643,165.39149179363133,0.0,11.100670322563364
0.0,6.283185266395398,0.1049298017247112,-0.0024161274722563,101.54566578598087,-3.9440414174676555e-07,33.557152282153986,-0.0006671762361265,0.0024161538464405,0.0006089400467245,-199.34958233582088,-4.078418867860432e-08,-0.000472301617985,33.52085917854408,1.5396309706491853e-06,33.520857398620365,101.54560263071777,10127.180160267424,1.294475872753743e-07,0.0006089390517767,33.55715432248639,0.0,-165.3945191984643,-77.89092223231847,199.34717401539925,-0.0130201198844274,-1.266967113728503e-06,-0.0004723016149116,-4.564363689072017e-07,-3.754722315043416e-07,-77.89098626259101,-3.273250932710704e-06,-140.61597313943145,0.0007344208920763,-6.250055065375405e-08,0.0019826704752027,-0.0019826378896015,165.3915549742943,0.0,11.100677690882796
0.0,6.283185267217178,0.104929366869862,-0.0024161278367239,101.54216993823498,-3.812150937398137e-07,33.557173750725624,-0.0006671608894098,0.0024161536282559,0.0006089192347511,-199.34959226387312,-3.9962408912320376e-08,-0.0004723012291632,33.52088131826905,1.530613137856385e-06,33.52087955067421,101.54210788175708,10127.291157700296,1.1363736357304825e-07,0.00060891825416,33.55717574992958,0.0,-165.39449584854495,-77.89087134717964,199.34724296019908,-0.0130201236204454,-1.254835739841254e-06,-0.0004723012246398,-4.472858570600738e-07,-3.720883282731781e-07,-77.8909342105448,-3.185229035910329e-06,-140.61741842569137,0.0007300797956568,-6.129303297738236e-08,0.0019826705913911,-0.0019826388283032,165.39161254526508,0.0,11.100685015648883
0.0,6.283185268079106,0.1049289345852549,-0.0024161281572372,101.538694965138,-3.6810481887763596e-07,33.55719509250527,-0.0006671456328992,0.0024161534493674,0.0006088985481556,-199.34960567133604,-3.910047993272332e-08,-0.0004723008424696,33.520903327430084,1.521590725704114e-06,33.52090157164017,101.5386335577866,10127.402155206166,9.793836645833465e-08,0.0006088975769596,33.557197050859,0.0,-165.3944778186636,-77.89082066271317,199.347307636052,-0.0130201273232142,-1.243242558978873e-06,-0.000472300836809,-4.376896378739015e-07,-3.6880889079160187e-07,-77.890882557018,-3.109750486695733e-06,-140.61886371322075,0.0007257643683981,-6.024318696305545e-08,0.0019826707642327,-0.0019826397038217,165.39166458922756,0.0,11.100692297119153
0.0,6.283185268971077,0.1049285048555484,-0.0024161284357772,101.53524073070696,-3.551736869975394e-07,33.5572163081041,-0.0006671304666228,0.0024161533079221,0.0006088779860445,-199.349622432268,-3.8208509004125163e-08,-0.0004723004578888,33.520925206722666,1.512566990827389e-06,33.52092346236002,101.53517955570192,10127.513152784602,8.25609664797547e-08,0.0006088770196506,33.557218226160444,0.0,-165.39446494815468,-77.89077018074317,199.34736817472844,-0.013020130993677,-1.232114814070159e-06,-0.0004723004513991,-4.2775971950502804e-07,-3.656155211597582e-07,-77.89083129433178,-3.046393698626049e-06,-140.62030900200648,0.0007214744636233,-5.934872777760069e-08,0.0019826709913999,-0.0019826405184044,165.39171125579458,0.0,11.100699535549648
