longslipRL,signal,steeringangel,longslipFL,y,pitch,x,FL,FyFR,brake,yawrate,RR,vx,longslipRR,FxFL,FxRR,signal,FyFL,longslipFR,slip,FxFR,yaw,FyRR,rollrate,vy,ax,FxRL,FR,roll,sideslipFR,RL,az,gas,pitchrate,sideslipFL,sideslipRL,slip1,FyRL,sideslipRR,ay
0.0024854505699618,0.0,-1.761470385781352,-0.0009522506737665,-4847.827707071207,-0.0018497428466417,5463.121503138065,82.59025682226454,-1977.031514479576,0.0,-0.8128114889633163,79.34585559734444,26.66947712799314,0.007085591626556,-125.61681159547985,534.9520871620114,-1.761470385781352,-4898.561498604355,-0.0001947444456599,-0.0094766329831262,-7.481180472128769,0.1146380914750002,-1042.2763616403872,-0.363147653092488,-0.2715785045170283,-0.1047391071959155,478.3919925931792,78.58844172120223,-0.0278702960500084,0.059188037679951,82.43638151297792,-0.1820200190370189,0.2861893354618566,-0.0426225930740752,0.0496834708222272,0.030331835674968,6.27370867419646,-3123.628177730525,0.0263327782868275,-6.948263459879279
0.0026028825771485,0.0,-1.6909054160964037,-0.0008702282715382,-4847.800091207621,-0.0022588523886698,5463.386785016867,82.59466710072256,-1811.1389035963696,0.0,-0.8208427296923312,79.42519865151941,26.67023844747004,0.0082429130705425,-121.17061463255996,519.0602061445414,-1.6909054160964037,-4868.212257011,-0.0002662823487198,-0.0039320456887284,-9.713357617744798,0.1064615679771769,-1177.6345501201183,-0.3745940430585656,-0.1232562069517952,-0.0685031403368247,474.4519716567052,78.53220260317245,-0.0315677807802068,0.0586302334380563,82.45618818123847,-0.1232609841245879,0.2881713261528756,-0.0393720936668084,0.0478801870100072,0.0360174200947162,6.279253261490858,-3831.676124340645,0.0322777389235677,-7.344168312062858
0.0027404734133455,0.0,-1.6120583925399266,-0.0007961600547014,-4847.773195166374,-0.0026304883597373,5463.652137893028,82.58333378853908,-1644.694883381639,0.0,-0.8239423698562,79.53876619021867,26.67020082955412,0.0097426916272612,-117.18693561912816,506.6838623151343,-1.6120583925399266,-4805.237558060332,-0.0003446912725016,0.0015247980275742,-11.870909923479909,0.0982322127019239,-1249.8035351210733,-0.3816011494583799,0.0228488694644149,-0.0279457134377069,470.5505476921455,78.48631481833381,-0.0353565433485376,0.0577714908864556,82.46675456209114,-0.0661522164751986,0.2902484703877829,-0.0352279399011523,0.045869245891628,0.0414249766178077,0.0015247980275742,-4488.1663074146245,0.0379427496205691,-7.651554482036893
0.0029198551356744,0.0,-1.525315507793424,-0.0007328024023532,-4847.747051373829,-0.0029561894586562,5463.9175630534855,82.55744203135247,-1480.8352015744638,0.0,-0.8226726935877746,79.68018021436053,26.669399663595108,0.0115344801912474,-113.84586870436836,498.0200750859898,-1.525315507793424,-4711.733700572393,-0.0004296240065237,0.0068835547364755,-13.941690103909574,0.0899964891751464,-1266.9313970112985,-0.3826099972813941,0.1664012623765501,0.0140528099184328,464.2512656027664,78.45040854622142,-0.0391837713381131,0.0566258789694187,82.47195347167899,-0.0145992375913679,0.2923374572464004,-0.0302867814345042,0.0437202126008678,0.0466037378347796,0.0068835547364755,-5034.89581425281,0.0433787054325881,-7.836892734075389
0.0031340808605089,0.0,-1.4311016284624132,-0.000679968794886,-4847.721681432648,-0.0032287425363803,5464.183060386019,82.51895377898445,-1325.198550347995,0.0,-0.8177554881320745,79.84580521404291,26.667866636650334,0.0136093675751138,-111.35502014999064,489.12663521324,-1.4311016284624132,-4589.047198572895,-0.0005175308727282,0.0121472196484271,-15.856002736801877,0.0817940449635191,-1238.378766550805,-0.3761162657453642,0.3074141138577299,0.055737425212366,460.0189087714407,78.42389458888137,-0.042980736319374,0.0552148137390808,82.47383828754873,0.0362156284938231,0.2944111348161534,-0.0246840531283087,0.0415115065087527,0.051624901079415,0.0121472196484271,-5482.937096775185,0.0486627134758515,-7.936616819777699
0.0033476469256189,0.0,-1.32987821408009,-0.0006349987689619,-4847.697097230269,-0.0034421110573234,5464.448628479931,82.46986698988582,-1182.3620890523125,0.0,-0.8097717285791811,80.04277510898852,26.665590894825865,0.0160848564774928,-109.39819061500135,468.4906788030932,-1.32987821408009,-4440.420057694432,-0.0006095734077676,0.0173137315834299,-17.65509947940643,0.0736580893440469,-1174.365585831628,-0.3613463473169416,0.4457668492840732,0.0852719259367447,451.4172596625295,78.40597514395449,-0.0466677133838959,0.0535280538137297,82.47246851142461,0.0866316782749108,0.2965297884486822,-0.0185203147246016,0.0392725640313481,0.0565251144510071,0.0173137315834299,-5852.255058457297,0.0538445479396541,-7.963164967441766
0.00355478626431,0.0,-1.2221410568789053,-0.0005968407817753,-4847.673303187052,-0.0035911908607358,5464.714264171543,82.41167894544535,-1054.5291070522296,0.0,-0.7992167576560647,80.28568134924922,26.66250070443221,0.0191697902187186,-107.81490297041996,442.9827042751693,-1.2221410568789053,-4271.350352301944,-0.0007047808344678,0.0223818429690671,-19.403483633000167,0.0656164758994495,-1088.4791140395182,-0.3379762740442778,0.5813636725648119,0.107435567759728,439.6229444226648,78.39583438774918,-0.050159709438955,0.0515674564857483,82.46925719762494,0.1356102323642798,0.2988263256743051,-0.0118934521060907,0.0370512738519207,0.0613301847854078,0.0223818429690671,-6156.484540186183,0.0589606654355905,-7.940629469221514
0.0037797831614683,0.0,-1.1084178534002156,-0.0005644017188747,-4847.65029803724,-0.0036723298763392,5464.979963037074,82.34601717243524,-944.9156567052962,0.0,-0.7864379732529969,80.56763313062696,26.65860063108836,0.0227868566966226,-106.6450302215268,426.260503541554,-1.1084178534002156,-4085.466614103716,-0.0008084325615839,0.0273449542330005,-21.32555721305169,0.0576928566445974,-996.798095918589,-0.3062038178433854,0.7139741730895142,0.1253398187556672,429.4419898645164,78.39279297850689,-0.0533714133278291,0.0493187503056042,82.46744467926683,0.1922500302902493,0.3012209723811622,-0.0049952825252243,0.0348344147178824,0.0660453108835776,0.0273449542330005,-6412.660773604132,0.0640222622626882,-7.891805728614696
0.0040421704940377,0.0,-0.9892656198370522,-0.000538459684602,-4847.628076999074,-0.0036837748514505,5465.245720306632,82.27445810534948,-854.4240339091211,0.0,-0.7716331506372873,80.87370128628379,26.653968558602436,0.0267435981746503,-105.96579837450732,419.63736437787855,-0.9892656198370522,-3879.856547430358,-0.0009248331883125,0.0321928230868233,-23.730090444797604,0.049908291210202,-910.1337558842528,-0.2667505463342269,0.8432905662243563,0.1482735292841054,423.7424580250811,78.39663679463493,-0.0562223967602494,0.0467759079466104,82.46896859904865,0.2457358689514408,0.3035575075298607,0.0020126949404771,0.0326389126324759,0.0706576941551528,0.0321928230868233,-6632.24838431843,0.0690163183165975,-7.823506441175203
0.0043258287168793,0.0,-0.865267963768998,-0.0005155855248043,-4847.606632936311,-0.0036251816600873,5465.511531586732,82.19877830559912,-781.3260674292366,0.0,-0.7549504044646548,81.19687605350065,26.64870426458832,0.0309414544097577,-105.50134934627305,410.686089475472,-0.865267963768998,-3664.4227060743056,-0.0010511415007674,0.036912548697699,-26.8627722571074,0.0422822273222486,-837.4231412677074,-0.2206584452768658,0.9689530311001912,0.1671314202495701,421.4408541106384,78.40769388932566,-0.0586413790086958,0.0439354311430164,82.47243387964068,0.3028205629776959,0.3057322540020368,0.0089965114441891,0.0304511696014615,0.0751443633433898,0.036912548697699,-6820.141310456936,0.0739158801447171,-7.745906636111188
0.0045870321572632,0.0,-0.7370322256527628,-0.0004941459462655,-4847.585957526886,-0.0034973094755844,5465.777392323639,82.12013160166858,-723.7642450460947,0.0,-0.7365036266055259,81.55023596865117,26.64280987908889,0.0355369925791194,-104.83996205487064,392.2555858913589,-0.7370322256527628,-3435.663137293507,-0.0011746060486782,0.0414893641662848,-30.81161787928698,0.0348327468045782,-785.1342713991583,-0.1692719071169491,1.0905664196147702,0.1796791708594178,418.2194734229379,78.42660330372796,-0.0605689781793192,0.0407953254245543,82.4734148140718,0.3298388713281103,0.3078726141517118,0.015852844769843,0.0282415525474122,0.0794772085953389,0.0414893641662848,-6980.5578099280565,0.0786843884552948,-7.671619138525011
0.0049054280046181,0.0,-0.6051865040686858,-0.0004784482218618,-4847.566041616875,-0.0033038489061761,5466.04329737517,82.03967305320279,-686.2929202837352,0.0,-0.7163110941711588,81.93178206445933,26.636326385169376,0.0404805099952899,-104.47651648069905,385.1843634052743,-0.6051865040686858,-3188.6161510409875,-0.0012826079790339,0.045909064789986,-36.1723365141394,0.027577331903931,-754.0493199427541,-0.1149261436541012,1.20778366394855,0.1909582495430394,419.05821542906887,78.45418862048356,-0.0619643800306383,0.0373854496481284,82.47140647032568,0.3565940252705726,0.3099638989588816,0.0220806348393096,0.025995525979683,0.0836481827448142,0.045909064789986,-7117.512904378709,0.0832564667745205,-7.578409118734048
0.0052761493323834,0.0,-0.4703765792941908,-0.0004647694817725,-4847.546875249969,-0.0030523658461715,5466.309242162926,81.95925397309924,-666.6312767872934,0.0,-0.6943780722906316,82.31675979970255,26.62943655932251,0.0454311226057175,-103.9735475259578,397.6089486912952,-0.4703765792941908,-2929.20006882313,-0.0013627160455295,0.0501563014679773,-43.32650628968231,0.0205334060326237,-744.5146138628246,-0.0595433539209593,1.3202561041962992,0.2128629595046451,425.481164946549,78.49226959025985,-0.0628091054420942,0.0336728525381246,82.46821622102439,0.358959603451268,0.3117517236137509,0.027557113353293,0.0236710649066032,0.0875940332075017,0.0501563014679773,-7232.894719749441,0.0875709907631888,-7.48598528770794
0.0057510879679255,0.0,-0.3332627502724749,-0.0004488301327773,-4847.52844768914,-0.0027504696571399,5466.575223544415,81.87998155244311,-648.6700360542092,0.0,-0.6706143468820578,82.6752643255399,26.62237197603338,0.0499497770918712,-102.59788872947126,431.9497637989965,-0.3332627502724749,-2654.0948473092485,-0.0013989657233003,0.0542167045893188,-51.47360242312561,0.0137187353569891,-763.8761320169712,-0.0052924373562152,1.4276810698013016,0.2520385954338051,439.848838454054,78.54262974280027,-0.0631044447875108,0.029660104353676,82.46725879781906,0.3218055537618225,0.3130482462589657,0.0321977845308936,0.0212319443111502,0.0912630598796554,0.0542167045893188,-7327.886234535099,0.0915611257392639,-7.375604679567537
0.0063097447435764,0.0,-0.1945166004688523,-0.0004308951975078,-4847.510747045136,-0.0024071357898032,5466.8412401587175,81.80159715076523,-616.6480919006557,0.0,-0.6447888277740237,82.9785023220632,26.61539712060071,0.053661127755347,-100.13351529374997,479.9113226095649,-0.1945166004688523,-2358.692406798353,-0.0013987541008817,0.0580748414363796,-59.34960049727801,0.0071528159289842,-815.6781922611975,0.0467136602911866,1.5297416090916918,0.3025107733660367,461.75085123974014,78.60580037152027,-0.0628692217495589,0.0253909841776176,82.46810565930886,0.2601260175269289,0.3137128841983234,0.0359510827091434,0.018686962936403,0.0945983369130428,0.0580748414363796,-7404.288261867118,0.0951666726077172,-7.24718970011506
0.0068996912967829,0.0,-0.0548177084547246,-0.0004137822677702,-4847.493759705911,-0.0020308638484495,5467.107292119595,81.72361778715046,-562.7762095170184,0.0,-0.6166421364415617,83.21328198486916,26.608709535215414,0.0563943023582246,-97.18324192015385,536.3960302591017,-0.0548177084547246,-2047.0997930521148,-0.0013803812330297,0.0617167468435525,-66.0667279700658,0.0008577280832966,-890.9260978440527,0.0956216279706553,1.6261485233230897,0.3558115501789088,486.8888088027567,78.68019158036476,-0.0621301517746839,0.0209877334395804,82.46918350830379,0.2070804784988583,0.3137974352305293,0.0389114068824347,0.0160885161127283,0.0975381900361511,0.0617167468435525,-7463.622067903346,0.0983385037539227,-7.091913970669037
0.0075085463800263,0.0,0.085149680667816,-0.0003925232796331,-4847.477469833019,-0.0016280877001728,5467.373380497848,81.64595700914627,-492.7942254614752,0.0,-0.5859684441765065,83.36712986684624,26.60248537934824,0.0579695211999767,-92.84840870336085,598.2814295382191,0.085149680667816,-1724.936454021435,-0.0013610858926664,0.0651251835061527,-72.71563997780353,-0.00514214983675,-988.8550049924952,0.1406730005104447,1.716503872935821,0.4137993426190478,513.9728759676931,78.76405546663429,-0.0609226418258401,0.0165245473888126,82.47084379404184,0.1446449217109228,0.3133490297337488,0.0413044192297398,0.0134317683426086,0.1000277537092032,0.0651251835061527,-7506.927031071241,0.1010292862657501,-6.920782473787599
0.0081558809990422,0.0,0.224700006697409,-0.0003714418998883,-4847.461860039735,-0.0012046501544654,5467.639506979526,81.56735202224932,-405.0230536283991,0.0,-0.5525786920313827,83.43627393283383,26.596860253990737,0.0583392468936567,-87.74527203871835,658.2221159115256,0.224700006697409,-1390.6661054830104,-0.0013482111412029,0.0682791645584749,-79.79477095104272,-0.0108204923487684,-1102.6199200725123,0.1815226206861874,1.8003085628937636,0.4680096526029118,544.7862012656161,78.85753436709345,-0.0592878622998317,0.0120212028523266,82.46928220119364,0.049037005644077,0.3124458192957368,0.0431015891826649,0.0107103038610245,0.1020655342279691,0.0682791645584749,-7536.238940751225,0.1031959669816098,-6.722481916889155
0.0087832555607294,0.0,0.363149752208079,-0.0003500677524199,-4847.446911192072,-0.0007666265832822,5467.905673307886,81.48733738549811,-294.86525639923644,0.0,-0.5163677139872885,83.43254185164868,26.591905790213666,0.0576484563361496,-82.25843506774085,707.5313279803837,0.363149752208079,-1051.1148429179448,-0.0013390638081753,0.0711588911916754,-86.83908389965234,-0.0161494757924815,-1218.785665437012,0.2180006638050475,1.8770824546805165,0.5115974123490115,576.3681430735845,78.9609245622576,-0.0572681876799382,0.0075186293736569,82.45652840455338,-0.0418296079905717,0.3112210360464262,0.0442836513437272,0.0079232922658124,0.1036456022412309,0.0711588911916754,-7555.602889277103,0.1048092513259126,-6.504034575099986
0.0093418605023399,0.0,0.499820790416391,-0.0003285001820226,-4847.432601940188,-0.000320470344846,5468.171880693796,81.40515594264062,-163.9562003311877,0.0,-0.4772585129993181,83.36942773864628,26.58765696987783,0.0560265103409189,-76.4531347993891,749.1426428763496,0.499820790416391,-708.2125522286643,-0.0013298733820606,0.0737439214441708,-94.20741201012667,-0.0211004809155658,-1342.396225292938,0.2498359883087953,1.9462944840289933,0.5444944397759381,606.1340937824017,79.07414477301438,-0.0549092219129445,0.0030658517792469,82.42779921347721,-0.1146167569724231,0.3097852915433353,0.0447731038525647,0.0050530345348734,0.1047416025438457,0.0737439214441708,-7563.65845005615,0.1058392912742782,-6.267707504606467
0.0098216257663471,0.0,0.6340437066465405,-0.00030894080267,-4847.418909143623,0.0001264781997485,5468.438129711318,81.32024858793652,-10.916951270749458,0.0,-0.4351277320649918,83.25356330529529,26.58415589046744,0.0535469019245798,-70.92222599753838,786.0651945155985,0.6340437066465405,-363.936682576577,-0.0013194295374723,0.0760104418606264,-101.94785485713128,-0.0256439099383066,-1480.587012188762,0.2767739239577175,2.007318401859317,0.5664490104436759,633.9446250624067,79.19738408686734,-0.0522585016711225,-0.0013125642439941,82.38246404693292,-0.1813993372140948,0.3081660241660066,0.0445221164590775,0.0020895465661411,0.1053151348599491,0.0760104418606264,-7566.159887128306,0.106251598864644,-6.024042577870372
0.0102360102516016,0.0,0.765161077122554,-0.0002889881034316,-4847.405808403011,0.0005669469603781,5468.704420371138,81.23245784492883,166.9658413186694,0.0,-0.3898571412051461,83.09160887475832,26.581442592315213,0.0502965785990811,-65.20073156393373,814.3708160193545,0.765161077122554,-20.725998915230548,-0.001308441056569,0.0779327915578323,-109.88578680270612,-0.0297487200101964,-1633.4802511954651,0.2985882242790696,2.0594744206073825,0.5739315328768935,654.6496929187676,79.33064345912017,-0.0493667151245771,-0.0055952787363282,82.32156145926095,-0.2535858701466092,0.3063713810922467,0.0435459017941529,-0.000957894369791,0.1053224312699417,0.0779327915578323,-7522.072139696483,0.1060073184183107,-5.720991395652737
0.0107121695182865,0.0,0.8925306890304753,-0.0002719874923203,-4847.393271330652,0.0009930755974573,5468.970751679195,81.14168679263354,370.7198840874889,0.0,-0.3418524150796795,82.8954507639487,26.57946377249675,0.0464820063978127,-59.86191016701427,828.7843227635457,0.8925306890304753,316.55346272134284,-0.0012932629020906,0.079507378255672,-117.31062064924284,-0.0333853139085061,-1790.488476405731,0.3162389023407138,2.102649596463039,0.5605264115695427,667.4154739562738,79.4732318548912,-0.0462807747617108,-0.0097472991280271,82.25528969911522,-0.3306044912126918,0.3045669699993037,0.0417125899892031,-0.0040659906358526,0.1047992283887597,0.079507378255672,-7345.069042575546,0.1051431679574453,-5.334407381550543
0.0112010222321422,0.0,1.0155286860756945,-0.0002559671019689,-4847.381261674253,0.0013959472207349,5469.237121454632,81.04841339818722,598.8245170944083,0.0,-0.2915554144481131,82.6833058220577,26.57817739014157,0.0423558119188863,-54.65370207603316,829.1019786843265,1.0155286860756945,642.1926320873267,-0.0012788628643833,0.0807364068891663,-124.04160452029822,-0.0365289715003996,-1946.252596446879,0.3305816678521165,2.136877140996416,0.5317703233148536,677.8516361756037,79.62343371561738,-0.0430369429680222,-0.0137342230276126,82.18185100616836,-0.4013273150110978,0.3027971640782048,0.0389930439343908,-0.0072155011483015,0.1037797987136624,0.0807364068891663,-7095.685102441087,0.1037125535696101,-4.904685845527697
0.0116230386641283,0.0,1.1335526241308906,-0.0002395488715496,-4847.369737904071,0.0017670951965402,5469.50352664984,80.95254184049206,848.1971403424589,0.0,-0.2392142940604651,82.47590379664778,26.577541813592298,0.038179833501027,-49.35573218426096,816.3926721482617,1.1335526241308906,951.722508435525,-0.0012698593510006,0.0816130371651848,-130.19183423910346,-0.0391582695253175,-2105.3761976434125,0.3419359591716927,2.1619443008699872,0.489371561984967,685.4131825134787,79.77970705227102,-0.0396662857948104,-0.017535187377322,82.09689344395737,-0.4676477900993266,0.3010796225017218,0.0354604668544586,-0.0103984114893789,0.1022624882190083,0.0816130371651848,-6808.452864188862,0.1017360964292898,-4.4555787435116
0.0119635120321882,0.0,1.246024422007306,-0.0002228753014315,-4847.358655941855,0.0020986359530826,5469.769963447745,80.85349754930493,1114.8248056049915,0.0,-0.1849557377778063,82.28317229828933,26.5775395378002,0.0340875802801621,-43.96352049034301,799.533270630988,1.246024422007306,1241.919289937797,-0.0012705231339236,0.0821238010816391,-136.0418826741505,-0.0412535493630161,-2272.8465671454496,0.3504583127026798,2.177459956075753,0.4383520602797794,690.0271510014643,79.94093052136543,-0.0361976980529669,-0.0211363185334396,82.00025418230925,-0.52404686467373,0.2993818920643197,0.0311569338776429,-0.0136119446739523,0.100234286976578,0.0821238010816391,-6501.128229173961,0.0992148572851299,-4.006528024558782
0.0122157572853696,0.0,1.352393192895916,-0.0002055861873177,-4847.347971001911,0.0023833369885134,5470.036427597956,80.75091538595774,1393.8865546378595,0.0,-0.128851769689686,82.11301576004993,26.57816580312095,0.0301863093178156,-38.58136566780005,772.9870074110972,1.352393192895916,1510.6032781072622,-0.0012809568366257,0.0822502295385953,-141.5537322836355,-0.0427960060004475,-2436.5734783615594,0.3560950188728413,2.182899167331424,0.3777362954445924,693.5068979824949,80.10637504090789,-0.0326597123849582,-0.024534863955292,81.89158342450997,-0.5738239580671163,0.2976686376723914,0.0261810375591408,-0.0168512737611414,0.0976726263356571,0.0822502295385953,-6192.907682128216,0.0961358800602251,-3.55864856784995
0.012345764511134,0.0,1.4521379426108292,-0.0001866559277348,-4847.33763852428,0.002615212015303,5470.302914367351,80.64440614252429,1680.606929684901,0.0,-0.0710021821547521,81.97511464469122,26.579408326048075,0.0266035970020879,-33.10397128268481,746.4124703456239,1.4521379426108292,1755.5338889355082,-0.001301260123018,0.0819727282742747,-146.5275734890881,-0.0437677647978029,-2587.507203390485,0.3587942571872173,2.1777024538989984,0.3150126982734583,695.6961577191154,80.2751024809998,-0.029081451234169,-0.0277384428759537,81.76810563145196,-0.6157680009030065,0.2959431272145489,0.0206671838218947,-0.0201132150124592,0.0945561277946775,0.0819727282742747,-5898.019496998188,0.0924873640345073,-3.123712324890488
0.0123763085717534,0.0,1.544770121418388,-0.0001655178530854,-4847.327614951925,0.0027895747771035,5470.569419028294,80.53357995002922,1970.8186390379717,0.0,-0.0114640937076485,81.86212729403748,26.581320353421187,0.0232482242088801,-27.562524337697027,725.8846047094326,1.544770121418388,1974.753476386604,-0.0013333464282856,0.0812685421010871,-151.33863201028913,-0.0441516940936491,-2729.6395603762744,0.3584539120395546,2.161231116959568,0.2560042712294662,698.6589214560322,80.44631945769,-0.0254928262597809,-0.0307588962110936,81.63156226501155,-0.6491776227762097,0.2940929428447507,0.0147398315871253,-0.0233950341470898,0.0908576156734356,0.0812685421010871,-5620.215279835403,0.0882510606245369,-2.7081041667357715
0.0123108958690297,0.0,1.6298360169537582,-0.000141456994095,-4847.317858563658,0.002902945594668,5470.83593735116,80.41814170328531,2260.182754661349,0.0,0.049687362726002,81.7657319031154,26.5839654920667,0.0200165844880461,-22.00519264383973,709.2662499384476,1.6298360169537582,2167.589021830302,-0.001371885509503,0.0801134414788904,-156.04001082584287,-0.0439312831174255,-2866.4408721354234,0.3549916532739104,2.132808351623409,0.2011283081247338,703.6543848912198,80.61981916667877,-0.0219247374676628,-0.0336116187813655,81.48213652194397,-0.6739207069624027,0.2920540694653917,0.0085177265527902,-0.0266924015137996,0.0865492105486217,0.0801134414788904,-5354.055702256937,0.0834086907563146,-2.311224657525813
0.0121078185209937,0.0,1.7069189765037285,-0.0001137026578018,-4847.308329626241,0.0029530557102365,5471.102465543447,80.2978842310139,2544.774717312815,0.0,0.11228977059804,81.68791387419701,26.587357139253427,0.0169377337696111,-16.490738412824573,687.3801150151774,1.7069189765037285,2334.591619370233,-0.0014110893947865,0.0784852618492633,-160.1676440564162,-0.0430911947427948,-2990.909110564626,0.3484613687955679,2.09180868961932,0.1455810705461983,710.0583452404125,80.79510358850898,-0.0184082737068235,-0.0363151658915836,81.31661687332827,-0.6896402920965982,0.289885516104319,0.0021266254471886,-0.0299964938153599,0.0816106854191815,0.0784852618492633,-5090.029982567673,0.0779522815423551,-1.9235686269639167
0.0116900920248285,0.0,1.7756414477714078,-8.226069751516423e-05,-4847.2989897971975,0.0029389461029241,5471.3689998401,80.17272942929696,2822.4230815371907,0.0,0.1760717436036561,81.63897233209862,26.591449177297903,0.0141497007125512,-11.152147557649943,660.5728013583814,1.7756414477714078,2475.955636496717,-0.001448171578345,0.0763670221236229,-163.5387652782669,-0.0416183339683509,-3094.1541634351247,0.339114512091042,2.03774183513485,0.0903752375935104,717.4577564021689,80.97099541372573,-0.0149729138597029,-0.0388849573707227,81.12939697302554,-0.6964096244139248,0.2877131315885191,-0.0043016227983263,-0.0332931782700307,0.0760357978805288,0.0763670221236229,-4819.218736461953,0.0718905831629983,-1.5367295861520118
0.0110000106520597,0.0,1.835666828127372,-4.997935836896175e-05,-4847.289801178024,0.0028609113589782,5471.635536579786,80.04325178631784,3088.192489285882,0.0,0.2406524007427808,81.6205101305118,26.59620589258063,0.0116864717539515,-6.48002940043212,637.3474533437609,1.835666828127372,2592.585600128251,-0.0014800337352936,0.0737492035200368,-165.84481340694242,-0.0395028939027678,-3160.4171319793813,0.3275458459044688,1.9703205589385544,0.0413511053975603,725.0632854947024,81.14564378993721,-0.0116438925194958,-0.041285895138499,80.91716685399054,-0.694074716985565,0.2855680227977612,-0.010648358257407,-0.0365545783911588,0.0698377605293993,0.0737492035200368,-4529.8868627933125,0.0652533131139608,-1.136878083134532
0.0100870270056116,0.0,1.8867011132890437,-1.270360301686452e-05,-4847.280725075527,0.0027203682476347,5471.902072605585,79.91013439080017,3338.578254086184,0.0,0.305507665663402,81.62624515041506,26.601570328079244,0.0094910976960534,-2.077393408161239,615.691077320423,1.8867011132890437,2683.361007908087,-0.0015103047369554,0.0706318516712899,-167.7644013462347,-0.0367396232559958,-3170.42418785526,0.3145758836015414,1.8895142722317204,-0.0057672388059712,726.726495997339,81.31807648812527,-0.0084389956967634,-0.0435226994278026,80.68576150450504,-0.6825414126817274,0.2834975282370803,-0.0168030822048913,-0.0397156778998571,0.063052963906206,0.0706318516712899,-4209.372042572963,0.0580929870858864,-0.7060182696536118
0.0090639242884259,0.0,1.928494337353568,2.5178590697495476e-05,-4847.27172030924,0.0025199042962225,5472.168604956676,79.77399964930586,3574.603856387665,0.0,0.3699243477812649,81.65460698774305,26.60739967477331,0.0075754360470927,1.6840359673305556,591.2206157264109,1.928494337353568,2748.9570345135658,-0.0015310107238718,0.0670289484923997,-168.45942287502046,-0.0333295506271816,-3099.2677169987146,0.3012518679736233,1.7956600674704553,-0.0539403683556781,720.5595476765939,81.48679938874709,-0.0053667397851625,-0.0456091705877417,80.44642827718265,-0.6621118156672305,0.2816708862293179,-0.0226437065319815,-0.0427644915221302,0.055747778985012,0.0670289484923997,-3844.677500824427,0.050490476810028,-0.2205077281362432
0.0079964422813162,0.0,1.960841797130614,5.855384190628148e-05,-4847.2627408858125,0.0022633189739133,5472.435130632,79.63611815512652,3793.5565405843176,0.0,0.4329674223930759,81.70430224460539,26.613530128903864,0.0059646470364721,4.5091910047031005,567.8082831940516,1.960841797130614,2792.013268161057,-0.0015400425119164,0.0629723275456001,-167.8913239089147,-0.0292819934184222,-2913.793186549162,0.2889695243837093,1.689570947239058,-0.0973149040255976,711.3060581460448,81.64957449481876,-0.0024233069174174,-0.0475296673920666,80.20736218537563,-0.6337136985497589,0.2801957802786513,-0.0280524812565376,-0.0456623921191158,0.048027759770525,0.0629723275456001,-3418.882216333924,0.0425624087644597,0.3497834329326861
0.0069146844419244,0.0,1.9835850547785916,8.240253358230376e-05,-4847.2537334715535,0.0019554778732651,5472.701646932356,79.4984461664622,3994.251463868937,0.0,0.4935437173513081,81.77317053222504,26.619800301494127,0.0046831429149664,6.162858304470048,544.4983288301112,1.9835850547785916,2810.0879334248434,-0.0015346327897785,0.0585118505255658,-166.0754483803182,-0.0246166656613113,-2615.868263196133,0.2792914216532983,1.5725423602296345,-0.1377517949498667,695.919944844627,81.80414335865736,0.0004104275952732,-0.0492392242085139,79.9744981020706,-0.5998539739246408,0.2791134552103468,-0.0329327352523657,-0.0483580791569825,0.040034344889489,0.0585118505255658,-2923.4752843509777,0.0344545253050896,0.99518131516378
0.0059661751818656,0.0,1.99661271383308,9.547652609148256e-05,-4847.244636921971,0.0016021743425128,5472.96815120677,79.36311629144664,4176.237305194968,0.0,0.5506166422265916,81.8575795260763,26.625993807009085,0.0037398312265728,6.783459292174406,520.9107204673177,1.99661271383308,2803.6769484390634,-0.0015127466390378,0.0537055909480641,-163.05299948703382,-0.0193640534507765,-2214.869727243513,0.2734797383698004,1.446090086105131,-0.1768178155554732,671.3624287092572,81.94818400675027,0.0031677829525604,-0.0506992130801853,79.76280999737399,-0.5620717577039281,0.278542766987067,-0.0371924326469774,-0.050807633869526,0.031912045712857,0.0537055909480641,-2373.765850319852,0.0263082699934283,1.7001123929229294
0.005250475674487,0.0,1.999860964826616,9.676741968518732e-05,-4847.235383655781,0.0012101077688161,5473.234640506136,79.23203803280198,4338.215550648296,0.0,0.6033191374683858,81.95437463429543,26.63190277013696,0.0031392636672008,6.5240406030529785,499.79742316437,1.999860964826616,2771.6993150354992,-0.0014747283566739,0.048614297214167,-159.1157811818793,-0.0135641032640618,-1720.696086778679,0.2723418201603294,1.311808040659126,-0.2096881983658076,642.0431824495865,82.07967938781914,0.0058922435954183,-0.0518513191276662,79.58316587267278,-0.514959909241324,0.2785253242097791,-0.0407369940301409,-0.0529640025700367,0.0237906990980893,0.048614297214167,-1800.737559998188,0.0182463620089417,2.437862776372845
