FxRR,pitchrate,FxRL,longslipRR,longslipFL,rollrate,FxFL,longslipFR,RL,RR,FL,vy,vx,longslipRL,brake,x,sideslipRL,FyFL,sideslipFL,az,ax,FyRR,slip1,roll,FyRL,yaw,sideslipRR,y,FyFR,FR,sideslipFR,signal,ay,FxFR,pitch,signal,yawrate,gas,steeringangel,slip
85.08074891046785,2.4484962632993097e-08,85.07604730668639,0.0005100284073522,-0.0004722787613258,1.358269591410638e-07,-78.03564455620622,-0.0004722770306343,17.75807093226953,17.758037485730085,17.740527688615074,-9.737055170837408e-06,5.874930288395797,0.0005099713310661,0.0,4698.725907247204,0.0019848120477232,-199.7888025144852,0.002416868149221,-4.345935277600683e-07,4.7423737950038315e-08,165.61011777147186,6.2831836552738975,-2.482667171098614e-06,-165.64289071369214,-0.034104945088102,-0.0019845332188656,-4855.485843519611,199.7548284814457,17.740678032026164,-0.0024166152504715,0.0,-4.201428285403378e-05,-78.03028954147798,-0.0005899233597088,-3.201253090575052,-6.949448416495351e-06,0.0802135603936742,0.0,-1.651905688899761e-06
85.08074515033707,2.606833061607384e-08,85.07604907775841,0.0005100283775764,-0.0004722787641276,1.3968765014090634e-07,-78.0356444575916,-0.0004722770318027,17.758070942346173,17.758037470029844,17.740527667703553,-9.747888040947284e-06,5.874930288827184,0.0005099713531722,0.0,4698.784622393186,0.0019848114083344,-199.78875500163088,0.0024168675720617,-4.139513552641739e-07,4.340487707116232e-08,165.61017832468718,6.283183653433976,-2.4812849474372964e-06,-165.64283158802527,-0.0341050146000308,-0.0019845339053662,-4855.487846872607,199.75489845846243,17.740678051667377,-0.0024166160453653,0.0,-4.185301374757684e-05,-78.0302911545953,-0.0005899231057861,-3.821851297153478,-6.952630017012571e-06,0.080213560473651,0.0,-1.6537456095110286e-06
85.08074173746249,2.7221438372043906e-08,85.07605092904798,0.0005100283495825,-0.0004722787667139,1.4039388636949294e-07,-78.0356443904186,-0.0004722770328542,17.758070950130403,17.758037457029054,17.740527647894226,-9.756934053278434e-06,5.874930289221609,0.0005099713742465,0.0,4698.843337539028,0.001984810803323,-199.78870620521735,0.0024168669872917,-3.871162443754231e-07,3.9737521848309344e-08,165.6102380662045,6.283183651898269,-2.4798816194325498e-06,-165.64277502484188,-0.0341050841440596,-0.0019845345758702,-4855.489850229783,199.75496744902588,17.74067807132534,-0.0024166168174911,0.0,-4.169406345865044e-05,-78.0302927417904,-0.0005899228384167,-4.325534321583006,-6.955860183855341e-06,0.0802135605467285,0.0,-1.6552813175537037e-06
85.08073853080516,2.7971406013429452e-08,85.07605266132724,0.000510028322761,-0.0004722787690425,1.3814693090386744e-07,-78.03564436261819,-0.0004722770337696,17.758070955740397,17.75803744664057,17.74052762908021,-9.764225942469171e-06,5.874930289582065,0.0005099713930015,0.0,4698.902052684732,0.0019848102389778,-199.7886569604374,0.0024168664041568,-3.547910911527162e-07,3.625091763780945e-08,165.6102963354269,6.283183650661163,-2.4784876498635387e-06,-165.642721615893,-0.0341051537205653,-0.0019845352213063,-4855.491853591124,199.75503451120628,17.740678091017944,-0.0024166175572058,0.0,-4.153952715753385e-05,-78.03029426933685,-0.0005899225617574,-4.69673676051469,-6.95911943286467e-06,0.0802135606137821,0.0,-1.6565184225346123e-06
85.08073543207472,2.8348686303370598e-08,85.0760541166986,0.0005100282968528,-0.0004722787710874,1.331752416936646e-07,-78.03564438137042,-0.0004722770345395,17.75807095932642,17.758037438782438,17.7405276111427,-9.76981752165462e-06,5.874930289909878,0.0005099714085622,0.0,4698.960767830296,0.0019848097208457,-199.7886080561914,0.0024168658312117,-3.177900770703725e-07,3.2815298611701726e-08,165.61035237067236,6.283183649713467,-2.477131333955307e-06,-165.64267191146402,-0.0341052233297395,-0.0019845358325441,-4855.493856956616,199.7550987864257,17.740678110755454,-0.0024166182559413,0.0,-4.1391407521908895e-05,-78.0302957091435,-0.0005899222796744,-4.923932501035441,-6.962389900075217e-06,0.0802135606778865,0.0,-1.657466118880024e-06
85.08073239874552,2.8385706818628064e-08,85.07605519822552,0.0005100282718977,-0.0004722787728398,1.2572849582438633e-07,-78.03564445402942,-0.0004722770351652,17.758070961061343,17.758037433354097,17.740527593955132,-9.773782434844135e-06,5.874930290205291,0.0005099714204502,0.0,4699.019482975726,0.0019848092533461,-199.7885602194092,0.0024168652761546,-2.769742762810893e-07,2.9364056924754082e-08,165.61040541191025,6.283183649042612,-2.4758385611386344e-06,-165.64262638952192,-0.034105292971601,-0.0019845364014932,-4855.49586032624,199.7551595112222,17.740678130544833,-0.0024166189063274,0.0,-4.125152018310946e-05,-78.03029703748652,-0.0005899219957173,-4.999998306277284,-6.965654757155034e-06,0.0802135607420039,0.0,-1.6581369741733245e-06
85.08072943151883,2.8115877044585596e-08,85.07605586076315,0.0005100282481225,-0.0004722787743021,1.1607255196381467e-07,-78.03564458774679,-0.0004722770356503,17.758070961133303,17.758037430228836,17.74052757738785,-9.776212101317029e-06,5.874930290468074,0.0005099714284735,0.0,4699.078198121016,0.0019848088396868,-199.7885141047442,0.002416864745789,-2.332156339309541e-07,2.5882444012622583e-08,165.61045477223126,6.283183648633007,-2.474632631224322e-06,-165.64258543424617,-0.0341053626460055,-0.0019845369215061,-4855.497863699988,199.7552160245517,17.740678150392494,-0.0024166195022004,0.0,-4.112143728643376e-05,-78.03029823466542,-0.0005899217131055,-4.922443190695439,-6.968898090142818e-06,0.0802135608080543,0.0,-1.6585465790997953e-06
85.08072655612241,2.7572862401208293e-08,85.0760560940609,0.0005100282258356,-0.0004722787754818,1.0448501347641784e-07,-78.03564478906542,-0.0004722770360023,17.758070959740564,17.758037429254916,17.74052756131223,-9.77721319304273e-06,5.874930290697979,0.0005099714326183,0.0,4699.136913266168,0.001984808481961,-199.7884702907336,0.0024168642460445,-1.873773643420998e-07,2.2387664049297222e-08,165.61049987153706,6.283183648466468,-2.473534117326317e-06,-165.64254932997875,-0.0341054323526549,-0.0019845373873839,-4855.499867077843,199.7552677692329,17.740678170305507,-0.0024166200385569,0.0,-4.100246888914481e-05,-78.03029928441386,-0.0005899214347221,-4.693496028123443,-6.9721050408480055e-06,0.0802135608768006,0.0,-1.658713117969405e-06
85.08072380901778,2.6790035575138185e-08,85.07605590837701,0.0005100282053598,-0.0004722787763995,9.125105094241396e-08,-78.0356450636838,-0.0004722770362252,17.758070957087572,17.758037430259723,17.740527545603534,-9.776904973761448e-06,5.874930290894973,0.0005099714329814,0.0,4699.195628411183,0.0019848081812998,-199.78842927969703,0.0024168637819957,-1.403018854619154e-07,1.8912448929382752e-08,165.61054024439025,6.28318364852267,-2.4725607715133023e-06,-165.64251826622933,-0.0341055020911097,-0.0019845377952414,-4855.501870459794,199.75531428997263,17.740678190292098,-0.0024166205115103,0.0,-4.0895667350738487e-05,-78.03030017336374,-0.0005899211631152,-4.320048166410796,-6.975262031859974e-06,0.0802135609481618,0.0,-1.6586569154286395e-06
85.08072122922852,2.5800043260912505e-08,85.07605532565992,0.0005100281869962,-0.0004722787770729,7.665932578353106e-08,-78.03564541592489,-0.0004722770363283,17.75807095338169,17.75803743305415,17.7405275301431,-9.77541668427891e-06,5.874930291059364,0.0005099714297257,0.0,4699.25434355606,0.0019848079380079,-199.7883914986149,0.0024168633578852,-9.280087680377365e-08,1.5495089701413812e-08,165.6105755357146,6.283183648779595,-2.471727471607049e-06,-165.64249234726168,-0.0341055718608024,-0.0019845381423671,-4855.5038738458325,199.75535523042365,17.74067821036159,-0.0024166209182387,0.0,-4.080183951012004e-05,-78.03030089147494,-0.0005899209005025,-3.813452274637244,-6.978356965170664e-06,0.0802135610215251,0.0,-1.6583999912747302e-06
85.08071885345316,2.4634455349655125e-08,85.07605437431033,0.0005100281710034,-0.0004722787775205,6.099800012551795e-08,-78.03564584858611,-0.0004722770363204,17.758070948830266,17.75803743743654,17.74052751481991,-9.772885046502798e-06,5.874930291191826,0.0005099714230593,0.0,4699.3130587008,0.0019848077516631,-199.78835729987216,0.002416862977113,-4.564627995724609e-08,1.217415131507314e-08,165.6106054931741,6.283183649213951,-2.471046208332736e-06,-165.64247160185306,-0.0341056416610534,-0.0019845384271203,-4855.505877235945,199.75539033031689,17.74067823052411,-0.0024166212569691,0.0,-4.072155973357249e-05,-78.03030143127118,-0.000589920648781,-3.189183085961954,-6.981379355237759e-06,0.0802135610960154,0.0,-1.657965635254153e-06
85.08071671459024,2.3323480317599342e-08,85.07605308723517,0.0005100281575979,-0.0004722787777658,4.4550915299724735e-08,-78.0356463631533,-0.0004722770362107,17.75807094363794,17.758037443196322,17.740527499531268,-9.76945189038229e-06,5.8749302912933965,0.0005099714132306,0.0,4699.3717738454025,0.0019848076211864,-199.78832696231223,0.0024168626422652,4.3877831086386434e-10,8.98612808526268e-09,165.6106299600104,6.283183649801583,-2.470526111484501e-06,-165.64245599148538,-0.0341057114910875,-0.0019845386488595,-4855.50788063013,199.7554194222328,17.740678250790584,-0.0024166215269188,0.0,-4.065518198039906e-05,-78.03030178837126,-0.0005899204095393,-2.466369984150196,-6.984320394663746e-06,0.0802135611706549,0.0,-1.6573780033241283e-06
85.08071484064517,2.1895737203752176e-08,85.07605149999135,0.00051002814695,-0.000472278777831,2.7594016992173423e-08,-78.03564695958464,-0.000472277036014,17.75807093800393,17.758037450117342,17.740527484183847,-9.765261905213544e-06,5.874930291365454,0.0005099714005113,0.0,4699.430488989867,0.0019848075448987,-199.78830069233328,0.0024168623551111,4.4787588936394e-08,5.96444027179185e-09,165.6106488690209,6.283183650517851,-2.470173513055308e-06,-165.6424454169119,-0.0341057813500506,-0.0019845388078831,-4855.509884028373,199.7554424282322,17.740678271172218,-0.0024166217282696,0.0,-4.060285055682432e-05,-78.03030196091977,-0.0005899201840725,-1.6672153814896715,-6.987172970092331e-06,0.080213561244442,0.0,-1.6566617347629394e-06
85.08071325439772,2.037808089953865e-08,85.07604965032901,0.0005100281391768,-0.0004722787777379,1.039210767434329e-08,-78.03564763650063,-0.0004722770357367,17.758070932119637,17.75803745798097,17.74052746869389,-9.760460507624057e-06,5.874930291409685,0.0005099713852006,0.0,4699.489204134194,0.0019848075205732,-199.78827862606616,0.0024168621166476,8.679691098543377e-08,3.139207252617752e-09,165.61066223707758,6.283183651337997,-2.469992044326612e-06,-165.64243972381357,-0.0341058512370268,-0.0019845389053696,-4855.511887430676,199.75545935539984,17.74067829168056,-0.0024166218620944,0.0,-4.056451172846358e-05,-78.03030194931212,-0.0005899199733991,-0.8163164249885152,-6.98993164156043e-06,0.0802135613164022,0.0,-1.6558415893637122e-06
85.0807119736421,1.8795474770331943e-08,85.07604757721387,0.0005100281343564,-0.000472278777508,-6.804030241620021e-09,-78.03564839128346,-0.0004722770353911,17.758070926166386,17.758037466569284,17.740527452987806,-9.755191838194345e-06,5.874930291428058,0.0005099713676079,0.0,4699.547919278382,0.0019848075454932,-199.78826083184128,0.0024168619271243,1.2593252723464845e-07,5.366791173971391e-10,165.61067015948265,6.283183652237479,-2.469982763458008e-06,-165.64243870815002,-0.0341059211510548,-0.001984538943308,-4855.513890837033,199.7554702910863,17.740678312326853,-0.0024166219303036,0.0,-4.053992681498458e-05,-78.03030175662019,-0.0005899197782792,0.0600893669434625,-6.992592597816806e-06,0.0802135613856117,0.0,-1.6549421065730793e-06
85.08071291801681,1.7088507234576252e-08,85.07604746607348,0.0005100281544212,-0.0004722787787686,-2.3781868010076428e-08,-78.03564939043893,-0.0004722770365211,17.75807091984174,17.758037475378128,17.740527437108366,-9.749596236617717e-06,5.874930291426206,0.0005099713718349,0.0,4699.606634422433,0.0019848076326903,-199.78824726297992,0.0024168617837832,1.4203747980530237e-07,7.819243872512101e-10,165.6106731384741,6.283183653192411,-2.4701443936302538e-06,-165.6424424558798,-0.0341059910911444,-0.0019845389402878,-4855.515894247438,199.755475410674,17.74067833322308,-0.0024166219361507,0.0,-4.052876211885207e-05,-78.03030154986097,-0.0005899195995493,0.93493149152849,-6.995153773748706e-06,0.0802135614461546,0.0,-1.6539871757485617e-06
85.0807145085741,1.5213522547067243e-08,85.07604735753443,0.0005100281642555,-0.0004722787790398,-4.0341570696579554e-08,-78.03565043419248,-0.0004722770367939,17.758070912726154,17.758037483731076,17.740527421263458,-9.743807771544469e-06,5.874930291428151,0.0005099713597218,0.0,4699.665349566345,0.0019848077786059,-199.7882376812205,0.0024168616837057,1.6167235501520693e-07,6.005267357088703e-10,165.61067223443283,6.283183654179969,-2.4704736831351177e-06,-165.64245140054442,-0.034106061056291,-0.0019845389027819,-4855.517897661895,199.75547497601175,17.740678354634877,-0.0024166218831196,0.0,-4.052980864199043e-05,-78.03030115559481,-0.0005899194388612,1.7811420839258614,-6.997613857920276e-06,0.0802135614619111,0.0,-1.6529996169293287e-06
85.080714799815,1.3218051257019078e-08,85.0760454094141,0.0005100281686992,-0.0004722787790106,-5.6272177174609366e-08,-78.03565149441397,-0.0004722770367758,17.758070906308053,17.75803749238865,17.74052740530202,-9.73795366903924e-06,5.874930291423033,0.0005099713376364,0.0,4699.72406471012,0.0019848079580505,-199.7882320172637,0.0024168616285571,1.779758387176512e-07,-1.1811908706719063e-09,165.61066725139742,6.283183655178504,-2.47096527506433e-06,-165.64246452717452,-0.0341061310454818,-0.0019845388160164,-4855.519901080404,199.75546924168435,17.740678376474616,-0.0024166217739244,0.0,-4.054263324822155e-05,-78.03030055247326,-0.0005899192976169,2.57249400270251,-6.999973001686767e-06,0.0802135614792213,0.0,-1.6520010826921777e-06
85.0807143876446,1.1135409490471389e-08,85.07604235634038,0.0005100281721908,-0.0004722787788174,-7.13867494574065e-08,-78.0356525818192,-0.0004722770365747,17.758070900928324,17.758037501259246,17.74052738910966,-9.73215364445863e-06,5.874930291396974,0.0005099713108416,0.0,4699.782779853756,0.0019848081654529,-199.78823023860943,0.0024168616176128,1.9062375639497158e-07,-3.8525355271710276e-09,165.61065797751047,6.283183656167643,-2.4716118277929084e-06,-165.64248091999104,-0.0341062010577221,-0.0019845386804737,-4855.521904502964,199.75545848770813,17.740678398666322,-0.0024166216123265,0.0,-4.056657037172954e-05,-78.03029976277146,-0.0005899191768318,3.284415416562057,-7.002234222079605e-06,0.0802135615217827,0.0,-1.651011943122079e-06
85.08071404412884,8.995369003565867e-09,85.07603904940598,0.000510028178602,-0.0004722787785249,-8.552585807352289e-08,-78.03565370271588,-0.0004722770362795,17.75807089653091,17.7580375100633,17.74052737261592,-9.726519948292097e-06,5.874930291345614,0.0005099712836788,0.0,4699.841494997252,0.0019848084013561,-199.78823222282705,0.0024168616485169,2.0014746344648482e-07,-6.448435389872744e-09,165.61064457911482,6.283183657128291,-2.472404281622502e-06,-165.64250019693114,-0.034106271092057,-0.0019845385015208,-4855.523907929576,199.7554430660869,17.74067842116381,-0.0024166214031314,0.0,-4.060090964599697e-05,-78.03029881251904,-0.0005899190772133,3.894755544938066,-7.004402048941161e-06,0.0802135615824964,0.0,-1.6500512951629858e-06
85.08071418680908,6.828516936755965e-09,85.0760359449372,0.0005100281891852,-0.0004722787781443,-9.855668051012897e-08,-78.03565485365895,-0.0004722770359129,17.75807089299908,17.758037518524315,17.74052735577698,-9.721156783687631e-06,5.874930291272598,0.0005099712577676,0.0,4699.9002101406095,0.0019848086655489,-199.78823776393293,0.0024168617182797,2.071299961787305e-07,-8.432343098730007e-09,165.61062745739818,6.283183658042721,-2.473332129982104e-06,-165.6425222166781,-0.0341063411475789,-0.0019845382854464,-4855.525911360247,199.75542339488723,17.740678443942176,-0.0024166211516846,0.0,-4.064481850253164e-05,-78.03029772108884,-0.0005899189991687,4.384477609437065,-7.006481241634359e-06,0.0802135616449754,0.0,-1.6491368648513582e-06
85.08071490460188,4.666886547660686e-09,85.07603316118721,0.0005100282035945,-0.0004722787776731,-1.1037172425331336e-07,-78.03565602593328,-0.0004722770354676,17.758070890275707,17.758037526422648,17.74052733855941,-9.71615916600651e-06,5.874930291184992,0.0005099712331563,0.0,4699.958925283827,0.001984808955282,-199.78824660524424,0.0024168618236464,2.1196512972752123e-07,-9.669182558850558e-09,165.61060710389523,6.283183658894773,-2.474383678395197e-06,-165.6425468086463,-0.0341064112234271,-0.0019845380383574,-4855.52791479498,199.75539993749484,17.740678466981898,-0.0024166208636251,0.0,-4.069731608822122e-05,-78.03029650207196,-0.0005899189427906,4.738257208298512,-7.008476505076974e-06,0.0802135616969421,0.0,-1.648284813678125e-06
85.0807161120003,2.5429881515127677e-09,85.07603064729213,0.0005100282209117,-0.0004722787771102,-1.2088765182379465e-07,-78.03565720939352,-0.0004722770349259,17.758070888365946,17.758037533594035,17.740527320932674,-9.711611618057026e-06,5.874930291090013,0.0005099712093659,0.0,4700.017640426905,0.0019848092658357,-199.78825846016628,0.0024168619611711,2.148687580324311e-07,-1.0238386652669206e-08,165.6105840247275,6.28318365967007,-2.475546291255299e-06,-165.64257367266637,-0.0341064813187894,-0.0019845377659407,-4855.52991823378,199.75537318638223,17.740678490258656,-0.0024166205447618,0.0,-4.075729953577732e-05,-78.03029516663972,-0.000589918907848,4.944967169322248,-7.010392818791842e-06,0.0802135617332124,0.0,-1.6475095162920062e-06
85.08071767450974,4.884872641873275e-10,85.07602831024968,0.0005100282402179,-0.0004722787764613,-1.3004416916892841e-07,-78.03565839479583,-0.0004722770342733,17.758070887306427,17.758037539916312,17.740527302868173,-9.707587117020234e-06,5.874930290993628,0.0005099711859436,0.0,4700.076355569843,0.001984809591611,-199.7882730223608,0.0024168621272514,2.15953141977102e-07,-1.0282737368517009e-08,165.6105587080808,6.2831836603562055,-2.4768066272062264e-06,-165.64260239455226,-0.0341065514329067,-0.0019845374734249,-4855.531921676655,199.7553436509695,17.740678513740175,-0.0024166202009599,0.0,-4.0823595725220536e-05,-78.03029372617193,-0.0005899188937882,4.998033383649824,-7.012235816673653e-06,0.0802135617536734,0.0,-1.6468233810101763e-06
85.08071947239493,-1.4669370341117263e-09,85.07602607566908,0.0005100282608009,-0.0004722787757371,-1.3780300430570948e-07,-78.0356595742034,-0.0004722770335086,17.75807088713824,17.758037545298063,17.740527284340754,-9.704146514925726e-06,5.87493029090034,0.0005099711626413,0.0,4700.135070712641,0.0019848099269454,-199.78828997235016,0.0024168623181848,2.152891585846704e-07,-9.931622771019145e-09,165.61053161207437,6.283183660942835,-2.478150863873773e-06,-165.64263250089027,-0.0341066215650805,-0.0019845371656048,-4855.53392512361,199.7553118468698,17.740678537387286,-0.0024166198380263,0.0,-4.089501292270031e-05,-78.0302921937116,-0.0005899188997519,4.89565006950427,-7.014011947119546e-06,0.0802135617605475,0.0,-1.6462367511915711e-06
85.0807214185138,-3.296415061438629e-09,85.07602390225321,0.0005100282821591,-0.0004722787749533,-1.441469564867373e-07,-78.03566074130366,-0.0004722770326402,17.758070887892135,17.75803754967144,17.740527265330556,-9.701338428205211e-06,5.874930290813471,0.0005099711394126,0.0,4700.193785855299,0.0019848102665139,-199.78830898274907,0.0024168625302107,2.1294154810986158e-07,-9.279594971439281e-09,165.61050316244166,6.2831836614217,-2.4795649128381816e-06,-165.64266350782884,-0.0341066917146812,-0.0019845368469031,-4855.535928574653,199.7552782867483,17.740678561156823,-0.0024166194616341,0.0,-4.097037710836153e-05,-78.03029058379174,-0.0005899189245979,4.640847241480978,-7.015728406181025e-06,0.0802135617564893,0.0,-1.6457578865612191e-06
85.08072345452543,-4.976423137767166e-09,85.07602177577445,0.0005100283039441,-0.0004722787741289,-1.4907890459126325e-07,-78.03566189088227,-0.0004722770316797,17.75807088958346,17.758037552988384,17.740527245824328,-9.699199458969775e-06,5.874930290735516,0.0005099711163387,0.0,4700.252500997816,0.0019848106054445,-199.7883297223505,0.0024168627595488,2.0898355184941562e-07,-8.390433157004088e-09,165.61047375513664,6.283183661786585,-2.481034624976367e-06,-165.64269495014247,-0.0341067618811544,-0.0019845365214458,-4855.537932029789,199.75524347325504,17.740678585004503,-0.0024166190772633,0.0,-4.104855228893864e-05,-78.03028891184607,-0.0005899189669346,4.241407734526446,-7.01739293955751e-06,0.0802135617437666,0.0,-1.6453930012558023e-06
85.08072554142421,-6.487106659426163e-09,85.07601969891458,0.000510028325898,-0.0004722787732825,-1.5262065966416738e-07,-78.03566301858471,-0.0004722770306418,17.75807089221171,17.758037555218568,17.740527225816173,-9.697754604078224e-06,5.874930290668415,0.0005099710935686,0.0,4700.311216140192,0.0019848109393091,-199.78835185956183,0.0024168630024315,2.035003582306005e-07,-7.307952576639251e-09,165.61044376058638,6.283183662033252,-2.482545985113848e-06,-165.64272639370776,-0.0341068320640249,-0.001984536193122,-4855.539935489028,199.75520789344776,17.740678608887,-0.0024166186901553,0.0,-4.112844961614508e-05,-78.03028719387466,-0.0005899190251549,3.7096358111404735,-7.0190136118374415e-06,0.0802135617240547,0.0,-1.6451463337589993e-06
85.08072765120022,-7.812453525686696e-09,85.07601768242836,0.0005100283478155,-0.0004722787724323,-1.5481159523121113e-07,-78.03566412085294,-0.000472277029545,17.75807089576199,17.758037556348235,17.74052720530767,-9.697017763007582e-06,5.874930290613716,0.0005099710712733,0.0,4700.369931282428,0.0019848112640928,-199.7883750656077,0.0024168632551416,1.9658831035413762e-07,-6.0655586957203126e-09,165.6104135272577,6.283183662159352,-2.4840852940049944e-06,-165.64275743902405,-0.0341069022628992,-0.0019845358656122,-4855.54193895238,199.755172014059,17.740678632763313,-0.0024166183052676,0.0,-4.120903296081048e-05,-78.03028544579116,-0.0005899190974743,3.06198402012484,-7.020598598598216e-06,0.0802135616985627,0.0,-1.6450202337077203e-06
85.08072976184454,-8.940358951092464e-09,85.07601574000215,0.0005100283695197,-0.0004722787715978,-1.5570706234305485e-07,-78.03566519492135,-0.0004722770284063,17.758070900206672,17.758037556379165,17.740527184307776,-9.69699231006098e-06,5.87493029057266,0.0005099710496233,0.0,4700.4286464245215,0.0019848115761824,-199.7883990180765,0.0024168635140571,1.883530697763609e-07,-4.691784584783749e-09,165.61038338338636,6.283183662164327,-2.4856393354024927e-06,-165.64278772175027,-0.0341069724774651,-0.0019845355423869,-4855.543942419848,199.75513627692328,17.740678656595716,-0.002416617927225,0.0,-4.128932439932539e-05,-78.03028368300662,-0.0005899191819696,2.318549430256878,-7.022156022472051e-06,0.0802135616682084,0.0,-1.6450152594652929e-06
85.08073185470906,-9.862605780813958e-09,85.07601388526571,0.0005100283908559,-0.0004722787707978,-1.5537663615931046e-07,-78.03566623865585,-0.0004722770272392,17.758070905506887,17.75803755532766,17.740527162832404,-9.697671731235882e-06,5.874930290546215,0.0005099710287778,0.0,4700.4873615664765,0.0019848118723746,-199.78842340458357,0.0024168637756956,1.7890777971039088e-07,-3.2131295726256934e-09,165.6103536367875,6.283183662049299,-2.4871955263016383e-06,-165.6428169132226,-0.0341070427074909,-0.0019845352266844,-4855.545945891446,199.75510109464065,17.74067868035026,-0.0024166175602749,0.0,-4.136841106911781e-05,-78.03028192015562,-0.000589919276618,1.5024544922789298,-7.023693827754893e-06,0.0802135616337271,0.0,-1.645130286886785e-06
85.08073391341438,-1.0574775580413238e-08,85.07601213064947,0.0005100284116863,-0.0004722787700433,-1.53902248662236e-07,-78.0356672503735,-0.000472277026064,17.758070911613807,17.758037553223343,17.740527140904096,-9.699040331385507e-06,5.874930290535092,0.000509971008874,0.0,4700.546076708288,0.0019848121498956,-199.7884479262108,0.0024168640367568,1.6837207586987422e-07,-1.655117398316421e-09,165.61032457332453,6.283183661816957,-2.488742048982924e-06,-165.642844721643,-0.0341071129528228,-0.0019845349214818,-4855.547949367173,199.7550668468807,17.740678703996945,-0.0024166172082491,0.0,-4.144545232816429e-05,-78.03028017115062,-0.0005899193793356,0.6391314565430607,-7.025219681888908e-06,0.0802135615957926,0.0,-1.6453626296969298e-06
85.08073592362739,-1.1076099238882691e-08,85.07601048698037,0.0005100284318928,-0.0004722787693556,-1.5137628191626058e-07,-78.0356682291744,-0.0004722770248934,17.75807091847008,17.758037550107826,17.740527118550936,-9.701074015940984e-06,5.874930290539767,0.0005099709900366,0.0,4700.604791849957,0.0019848124064185,-199.7884723014854,0.0024168642941647,1.5687088095833166e-07,-4.2321573137784e-11,165.61029645478314,6.283183661471413,-2.4902679641004326e-06,-165.64287089366442,-0.0341071832133819,-0.0019845346294663,-4855.549952847045,199.7550338764647,17.740678727510296,-0.0024166168745287,0.0,-4.151968759154149e-05,-78.03027844874494,-0.0005899194880144,-0.2444676260624872,-7.026740898966195e-06,0.080213561555036,0.0,-1.645708172860172e-06
85.0807378728451,-1.1369255272526494e-08,85.07600896312466,0.0005100284513732,-0.0004722787687459,-1.4789963261306938e-07,-78.03566917468686,-0.0004722770237403,17.758070926010994,17.758037546033346,17.7405270958065,-9.70374114085514e-06,5.874930290560482,0.0005099709723638,0.0,4700.6635069914855,0.001984812640073,-199.78849626841733,0.0024168645450762,1.4453333698628724e-07,1.6017048523649036e-09,165.6102695168022,6.283183661018069,-2.4917633045672464e-06,-165.6428952157303,-0.0341072534891601,-0.0019845343530131,-4855.551956331066,199.75500248767528,17.74067875086905,-0.0024166165620453,0.0,-4.159044118743617e-05,-78.03027676449622,-0.0005899196005579,-1.1207108660297678,-7.028264370258843e-06,0.0802135615120606,0.0,-1.646161517237332e-06
85.08073975032441,-1.1460123686286111e-08,85.0760075660441,0.0005100284700438,-0.0004722787682255,-1.435797859056506e-07,-78.03567008690584,-0.0004722770226189,17.758070934165914,17.75803754106127,17.74052707270871,-9.707003408486525e-06,5.874930290597269,0.0005099709559352,0.0,4700.722222132875,0.0019848128494478,-199.78851958714148,0.0024168647869237,1.3149207466453136e-07,3.254614961725822e-09,165.6102439671019,6.283183660463454,-2.493219150068461e-06,-165.64291751493616,-0.0341073237802155,-0.0019845340941691,-4855.5539598192445,199.7549729442176,17.740678774056317,-0.0024166162732509,0.0,-4.165712686940312e-05,-78.0302751288309,-0.0005899197149143,-1.9621503338009747,-7.029796501368317e-06,0.0802135614674438,0.0,-1.6467161322926585e-06
85.08074154728035,-1.1357501716651382e-08,85.07600630070607,0.0005100284878362,-0.0004722787678036,-1.3852893969365362e-07,-78.03567096630759,-0.000472277021541,17.75807094285956,17.758037535260687,17.740527049299097,-9.710816806510968e-06,5.87493029064996,0.0005099709408111,0.0,4700.78093727412,0.0019848130335826,-199.7885420420761,0.0024168650174309,1.1788191482875142e-07,4.895676333900599e-09,165.61021998424806,6.28318365981507,-2.494627682585395e-06,-165.64293765917773,-0.0341073940866675,-0.0019845338546443,-4855.5559633115845,199.7549454678992,17.740678797059676,-0.0024166160101168,0.0,-4.171925071787953e-05,-78.03027355076817,-0.0005899198291068,-2.7423827071882085,-7.031343160847442e-06,0.0802135614217479,0.0,-1.647364515911113e-06
85.08074325649827,-1.1072789376680657e-08,85.0760051699653,0.0005100285046993,-0.0004722787674873,-1.328621899233342e-07,-78.03567181379215,-0.0004722770205159,17.75807095201329,17.758037528706925,17.740527025621983,-9.71513256893369e-06,5.8749302907182015,0.000509970927028,0.0,4700.839652415225,0.0019848131919524,-199.7885634432831,0.0024168652346176,1.0383874310630989e-07,6.505598232637127e-09,165.6101977169888,6.283183659081228,-2.495982223489893e-06,-165.64295555653865,-0.0341074644086911,-0.0019845336358098,-4855.557966808098,199.7549202383376,17.74067881987094,-0.0024166157741453,0.0,-4.177641217052596e-05,-78.03027203796393,-0.0005899199412613,-3.436879760601696,-7.032909638189791e-06,0.080213561375507,0.0,-1.6480983580944015e-06
