slip1,brake,roll,az,signal,FyRL,pitchrate,pitch,sideslipFL,y,x,FxFL,vy,FR,FL,FyRR,RR,gas,sideslipFR,RL,steeringangel,longslipFL,vx,FxRL,FxFR,sideslipRL,slip,FyFR,longslipFR,sideslipRR,ay,FyFL,longslipRL,ax,rollrate,signal,yaw,longslipRR,yawrate,FxRR
6.28192867133567,0.0,-0.0016546068016739,0.3272272647765798,0.0,-82.96910132388527,-0.0564150633668501,-0.0257162898279421,-0.0103766508018264,-138.64861072713242,9976.177687650772,-153.72256507432758,-0.0019922344042272,4.974293955549763,4.984889242479296,7.9145275389641725,24.50847439499823,2.1878597488686533,0.0100617717244659,15.381098102234484,0.0101501337343643,-0.0014204569548756,1.6194123755062,6035.757528962616,-152.5254465575033,0.0119829246570945,-0.0012566358439156,-605.4440740900267,-0.0014605177212555,-0.0001649544849445,-0.037547088306406,630.1766172678286,1.4115298379402998,7.305699651699149,0.014224742588117,0.0,-0.0131921481467095,2.630677494073748,-0.0028481062593284,5885.439137170348
6.281841658736004,0.0,-0.0015104124065878,0.3214776357062305,0.0,-72.2524707855177,-0.0479444782519672,-0.0262337526703398,-0.0093386678065651,-138.64885167691142,9976.194283254685,-153.58592946568945,-0.0022388918616515,5.180577577704929,5.19016213822791,1.7661684094265402,25.1426698657802,2.1819826162204032,0.0088218291790311,15.716348025226376,0.0118543840588791,-0.0014161967749766,1.6924447410460317,6023.5070992258325,-152.86123266351038,0.0102285612014519,-0.0013436484435816,-536.6450959143392,-0.0014497395346127,0.0006460537840322,-0.0271527189837026,570.1708573602695,1.491222196547166,7.301902436518366,0.0145342814748457,0.0,-0.0132198291725038,2.807953943910224,-0.0026921795897114,5892.941533210758
6.281811810627644,0.0,-0.0013648541322473,0.3103354664857992,0.0,-61.59298471143304,-0.0395566229851339,-0.0266670955228576,-0.0083008883677074,-138.64910460681344,9976.211607686915,-153.27736001630183,-0.0023964611061347,5.3867931330518335,5.395168273704727,-3.2474885987541517,25.738769622671587,2.1765121516623847,0.0076661213972299,16.05185495413121,0.0131450619833459,-0.0014087981410644,1.7653858965081328,6003.973722868339,-152.87028404605277,0.0085087487441103,-0.0013734965519423,-473.1762259142128,-0.0014362261759429,0.0013328029643926,-0.0183259795931141,512.1978494271125,1.5723342354330443,7.287009628424883,0.0145164386257837,0.0,-0.0132456315554531,2.9850582297023176,-0.0024828530286227,5889.830953676594
6.281824934658196,0.0,-0.0012213807882072,0.2875075975078081,0.0,-51.14500360948341,-0.0312936250174531,-0.0270169934410178,-0.0072872580666071,-138.64936868971785,9976.229659482036,-153.20355800525903,-0.002478260730897,5.592545297829093,5.5996684852050365,-7.398337833639127,26.27836865988328,2.171364522587038,0.0065786661052254,16.363714153708525,0.0139321310193415,-0.0014051168723436,1.8381384922457635,5978.681021830781,-153.03872557313267,0.0068512317769168,-0.001360372521391,-413.2387870420532,-0.0014274468548255,0.0019069232433681,-0.0104703110957882,455.6201870494219,1.651109157883928,7.263686649636814,0.0141654198212144,0.0,-0.0132691647229904,3.1582656936472606,-0.0022441871027626,5879.104025576196
6.281869276233499,0.0,-0.0010829612685283,0.258297257127252,0.0,-41.164613153295896,-0.0233441926481747,-0.0272859156856566,-0.0063225512689438,-138.64964320758995,9976.24843626953,-153.11839979107873,-0.0024972068040715,5.79795872383409,5.803845172833018,-10.792879975963295,26.80490962957375,2.166497294546956,0.0055935436672514,16.692215366024307,0.0141469369126571,-0.0013985038286618,1.9106146769456287,5948.290967577109,-153.13296728336223,0.0053026158852733,-0.0013160309460878,-357.4502831538273,-0.001416224184239,0.0023688664429109,-0.0051905064108701,401.12514193879593,1.7334855627289445,7.232675220781707,0.0135361957506605,0.0,-0.0132902249128326,3.33314938340957,-0.0019920002245669,5862.09684610984
6.281937190959074,0.0,-0.0009528128662773,0.2182240738241274,0.0,-31.90336049271609,-0.01583222161574,-0.0274776409503849,-0.0054310022699117,-138.64992753661963,9976.2679349097,-153.07121916004692,-0.0024615428487567,6.002974790298233,6.007715983454534,-13.41891001443693,27.32131740272121,2.1618825318992467,0.0046823959910259,17.039698948655115,0.0137365545752154,-0.0013921601288034,1.982735462446921,5910.209352162665,-153.20683453723908,0.0039106510385266,-0.001248116220512,-305.74440199674035,-0.0014067091371265,0.0026871584909061,0.0006518431523911,349.59916037950296,1.8199337328500091,7.191850370722777,0.012525805922069,0.0,-0.0133087362801352,3.5097413772208665,-0.001734619033962,5839.472506014818
6.282023919825846,0.0,-0.0008345307325442,0.1656686276527613,0.0,-23.471149888846995,-0.0088472506866101,-0.0275970640279524,-0.0045770086813633,-138.65022108211653,9976.288151402125,-152.7162994870962,-0.0023758689864193,6.2070870061869785,6.210694591579913,-15.133588716508635,27.824867285533628,2.1575518938673457,0.0038743917302311,17.41245879270855,0.0126251953140731,-0.001378374574174,2.054399450999095,5861.22525996806,-153.00546917951397,0.0026397159888981,-0.0011613873537401,-257.951090304585,-0.0013916900841131,0.0028293012394726,0.0070254541062454,301.2245336872186,1.7824875057741512,7.140056548536631,0.0112399158373372,0.0,-0.0133246001230664,3.463143115124465,-0.0014629834875081,5809.940966167327
6.282118839654598,0.0,-0.0007298334042757,0.113370678132868,0.0,-15.830271959935022,-0.0024347027351697,-0.0276498022616872,-0.0037434569514744,-138.65052334576856,9976.30908064233,-152.44195429440836,-0.002258831073873,6.41037846052842,6.412883575764179,-15.894649435715795,28.31785795836021,2.153558197553195,0.003181622568646,17.811266919973697,0.0107592466235737,-0.001373604412236,2.125485529861514,5806.170235734849,-152.68401991583264,0.0014766820985716,-0.0010664675249879,-215.43816206806977,-0.001382296275493,0.0028380931676675,0.0101515200015782,254.43865438861616,1.7516639636125948,7.076251265706997,0.0098162693213394,0.0,-0.0133377351014544,3.388960451540908,-0.0011945710628766,5768.52713682783
6.282211993702649,0.0,-0.0006401964668472,0.0583301685703236,0.0,-8.949962324169121,0.003410835962498,-0.0276415267044164,-0.0029973083571783,-138.65083402421973,9976.330716434522,-152.2790835390118,-0.002130837710141,6.612560529177612,6.614259704021428,-16.00924222189228,28.80779252647422,2.149878589763909,0.002526702281786,18.22930462125819,0.0083555035592101,-0.0013664347624993,2.1959000141253364,5749.088512648871,-152.36909519638235,0.0004224666792555,-0.0009733134769368,-176.9405317934373,-0.0013731938906737,0.0027976576125478,0.0118301606142877,210.23587279352796,1.7264374138486045,7.005850865182028,0.0082470586924734,0.0,-0.0133483628449448,3.3203686627129043,-0.0009616671820913,5718.65616479098
6.282302647149824,0.0,-0.0005668233687363,0.0017721059752665,0.0,-2.861110967105133,0.0086769955415511,-0.0275779708901457,-0.0023362928284636,-138.651152916028,9976.353051925857,-152.0451948788334,-0.0019942298941846,6.813527540155283,6.814727810908748,-15.765400346230196,29.30002022316596,2.1464275079342023,0.001905390712465,18.66046139706768,0.0057239859823832,-0.0013568944980239,2.2655970780942565,5692.149085712189,-151.98330627616622,-0.0005040992452685,-0.0008826600297623,-140.79146892396315,-0.0013619093284169,0.0027344003676751,0.0137038588028774,169.97538074027057,1.705523774857449,6.933029193739471,0.0065839829228634,0.0,-0.0133569118904797,3.257606585506301,-0.0007743370493377,5664.697930225055
