FxRL,FL,steeringangel,pitchrate,pitch,FxFL,RL,roll,brake,sideslipRR,sideslipRL,FyFL,yawrate,RR,sideslipFL,yaw,ax,signal,sideslipFR,longslipFR,FxRR,vy,longslipRR,x,ay,slip,FyFR,rollrate,y,gas,FyRL,vx,longslipRL,slip1,az,FxFR,signal,FR,FyRR,longslipFL
716.9817702844857,89.45414582902013,-2.454709250615177,-0.0015242207717594,-0.0016551802912057,36.29319245931021,91.29085442964823,0.0254577768490201,0.0,-0.0192324148779537,-0.0155756330963655,-3906.046481697095,0.1067204163242607,91.6288882911104,0.1774229196833797,-0.0127978564258945,-0.2248043029897616,0.0,0.1701712046814882,0.0051306250757308,695.3025315132502,-0.3126196071802898,0.0034026433492827,5445.433241317528,-3.320910832477004,-0.0104444393431583,-5088.515219249931,-0.085792439490444,-4877.019431805731,0.347454518806836,822.8477176446099,30.11931580943728,0.0066058161068512,6.272740867836428,0.4891195675357712,142.67127519325936,-2.454709250615177,90.40447686170444,2047.1032559524083,0.0017408132171698
730.1570073235845,89.24020744573492,-2.772811131122523,-4.333919510343557e-05,-0.0016623289061987,28.34295669993402,91.30310370230578,0.0240071157126845,0.0,-0.0201278683493625,-0.0164953922582657,-4020.86249087158,0.0476355376344004,91.5692093349841,0.1963439758634571,-0.0120558278683649,-0.3382835715966973,0.0,0.191280241204195,0.0056089203169128,723.0769668375706,-0.3700606212665407,0.0037031678399797,5445.734353268244,-3.1682566419598865,-0.0122987833780297,-4825.63750966785,-0.1912570315585604,-4877.026617506975,0.3512436358943313,977.3906972308632,30.11628970251689,0.0061731968775544,6.270886523801557,0.4248466984863541,137.02829249381708,-2.772811131122523,89.9392725943914,2106.8145085438427,0.0012532895985256
734.0788836687731,89.05700275923617,-2.9563302203404804,0.0013581629504431,-0.00165491999811,-5.1526367275416405,91.31486021421031,0.0215795976435161,0.0,-0.0201414717306205,-0.0165102440275036,-4131.116335892096,-0.010589280039914,91.5066998596632,0.2051023163974103,-0.0119008037154083,-0.4249796673362368,0.0,0.2020294516437323,0.0047648178406231,736.4263246025537,-0.4081958815465589,0.0039681779116342,5446.035427710414,-3.102893276070751,-0.0135142455780745,-4538.429733452472,-0.2830989347361813,-4877.034128127139,0.3542319758954191,1073.6382887623215,30.11243199556506,0.0057839407014768,6.269671061601511,0.3345266776799773,109.1012266497048,-2.9563302203404804,89.51420004819475,2040.5853745388683,-0.0006504248411374
732.0312234357082,88.9611927809712,-2.9962404084076084,0.0025451915297472,-0.0016345820002623,-67.60543469046955,91.33031975365016,0.0182993294010376,0.0,-0.0194093219299418,-0.0157613641358849,-4264.5611289928665,-0.0672697484351866,91.4476119107351,0.2023672248319735,-0.012319845808491,-0.4874086924432631,0.0,0.2007803347140995,0.0024144028224538,747.8205750445993,-0.4285871324900298,0.004245234649942,5446.336456046392,-3.1516519961841185,-0.0141425121952132,-4303.369142909452,-0.3630046868572293,-4877.041953673171,0.3564515657872648,1103.4247802454863,30.108038117650604,0.0054336510013462,6.269042794984373,0.2148228996520608,59.72891748631272,-2.9962404084076084,89.1739018249212,1887.6291973638256,-0.0038522605227663
727.1594735350233,89.01349981752605,-2.89048576557686,0.0033852476350692,-0.0016041609998855,-161.2719534817264,91.354216575676,0.0142839468940973,0.0,-0.0180465190625784,-0.0143567510827582,-4466.152215681263,-0.1222545701502069,91.386846749767,0.1874912194402171,-0.0132963064959126,-0.529702519843753,0.0,0.1868788662635103,-0.0010348712794612,758.6970435318033,-0.4332097970714055,0.0045480519510329,5446.637431722778,-3.344588153093214,-0.0142489779125834,-4121.348199152434,-0.4314079002372979,-4877.0500979410135,0.3580043157989734,1079.5004290950028,30.10334345914256,0.0050665758648472,6.268936329267003,0.0930162603465184,-8.832661375869039,-2.89048576557686,88.96108884620155,1673.0829612234409,-0.0076700173213831
720.3253498212367,89.2765944806165,-2.644093677491946,0.0037160793974358,-0.0015679931310412,-286.5525520923921,91.38661450247876,0.0096436887036624,0.0,-0.0161375337751825,-0.0123763470408621,-4746.675584453132,-0.1756338346357361,91.32383938041929,0.1606446652103645,-0.0148137908861034,-0.5448758754988021,0.0,0.1607420181367146,-0.0045673926496307,767.1701946548658,-0.4239770582682349,0.0048925707121109,5446.938349902818,-3.659774714678952,-0.0138970057965259,-3945.5646605818624,-0.4891595284983582,-4877.058579459547,0.3589835291079472,1007.798716773614,30.098546831889305,0.0046749131319678,6.26928830138306,-0.0227091852964023,-90.11617272068436,-2.644093677491946,88.91009812882032,1414.7854287346918,-0.0108307831251693
710.8511768626765,89.80713603551368,-2.2689434723335986,0.0033576731469783,-0.0015321599388346,-436.39921943532136,91.42619389516904,0.0044792361448083,0.0,-0.0137499000152321,-0.0098864715692845,-5221.191141943295,-0.227764312688818,91.26131135725105,0.1225423884149965,-0.016857366262758,-0.53883792341463,0.0,0.1235900480958701,-0.0068422069413904,771.9494183839457,-0.4027636663212293,0.0053030922756357,5447.239207834309,-4.159672945608819,-0.0131485636796174,-3808.8237598669566,-0.5375795281620369,-4877.067429971515,0.3593677511606598,884.1290937345559,30.093872417319304,0.0042724178192436,6.270036743499968,-0.1185237757635361,-175.87068894581574,-2.2689434723335986,89.03977590553303,1130.662071844086,-0.011696038997029
697.5427071058897,90.6412887816587,-1.7832007886172785,0.0021229095920786,-0.0015045920032655,-600.8918936306013,91.47304322708533,-0.001122370009488,0.0,-0.0109305408011168,-0.0069359166211806,-5478.354964261132,-0.2784099473420677,91.20303572345956,0.0745986385465341,-0.019416217899393,-0.446932426227889,0.0,0.0774743483921397,-0.006455676442264,771.3323756290914,-0.370874769974009,0.0058008820552788,5447.540005147498,-4.560201178649002,-0.0120473236303992,-3444.641720486772,-0.5768480113243029,-4877.07669676662,0.3588824897893848,698.6962503421506,30.08970473831802,0.0038812189187037,6.2711379835491865,-0.2126746458325157,-263.3875324674992,-1.7832007886172785,89.35411454391996,838.5356713583124,-0.0085617702059846
678.6780380801176,91.61802853106616,-1.2104442574024192,0.0001012708691675,-0.0014940346711855,-389.487171183115,91.52509980621942,-0.0070097334840774,0.0,-0.0075774695093922,-0.0034360474611275,-3579.55547773087,-0.3193121233213937,91.15637033177345,0.0245882364339447,-0.0224405824596145,0.0553848138604636,0.0,0.0289807327596007,-0.0026221721098194,757.7331037207487,-0.3214101353255962,0.0063353819382408,5447.840751842721,-3.379259140559192,-0.0103719412144307,-2134.6303600005645,-0.5924828938155624,-4877.086396919094,0.3551565676468317,433.964734371489,30.08780090518064,0.003508693007957,6.272813365965155,-0.3879021722362339,-260.84431031218384,-1.2104442574024192,89.82063560571326,551.2118657417586,-0.0015422735358619
644.0410109883103,91.79933822117778,-0.5785261678301798,-0.0020127169036985,-0.0015050983460045,-96.13520966999457,91.5749838197081,-0.0127789277442744,0.0,-0.0034640166527719,0.0007843258298324,69.67928211304508,-0.3336949805798564,91.13243567373524,-0.0118923281814493,-0.0257388119200882,0.5423438801415289,0.0,-0.0119474258515887,-0.0002893248899175,718.2538394719705,-0.2389495072614384,0.0066952816823628,5448.141497605645,-0.4967559563965671,-0.007626372212152,-60.11772384485758,-0.555361302844496,-4877.096385150564,0.3429060119217307,60.21155700008654,30.092191774750063,0.0031262896227237,6.275558934967434,-0.465438296172695,-47.86427986412735,-0.5785261678301798,90.03003966851026,274.3601256823104,-0.0004597797803405
613.0089600655908,91.74058032165948,0.0817780919076928,-0.0033527166407901,-0.0015332419886544,-21.172274122167277,91.61124067325198,-0.0178770758944296,0.0,0.0011051937368945,0.0053544582680238,2859.9060865094784,-0.3188304930488819,91.13573651662826,-0.0410130289261584,-0.0290154360650918,0.5220446787006063,0.0,-0.0467322576021756,-0.0002693979180406,676.1117841295497,-0.1286615376680461,0.0069188328038443,5448.4422939251845,1.922457245382744,-0.0039866897062708,1778.5357337596092,-0.4658911033281969,-4877.106384446549,0.3350087730554246,-407.9048951375093,30.09832940228586,0.0028680875287096,6.279198617473315,-0.3303716443360381,-19.83916562273511,0.0817780919076928,89.98691338463985,24.469551068623705,-7.178349010756841e-05
605.7597819722497,91.55132145900214,0.7382665244816333,-0.0039571130960907,-0.0015706992018482,34.63178405579334,91.63248778557347,-0.0218730999450086,0.0,0.005628096479739,0.0097723853923297,4533.633190837746,-0.2821226430765322,91.16254322500896,-0.0703068354441498,-0.0320162461743401,0.3401249744704027,0.0,-0.079566789676948,-0.0001879728106689,659.214566357151,-0.0072292805576174,0.0070958548585515,5448.743147702482,3.343950004928198,1.811688186772471e-06,3022.136874746897,-0.3416644813659086,-4877.116164485428,0.3342519908709551,-909.2895828763365,30.10302530453935,0.0027985105939111,1.811688186772471e-06,-0.0625429697004038,-10.034955760256588,0.7382665244816333,89.91040610337635,-194.3456364042869,0.0005798886786945
621.4668377105945,91.26474676562825,1.3588802954902817,-0.0038399709622319,-0.0016101975623009,78.7847972640035,91.6371946961508,-0.0245292489860839,0.0,0.0096418136218058,0.0136166041739332,5201.6008958216735,-0.2323222188220891,91.19780905640306,-0.1022707526013457,-0.0345709962279082,0.1264610761409253,0.0,-0.1126735027220088,0.000269882803444,668.8471258523463,0.1096353864969957,0.0071864599933699,5449.044046732867,3.788327646040056,0.0038285722264636,3616.82450760939,-0.2025313787356281,-4877.125593358397,0.337841599083818,-1374.6595215937944,30.10535357791384,0.0028771999562481,0.0038285722264636,0.2127665417527791,5.206146366925771,1.3588802954902817,89.80058759655172,-393.9218034622492,0.0018265195366696
652.643792945355,90.88826723536694,1.9132703042841548,-0.0030716161635041,-0.0016449249811339,118.97319223904891,91.6247678727175,-0.0257890215511176,0.0,0.0128303743362542,0.0166307826045917,5337.573206495792,-0.1762891208180456,91.22753790563468,-0.1353745537926048,-0.0365893243535543,-0.0577193390931773,0.0,-0.1451128216991694,0.0010992012635459,691.9634454712411,0.2113094276747419,0.0071071615876167,5449.344972459203,3.6607577842229766,0.0071490288977251,3799.9803248116377,-0.0645553799708961,-4877.134630720066,0.3428998770636807,-1748.3205770760278,30.105467806157083,0.0030720370075373,0.0071490288977251,0.3971398536730934,23.91115776917457,1.9132703042841548,89.64765707795138,-583.4621993940918,0.0034865279746177
690.6683099128859,90.44098347997416,2.374283959425912,-0.0017452160542135,-0.0016685514665672,141.96085136618825,91.58775795028092,-0.0257365961792171,0.0,0.0150093858897117,0.018683800204366,5142.969820591398,-0.1180107053744612,91.24764922920612,-0.1654412993670176,-0.0380324328705091,-0.1903330949486511,0.0,-0.1735466949126597,0.0018055514721355,716.3829612337288,0.2931646332607762,0.0067449948381032,5449.645907081177,3.373090948366751,0.0098131888501821,3854.425998025143,0.0597851145636072,-4877.14328790482,0.3476393566511654,-1990.78707013384,30.10392653868287,0.0033429252746177,0.0098131888501821,0.4793752442069805,37.21884567800646,2.374283959425912,89.45298522482439,-769.6686964675602,0.0049570602193815
721.5445262682177,89.97088674182375,2.719299200370755,-0.0002723836116672,-0.0016779963435869,141.2463492671465,91.53108131168868,-0.0245312768674664,0.0,0.0161381070967656,0.0197740291563862,4893.395402868239,-0.059200630255919,91.26005150596052,-0.1885013222819096,-0.0388891234244634,-0.313014462998784,0.0,-0.1944744011274241,0.0015962515573149,731.6662171293033,0.3545987538602528,0.0063040945693855,5449.946835930476,3.204287918297978,0.0118010370761472,3967.882915915162,0.1679596318534713,-4877.151593041683,0.3515803179304815,-2082.556807208263,30.10116524140331,0.0036442831461116,0.0118010370761472,0.424577417710005,34.132847975159514,2.719299200370755,89.23582840754015,-932.1061726392614,0.00566068062663
737.2165556247328,89.53124278038582,2.931340028201334,0.001164997633971,-0.001672681324943,117.31330340926958,91.46796205795404,-0.0223248766096714,0.0,0.0163344728816575,0.0199665695507769,4603.472217772324,-0.0010107417589441,91.271181404945,-0.2015457134483337,-0.0391601128071071,-0.4043581911831251,0.0,-0.2054877023397169,-2.3742801074351853e-05,737.2665815601413,0.3965902787639455,0.0058943737569804,5450.247746611077,3.1208508534794737,0.0131450540194292,4074.6073310620113,0.2619079065000367,-4877.159567290845,0.3547352251223504,-2041.706585719044,30.097501062891357,0.0039140608578834,0.0131450540194292,0.3494038221507881,6.3688526215362895,2.931340028201334,89.03844470178953,-1040.992601921335,0.0050953596068771
748.175349971833,89.16846133778303,2.9999182778222275,0.0024036482712454,-0.0016540099685664,71.54926812736895,91.40874930491952,-0.0192448717590645,0.0,0.0157431887586213,0.0193865971208454,4358.762745706634,0.0557472001964111,91.28484902485236,-0.2027483425755648,-0.0388567064261861,-0.4720997782968791,0.0,-0.2051168416942823,-0.0030466168454193,736.4113128074657,0.4205413871880528,0.0055407293829565,5450.548629459246,3.140606933064549,0.0138917904387518,4201.317171734065,0.3439361414250825,-4877.167222660775,0.3571135517842685,-1907.0502585712395,30.09323945912484,0.0041836831563806,0.0138917904387518,0.2338948590460769,-50.104759895794025,2.9999182778222275,88.91626462484872,-1083.5256744557855,0.0029999649749082
759.2624883267041,88.92656399301859,2.921559583700491,0.0033231046462011,-0.0016245950309457,5.3951999057582585,91.34868328977748,-0.0154087109948387,0.0,0.0144786759534753,0.0181568731454,4169.891914691652,0.1108308027405101,91.30647622005038,-0.1912438833223011,-0.0379949119247115,-0.518685586177611,0.0,-0.1925637078724594,-0.0068997204381914,731.8907408488586,0.428384959832429,0.0051795723951759,5450.84947753998,3.301730615649274,0.0141052421446396,4384.162151366175,0.4144046998690764,-4877.174558079829,0.3588043607908648,-1706.4853068371071,30.08862757446971,0.0044772027655062,0.0141052421446396,0.1134523781815117,-137.676765393197,2.921559583700491,88.93014733915471,-1069.5093178663053,-0.0003446568690575
768.5115869223041,88.84300184507086,2.699986825505131,0.0037711008151537,-0.0015884389998829,-75.33361613584678,91.28613252054905,-0.0109274159011297,0.0,0.0126265330929,0.0163679945721557,4002.056249976233,0.1643361370205075,91.33673481778204,-0.1672368706450436,-0.0365910273892495,-0.541357098683922,0.0,-0.1678339969052632,-0.0104051599176818,725.4331255296872,0.4220886586427541,0.0047922501903782,5451.150286422016,3.597941161504333,0.0138505637008735,4649.883116899103,0.4741718349750455,-4877.181557793421,0.3599252929097995,-1458.8450032310102,30.08385875652601,0.0048084569036589,0.0138505637008735,-0.0017602688137343,-257.678422079274,2.699986825505131,89.14337728778854,-1007.755006670664,-0.0040097425750366
774.2536283011962,88.94048850076568,2.345951046295096,0.0035723935427604,-0.0015512194495353,-162.29380529853785,91.22320110475698,-0.0059032007879697,0.0,0.0102528944006984,0.0140882144149442,3862.6036433927206,0.2164548242478363,91.37444562019,-0.1318940414695309,-0.0346603026324414,-0.5412119610746976,0.0,-0.1316497662965621,-0.0119256190137994,716.7743628572623,0.4034091706245253,0.004390530869752,5451.451054331804,4.047185761579469,0.013185952983549,5075.535483559725,0.5242702324952138,-4877.188192759407,0.3604336635906882,-1181.12707246259,30.079168324221737,0.0051979040762259,0.013185952983549,-0.1005333512145116,-405.05908295129166,2.345951046295096,89.61620158906811,-895.8857089459653,-0.0066618954466325
775.2247499906744,89.22514017125752,1.8767171005823529,0.0025382389880477,-0.0015204178149021,-250.507683555263,91.1634062815275,-0.0004232660075005,0.0,0.0074168036908955,0.0113752832480812,3593.0419589145936,0.2675271748668439,91.41937920691905,-0.0869350485372842,-0.0322131349014702,-0.4751647477502319,0.0,-0.0850794695142837,-0.009754392499915,704.4885465720108,0.3742075009071219,0.0039949465671547,5451.751782426999,4.53601284707403,0.0121730271305455,5463.088722420835,0.565901069828985,-4877.194418140893,0.3602394522183372,-891.5402053798456,30.074838683212544,0.0056714929805531,0.0121730271305455,-0.1909286785120469,-571.0001848058738,1.8767171005823529,90.39045913866644,-725.1142227136794,-0.0068867017815973
765.7638982498993,89.68720667291332,1.3152282673954376,0.0006454302486262,-0.0015048982338809,-291.700608130226,91.11293974425124,0.0053887054674852,0.0,0.0040703022295848,0.0081727515091256,2514.9490998418614,0.3116130595110745,91.4703294663072,-0.0376416141729287,-0.0292835491192048,-0.1097312124326531,0.0,-0.0336682393687752,-0.0027856973491961,687.7807515362917,0.330016430472739,0.0036214612725596,5452.052478548154,3.841270125214926,0.0106690107863441,4199.979664489043,0.5889151834456093,-4877.200202320611,0.3577302016804385,-604.4100096012633,30.07211721654302,0.0062024229666264,0.0106690107863441,-0.3399598495508127,-521.1413596658972,1.3152282673954376,91.41738272101244,-480.72033353684697,-0.0034972660088489
731.101671154968,89.98078490905303,0.6889899189603145,-0.0015612393985242,-0.0015107711617905,-69.4180330631933,91.08316726512236,0.0111865552101397,0.0,2.1630937780810977e-06,0.0042248717083929,438.3433656351895,0.3318652654885726,91.52097982894658,0.0051819620912751,-0.0260303849397434,0.5227453241058863,0.0,0.0059503353125966,-0.0004527321282791,656.0265502689942,0.2548925382160341,0.0032300583771676,5452.353177589697,1.05310008844361,0.008159948142432,586.8126676947519,0.5633906100496328,-4877.20565257583,0.3465068511034987,-324.8218236889943,30.075413377329312,0.0065904121603089,0.008159948142432,-0.4599936141681866,-100.36355134301957,0.6889899189603145,91.75420855215977,-132.72126267478748,-0.0003806258465048
685.9365701964564,89.95125172915546,0.0287262842264967,-0.0030812208364055,-0.0015354344771405,-21.04549922659177,91.08035056579884,0.0164167265740112,0.0,-0.0045203635245119,-0.0002739003801603,-1507.0058750232345,0.3218706382514035,91.55953935954182,0.0408227474652786,-0.022743933548714,0.5472935760873826,0.0,0.0359622583673441,-0.0001409054169584,621.8772882141087,0.1490203558373876,0.0029358779304003,5452.653925303139,-1.5623788994840249,0.0046599827720139,-2423.6632302803973,0.4827669017901371,-4877.211041751885,0.3369775754562977,-67.38694631891964,30.081651602080115,0.0068106591321685,0.0046599827720139,-0.3636861074568059,-33.53998296550538,0.0287262842264967,91.716292324002,317.47791270289844,-0.0002579498907838
662.9915880192679,89.87785359352652,-0.6331243065135028,-0.0038471595429274,-0.0015710560757467,-12.336364821967576,91.10315478626931,0.0206122907275493,0.0,-0.0089838178672243,-0.0048229808218606,-2900.403408361253,0.2883695733021694,91.58309263070556,0.0737407700398817,-0.0196936695595766,0.3814315125254117,0.0,0.0651314079269511,0.0004424001634824,609.3935614520913,0.0287094160034854,0.0028291998432883,5452.954722164991,-3.186490387431074,0.0007036529288868,-4290.510255193213,0.3635540435410795,-4877.2166189642585,0.3350572081040674,158.8388746043263,30.086760612381564,0.0069826598997959,0.0007036529288868,-0.1079517050807068,27.061924506998047,-0.6331243065135028,91.546042737033,814.1575426595768,-0.0002252739867566
667.9952114606391,89.77331340508623,-1.2640021345240335,-0.0038884007706617,-0.001610335726996,1.86061351753391,91.13807603675268,0.0234983069343084,0.0,-0.0129404612299403,-0.0089380951967662,-3600.396191351449,0.2402492983515018,91.59053959465548,0.1067547995673111,-0.0170661480027595,0.1651685871164953,0.0,0.0968260736219126,0.0016008143304167,621.565120057991,-0.0896082001977817,0.0028850098498486,5453.255550330614,-3.781841574669365,-0.0031744173353849,-5104.292065745635,0.2259802466950982,-4877.222534959506,0.3381119969714335,363.35411657447816,30.08954848013417,0.0070871542832196,6.280010889844202,0.1712546664230648,72.32442792180134,-1.2640021345240335,91.27498023069336,1287.1454771764145,0.0001456022686221
689.3533576846373,89.62679755027519,-1.8328286153313844,-0.0032783733471267,-0.0016463448416733,20.5444881879542,91.1699642758275,0.0249900051833009,0.0,-0.0160975901081459,-0.0122707023585037,-3838.338556464331,0.1849899588384797,91.58134124760149,0.1395233333302662,-0.0149637738262934,-0.032422358926778,0.0,0.1301836956470717,0.0032523146429512,649.3339725851215,-0.1940773796047141,0.0030556031479871,5453.556388792738,-3.714031073546627,-0.0065894723433606,-5296.516891911728,0.0871493781791634,-4877.228842847413,0.3430841291255949,555.9842461909652,30.09004357497995,0.0070493102427217,6.276595834836225,0.3958466582702585,113.54515095122036,-1.8328286153313844,90.91350586876274,1677.2351495312992,0.0009246044596235
713.8199644436489,89.43716832604348,-2.311539728327294,-0.0020381528649844,-0.0016725989188687,35.372999035331254,91.1930516654527,0.0251503438729751,0.0,-0.0183125102555317,-0.0146192374927097,-3883.489021511173,0.1269727974783441,91.54860349817017,0.1688702022205462,-0.0134320344141924,-0.1694296092348558,0.0,0.1611100813068041,0.0048056299676623,687.5329984295921,-0.2792413477308577,0.0033198493141324,5453.857219526039,-3.418941669533565,-0.0093645130393538,-5141.0616402621,-0.0396742947961749,-4877.235536211727,0.3479698841973026,743.7830513128257,30.08877134917928,0.0067404638137439,6.273820794140232,0.5008107375763946,140.06039635262812,-2.311539728327294,90.47555938295872,1942.14456407336,0.0016855046957841
730.7860085328837,89.22064557811427,-2.6764745809603308,-0.0006103440686805,-0.0016852453906761,35.405545279390225,91.20785840474134,0.0241338360067732,0.0,-0.0195548952544296,-0.0159114603514206,-3994.24267333608,0.0682680436234186,91.49508122875169,0.1911829993294448,-0.0124849543514058,-0.2930109724021056,0.0,0.185559866383807,0.005671752150969,720.3598869434459,-0.3438964363343157,0.0036255917745843,5454.158028761558,-3.2440157933039098,-0.0114601834365465,-4903.044654594188,-0.1500868317434814,-4877.242586784916,0.3520479381496562,912.7460010504908,30.08622404224363,0.0063105588914899,6.27172512374304,0.4390633539469242,143.19029253961264,-2.6764745809603308,90.00617065344187,2057.2538935741954,0.0016550330979288
738.0515415006611,89.01694270986734,-2.909550214889647,0.0008341055014108,-0.0016832969591763,11.223110477714606,91.2204798898831,0.0220952791435138,0.0,-0.0198886599091217,-0.0162492598685862,-4099.724504575934,0.009974591554424,91.43225839145508,0.203786105448575,-0.0121237487933793,-0.3882561590715932,0.0,0.2002517790218095,0.0053166491380161,738.4946313579306,-0.389009493004079,0.0039055770857073,5454.458804838338,-3.149535288872551,-0.012908298178713,-4616.163799477971,-0.2459004450002145,-4877.249971433861,0.3553495792887703,1031.0835913781973,30.082712424800054,0.0059039384813617,6.270277009000873,0.3706325134597838,122.49594928867852,-2.909550214889647,89.55945085215816,2035.353634745074,0.0002515423746011
738.5037812655463,88.88088503608297,-2.999164067881729,0.0021011757697875,-0.0016677974844735,-41.62354041174488,91.23446082820654,0.0191657448859295,0.0,-0.0194282667608786,-0.0157790709047296,-4222.21624388422,-0.0469758840652509,91.37305198619973,0.2050981207760882,-0.0123385309190929,-0.4597263402314714,0.0,0.203218980456645,0.0034333041143554,749.2893342936362,-0.4158411006051571,0.004175025861675,5454.759538349897,-3.1475888368795406,-0.0137508800678579,-4363.718524049004,-0.3296833518196748,-4877.257676153837,0.3578516547140381,1083.4465298638415,30.07855919016482,0.0055573078952001,6.269434427111729,0.2573244087312687,79.91232630330161,-2.999164067881729,89.18313656679182,1914.078960233969,-0.0025886295149302
734.4473919979946,88.87367358931928,-2.940778745112968,0.0030731454302173,-0.00164113882857,-125.5760697107574,91.25540692307042,0.0154624251824493,0.0,-0.0183021329872089,-0.0146213772219454,-4393.862243527877,-0.1022768253372671,91.31397574231752,0.1942051660473933,-0.0131138115138729,-0.5091300949132365,0.0,0.1934294650352733,0.00020509199015,760.5038517176921,-0.4262855511915623,0.0044683928780566,5455.060222015688,-3.286861690712394,-0.0140506529204496,-4168.661974166299,-0.401904063331484,-4877.265699456184,0.3596434009626751,1076.6302617632275,30.07402093046437,0.00520751426912,6.269134654259137,0.1362333828903105,16.41465418234819,-2.940778745112968,88.92149923742338,1723.930407524025,-0.006369823835946
728.3729735758081,89.05887939214625,-2.737159286278971,0.0035994273338392,-0.001607073778241,-242.14567959053244,91.2849848715292,0.0110967783972624,0.0,-0.0166054049486581,-0.0128658331486673,-4648.114092819442,-0.1560033657737388,91.25243350259846,0.1709937438654412,-0.01443334864121,-0.535720445875365,0.0,0.1709350185643217,-0.0035126780626557,770.0300221122797,-0.422327160562214,0.0047970391848569,5455.36085036171,-3.5660393858439337,-0.0138733368616625,-4003.182363985181,-0.4633697397373936,-4877.274054655739,0.3608471557331849,1021.2283148096384,30.06929723730252,0.0048311486580392,6.269311970317924,0.018760962162657,-62.837680764117465,-2.737159286278971,88.81367487526902,1484.521700316926,-0.0099856172444483
720.1677789106369,89.49802051250951,-2.398250183291622,0.0034998832617221,-0.0015710379528663,-387.2186652251937,91.32215465454388,0.0061718319216604,0.0,-0.0144081951584773,-0.0105796070426236,-5044.147913539393,-0.2082891712778911,91.1901648311765,0.1361330701173342,-0.0162818123552961,-0.5375738033057896,0.0,0.1368278147673965,-0.0064022694897983,776.2951158237586,-0.4057029733521089,0.0051812747980607,5455.661419854831,-3.983035059132241,-0.0132765384790409,-3855.823647173077,-0.5150025345798586,-4877.282768720061,0.3614261811490571,916.4596182051554,30.06462726318066,0.0044366089867808,6.269908768700545,-0.0842283540612923,-149.69741500712126,-2.398250183291622,88.88508634335743,1212.505603944992,-0.0118248557939862
708.3614513391691,90.23541344816644,-1.940697170349217,0.0025818746443684,-0.0015403320278495,-551.4035707650363,91.36645910442812,0.0007759172181186,0.0,-0.0117721960074544,-0.0078249947420318,-5471.857218242389,-0.2596534402838987,91.13054305241158,0.0905625918814975,-0.0186485413895955,-0.4829583860491744,0.0,0.0927028200533278,-0.0070324251350196,777.9276423670083,-0.3784380400902654,0.0056483122146257,5455.961929059938,-4.497994420121816,-0.0123271848792467,-3627.887046163762,-0.5583200559867688,-4877.291884286156,0.361354613486343,754.4124404791714,30.06026151375851,0.0040432256582579,6.270858122300339,-0.1762713697282812,-237.7445089232173,-1.940697170349217,89.1441730068751,926.1924055281016,-0.0101782133722092
692.4930582092272,91.25789575881772,-1.3870363979655542,0.0007813938837188,-0.0015238230229628,-572.65731557595,91.41709827545276,-0.0049785985650364,0.0,-0.0086620652118998,-0.0045730496537034,-4516.534683444894,-0.3053118800369359,91.07928264587558,0.0388753873648134,-0.021506186589251,-0.1857368234154429,0.0,0.0431968278819899,-0.0040676909263467,770.1929173209767,-0.3372430326531242,0.0061826523822821,5456.262382691921,-4.04032023266539,-0.010920514192732,-2693.5219685936854,-0.5852919412966344,-4877.301438669487,0.3593133357349228,521.5765395650806,30.05724474622388,0.0036706074246623,6.272264792986854,-0.314785205524914,-299.6966795694811,-1.3870363979655542,89.58904781837035,640.4544245859903,-0.0035678576177914
662.8537934460762,91.69385812196718,-0.7645901436575357,-0.0014102024294879,-0.0015281248498687,-107.75512229229388,91.4682892643548,-0.0107779323784728,0.0,-0.004822201440571,-0.0006073581704448,-967.322194193607,-0.3289501596040916,91.0474701529519,-0.0025176863231659,-0.0247143412865512,0.4989818331980645,0.0,-0.0008606616062534,-0.0005161042903998,738.7311744194965,-0.2666263371843072,0.0066006326300484,5456.562815587397,-1.363820528387294,-0.0085567682145606,-673.1582470431223,-0.566694572064365,-4877.311347795713,0.3490313238224413,188.6221063382372,30.059834172083995,0.0032805459769889,6.274628538965025,-0.4611282588950055,-90.83679164941496,-0.7645901436575357,89.93327336169607,360.9797733393446,-0.0004423453719667
627.7483641974436,91.66974002456018,-0.104122880386775,-0.0029818625702179,-0.0015515821850441,-43.09231199522384,91.50842054089406,-0.0160747176212153,0.0,-0.0003798686048092,0.0038704648761602,2178.4346292972623,-0.3220398933044268,91.04225138357276,-0.0331171421479337,-0.0279893327600118,0.5590725164298165,0.0,-0.0373641101279099,-0.0002483887595827,692.8198455797968,-0.1638536594057021,0.0068349987099149,5456.863289967887,1.3511382744681448,-0.0051549489427177,1308.9250668257675,-0.4918800244315644,-4877.321349727573,0.3386609271830119,-250.14389322442676,30.066073712736145,0.0029701745747611,6.278030358236869,-0.3897971868199419,-21.66110442187729,-0.104122880386775,89.92105718874534,101.23040263758963,-0.0001913259299692
