gas,brake,FyFR,slip1,az,signal,y,FxFR,FR,pitch,sideslipFL,FxRL,roll,pitchrate,sideslipRR,longslipFL,vy,FL,FyFL,ay,steeringangel,longslipRL,FxFL,x,yaw,longslipRR,vx,sideslipRL,RR,FxRR,FyRL,ax,yawrate,slip,rollrate,RL,longslipFR,sideslipFR,signal,FyRR
0.3141585134951677,0.0,-1713.5716751397504,0.0,-0.0536282306318957,0.0,-4850.898025983749,-151.34220418409896,2.120028471575369,-0.0096876172943504,-0.0266795659716883,4840.411669226011,-0.0011593790421386,-0.1055628994566762,-0.0450548062182327,-0.0012883077574204,-0.0026266620790227,2.106783680634566,1768.5592934447418,-0.1914361206431818,0.0,0.026791388347084,-149.0000270661045,4564.05621951294,-0.0342135665548536,0.1870678162707546,0.6487153549511552,0.0140610915505986,5.424176209548503,4904.065384105381,-1663.4516454352142,5.90625393519286,0.0035991993546244,0.0,-0.0047859925928372,2.4626907309928074,-0.0013938787169465,0.027341869612215,1.2931946825454308,1346.7682771725351
0.3117606959172316,0.0,-1666.8246987223476,0.0,-0.0796662934001053,0.0,-4850.898292660204,-147.98316768393695,2.302846995652198,-0.0107402077116791,-0.0231219733765602,4888.103611535409,-0.0011985645880416,-0.1048871295980842,-0.0444436991538255,-0.0013755995613031,-0.0038141055633825,2.281294287282144,1598.3410539450847,-0.0025970757731147,0.0,0.0305436055677629,-149.79106216224883,4564.06302672193,-0.0341688749061466,0.1886055650215488,0.7077964840509965,0.0098293517158961,5.343974204208887,4959.160880163886,-1282.005974508384,5.981214382098596,0.0047973922954851,0.0,-0.0029622127309357,2.659716929011668,-0.0014482958502231,0.0276668035117047,1.3798903954081716,1263.331177070727
0.3068548431394776,0.0,-1595.3155960328777,0.0,-0.0520219804279915,0.0,-4850.898587035388,-144.59473938061907,2.4839985876443085,-0.0117812567757417,-0.0217551099304617,4819.089438060764,-0.001213510512459,-0.10330468104494,-0.0390507842931608,-0.0012965291870484,-0.00437599293098,2.46286386991038,1455.8709184541497,-0.0537337982135079,0.0,0.0294563829804054,-147.04368884026508,4564.070429300087,-0.0341223945247753,0.18168443354636,0.7676159276823667,0.0106909074974811,5.1732076726214204,5030.710084447053,-1119.606514658951,5.988371137195388,0.0044946596999224,0.0,-0.0002973505349251,2.782719934868139,-0.0013833360259733,0.0259022950351007,1.4653045215288636,1186.6653577819309
0.3012690985285821,0.0,-1495.3410115143515,0.0,-0.0164052950240439,0.0,-4850.8989075411055,-144.89732832583348,2.663658206788401,-0.0128010944682014,-0.0204852468301303,4874.262345273981,-0.0012029235898992,-0.1007700555790839,-0.0342501627749806,-0.0012764840879501,-0.005034603730223,2.6437220392995795,1348.6838496685525,-0.0707561102320055,0.0,0.0292683518965118,-147.6818932519374,4564.078431878744,-0.0340796311144073,0.1639575304962002,0.8279745071372431,0.0106783301627171,4.895816816444569,5099.153919323421,-1082.5800431242767,6.06747163423022,0.0041096831505453,0.0,0.0021344121028859,2.931963830938875,-0.0013598704136729,0.0240352170618549,1.5493394928626347,1139.4914329044734
0.2953148992566464,0.0,-1394.2492881891062,0.0,0.0232976243729377,0.0,-4850.899254932472,-144.4773642598492,2.843213180406704,-0.0137906945225659,-0.0188689900304736,4905.440768923248,-0.0011681981624897,-0.097351015883196,-0.02983897400232,-0.0012793037997109,-0.0056202952432725,2.824306225763583,1247.245698243935,-0.0207010090732234,0.0,0.029263311065397,-147.61173707135674,4564.087041145976,-0.0340404137619843,0.1369801089750122,0.8889319965095465,0.0103171622071249,4.555151525292144,5155.201230551039,-1051.989756286264,6.125092537626675,0.0037307211788454,0.0,0.0046195106512897,3.0916237300219738,-0.0013471489994902,0.0225150907864409,1.631898352437603,1160.862460573433
0.2893133961240959,0.0,-1301.7611665270467,0.0,0.0743150608591267,0.0,-4850.89962653341,-143.4549341180803,3.021967269277305,-0.014741377208769,-0.0172072704262522,4926.323330868729,-0.0011061847733092,-0.0930685042444134,-0.0244628561178096,-0.0012737929067657,-0.0057828855183453,3.005680359280399,1142.064964040721,0.0240266325284977,0.0,0.0292342190822456,-147.3927912212172,4564.096262666127,-0.0340069656702886,0.1016163385991707,0.9504210079269172,0.0111093805359029,4.175148048475768,5200.462672518841,-1065.1986611040204,6.169724552973979,0.0029601677028124,0.0,0.0075617569156917,3.257165511190164,-0.0013261524042557,0.0210610401996417,1.7128848730638475,1264.1537508128963
0.2823258536451286,0.0,-1214.8825105667809,6.277734707281808,0.1209137334588548,0.0,-4850.900018100063,-146.40924158884886,3.2011629429539625,-0.0156449336975974,-0.0154738998192679,5036.393987314306,-0.001012764759037,-0.0880761729259983,-0.0184390768838663,-0.0013229254749695,-0.0055022984989195,3.188869526822692,1036.3183605741897,0.0851008686123118,0.0,0.0315782342893788,-150.0902268661294,4564.106103244743,-0.0339828948154794,0.0470067810480794,1.013039288297236,0.0126428521376621,3.636944307032657,5503.785016030478,-1154.4626410995784,6.429281569325539,0.0019543281503172,-0.005450599897778,0.0108572620785916,3.458157533394926,-0.0013812373805646,0.0197601453251416,1.7922036770362253,1452.4643632703282
0.2798230553106,0.0,-1112.7834876743111,6.278370373223892,0.1837852068971951,0.0,-4850.90042634791,-128.11508311072583,3.372964665595514,-0.0164930274155345,-0.0150875636716323,4614.391811299357,-0.0008867944213601,-0.0817433663001863,-0.0117790899122394,-0.0010863963707002,-0.0051556804073483,3.370079676931733,952.8077968854808,-0.1935043039157455,0.0,0.0254479269737957,-134.1757758238433,4564.116569789215,-0.0339745276769511,0.0297344161363222,1.0738728674881932,0.0150781799860771,3.5908119567652417,4773.559955358424,-1341.9377499450566,5.73503975841345,-1.9103720617786305e-06,-0.0048149339556946,0.0136481268094243,3.561742464094677,-0.0011869105123052,0.0170066659383235,1.869760356696304,1432.7071999525924
0.2809939923727521,0.0,-975.7127695041942,6.277664534418466,0.2092619860175799,0.0,-4850.900858807859,-131.59535723561854,3.5349735984272392,-0.0172688828409035,-0.0143841362629537,4607.653048530831,-0.0007491346961984,-0.0740541191722624,-0.0107736963484268,-0.0010548522657702,-0.0062364327678573,3.533512624398384,900.7101489074262,-0.1790591157926075,0.0,0.0236580247355318,-133.11416750218427,4564.127620184064,-0.033976487813597,0.025506572212749,1.131754523513972,0.0125715459090419,3.6997560833836736,4673.20085527801,-1382.876057484078,5.6678049090093445,-0.0001801341401184,-0.0055207727611202,0.0135859382782196,3.704406558912851,-0.0011386105321045,0.0144478645267236,1.9454615957146617,1237.8287065805232
0.2818277790447315,0.0,-851.0430138746102,6.277124372069314,0.2030322112197869,0.0,-4850.901322314391,-130.8207457782894,3.69072553084694,-0.0179626915993041,-0.0128611360676174,4509.882515399357,-0.0006157316248071,-0.0654587196246587,-0.0106581536668035,-0.0010867098412483,-0.0071899094289876,3.687469946364376,835.256733926312,-0.0141720147510795,0.0,0.0236210494139908,-130.9741197392653,4564.139239023993,-0.0339762210508028,0.0242649980827888,1.1878115215224954,0.009603634429528,3.842101954507935,4541.4613312047695,-1207.2719637553598,5.532697155050102,0.0001462002565615,-0.0060609351102726,0.0132829086319323,3.8567299670514585,-0.0011432558813814,0.0126292199572272,2.0192152909508287,1165.4659027433609
