FxRR,sideslipRR,signal,sideslipRL,RL,az,FxFL,yawrate,y,FyFL,longslipRL,longslipRR,yaw,RR,roll,FyRR,sideslipFL,vy,FxRL,FyFR,slip1,brake,FyRL,x,rollrate,vx,signal,FR,steeringangel,longslipFR,pitchrate,gas,pitch,FL,sideslipFR,ay,FxFR,longslipFL,slip,ax
5205.031911445512,-0.0288243643680537,1.5025608102805854,0.0229281153297323,6.421650093659155,-0.0738603347250292,-152.22057718099074,0.0011255405387306,-4850.898585259612,1484.7761106150097,0.2705674534591429,0.4731461723373788,-0.0342237732233438,9.309297890993337,-0.0014995412746182,380.5814395773757,-0.0232833715172012,-0.0010972110309181,5361.13127031568,-1518.905687429689,0.0,0.0,-514.6553133574879,4564.079045449909,0.0002847672732929,0.8427732753179374,0.0,2.726465751617684,0.0,-0.0014740719817338,-0.1156284894460298,0.5003223642251907,-0.0138750780170278,2.7221135307369977,0.0251352537432914,-0.1127662526582374,-150.2591517349325,-0.0013930017797733,0.0,6.431341005518133
5276.946015981365,-0.0266528641695451,1.5666538192549666,0.0204251155278816,6.299020804798192,-0.0292137510945432,-152.07952630204915,0.001244766166809,-4850.89890347225,1382.806350920462,0.2673370361988221,0.5101909538632348,-0.0342118791745275,9.518833182306189,-0.0014862158210728,326.48043857362524,-0.0217821814015006,-0.0022343361423045,5433.167091588298,-1415.72750248407,0.0,0.0,-463.9199497684661,4564.087826082855,0.0021832425808618,0.907534157601492,0.0,2.9200547230687284,0.0,-0.001459295403749,-0.1128188895513166,0.4929638577656071,-0.0150166572479237,2.914479665962153,0.023465581623022,-0.1142354956506545,-150.2736340039357,-0.00138521770836,0.0,6.524436607540982
5346.687135690432,-0.0246358913048464,1.6268310095787477,0.0179650295262656,6.152334879084608,0.016564396071234,-151.9882347905828,0.0013871170248671,-4850.899255335119,1284.197521370732,0.2587519136427025,0.5456236893153851,-0.0341986683864983,9.70242161550772,-0.0014542026666411,282.80705261357974,-0.0203030280777275,-0.0033780370878002,5500.791667338319,-1315.0971998070822,0.0,0.0,-422.4031850326932,4564.09725890031,0.0040227503691831,0.9732033335025456,0.0,3.1146255851445463,0.0,-0.0014468001151348,-0.1091339580583502,0.4856129369747961,-0.0161252752896282,3.1077541024867146,0.0218138101501323,-0.1142476415839363,-150.34214293104225,-0.001379713389347,0.0,6.613334955594633
5414.341508382589,-0.0227593552961334,1.682941969615793,0.0155373484806396,5.98711301662403,0.0620576252064229,-151.9594507636257,0.0015545728482848,-4850.899641112155,1188.8285929909227,0.2447667036964454,0.5789819813797121,-0.0341838988488923,9.860126708434588,-0.0014042889506595,246.9962687852226,-0.0188585207060218,-0.0045183792236183,5563.524704695669,-1217.390128006298,6.278798151141076,0.0,-387.5366827986208,4564.1073526675855,0.0057675235108184,1.0397380535373388,0.0,3.3101729695655795,0.0,-0.0014366327934354,-0.1046397064062373,0.4782955105905562,-0.0171925347734933,3.301940915381451,0.0201768712507296,-0.1132228843258167,-150.49718860923923,-0.0013759007423594,-0.0043871560385105,6.697715512287807
5478.7561164999415,-0.0210159540754844,1.734846451188034,0.0131459204975262,5.808262539424766,0.1060890995031116,-151.942325398237,0.0017516308801251,-4850.900060934912,1097.10977642173,0.2253949747446616,0.6097456483018979,-0.0341672942184602,9.991636792682312,-0.0013375706800866,217.28918157973337,-0.0174395161108796,-0.0056421572998687,5620.985585405168,-1122.5954577988175,6.278051231524802,0.0,-357.5753807378049,4564.118115679486,0.0073915119203162,1.107089064797757,0.0,3.5067062786136054,0.0,-0.0014278140562433,-0.0994093128433053,0.4710343207310867,-0.0182107404645858,3.4970279175459846,0.018573618909089,-0.1107239785033437,-150.72859136918456,-0.0013727985984183,-0.0051340756547843,6.776603087534423
5539.193505584497,-0.0194037884895172,1.7824147201228708,0.0107986841535279,5.619977429626021,0.1477430214536053,-151.95246873694342,0.0019771237011534,-4850.900514796631,1008.4800086151032,0.2006927489507426,0.6374287607962263,-0.0341485612960953,10.09727367305518,-0.0012554207060836,192.4496874132865,-0.0160537425519713,-0.0067416284492013,5672.809977352769,-1031.235396096427,6.277415220243275,0.0,-331.681891030014,4564.129555677368,0.0088635599819742,1.1751983697101305,0.0,3.704201351904904,0.0,-0.0014202004967975,-0.0935211933317043,0.4638553011596988,-0.0191729580203327,3.692976430227264,0.0170059853034792,-0.1081524885420204,-150.98866094410317,-0.0013707844165849,-0.0057700869363112,6.849272513201727
5595.04355835551,-0.01794686466476,1.8255278805210424,0.0084740061628432,5.42210086635139,0.1869217671465007,-151.9494766926442,0.0022428198672914,-4850.901002635992,923.6080456136112,0.1703704423464452,0.6611460106100856,-0.0341273720278808,10.173521085693311,-0.0011595865314326,171.6772629610906,-0.0147114861638172,-0.0078192121842266,5718.621235580599,-942.8743569755286,6.276870619520977,0.0,-312.63315211323777,4564.141679775765,0.0101383640550921,1.2440014156300647,0.0,3.9026092112772486,0.0,-0.0014138327050762,-0.0870440366988982,0.45678203890341,-0.0200730080774212,3.889716469193429,0.0154708916353901,-0.1070034992031806,-151.30524604234017,-0.0013693479696022,-0.0063146876586092,6.915050493532346
5645.763237578549,-0.0166927478955163,1.8640781719344528,0.0061291732270978,5.215840621519207,0.2236706893763367,-151.98966108511604,0.0025674759049363,-4850.901524444374,842.4999903509913,0.1343005117244307,0.6801519218433824,-0.0341032115088374,10.2189510925766,-0.0010524024548431,154.61824015470685,-0.013424362050285,-0.0088855596110169,5758.344825505438,-858.0917181490757,6.276395254561412,0.0,-299.2102367794366,4564.154494404376,0.0111418670707163,1.313427969203545,0.0,4.101894470463035,0.0,-0.001407792845723,-0.0800679686101431,0.4498361290608963,-0.0209054335885118,4.087144248256209,0.0140079994812829,-0.10676396214263,-151.6869985920095,-0.0013690239087887,-0.0067900526181746,6.973792095164782
5690.798366079624,-0.015670242873403,1.8979692387111724,0.003798127070075,5.00408054529996,0.2409309781220603,-152.29869855282,0.0029330648529701,-4850.902080249534,766.6256020109624,0.0926480327558711,0.6944910863701105,-0.034075492361728,10.239393464616644,-0.0009372326281899,141.04083124811464,-0.0122517279603973,-0.0099392726686448,5828.3946916948735,-778.3872175709599,6.275979822040022,0.0,-283.3484995344388,4564.168005265044,0.0117532380794014,1.3834147595974096,0.0,4.302056811869789,0.0,-0.0014046878672588,-0.0727436688425945,0.443032858671501,-0.0216660123889235,4.28529695263623,0.0126032264691131,-0.0870398245005059,-152.2927682944052,-0.0013776039953263,-0.0072054851395642,7.048427013756544
5729.216778986427,-0.014417048918735,1.927116370834386,0.0020595996233716,4.568282827947843,0.3401277248553349,-153.96675703060495,0.0030647429745543,-4850.90266979279,707.0006470963829,0.0184741910180197,0.716487982723448,-0.0340461639155334,10.340812888118114,-0.0008180595103512,128.49266302995943,-0.0116272801787905,-0.0108948172620912,5425.880544102288,-693.156148918976,6.27567939604193,0.0,-263.8550042683021,4564.182222146977,0.0120391103630977,1.4548191197291305,0.0,4.505912156747801,0.0,-0.0013280109747951,-0.0654096344180059,0.4343543892657221,-0.0223532810132292,4.4898792263693705,0.0108318086707307,-0.2999449280392037,-153.78345490704214,-0.0012385766716284,-0.0075059111376558,6.800636216633137
