FxRL,RR,longslipRR,sideslipFR,yaw,FL,FyRR,longslipFR,sideslipRL,brake,pitchrate,vy,pitch,sideslipRR,ay,longslipFL,y,slip1,signal,RL,FxFL,az,yawrate,signal,FxFR,FyRL,vx,steeringangel,roll,slip,x,FyFL,ax,longslipRL,gas,FR,sideslipFL,FyFR,FxRR,rollrate
760.6651016361889,46.08019251908293,0.0049630296915783,-0.1869680641443917,-0.0398292884035599,44.71403614615932,-1179.4673111994184,-0.0093758714412756,0.0188597065797986,0.0,0.0032399905097495,0.2255996378043531,-0.0012103504974414,0.0152299189120785,3.252199537877116,-0.0022645425158006,-4867.259708789958,0.0147428011306506,2.9537061990824967,46.075344045433965,-29.75613038564304,0.1403521725684482,0.1042832284901542,0.0,-196.66451796364208,-1877.2715179712168,15.183496519459986,2.9537061990824967,-0.0135292551788072,0.0147428011306506,5074.238163547766,4270.345987233596,-0.4749772242299268,0.0045027635149879,0.2260885601356163,44.944166629613264,-0.1864703044056213,4456.03041909572,708.123373620446,0.3402383874097649
770.8041766514865,46.13518589079607,0.0046283539757177,-0.1601481123368261,-0.0384786183923371,44.6803004379556,-1073.7393745234374,-0.0105847788836649,0.0163914769805028,0.0,0.0037661009486726,0.2397927462009784,-0.001174593367409,0.0126661875961532,3.5783897707237946,-0.0044950713352555,-4867.263333073097,0.0156295123371508,2.7541408705264767,45.98878291057528,-87.79799320150393,0.0271689856059136,0.1599652718803655,0.0,-275.90427280999154,-1590.889266557091,15.179016899364894,2.7541408705264767,-0.0097950474942973,0.0156295123371508,5074.389948377637,4126.500188038328,-0.465026967645533,0.0047628454897637,0.2270980753639038,45.24056223299942,-0.1598680577561002,4673.986174365257,705.7141520893675,0.3993753830244368
773.9299563049888,46.195935565795615,0.0042467612106696,-0.1207032421656403,-0.0365805189893539,44.76934425433827,-919.3938365281728,-0.0093598271635093,0.0135751667427716,0.0,0.0036353007853746,0.2496532571729928,-0.001137030860549,0.0097198748772656,4.074351876427208,-0.0050929557959239,-4867.266596466471,0.0162319540470285,2.4071893592766256,45.90178737680851,-138.22398501680078,-0.0764435385587932,0.2140779969030957,0.0,-350.04046229491826,-1281.0420522618535,15.174986128710223,2.4071893592766256,-0.0055104742312153,0.0162319540470285,5074.541700536951,4031.3195204154895,-0.4047334195887294,0.0050504111426698,0.2269246558816617,45.688710682076014,-0.1203580441075674,5049.568015741528,695.7285191887972,0.4513431083717932
767.1695673831077,46.26280435422589,0.0038294049432236,-0.0700442057001103,-0.0341481612765239,44.94997242811733,-716.7819748993534,-0.0050469994015503,0.0104894198424338,0.0,0.0026101847707235,0.2564804187209804,-0.0011054559476456,0.0064599088770036,4.518048288611032,-0.0031220973467817,-4867.269451026578,0.0166354419736385,1.9313089254111435,45.81597028414669,-161.6093972164879,-0.1839783145474996,0.266661310476287,0.0,-391.31186534471226,-967.446008685405,15.172159873668615,1.9313089254111435,-0.0007418761226913,0.0166354419736385,5074.69342770272,3738.258244217247,-0.2149587188836338,0.0053584228574725,0.2250167980413498,46.25245881010488,-0.0699074375445709,5288.337435322346,676.337913190306,0.4963338202974902
735.9087617170196,46.33372336408206,0.0033439795690525,-0.016311661417836,-0.0312283132675297,45.098791920397,-450.0856205472933,-0.0004017800105761,0.0069011916860262,0.0,0.0004961627908392,0.2533234321870182,-0.0010901386433157,0.0026598749657845,3.460030940925292,-2.3753665586492387e-06,-4867.271874952409,0.0163879243864246,1.3518847983907711,45.73693716518499,-57.85632225015462,-0.3402167862458707,0.3099503753049041,0.0,-175.0003014987406,-658.8739543521738,15.172896987381446,1.3518847983907711,0.004384443027055,0.0163879243864246,5074.845151015495,2334.8308432611902,0.3618683690274981,0.0055247396759461,0.2184159321261963,46.710329504393066,-0.0159578531598658,3609.920969515269,639.9898078741728,0.5203778513524852
661.0530550125796,46.39692410916272,0.0028302426098209,0.0243431257282435,-0.0280140326442522,45.039916938281145,-71.92950034802274,-0.0003869174595121,0.0022140961271483,0.0,-0.0018188382314633,0.221375537709156,-0.0010984825315182,-0.0021768559853885,0.4368966686670577,-0.0004085465793382,-4867.274009828465,0.0142685963370744,0.6998824467571615,45.68048151373155,-27.921726198056533,-0.4153785205493552,0.325831479790891,0.0,-98.80436374708968,-344.02971359111353,15.1789369911836,0.6998824467571615,0.0094855084497303,0.0142685963370744,5074.996915087614,-16.84660427668905,0.6343959011719151,0.0053439699021059,0.2066731898068515,46.77661919236501,0.0280192054826578,-24.19518441215621,579.2307434926875,0.4927055202484977
586.7459677217458,46.43924057727286,0.0025198181453219,0.0543144992671297,-0.0248163812240531,44.99927936276015,434.2840507005617,-8.016224376689604e-05,-0.0033334923519491,0.0,-0.0032627424061533,0.1599449666212258,-0.0011253606003214,-0.0076876399181733,-2.0581307612158906,-0.000707954705035,-4867.276145830982,0.0102421889476419,0.0101975901155681,45.66440109738583,-39.53245474689528,-0.308174955116717,0.3106954576660156,0.0,-22.94400746416319,-25.45432797284276,15.185932367305671,0.0101975901155681,0.0140026151913094,0.0102421889476419,5075.148740907487,-1988.0056485802352,0.5898231840618007,0.0051687585859118,0.2002733426326436,46.70956362656961,0.0618531758676843,-2881.6774392545403,527.4171258386864,0.4115553120264413
550.3635369319387,46.45862424484667,0.0024863456184237,0.0834864493160636,-0.0219005064814477,44.963229912063575,1004.0792486186745,0.0006251222809922,-0.0088213918920299,0.0,-0.003853696325756,0.0845684095027492,-0.001161893605855,-0.0129679035447494,-3.2664931380493645,-0.0011640160365055,-4867.278517545455,0.0053229936969771,-0.6802083960708037,45.68793186091737,-43.71275905218123,-0.0712103509834186,0.2734007993540619,0.0,22.07943002753909,276.3694939419889,15.191351559349537,-0.6802083960708037,0.0175124070365532,0.0053229936969771,5075.300618918854,-3179.776998288222,0.3820667436746018,0.0051928221365409,0.2002598589559704,46.54082220364446,0.0929994284544813,-4373.606407374672,513.3920826538055,0.2983620033867149
555.6868550374007,46.45460011642552,0.0026633947673161,0.1150145874649584,-0.0194346798929625,44.92270518611813,1539.3950085885783,0.0017145837241785,-0.0134455068631012,0.0,-0.0036944710757859,0.0094859056040873,-0.0012001465261821,-0.0173067233771603,-3.540411471563691,-0.0014133532919892,-4867.281236721175,0.0004351550853558,-1.334288222787677,45.737914378427305,-42.4782529059183,0.1808352283551747,0.2232701775861288,0.0,58.26314383532024,549.0818104394293,15.194264155822744,-1.334288222787677,0.0198149133606643,0.0004351550853558,5075.452527631212,-3756.102604539288,0.1463612689963412,0.00539289786934,0.2043283120010289,46.29037744956877,0.1243775487740925,-4930.619914854748,536.6183900440016,0.1740779181163395
585.8827328388167,46.42577759559174,0.0030187056925105,0.1464810245819525,-0.01751086578132,44.86869502520042,1960.0530645078895,0.0027489975034897,-0.0167584065995895,0.0,-0.0028633011972303,-0.0573163232388121,-0.0012331495615346,-0.020371022589873,-3.3791130886839404,-0.0015438860680645,-4867.284326880957,6.279280336972655,-1.916897602620936,45.800411982254666,-38.60645999068577,0.3451835087226894,0.1664392072968196,0.0,82.38799136434959,788.3423635994369,15.194784767215465,-1.916897602620936,0.0208813703150786,-0.0039049702069308,5075.60444438342,-3954.690192266135,-0.0526614267251719,0.005572726422507,0.2098442490192867,45.97386251544089,0.1543968205968245,-5060.201408182643,588.8721634019122,0.0529309670852774
624.6959094631833,46.36649802316228,0.0033966606470433,0.1738064484669919,-0.0161734191708162,44.80378813970392,2214.027130940133,0.0032513102074752,-0.018546092080622,0.0,-0.0014871963343981,-0.1125787935306561,-0.0012544162691792,-0.0220115946669721,-3.1382382314520907,-0.0019976251475262,-4867.2877705824485,6.275697919142041,-2.3966865177948398,45.87013383596868,-40.83387046757367,0.41687353465495,0.1067372557949527,0.0,87.86120567784981,993.7370665292092,15.193473473135132,-2.3966865177948398,0.0208041371909579,-0.007487388037545,5075.7563503432575,-4035.51684763346,-0.2038823941886562,0.005584426335622,0.215036239066915,45.622870814434,0.1796292090994583,-4951.697003663372,645.6460252328249,-0.0551057223518903
665.0596404181292,46.28664509874711,0.0037922204978653,0.1929047216349466,-0.0154397106874198,44.74918052665386,2285.0217847388244,0.0028994207297999,-0.0188685456605714,0.0,3.2895223774060794e-05,-0.1563742628476482,-0.0012610003733604,-0.0223405412047988,-3.024134953551708,-0.0033204363017753,-4867.291541444146,6.27286845502183,-2.7477909140571306,45.93582166410504,-59.60478008879338,0.3685038876086314,0.0460411028574414,0.0,74.64031350837229,1144.0940479265598,15.19076268619205,-2.7477909140571306,0.0197253892816357,-0.0103168521577564,5075.908230816912,-4134.8926434075465,-0.3247540863163481,0.0055389539768243,0.2194469132990887,45.28043829089944,0.1964927497467595,-4774.751655358611,698.1257354000002,-0.1490825791156149
692.8430489180213,46.19830230429071,0.0041086783528431,0.200773586110551,-0.0153110059088911,44.74409330586541,2198.287152427969,0.0015045759652475,-0.0180223715652688,0.0,0.0014899370706577,-0.189782508142604,-0.0012524916304718,-0.0215539885488651,-3.023859351336302,-0.005522600053625,-4867.295622485283,6.2707207508107325,-2.9512332867853317,45.99265864620439,-99.04529389568616,0.3044458028092405,-0.0140840201417091,0.0,44.626519965806864,1217.5632976590348,15.187102705391236,-2.9512332867853317,0.0177772429407286,-0.0124645563688536,5076.0600743415625,-4240.771377411425,-0.4069061796826379,0.0053523281559224,0.2228551986232242,44.987031648445694,0.2024475459266542,-4547.1944935529145,733.2606109282392,-0.230618941122624
706.6860444295795,46.112855137791456,0.0043761652298959,0.1954675194433128,-0.015775379055814,44.83112489944569,2002.273722541839,-0.0008326037004385,-0.0163303912837171,0.0,0.00268181032173,-0.2142975009815443,-0.0012307674688202,-0.0199263334492243,-3.137646362380484,-0.0081247743056759,-4867.300008585106,6.269156538349115,-2.995955984215195,46.04297289972353,-158.25128610013738,0.2020329268688837,-0.072632430501767,0.0,-0.2830003152139069,1210.3161369164918,15.18284773731474,-2.995955984215195,0.0150675438070002,-0.0140287688304708,5076.21187264144,-4375.143018327168,-0.4592676252510534,0.0051090348297737,0.2253249684053317,44.776029260412166,0.1958743039631737,-4345.970318876779,752.9942785380143,-0.302634838390588
708.5193745815792,46.027108846945545,0.004630500882769,0.1761279050979294,-0.0168148755368992,45.0476698990274,1740.6434744681776,-0.0034381343402781,-0.0140384775610336,0.0,0.0034805316168948,-0.231788334834377,-0.0011991741051417,-0.0177157750964948,-3.3984372636136557,-0.0101642070260684,-4867.3047095611055,6.268053200920444,-2.879430571161494,46.09514185326079,-233.1559105509409,0.0904250984437235,-0.1292879475756683,0.0,-56.53059086001039,1134.7290307878682,15.178345258365145,-2.879430571161494,0.0116856552512129,-0.0151321062591422,5076.363620125333,-4560.791178299652,-0.4756172649550125,0.0048069983030019,0.2268777803216686,44.67546091883195,0.1760120824018161,-4194.933214285296,767.052959867756,-0.3660481446216402
702.7882165533848,45.94038393183933,0.0049016353208243,0.1432016313291051,-0.0184105753236341,45.4165678488471,1443.0472660390776,-0.0050782834515163,-0.0113014077061926,0.0,0.003724459969568,-0.2439506587248113,-0.0011624904642566,-0.0150883313276081,-3.783363033614272,-0.0103653974280171,-4867.309750479557,6.26729943952197,-2.607809241662359,46.15277812566718,-313.3539275138292,-0.0194703036304442,-0.1840938536875747,0.0,-113.6030704028029,1006.2168829478544,15.17402774617475,-2.607809241662359,0.0077135319249113,-0.0158858676576159,5076.515314456023,-4833.192578593859,-0.4427386572630543,0.0044519367893933,0.2273587364322637,44.70071232799837,0.1431020987500688,-4067.6911506500223,774.0660872574027,-0.4216091996627988
688.8931577555207,45.85376688957167,0.0052044059646754,0.0979213995264022,-0.0205472906410231,45.92769563456061,1131.6654434380202,-0.0045532094790315,-0.0082286601150034,0.0,0.0032125094775794,-0.252716814037654,-0.0011273333608455,-0.0121637370191617,-4.332990531208393,-0.007733286498348,-4867.31517154048,6.266768708375879,-2.195608833874838,46.21643269492861,-376.2419928563559,-0.1223451119759191,-0.2377051389867921,0.0,-154.5650659581912,830.5319342614106,15.170426642997498,-2.195608833874838,0.0032219232922702,-0.0164165988037074,5076.66695756258,-5233.67713356989,-0.3367091112096345,0.0040564497032336,0.2265323396623088,44.83970146028599,0.0978789431086612,-3948.1108193842942,773.253981647467,-0.4707705591318152
663.2870557611706,45.76999839677056,0.0054835208601115,0.0439728749480371,-0.0232063605362043,46.506448631061325,822.5652567608962,-0.0014048939539697,-0.0047965550269402,0.0,0.0016796129767048,-0.2569700296157273,-0.0011027051803806,-0.0089258900618622,-4.348721761364022,-0.002138710153632,-4867.321020014413,6.266533056340201,-1.6649431690534229,46.285889459147214,-342.3629601792282,-0.2517317381391381,-0.2878282457632721,0.0,-139.9714533340116,602.7401055611571,15.168802264871896,-1.6649431690534229,-0.0017134783826793,-0.0166522508393852,5076.818559166167,-4887.403606241856,0.0016287321612213,0.0036185127019744,0.2230749574358774,45.03774474701855,0.0436142340941261,-3281.711157967132,758.1522770489556,-0.5094619968137565
613.6017297756171,45.69906634501466,0.0054654804578623,-0.0067273703722527,-0.0262851062877622,46.73569985928273,513.8337859856289,-3.465789146685826e-05,-0.0005457077642656,0.0,-0.0007320024614895,-0.2422517133021001,-0.001098939369207,-0.004875772978378,-2.097322040459246,-0.0006123656298338,-4867.327259992151,6.267533327502831,-1.044343853380295,46.35549080853632,-125.0623045498972,-0.3880829266473253,-0.3199957501009612,0.0,-13.685335701725975,291.31125795586985,15.172457495918414,-1.044343853380295,-0.0068664870972423,-0.0156519796767547,5076.970154865979,-1906.685752394588,0.5613973093316407,0.0030904346496532,0.2127429075488505,45.07474166139643,-0.0052205313202915,-1230.3862138875766,705.3575931107171,-0.5119709593812372
552.1265908325113,45.66065572001296,0.0052427551170827,-0.0451869833943407,-0.0295131068565541,46.74596734501586,195.43474663058825,-0.0005385289397111,0.0046995574101743,0.0,-0.0026371546945991,-0.1948699138905283,-0.0011175082450075,0.0003032516572312,0.9309372599898972,-0.0001936166390305,-4867.333657422891,6.270652950411795,-0.3672320255977176,46.40916746770832,-52.16661868712304,-0.3891635016577226,-0.3203150192462598,0.0,-37.1578872501035,-149.15432923413204,15.17938601337203,-0.3672320255977176,-0.0117289494908437,-0.0125323567677919,5077.121798320195,1585.8084178120175,0.6466904028189607,0.0026531719654161,0.202983280368793,45.01391241963978,-0.0395893865831569,1052.9374420913723,623.2946959852352,-0.4569180275885676
516.9373632397659,45.66466853749676,0.0051479887866772,-0.0772332965314851,-0.0325858078291451,46.62274396745668,-117.63188956234634,-0.0009325764934143,0.0101979274097861,0.0,-0.003638056614177,-0.1247189562298796,-0.001150092564473,0.0059298163311527,2.8079624407901864,0.0001904822224862,-4867.3399281816855,6.275240609885096,0.3298774108595103,46.44053164537953,-0.8881813908527247,-0.2027911519490403,-0.2932449336755918,0.0,-41.54224277522212,-695.4950215936601,15.18584379559566,0.3298774108595103,-0.0157788825672175,-0.0079446972944894,5077.27350849811,3758.962859671337,0.498745340066958,0.0024798276337775,0.1997920835709895,44.97745967874272,-0.0684106843134595,2658.1783297493957,564.6440812534005,-0.3576691893471148
522.3790082643902,45.70308042884509,0.0052712339228646,-0.1086627946244896,-0.0352844704082622,46.41338672827251,-406.53930946570216,-0.0013091997258339,0.0150783448803784,0.0,-0.0038411742038005,-0.0481414314148673,-0.0011882034466596,0.0110669112435412,3.49736731831074,0.0011350256096758,-4867.345896208247,6.280232616060188,1.0093428091133698,46.44832316384369,41.20106195011645,0.0517218275041247,-0.2488300289401691,0.0,-43.35024892509686,-1258.655464885747,15.190074729644014,1.0093428091133698,-0.0187027741857817,-0.002952691119399,5077.425278097188,4722.34744878584,0.2655826532592412,0.0025592870574807,0.2021356081113218,44.93995398853996,-0.0988828665665883,3520.6263145160306,549.6587907141322,-0.2373632517439357
559.4653158733526,45.760317171856045,0.0055014291657334,-0.1399588715071708,-0.037482146112538,46.12800984871738,-663.1520287494905,-0.0014477938923799,0.0188108119908726,0.0,-0.0033573814093947,0.0234827756237211,-0.0012244228348444,0.0150815186360983,3.504976591483436,0.0022865942013806,-4867.351497763366,0.0017064638937349,1.6344282150148437,46.43301861280321,72.44581356940049,0.2698890964215191,-0.1949927455375807,0.0,-39.81963756880396,-1744.8589786308935,15.191764265167109,1.6344282150148437,-0.0203930017594342,0.0017064638937349,5077.577087580954,5031.125637372716,0.0405012366841668,0.0028188115535347,0.207201052877985,44.892338535219615,-0.1310343250242392,3889.0131116833113,569.9551268211779,-0.1135267977655193
618.8257818747927,45.82751760008801,0.0055965221444767,-0.1682502796369378,-0.0391130836161248,45.78873374246504,-886.3879030472406,-0.0016568679592312,0.0211887660669938,0.0,-0.0021841094813407,0.0848011500370588,-0.0012520293120861,0.0176591498566165,3.26413427864321,0.0031071666090183,-4867.356733029762,0.0056871054573071,2.1712914908401757,46.38818532201656,87.88008692544683,0.4095423959066585,-0.1365917698982123,0.0,-37.44499216369008,-2088.196068981056,15.191319615910336,2.1712914908401757,-0.0208849359478928,0.0056871054573071,5077.728915698893,5009.918562422604,-0.1307887850451746,0.003198235971415,0.2126988809389214,44.8302740765678,-0.161078113873852,3987.1721422441087,605.5631595499576,0.0013923301231123
674.6189389432578,45.89615870044663,0.0055656259287521,-0.1898261737438649,-0.0401487894277098,45.43575821891354,-1068.277604765596,-0.0024994969704312,0.0221656928233925,0.0,-0.0007146222590273,0.1343185649044856,-0.0012658973147302,0.018707128158013,3.0855431245147558,0.0032227554078461,-4867.361626651966,0.0088931679318273,2.590820432675596,46.31823919412536,84.00312665814343,0.3930883841112883,-0.0763963834828973,0.0,-46.76789676451609,-2252.404316046575,15.189271412091184,2.590820432675596,-0.0203062775374073,0.0088931679318273,5077.8807445122775,4869.248717587691,-0.2701411128304279,0.0036032304261033,0.2175346927671039,44.764765694140735,-0.1848601143223964,4081.372473482167,645.5855582424432,0.1019580610542471
719.2874468290449,45.95704788653971,0.0054523253358941,-0.2015350364462207,-0.0405799750575227,45.11239335862106,-1181.476859058287,-0.0043110525667798,0.0219320136874327,0.0,0.0008139028343564,0.1728954589932886,-0.00126458680026,0.0184268774698256,3.016416091523604,0.0023456011100822,-4867.366200423351,0.0113806062575123,2.870217059412441,46.23294196756486,61.88150532899363,0.3432147288347133,-0.0159810589376586,0.0,-75.88837702495114,-2242.7195501560896,15.186044882289725,2.870217059412441,-0.0187957375817491,0.0113806062575123,5078.032559598317,4660.2448689509965,-0.3688036333072549,0.0039710103012938,0.221465932426046,44.72787655103526,-0.1986494068737619,4178.556654014584,681.890020699498,0.1892895849369271
744.1584340337254,46.01043114193437,0.0052459515491841,-0.2013156024477376,-0.0404125527746044,44.85617801139208,-1215.0714867847664,-0.0068352550307438,0.0207070323546092,0.0,0.0021538175843006,0.2017679566373175,-0.0012488631277739,0.0171420087602824,3.069895273827252,0.0004128813390536,-4867.370465353335,0.0132312505623044,2.9942435600817863,46.14524283547305,23.7696562832638,0.2528071876428127,0.0432777526542399,0.0,-125.9084436067473,-2097.8690482157417,15.182057668459064,2.9942435600817863,-0.0164747818789282,0.0132312505623044,5078.184350570331,4438.837714128749,-0.4361863987641574,0.004238849457493,0.2243947665972677,44.76242968223213,-0.2000299272843584,4296.676044255708,702.7593350861458,0.2657491555197326
761.8222065809938,46.0602718933205,0.0049673954892764,-0.1879580930764806,-0.0396620673904081,44.69813634951523,-1172.1169257673814,-0.0093363682455982,0.0187812873993965,0.0,0.0031666342025771,0.2226737070287926,-0.0012214304394939,0.0151454865396354,3.258180641480867,-0.0022161570815577,-4867.37441924537,0.0145590553872793,2.956061434491536,46.06059759156191,-28.22592774850795,0.1452473289880477,0.1007597820619092,0.0,-194.3569348460399,-1867.053983078054,15.177643027426187,2.956061434491536,-0.0134386059846429,0.0145590553872793,5078.336110589583,4266.6213272672285,-0.4716142334293163,0.0045040564357086,0.2264132688353967,44.91001595469472,-0.1875458790311412,4454.331932742824,709.6643931628703,0.3333168512432516
772.2434336892663,46.11487894999602,0.0046413568008185,-0.1612130616755051,-0.0383470831864985,44.66197868845035,-1069.5432968765217,-0.0106336279922892,0.0163645755425042,0.0,0.0037106135305299,0.2374544216561492,-0.0011863146928638,0.0126355728549774,3.5785035734138795,-0.0045183208808958,-4867.378044294102,0.0154849304998381,2.757617191648335,45.9744930526738,-87.26684301941404,0.0328259832073311,0.1563677035509828,0.0,-274.69961616979674,-1587.127183189607,15.173178681505124,2.757617191648335,-0.0097723261058782,0.0154849304998381,5078.487836561419,4125.802586921856,-0.4632704585609146,0.0047637865932005,0.2274680275298513,45.20263767109223,-0.1610060088773617,4670.110986065125,707.7220200528762,0.3927001240081446
775.6591912652161,46.17526909195225,0.0042657835133334,-0.1216590942012317,-0.0364852317369882,44.75097886154055,-918.1666332319054,-0.0094721649220579,0.0135936398146551,0.0,0.0036030510484906,0.2478377963072352,-0.0011491828024447,0.0097380696086808,4.066417953412629,-0.0051757198909649,-4867.381308456764,0.0161221542536858,2.409552413413011,45.88783866966864,-139.14800409495592,-0.0707373248751242,0.2104344364217271,0.0,-350.5064125783735,-1282.422706597053,15.169151071046231,2.409552413413011,-0.0055529455807055,0.0161221542536858,5078.639530012168,4032.56887774204,-0.4039135637420917,0.0050493119085562,0.2273314091873556,45.64993019901669,-0.1213569425785,5040.4751065053,698.0275292828082,0.4449572874448247
769.241920749506,46.24188123235898,0.00385173452596,-0.070699214557968,-0.034089227522035,44.9344724622007,-719.0294518873591,-0.0051590842611153,0.010550328874983,0.0,0.0026038974349999,0.2551800123783426,-0.0011177874114528,0.0065246741732002,4.51496786279367,-0.003208653133864,-4867.384164346492,0.0165597563789291,1.930641731799492,45.80215954065176,-164.07450991971393,-0.1780650855761186,0.2630526814760951,0.0,-393.79567362576506,-972.7064462185418,15.166312071460196,1.930641731799492,-0.0008460299112888,0.0165597563789291,5078.791198488001,3750.8080208438696,-0.2162798085112424,0.0053540970614638,0.225464130915912,46.21652908815643,-0.0705674582828827,5287.472049425956,678.8963204944695,0.4903786852806487
738.3975809050636,46.31269322706505,0.0033677317026519,-0.0164287105266711,-0.0312044598780591,45.08876792149982,-456.82454460982586,-0.000391201135576,0.0070059408678882,0.0,0.0005076130663963,0.2526436649006732,-0.0011024194996419,0.0027719679175348,3.4685693558669333,8.490948160892113e-07,-4867.386589503046,0.0163528755846401,1.3467879150270172,45.72298786115656,-59.5320338792823,-0.3350791405970489,0.3065453364931945,0.0,-176.6750388560862,-666.82701356409,15.167016843626778,1.3467879150270172,0.0042245505458614,0.0163528755846401,5078.942862951324,2352.858280971474,0.3631385344696147,0.0055168553013067,0.2189163922374341,46.68242246154579,-0.0160699174316169,3624.041376527696,642.8928328593043,0.5151505072871035
663.3159594726399,46.3758342687844,0.0028510954374001,0.0247132446004078,-0.0280232619813122,45.02924374903933,-83.87699577588839,-0.0003902645151584,0.0023542703443432,0.0,-0.0018039481029939,0.221167687785356,-0.0011106346049812,-0.0020280176510396,0.4155129319234825,-0.0004070358324224,-4867.388725213994,0.0142635741049406,0.6896274159523295,45.66626986904302,-27.373812103251836,-0.4116222225360385,0.3225663175507802,0.0,-98.85599401213985,-353.1452239056974,15.17308819869459,0.6896274159523295,0.009276970927752,0.0142635741049406,5079.09456828799,-24.316464013720665,0.6380587573022324,0.0053267386127566,0.2070828166816359,46.74854633869364,0.0284135797432641,-34.38787941602743,582.093165847791,0.4880741027721762
588.5995416383482,46.417863819725696,0.0025388191895176,0.055020018344469,-0.0248585514680205,44.98739531421619,417.5040828918672,-7.075575242112806e-05,-0.0031715416442158,0.0,-0.0032323155974869,0.1598728394881508,-0.0011372879886302,-0.0075168618135999,-2.105315440829396,-0.0007068644306871,-4867.390864488311,0.0102444797799201,-0.005178912917026,45.650201764358975,-39.22174860424413,-0.3058563696702461,0.3073583250963452,0.0,-21.986898244189447,-33.92450563444869,15.18009970667188,-0.005178912917026,0.0137491948928551,0.0102444797799201,5079.246335665805,-2015.4059459476653,0.5897164939076653,0.0051442012104952,0.2006719335608966,46.68096970234184,0.0625739565366581,-2904.25131299423,530.1762177907921,0.4071533707142617
552.28305752161,46.43683347796547,0.0025061513949607,0.0845474897587461,-0.0219765732579357,44.94978133170636,983.0823990832788,0.000656624383186,-0.0086392626834176,0.0,-0.0038012861506225,0.0845641525457011,-0.0011733951704055,-0.0127781914410348,-3.309407706819128,-0.001155543601668,-4867.393244012469,0.0053278107051028,-0.6998778643995445,45.673962598353626,-43.14311133260905,-0.0697275946756995,0.2699826442917181,0.0,23.090436188582075,269.4910219009693,15.185494807784574,-0.6998778643995445,0.0172161918685119,0.0053278107051028,5079.398155108553,-3208.7153652327997,0.3780479237058149,0.0051654364231183,0.2007234655305112,46.51089901971441,0.0940169090756557,-4380.454502773536,516.4028927034037,0.2942168327091056
558.0834510817732,46.43239619172487,0.0026849017848277,0.1164516595539172,-0.0195447514001786,44.90699684816692,1514.3180868154527,0.0017812478189411,-0.0132370036671417,0.0,-0.0036250759902057,0.0096708848808958,-0.0012110248394364,-0.0170939535221467,-3.5696483707519686,-0.0013874188995574,-4867.395975040568,0.0004503908951917,-1.3566741827372013,45.724146853431066,-41.59803422121473,0.1809250686442507,0.2199058691732248,0.0,59.64380996927422,543.5665821520103,15.1883582182481,-1.3566741827372013,0.019479999186334,0.0004503908951917,5079.550004760321,-3778.714739321719,0.1411109438514234,0.0053651800668871,0.2048613171625925,46.25875235647448,0.1256843624270124,-4918.463270190024,540.0731196262152,0.170477252882005
588.5469647707278,46.40301304920913,0.0030428724403908,0.1481550132109343,-0.0176536259875109,44.85015133738349,1930.7932338301796,0.0028319909022882,-0.0165184838745615,0.0,-0.0027859050161146,-0.0568379728497244,-0.0012432934076584,-0.0201328299535816,-3.397069005503508,-0.0015066122358559,-4867.399079775878,6.279312976103134,-1.9397878481976307,45.78673568866481,-37.52339515118064,0.3427229577452926,0.1632710408347029,0.0,83.7444844429825,783.3825028903093,15.18883178158896,-1.9397878481976307,0.0205150196464677,-0.0038723310764522,5079.701861854303,-3968.289041322771,-0.0565920816329163,0.0055402344832092,0.2104021374569982,45.94000726258964,0.1558747815470461,-5033.210321103706,592.8866341919927,0.0502164271314666
627.4570814283913,46.34346579454912,0.003421058246045,0.1754675879676891,-0.0163463196104449,44.782424684052046,2180.950383443725,0.0033184421721757,-0.0182752289319813,0.0,-0.0014164088083867,-0.1117873849617912,-0.0012638097845573,-0.0217479818170417,-3.157283368318009,-0.0019801261345057,-4867.402539755816,6.275749534892371,-2.417406309472628,45.85634992766652,-40.07072688324212,0.4107482818300669,0.1038521755051777,0.0,88.70069336687544,987.9727894991588,15.187484879689269,-2.417406309472628,0.0204162141218572,-0.0074357722872157,5079.853707654218,-4049.3428844863865,-0.2075923950138188,0.005551649670791,0.215585645438378,45.587336837755736,0.181055000902575,-4924.266078509638,649.3010699469575,-0.0568144258245817
667.6417240211749,46.26363272357129,0.003814741165583,0.19422847704587,-0.0156397836337623,44.72637378199222,2249.259872037089,0.002906886854703,-0.0185768050669755,0.0,9.44133226136786e-05,-0.1553468306652692,-0.0012697298153774,-0.0220597966482805,-3.044803845691167,-0.0033608037501567,-4867.406328606191,6.272934297800211,-2.763424987573972,45.92177233263773,-59.876635627610256,0.3618791015297718,0.0434671063872623,0.0,74.46506867955469,1135.8996111221527,15.184746595551204,-2.763424987573972,0.0193253895834514,-0.0102510093793752,5080.005527525412,-4146.305616701687,-0.3270358062436861,0.005509393031505,0.2199809994407918,45.2447868403271,0.1975850018556516,-4748.094846444171,701.4493445971752,-0.1498901142477608
