FxFR,az,yawrate,brake,ay,sideslipFR,steeringangel,sideslipRL,FxFL,ax,slip1,sideslipFL,signal,longslipRL,x,slip,RL,FyRR,longslipFR,FL,sideslipRR,longslipRR,RR,rollrate,y,vx,gas,roll,FyFR,pitchrate,FxRR,FR,FxRL,vy,FyFL,yaw,pitch,longslipFL,signal,FyRL
-80.8041593642919,-0.0002136120443433,-0.0002354109336105,0.0,-0.002275652626587,-0.0024022412177847,-0.0009944094861789,0.0019625631562571,-80.84532392844103,0.243833400193641,6.283157434375761,0.0024246187796262,0.0,0.0017363858569122,10010.930627044816,-2.7872803824895524e-05,28.58216078227144,163.53413217235894,-0.0004943148603112,28.51790503780544,-0.0019430674981954,0.0017375663045051,28.581026870745937,4.140236634748433e-06,-139.1051231167801,9.444190895048322,0.1185881816772995,-2.251706541074271e-05,196.423943589404,0.000504997653223,292.8425440721485,28.516772392700467,292.79742238065484,-0.0002651379090297,-198.3497896987596,-0.0126158522767637,-0.0015014812635833,-0.0004943410979063,0.0,-165.26047293674625
-80.78744197547337,-0.0002047808167777,-0.0002358264808777,0.0,-0.0022768071783307,-0.0024022494885764,-0.000995308919807,0.0019627636863463,-80.82847138696465,0.2424159435962348,6.283157388962695,0.0024246074883941,0.0,0.0017297013527199,10011.0250748978,-2.7918216890815728e-05,28.58933374029159,163.5390308388892,-0.0004941854586287,28.52525868607321,-0.0019432258458072,0.0017308753478363,28.58819730985516,4.314154878502053e-06,-139.10631747789188,9.446622916395247,0.1184431643425565,-2.247469312447112e-05,196.4355865862157,0.0005015777114457,291.70004987524766,28.524124035251795,291.6550871401141,-0.0002656408176273,-198.3599629371485,-0.0126182086914109,-0.0014964501013069,-0.0004942113877654,0.0,-165.26889520298974
-80.77080790789918,-0.0001971926476928,-0.0002362181278358,0.0,-0.0022777294667964,-0.0024022577031743,-0.0009961162449345,0.0019629613268767,-80.81170070793996,0.2410067466902782,6.283157347041383,0.0024245944722838,0.0,0.0017230550989434,10011.119546987651,-2.7960138202631383e-05,28.596464888504894,163.54393548534094,-0.0004940568034089,28.53256954748037,-0.0019433837188628,0.0017242226244636,28.595326081930796,4.471998899925486e-06,-139.10751237246782,9.449040799995288,0.1182989895508882,-2.243067010595526e-05,196.4471210584732,0.0004981659892866,290.56418327524494,28.53143300264452,290.5193809692374,-0.0002661103455458,-198.3698746033365,-0.0126205691297852,-0.0014914530976282,-0.0004940824282629,0.0,-165.27710345843764
-80.75425694938893,-0.0001908306234156,-0.000236586229416,0.0,-0.0022784332796539,-0.0024022660482397,-0.0009968331069091,0.0019631561926173,-80.7950118779214,0.2396057615709121,6.283157308608985,0.0024245800117141,0.0,0.0017164468809457,10011.214043173464,-2.7998570601844307e-05,28.60355445857636,163.54884350773196,-0.0004939288917379,28.539837865304424,-0.0019435411011822,0.0017176079291641,28.602413417163604,4.6139097266763566e-06,-139.1087077988798,9.451444628222529,0.1181556523724419,-2.2385156494908063e-05,196.4585628427458,0.0004947676961844,289.43490681654777,28.53869953642616,289.3902659671711,-0.0002665464953048,-198.3795492230713,-0.0126229333548519,-0.0014864901415149,-0.0004939542161099,0.0,-165.28510707991123
-80.73778900237744,-0.0001856679144342,-0.0002369311206085,0.0,-0.0022789318735665,-0.0024022747068733,-0.0009974610477401,0.0019633483988978,-80.77840498573194,0.2382129400137385,6.283157273651713,0.0024245643770873,0.0,0.0017098764833315,10011.308563315151,-2.8033527872922783e-05,28.61060268105414,163.55375287569916,-0.0004938017208061,28.547063881648715,-0.0019436979824409,0.0017110310552049,28.60945954436682,4.740229950245129e-06,-139.10990375548772,9.453834482969125,0.1180131479224595,-2.233830989782317e-05,196.46992782505723,0.0004913878002636,288.3121829901,28.545923877118067,288.2677042117857,-0.0002669493730971,-198.38901097321525,-0.012625301133016,-0.0014815610711383,-0.0004938267480449,0.0,-165.29291565861763
-80.72140407253734,-0.0001816684846311,-0.0002372531166097,0.0,-0.0022792378216904,-0.0024022838571076,-0.0009980015045813,0.001963538060478,-80.76188021279958,0.2368282335181546,6.283157242145309,0.0024245478269234,0.0,0.001703343690109,10011.40310727344,-2.8065034277308564e-05,28.617609785463475,163.55866214162248,-0.0004936752878593,28.554247837473422,-0.0019438543581502,0.001704491794451,28.61646469109442,4.851485736277728e-06,-139.11110024064067,9.45621044564244,0.1178714713604775,-2.2290283470296347e-05,196.4812318270343,0.0004880309949426,287.19597424406203,28.55310626424328,287.151657774343,-0.0002673191845376,-198.3982834588386,-0.0126276722339233,-0.0014766656764734,-0.00049370002085,0.0,-165.30053889037757
-80.70510225899378,-0.000178787849669,-0.0002375525131554,0.0,-0.0022793629125932,-0.0024022936703497,-0.0009984558124887,0.0019637252905051,-80.74543782227673,0.2354515933517465,6.283157214055631,0.0024245306063616,0.0,0.0016968482848436,10011.497674909868,-2.8093123954925656e-05,28.62457600039256,163.56357043927758,-0.0004935495901573,28.56138997262287,-0.0019440102295498,0.0016979899374693,28.62342908375333,4.948367494165754e-06,-139.1122972526784,9.458572597162725,0.1177306178894547,-2.2241224186490348e-05,196.4924904729723,0.0004847016697575,286.0862429958792,28.560246936349685,286.0420887343009,-0.0002676562291488,-198.40738953194352,-0.0126300464302642,-0.0014718037022101,-0.0004935740313665,0.0,-165.30798647428432
-80.688883744678,-0.0001769738756591,-0.0002378295871479,0.0,-0.0022793180770129,-0.0024023043100485,-0.0009988252088222,0.0019639101995482,-80.72907814692363,0.2340829705977175,6.283157189339354,0.0024245129457712,0.0,0.0016903900508249,10011.592266086787,-2.8117840232332247e-05,28.631501553570292,163.568477474218,-0.0004934246249361,28.568490525850077,-0.0019441656034364,0.0016915252736751,28.630352947709238,5.031709301537344e-06,-139.11349478993202,9.460921017961208,0.1175905827546736,-2.2191271308935263e-05,196.5037190570656,0.000481403885441,284.98295164659726,28.56734613102749,284.9389591953535,-0.0002679608939516,-198.41635113413736,-0.0126324234975823,-0.0014669748509327,-0.0004934487764919,0.0,-165.31526801870208
-80.67274878751779,-0.0001761676090369,-0.0002380845975541,0.0,-0.0022791133225858,-0.0024023159305938,-0.0009991108381464,0.0019640928947135,-80.71280157627834,0.2327223162036797,6.283157167944732,0.0024244950594688,0.0,0.0016839687712337,10011.686880667346,-2.813923485461474e-05,28.638386671935777,163.5733835072836,-0.0004933003894119,28.5755497348386,-0.0019443204919339,0.0016850975914809,28.63723650738453,5.102467468140011e-06,-139.11469285072542,9.46325578797865,0.1174513612427121,-2.2140555069179257e-05,196.51493242244965,0.0004781413532544,283.886062596376,28.574404084921053,283.8422313023833,-0.0002682336463212,-198.4251891529904,-0.0126348032140905,-0.0014621787865247,-0.000493324253164,0.0,-165.32239295424657
-80.6566977102868,-0.0001763041281418,-0.0002383177865014,0.0,-0.0022787576853133,-0.0024023286763436,-0.0009993137575458,0.0019642734788559,-80.69660854516744,0.2313695810313886,6.283157149812436,0.0024244771446517,0.0,0.001677584229309,10011.781518515489,-2.815736715016468e-05,28.64523158169964,163.57828933181457,-0.0004931768808124,28.582567836221678,-0.0019444749122006,0.0016787066784601,28.64407998634831,5.161698711203729e-06,-139.11589143337577,9.465576986664402,0.117312948680239,-2.208919556533813e-05,196.52614485379945,0.0004749174185343,282.7955382612202,28.58142103373557,282.75186725893843,-0.0002684750261952,-198.4339232914648,-0.0126371853604981,-0.001457415137758,-0.0004932004582933,0.0,-165.32937045420778
-80.640730888679,-0.0001773134083959,-0.0002385293805251,0.0,-0.0022782591931211,-0.0024023426808803,-0.0009994349417849,0.0019644520498917,-80.68049952426797,0.2300247159065565,6.283157134876446,0.0024244593804467,0.0,0.0016712362085058,10011.87617949595,-2.8172303139869656e-05,28.652036508396804,163.58319624477386,-0.0004930540963553,28.5895450655972,-0.0019446288860769,0.001672352321524,28.65088360739804,5.210538339850758e-06,-139.11709053619467,9.467884692975993,0.1171753404327076,-2.203730187819392e-05,196.53736997978757,0.0004717350483815,281.7113410907527,28.588397212240533,281.6678293442766,-0.000268685637738,-198.44257195484732,-0.0126395697198487,-0.0014526835020227,-0.0004930773887723,0.0,-165.3362093631174
-80.62484873939398,-0.0001791211920641,-0.0002387195919333,0.0,-0.0022776248471561,-0.0024023580662935,-0.0009994752899639,0.0019646287002169,-80.66447501018665,0.2286876716699133,6.2831571230649805,0.0024244419272737,0.0,0.0016649244926624,10011.970863474264,-2.8184114605871776e-05,28.658801676931144,163.5881060121453,-0.0004929320332155,28.59648165753907,-0.0019447824396763,0.0016660343071097,28.657647592632443,5.250178770494223e-06,-139.1182901574888,9.470178985379125,0.1170385319031527,-2.198497140387228e-05,196.54862068332207,0.0004685968233839,280.6334335866106,28.59533285426951,280.5900799319435,-0.0002688661406081,-198.45115215777588,-0.0126419560773717,-0.0014479834491587,-0.0004929550414756,0.0,-165.34291813398818
-80.60905170974297,-0.0001816498548337,-0.000238888620269,0.0,-0.0022768606200118,-0.0024023749425511,-0.0009994356330243,0.0019648035162307,-80.64853551528955,0.2273583992271348,6.283157114301449,0.0024244249264607,0.0,0.0016586488661561,10012.065570316732,-2.8192878136568944e-05,28.665527311611708,163.59302082915414,-0.0004928106885019,28.60337784560514,-0.0019449356029303,0.0016597524213747,28.66437216351533,5.281848655021566e-06,-139.11949029556058,9.472459941848252,0.1169025185308078,-2.193228939817704e-05,196.5599090204867,0.000465504933238,279.5617783220693,28.60222819271656,279.5185815072009,-0.0002690172409832,-198.459679450744,-0.0126443442203483,-0.0014433145253478,-0.0004928334132757,0.0,-165.34950477448226
-80.59334026852822,-0.0001848192614313,-0.0002390366538462,0.0,-0.0022759714682028,-0.0024023934069942,-0.0009993167416355,0.0019649765779609,-80.63268155756451,0.2260368495971443,6.283157108505423,0.0024244085000607,0.0,0.0016524091140566,10012.160299890442,-2.8198674163842536e-05,28.67221363618122,163.59794327602893,-0.0004926900592455,28.610233862342657,-0.0019450884090931,0.0016535064503877,28.67105754093041,5.306792876033363e-06,-139.12069094870847,9.474727639867613,0.1167672957897222,-2.187932872505254e-05,196.57124614929864,0.0004624611761044,278.4963379607192,28.609083459529156,278.4532966849322,-0.0002691396824954,-198.46816786484004,-0.0126467339379922,-0.0014386762570293,-0.0004927125010292,0.0,-165.35597680202102
-80.5777148963585,-0.0001885476029577,-0.0002391638713267,0.0,-0.0022749613563144,-0.0024024135439685,-0.0009991193341704,0.0019651479587889,-80.61691364981398,0.2247229739612057,6.283157105593579,0.0024243927508561,0.0,0.001646205022273,10012.255052063249,-2.820158600672869e-05,28.67886087383673,163.60287627004587,-0.0004925701424072,28.617049939290865,-0.0019452408942156,0.0016472961803351,28.677703945226664,5.326253642825389e-06,-139.12189211522778,9.476982156432705,0.1166328591874576,-2.182614979921937e-05,196.58264226928284,0.0004594669615115,277.4370752767108,28.61589888569754,277.39418822708274,-0.0002692342372114,-198.47662987351683,-0.0126491250213457,-0.0014340681548021,-0.0004925923015645,0.0,-165.36234120771545
-80.56217607641861,-0.0001927522094095,-0.000239270443315,0.0,-0.0022738332957322,-0.0024024354245833,-0.0009988440846018,0.0019653177252714,-80.60123229123957,0.2234167237085582,6.283157105480652,0.0024243777625366,0.0,0.0016400363776925,10012.349826703772,-2.8201698934381024e-05,28.68546924724284,163.60782301465017,-0.0004924509348869,28.623826306981503,-0.0019453930965973,0.0016411213977148,28.68431159625489,5.341452890906217e-06,-139.12309379341067,9.47922356805226,0.1164992042636638,-2.177280071085687e-05,196.5941065715537,0.0004565233165949,276.38395317402285,28.62267470124206,276.3412190594577,-0.0002693016967792,-198.4850763711723,-0.0126515172631919,-0.0014294897172795,-0.0004924728116448,0.0,-165.36860442892075
-80.54672428424769,-0.0001973503310905,-0.000239356533944,0.0,-0.0022725893935868,-0.0024024591066347,-0.0009984916301172,0.0019654859370521,-80.58563796045738,0.2221180504806103,6.283157108080326,0.002424363600009,0.0,0.0016339029683138,10012.444623681404,-2.819909926038982e-05,28.69203897853796,163.61278694642343,-0.0004923324335134,28.630563194935824,-0.0019455450562233,0.0016349818895305,28.69088071339486,5.353576147781887e-06,-139.12429598154654,9.481451950750689,0.1163663265886916,-2.17193175183731e-05,196.6056471988698,0.0004536308954478,275.33693470543847,28.629411135198172,275.2943522881795,-0.000269342863858,-198.4935166683544,-0.0126539104579834,-0.001424940434864,-0.0004923540279807,0.0,-165.37477233010176
-80.53135997886325,-0.0002022598833708,-0.0002394223024288,0.0,-0.0022712309118002,-0.0024024846345989,-0.0009980625790446,0.0019656526468595,-80.57013110813102,0.2208269062131801,6.283157113306107,0.0024243503099103,0.0,0.0016278045833712,10012.53944286629,-2.81938734791842e-05,28.698570289333784,163.61777168070157,-0.0004922146350253,28.63726083165926,-0.0019456968141952,0.00162887744349,28.69741151557401,5.363757999496255e-06,-139.12549867792214,9.483667380070862,0.1162342217623085,-2.1665724693798345e-05,196.6172712155968,0.0004507899913368,274.29598309169853,28.636108415600116,274.25355121515867,-0.0002693585439304,-198.5019585027549,-0.0126563044017857,-0.001420419793413,-0.0004922359472385,0.0,-165.3808501916104
-80.51608359500713,-0.0002074001497464,-0.0002394679045686,0.0,-0.0022697583337847,-0.0024025120397225,-0.0009975575186768,0.0019658179005829,-80.55471214998441,0.2195432431761947,6.283157121072132,0.0024243379212809,0.0,0.0016217410134514,10012.63428412932,-2.818610745424379e-05,28.705063400708468,163.62278095662214,-0.0004920975360682,28.643919444634,-0.0019458484121645,0.0016228078481868,28.70390422127724,5.373069260219815e-06,-139.12670188082157,9.485869931077346,0.1161028854123598,-2.161203570419317e-05,196.6289845877584,0.0004480005515273,273.2610617397052,28.64276676946299,273.21877935338546,-0.0002693495375941,-198.51040806467543,-0.0126586988922363,-0.0014159272777677,-0.0004921185660384,0.0,-165.3868427059104
-80.50089553645199,-0.0002126924392426,-0.0002394934941769,0.0,-0.0022681714373281,-0.0024025413402206,-0.0009969770227459,0.0019659817374211,-80.53938145960642,0.2182670140100361,6.28315713129392,0.0024243264463666,0.0,0.0016157120505955,10012.729147342148,-2.817588566634734e-05,28.711518533194084,163.62781858235715,-0.0004919811331919,28.65053926031017,-0.0019459998917751,0.001616772893276,28.710359048548856,5.382505916578559e-06,-139.1279055885265,9.488059678360006,0.1159723131934836,-2.1558253711640387e-05,196.64079217337343,0.0004452621944545,272.2321342594836,28.64938642276347,272.1900004402916,-0.0002693166334104,-198.51887003547316,-0.0126610937285189,-0.0014114623751198,-0.0004920018809438,0.0,-165.39275398071112
-80.48579617013877,-0.0002180606937855,-0.0002394992244381,0.0,-0.0022664693763896,-0.0024025725413666,-0.0009963216607138,0.0019661441900941,-80.5241393628154,0.2169981717591768,6.283157143889056,0.002424315881747,0.0,0.0016097174883971,10012.824032377155,-2.8163290529605176e-05,28.71793590675865,163.6328883812686,-0.0004918654228789,28.657120504094745,-0.0019461512941245,0.0016107723696498,28.7167762149867,5.392979849138306e-06,-139.12910979931567,9.490236696037949,0.1158425007858545,-2.1504372373942915e-05,196.65269771879755,0.0004425742289662,271.2091644809546,28.655967600419803,271.16717845098594,-0.0002692606013832,-198.5273476419493,-0.0126634887113505,-0.0014070245781964,-0.0004918858884378,0.0,-165.39858754843434
-80.47078581483946,-0.0002234320426861,-0.0002394852492584,0.0,-0.0022646507733061,-0.0024026056363436,-0.0009955920016792,0.0019663052851063,-80.50898613780981,0.2157366699030005,6.283157158777795,0.0024243062088976,0.0,0.0016037571220914,10012.91893910747,-2.814840179137318e-05,28.724315740783407,163.637994139919,-0.0004917504014956,28.6636634003407,-0.0019463026592538,0.0016048060695882,28.72315593772868,5.405311235586442e-06,-139.13031451146526,9.49240105776374,0.115713443894077,-2.1450376729100386e-05,196.66470386119408,0.0004399356753592,270.19211646944666,28.66251052626972,270.1502776101447,-0.0002691821872264,-198.53584272494945,-0.012665883642983,-0.001402613388241,-0.0004917705849795,0.0,-165.40434638115087
-80.45586474480206,-0.0002287373022612,-0.0002394517242803,0.0,-0.0022627137608193,-0.0024026406071156,-0.000994788611991,0.0019664650430826,-80.49392200189857,0.2144824623830044,6.283157175883602,0.0024242973949027,0.0,0.0015978307486275,10013.01386740695,-2.8131295984085456e-05,28.730658254035824,163.64313955783825,-0.0004916360653621,28.67016817233305,-0.0019464540256446,0.0015988737869093,28.72949843343289,5.4202233119240585e-06,-139.1315197232482,9.49455283672795,0.1155851382459971,-2.1396244143044085e-05,196.67681218855236,0.0004373452879343,269.1809545397357,28.66901542305041,269.139262402524,-0.0002690821071117,-198.54435576911703,-0.0126682783272162,-0.0013982283177764,-0.0004916559669153,0.0,-165.41003291107162
-80.44103317810541,-0.0002339114179516,-0.0002393988076846,0.0,-0.0022606560818119,-0.0024026774240214,-0.0009939120712616,0.001966623479141,-80.47894711614425,0.2132355036261726,6.283157195133648,0.0024242893945985,0.0,0.0015919381667385,10013.108817150194,-2.811204593859653e-05,28.73696366463812,163.64832819929302,-0.000491522410713,28.67663504227226,-0.0019466054297559,0.0015929753171001,28.73580391825182,5.438338780043044e-06,-139.13272543293422,9.496692105663904,0.1154575795916912,-2.1341945299820013e-05,196.68902324191475,0.0004348015787892,268.1756432687802,28.67548251237964,268.13409758297564,-0.0002689610429934,-198.5528860074509,-0.0126706725694197,-0.0013938688931344,-0.0004915420305433,0.0,-165.41564905628766
-80.42629127352043,-0.0002388938481851,-0.0002393266611682,0.0,-0.0022584752105073,-0.00240271604647,-0.0009929629789608,0.0019667806032759,-80.46406158140361,0.2119957485660822,6.283157216459167,0.00242428215174,0.0,0.0015860791769954,10013.203788212508,-2.8090720418886537e-05,28.743232190032888,163.65356344923984,-0.0004914094336783,28.683064231259493,-0.001946756905625,0.0015871104574384,28.742072607800733,5.460177436392583e-06,-139.13393163878965,9.49881893685266,0.1153307637025017,-2.12874452210545e-05,196.7013365250964,0.000432302842577,267.176147508068,28.68191201473485,267.1347481846474,-0.00026881963908,-198.5614315335893,-0.0126730661765632,-0.0013895346567428,-0.0004914287721215,0.0,-165.42119624943473
-80.4116391287551,-0.000243628889181,-0.0002392354508798,0.0,-0.0022561684335114,-0.0024027564239826,-0.0009919419565182,0.0019669364207663,-80.44926543499543,0.2107631526593097,6.283157239795737,0.0024242755999266,0.0,0.0015802535818514,10013.298780469931,-2.80673838494521e-05,28.74946404694621,163.65884847388062,-0.0004912971303048,28.68945595928217,-0.0019469084845128,0.0015812790070993,28.748304717120888,5.486155344123354e-06,-139.1351383390768,9.500933402128172,0.1152046863700969,-2.1232704300967264e-05,196.71375055117232,0.0004298471819613,266.18243239346333,28.688304149432227,266.1411795256737,-0.0002686584991845,-198.5699893906496,-0.0126754589572573,-0.0013852251691598,-0.0004913161878576,0.0,-165.42667546865127
-80.39707677907202,-0.0002480659405862,-0.0002391253481191,0.0,-0.0022537329113851,-0.0024027984971304,-0.0009908496486932,0.0019670909326175,-80.43455864925483,0.2095376718989459,6.28315726508348,0.0024242696637134,0.0,0.001574461185679,10013.393793799216,-2.8042096106596416e-05,28.75565945134833,163.66418618518478,-0.0004911854965882,28.695810445198408,-0.001947060194584,0.0015754807672447,28.75450046063832,5.516585768696962e-06,-139.13634553205378,9.503035572882574,0.1150793434056824,-2.1177679339983465e-05,196.7262629061048,0.0004274325335066,265.1944633544708,28.69465913460664,265.1533572156074,-0.0002684781846756,-198.57855565447684,-0.0126778507218019,-0.001380940010852,-0.0004912042738897,0.0,-165.43208727123027
-80.38260419423585,-0.0002521597125344,-0.0002389965297971,0.0,-0.0022511657470881,-0.0024028421983336,-0.0009896867254472,0.0019672441360275,-80.4199411312428,0.2083192628250545,6.283157292267215,0.0024242642599206,0.0,0.0015687017947993,10013.488828077829,-2.8014912370888648e-05,28.761818618412587,163.6695792090658,-0.0004910745284799,28.702127906721064,-0.0019472120606232,0.001569715541099,28.760660052119256,5.551681727178296e-06,-139.13755321597435,9.505125520071578,0.1149547306392335,-2.112232455991431e-05,196.73887031225323,0.0004250566937519,264.2122061213056,28.700977187193704,264.17124716000507,-0.0002682792130074,-198.58712552659404,-0.0126802412822404,-0.0013766787837121,-0.000491093026275,0.0,-165.4374318299446
-80.36822127719272,-0.0002558703748532,-0.0002388491787369,0.0,-0.002248464058023,-0.0024028874526999,-0.0009884538838632,0.0019673960248612,-80.40541272433335,0.2071078825305604,6.283157321296537,0.0024242592989411,0.0,0.0015629752174944,10013.583883183926,-2.7985883049596425e-05,28.76794176247276,163.6750298576575,-0.0004909642218707,28.708408560401097,-0.0019473641038018,0.0015639831340129,28.76678370462269,5.591559844800943e-06,-139.1387613890873,9.507203314219977,0.1148308439188311,-2.1066592586230423e-05,196.7515686885067,0.0004227173452288,263.2356267308934,28.70725852291323,263.1948155638292,-0.0002680620569135,-198.59569343831788,-0.0126826304524178,-0.0013724411123158,-0.0004909824410297,0.0,-165.44270897126802
-80.35392786348125,-0.000259163650123,-0.000238683483869,0.0,-0.0022456250484645,-0.0024029341788233,-0.0009871518505113,0.0019675465901202,-80.39097320795972,0.2059034886654999,6.283157352125813,0.0024242546861046,0.0,0.0015572812640166,10013.678958996394,-2.795505377321901e-05,28.774029096979564,163.68054010635248,-0.0004908545725883,28.714652621611503,-0.0019475163415009,0.0015582833535086,28.772871630450474,5.636245278452727e-06,-139.13997004963625,9.50926902542712,0.114707679110136,-2.101043538571221e-05,196.7643532116436,0.0004204120821941,262.2646915314042,28.713503356253785,262.22402893383634,-0.000267827144304,-198.60425315955135,-0.0126850180480406,-0.00136822664492,-0.0004908725141299,0.0,-165.44791821443016
-80.33972372219027,-0.0002620108521466,-0.0002384996403332,0.0,-0.0022426460746066,-0.0024029822896656,-0.0009857813828514,0.0019676958204028,-80.37662229944826,0.2047060394364617,6.283157384714124,0.0024242503229553,0.0,0.0015516197465898,10013.7740553948,-2.792246546222657e-05,28.780080834457014,163.68611157597388,-0.0004907455764047,28.720860304532007,-0.0019476687871916,0.001552616009313,28.77892404109595,5.685677564445442e-06,-139.14117919585934,9.511322723372492,0.1145852320958329,-2.0953805149656007e-05,196.7772183831103,0.0004181384358644,261.29936718528626,28.71971190045836,261.2588540797001,-0.0002675748588323,-198.61279790629277,-0.0126874038867389,-0.0013640350542064,-0.0004907632415289,0.0,-165.45305881050402
-80.32560855764439,-0.0002643888724434,-0.0002382978494779,0.0,-0.0022395246996431,-0.0024030316934824,-0.000984343269692,0.0019678437023529,-80.36235965388933,0.2035154936044368,6.28315741902513,0.0024242461084625,0.0,0.001545990479397,10013.869172259409,-2.7888154456164097e-05,28.78609718645872,163.69174552011867,-0.0004906372290467,28.727031822134972,-0.0019478214503676,0.0015469809133707,28.78494114719134,5.739717281748172e-06,-139.1423888259888,9.513364477321188,0.1144634987752437,-2.0896655114030102e-05,196.7901581014808,0.0004158938989538,260.3396206707321,28.7258843675115,260.29925811403274,-0.0002673055410571,-198.62132044475223,-0.0126897877881282,-0.0013598660377761,-0.0004906546191436,0.0,-165.458129781042
-80.31158201138673,-0.0002662801172554,-0.0002380783187528,0.0,-0.0022362587394547,-0.0024030822947624,-0.0009828383308538,0.0019679902210941,-80.34818486628564,0.2023318104790105,6.283157455026889,0.0024242419401777,0.0,0.0015403932785668,10013.964309471174,-2.785215269690789e-05,28.7920783635248,163.697442817482,-0.0004905295262301,28.73316738617225,-0.0019479743365292,0.0015413778798566,28.79092315845473,5.798153409628837e-06,-139.14359893825085,9.515394356129397,0.1143424750640157,-2.0838940309089703e-05,196.80316573863612,0.0004136759493322,259.38541928217484,28.732020968127284,259.3452084511347,-0.0002670194901217,-198.62981319247868,-0.0126921695738712,-0.001355719318404,-0.0004905466428413,0.0,-165.463129955972
-80.29764366316383,-0.0002676723977153,-0.0002378412614995,0.0,-0.0022328463065718,-0.0024031339951709,-0.0009812674160791,0.0019681353606467,-80.33409747549676,0.2011549499096124,6.283157492691627,0.0024242377153305,0.0,0.0015348279621436,10014.059466911744,-2.7814487959107723e-05,28.798024575139426,163.70320396895107,-0.0004904224636777,28.73926720716286,-0.0019481274472132,0.0015358067251579,28.796870283637304,5.860711237467854e-06,-139.1448095308653,9.517412428249775,0.114222156893835,-2.078061823229432e-05,196.81623421780367,0.0004114820726383,258.4367306288474,28.738121911739405,258.39667280488305,-0.0002667169658861,-198.6382683166547,-0.0126945490677378,-0.0013515946440615,-0.0004904393084336,0.0,-165.4680580104702
-80.28379303214837,-0.000268558777279,-0.0002375868966546,0.0,-0.0022292858420207,-0.0024031866945521,-0.0009796314031691,0.0019682791043239,-80.32009696807926,0.1999848722756445,6.283157531995465,0.0024242333317924,0.0,0.0015292943500642,10014.154644463442,-2.7775184121430034e-05,28.803936029689968,163.709029099266,-0.0004903160370848,28.74533149438115,-0.0019482807800697,0.0015302672678613,28.802782730471343,5.927060665453182e-06,-139.14602060204533,9.519418761736745,0.1141025402122869,-2.072164943986291e-05,196.8293560915036,0.0004093097837003,257.4935226328617,28.74418740649381,257.4536191860664,-0.0002663981914514,-198.64667783000564,-0.0126969260956624,-0.0013474917877205,-0.0004903326117182,0.0,-165.47291250052848
-80.2700295803779,-0.0002689373785913,-0.0002373154483726,0.0,-0.0022255761435285,-0.0024032402917609,-0.0009779311969653,0.0019684214351038,-80.30618278147703,0.1988215384723886,6.283157572918114,0.0024242286891256,0.0,0.0015237922641104,10014.24984200927,-2.773426147207484e-05,28.80981293442734,163.71491796303098,-0.000490210242122,28.751360455846168,-0.0019484343289817,0.0015247593287154,28.808660705619477,5.996824746408043e-06,-139.1472321499973,9.52141342425165,0.1139836209827134,-2.066199805382121e-05,196.84252361909225,0.0004071566466321,256.55576352529675,28.75021765924265,256.5160158975973,-0.0002660633560154,-198.65503368320984,-0.0126993004857976,-0.0013434105469492,-0.0004902265484981,0.0,-165.47769189690158
-80.25635271690467,-0.0002688111549174,-0.0002370271455804,0.0,-0.0022217163851338,-0.0024032946854975,-0.0009761677276302,0.0019685623359746,-80.29235430674058,0.1976649098966674,6.283157615442544,0.0024242236895288,0.0,0.0015183215278764,10014.345059432904,-2.7691737042454056e-05,28.81565549542853,163.72086995484955,-0.0004901050744399,28.757354298312737,-0.001948588084224,0.001519282730584,28.814504414625485,6.069588337286862e-06,-139.14844417292056,9.523396483067792,0.113865395184215,-2.0601632182880444e-05,196.85572884449903,0.0004050202934953,255.62342184166457,28.75621287554005,255.58383153060677,-0.0002657126180011,-198.66332785190613,-0.0127016720685645,-0.0013393507433161,-0.0004901211145812,0.0,-165.48239461716472
-80.24276180291407,-0.0002681876285881,-0.0002367222214745,0.0,-0.0022177061296233,-0.0024033497751333,-0.0009743419483767,0.0019687017902513,-80.27861089110286,0.1965149484294015,6.283157659554624,0.0024242182386823,0.0,0.0015128819667125,10014.440296618704,-2.7647624962214112e-05,28.821463917561065,163.72688412329535,-0.0004900005296891,28.763313227264348,-0.0019487420326601,0.0015138372984038,28.82031406186773,6.144906723958919e-06,-139.14965666900747,9.525368005075268,0.1137478588116588,-2.0540524256851137e-05,196.8689636732899,0.0004028984414313,254.69646641639173,28.76217325963892,254.65703495813665,-0.0002653461083937,-198.6715524179169,-0.0127040406766971,-0.0013353122216143,-0.0004900163057768,0.0,-165.48701905566944
-80.22925615566676,-0.0002670786012622,-0.0002364009129706,0.0,-0.0022135453321528,-0.0024034054615092,-0.0009724548327622,0.001968839781862,-80.26495184173397,0.1953716164172824,6.283157705242757,0.0024242122465022,0.0,0.0015074734076758,10014.535553451671,-2.76019368293224e-05,28.827238404449982,163.73295918840572,-0.0004898966035606,28.769237446907784,-0.0019488961579711,0.0015084228591068,28.8260898505147,6.22231409863476e-06,-139.1508696364432,9.52732805678567,0.1136310078757818,-2.047865127555375e-05,196.8822199481992,0.000400788908189,253.77486637590147,28.76809901448923,253.7355953292265,-0.000264963934227,-198.67969964450853,-0.0127064061452824,-0.0013312948489246,-0.0004899121178722,0.0,-165.4915636112227
