brake,ay,sideslipRL,FyFR,sideslipFL,sideslipRR,az,gas,yawrate,y,pitchrate,FR,yaw,longslipFR,FyRR,FyRL,signal,sideslipFR,rollrate,slip1,signal,RR,pitch,FxFL,roll,x,FxRR,FyFL,steeringangel,vy,slip,FxRL,ax,FL,longslipRL,longslipRR,RL,vx,FxFR,longslipFL
0.0,0.0132358784733589,0.0015744590731043,-156.21338430642552,-0.0010759392171433,-0.0017058375245836,0.011412128890479,0.101991493982333,2.2996150322077443e-05,-4850.90011139233,-0.0007736486726843,2.052517494426312,-0.0342868749267518,-0.0006552575987229,267.9455702049068,-258.13800144223904,0.0,0.0008460671207885,0.0059726205360582,0.0,0.6730717636502762,2.225000162484097,-0.0088172235286719,-96.90767865620693,0.000101165278619,4564.101839335607,1699.431564342598,167.24645468375732,0.0,-0.0032076161868358,0.0,1700.3861390065442,2.0193271471444256,2.0507738324255183,0.0092482547860207,0.0091905036173534,2.234479399884528,0.6832768007652186,-97.44355546258588,-0.0006569583944936
0.0,0.0205057855405093,0.0006601994171295,-68.5226921535058,-9.842798522838904e-05,-0.0008562885127878,0.0032596493386041,0.1024136430715999,2.891342298821088e-05,-4850.900380534027,0.0023783044932536,2.107613794818575,-0.0342866185249407,-0.000649909272058,168.62678398013722,-154.97403083307685,0.0,-0.0001874165755724,0.0055590228118423,0.0,0.6969768915814518,2.276947879383397,-0.0088072815647104,-96.63476479455149,0.0001586706620482,4564.1087761675,1647.2153136092984,85.16900748365877,0.0,-0.0030359561281203,0.0,1648.2189676950684,1.952545135295614,2.105950903160072,0.0090188598383952,0.0089468100765488,2.285609502279649,0.7031400225568724,-97.2719465170442,-0.0006514085615194
0.0,0.025284271771654,-7.283534469011283e-05,7.184501110353753,0.0007815304827403,-0.000178356087302,-0.0047785974336007,0.1027470982469396,3.047663809134685e-05,-4850.900654317776,0.0051166212645403,2.161433250140306,-0.0342863070054784,-0.0006445275625632,88.80525831360995,-70.18139298404685,0.0,-0.0010327626563222,0.0051075941752941,0.0,0.7201728124955888,2.327436667186637,-0.0087681081841144,-96.44002101896191,0.0002118151852,4564.1159079746685,1598.7999123218158,11.583789498737117,0.0,-0.0028069759945392,0.0,1599.7199931196465,1.8901640642204212,2.159853078411384,0.0088061946337324,0.0087225403765583,2.33583999933002,0.7223571868303186,-97.11086446819408,-0.0006465605504488
0.0,0.0273876392074695,-0.000665755507766,72.79797572690376,0.0015049334400856,0.0004100579875443,-0.0129550093303057,0.1030064648099898,1.8158714739390385e-05,-4850.900932073621,0.0074707524948129,2.2140040144380984,-0.0342860644286189,-0.0006402576005457,23.170693463511512,-1.9583394597918573,0.0,-0.0017788915280698,0.0045981366593756,0.0,0.7426302834401963,2.3769606558185163,-0.0087036886924632,-96.25000194877876,0.0002601415538722,4564.123228561608,1553.300910302488,-52.81071364222689,0.0,-0.0025426838238342,0.0,1554.3369470424857,1.8317930616371405,2.212595791060876,0.0086067635228982,0.0085160622842166,2.3851858133674506,0.7409698681448792,-96.94340222109906,-0.0006423645332225
0.0,0.0297510674890181,-0.0011611178363503,130.08489896218703,0.0021157168575109,0.0008981125453402,-0.021747240571677,0.1031986646063107,7.229747210326557e-06,-4850.901213326912,0.009469345334199,2.265447887378456,-0.0342859486081979,-0.0006363850492543,-31.35179398618377,53.48364676648473,0.0,-0.0024172936717192,0.0040378362918344,0.0,0.764320629269402,2.425637351022532,-0.0086177113693861,-96.04669845721558,0.0003030638554148,4564.130732124243,1510.699523482985,-107.75574345830913,0.0,-0.0022545161919673,0.0,1511.86748462152,1.7771005755381148,2.264233028119915,0.0084173893224939,0.0083226323524091,2.4334733028202686,0.7590176398808827,-96.79076204870668,-0.000638143857156
0.0,0.0308613220817816,-0.0015507599589691,180.05257501779155,0.0026663799459697,0.0012965171395541,-0.0319773459485157,0.1033200664639687,5.162286685927935e-06,-4850.901497679214,0.0111468243681123,2.315889902962936,-0.0342858959280907,-0.0006332746016813,-76.11692136068253,98.11183046636064,0.0,-0.0029698137081615,0.003469649184944,0.0,0.7852157834699994,2.4736718706860565,-0.0085135326057314,-95.86469151076616,0.0003403209130039,4564.138413252548,1472.5206215640494,-155.79740645549583,0.0,-0.0019480465040674,0.0,1473.8137932983302,1.728256366199428,2.314790483209423,0.0082560658719394,0.0081576655030771,2.4809230080522617,0.7765430395268437,-96.63640125245227,-0.0006350074936597
0.0,0.0308253916684539,-0.0018564098061596,222.3047472397334,0.0031448826064251,0.0015909416625686,-0.0415017475887025,0.1033485202132084,8.878602474432741e-06,-4850.901784850816,0.0125269860694538,2.3654232732332807,-0.0342858234432444,-0.0006296191746368,-111.55245817785293,133.21827819400633,0.0,-0.0034103888479928,0.0028849777731842,0.0,0.8052883288693642,2.5206342308448813,-0.0083942481909828,-95.70980619539525,0.0003718328804905,4564.1462670489,1436.6372433838137,-198.21184748818592,0.0,-0.0016371377909887,0.0,1438.0348736472934,1.6822172917771192,2.364419324039321,0.008091398998969,0.0079924024997432,2.527086811742422,0.7935984733338466,-96.42218068721463,-0.0006318542833416
0.0,0.0310756179809488,-0.0020875808964155,258.0787015960764,0.0035505494761498,0.0017913825970543,-0.0512215366621664,0.1033198791832043,3.991585251331758e-06,-4850.902074696509,0.0136513215944907,2.4139916895534257,-0.0342857498323109,-0.0006264961621713,-137.62501313612964,160.5303497598347,0.0,-0.0037956217813321,0.0022653729805596,0.0,0.8245115381696916,2.5666331374276727,-0.0082625947404668,-95.51798601102384,0.000397291349032,4564.154288967643,1402.877146372496,-235.4140835751242,0.0,-0.0013295300543704,0.0,1404.2921216643167,1.6391165243765236,2.413195437020383,0.0079340306504905,0.0078365558550609,2.5721520036491943,0.8102097948902004,-96.17976818446222,-0.0006285599400514
0.0,0.0311796748066124,-0.0022254568204298,288.81586274045424,0.0038573859308629,0.001936981996639,-0.0597215007304737,0.1032485474050466,-1.0547574251580475e-05,-4850.902367075239,0.0145470853011521,2.461627560413631,-0.0342857876292313,-0.0006236509027141,-156.34033561287148,179.96444794343162,0.0,-0.0041181840132196,0.0016413715435054,0.0,0.8428594142520747,2.611593862259486,-0.0081209775970031,-95.28790393301496,0.0004165069371284,4564.162474719872,1370.839363717716,-266.1560831670614,0.0,-0.0010196246625567,0.0,1372.244609362073,1.5982805997825194,2.4611004154828726,0.0077822246663362,0.0076870125749202,2.6161727161566937,0.8264017312608424,-95.95033984386048,-0.0006255712561977
0.0,0.0309851272573071,-0.0022953165812572,314.19684753258963,0.0041057850823544,0.0020230798498751,-0.067251181310705,0.1031432527105271,-2.2138208877413383e-05,-4850.902661815823,0.0152417718037014,2.508398912876702,-0.0342859622332669,-0.0006208424963045,-169.14821376774913,192.05463632004572,0.0,-0.0043663059287941,0.0010282093795229,0.0,0.8603067301930694,2.6555279210253486,-0.0079715310758839,-95.03899458535244,0.0004295374252463,4564.170820245341,1340.340239397809,-291.01909846863214,0.0,-0.0007074974205067,0.0,1341.7332177023625,1.5594963749672313,2.508118428127084,0.0076341705151099,0.0075423037889341,2.659159511489807,0.8421962862664175,-95.73075089080832,-0.000622583265242
0.0,0.030564041612748,-0.0023164869938901,334.5594921789475,0.0043114037755586,0.002049756013681,-0.0737198478246843,0.1030099003396168,-2.8413591433752e-05,-4850.902958797878,0.0157608407025372,2.554340767664543,-0.0342862209217382,-0.0006180017663744,-176.321826128051,198.44632445352036,0.0,-0.0045601788650598,0.0004316022520595,0.0,0.8768290689355875,2.698476323165073,-0.0078161232228693,-94.79661220762746,0.0004365210400692,4564.179321687814,1311.2752573121547,-311.4640588436903,0.0,-0.000399123291755,0.0,1312.6394596289254,1.5226156524646317,2.554259575820707,0.0074896027583171,0.0074021020313207,2.701141184068187,0.8576132883092312,-95.50012592505954,-0.0006196901420825
0.0,0.0297006153702503,-0.0022895164042168,350.8994711459519,0.0044803208248441,0.0020340268534987,-0.0790132247703175,0.1028527373961743,-3.2881883796851295e-05,-4850.903257953592,0.0161264509861526,2.599461894579265,-0.0342865302824724,-0.0006152081621423,-178.6916949791725,200.093984377393,0.0,-0.0047146360936393,-0.000139905865218,0.0,0.8924028625552142,2.740469396853169,-0.0076563857087248,-94.56420241413146,0.0004376700361058,4564.187975376819,1283.5319979104188,-328.4043418247202,0.0,-9.797225126749547e-05,0.0,1284.8449164741248,1.4874785303521498,2.599554026058628,0.007348460591952,0.0072661984320103,2.7421686808652104,0.8726708348432269,-95.25591624978854,-0.0006168522102036
0.0,0.0282860358989673,-0.0022214785248411,363.9882186228419,0.0046186641182704,0.0019844727288025,-0.0831004433563487,0.1026750503232339,-3.6512238967898535e-05,-4850.90355925705,0.0163579367991557,2.6437732446365985,-0.034286879880284,-0.0006125819026939,-177.2851161860377,197.5788595991181,0.0,-0.0048356746735857,-0.0006805042428669,0.0,0.9070054310623769,2.781538258785958,-0.0074937447311228,-94.33812747679336,0.0004332705236304,4564.196777811879,1257.007036782481,-342.4824249408943,0.0,0.0001917140840012,0.0,1258.2530276627454,1.4539433242490556,2.6440253665732567,0.0072107037529831,0.007134392449751,2.78229571356132,0.8873855409066967,-95.00608057768008,-0.0006140535116115
0.0,0.026516422139453,-0.0021224960552801,374.3637637814624,0.0047305576375167,0.0019048296808371,-0.0860101951120462,0.1024794711416509,-3.9185201724924686e-05,-4850.903862735405,0.0164724153149571,2.6872932100310813,-0.0342872603648557,-0.0006099848929967,-172.75331790127458,191.67041963969936,0.0,-0.0049282497887398,-0.0011856815737723,0.0,0.9206150206801934,2.8217175926120674,-0.0073294457696605,-94.11690933946804,0.0004236555301982,4564.205725648491,1231.6077556877417,-354.1621295168057,0.0,0.0004652201650098,0.0,1232.7737074834065,1.4218847661493452,2.687691211219085,0.0070761977761592,0.007006418224073,2.821570324308325,0.901772746193289,-94.75236629282742,-0.0006113312567132
0.0,0.0244699937734552,-0.0019982046561838,382.4330837638258,0.0048195162852067,0.0018016426169977,-0.0878039602915825,0.1022683141187014,-4.132128495753335e-05,-4850.904168459756,0.0164852076901843,2.730037403849122,-0.034287664232622,-0.00060742350584,-165.65304968750632,183.0565726055268,0.0,-0.0049965421822412,-0.0016498677334071,0.0,0.9332108415373006,2.861042074804505,-0.0071645732659812,-93.90247260817634,0.0004092096503325,4564.214815686314,1207.2499015594217,-363.7883703012653,0.0,0.0007193519341153,0.0,1208.3233257166903,1.3911879192691747,2.730568676780329,0.0069448684319822,0.0068820746103713,2.8600397120667127,0.9158465941107308,-94.49618442249772,-0.0006087000414101
0.0,0.0221499641229547,-0.0018533407426959,388.5414760844306,0.0048884900529344,0.0016808033923985,-0.0885546040790256,0.1020437822918418,-4.311290679402341e-05,-4850.9044765333565,0.016410091314375,2.7720211421789647,-0.034288087683263,-0.000604904792714,-156.55039666467988,172.25399622119318,0.0,-0.0050439905217608,-0.0020681957864866,0.0,0.9447731047145176,2.8995596164153223,-0.0070000671263234,-93.69179639347756,0.0003903707052239,4564.2240448581,1183.8421545996794,-371.6356105135063,0.0,0.0009515642132526,0.0,1184.8110494179396,1.3617328631686714,2.7726740972343,0.0068166469994558,0.0067623131675327,2.897748439213225,0.9296200641360904,-94.23892086533424,-0.0006060867747468
0.0,0.0196414108160611,-0.001693859490235,392.9787309607304,0.0049406955360068,0.0015463536918802,-0.088196115474272,0.1018165375991941,-4.4278543040573255e-05,-4850.904787087475,0.0162625962058018,2.813244428609954,-0.034288525789684,-0.0006020849816528,-145.91103685231158,159.75075622143177,0.0,-0.0050740460137506,-0.002437476187436,0.0,0.9552830585838364,2.9371271079448067,-0.0068367258880175,-93.4537178523511,0.0003676163032538,4564.233410203447,1160.0300751878024,-377.94152224519775,0.0,0.0011595791408998,0.0,1160.8874317787463,1.3318491396377832,2.814004841723356,0.0066815953080615,0.0066345513984054,2.934593216975123,0.943099828964072,-93.95084083392123,-0.0006031568877988
