rollrate,sideslipRR,sideslipFL,az,ax,slip1,brake,ay,FxRL,FxFR,gas,steeringangel,FyFR,yaw,y,sideslipRL,roll,longslipRL,x,signal,pitchrate,FL,FxFL,longslipFL,vy,pitch,FR,sideslipFR,FyRR,longslipRR,yawrate,RL,longslipFR,slip,FyFL,signal,FyRL,vx,FxRR,RR
0.0140853649518835,0.0006175566937382,-0.0091559077083578,0.3214631675585677,7.301919064590602,6.281590572738357,0.0,-0.0374892855497467,6024.647142399671,-152.6694373425142,2.181981654373671,0.0,-545.3134685682377,-0.0345071346233084,-4850.903334225482,0.0101994986803237,-0.0015266103304406,1.4906632459020068,4564.231277510858,0.0,-0.0479442753197629,5.191311056866302,-153.77375458460807,-0.0014158146156164,-0.002664151307713,-0.0262337498146844,5.179435276916147,0.0090060758594565,1.9465951283169751,2.808329900098189,-0.0031007576743919,15.711697345857957,-0.0014497021498869,-0.0015947344412299,561.2437871164682,1.79281148230312,-72.07559745128299,1.6924459412350208,5891.799362846713,25.14727524388146
0.0140050625614568,0.0013132475994434,-0.0081389952023601,0.3103145372883755,7.287015493493799,6.2815161626515215,0.0,-0.0285727061791577,6005.4344505698855,-152.67384757616475,2.176511578261006,0.0,-481.6276446623853,-0.0345375445875027,-4850.903960687503,0.0084881949874514,-0.0013859034477619,1.5713693131466129,4564.248592479883,0.0,-0.0395565033732127,5.396580489458674,-153.47120625806338,-0.0014082644733371,-0.0029188017011345,-0.0266670911707643,5.385388606853514,0.0078288711885563,-3.0921213661256752,2.9857882870196506,-0.0029860899589727,16.04447444708463,-0.0014364163964838,-0.0016691445280647,503.57967230761705,1.7264187332977474,-61.44369237416667,1.7653871986358334,5888.343391527576,25.746128979035905
0.0136191912094019,0.0019035366964778,-0.0071553761984751,0.2874840516884204,7.26369049364923,6.28149230029044,0.0,-0.0199116793697318,5980.486103203411,-152.85698813696533,2.171364159803161,0.0,-420.8464604893071,-0.034566611301939,-4850.9046148103225,0.0068464281847396,-0.0012477618075184,1.6495924219489353,4564.266634374507,0.0,-0.0312935567903975,5.6013238347041066,-153.3842498682312,-0.0014043712669412,-0.003090202397908,-0.027016988163193,5.5908979612860765,0.006711094451501,-7.300409182996629,3.1594884199326594,-0.0028373912026182,16.352871270747258,-0.0014279626251332,-0.0016930068891463,447.8989733548789,1.6515699862112163,-51.05455356547517,1.8381398516305776,5877.263417234251,26.289199504785408
0.0129907207325423,0.0023887402177582,-0.0062298025172981,0.2593951394233929,7.232503843000274,6.281509755544922,0.0,-0.0128347438479326,5950.436599005633,-152.97803127637542,2.1664969879894853,0.0,-363.6825062275056,-0.0345940509359024,-4850.905295737959,0.0053207719723722,-0.0011148344353115,1.7312565289691313,4564.285400842884,0.0,-0.0233438775916866,5.805704358782704,-153.27636874893153,-0.0013975908738707,-0.0031847386309621,-0.027285909757566,5.796107182650516,0.0056868752892607,-10.790543390813776,3.335022721091798,-0.0026645379882375,16.67717113403388,-0.0014171255786747,-0.001675551634664,394.8385597184568,1.5686318501688397,-41.17072629854367,1.9106161002080504,5859.913968045902,26.81994820142768
0.0120245538507042,0.0027381197769658,-0.0053861730686098,0.2183611817492505,7.191984498703276,6.281562507315421,0.0,-0.0054480027216874,5912.842244425898,-153.08486041924618,2.161881324657048,0.0,-310.1108841125255,-0.0346196519330221,-4850.906002632963,0.0039570163317303,-0.0009899291132064,1.8165368348895763,4564.304888766144,0.0,-0.0158298737521406,6.009722491043171,-153.19303536759506,-0.0013911432477715,-0.0032051856692223,-0.0274776194305547,6.000971568398268,0.0047277125328289,-13.55378820724105,3.512442517789454,-0.0024706460358931,17.019663864422313,-0.001407767633479,-0.0016227998641655,345.23167236707826,1.4780105561189416,-32.040227015106936,1.9827375076337344,5836.983894452163,27.34131145391244
0.0108275996170168,0.0029149732694081,-0.0045915393862493,0.165642176879991,7.140172245167653,6.281647191497402,0.0,0.0034476130026941,5864.233578835597,-152.94250346141217,2.157548907120985,0.0,-259.9182591713801,-0.0346431295438124,-4850.906734613433,0.0027232645602077,-0.0008762054953014,1.7776294671519466,4564.325094173265,0.0,-0.0088458238675079,6.212785270108115,-152.782540986777,-0.0013767428739763,-0.0031506708504009,-0.0275970236611269,6.20501075030961,0.0038606206372872,-15.43849078864169,3.4684344233667024,-0.0022414958003356,17.38659898340668,-0.0013934915923084,-0.0015381156821834,299.3053261631917,1.3801499671138722,-23.778806670506903,2.0544029119784915,5807.09224519115,27.85063448218423
0.0095356075059872,0.0029640908976863,-0.003830134224039,0.1133613947632062,7.076294123184454,6.281754919271285,0.0,0.0098561236543601,5809.327877739821,-152.67159631545843,2.153555363397824,0.0,-214.3268383408554,-0.0346641571085909,-4850.907490807712,0.0016013705361385,-0.0007749444369284,1.7459298002938757,4564.346011981503,0.0,-0.0024336484325402,6.414976028193856,-152.45540448951033,-0.0013720702139021,-0.0030332677704632,-0.027649750133058,6.408308384437635,0.0030957260182013,-16.398294753286155,3.395141066224158,-0.0019878408827255,17.77895582904747,-0.0013839232694286,-0.0014303879083014,255.6301824560656,1.2755294042690073,-16.341699376876413,2.125489881211003,5765.412875401601,28.350087329400825
0.0081411232648323,0.0029661469316607,-0.0031405668881967,0.0583127434150058,7.005845740328685,6.281876951391677,0.0,0.0152016752283448,5752.1860296050245,-152.42450498371653,2.149876919274996,0.0,-172.56372041482533,-0.0346826411638257,-4850.90827044235,0.0005896619093343,-0.0006871851227426,1.7198701212201504,4564.367636007811,0.0,0.0034118437131653,6.616241555843552,-152.2252204960971,-0.0013644968134616,-0.0028675146387288,-0.0276414643989083,6.610604704305891,0.0023838718365621,-16.733474437576493,3.327372635236483,-0.0017358538617021,18.190333950833956,-0.001375030629631,-0.001308355787909,214.7000100080884,1.1646612990481635,-9.682962651480802,2.19590459800711,5715.532578611717,28.846700995007744
0.0066836156224403,0.0029432372219252,-0.002521001186304,0.0017472826007388,6.933007278877025,6.282010004113077,0.0,0.0203070422181933,5694.990440017145,-152.10078432954327,2.1464268828505437,0.0,-133.57776040658604,-0.0346986711987253,-4850.909072809598,-0.0002965834567529,-0.0006137595088112,1.6982315509737975,4564.389959412772,0.0,0.0086779819454729,6.816508380198354,-151.92122998335762,-0.0013550137907035,-0.0026581691626368,-0.0275778985846388,6.811771780840017,0.0017206786076536,-16.714223695672832,3.2653118107456973,-0.001496388217786,18.615098636444397,-0.001363863391667,-0.0011753030665097,177.26354068536838,1.0480886833745522,-3.817185299250885,2.265601542388477,5661.8026910253,29.34533611949911
0.0052118710864284,0.0028983003289295,-0.0019508735996475,-0.0547390375062646,6.860038234287751,6.282152687726332,0.0,0.0249740676528703,5638.873290414225,-151.76909775067244,2.1431179285593163,0.0,-97.4646024951195,-0.0347123857585876,-4850.909897206222,-0.0010479182752945,-0.0005550236170059,1.680177927435193,4564.412975102583,0.0,0.0133536472527826,7.015735754767365,-151.63993544774596,-0.0013460769746839,-0.0024065576687398,-0.027464912921666,7.011786576042045,0.0011207325379905,-16.48049050691642,3.208983665200895,-0.0012715820850661,19.04962824811683,-0.0013543193313948,-0.0010326194532548,142.93745423615076,0.9263825298606904,1.2205157990087785,2.334567954345564,5606.848835902125,29.848815023715098
0.0037634197659277,0.0028305199987317,-0.001423122538154,-0.1098835116688084,6.788230411944061,6.282301829177077,0.0,0.0287701581193845,5584.541379320179,-151.45903634367463,2.139885896221076,0.0,-64.45582284988565,-0.0347239442162314,-4850.910742963755,-0.0016642709600609,-0.0005109026349465,1.665081441057102,4564.43667596602,0.0,0.0174360819334655,7.213941264277135,-151.39069861418673,-0.0013377262966,-0.0021187182558666,-0.027308434964867,7.210693677679845,0.0005850043266738,-16.090252175148276,3.158222940500356,-0.0010640282318711,19.491475672175365,-0.0013454610449407,-0.0008834780025095,111.20359936853032,0.800138955184839,5.42099137741781,2.4028096196931434,5551.985762184607,30.358870529804587
