RL,sideslipFR,yaw,RR,steeringangel,FR,longslipRL,sideslipRR,yawrate,rollrate,ay,FxFR,longslipFL,FxFL,FxRR,longslipFR,slip,FyRR,FyRL,brake,signal,FxRL,signal,x,ax,vx,FyFL,gas,slip1,FyFR,az,y,FL,roll,longslipRR,sideslipFL,pitch,pitchrate,sideslipRL,vy
6.152334879084608,0.0218138101501323,-0.0341986683864983,9.70242161550772,0.0,3.1146255851445463,0.2587519136427025,-0.0246358913048464,0.0013871170248671,0.0040227503691831,-0.1142476415839363,-150.34214293104225,-0.001379713389347,-151.9882347905828,5346.687135690432,-0.0014468001151348,0.0,282.80705261357974,-422.4031850326932,0.0,1.9422967558420887,5500.791667338319,0.0,4564.09725890031,6.613334955594633,0.9732033335025456,1284.197521370732,0.4856129369747961,0.0,-1315.0971998070822,0.016564396071234,-4850.899255335119,3.1077541024867146,-0.0014542026666411,0.5456236893153851,-0.0203030280777275,-0.0161252752896282,-0.1091339580583502,0.0179650295262656,-0.0033780370878002
5.98711301662403,0.0201768712507296,-0.0341838988488923,9.860126708434588,0.0,3.3101729695655795,0.2447667036964454,-0.0227593552961334,0.0015545728482848,0.0057675235108184,-0.1132228843258167,-150.49718860923923,-0.0013759007423594,-151.9594507636257,5414.341508382589,-0.0014366327934354,-0.0043871560385105,246.9962687852226,-387.5366827986208,0.0,1.9708994599769205,5563.524704695669,0.0,4564.1073526675855,6.697715512287807,1.0397380535373388,1188.8285929909227,0.4782955105905562,6.278798151141076,-1217.390128006298,0.0620576252064229,-4850.899641112155,3.301940915381451,-0.0014042889506595,0.5789819813797121,-0.0188585207060218,-0.0171925347734933,-0.1046397064062373,0.0155373484806396,-0.0045183792236183
5.808262539424766,0.018573618909089,-0.0341672942184602,9.991636792682312,0.0,3.5067062786136054,0.2253949747446616,-0.0210159540754844,0.0017516308801251,0.0073915119203162,-0.1107239785033437,-150.72859136918456,-0.0013727985984183,-151.942325398237,5478.7561164999415,-0.0014278140562433,-0.0051340756547843,217.28918157973337,-357.5753807378049,0.0,1.9898486995551616,5620.985585405168,0.0,4564.118115679486,6.776603087534423,1.107089064797757,1097.10977642173,0.4710343207310867,6.278051231524802,-1122.5954577988175,0.1060890995031116,-4850.900060934912,3.4970279175459846,-0.0013375706800866,0.6097456483018979,-0.0174395161108796,-0.0182107404645858,-0.0994093128433053,0.0131459204975262,-0.0056421572998687
5.619977429626021,0.0170059853034792,-0.0341485612960953,10.09727367305518,0.0,3.704201351904904,0.2006927489507426,-0.0194037884895172,0.0019771237011534,0.0088635599819742,-0.1081524885420204,-150.98866094410317,-0.0013707844165849,-151.95246873694342,5539.193505584497,-0.0014202004967975,-0.0057700869363112,192.4496874132865,-331.681891030014,0.0,1.999051661210958,5672.809977352769,0.0,4564.129555677368,6.849272513201727,1.1751983697101305,1008.4800086151032,0.4638553011596988,6.277415220243275,-1031.235396096427,0.1477430214536053,-4850.900514796631,3.692976430227264,-0.0012554207060836,0.6374287607962263,-0.0160537425519713,-0.0191729580203327,-0.0935211933317043,0.0107986841535279,-0.0067416284492013
5.42210086635139,0.0154708916353901,-0.0341273720278808,10.173521085693311,0.0,3.9026092112772486,0.1703704423464452,-0.01794686466476,0.0022428198672914,0.0101383640550921,-0.1070034992031806,-151.30524604234017,-0.0013693479696022,-151.9494766926442,5595.04355835551,-0.0014138327050762,-0.0063146876586092,171.6772629610906,-312.63315211323777,0.0,1.998463268842781,5718.621235580599,0.0,4564.141679775765,6.915050493532346,1.2440014156300647,923.6080456136112,0.45678203890341,6.276870619520977,-942.8743569755286,0.1869217671465007,-4850.901002635992,3.889716469193429,-0.0011595865314326,0.6611460106100856,-0.0147114861638172,-0.0200730080774212,-0.0870440366988982,0.0084740061628432,-0.0078192121842266
5.215840621519207,0.0140079994812829,-0.0341032115088374,10.2189510925766,0.0,4.101894470463035,0.1343005117244307,-0.0166927478955163,0.0025674759049363,0.0111418670707163,-0.10676396214263,-151.6869985920095,-0.0013690239087887,-151.98966108511604,5645.763237578549,-0.001407792845723,-0.0067900526181746,154.61824015470685,-299.2102367794366,0.0,1.988086404396152,5758.344825505438,0.0,4564.154494404376,6.973792095164782,1.313427969203545,842.4999903509913,0.4498361290608963,6.276395254561412,-858.0917181490757,0.2236706893763367,-4850.901524444374,4.087144248256209,-0.0010524024548431,0.6801519218433824,-0.013424362050285,-0.0209054335885118,-0.0800679686101431,0.0061291732270978,-0.0088855596110169
5.00408054529996,0.0126032264691131,-0.034075492361728,10.239393464616644,0.0,4.302056811869789,0.0926480327558711,-0.015670242873403,0.0029330648529701,0.0117532380794014,-0.0870398245005059,-152.2927682944052,-0.0013776039953263,-152.29869855282,5690.798366079624,-0.0014046878672588,-0.0072054851395642,141.04083124811464,-283.3484995344388,0.0,1.9679718937478736,5828.3946916948735,0.0,4564.168005265044,7.048427013756544,1.3834147595974096,766.6256020109624,0.443032858671501,6.275979822040022,-778.3872175709599,0.2409309781220603,-4850.902080249534,4.28529695263623,-0.0009372326281899,0.6944910863701105,-0.0122517279603973,-0.0216660123889235,-0.0727436688425945,0.003798127070075,-0.0099392726686448
4.568282827947843,0.0108318086707307,-0.0340461639155334,10.340812888118114,0.0,4.505912156747801,0.0184741910180197,-0.014417048918735,0.0030647429745543,0.0120391103630977,-0.2999449280392037,-153.78345490704214,-0.0012385766716284,-153.96675703060495,5729.216778986427,-0.0013280109747951,-0.0075059111376558,128.49266302995943,-263.8550042683021,0.0,1.9382182577609128,5425.880544102288,0.0,4564.182222146977,6.800636216633137,1.4548191197291305,707.0006470963829,0.4343543892657221,6.27567939604193,-693.156148918976,0.3401277248553349,-4850.90266979279,4.4898792263693705,-0.0008180595103512,0.716487982723448,-0.0116272801787905,-0.0223532810132292,-0.0654096344180059,0.0020595996233716,-0.0108948172620912
4.831669086641155,0.0105431794420203,-0.0340083649641289,10.132029881859069,0.0,4.703880001293746,0.0267281477840217,-0.014039704608645,0.0040363497232075,0.0126130020397951,-0.0575246623688744,-152.3607080152219,-0.0011710343542467,-153.059550104218,5755.079544995457,-0.0012672678252422,-0.0075256676527594,121.90485394439344,-130.29596216859608,0.0,1.898971229729261,5571.480379015609,0.0,4564.1971359955405,6.924144756545874,1.5236962993056904,622.1858268130494,0.4321485656176229,6.275659639526827,-637.9891907081187,0.2768927697861027,-4850.903290176717,4.681963029610887,-0.0006949760929695,0.697597874250067,-0.0094656701566751,-0.0229637667684676,-0.0575322644613974,-0.0001717044254895,-0.0114442664238299
5.052561574750831,0.0095478363644851,-0.0339660858992971,9.852443124444946,0.0,4.8991730187726965,0.0295514680028633,-0.0123936558043074,0.0042035015698229,0.0136625970250606,0.0303881485489997,-149.76136883015695,-0.0012356206816915,-150.27732633839378,5767.5961633561465,-0.0012886893090419,-0.0071848411553751,115.6498485271556,-0.0891498016364753,0.0,1.8504230415763363,5544.945549860132,0.0,4564.212740645855,6.92218970894269,1.5927367941749395,537.3888724297334,0.4280533793362442,6.276000466024211,-589.3620114549244,0.2555997070409567,-4850.903935754627,4.875716405906838,-0.0005633650373704,0.6644591310289765,-0.0081464638335319,-0.0234954595307767,-0.0496257502547704,-0.000949226041252,-0.0114242142661182
5.262500564415911,0.0084274236717396,-0.0339256331829716,9.53153086684866,0.0,5.093039633253232,0.0305377949429858,-0.0100645770497285,0.0038487394069716,0.0148217742730518,0.0544469451752153,-149.4149766882717,-0.0013174067466106,-150.25352884775415,5770.993893984646,-0.0013264071772579,-0.0066337462076308,105.53773339778952,64.0502489559482,0.0,1.79281148230312,5520.741051714098,0.0,4564.229035284126,6.909622737893317,1.6617811886533005,466.1544599076103,0.4233427616836228,6.276551560971956,-533.5744102169697,0.2438597354355319,-4850.904601466325,5.070882968548062,-0.0004202601505147,0.620019187075865,-0.0070612928833273,-0.0239485948289817,-0.0418125651501739,-0.0009689426996589,-0.0110083682435375
5.470281858488621,0.0074185541528857,-0.0338898867403935,9.18806840287565,0.0,5.286877432202451,0.03094488597672,-0.0077563517721073,0.0033350595059148,0.0156678773717632,0.0547329893642633,-149.99661332004268,-0.0013404643663796,-150.8923325481292,5768.047924893428,-0.0013341662222892,-0.0060541291517561,92.5512282029172,84.14165255182091,0.0,1.7264187332977474,5504.434380212501,0.0,4564.246019223577,6.896087118195707,1.730755865216898,401.79736093118936,0.4184743461112886,6.277131178027831,-477.1319663962842,0.2304845005374706,-4850.905284849996,5.266836415519156,-0.0002670086194978,0.5662820397592263,-0.0059893146353601,-0.0243245740006181,-0.0341867204208957,-0.0009084606497175,-0.0104667417480169
5.677079502474184,0.0064328905987774,-0.0338594378565006,8.833073460507187,0.0,5.480959040927687,0.0311527806746749,-0.0057652411480397,0.0028060513730216,0.0160140472069481,0.0520740767114478,-150.34529638082276,-0.0013304140335401,-150.95173892012758,5759.854718115698,-0.0013228748004276,-0.005530195598938,79.03868419462042,92.8625145428902,0.0,1.6515699862112163,5490.940162879194,0.0,4564.263691434883,6.880971428213369,1.7996149046778305,342.52286127233896,0.4136187893271773,6.277655111580648,-422.3208720629831,0.212771479623631,-4850.9059855981,5.463048283785736,-0.0001080097671372,0.5044877957386115,-0.0050372258106938,-0.0246257522398363,-0.0268368537747027,-0.0009789129284523,-0.009944484642214
5.882767096198825,0.0054469681213377,-0.0338342251950987,8.47334597231252,0.0,5.675119191326133,0.0313129931813448,-0.0040919276279945,0.0022898186461555,0.015892877736314,0.0539207571372776,-150.65606544892435,-0.0013275508872213,-150.932087912695,5746.755981352344,-0.0013155786186193,-0.0050504828805174,66.2719423163772,103.86998455608112,0.0,1.5686318501688397,5477.039461669808,0.0,4564.282050495134,6.86254259052552,1.8683129254057471,290.2048303760564,0.4088479133917811,6.278134824299069,-367.865543611272,0.1844630944965825,-4850.906703949245,5.6592755552138,5.184999395129136e-05,0.4354984001172198,-0.0042366600545823,-0.0248553172031157,-0.01984428414775,-0.0011198761125745,-0.009431481092156
6.086281872104259,0.0044976184698218,-0.0338140563743137,8.113733384265752,0.0,5.869431550836005,0.031506853959984,-0.0027035928201309,0.0017992595606631,0.0152924607233273,0.0612005499497652,-151.11090332323462,-0.0013274551910697,-151.10177841340206,5728.969444519636,-0.0013100205489177,-0.004577990204709,54.431692699666456,115.29395766327384,0.0,1.4780105561189416,5461.026398642298,0.0,4564.301094564181,6.838208013844951,1.9368010549932149,245.11103133255432,0.4041980652724928,6.2786073169748775,-313.8967364828254,0.1521518593986585,-4850.907439650101,5.855654863093351,0.0002078277084458,0.3600439295781186,-0.0035567303749333,-0.0250174849738814,-0.0133221973212024,-0.0012252100395952,-0.0088651472858958
6.290298578680894,0.0036484888178984,-0.0337985302425716,7.756516765993573,0.0,6.063890169845983,0.0313806298996095,-0.0015687645158065,0.0013620610108255,0.0143703587153663,0.0680531444796077,-151.22391587029935,-0.0013134824437053,-150.98421925112532,5706.049878051978,-0.0012920455311837,-0.0040962154234664,43.23131768243384,125.96912066815148,0.0,1.3801499671138722,5430.410367718948,0.0,4564.3208213146445,6.801818217162859,2.0050168946071376,205.4134193119805,0.3997039823938708,6.27908909175612,-262.32955446339656,0.1106752100372035,-4850.908191951937,6.0520720518376,0.0003558268571052,0.2747410141540758,-0.0029273537657158,-0.0251171978842619,-0.0073134590755007,-0.0013364025040467,-0.0082139228391512
6.505529204857042,0.0029182661270028,-0.0337870024319955,7.401276199475883,0.0,6.257752439820591,0.0317103010054461,-0.0006623817310147,0.0009833830301977,0.0132883657280753,0.0771651468145054,-151.34772234234285,-0.0013129486651369,-150.70546064070564,5673.722075971872,-0.0012922309363388,-0.0036063475495044,32.76136643377587,136.39235838305106,0.0,1.2755294042690073,5404.789968489073,0.0,4564.341227428015,6.762305194903095,2.0728393302509374,168.4357417995282,0.3954941377929977,6.279578959630082,-215.6964567795931,0.0665244226734508,-4850.908959942855,6.247646118508891,0.0004937183613803,0.1766154553392873,-0.0023182760561633,-0.0251598922491853,-0.0018630914121584,-0.0014442003854315,-0.0074784536924256
6.719436531322496,0.0022446720519768,-0.0337790805786721,7.055897449120774,0.0,6.451347489849751,0.0320263161381774,9.941182013491604e-05,0.0006566289222927,0.0120271150184027,0.0579150632111094,-151.746297559229,-0.0013179293633924,-150.80797284486303,5682.746405082574,-0.0012950975998432,-0.0031202874586826,16.826787293438773,145.72671012518748,0.0,1.1646612990481635,5375.963458933479,0.0,4564.362308921601,6.748014155695786,2.1402349177670428,134.7604180021544,0.3914890253687162,6.280065019720904,-173.09509130444738,0.0116013547931429,-4850.909742824549,6.442905884034513,0.0006198304448574,0.0863917343401795,-0.0017841374538622,-0.0251511400555179,0.0030272292865658,-0.0015424488142216,-0.0066831794480537
6.868457984713378,0.0012796255156073,-0.0337745369000177,6.926637115888479,0.0,6.643172732630199,0.0231472490382864,0.0008510592137912,3.2334307262940466e-05,0.010508359184513,-0.106731477121264,-133.1399061044347,-0.0010549832571044,-139.54277268389365,5120.636775270204,-0.001044893124254,-0.0026826268270561,-23.591487103911305,155.77554921294873,0.0,1.0480886833745522,4949.996287002762,0.0,4564.384063414318,6.1424086463291605,2.2064612427057155,105.4759062829637,0.3886091695199388,6.28050268035253,-133.53829757378696,-0.0076095282826178,-4850.910540389405,6.638175773161936,0.000732019255958,0.034659244126265,-0.0016150728245997,-0.025096836729649,0.0075373263227082,-0.0014810865880318,-0.0059268092482543
7.087252522503932,0.000328246813562,-0.0337768177925823,7.064963377685969,0.0,6.818562885628562,0.02696986735579,0.0013530146531876,-0.0004087678636561,0.0086126569356018,0.0631895362457961,-144.68160037056882,-0.0011175298940134,-137.5102609145142,5028.44551887221,-0.0013571478213933,-0.0023154039408118,-83.01617815372381,156.08967480128655,0.0,0.9263825298606904,4913.001509581633,0.0,4564.406451779319,6.053610065005189,2.2686159923556604,92.10528231388712,0.3915545818123404,6.280869903238775,-74.15287843340295,-0.0524806893576877,-4850.911352347547,6.818218710993788,0.0008268970403414,0.0265588030970415,-0.0012770739184391,-0.0249948608135757,0.0123689525991709,-0.0016204190526315,-0.0052628600345407
7.277760115136189,-0.0002594845481964,-0.0337821235492801,7.240848490487765,0.0,6.992358235850245,0.0277758082410279,0.0015635029859906,-0.0005728724510546,0.0065313887278605,0.0855230862509617,-142.5840614117576,-0.001203301944014,-137.83182159987683,4819.597424256087,-0.0011098053099041,-0.0019855020549009,-126.2489109615232,173.15318173975237,0.0,0.800138955184839,4850.9352419624975,0.0,4564.429450036827,5.88576572182828,2.328591325974372,66.55441152766127,0.3934582367613667,6.281199805124685,-26.213829631437772,-0.1081911560252886,-4850.912178592754,6.990398413659486,0.0009016481828819,0.0249976432868698,-0.000607485168774,-0.0248444203701882,0.0172058630065161,-0.0019992912061951,-0.0046354420773069
