slip1,FyFR,gas,signal,y,FyRL,FyRR,FR,longslipRL,RR,pitchrate,brake,FL,az,longslipFL,pitch,signal,FxFL,sideslipFR,ay,roll,ax,yaw,FxRR,yawrate,RL,slip,sideslipRL,FyFL,steeringangel,FxRL,sideslipFL,vx,FxFR,longslipFR,x,longslipRR,sideslipRR,rollrate,vy
6.283185305942606,196.2881402638951,0.5,0.0,-134.17037046911094,-160.01240615697915,160.0123831123119,49.43139812650142,0.00630491059961,50.047215703812206,1.1536813073267213e-06,0.1929946478878748,49.43139825452402,-2.3918486287284974e-06,-0.0060763838375585,-0.0028056379642056,0.0,-992.059582183362,-0.0023902926881839,-5.8819251632885736e-08,-3.9738695850629695e-08,0.0009868886632952,0.0009835995248017,1042.6336087326454,-4.116441258045687e-09,50.047215550571536,-1.236980518866223e-09,0.0019235032337236,-196.28821613859876,0.0,1042.6335615800133,0.0023902926614554,16.461803985169265,-992.0595495659104,-0.0060763860777561,10500.201120028814,0.0063049144768403,-0.0019235040377348,1.1605235220888065e-08,-1.859484007458004e-08
6.283185305948043,196.2881790102212,0.5,0.0,-134.17020855042747,-160.01240342784598,160.01238002437933,49.431426859466654,0.0063049041185047,50.0472453177592,1.147471239345122e-06,0.1929952462566184,49.43142698696317,-2.3789616101848864e-06,-0.0060764007162831,-0.0028056264615756,0.0,-992.0625007152044,-0.0023902927017517,-5.9135960684195067e-08,-3.962298741106434e-08,0.0009815762196617,0.0009835994835475,1042.6323349860695,-4.132754882271412e-09,50.04724516537976,-1.2315427141427703e-09,0.0019235035914653,-196.28825502651543,0.0,1042.6322880493112,0.0023902926820304,16.46181383065982,-992.062468277774,-0.0060764029440032,10500.365738691153,0.0063049079779592,-0.0019235043862157,1.1542756221033133e-08,-1.8510957997935816e-08
6.283185305953452,196.288217547925,0.5,0.0,-134.17004663165343,-160.0124007134228,160.01237695308762,49.43145543776091,0.0063048976722861,50.04727477229321,1.141294602580737e-06,0.1929958414044388,49.43145556473418,-2.366144226883252e-06,-0.0060764175041483,-0.0028056150208622,0.0,-992.0654035373152,-0.0023902927152453,-5.9450996931242196e-08,-3.9507901910240435e-08,0.0009762923768815,0.0009835994421306,1042.6310680964696,-4.1489806785202595e-09,50.04727462077037,-1.226134190550797e-09,0.0019235039472812,-196.28829370503703,0.0,1042.6310213744046,0.0023902927024931,16.461823623151897,-992.0653712788456,-0.0060764197194565,10500.530357451646,0.0063049015140605,-0.0019235047328206,1.1480613575211652e-08,-1.842752746753118e-08
6.283185305958831,196.28825587812247,0.5,0.0,-134.16988471278935,-160.01239801362968,160.0123738983465,49.43148386221687,0.0063048912607639,50.04730406827251,1.1351512178376037e-06,0.1929964333486687,49.4314839886697,-2.353396164610775e-06,-0.0060764342016404,-0.0028056036417321,0.0,-992.0682907341384,-0.0023902927286647,-5.97644048016674e-08,-3.939343599401597e-08,0.0009710369808386,0.000983599400552,1042.6298080268405,-4.165119349197587e-09,50.04730391760162,-1.2207547818887815e-09,0.0019235043011817,-196.2883321753014,0.0,1042.629761518224,0.0023902927228447,16.46183336293083,-992.0682586538288,-0.0060764364046032,10500.694976309773,0.0063048950849547,-0.0019235050775596,1.1418805514159741e-08,-1.8344545928724928e-08
6.283185305964182,196.28829400192947,0.5,0.0,-134.16972279383572,-160.01239532839026,160.0123708600686,49.43151213366279,0.006304884883754,50.04733320655065,1.1290409067770082e-06,0.1929970221065643,49.43151225959806,-2.3407169896147447e-06,-0.0060764508092451,-0.0028055923238539,0.0,-992.071162389862,-0.0023902927420108,-6.007600903322027e-08,-3.927958632734695e-08,0.000965809878501,0.0009835993588124,1042.628554740422,-4.181171246265533e-09,50.04733305672719,-1.2154043409246862e-09,0.001923504653177,-196.28837043843305,0.0,1042.6285084442602,0.0023902927430853,16.4618430502804,-992.0711304867416,-0.0060764529999317,10500.859595265005,0.0063048886904539,-0.0019235054204428,1.1357330079748074e-08,-1.8262011095869e-08
6.283185305969504,196.28833192048643,0.5,0.0,-134.1695608747931,-160.01239265762564,160.0123678381643,49.43154025292249,0.0063048785410686,50.04736218797675,1.122963492036953e-06,0.1929976076952783,49.4315403783429,-2.328106360556128e-06,-0.006076467327449,-0.0028055810668976,0.0,-992.07401858826,-0.0023902927552843,-6.03859652486058e-08,-3.916634959355646e-08,0.0009606109175474,0.0009835993169128,1042.6273082008156,-4.197136572866941e-09,50.0473620389961,-1.2100827073609908e-09,0.0019235050032774,-196.288408495534,0.0,1042.6272621158344,0.0023902927632154,16.46185268548288,-992.0739868611056,-0.0060764695059232,10501.024214316814,0.0063048823303734,-0.0019235057614802,1.1296185635327945e-08,-1.8179920501644217e-08
6.283185305974796,196.28836963488376,0.5,0.0,-134.169398955662,-160.0123900012568,160.01236483254823,49.4315682208152,0.0063048722325235,50.04739101339519,1.1169187972112872e-06,0.192998190131853,49.43156834572356,-2.315563894794154e-06,-0.0060764837567331,-0.0028055698705355,0.0,-992.0768594123174,-0.0023902927684845,-6.069433498360623e-08,-3.905372249044501e-08,0.0009554399463271,0.000983599274854,1042.6260683716507,-4.213015979140528e-09,50.04739086525282,-1.2047897143681442e-09,0.0019235053514932,-196.28844634772875,0.0,1042.626022496666,0.0023902927832366,16.461862268819022,-992.0768278605998,-0.0060764859230608,10501.188833464688,0.0063048760045273,-0.0019235061006818,1.1235370670764196e-08,-1.8098271566059878e-08
6.283185305980061,196.28840714620145,0.5,0.0,-134.16923703644298,-160.01238735920904,160.01236184313072,49.43159603815602,0.0063048659579359,50.04741968364589,1.1109066466692746e-06,0.1929987694332794,49.43159616255503,-2.303089256229746e-06,-0.0060765000975741,-0.0028055587344411,0.0,-992.0796849449714,-0.0023902927816129,-6.10010050009315e-08,-3.894170173515541e-08,0.000950296814525,0.0009835992326369,1042.6248352167422,-4.228810108753589e-09,50.047419536337294,-1.199525222726996e-09,0.0019235056978345,-196.2884839961464,0.0,1042.6247895507754,0.0023902928031487,16.46187180056805,-992.0796535673256,-0.0060765022518199,10501.353452708105,0.0063048697127309,-0.0019235064380573,1.1174882998907602e-08,-1.801706216474962e-08
6.283185305985297,196.2884444555804,0.5,0.0,-134.1690751171366,-160.01238473140464,160.01235886982658,49.43162370575526,0.0063048597171218,50.04744819956423,1.1049268659369609e-06,0.1929993456164308,49.43162382964776,-2.2906819945489604e-06,-0.0060765163504497,-0.0028055476582901,0.0,-992.0824952685208,-0.0023902927946695,-6.130593771053224e-08,-3.88302840640405e-08,0.0009451813716655,0.0009835991902624,1042.6236087001307,-4.244519116994857e-09,50.047448053084935,-1.1942890742517183e-09,0.0019235060423114,-196.28852144184708,0.0,1042.6235632419928,0.0023902928229524,16.461881281007706,-992.0824640643024,-0.0060765184926813,10501.518072046552,0.0063048634548001,-0.0019235067736167,1.1114721019820109e-08,-1.7936289838554742e-08
6.283185305990505,196.2884815640664,0.5,0.0,-134.16891319774342,-160.01238211776806,160.01235591254814,49.4316512244193,0.0063048535098994,50.04747656198115,1.0989792813620025e-06,0.1929999186980949,49.43165134780795,-2.2783418190178106e-06,-0.0060765325158326,-0.0028055366417596,0.0,-992.0852904647454,-0.0023902928076546,-6.160930667905258e-08,-3.871946622988955e-08,0.0009400934692374,0.0009835991477312,1042.622388786173,-4.2601437989205675e-09,50.04747641632666,-1.1890811145514411e-09,0.001923506384934,-196.288558685943,0.0,1042.6223435347863,0.0023902928426485,16.461890710414224,-992.0852594329466,-0.0060765346461135,10501.68269147952,0.0063048572305542,-0.0019235071073697,1.1054882931768384e-08,-1.7855952226417293e-08
6.283185305995685,196.28851847276823,0.5,0.0,-134.16875127826393,-160.01237951822344,160.01235297121082,49.43167859494992,0.0063048473360894,50.04750477172298,1.0930637199918438e-06,0.1930004886949514,49.43167871783743,-2.266068355523436e-06,-0.0060765485941953,-0.0028055256845287,0.0,-992.0880706151736,-0.0023902928205687,-6.191103662662992e-08,-3.8609245003231656e-08,0.0009350329586723,0.0009835991050442,1042.621175439256,-4.275684352843406e-09,50.04750462688892,-1.1839011940840026e-09,0.0019235067257121,-196.2885957295278,0.0,1042.6211303934565,0.0023902928622376,16.461900089062343,-992.0880397548692,-0.0060765507125882,10501.847311006492,0.006304851039811,-0.001923507439326,1.099536699109184e-08,-1.7776047006310457e-08
6.283185306000837,196.28855518275856,0.5,0.0,-134.16858935869865,-160.01237693269528,160.01235004572908,49.43170581814464,0.006304841195509,50.04753282961173,1.087180009969529e-06,0.1930010556236382,49.43170594053363,-2.253861158677173e-06,-0.0060765645860066,-0.0028055147862781,0.0,-992.0908358009336,-0.0023902928334125,-6.22111793993594e-08,-3.8499617173027756e-08,0.000929999692462,0.0009835990622023,1042.6199686240118,-4.291141404986237e-09,50.04753268559361,-1.1787491633085542e-09,0.0019235070646558,-196.2886325736782,0.0,1042.6199237826936,0.0023902928817201,16.46190941722535,-992.0908051110104,-0.0060765666925745,10502.011930626975,0.0063048448823894,-0.0019235077694954,1.093617133016294e-08,-1.769657189784317e-08
6.2831853060059615,196.28859169512648,0.5,0.0,-134.16842743904806,-160.01237436110725,160.01234713601886,49.43173289479657,0.0063048350879812,50.04756073646495,1.0813279802895662e-06,0.1930016195006423,49.43173301668981,-2.241719928613777e-06,-0.0060765804917307,-0.0028055039466903,0.0,-992.0935861023376,-0.0023902928461862,-6.25097080497759e-08,-3.8390579544682946e-08,0.0009249935240578,0.0009835990192062,1042.6187683053615,-4.306515040628272e-09,50.04756059325839,-1.173624866995161e-09,0.001923507401775,-196.2886692194516,0.0,1042.6187236673593,0.0023902929010967,16.461918695175026,-992.093555582123,-0.0060765825865394,10502.176550340457,0.006304838758113,-0.0019235080978875,1.0877294495032129e-08,-1.7617524470936068e-08
6.283185306011058,196.2886280109093,0.5,0.0,-134.1682655193128,-160.012371803386,160.01234424199586,49.431759825694826,0.0063048290133286,50.04758849309576,1.0755074606621897e-06,0.1930021803424231,49.43175994709495,-2.229644308527143e-06,-0.0060765963118314,-0.0028054931654492,0.0,-992.0963215995936,-0.00239029285889,-6.280659263863382e-08,-3.8282128939212e-08,0.0009200143076249,0.0009835989760569,1042.6175744481764,-4.321805860660415e-09,50.04758835069641,-1.1685281549733084e-09,0.0019235077370794,-196.28870566793967,0.0,1042.6175300124974,0.0023902929203681,16.461927923181722,-992.0962912480492,-0.0060765983949436,10502.341170146436,0.0063048326668002,-0.0019235084245118,1.0818734744014795e-08,-1.753890244203149e-08
6.283185306016128,196.28866413118035,0.5,0.0,-134.16810359949332,-160.01236925945855,160.01234136357536,49.431786611624,0.0063048229713736,50.047616100312894,1.0697182818028073e-06,0.1930027381652918,49.43178673253371,-2.2176338975909797e-06,-0.0060766120467702,-0.0028054824422409,0.0,-992.099042372493,-0.0023902928715244,-6.310182556465682e-08,-3.817426219550686e-08,0.0009150618977955,0.0009835989327551,1042.6163870177063,-4.33701445378201e-09,50.04761595871642,-1.1634588821318767e-09,0.0019235080705788,-196.2887419202124,0.0,1042.616342783285,0.0023902929395349,16.461937101514295,-992.0990121888206,-0.0060766141182502,10502.50579004442,0.0063048266082739,-0.0019235087493779,1.0760490317587278e-08,-1.7460703554774524e-08
6.28318530602117,196.2887000569881,0.5,0.0,-134.16794167959014,-160.01236672925032,160.01233850067408,49.43181325336469,0.0063048169619392,50.04764355892078,1.0639602751962623e-06,0.1930032929855414,49.431813373786575,-2.2056883333310063e-06,-0.0060766276970051,-0.0028054717767528,0.0,-992.1017485001684,-0.0023902928840901,-6.33955188559259e-08,-3.8066976170173086e-08,0.0009101361505694,0.0009835988893017,1042.6152059793517,-4.35214126392277e-09,50.04764341812285,-1.1584169052577947e-09,0.0019235084022831,-196.2887779773155,0.0,1042.615161945109,0.0023902929585975,16.461946230440205,-992.10171848331,-0.006076629756914,10502.67041003391,0.0063048205823576,-0.0019235090724952,1.0702559445840116e-08,-1.738292562206311e-08
6.283185306026184,196.2887357893965,0.5,0.0,-134.16777975960375,-160.01236421268837,160.01233565320933,49.431839751693055,0.0063048109848511,50.04767086971951,1.0582332732882292e-06,0.19300384481931,49.43183987162971,-2.1938072659783998e-06,-0.0060766432629944,-0.002805461168674,0.0,-992.1044400616066,-0.002390292896587,-6.368766014126277e-08,-3.7960267736460816e-08,0.0009052369221566,0.0009835988456975,1042.6140312988296,-4.367186735387634e-09,50.04767072971581,-1.153402072287537e-09,0.0019235087322017,-196.2888138403096,0.0,1042.6139874635385,0.0023902929775569,16.461955310225427,-992.1044102107412,-0.0060766453113936,10502.835030114413,0.0063048145888773,-0.0019235093938732,1.0644940502667864e-08,-1.7305566294691276e-08
6.283185306031172,196.28877132943632,0.5,0.0,-134.16761783953478,-160.01236170969952,160.0123328210997,49.43186610738121,0.0063048050399349,50.04769803350481,1.0525371093488411e-06,0.1930043936826547,49.4318662268353,-2.181990337340278e-06,-0.0060766587451892,-0.0028054506176956,0.0,-992.107117135182,-0.0023902929090158,-6.397823601246708e-08,-3.785413378508469e-08,0.0009003640697815,0.0009835988019433,1042.6128629417178,-4.382151298556617e-09,50.04769789429106,-1.148414238956741e-09,0.0019235090603445,-196.28884951023724,0.0,1042.6128193044149,0.0023902929964131,16.461964341134514,-992.1070874494692,-0.0060766607821417,10502.99965028544,0.0063048086276572,-0.0019235097135212,1.0587631664134423e-08,-1.7228623342513982e-08
6.283185306036133,196.28880667814107,0.5,0.0,-134.1674559193836,-160.0123592202119,160.01233000426092,49.43189232119718,0.0063047991270179,50.04772505106818,1.0468716175096366e-06,0.1930049395916019,49.43189244017127,-2.1702371917485238e-06,-0.006076674144041,-0.0028054401235099,0.0,-992.1097797988384,-0.0023902929213768,-6.42672350326945e-08,-3.774857122421759e-08,0.0008955174515821,0.0009835987580398,1042.6117008740598,-4.39703531647541e-09,50.04772491264016,-1.1434532612130187e-09,0.0019235093867208,-196.28888498813103,0.0,1042.61165743362,0.0023902930151669,16.461973323430627,-992.109750277332,-0.0060766761696081,10503.1642705465,0.0063048026985242,-0.0019235100314485,1.05306313097893e-08,-1.7152094551473248e-08
6.283185306041068,196.2888418365521,0.5,0.0,-134.16729399915073,-160.0123567441532,160.01232720261302,49.431918393904695,0.0063047932459275,50.04775192319684,1.041236632634342e-06,0.1930054825620439,49.43191851240137,-2.158547438027664e-06,-0.0060766894599993,-0.0028054296858113,0.0,-992.1124281301406,-0.0023902929336705,-6.455464813338276e-08,-3.7643576978009096e-08,0.0008906969263223,0.000983598713988,1042.610545061911,-4.411839388647082e-09,50.047751785550304,-1.1385189926868904e-09,0.0019235097113403,-196.28892027503625,0.0,1042.610501817419,0.002390293033819,16.461982257375457,-992.112398771952,-0.0060766914742426,10503.328890897115,0.0063047968013038,-0.0019235103476645,1.04739377709152e-08,-1.7075977672212566e-08
6.283185306045975,196.28887680570736,0.5,0.0,-134.16713207883672,-160.0123542814518,160.01232441607436,49.4319443262635,0.0063047873964922,50.0477786506738,1.035631990560074e-06,0.1930060226098135,49.43194444428535,-2.1469207695376766e-06,-0.0060767046935101,-0.0028054193042954,0.0,-992.1150622063576,-0.0023902929458974,-6.484050902128862e-08,-3.753914798685542e-08,0.000885902353352,0.0009835986697885,1042.6093954717105,-4.426563509821341e-09,50.04777851380453,-1.133611287853095e-09,0.0019235100342124,-196.28895537196777,0.0,1042.609352421923,0.0023902930523695,16.46199114322933,-992.1150330105824,-0.0060767066964905,10503.493511336805,0.0063047909358267,-0.0019235106621783,1.0417549559432712e-08,-1.7000270436328532e-08
6.283185306050856,196.2889115865995,0.5,0.0,-134.16697015844207,-160.01235183203488,160.01232164456383,49.43197011902918,0.0063047815785418,50.04780523427779,1.0300575278094718e-06,0.1930065597506426,49.4319702365787,-2.13535684991399e-06,-0.0060767198450169,-0.0028054089786599,0.0,-992.117682104126,-0.0023902929580572,-6.51248598105017e-08,-3.74352812057279e-08,0.0008811335930636,0.0009835986254423,1042.6082520698171,-4.441208678584541e-09,50.0478050981816,-1.1287299995015268e-09,0.0019235103553466,-196.2889902799765,0.0,1042.6082092138397,0.0023902930708199,16.461999981251157,-992.1176530699584,-0.0060767218367946,10503.658131865075,0.0063047851019199,-0.0019235109749991,1.036146505125266e-08,-1.6924970588713238e-08
6.283185306055711,196.2889461802501,0.5,0.0,-134.16680823796727,-160.01234939583358,160.01231888800135,49.431995772953286,0.0063047757919063,50.0478316747834,1.0245130819730122e-06,0.1930070940001614,49.43199589003303,-2.123855247359784e-06,-0.0060767349149633,-0.0028053987086038,0.0,-992.1202878998564,-0.0023902929701508,-6.540773930700482e-08,-3.733197360825264e-08,0.0008763905063841,0.00098359858095,1042.6071148229778,-4.455775045876811e-09,50.04783153945616,-1.1238749922254811e-09,0.001923510674752,-196.28902500006456,0.0,1042.6070721597123,0.0023902930891699,16.462008771698443,-992.1202590264006,-0.0060767368955972,10503.822752481468,0.0063047792994144,-0.001923511286136,1.0305682365189564e-08,-1.685007605348147e-08
6.28318530606054,196.28898058768647,0.5,0.0,-134.1666463174129,-160.01234697277584,160.0123161463064,49.43202128878327,0.0063047700364173,50.04785797296106,1.0189984912726138e-06,0.193007625373949,49.43202140539583,-2.1124157214069287e-06,-0.0060767499037848,-0.0028053884938278,0.0,-992.1228796693816,-0.0023902929821788,-6.568901721894504e-08,-3.722922218524617e-08,0.0008716729552867,0.0009835985363125,1042.6059836981387,-4.470262902513957e-09,50.04785783839856,-1.1190461236645223e-09,0.0019235109924382,-196.28905953323823,0.0,1042.6059412264387,0.0023902931074202,16.46201751482733,-992.1228509557636,-0.0060767518733377,10503.9873731855,0.0063047735281424,-0.001923511595598,1.02501999152958e-08,-1.6775584625626566e-08
6.283185306065343,196.28901480989293,0.5,0.0,-134.16648439677925,-160.0123445627918,160.01231341939985,49.43204666726268,0.0063047643119068,50.04788412957696,1.013513594855935e-06,0.1930081538874715,49.432046783410506,-2.101037807283361e-06,-0.00607676481192,-0.0028053783340342,0.0,-992.1254574882656,-0.0023902929941411,-6.596879453215682e-08,-3.712702394236272e-08,0.0008669808021464,0.0009835984915306,1042.6048586621391,-4.4846728963974705e-09,50.04788399577514,-1.1142432504055936e-09,0.0019235113084143,-196.2890938805229,0.0,1042.604816381153,0.0023902931255716,16.462026210892546,-992.1254289335976,-0.0060767667704499,10504.151993976697,0.0063047677879317,-0.0019235119033943,1.0195016180909116e-08,-1.6701494079327673e-08
6.28318530607012,196.28904884788145,0.5,0.0,-134.1663224760669,-160.01234216581224,160.01231070720277,49.432071909130826,0.0063047586182091,50.04791014539328,1.008058232667111e-06,0.1930086795561628,49.432072024816485,-2.089721227035922e-06,-0.006076779639805,-0.0028053682289271,0.0,-992.1280214316369,-0.0023902930060381,-6.624707408932255e-08,-3.7025375901498846e-08,0.0008623139101065,0.000983598446605,1042.603739682321,-4.499005448008348e-09,50.04791001234803,-1.109466233673359e-09,0.0019235116226896,-196.28912804291096,0.0,1042.603697590947,0.0023902931436245,16.462034860147487,-992.1279930352016,-0.0060767815873721,10504.316614854592,0.0063047620786189,-0.0019235122095338,1.0140129542862989e-08,-1.6627802314061306e-08
6.283185306074872,196.28908270262937,0.5,0.0,-134.16616055527638,-160.01233978176575,160.01230800963512,49.43209701512338,0.0063047529551579,50.04793602116802,1.0026322455812214e-06,0.193009202395323,49.43209713034928,-2.078465669973171e-06,-0.0060767943878695,-0.0028053581782118,0.0,-992.130571574131,-0.0023902930178706,-6.652384422063273e-08,-3.692427510097887e-08,0.0008576721434842,0.0009835984015364,1042.6026267260456,-4.513260685962311e-09,50.04793588887532,-1.1047149372226442e-09,0.0019235119352732,-196.28916202139357,0.0,1042.602584823261,0.0023902931615794,16.462043462844157,-992.1305433348488,-0.0060767963245316,10504.48123581872,0.0063047564000368,-0.0019235125140254,1.0085538294260497e-08,-1.6554507187265412e-08
6.283185306079597,196.28911637514065,0.5,0.0,-134.1659986344081,-160.01233741058255,160.01230532661998,49.43212198597181,0.0063047473225869,50.04796175765522,9.972354752319032e-07,0.1930097224201807,49.432122100740514,-2.0672707671986432e-06,-0.0060768090565424,-0.0028053481815957,0.0,-992.1331079900408,-0.0023902930296383,-6.679909193073276e-08,-3.682371859483714e-08,0.000853055366807,0.0009835983563258,1042.601519760919,-4.5274392231224245e-09,50.0479616261109,-1.0999892163792424e-09,0.0019235122461742,-196.28919581695024,0.0,1042.6014780456762,0.0023902931794366,16.462052019233226,-992.133079907214,-0.0060768109823601,10504.645856868618,0.0063047507520191,-0.001923512816878,1.0031241040137443e-08,-1.648160649961357e-08
6.283185306084297,196.289149866386,0.5,0.0,-134.16583671346268,-160.01233505219582,160.01230265807962,49.4321468224036,0.0063047417203344,50.04798735560461,9.9186776380395e-07,0.1930102396458643,49.43214693671749,-2.0561361990763484e-06,-0.006076823646255,-0.0028053382387872,0.0,-992.1356307534342,-0.002390293041342,-6.70728969022371e-08,-3.67237034515814e-08,0.0008484634454435,0.0009835983109738,1042.6004187546384,-4.54154134564453e-09,50.04798722480477,-1.095288933846425e-09,0.0019235125554017,-196.28922943060024,0.0,1042.600377225964,0.0023902931971973,16.462060529563978,-992.1356028261644,-0.0060768255612846,10504.810478003816,0.0063047451344019,-0.0019235131181003,9.977236204767528e-09,-1.6409098117452133e-08
6.283185306088972,196.2891831773324,0.5,0.0,-134.1656747924405,-160.01233270653643,160.01230000393522,49.43217152514252,0.0063047361482354,50.04801281576221,9.865289547819588e-07,0.1930107540874925,49.43217163900403,-2.0450615845203773e-06,-0.0060768381574305,-0.0028053283494968,0.0,-992.1381399374918,-0.0023902930529816,-6.734529889956341e-08,-3.662422675677218e-08,0.0008438962457842,0.0009835982654811,1042.59932367511,-4.5555679515023775e-09,50.04801268570276,-1.0906139582296371e-09,0.0019235128629647,-196.2892628633121,0.0,1042.5992823320155,0.0023902932148618,16.4620689940844,-992.1381121651326,-0.0060768400617304,10504.975099223862,0.0063047395470218,-0.0019235134177013,9.923521970615582e-09,-1.6336980016620976e-08
6.283185306093622,196.28921630896903,0.5,0.0,-134.16551287134203,-160.0123303735366,160.01229736410954,49.43219609490829,0.0063047306061269,50.0480381388697,9.81218892277694e-07,0.1930112657600073,49.43219620831993,-2.0340466294782822e-06,-0.0060768525904904,-0.0028053185134363,0.0,-992.1406356156976,-0.0023902930645582,-6.761615113402895e-08,-3.652528561390424e-08,0.00083935363453,0.0009835982198487,1042.5982344904155,-4.5695188935207516e-09,50.04803800954671,-1.0859641562386114e-09,0.0019235131688721,-196.2892961160392,0.0,1042.5981933318865,0.0023902932324298,16.462077413041108,-992.1406079971414,-0.0060768544841186,10505.1397205283,0.0063047339897143,-0.0019235137156895,9.870096723892913e-09,-1.6265250168990545e-08
6.283185306098247,196.2892492622563,0.5,0.0,-134.16535095016775,-160.01232805312776,160.01229473852553,49.43222053241688,0.0063047250938489,50.048063325665055,9.759374210458246e-07,0.1930117746783489,49.43222064538098,-2.023090995430321e-06,-0.0060768669458568,-0.002805308730319,0.0,-992.1431178604156,-0.0023902930760715,-6.788557770790906e-08,-3.6426877139788e-08,0.0008348354795364,0.0009835981740771,1042.5971511688929,-4.583394941801886e-09,50.04806319707448,-1.0813393825712186e-09,0.001923513473133,-196.2893291897656,0.0,1042.597110193869,0.002390293249903,16.462085786679406,-992.1430903949748,-0.0060768688288706,10505.304341916672,0.0063047284623197,-0.0019235140120738,9.816959191343528e-09,-1.61939062951649e-08
6.283185306102847,196.2892820381624,0.5,0.0,-134.16518902891818,-160.01232574524207,160.01229212710777,49.4322448383802,0.0063047196112409,50.048088376882006,9.706843867075349e-07,0.193012280857321,49.43224495089922,-2.012194362335679e-06,-0.0060768812239477,-0.0028052989998598,0.0,-992.1455867442018,-0.0023902930875223,-6.81535552375751e-08,-3.6328998466035946e-08,0.000830341649013,0.0009835981281672,1042.5960736789425,-4.597196045560624e-09,50.04808824901997,-1.0767395060468443e-09,0.001923513775756,-196.2893620854564,0.0,1042.5960328864876,0.0023902932672811,16.462094115243275,-992.14555943098,-0.0060768830964035,10505.468963388528,0.0063047229646759,-0.0019235143068626,9.76410780248118e-09,-1.6122946414046954e-08
6.283185306107422,196.28931463762123,0.5,0.0,-134.16502710759374,-160.01232344981184,160.01228952977982,49.43226901350656,0.0063047141581429,50.04811329325059,9.654596360098705e-07,0.1930127843116998,49.43226912558288,-2.0013564093839217e-06,-0.0060768954251788,-0.0028052893217754,0.0,-992.1480423388696,-0.0023902930989104,-6.842003515830063e-08,-3.623164673939089e-08,0.000825872011933,0.0009835980821197,1042.5950019890597,-4.610923028735468e-09,50.048113166113176,-1.0721643919031104e-09,0.0019235140767501,-196.2893948040691,0.0,1042.594961378256,0.002390293284565,16.46210239897539,-992.1480151771216,-0.0060768972871352,10505.63358494342,0.0063047174966224,-0.0019235146000647,9.711541003057189e-09,-1.6052368398439132e-08
6.283185306111973,196.2893470615815,0.5,0.0,-134.16486518619487,-160.01232116677215,160.01228694646449,49.4322930585004,0.0063047087343939,50.048138075496766,9.602630163049317e-07,0.1930132850561171,49.432293170136354,-1.990576812469979e-06,-0.0060769095499646,-0.0028052796957836,0.0,-992.1504847159994,-0.0023902931102362,-6.868518825724036e-08,-3.6134819123912844e-08,0.0008214264380716,0.0009835980359353,1042.5939360681273,-4.624576382139855e-09,50.04813794908,-1.067613911912003e-09,0.0019235143761241,-196.28942734655496,0.0,1042.593895637854,0.0023902933017551,16.462110638117107,-992.1504577048752,-0.0060769114014765,10505.7982065809,0.0063047120580006,-0.0019235148916886,9.659257030611188e-09,-1.5982170318276225e-08
6.283185306116498,196.2893793110177,0.5,0.0,-134.16470326472208,-160.0123188960544,160.0122843770883,49.4323169740622,0.0063047033398399,50.0481627243426,9.550943757777929e-07,0.1930137831051989,49.43231708526021,-1.979855300279957e-06,-0.0060769235987154,-0.0028052701216039,0.0,-992.1529139467588,-0.0023902931215008,-6.894880970157763e-08,-3.603851279926159e-08,0.0008170047979849,0.0009835979896148,1042.592875885023,-4.638156072795675e-09,50.04816259864266,-1.0630879315239423e-09,0.0019235146738866,-196.2894597138568,0.0,1042.5928356344514,0.0023902933188517,16.462118832908484,-992.1528870854088,-0.0060769254398398,10505.962828300522,0.0063047066486515,-0.0019235151817427,9.607254485196722e-09,-1.5912350081962458e-08
6.283185306121,196.2894113868633,0.5,0.0,-134.16454134317584,-160.012316637592,160.01228182157683,49.43234076088882,0.0063046979743202,50.04818724050625,9.499535635167204e-07,0.1930142784734603,49.432340871651306,-1.969191448196219e-06,-0.0060769375718426,-0.0028052605989576,0.0,-992.1553301018808,-0.0023902931327038,-6.921104020534041e-08,-3.5942724958233184e-08,0.0008126069625902,0.0009835979431589,1042.5918214088051,-4.6516624738223574e-09,50.0481871155193,-1.058586311553805e-09,0.0019235149700463,-196.2894919069168,0.0,1042.5917813369408,0.0023902933358555,16.46212698358831,-992.1553033896038,-0.0060769394026352,10506.127450101849,0.0063047012684168,-0.0019235154702356,9.555532071010782e-09,-1.5842905536862897e-08
6.283185306125477,196.28944329001848,0.5,0.0,-134.1643794215566,-160.01231439132172,160.01227927985295,49.432364419673405,0.00630469263768,50.04821162470209,9.448404293017224e-07,0.1930147711752674,49.4323645300026,-1.958585083209189e-06,-0.0060769514697505,-0.0028052511275669,0.0,-992.1577332517528,-0.0023902931438454,-6.947188210350586e-08,-3.584745280828598e-08,0.0008082328040579,0.0009835978965683,1042.5907726089376,-4.665096478149368e-09,50.04821150042424,-1.0541089241981086e-09,0.0019235152646119,-196.28952392670428,0.0,1042.590732714713,0.0023902933527674,16.462135090394035,-992.157706687686,-0.006076953290267,10506.292071984431,0.006304695917142,-0.0019235157571755,9.504088110208074e-09,-1.5773834722185e-08
