longslipFR,longslipRR,ax,steeringangel,signal,sideslipFR,az,rollrate,FyRL,vy,y,FyFL,longslipRL,FL,pitch,roll,longslipFL,yawrate,sideslipRL,FxFR,RR,FxRL,FyRR,slip1,sideslipRR,FxRR,brake,FxFL,sideslipFL,FyFR,x,gas,RL,slip,FR,pitchrate,ay,yaw,vx,signal
-0.00047226975035,0.0005265239320489,4.445142093276383e-07,0.0,0.9733480070631522,-0.0024165526422164,-4.463735235176417e-07,8.471131211283318e-07,-165.60296425183355,-8.035923628396478e-06,-4855.311124129623,-199.7178790985648,0.000526441158804,21.31985380501485,-0.0006028046697501,-3.568001622872339e-06,-0.0004722715451022,-5.540018556338031e-06,0.0019844497738834,-78.00301137317975,21.341265795351703,87.81837023925375,165.5704585555861,6.283184172377419,-0.0019842294388899,87.82509068215691,0.0,-78.0108334310288,0.002416739721749,199.6826788067088,4694.342289658228,0.0954805660523022,21.341292668337683,-1.1348021671653614e-06,21.32005714503687,3.6383917842338406e-08,-4.275647373232916e-05,-0.0338875544534156,7.060258962116898,0.0
-0.0004722697010205,0.0005265237928988,4.371253351262169e-07,0.0,0.9965958439086584,-0.0024165568078695,-4.005739080341462e-07,8.223471872993805e-07,-165.60260843750115,-8.066644807997075e-06,-4855.313516303667,-199.71754209491408,0.0005264412782888,21.3198537365248,-0.0006028042827301,-3.55965490280998e-06,-0.0004722716019696,-5.552673312021292e-06,0.0019844461642062,-78.0030125879337,21.34126578356539,87.81838203548142,165.5707979202591,6.283184168043839,-0.0019842329144232,87.82507536824573,0.0,-78.01083513991196,0.0024167358030288,199.68304329629916,4694.41285172296,0.0954805659384173,21.34129270101185,-1.139135747451908e-06,21.32005722713648,4.047936377871232e-08,-4.182404241852869e-05,-0.0338876099230504,7.060258966486482,0.0
-0.0004722696587029,0.0005265236611429,4.292126857834325e-07,0.0,0.9977976379573906,-0.0024165607576208,-3.373950077025868e-07,7.844006171335159e-07,-165.60229015155392,-8.087464316322916e-06,-4855.315908481883,-199.71721292194036,0.0005264413801986,21.31985368004205,-0.0006028038590741,-3.551629812487552e-06,-0.0004722716509689,-5.565344982462201e-06,0.0019844429685173,-78.0030142817705,21.34126578353732,87.81839217663358,165.57110363781592,6.283184165112541,-0.0019842360087035,87.82506065008086,0.0,-78.01083644595731,0.0024167320532481,199.6833970508881,4694.483413787594,0.0954805658174508,21.34129272209126,-1.1420670450511911e-06,21.32005729926342,4.379481757916419e-08,-4.095220553259268e-05,-0.0338876655195578,7.060258970781964,0.0
-0.0004722696231226,0.0005265235377363,4.206160277180786e-07,0.0,0.9769003429183424,-0.0024165644356621,-2.6039232438763465e-07,7.350326787039992e-07,-165.60200823354143,-8.099047422598107e-06,-4855.318300664183,-199.71689792899843,0.0005264414632923,21.31985363359896,-0.0006028034063795,-3.544048460697304e-06,-0.0004722716923608,-5.577791566749059e-06,0.0019844401708089,-78.00301629136226,21.341265794639074,87.8184003274782,165.57137622517612,6.283184163488983,-0.0019842387303188,87.82504649530343,0.0,-78.01083744964197,0.0024167285255297,199.6837332588192,4694.553975852133,0.0954805657074532,21.34129273250812,-1.14369060389995e-06,21.32005736316331,4.6367938973874935e-08,-4.014877136560283e-05,-0.0338877212417161,7.0602589749975,0.0
-0.0004722695937239,0.0005265234240332,4.113947297341707e-07,0.0,0.9343406988081432,-0.0024165678023337,-1.72996579110154e-07,6.759731068792911e-07,-165.6017614818474,-8.10213637933136e-06,-4855.320692850488,-199.7166018247785,0.0005264415274143,21.319853595361224,-0.0006028029318408,-3.537015516765797e-06,-0.0004722717267295,-5.589834930865504e-06,0.0019844377561065,-78.00301845003287,21.341265816048853,87.81840639428933,165.57161623578438,6.283184163067789,-0.0019842410877225,87.82503301960695,0.0,-78.0108382682342,0.0024167252579649,199.68404685444224,4694.624537916577,0.0954805656164725,21.341292733337752,-1.1441117972382233e-06,21.320057420441493,4.8240851990703463e-08,-3.9419192967304526e-05,-0.0338877770862482,7.060258979126633,0.0
-0.0004722695698194,0.0005265233213706,4.017031186759179e-07,0.0,0.8710369134115528,-0.002416570830822,-7.848088307909817e-08,6.089111368973886e-07,-165.60154870410477,-8.09752618384941e-06,-4855.323085040724,-199.7163280164708,0.0005264415729837,21.31985356367068,-0.0006028024422149,-3.530618566559921e-06,-0.0004722717548078,-5.601346446710787e-06,0.0019844357101172,-78.00302060000365,21.34126584680963,87.81841040910825,165.5718242580277,6.283184163736177,-0.0019842430895782,87.82502038734489,0.0,-78.01083901812056,0.0024167222768495,199.68433417346583,4694.695099980929,0.0954805655460781,21.341292725737524,-1.1434434092467358e-06,21.320057472536035,4.9458484567442546e-08,-3.8767052962914616e-05,-0.0338878330483788,7.060258983163908,0.0
-0.0004722695506774,0.0005265232308823,3.9172408473969466e-07,0.0,0.7883696207509525,-0.0024165735046125,2.0065121665417513e-08,5.354847569854649e-07,-165.6013687131753,-8.086045259981281e-06,-4855.325477234833,-199.71607887671524,0.0005264416007439,21.31985353706005,-0.000602801943799,-3.524928576817977e-06,-0.0004722717773804,-5.612235577762782e-06,0.0019844340187098,-78.00302259951285,21.34126588587438,87.81841246618337,165.5720009373909,6.283184165376676,-0.0019842447452402,87.82500876121414,0.0,-78.01083980546953,0.0024167195991498,199.6845926803521,4694.765662045189,0.0954805654942415,21.34129271090336,-1.1418029103241792e-06,21.320057520709877,5.006747774284781e-08,-3.819440744485505e-05,-0.0338878891222637,7.060258987105528,0.0
-0.0004722695355926,0.0005265231534463,3.816404547392352e-07,0.0,0.6881524926602168,-0.0024165758155243,1.1975970577424685e-07,4.572701922134362e-07,-165.6012203002808,-8.068539669232523e-06,-4855.327869432753,-199.7158559509533,0.0005264416116457,21.31985351425192,-0.0006028014424185,-3.5200004657212385e-06,-0.0004722717952203,-5.622441024007491e-06,0.0019844326674158,-78.0030243269854,21.341265932140587,87.81841269200481,165.57214700973964,6.283184167869356,-0.0019842460652277,87.82499828204425,0.0,-78.01084072078507,0.0024167172343815,199.68482075484567,4694.836224109359,0.0954805654573001,21.3412926900373,-1.1393102302325174e-06,21.32005756605461,5.011540496903796e-08,-3.770203261513796e-05,-0.0338879453013207,7.060258990949495,0.0
-0.0004722695239005,0.0005265230896799,3.716243644547798e-07,0.0,0.5725931117792286,-0.0024165777621875,2.179528888467592e-07,3.757717348411983e-07,-165.60110220344174,-8.045859892289084e-06,-4855.330261634438,-199.7156601181213,0.0005264416067994,21.31985349414864,-0.0006028009434205,-3.515873776817766e-06,-0.0004722718090507,-5.631923992349681e-06,0.0019844316410312,-78.00302568240049,21.34126598447744,87.81841123201846,165.5722633350408,6.283184171093693,-0.0019842470616022,87.82498906263858,0.0,-78.0108418367413,0.0024167151860414,199.68501752474492,4694.906786173439,0.0954805654309568,21.341292664322623,-1.1360858927316195e-06,21.32005760950178,4.9650174293927924e-08,-3.72896080723109e-05,-0.0338880015784833,7.060258994695557,0.0
-0.000472269515009,0.0005265230399484,3.6183316639023846e-07,0.0,0.4442449343471105,-0.0024165793488653,3.122472163663151e-07,2.924121049805832e-07,-165.60101308030673,-8.01884953973022e-06,-4855.332653839846,-199.71549171460487,0.0005264415874343,21.319853475817915,-0.0006028004516738,-3.5125734518820446e-06,-0.0004722718195251,-5.640663162670969e-06,0.0019844309233438,-78.00302658789188,21.34126604174779,87.81840824358994,165.57235092463355,6.283184174930164,-0.0019842477482106,87.82498118753813,0.0,-78.01084320802812,0.0024167134526958,199.6851827352096,4694.977348237432,0.0954805654108255,21.341292634904345,-1.132249422243912e-06,21.32005765183693,4.871955176468922e-08,-3.695585839596823e-05,-0.0338880579463966,7.060258998345096,0.0
-0.0004722695084026,0.0005265230043877,3.524082979651339e-07,0.0,0.3059513740906656,-0.0024165805845189,4.005147588958442e-07,2.085235389425225e-07,-165.60095148911856,-7.988335567912469e-06,-4855.335046048946,-199.7153506304829,0.0005264415548719,21.319853458476764,-0.0006027999715717,-3.5101106963167453e-06,-0.0004722718272265,-5.648650958778909e-06,0.0019844304969811,-78.0030269864397,21.341266102826875,87.81840389204606,165.57241095878328,6.283184179261624,-0.0019842481407943,87.8249747141198,0.0,-78.01084487242042,0.0024167120288243,199.68531664552543,4695.047910301339,0.0954805653926641,21.341292602873946,-1.127917962267401e-06,21.32005769371527,4.7370776562264926e-08,-3.669866962873121e-05,-0.0338881143975709,7.060259001900964,0.0
-0.0004722695036354,0.0005265229829115,3.43474686047567e-07,0.0,0.1607832196211297,-0.0024165814820476,4.809094594972067e-07,1.2533979240184714e-07,-165.6009158785105,-7.955119734857128e-06,-4855.337438261713,-199.71523638520335,0.0005264415105005,21.319853441475303,-0.0006027995070398,-3.508483928780388e-06,-0.0004722718326606,-5.655890795309314e-06,0.0019844303433629,-78.00302684049531,21.341266166617928,87.8183983474042,165.57244479396908,6.283184183974518,-0.0019842482569801,87.82496967403395,0.0,-78.01084685200112,0.0024167109054876,199.6854199462704,4695.118472365154,0.0954805653724663,21.341292569257533,-1.1232050684694126e-06,21.320057735677064,4.565024939989493e-08,-3.651518957151649e-05,-0.0338881709245029,7.060259005367349,0.0
-0.0004722695003272,0.0005265229752299,3.351398816735488e-07,0.0,0.011970752888751,-0.0024165820576597,5.518751868530236e-07,4.398922617941811e-08,-165.6009045854344,-7.91997112827444e-06,-4855.3398304781285,-199.71514818817775,0.0005264414557464,21.319853424281277,-0.0006027990615455,-3.507679804963072e-06,-0.0004722718362638,-5.662395037427718e-06,0.0019844304427363,-78.0030261299977,21.341266232065664,87.8183917807509,165.57245396081396,6.283184188959933,-0.0019842481161775,87.82496607473378,0.0,-78.01084915495518,0.0024167100708652,199.6854936913809,4695.189034428879,0.0954805653465677,21.341292535006747,-1.1182196531369923e-06,21.320057778161942,4.3603282867622645e-08,-3.640191893109141e-05,-0.0338882275197742,7.060259008749583,0.0
-0.0004722695025819,0.000526523047319,3.322337952358056e-07,0.0,-0.1371679382591442,-0.0024165823113184,5.70367910843849e-07,-3.419006131840002e-08,-165.6009163019964,-7.883628784189022e-06,-4855.342222698181,-199.7150853244458,0.000526441416513,21.31985340658492,-0.0006027986386316,-3.507673189959742e-06,-0.0004722718414083,-5.668180620745004e-06,0.0019844307966171,-78.0030252375344,21.34126629650249,87.81838568455487,165.5724406070081,6.283184194113225,-0.0019842477666527,87.82496957175039,0.0,-78.01085203590732,0.0024167095273336,199.68553885790493,4695.25959649251,0.0954805653078144,21.34129250163564,-1.1130663605705111e-06,21.32005782169997,4.1122427108573844e-08,-3.635362112958683e-05,-0.0338882841761246,7.060259012057295,0.0
-0.0004722695023512,0.000526523092821,3.308588819276782e-07,0.0,-0.2833008675128595,-0.0024165822421901,5.914995653024307e-07,-1.0797963752373157e-07,-165.6009514604675,-7.846810376582652e-06,-4855.344614921869,-199.7150480514933,0.00052644137306,21.31985338865576,-0.000602798243782,-3.5084246796206782e-06,-0.0004722718440662,-5.673279319670538e-06,0.0019844314174402,-78.00302374431651,21.341266355804784,87.81838347974906,165.57240737069202,6.2831841993328,-0.0019842472210176,87.82497511153973,0.0,-78.010855289314,0.0024167092770536,199.6855552674188,4695.330158556053,0.0954805651636919,21.341292469834578,-1.1078467858827949e-06,21.320057867321697,3.80697471624518e-08,-3.6375198190307695e-05,-0.0338883408865094,7.060259015349589,0.0
-0.0004722695055398,0.0005265231592282,3.308751035144421e-07,0.0,-0.4231566337133897,-0.0024165819274923,5.581190968731219e-07,-1.772365895596483e-07,-165.60100925518225,-7.810176298014136e-06,-4855.347007149194,-199.71503395543675,0.0005264413607434,21.319853370398704,-0.0006027978828452,-3.5098890269572487e-06,-0.0004722718490141,-5.6777346676089645e-06,0.0019844322940707,-78.00302192067026,21.34126641586868,87.8183831052914,165.57235440071778,6.283184204525191,-0.0019842464719375,87.82497950721705,0.0,-78.01085910627877,0.0024167092483819,199.6855456334196,4695.4007206195065,0.0954805649892613,21.341292436894776,-1.102654395096566e-06,21.32005791510282,3.4362829452914185e-08,-3.64582804003313e-05,-0.033888397644313,7.06025901862204,0.0
-0.0004722695080335,0.0005265232103853,3.273497540735097e-07,0.0,-0.55359781539394,-0.0024165814085502,5.320878883354101e-07,-2.415687567499894e-07,-165.60108707670412,-7.774317942257122e-06,-4855.349399380164,-199.7150388891941,0.0005264412909381,21.319853351933563,-0.0006027975628618,-3.512019486458314e-06,-0.0004722718502311,-5.681560156563367e-06,0.0019844333540279,-78.00301954703987,21.34126647604021,87.81837823029295,165.5722846031816,6.283184209606676,-0.0019842455728145,87.8249850237007,0.0,-78.01086293023721,0.0024167094033121,199.6855143237841,4695.471282682867,0.0954805647841235,21.341292402435112,-1.0975729106543377e-06,21.320057965509573,2.997276955477012e-08,-3.658817609771404e-05,-0.0338884544432074,7.06025902188579,0.0
-0.0004722695097635,0.0005265232504819,3.1915355942238424e-07,0.0,-0.6716916267759399,-0.0024165806902732,4.993526920282555e-07,-3.003294882314585e-07,-165.6011791400446,-7.739749981604699e-06,-4855.351791614791,-199.7150611285111,0.0005264411907782,21.319853332651935,-0.0006027972898573,-3.514763073866139e-06,-0.0004722718501747,-5.6847741378434295e-06,0.0019844345102501,-78.00301652465764,21.341266534738992,87.81836759416719,165.5722010611404,6.283184214504407,-0.0019842445519134,87.824987232874,0.0,-78.01086680074418,0.0024167097470216,199.68546358845904,4695.541844746138,0.0954805646401814,21.341292371948484,-1.0926751797864294e-06,21.32005801838294,2.504304276127956e-08,-3.676105968746874e-05,-0.0338885112769658,7.060259025098776,0.0
-0.0004722695109051,0.0005265232935248,3.0968765596576805e-07,0.0,-0.7747762386240576,-0.0024165797933135,4.61184830083549e-07,-3.530547688484728e-07,-165.60128124933567,-7.706909234395343e-06,-4855.354183853096,-199.71509957587296,0.0005264410842175,21.319853312192144,-0.0006027970685164,-3.5180613970687285e-06,-0.0004722718496329,-5.6874244196280696e-06,0.0019844357391033,-78.00301292839809,21.3412665906828,87.81835476755003,165.57210651662967,6.283184219156596,-0.0019842434351542,87.82498830767686,0.0,-78.01087076483857,0.0024167102664418,199.68539516841827,4695.612406809314,0.0954805645788028,21.341292346666705,-1.0880229898036353e-06,21.320058073460093,1.9701815454033665e-08,-3.697043955822091e-05,-0.0338885681397156,7.060259028228393,0.0
-0.0004722695117088,0.0005265233487977,3.0191228227467135e-07,0.0,-0.8605212564131528,-0.0024165787441967,4.200182973442497e-07,-3.994156616726956e-07,-165.6013914369812,-7.676169680702266e-06,-4855.356576095098,-199.7151527860737,0.00052644098362,21.31985329038232,-0.000602796902265,-3.5218521915662386e-06,-0.0004722718487391,-5.689572713641292e-06,0.0019844370383406,-78.00300885528463,21.341266642995244,87.81834241834021,165.57200324197888,6.283184223510375,-0.0019842422421747,87.82499046540622,0.0,-78.01087482169437,0.0024167109411019,199.68531110283868,4695.682968872396,0.0954805645493355,21.34129232624967,-1.0836692114289124e-06,21.320058130517317,1.4074681563523366e-08,-3.7211307231500826e-05,-0.0338886250261549,7.060259031276623,0.0
-0.0004722695122138,0.0005265234173142,2.9702848510261186e-07,0.0,-0.9269809717251664,-0.0024165775697052,3.77853687153871e-07,-4.391999779586598e-07,-165.60150875176046,-7.647851341946941e-06,-4855.35896834082,-199.71521905104728,0.0005264408911802,21.31985326713308,-0.000602796793256,-3.526070553186918e-06,-0.0004722718474431,-5.691280401196331e-06,0.0019844384039938,-78.00300438352551,21.34126669105425,87.8183315817272,165.571893103602,6.283184227520515,-0.0019842409898932,87.8249946145386,0.0,-78.01087893544896,0.0024167117498819,199.68521364171875,4695.753530935383,0.095480564494436,21.34129231014233,-1.0796590714360893e-06,21.32005818937453,8.290616922427113e-09,-3.747907442751261e-05,-0.0338886819316052,7.0602590342674105,0.0
-0.0004722695123353,0.0005265234954878,2.949108359724148e-07,0.0,-0.9726391581202528,-0.0024165762960399,3.359070461539395e-07,-4.723059875585631e-07,-165.60163223790892,-7.622223601727434e-06,-4855.361360590292,-199.71529658111555,0.000526440804622,21.319853242372368,-0.0006027967423356,-3.530650067529547e-06,-0.0004722718457066,-5.692603286201594e-06,0.0019844398235035,-78.00299957259891,21.34126673441768,87.81832218768778,165.57177776709332,6.283184231148957,-0.0019842396953729,87.82500059501135,0.0,-78.01088305611914,0.0024167126721679,199.68510509285284,4695.824092998273,0.095480564382322,21.34129229802592,-1.0760306289732822e-06,21.32005824985469,2.481242317640253e-09,-3.776903987751145e-05,-0.0338887388519724,7.06025903722995,0.0
-0.0004722695119741,0.000526523578641,2.948763960098907e-07,0.0,-0.9964443666481538,-0.0024165749489723,2.947820574297572e-07,-4.987361966595972e-07,-165.60176052817968,-7.599504716962368e-06,-4855.363752843542,-199.7153835762984,0.0005264407209887,21.319853216025177,-0.0006027967490381,-3.53552388258884e-06,-0.0004722718435425,-5.693592055634031e-06,0.0019844412772435,-78.00299447381622,21.341266772788494,87.81831374780538,165.57165885026546,6.28318423436488,-0.0019842383764635,87.82500778598855,0.0,-78.01088713498572,0.0024167136875568,199.6849877609126,4695.894655061063,0.0954805642076945,21.341292289814238,-1.0728147064492893e-06,21.32005831175525,-3.223372613458317e-09,-3.807624191052502e-05,-0.0338887957836906,7.0602590401888285,0.0
-0.0004722695110696,0.0005265236628821,2.962085743485479e-07,0.0,-0.9978348847159412,-0.0024165735535872,2.547359861045171e-07,-5.18588248889694e-07,-165.60189186894917,-7.579860154642433e-06,-4855.366145100599,-199.715478248098,0.0005264406382811,21.31985318801791,-0.0006027968116289,-3.5406257031207134e-06,-0.0004722718410032,-5.694294375699378e-06,0.0019844427423649,-78.00298913917918,21.34126680599545,87.81830578687585,165.57153796754622,6.283184237144933,-0.0019842370511332,87.82501554356404,0.0,-78.0108911320014,0.0024167147758857,199.6848639188492,4695.965217123754,0.0954805639805103,21.341292285528908,-1.0700346526021376e-06,21.32005837484262,-8.69963482087777e-09,-3.839555835749833e-05,-0.0338888527236824,7.060259043161072,0.0
-0.0004722695096059,0.0005265237455691,2.9836949256377216e-07,0.0,-0.9767527506828372,-0.0024165721337868,2.1587558294476267e-07,-5.320443769608484e-07,-165.60202431180537,-7.563401845872095e-06,-4855.368537361497,-199.71557884083708,0.0005264405557022,21.31985315828985,-0.000602796927193,-3.545890684355389e-06,-0.0004722718381708,-5.6947565409680185e-06,0.0019844441959836,-78.00298362452075,21.341266833975087,87.81829800207592,165.57141670167823,6.283184239473351,-0.0019842357365597,87.8250233847448,0.0,-78.01089501720507,0.0024167159175653,199.68473577390807,4696.035779186344,0.095480563715212,21.341292285196037,-1.0677062355613576e-06,21.32005843886108,-1.3834587887640504e-08,-3.872190297297694e-05,-0.0338889096693388,7.060259046157047,0.0
-0.0004722695076119,0.0005265238250926,3.010177600987924e-07,0.0,-0.933646460279332,-0.0024165707118959,1.7826079979787038e-07,-5.393610998144003e-07,-165.60215590291094,-7.550189177268619e-06,-4855.370929626268,-199.71568365717755,0.0005264404733295,21.31985312680336,-0.0006027970917587,-3.5512562205961056e-06,-0.0004722718351325,-5.695024179591464e-06,0.0019844456169738,-78.00297798919523,21.341266856754324,87.81829026258745,165.57129655455563,6.283184241341803,-0.0019842344485107,87.82503100588688,0.0,-78.01089876860166,0.00241671709389,199.6846054307672,4696.106341248834,0.0954805634246772,21.34129228879431,-1.065837783188991e-06,21.32005850354632,-1.8528835150936844e-08,-3.905040492389424e-05,-0.0338889666185095,7.060259049182515,0.0
-0.0004722695051358,0.0005265239005002,3.039509589062545e-07,0.0,-0.8694622543469388,-0.0024165693084547,1.4194413631856298e-07,-5.408597703436208e-07,-165.60228480827988,-7.540231553187844e-06,-4855.373321894945,-199.71579107945823,0.0005264403917101,21.319853093549245,-0.0006027973004434,-3.5566626353996584e-06,-0.000472271831986,-5.695142218282567e-06,0.0019844469866565,-78.00297229388781,21.341266874435107,87.81828255261051,165.57117890849875,6.28318424274904,-0.0019842332010894,87.82503823483515,0.0,-78.01090237049041,0.0024167182872101,199.6844748622944,4696.1769033112205,0.0954805631182793,21.341292296241,-1.0644305463848426e-06,21.32005856863777,-2.2698311989155096e-08,-3.937652671042815e-05,-0.0338890235694972,7.06025905224042,0.0
-0.0004722695022453,0.0005265239711888,3.070434284067944e-07,0.0,-0.7856241348015355,-0.0024165679421301,1.069784853555563e-07,-5.369177706034059e-07,-165.60240937584996,-7.533491979120104e-06,-4855.37571416756,-199.7158995834607,0.0005264403115605,21.319853058548837,-0.0006027975476127,-3.5620537811250514e-06,-0.000472271828814,-5.6951544511628685e-06,0.0019844482888978,-78.00296659851112,21.3412668871824,87.81827491468655,165.5710650063753,6.283184243700378,-0.0019842320067143,87.8250449764969,0.0,-78.01090581124369,0.0024167194810116,199.68434589093664,4696.247465373505,0.0954805628022542,21.341292307395765,-1.0634792074231263e-06,21.32005863388725,-2.6275181251214087e-08,-3.969612182574013e-05,-0.0338890805210478,7.06025905533204,0.0
-0.000472269499013,0.0005265240367404,3.102036838216355e-07,0.0,-0.6840030113428648,-0.0024165666296573,7.341493158929052e-08,-5.279599592217105e-07,-165.6025281568887,-7.529891167588438e-06,-4855.378106444144,-199.71600774716455,0.0005264402336047,21.31985302185253,-0.0006027978270445,-3.567377552110185e-06,-0.0004722718257007,-5.695102987411868e-06,0.0019844495099964,-78.00296096013011,21.341266895215018,87.81826741195998,165.570955946289,6.283184244207124,-0.0019842308761903,87.82505117498157,0.0,-78.0109090829878,0.0024167206599801,199.6842201773687,4696.318027435686,0.0954805624807245,21.341292322069727,-1.0629724624127215e-06,21.32005869906485,-2.920810793064369e-08,-4.000545806612648e-05,-0.0338891374723365,7.060259058457567,0.0
-0.000472269495512,0.0005265240968441,3.13352818737672e-07,0.0,-0.5668756294635598,-0.0024165653857945,4.1299796280915215e-08,-5.144501196366927e-07,-165.60263990798916,-7.529311870998965e-06,-4855.3804987247295,-199.71611425724367,0.0005264401584946,21.31985298353783,-0.0006027981320936,-3.572586312452733e-06,-0.0004722718227178,-5.695027730983344e-06,0.0019844506385496,-78.0029554319433,21.341266898798235,87.81826010843659,165.5708526836396,6.283184244285951,-0.0019842298187866,87.82505679348935,0.0,-78.01091218078362,0.0024167218100623,199.68409921295637,4696.388589497765,0.095480562156628,21.34129234003404,-1.0628936356909408e-06,21.32005876396245,-3.1462095981812315e-08,-4.03012243341643e-05,-0.0338891944229478,7.060259061616368,0.0
-0.0004722694918198,0.0005265241512735,3.164166601225528e-07,0.0,-0.4368741650834989,-0.0024165642232808,1.0673788861657021e-08,-4.96882355493268e-07,-165.60274358664714,-7.5316033018826626e-06,-4855.382891009344,-199.71621791494647,0.0005264400867948,21.319852943706103,-0.0006027984558526,-3.577637237951932e-06,-0.0004722718199325,-5.694965952162258e-06,0.0019844516653558,-78.00295006257593,21.341266898237063,87.81825306172817,165.57075603525976,6.28318424395828,-0.0019842288422892,87.82506180584187,0.0,-78.01091510263826,0.0024167229185382,199.6839843142126,4696.459151559739,0.0954805618323396,21.341292361027087,-1.0632213066636277e-06,21.320058828395567,-3.3017998078769456e-08,-4.058053320289769e-05,-0.0338892513728511,7.060259064807085,0.0
-0.0004722694880064,0.0005265241998854,3.193254771926524e-07,0.0,-0.2969275872339398,-0.0024165631528052,-1.84269879236341e-08,-4.757725290341852e-07,-165.60283834593167,-7.536585593249297e-06,-4855.385283298017,-199.71631764181907,0.0005264400189752,21.319852902479525,-0.0006027987913063,-3.582492572125613e-06,-0.0004722718174009,-5.694951960829978e-06,0.0019844525833452,-78.00294489503744,21.341266893869683,87.8182463207426,165.5706666831659,6.283184243249645,-0.0019842279530305,87.82506619464489,0.0,-78.01091784873927,0.0024167239740904,199.683876618501,4696.529713621606,0.0954805615099666,21.34129238476065,-1.0639299419209776e-06,21.32005889220479,-3.387176401605348e-08,-4.084092263198341e-05,-0.0338893083223725,7.060259068027682,0.0
-0.0004722694841407,0.0005265242426149,3.2201418057004934e-07,0.0,-0.1501960826138025,-0.0024165621830066,-4.5969237792046916e-08,-4.5164988823858606e-07,-165.60292352936935,-7.544054277172039e-06,-4855.387675590773,-199.71641248453903,0.0005264399554146,21.31985285999779,-0.0006027991314774,-3.5871197975315857e-06,-0.0004722718151709,-5.695016868116336e-06,0.0019844533875171,-78.00293996710866,21.34126688606084,87.8182399257657,165.57058517752594,6.283184242189056,-0.0019842271559115,87.8250699507376,0.0,-78.01092042181304,0.0024167249668518,199.6837770816533,4696.600275683366,0.095480561191447,21.341292410925536,-1.0649905300344735e-06,21.320058955256066,-3.4033471522778795e-08,-4.1080355802924334e-05,-0.0338893652721635,7.0602590712755084,0.0
-0.000472269480291,0.000526524279475,3.244239992278637e-07,0.0,2.4759225463534312e-18,-0.0024165613204966,-7.19208053865951e-08,-4.2504902156364834e-07,-165.60299866551492,-7.553784751769753e-06,-4855.390067887636,-199.71650161840284,0.0005264398964031,21.319852816414823,-0.000602799469562,-3.591491725051533e-06,-0.0004722718132817,-5.695188419201472e-06,0.0019844540748676,-78.00293531066585,21.341266875195167,87.8182339088892,165.5705119393426,6.283184240808372,-0.0019842264544267,87.8250730731043,0.0,-78.01092282680298,0.0024167258884374,199.68368647772436,4696.67083774502,0.0954805608785696,21.34129243919724,-1.0663712143645988e-06,21.320059017440755,-3.3526174025681994e-08,-4.129721802465699e-05,-0.0338894222231688,7.060259074547368,0.0
-0.0004722694765148,0.0005265243105552,3.265037466652329e-07,0.0,0.1502550954939104,-0.0024165605699104,-9.624950511752385e-08,-3.965022568321232e-07,-165.60306346139024,-7.565536701241507e-06,-4855.392460188629,-199.7165843491701,0.0005264398421455,21.319852771895377,-0.000602799799052,-3.59558650508248e-06,-0.0004722718117664,-5.695490884004178e-06,0.0019844546442963,-78.00293095169596,21.34126686167076,87.81822829427598,165.57044726349994,6.283184239141667,-0.0019842258506996,87.8250755689397,0.0,-78.0109250703033,0.0024167267319545,199.68360540108068,4696.741399806568,0.0954805605729702,21.34129246924143,-1.0680379192955256e-06,21.32005907867524,-3.238459878389315e-08,-4.149030990522631e-05,-0.0338894791765909,7.060259077839587,0.0
-0.0004722694728636,0.0005265243360088,3.2820995038708376e-07,0.0,0.297155571686744,-0.0024165599339801,-1.189222229991639e-07,-3.6653259712837153e-07,-165.60311779431527,-7.579058423160901e-06,-4855.394852493769,-199.71666011335623,0.0005264397927633,21.31985272661185,-0.0006028001138442,-3.599387565604773e-06,-0.0004722718106458,-5.695944997909896e-06,0.001984455096493,-78.00292691018578,21.341266845892783,87.81822309842998,165.5703913226837,6.283184237224623,-0.0019842253455334,87.82507745286073,0.0,-78.01092716082691,0.0024167274919932,199.68353427063937,4696.811961868008,0.0954805602761092,21.34129250071937,-1.0699549632097236e-06,21.32005913890013,-3.065372972983966e-08,-4.165883513342468e-05,-0.0338895361338562,7.060259081148099,0.0
-0.0004722694693884,0.0005265243560496,3.29507095009804e-07,0.0,0.4373573366808328,-0.00241655941363,-1.399047165813145e-07,-3.356472545558628e-07,-165.6031617019647,-7.594091017900151e-06,-4855.397244803073,-199.71672847665857,0.0005264397482954,21.319852680741025,-0.0006028004083346,-3.602883482853691e-06,-0.0004722718099343,-5.696567948601404e-06,0.0019844554338036,-78.00292320052677,21.341266828267614,87.81821833021677,165.57034417238737,6.283184235093935,-0.0019842249384755,87.82507874600917,0.0,-78.01092910783257,0.0024167281645977,199.6834733363448,4696.88252392934,0.0954805599892492,21.34129253329293,-1.0720856516727072e-06,21.32005919807891,-2.8387306259279392e-08,-4.180238449830133e-05,-0.0338895930965784,7.060259084468534,0.0
