y,slip,ay,signal,FyRR,RL,brake,FL,gas,pitchrate,rollrate,FyFL,roll,FyRL,RR,FxRR,sideslipFR,longslipRR,longslipFL,x,yaw,FyFR,steeringangel,vx,sideslipRR,ax,longslipRL,sideslipFL,FxFR,FR,signal,pitch,longslipFR,az,sideslipRL,FxFL,FxRL,slip1,yawrate,vy
-4851.502017823212,5.759356241555514e-06,-0.0001551458093355,0.0,159.83855469947122,28.401327777162027,0.0,28.23560021284629,0.2100560021537301,0.0015346659039625,-9.724162611080156e-05,-188.1398517557485,-3.858431847574694e-05,-160.01412039731176,28.40163459016654,896.4075153848476,-0.0023735359532656,0.0052001182506309,-0.0005642565844528,4581.787544798169,-0.0340039363361676,188.11924327942128,0.0,9.352091501566658,-0.0018507598538324,0.9878782481230056,0.0051948479011043,0.0023726391007307,-89.49017564476463,28.23563620384189,5.653344765887024,-0.0041461449850238,-0.0005643441775966,-0.0106246323159535,0.0018517718825014,-89.55253427722285,896.3227211686097,5.759356241555514e-06,-1.423723130029812e-06,5.531401449546086e-05
-4851.505198632293,5.548257999300687e-06,-0.0002348696985465,0.0,159.843679638141,28.430531528108173,0.0,28.265342954107144,0.2094528208508227,0.0015574639384867,-8.579829246221198e-05,-188.31912312316672,-3.949442298516154e-05,-160.07271914076065,28.43082903987991,892.2427029065054,-0.0023747806688123,0.0051769404052606,-0.0005637620098946,4581.881066661377,-0.0340039435401888,188.23103799896472,0.0,9.36194764314614,-0.0018513485289023,0.9827117921479684,0.0051716217358664,0.0023746216556298,-89.4239270393368,28.265387055588715,5.481015575302405,-0.0041306734327971,-0.0005638504212735,-0.0112021286611628,0.0018528628639768,-89.48748380235638,892.1558485516798,5.548257999300687e-06,-1.5350311711258936e-07,5.344002637267136e-05
-4851.508382806504,5.246063063413827e-06,-0.0003046413396647,0.0,159.86021423930592,28.459573685813577,0.0,28.294930206162647,0.2088529280906994,0.0015807384439876,-7.37139669988833e-05,-188.50542722061965,-4.0286376480915006e-05,-160.13443432621105,28.459859720232277,888.0966161798962,-0.0023761496944815,0.0051538209763959,-0.0005632698087565,4581.974686742411,-0.0340039383828506,188.35610428731516,0.0,9.371752211579834,-0.0018520486537707,0.9775671378859138,0.0051484743878671,0.0023766504550395,-89.35900226130282,28.29498237397696,5.303753840657467,-0.0041149710743679,-0.0005633585424173,-0.0116801620423526,0.0018539745209446,-89.42358068005721,888.0081493462708,5.246063063413827e-06,1.0526948259032057e-06,5.070287339128557e-05
-4851.511570335223,4.864487857071745e-06,-0.000364200494402,0.0,159.88756711813335,28.48845587555476,0.0,28.32436291358195,0.2082563131460411,0.0016042434273225,-6.121661335673131e-05,-188.69714491979695,-4.095503127903265e-05,-160.19865078746963,28.48872858399846,883.969108249614,-0.0023776270465193,0.0051307601290823,-0.000562779911706,4582.068404526906,-0.0340039215755274,188.4932463402465,0.0,9.381505424644637,-0.0018528524987808,0.972444128924066,0.0051254052813323,0.00237870592969,-89.2953872055665,28.32442298893103,5.12171908554857,-0.0040990345027866,-0.0005628684914164,-0.012059464409549,0.0018551001525889,-89.360806168316,883.8794707430957,4.864487857071745e-06,2.1822471326317565e-06,4.720949442965102e-05
-4851.51476120688,4.415492325268603e-06,-0.0004134585999547,0.0,159.92506347640034,28.517179720786597,0.0,28.35364200228038,0.2076629641563407,0.0016277394044924,-4.852271293412102e-05,-188.8927129606078,-4.14974582179567e-05,-160.26479475076923,28.517437584228205,879.8600636724912,-0.0023791962522991,0.0051077585624926,-0.0005622922597783,4582.162219502657,-0.0340038939443352,188.6411919853808,0.0,9.39120749873427,-0.0018537516509602,0.9673426539114602,0.0051024141371808,0.0023807695133433,-89.23305975316869,28.353709722454767,4.935075128968358,-0.0040828627363771,-0.0005623802297461,-0.0123416215477049,0.0018562336140986,-89.2991362802339,879.7696853642584,4.415492325268603e-06,3.2246207322554607e-06,4.3069699188795854e-05
-4851.517955408954,3.911083939072533e-06,-0.0004524856887059,0.0,159.97195892662478,28.5457468363769,0.0,28.382768379703435,0.2070728681432995,0.0016509947735107,-3.5834983131142633e-05,-189.0906330839678,-4.191281897067645e-05,-160.3323357806005,28.54598866242182,875.769396575931,-0.0023808405355732,0.0050848174544509,-0.000561806800372,4582.25613115961,-0.0340038564092534,188.79860860250585,0.0,9.400858649301652,-0.0018547371579079,0.9622626443840216,0.0050795009522959,0.0023828237377901,-89.17199041769621,28.382843389599877,4.743989937879641,-0.0040664571460733,-0.0005618937322735,-0.0125290100542007,0.0018573693274338,-89.23854193099834,875.6786899656178,3.911083939072533e-06,4.17136306779977e-06,3.839432778419193e-05
-4851.521152927973,3.3630177977774004e-06,-0.0004810508211925,0.0,160.02742942288293,28.574156774267887,0.0,28.4117429288784,0.206486016934286,0.0016737959276873,-2.330225920152932e-05,-189.2895037171358,-4.220211368994715e-05,-160.40081246327944,28.57438166913654,871.6930411407584,-0.0023825417490522,0.00506186713501,-0.000561322663268,4582.350138989847,-0.0340038099631143,188.96409929830068,0.0,9.410459085984405,-0.0018557981543185,0.9571985655371182,0.005056593697805,0.0023848538555511,-89.11211839084834,28.41182479628975,4.548635476056557,-0.0040498213498873,-0.0005614083875062,-0.0126220696767599,0.0018585036092499,-89.1789518172556,871.602323249601,3.3630177977774004e-06,5.016220636515782e-06,3.329241904455312e-05
-4851.524353749557,2.782122599635073e-06,-0.0005020267503106,0.0,160.09034400081515,28.602404902469463,0.0,28.440565874383587,0.2059027604158786,0.0016960456974102,-1.0999304032230778e-05,-189.4883020552629,-4.236719169861817e-05,-160.4700117466524,28.60261204709279,867.5993643697193,-0.0023842818210615,0.0050387111351578,-0.0005608328712683,4582.444242486693,-0.0340037556469172,189.13612458127037,0.0,9.420008804725226,-0.0018569182851403,0.9521127320589317,0.0050334974148272,0.0023868533004253,-89.0526296461379,28.440654145730985,4.349187549328695,-0.0040329605507831,-0.0005609168324535,-0.0126261441458699,0.0018596357643691,-89.11955993311773,867.509000636406,2.782122599635073e-06,5.755393112914752e-06,2.786480922313527e-05
-4851.527557858382,2.1789174933204248e-06,-0.0005141456208364,0.0,160.15963041525134,28.630496397738632,0.0,28.46923642936438,0.2053235542616873,0.0017176893513642,8.570965669017069e-07,-189.68608530033217,-4.241152290560897e-05,-160.53946697671006,28.63068542426918,863.4995033736257,-0.0023860535959801,0.0050155297075009,-0.0005603440394554,4582.538441141971,-0.0340036945324142,189.3135479073108,0.0,9.429507619984246,-0.0018580897548713,0.9470194599211657,0.0050103892442933,0.0023888083697663,-88.99374747991638,28.469330565383547,4.145825647367814,-0.0040158805123021,-0.0005604260251554,-0.0125496116381528,0.0018607561419368,-89.0606129029297,863.409879498372,2.1789174933204248e-06,6.38650897944806e-06,2.2209911666043595e-05
-4851.530765238224,1.5636135420875128e-06,-0.0005175497528565,0.0,160.23446535988884,28.658432752545007,0.0,28.4977546066298,0.2047482938043414,0.0017386106182782,1.2080819999242455e-05,-189.88168783431976,-4.234063486659531e-05,-160.60848465458966,28.658603623101552,859.4028210574477,-0.0023878444177311,0.0049923526897485,-0.0005598554810196,4582.632734446572,-0.0340036277026217,189.49536246686532,0.0,9.438955510122602,-0.0018593057238509,0.9419298044659332,0.0049872976394685,0.0023907036643348,-88.93559963316739,28.497854017634467,3.938732782159114,-0.0039985878974207,-0.0005599351833074,-0.0123964173694047,0.0018618566477392,-89.00224358712688,859.3142836355124,1.5636135420875128e-06,6.909375709585283e-06,1.6423742727414265e-05
-4851.533975872014,9.461933477030997e-07,-0.0005125185908682,0.0,160.3140684455357,28.686215890491965,0.0,28.52612072340093,0.2041767751401493,0.0017586583255721,2.252870613080666e-05,-190.07395833465893,-4.216167454320694e-05,-160.67644124671165,28.686368858890397,855.3160611525135,-0.0023896389559205,0.0049692144833354,-0.0005593682084021,4582.727121891719,-0.0340035562343133,189.68040672256603,0.0,9.448352548393656,-0.0018605580167634,0.9368517260099016,0.0049642550714118,0.0023925267381096,-88.8783384808473,28.526224781046334,3.728095323302969,-0.0039810907400845,-0.0005594453978437,-0.0121715056728469,0.0018629320823073,-88.94461273543286,855.2289001346985,9.461933477030997e-07,7.325192705187618e-06,1.0600631069722183e-05
-4851.537189741907,3.361878891785476e-07,-0.0004996163166997,0.0,160.3976201521006,28.713847529182765,0.0,28.554335340835603,0.2036088074372354,0.0017776639136194,3.2093695220986824e-05,-190.2618643878246,-4.188301585174914e-05,-160.7428802715847,28.713983105696272,851.2431826262828,-0.002391421253382,0.0049461358147795,-0.0005588828168388,4582.821602969755,-0.0340034811871488,189.86737977453407,0.0,9.457698872383766,-0.001861837546141,0.9317899454666448,0.0049412802827001,0.0023942674272551,-88.82199350584692,28.554443390955967,3.514102830294725,-0.003963398694936,-0.0005589573119366,-0.0118802375600781,0.0018639795848127,-88.887764515541,851.1576404432051,3.361878891785476e-07,7.636055394950772e-06,4.831071635694635e-06
-4851.540406829335,-2.575925239539244e-07,-0.0004796169274606,0.0,160.48426409183088,28.741329256884818,0.0,28.58239916497472,0.2030442453098178,0.0017954546240727,4.069793058083026e-05,-190.4444997336144,-4.151393765759933e-05,-160.80751182395403,28.741448169418334,847.1866167412928,-0.0023931758020288,0.0049231298534942,-0.0005583994543967,4582.916177174629,-0.0340034035952085,190.05492512932216,0.0,9.466994658959573,-0.0018631350042675,0.9267473980774475,0.004918384622084,0.0023959171076845,-88.76655341418831,28.582510539472587,3.2969478819340527,-0.0039455231340732,-0.0005584711159543,-0.0115283196219821,0.001864997906646,-88.83170125255145,847.1028941444742,6.283185049587062,7.84491251928254e-06,-8.008603032222216e-07
-4851.543627115101,-8.272493584839559e-07,-0.0004534102039477,0.0,160.5731392034506,28.768662564108688,0.0,28.61031297284561,0.2024829848232005,0.0018118625036653,4.828758233646863e-05,-190.62106402729324,-4.106436170115339e-05,-160.87017627794364,28.76876572233003,843.1478199209695,-0.0023948879929499,0.0049002055400991,-0.0005579182260879,4583.010844002213,-0.0340033244576645,190.2416954913593,0.0,9.47624010905121,-0.0018644413900288,0.9217258760229314,0.0048955753276009,0.0023974683645081,-88.71198584325714,28.61042700103733,3.0768259030169327,-0.0039274771368672,-0.0005579869833371,-0.0111217084035458,0.0018659868027569,-88.7764038499349,843.0660772861088,6.283184479930227,7.95572374101652e-06,-6.219367038311663e-06
-4851.546850579467,-1.3658995061688904e-06,-0.0004219296855528,0.0,160.66341146647304,28.795848851928096,0.0,28.63807757375347,0.2019249528345939,0.0018267303191151,5.482932041244653e-05,-190.79084840456068,-4.0544632939065976e-05,-160.9308033492751,28.795937315362263,839.1276689042875,-0.0023965442912067,0.0048773692026958,-0.000557439195849,4583.105602950474,-0.034003244727914,190.4263913595847,0.0,9.485435438099492,-0.001865748303225,0.9167264211888658,0.004872857109411,0.0023989148946521,-88.6582386699313,28.6381935940252,2.8539349884666287,-0.0039092754070528,-0.0005575050332801,-0.0106665092571337,0.0018669466087339,-88.72183477233693,839.0480280882543,6.28318394128008,7.973583600009862e-06,-1.1357965532826394e-05
-4851.550077202255,-1.8677147545244043e-06,-0.0003861089383768,0.0,160.7542952080649,28.82288944320699,0.0,28.6656937868709,0.2013700958655369,0.0018399158781882,6.0307952272751285e-05,-190.95323091176857,-3.996532828347508e-05,-160.98937905489117,28.822964392369247,835.126701284973,-0.0023981323296328,0.0048546256105819,-0.000556962410511,4583.2004535195965,-0.034003165302123,190.60778324874067,0.0,9.49458087093091,-0.0018670480630705,0.911749850719914,0.0048502332115917,0.0024002515328236,-88.60525061130011,28.66581115743888,2.6284757250615374,-0.0038909341413068,-0.0005570253494492,-0.0101689570474149,0.0018678779801411,-88.66794804552208,835.0492481800884,6.283183439464832,7.904719690313879e-06,-1.61599203809024e-05
-4851.553306962932,-2.3279217675896028e-06,-0.0003468587898746,0.0,160.84506389919372,28.849785591510365,0.0,28.693162430249025,0.2008183717081378,0.0018512948318662,6.472474109216612e-05,-191.1076775379996,-3.933708483790398e-05,-161.04592290071517,28.84984830130305,831.1452557076296,-0.0023996409812658,0.0048319785942979,-0.0005564878781861,4583.295395212056,-0.0340030870084805,190.78472583969204,0.0,9.503676639183723,-0.0018683337297485,0.9067966794236813,0.0048277060440345,0.0024014742849613,-88.55295352315802,28.693280538262943,2.400651010920666,-0.0038724708614908,-0.0005565479656932,-0.0096353277416979,0.001868781748584,-88.6146907947305,831.0700424819549,6.283182979257819,7.75637068300844e-06,-2.0578303332491796e-05
-4851.556539840713,-2.7427778794173e-06,-0.0003050541183449,0.0,160.93505412067822,28.876538484591244,0.0,28.72048431128369,0.2002697459897624,0.0018607621590274,6.809599643866838e-05,-191.2537439044684,-3.867044319676099e-05,-161.10047392705536,28.87659029931188,827.1835561780229,-0.0024010604062656,0.0048094313858862,-0.0005560156043288,4583.39042753268,-0.034003010598121,190.95616731838976,0.0,9.512722979006112,-0.001869599087095,0.9018672889076084,0.0048052775309762,0.0024025803276731,-88.50127674851213,28.720602580209466,2.170665872909062,-0.003853904227712,-0.0005560729106929,-0.0090718702913985,0.0018696588490989,-88.56200708661929,827.1106032561397,6.283182564401707,7.536590607188039e-06,-2.4575822143885632e-05
-4851.5597758146405,-3.1095323714623803e-06,-0.0002615263272969,0.0,161.02366579036428,28.903149248033664,0.0,28.747660222799404,0.1997241888436965,0.0018682331412403,7.04517290456804e-05,-191.3910758046294,-3.797570437623973e-05,-161.15308262159246,28.90319155747773,823.2417606045849,-0.002402382086314,0.0047869868180834,-0.0005555455856371,4583.485549988682,-0.0340029367381997,191.12115603078644,0.0,9.521720130011918,-0.0018708386118028,0.8969619875308025,0.0047829493186528,0.0024035679836147,-88.45014842230223,28.74777811822398,1.9387272821273904,-0.0038352538391953,-0.0005556002098195,-0.0084847660506393,0.0018705102806983,-88.50983905710568,823.1710586901241,6.283182197647215,7.2540240905974516e-06,-2.8124508896520383e-05
-4851.563014863675,-3.4262906577554014e-06,-0.0002168472097288,0.0,161.11035959048863,28.92961894789025,0.0,28.77469082826593,0.1991816723420188,0.0018736439673819,7.183585095573599e-05,-191.518907887427,-3.726279542873324e-05,-161.20380760934898,28.92965316463195,819.3199856507807,-0.0024035984137446,0.0047646473971797,-0.0005550816850157,4583.580762089693,-0.0340028660048236,191.2788373580272,0.0,9.530668335020026,-0.0018720473846537,0.8920810844876422,0.0047607228771463,0.0024044372103648,-88.39950105913921,28.77480797681406,1.705043967651956,-0.0038165400279566,-0.0005551299515834,-0.0078801110469685,0.0018713371437183,-88.45804303554127,819.2514990499266,6.283181880888929,6.918507533320786e-06,-3.120447183471494e-05
-4851.566256966744,-3.691751560137992e-06,-0.0001715772246087,0.0,161.1946507953689,28.955948586924684,0.0,28.80157697509957,0.198642171524894,0.0018769522756765,7.23066013162895e-05,-191.63694827554747,-3.654111932301376e-05,-161.25271717009116,28.955976133182823,815.4183258721907,-0.0024047023303639,0.004742415435088,-0.0005546202483834,4583.676063347795,-0.0340027988575063,191.42841705564945,0.0,9.5395678387079,-0.001873221065603,0.887224728186021,0.0047385996264982,0.0024051889690278,-88.3492655412954,28.801692979405264,1.469826228692664,-0.0037977836458087,-0.0005546620963293,-0.0072638613732294,0.0018721406151244,-88.40672918927784,815.3519997009992,6.283181615428026,6.542828617764435e-06,-3.38014179521952e-05
-4851.569502102813,-3.905694100007212e-06,-0.0001267269107786,0.0,161.27611743040893,28.98213911184078,0.0,28.828319389978173,0.1981056609795135,0.0018781359068537,7.192729292079415e-05,-191.74553136154108,-3.581946519374039e-05,-161.2998778371111,28.982161397790428,811.536859893901,-0.0024056894605384,0.0047202929721256,-0.0005541616288217,4583.7714532775335,-0.0340027356377708,191.56919723461897,0.0,9.548418888397828,-0.0018743561116143,0.882393195850079,0.0047165808199374,0.0024058247677845,-88.29934304153147,28.82843392056176,1.2332857453378423,-0.0037790058563657,-0.0005541966531643,-0.0066416623805153,0.0018729217128103,-88.35576123977089,811.4726121072462,6.283181401485487,6.137533011072195e-06,-3.591138209947047e-05
-4851.572750250985,-4.069033439319623e-06,-8.33239531324696e-05,0.0,161.35440691336092,29.00819141907855,0.0,28.854918821649417,0.1975721154216236,0.0018771930234325,7.076371800330128e-05,-191.84478119999804,-3.510597162679406e-05,-161.34534524757902,29.00820981795885,807.6756536869036,-0.0024065580307092,0.0046982818787856,-0.0005537052109158,4583.866931395951,-0.0340026765972503,191.69996732656037,0.0,9.557221733829923,-0.0018754498056886,0.87758668889929,0.0046946676261797,0.0024063457745126,-88.24966601613853,28.855031417960507,0.9956353880564937,-0.00376022793344,-0.0005537388994784,-0.0060190183414078,0.0018736812263297,-88.3050763307746,807.6133784762718,6.283181238146147,5.709951204348696e-06,-3.754132115707578e-05
-4851.576001390606,-4.183617783047128e-06,-4.190276253467651e-05,0.0,161.4292321234523,29.034106356999477,0.0,28.881375994363903,0.1970415120884159,0.0018741416658657,6.888583329348647e-05,-191.9347444580968,-3.440810480926907e-05,-161.3891650791091,29.034122173772257,803.8347664782444,-0.0024073067988908,0.0046763838251443,-0.0005532508888508,4583.962497222596,-0.0340026219348541,191.8205812836416,0.0,9.565976625704934,-0.0018764999743803,0.8728053780782823,0.0046728612204679,0.0024067539288667,-88.20020796130325,28.881486393496623,0.7570890261292804,-0.0037414710583327,-0.000553282519315,-0.0054011344040339,0.0018744199620664,-88.2546339835643,803.7743383232547,6.283181123561803,5.264662200339344e-06,-3.87072178773506e-05
-4851.579255501289,-4.251570242383217e-06,-2.646494360757952e-06,0.0,161.50035395954114,29.059884721307764,0.0,28.90769159437184,0.1965138264916112,0.0018690179627439,6.637308501725536e-05,-192.01553879378804,-3.3732576789638974e-05,-161.43138851557202,29.059899183431657,800.0142385824241,-0.0024079352730437,0.0046546002577403,-0.0005527987768718,4584.05815027954,-0.0340025717917289,191.93113176576085,0.0,9.574683817157831,-0.0018775047950892,0.8680494153460642,0.0046511626418939,0.0024070534591839,-88.15092667070633,28.907799549447017,0.5178613351805271,-0.0037227561319077,-0.0005528289033107,-0.0047928375576116,0.001875138923307,-88.20437883709747,799.9555212076597,6.283181055609344,4.8083670514079146e-06,-3.942777613323753e-05
-4851.582512562971,-4.275371666797658e-06,3.411687987816983e-05,0.0,161.5675748976492,29.085527256326703,0.0,28.93386629432248,0.1959890351832144,0.0018618755246094,6.330994105297796e-05,-192.08737827919188,-3.308527428860373e-05,-161.47207632303528,29.08554150460961,796.2141027378611,-0.0024084439644504,0.0046329324005771,-0.0005523488453883,4584.153890091402,-0.0340025262380991,192.0315796817683,0.0,9.58334356271499,-0.0018784628700245,0.863318973960542,0.0046295728679121,0.0024072493199907,-88.10173250639278,28.93397162321927,0.2781676039846886,-0.0037041035967279,-0.0005523777493605,-0.0041986705704723,0.0018758391944904,-88.15426131829575,796.1569512392192,6.28318103180792,4.348334968487767e-06,-3.97252434040584e-05
-4851.585772555916,-4.2579128284129725e-06,6.805458091114141e-05,0.0,161.63074243609844,29.1110346585496,0.0,28.95990075292788,0.1954671150751891,0.0018527843674792,5.978289257594296e-05,-192.15053909762293,-3.247122635733818e-05,-161.51129284144477,29.111049739095503,792.4343821478036,-0.0024088346241665,0.0046113812933412,-0.0005519010784644,4584.24971618536,-0.0340024852720768,192.12190459108925,0.0,9.59195611829059,-0.0018793733212381,0.8586141834877027,0.0046080928041314,0.0024073468601979,-88.05257985902702,28.96000333351293,0.038223540721028,-0.003685533268087,-0.0005519288713001,-0.0036228322899774,0.0018765218157044,-88.10423821888193,792.3786439929415,6.283181049266758,3.8916503848615045e-06,-3.9625934135469966e-05
-4851.589035460765,-4.202459021428007e-06,9.888687705855308e-05,0.0,161.6897522575955,29.13640757929008,0.0,28.985795616090467,0.1949480434096692,0.001841829656314,5.587859482819589e-05,-192.2053454814902,-3.189459494719834e-05,-161.5491002087706,29.13642443612609,788.6750892530416,-0.0024091101057305,0.0045899477707846,-0.0005514554755331,4584.3456280911605,-0.0340024488232298,192.2021547480134,0.0,9.600521741027462,-0.0018802358062862,0.853935153873734,0.0045867232620222,0.0024073518408805,-88.0034280201118,28.985895376239096,-0.2017549211492697,-0.0036670641767307,-0.0005514823421791,-0.003069152499778,0.0018771877352125,-88.05426944472916,788.6206072313015,6.283181104720565,3.444949914957218e-06,-3.915990897056089e-05
-4851.592301258559,-4.112551111871354e-06,0.0001266039830272,0.0,161.74435406242335,29.1616466275957,0.0,29.01155151842388,0.194431797870139,0.0018291102359812,5.1683147337136144e-05,-192.2521652224181,-3.135867956105404e-05,-161.5851233558911,29.161666096598683,784.9362281537213,-0.0024092742225757,0.0045686325111313,-0.0005510120688297,4584.441625341136,-0.0340024167588895,192.27245990925087,0.0,9.609040689075902,-0.0018810503991241,0.849281988950465,0.0045654649707629,0.0024072704190394,-87.9542328068476,29.01164843423088,-0.4415518172085961,-0.0036487144249562,-0.0005510381443267,-0.0025411698419503,0.0018778379185962,-88.00431976066784,784.8828409071483,6.283181194628474,3.0138941878654253e-06,-3.8360043106821815e-05
-4851.595569930745,-3.991841778347738e-06,0.0001506926772297,0.0,161.79325209655642,29.186752370207632,0.0,29.037169092168376,0.1939183565300822,0.0018147360232049,4.728150035536099e-05,-192.29140569306392,-3.086591924708129e-05,-161.61840517491686,29.18677516501341,781.2178042859778,-0.0024093316122816,0.0045474360765071,-0.000550570817153,4584.537707470213,-0.0340023888998837,192.33303215678612,0.0,9.617513221438085,-0.0018818174324338,0.844654762055932,0.0045443187644045,0.0024071091229974,-87.9049592643156,29.03726317338336,-0.6809513464362741,-0.0036305010637679,-0.0005505963237688,-0.0020420275966796,0.0018784737564945,-87.95435819011196,781.1653497044199,6.283181315337808,2.602807175410259e-06,-3.726046441893531e-05
-4851.598841459208,-3.844419435247649e-06,0.0001711194158068,0.0,161.83713151047067,29.211725335929994,0.0,29.062648947942403,0.1934076979330032,0.0017988281547768,4.275104214436092e-05,-192.3235146349944,-3.041794609312812e-05,-161.64979944385806,29.211752060927523,777.5197769305194,-0.0024092876329442,0.00452635858647,-0.0005501317471928,4584.633874015911,-0.0340023650147641,192.3841573368744,0.0,9.625939597748651,-0.001882538391526,0.8400535053465958,0.0045232849699357,0.002406874845413,-87.85558001269156,29.062740260574103,-0.9197380654150106,-0.0036124399843766,-0.0005501568082662,-0.0015742383166529,0.001879095505037,-87.90434838831474,777.4681035321236,6.283181462760151,2.217401331758255e-06,-3.589964621110118e-05
-4851.602115826291,-3.6744324365109966e-06,0.0001879219906513,0.0,161.87658025897898,29.23656603408276,0.0,29.08799169243876,0.1928998015268023,0.0017815179315999,3.816555540212693e-05,-192.3489609462,-3.00156396383324e-05,-161.67972801893825,29.236597186036825,773.8421080165641,-0.0024091487262398,0.0045054001025805,-0.0005496948525698,4584.730124518354,-0.0340023448210119,192.42620603866845,0.0,9.634320077840622,-0.0018832148780845,0.8354782433574133,0.0045023639723097,0.0024065743384832,-87.80606498586297,29.088080340873702,-1.1576970822153163,-0.0035945458084618,-0.0005497196128529,-0.0011400497757875,0.001879703347798,-87.85426864600913,773.791067417966,6.28318163274715,1.862150540628236e-06,-3.431682579061756e-05
-4851.60539301479,-3.4859868762398967e-06,0.0002011627652072,0.0,161.91191262041485,29.26127493852148,0.0,29.113197926595383,0.1923946471820536,0.0017629445136556,3.359493971561551e-05,-192.36823397498415,-2.9659162043834265e-05,-161.7083611817706,29.26131090571621,770.1847605780206,-0.0024089217884445,0.0044845605363497,-0.0005492601502336,4584.826458520274,-0.0340023279979654,192.45962215966364,0.0,9.642654921689722,-0.0018838487011371,0.8309289872386401,0.0044815560609926,0.002406214652334,-87.75639274385533,29.113284047457725,-1.3946142497838512,-0.003576831799945,-0.0005492847235036,-0.0007413146723359,0.0018802976847497,-87.80409832823236,770.1342087224384,6.28318182119271,1.5403814546206697e-06,-3.2551016859012295e-05
-4851.6086730079405,-3.283113658591536e-06,0.0002109316817241,0.0,161.94335224779974,29.285852492937785,0.0,29.13826824683377,0.1918922151726122,0.0017432532387761,2.9104090039625344e-05,-192.38184802015115,-2.9348003118061396e-05,-161.73578082134887,29.285893555488837,766.5476885812097,-0.0024086141354375,0.0044638396529357,-0.0005488276433251,4584.922875567005,-0.0340023141968313,192.48490542640005,0.0,9.65094438926502,-0.0018844419250418,0.8264057277839453,0.0044608614369245,0.0024058030094442,-87.70654802959398,29.138352003573832,-1.6302763586611904,-0.0035593097958605,-0.0005488521403283,-0.0003794837223025,0.0018808790239352,-87.75381998379378,766.497488506667,6.283182024065928,1.254507837610027e-06,-3.064068361105397e-05
-4851.611955789422,-3.069734548852955e-06,0.000217350706528,0.0,161.9711023345753,29.31029911716261,0.0,29.16320324561633,0.1913924863050791,0.0017225940417304,2.475197055169704e-05,-192.39033606835608,-2.9081035720990403e-05,-161.76203777467612,29.31034544969015,762.930833301163,-0.0024082335053038,0.0044432370633301,-0.0005483973396126,4585.019375206482,-0.034002303049169,192.50260474068693,0.0,9.659188740306169,-0.0018849968485763,0.8219084312012678,0.0044402801933486,0.0024053466455371,-87.65651983939132,29.163284824377023,-1.8644713288561152,-0.0035419901532748,-0.0005484218613837,-5.561818531962915e-05,0.0018814478870176,-87.70342083852103,762.8808571754827,6.283182237445037,1.0061407579321502e-06,-2.8623404232153396e-05
-4851.615241343326,-2.849622760920578e-06,0.0002205772349783,0.0,161.99537104894665,29.33461521207949,0.0,29.18800351253539,0.1908954420241271,0.0017011198671531,2.059101411236121e-05,-192.39424174658956,-2.885657862112089e-05,-161.78717083064316,29.3346668886543,759.3341235194137,-0.0024077879862911,0.0044227522362278,-0.0005479692546644,4585.1159569892425,-0.0340022941744646,192.51331332751332,0.0,9.667388234074172,-0.0018855159718264,0.8174370388892428,0.0044198123107387,0.0024048527265489,-87.60630182946284,29.188083118197422,-2.0969884007030952,-0.0035248817120435,-0.0005479938786142,0.0002295962461512,0.0018820047655848,-87.6528921429976,759.2842540248387,6.283182457556825,7.961686234544138e-07,-2.6535480017952608e-05
-4851.618529654158,-2.626361985742034e-06,0.0002208033777259,0.0,162.0163794736468,29.35880116336473,0.0,29.212669635711865,0.190401064451325,0.0016789850965395,1.666678852879653e-05,-192.39411326457468,-2.8672463819629608e-05,-161.81121316190493,29.35885816409011,755.7574767694039,-0.0024072859123542,0.0044023845116138,-0.000547543403673,4585.212620468416,-0.034002287186955,192.51766196136396,0.0,9.675543129109355,-0.0018860019612105,0.8129914687675586,0.004399457658834,0.0024043283023241,-87.55589252037653,29.21274748752023,-2.3276183245319264,-0.0035079917733904,-0.0005475681859746,0.0004758360305654,0.0018825501128036,-87.60222875995856,755.7076081493418,6.283182680817601,6.248281834391521e-07,-2.441152754226745e-05
-4851.621820706803,-2.403308490688381e-06,0.000218251921811,0.0,162.03436269817678,29.38285734470783,0.0,29.237202203033178,0.1899093363813052,0.0016563440223562,1.3017850039826845e-05,-192.3904989062472,-2.852610613308076e-05,-161.83419506793263,29.38291956340253,752.2008006997098,-0.0024067357576202,0.0043821331138093,-0.0005471197976619,4585.309365199719,-0.0340022817017958,192.51631086100676,0.0,9.68365368300649,-0.0018864576136869,0.8085716169975623,0.0043792160008356,0.00240378026803,-87.50529495089738,29.237278530127536,-2.556153548978189,-0.0034913260939814,-0.0005471447832944,0.000683125408495,0.0018830843516241,-87.55142919459041,752.1508394791463,6.283182903871095,4.917670228468341e-07,-2.228409875167912e-05
