FxFL,sideslipFL,vy,slip1,RL,sideslipFR,x,FyFR,longslipFL,slip,signal,FyRL,az,sideslipRR,roll,pitch,signal,FyRR,yaw,FL,vx,longslipFR,ax,y,yawrate,sideslipRL,FyFL,longslipRL,RR,FxFR,longslipRR,gas,rollrate,FxRL,FxRR,pitchrate,ay,brake,FR,steeringangel
-76.82406212380457,0.0024039919097911,-9.809152556141188e-07,6.283185275239402,96.45420954613613,-0.0024040414613296,5087.539812354673,194.3697033816696,-0.0004753564038761,-3.1940184150882276e-08,0.0,-163.00490466441164,-5.973657520787295e-05,-0.0019596405216669,-6.977862673802531e-07,-0.001554235952861,-1.7999739040307352,163.00766173299422,-0.0292908213022834,96.23902029206933,31.870337407115475,-0.0004753561007952,0.0388968570011488,-4867.328030197757,7.70197293392477e-08,0.0019595772835607,-194.36826388606195,0.0017581461883373,96.45421297234928,-76.82299352344813,0.0017581810254743,0.2128692351904342,1.812548310248846e-07,292.28739869420207,292.28867805987454,3.406355231119945e-05,2.7304011461991902e-06,0.0,96.23902073087947,0.0
-76.82279373917922,0.0024039976125798,-9.782581583262782e-07,6.283185275326427,96.45533981146473,-0.0024040470250657,5087.858381543625,194.3708500331142,-0.0004753468761611,-3.1853158949253444e-08,0.0,-163.00504608659614,-5.956410432166994e-05,-0.0019596499025077,-6.959763785766017e-07,-0.0015538958160577,-1.825315063488836,163.0077952600449,-0.0292908205333409,96.24019451744284,31.870725925817595,-0.0004753465737555,0.0387931888107454,-4867.337364030451,7.679167667090051e-08,0.0019595868386063,-194.3694149306245,0.0017576731222083,96.4553432278455,-76.8217279861863,0.0017577078599525,0.2128428204633055,1.8077148028021705e-07,292.20764041877857,292.2089163946834,3.397291201142754e-05,2.7224422883066336e-06,0.0,96.24019495498808,0.0
-76.82152873012446,0.00240400329997,-9.756079763171952e-07,6.283185275413223,96.45646706280506,-0.0024040525737683,5088.176954610246,194.37199361681857,-0.0004753373738722,-3.176636372764536e-08,0.0,-163.00518712008216,-5.939213943509741e-05,-0.0019596592582843,-6.941713161404174e-07,-0.0015535565843378,-1.8490135625948625,163.0079284190282,-0.0292908197666756,96.2413656132781,31.871113409031707,-0.0004753370721398,0.0386897965453808,-4867.346697976485,7.656422194466657e-08,0.0019595963681306,-194.37056289625735,0.0017572013118498,96.45647046938316,-76.82046581686292,0.0017572359505035,0.2128164761469021,1.8028942854956678e-07,292.12809446084066,292.129367056104,3.388251153529367e-05,2.714500842080254e-06,0.0,96.24136604956178,0.0
-76.82026708746932,0.002404008972003,-9.729646912319955e-07,6.283185275499789,96.45759130818044,-0.0024040581074781,5088.495531544202,194.3731341409149,-0.0004753278969389,-3.1679797849904225e-08,0.0,-163.00532776590777,-5.922069492032479e-05,-0.0019596685890637,-6.923710671475629e-07,-0.0015532182553066,-1.8710480742992357,163.00806121094985,-0.0292908190022816,96.242533587905,31.871499859513943,-0.0004753275958792,0.0385866794676961,-4867.356032035561,7.633736378409785e-08,0.001959605872201,-194.3717077911065,0.0017567307538673,96.45759470498513,-76.8192070063522,0.0017567652937311,0.2127902020538085,1.7980864989209705e-07,292.04876024977864,292.0500294732648,3.379235025070397e-05,2.70658140547842e-06,0.0,96.24253402293029,0.0
-76.81900880232925,0.0024040146287209,-9.703282848584e-07,6.283185275586126,96.45871255561605,-0.0024040636262362,5088.814112335184,194.37427161360932,-0.000475318445296,-3.159346069740601e-08,0.0,-163.00546802506702,-5.904977813531356e-05,-0.0019596778949125,-6.905756190109296e-07,-0.0015528808265756,-1.8913987690286804,163.00819363682467,-0.0292908182401529,96.24369844963044,31.87188528001301,-0.0004753181449077,0.0384838368648928,-4867.365366207374,7.611110027497116e-08,0.0019596153508849,-194.37284962334283,0.0017562614451226,96.45871594267682,-76.81795154591954,0.0017562958864973,0.2127639979972837,1.793291459460357e-07,291.96963723662805,291.97090309744783,3.3702427527571854e-05,2.69868375991313e-06,0.0,96.24369888340064,0.0
-76.81775386628277,0.0024040202701632,-9.676987410763503e-07,6.283185275672235,96.45983081308898,-0.002404069130081,5089.132696972917,194.37540604285792,-0.0004753090188773,-3.150735170040463e-08,0.0,-163.0056078986637,-5.887937175724646e-05,-0.0019596871758967,-6.88784958844093e-07,-0.0015525442957629,-1.9100473325316003,163.0083256976174,-0.0292908174802836,96.24486020674044,31.872269673270612,-0.000475308719159,0.0383812680006628,-4867.374700491622,7.58854301860718e-08,0.0019596248042503,-194.3739884010375,0.0017557933821965,96.45983419043507,-76.81669942688853,0.0017558277253825,0.2127378637904553,1.788509220529705e-07,291.8907248574343,291.8919873645581,3.361274269234453e-05,2.690805614375389e-06,0.0,96.2448606392588,0.0
-76.81650226993712,0.0024040258963716,-9.650760421430965e-07,6.283185275758116,96.46094608857132,-0.0024040746190529,5089.451285447143,194.3765374367333,-0.0004752996176143,-3.1421470264879496e-08,0.0,-163.0057473877396,-5.870948285178221e-05,-0.0019596964320823,-6.869990738580915e-07,-0.0015522086604931,-1.9269769823595688,163.00845739432756,-0.0292908167226677,96.24601886749852,31.87265304202097,-0.0004752993185651,0.0382789721534053,-4867.384034888009,7.566035207200628e-08,0.0019596342323646,-194.37512413225448,0.0017553265618545,96.46094945623192,-76.81545064017212,0.0017553608071504,0.2127117992474912,1.783739796391818e-07,291.81202255535976,291.8132817178029,3.352329511833421e-05,2.682947996980401e-06,0.0,96.24601929876825,0.0
-76.81525400441812,0.0024040315073874,-9.624601701251066e-07,6.2831852758437705,96.46205839000346,-0.0024040800931927,5089.76987774764,194.37766580332053,-0.0004752902414377,-3.133581577950286e-08,0.0,-163.00588649332985,-5.8540114797402885e-05,-0.0019597056635357,-6.852179513037747e-07,-0.001551873918397,-1.9421724829704456,163.00858872795337,-0.0292908159672994,96.24717444014644,31.873035388991067,-0.0004752899430568,0.0381769485834169,-4867.3933693962335,7.543586419306346e-08,0.0019596436352946,-194.37625682512152,0.001754860980762,96.4620617480076,-76.81420517678052,0.0017548951284641,0.2126858041829679,1.778983063904521e-07,291.7335297600388,291.73478558654506,3.343408419862776e-05,2.675111140659248e-06,0.0,96.24717487017064,0.0
-76.81400906093758,0.0024040371032522,-9.598511083620475e-07,6.283185275929198,96.46316772531723,-0.0024040855525406,5090.088473864208,194.37879115069848,-0.0004752808902831,-3.125038766092219e-08,0.0,-163.0060252164734,-5.8371254226394514e-05,-0.0019597148703224,-6.834415785196337e-07,-0.0015515400671113,-1.9556201594393705,163.0087196994793,-0.0292908152141727,96.2483269329036,31.87341671690066,-0.000475280592568,0.0380751965848923,-4867.402704015999,7.521196492731538e-08,0.0019596530131074,-194.37738648774888,0.0017543966357225,96.46317107369394,-76.81296302786276,0.001754430686129,0.2126598784119008,1.774239006983647e-07,291.65524593084854,291.6564984305048,3.3345109316474526e-05,2.667292071359209e-06,0.0,96.24832736168572,0.0
-76.81276743080304,0.0024040426840063,-9.572488399787302e-07,6.283185276014401,96.4642741024107,-0.0024040909971371,5090.407073786677,194.37991348692745,-0.000475271564083,-3.116518532937574e-08,0.0,-163.0061635582174,-5.820291833021788e-05,-0.0019597240525082,-6.816699428319608e-07,-0.0015512071042791,-1.9673079097651935,163.00885030989923,-0.0292908144632817,96.24947635396816,31.873797028462327,-0.0004752712670351,0.0379737154316844,-4867.412038747005,7.498865313393725e-08,0.00195966236587,-194.37851312816315,0.0017539335234159,96.4642774411888,-76.81172418499771,0.001753967476821,0.2126340217496918,1.7695076120308e-07,291.57717050591475,291.5784196874818,3.3256369861030056e-05,2.6594957613106827e-06,0.0,96.24947678151116,0.0
-76.81152910518135,0.0024040482496915,-9.546533474336053e-07,6.2831852760993785,96.46537752916828,-0.0024040964270213,5090.725677504904,194.3810328199696,-0.0004752622627713,-3.1080208184309914e-08,0.0,-163.0063015196164,-5.803510869894606e-05,-0.0019597332101586,-6.799030315380164e-07,-0.0015508750275495,-1.9772252157615315,163.00898056019727,-0.0292908137146206,96.2506227115162,31.874176326381416,-0.0004752619663868,0.0378725044057503,-4867.421373588958,7.476592717387365e-08,0.0019596716936491,-194.37963675445272,0.0017534716406067,96.46538085837662,-76.8104886390255,0.0017535054973058,0.2126082340123752,1.764788938877497e-07,291.49930293199947,291.5005488044009,3.316786522433918e-05,2.6517217834114957e-06,0.0,96.25062313782344,0.0
-76.81029407513493,0.0024040538003492,-9.520646140871232e-07,6.28318527618413,96.46647801344986,-0.0024041018422337,5091.044285008772,194.3821491578533,-0.0004752529862805,-3.099545566359258e-08,0.0,-163.00643910171857,-5.786780512725102e-05,-0.0019597423433389,-6.781408319226409e-07,-0.0015505438345775,-1.985363152522382,163.00911045136127,-0.0292908129681836,96.2517660137023,31.87455461335612,-0.0004752526905604,0.0377715627845039,-4867.430708541563,7.454378504065121e-08,0.0019596809965113,-194.38075737468105,0.0017530109840327,96.46648133311707,-76.80925638149961,0.0017530447443191,0.2125825150163943,1.760082932076898e-07,291.42164265635654,291.4228852283966,3.30795948132198e-05,2.64396544641559e-06,0.0,96.25176643877688,0.0
-76.8090623319468,0.0024040593360201,-9.49482623039141e-07,6.283185276268659,96.46757556309856,-0.0024041072428165,5091.36289628819,194.38326250868744,-0.0004752437345445,-3.0910927173849414e-08,0.0,-163.0065763055327,-5.770101585230598e-05,-0.0019597514521147,-6.763833314874012e-07,-0.001550213523024,-1.9917143964539548,163.00923998439515,-0.0292908122239648,96.252906268659,31.87493189207737,-0.0004752434394867,0.0376708898544907,-4867.440043604524,7.432222548086021e-08,0.0019596902745228,-194.38187499687209,0.0017525515504845,96.46757887325326,-76.80802740309969,0.0017525852146508,0.2125568645788677,1.7553894079965666e-07,291.34418912809014,291.34542840848627,3.299155806558356e-05,2.6362284190602475e-06,0.0,96.25290669250418,0.0
-76.8078338669253,0.002404064856746,-9.469073562091706e-07,6.283185276352964,96.46867018592872,-0.0024041126288086,5091.681511333096,194.38437288046435,-0.0004752345074986,-3.0826622100913964e-08,0.0,-163.0067131321097,-5.753474488204875e-05,-0.0019597605365509,-6.746305177064035e-07,-0.0015498840905556,-1.9962732318654075,163.0093691602842,-0.0292908114819585,96.25404348449756,31.87530816522907,-0.000475234213101,0.0375704849020937,-4867.449378777548,7.410124706845043e-08,0.0019596995277497,-194.3829896290774,0.0017520933366771,96.46867348659944,-76.80680169566243,0.0017521269050148,0.2125312825171112,1.7507083326330508e-07,291.2669417971984,291.2681777947988,3.29037543937442e-05,2.628512652618274e-06,0.0,96.25404390711653,0.0
-76.80660867127649,0.0024040703625682,-9.443387956035414e-07,6.283185276437046,96.46976188974004,-0.0024041180002515,5092.000130133454,194.385480281214,-0.0004752253050753,-3.0742539848141404e-08,0.0,-163.00684958246558,-5.736898616706534e-05,-0.0019597695967125,-6.728823782442416e-07,-0.0015495555348445,-1.9990355561125817,163.00949798002603,-0.0292908107421587,96.25517766930744,31.875683435487883,-0.0004752250113361,0.0374703472113933,-4867.458714060341,7.388084807430896e-08,0.001959708756258,-194.38410127935384,0.0017516363393993,96.4697651809552,-76.80557925014611,0.0017516698122003,0.2125057686492362,1.74603951336621e-07,291.18990011322006,291.1911328368448,3.281618324971235e-05,2.620816268482004e-06,0.0,96.25517809070338,0.0
-76.80538673624469,0.0024040758535275,-9.417769248313886e-07,6.283185276520906,96.4708506823156,-0.0024041233571852,5092.3187526792535,194.3865847189349,-0.000475216127208,-3.0658679829440943e-08,0.0,-163.00698565765126,-5.720374814103576e-05,-0.0019597786326645,-6.711389007342922e-07,-0.0015492278535688,-1.9999988832901068,163.00962644460162,-0.0292908100045597,96.25630883115691,31.87605770552345,-0.0004752158341293,0.0373704760871934,-4867.468049452609,7.366102727088306e-08,0.0019597179601138,-194.3852099556794,0.0017511805554927,96.47085396410358,-76.80436005815098,0.0017512139330457,0.2124803227935447,1.741383130569114e-07,291.11306354017535,291.11429299850954,3.2728844037039786e-05,2.613141803046753e-06,0.0,96.2563092513328,0.0
-76.8041680536612,0.002404081329665,-9.392217265942268e-07,6.283185276604545,96.47193657141418,-0.0024041286996489,5092.637378960511,194.3876862015356,-0.0004752069738354,-3.057504146230897e-08,0.0,-163.0071213587206,-5.703901240546701e-05,-0.0019597876444711,-6.694000727670514e-07,-0.0015489010444123,-1.9991623464685455,163.00975455498985,-0.0292908092691557,96.25743697809264,31.876430977998343,-0.0004752066814136,0.037270870816303,-4867.477384954063,7.344178334304069e-08,0.0019597271393831,-194.38631566607768,0.001750725981764,96.47193984380324,-76.80314411097467,0.0017507592643582,0.2124549447688596,1.7367392086519066e-07,291.03643153217865,291.0376577339985,3.26417361786615e-05,2.6054841472511373e-06,0.0,96.2574373970518,0.0
-76.80295261433963,0.002404086791022,-9.366731849865146e-07,6.283185276687962,96.47301956476797,-0.0024041340276827,5092.956008967272,194.388784736959,-0.0004751978448877,-3.0491624192208364e-08,0.0,-163.0072566867397,-5.68747961167579e-05,-0.001959796632197,-6.67665881830504e-07,-0.0015485751050647,-1.996526698474572,163.00988231218156,-0.029290808535941,96.2585621181404,31.87680325556809,-0.000475197553124,0.0371715306925641,-4867.486720564409,7.322311484863844e-08,0.0019597362941319,-194.387418418498,0.0017502726149691,96.47302282778618,-76.80193140014292,0.0017503058028927,0.2124296343945372,1.732107809880534e-07,290.96000354223634,290.96122649622595,3.25548590936024e-05,2.597848327183728e-06,0.0,96.2585625358858,0.0
-76.80174040993226,0.0024040922376402,-9.341312818841886e-07,6.283185276771159,96.47409967009216,-0.0024041393413278,5093.274642689605,194.3898803331733,-0.0004751887403025,-3.040842742639306e-08,0.0,-163.0073916427283,-5.671109248920606e-05,-0.0019598055959066,-6.65936315581705e-07,-0.0015482500332211,-1.9920943112134837,163.01000971717343,-0.0292908078049099,96.2596842593039,31.87717454088103,-0.0004751884491925,0.0370724550038921,-4867.496056283359,7.300501954872676e-08,0.0019597454244252,-194.3885182209927,0.001749820451914,96.4741029237676,-76.80072191652529,0.0017498535454536,0.2124043914906322,1.727488675314318e-07,290.88377902278444,290.8849987375516,3.246821225573803e-05,2.590232416726507e-06,0.0,96.25968467583888,0.0
-76.80053143179501,0.0024040976695597,-9.315960016451252e-07,6.283185276854136,96.47517689508167,-0.002404144640624,5093.593280117608,194.390972998169,-0.0004751796600134,-3.0325450589634014e-08,0.0,-163.0075262277334,-5.654789162536135e-05,-0.0019598145356642,-6.642113616786977e-07,-0.0015479258265822,-1.9858691735346312,163.01013677095415,-0.0292908070760565,96.26080340956608,31.877544836578583,-0.0004751793695566,0.036973643053878,-4867.505392110623,7.27874966365804e-08,0.0019597545303285,-194.3896150814604,0.0017493694894107,96.47518013944232,-76.79951565210872,0.0017494024888523,0.2123792158773874,1.7228818190240413e-07,290.8077574397584,290.80897392399595,3.238179509420668e-05,2.582635064028984e-06,0.0,96.2608038248937,0.0
-76.79932567125194,0.0024041030868223,-9.290673269046558e-07,6.283185276936893,96.47625124741944,-0.0024041499256116,5093.9119212414025,194.3920627398605,-0.0004751706039562,-3.024269311376954e-08,0.0,-163.00766044278038,-5.638521366118065e-05,-0.0019598234515338,-6.624910078817934e-07,-0.0015476024828542,-1.9778568876417488,163.0102634745201,-0.0292908063493753,96.26191957688854,31.87791414529512,-0.0004751703141537,0.0368750941514797,-4867.514728045913,7.257054458407295e-08,0.001959763611907,-194.3907090078862,0.0017489197243703,96.4762544824931,-76.79831259819738,0.0017489526299987,0.2123541073756843,1.7182873233893576e-07,290.7319382578281,290.7331515201041,3.229560704688072e-05,2.575060521478283e-06,0.0,96.2619199910118,0.0
-76.79812312010955,0.002404108489468,-9.265452423410325e-07,6.283185277019432,96.47732273475484,-0.0024041551963288,5094.230566051139,194.39314956603636,-0.0004751615720665,-3.016015446904858e-08,0.0,-163.00779428897025,-5.622302376786796e-05,-0.001959832343579,-6.607752416633608e-07,-0.0015472799997495,-1.968064664051322,163.01038982883756,-0.0292908056248604,96.26303276921207,31.878282469658107,-0.0004751612829154,0.0367768075908543,-4867.524064088941,7.235416184154828e-08,0.0019597726692266,-194.39180000819795,0.0017484711535713,96.47732596056936,-76.79711274628764,0.0017485039656711,0.2123290658065808,1.713705343771422e-07,290.65632093937006,290.6575309883737,3.2209647519759785e-05,2.5675011528211374e-06,0.0,96.26303318213417,0.0
-76.79692376929697,0.0024041138775383,-9.240297305926742e-07,6.283185277101752,96.47839136471428,-0.0024041604528169,5094.549214536995,194.3942334846429,-0.0004751525642777,-3.0077834049200815e-08,0.0,-163.00792776730842,-5.606136276431988e-05,-0.0019598412118642,-6.590640507279901e-07,-0.0015469583749855,-1.9565013151036252,163.01051583492227,-0.0292908049025062,96.26414299445608,31.8786498122879,-0.0004751522757778,0.036678782664881,-4867.533400239416,7.2138346546767e-08,0.0019597817023512,-194.3928880902846,0.0017480237737799,96.47839458129732,-76.79591608769826,0.0017480564926339,0.2123040909920862,1.709135491601989e-07,290.580904931769,290.5821117760391,3.212391600703977e-05,2.559967595641844e-06,0.0,96.26414340618004,0.0
-76.79572761065754,0.0024041192510741,-9.21520774658306e-07,6.283185277183855,96.47945714492428,-0.002404165695117,5094.86786668917,194.39531450366133,-0.0004751435805283,-2.999573127591876e-08,0.0,-163.00806087880352,-5.590018406206554e-05,-0.0019598500564527,-6.57357422993977e-07,-0.0015466376062851,-1.9431772470322184,163.0106414937683,-0.0292908041823071,96.2652502605184,31.87901617579788,-0.000475143292677,0.0365810186880468,-4867.5427364970565,7.192309717634348e-08,0.0019597907113456,-194.3939732621,0.0017475775819813,96.47946035230343,-76.79472261388194,0.0017476102078724,0.212279182754579,1.7045777699609506e-07,290.5056897161326,290.5068933642267,3.203841196069108e-05,2.5524473880447456e-06,0.0,96.26525067104753,0.0
-76.79453463573326,0.0024041246101152,-9.190183572151624e-07,6.283185277265741,96.48052008297248,-0.0024041709232672,5095.18652249789,194.396392630891,-0.0004751346207518,-2.991384557796011e-08,0.0,-163.0081936245159,-5.573951552677763e-05,-0.0019598588774083,-6.556553462841116e-07,-0.0015463176913768,-1.9281044505990084,163.01076680635862,-0.0292908034642574,96.26635457527692,31.879381562794613,-0.0004751343335499,0.0364835149698802,-4867.552072861575,7.170841265229784e-08,0.0019597996962747,-194.3950555314832,0.0017471325749737,96.4805232811752,-76.79353231684043,0.0017471651081812,0.2122543409165009,1.7000322057232727e-07,290.430674755948,290.431875216242,3.1953134810622874e-05,2.54494918895179e-06,0.0,96.26635498461404,0.0
-76.79334483606547,0.0024041299547025,-9.16522462535336e-07,6.2831852773474095,96.48158018643238,-0.002404176137308,5095.505181953413,194.39746787416533,-0.0004751256848866,-2.9832176391147164e-08,0.0,-163.0083260054714,-5.557934249906036e-05,-0.0019598676747941,-6.539578085336127e-07,-0.0015459986279945,-1.911296490303405,163.01089177368704,-0.0292908027483514,96.2674559465878,31.879745975877658,-0.0004751253983323,0.0363862708133785,-4867.561409332687,7.149429120838288e-08,0.0019598086572027,-194.39613490630967,0.0017466887496259,96.4815833754862,-76.7923451877565,0.0017467211904319,0.2122295653012249,1.695498673983832e-07,290.3558595165233,290.3570567977028,3.186808401761292e-05,2.5374691152321744e-06,0.0,96.26745635473613,0.0
-76.79215820330167,0.0024041352848758,-9.140330729845558e-07,6.283185277428864,96.48263746286158,-0.0024041813372778,5095.823845046015,194.39854024127692,-0.000475116772868,-2.9750723127023324e-08,0.0,-163.00845802272903,-5.5419677151296406e-05,-0.0019598764486732,-6.522647976069485e-07,-0.001545680413878,-1.892768492175172,163.0110163967252,-0.0292908020345835,96.2685543822869,31.880109417639712,-0.0004751164869598,0.0362892855413433,-4867.570745910109,7.128073175484914e-08,0.0019598175941942,-194.39721139438936,0.0017462461028597,96.48264064279375,-76.79116121844132,0.0017462784515436,0.2122048557322732,1.6909773596996206e-07,290.2812434748006,290.2824375853399,3.178325900213741e-05,2.530010723461136e-06,0.0,96.26855478924944,0.0
-76.79097472870872,0.002404140600676,-9.115501729312994e-07,6.283185277510101,96.48369191978487,-0.0024041865232161,5096.142511766003,194.39960973999345,-0.0004751078846311,-2.96694852459856e-08,0.0,-163.00858967732822,-5.526050641378433e-05,-0.0019598851991088,-6.505763013581068e-07,-0.0015453630467723,-1.872537130162026,163.0111406764705,-0.0292908013229481,96.26964989018916,31.880471890666616,-0.0004751075993672,0.0361925584499701,-4867.580082593556,7.106773264215384e-08,0.0019598265073133,-194.39828500356813,0.0017458046314732,96.48369509062265,-76.78998040028635,0.0017458368883129,0.2121802120338005,1.686468028559265e-07,290.2068260900615,290.2080170383667,3.169865922476382e-05,2.522571568583321e-06,0.0,96.2696502959691,0.0
-76.78979440405777,0.0024041459021432,-9.09073745022638e-07,6.283185277591124,96.48474356472292,-0.0024041916951629,5096.461182103705,194.4006763781772,-0.000475099020112,-2.9588462163256325e-08,0.0,-163.0087209702777,-5.510182745193481e-05,-0.0019598939261637,-6.488923078423113e-07,-0.0015450465244282,-1.8506206111241883,163.01126461391084,-0.0292908006134397,96.27074247808852,31.880833397537224,-0.000475098735494,0.0360960888627527,-4867.58941938275,7.085529223995741e-08,0.0019598353966237,-194.3993557416709,0.0017453643324398,96.48474672649348,-76.7888027251426,0.0017453964977131,0.2121556340305313,1.6819706878178601e-07,290.1326068423928,290.13379463696555,3.161428413632651e-05,2.5151508792530167e-06,0.0,96.27074288268872,0.0
-76.78861722127745,0.0024041511893165,-9.066037730635268e-07,6.283185277671933,96.48579240516676,-0.0024041968531571,5096.779856049485,194.4017401635366,-0.0004750901792503,-2.95076533115678e-08,0.0,-163.0088519026249,-5.494364499818018e-05,-0.0019599026299007,-6.472128050715538e-07,-0.0015447308446019,-1.8270386584495,163.01138821002695,-0.0292907999060526,96.27183215375833,31.881193940823675,-0.0004750898952754,0.0359998760964762,-4867.598756277405,7.064340939233847e-08,0.0019598442621893,-194.40042361643552,0.0017449252026371,96.4857955578972,-76.78762818451393,0.0017449572766211,0.2121311215473921,1.6774853201402385e-07,290.05858520482,290.0597698540311,3.153013317121596e-05,2.507750537777234e-06,0.0,96.27183255718194,0.0
-76.78744317162668,0.0024041564622368,-9.04140239399524e-07,6.283185277752528,96.4868384485893,-0.0024042019972374,5097.09853359372,194.40280110381653,-0.0004750813619817,-2.9427058106337722e-08,0.0,-163.00898247537975,-5.478595081552595e-05,-0.0019599113103824,-6.455377812022138e-07,-0.0015444160050549,-1.801812494303599,163.0115114658122,-0.0292907992007813,96.27291892495124,31.88155352309116,-0.0004750810786468,0.0359039194617013,-4867.608093277242,7.04320822550852e-08,0.0019598531040736,-194.40148863564715,0.0017444872389749,96.4868415923066,-76.78645677001471,0.0017445192219449,0.2121066744100588,1.6730117394118105e-07,289.98476064727123,289.98594215949464,3.144620579437582e-05,2.5003683442116517e-06,0.0,96.2729193272014,0.0
-76.7862722472084,0.0024041617209425,-9.01683128421044e-07,6.28318527783291,96.48788170244472,-0.0024042071274423,5097.417214726823,194.4038592067308,-0.0004750725682432,-2.9346675997903865e-08,0.0,-163.00911268959578,-5.46287379205882e-05,-0.0019599199676711,-6.438672243290367e-07,-0.0015441020035548,-1.7749648205315187,163.01163438223156,-0.0292907984976201,96.27400279939955,31.88191214689818,-0.0004750722855497,0.0358082182891754,-4867.617430381978,7.022130982237169e-08,0.0019598619223406,-194.40255080701036,0.0017440504383766,96.48788483717571,-76.78528847392087,0.0017440823306068,0.2120822924443189,1.668550105131173e-07,289.91113265632686,289.9123110398781,3.136250141523968e-05,2.493004348084236e-06,0.0,96.27400320047911,0.0
-76.78510443947425,0.0024041669654733,-8.992324233436146e-07,6.28318527791308,96.4889221741664,-0.0024042122438106,5097.735899439224,194.4049144799182,-0.0004750637979717,-2.9266506419288143e-08,0.0,-163.00924254629467,-5.447202279015916e-05,-0.0019599286018289,-6.422011225901119e-07,-0.0015437888378746,-1.7465197982275114,163.01175696026837,-0.0292907977965637,96.27508378481495,31.882269814796345,-0.0004750635159161,0.0357127718950153,-4867.626767591334,7.001109083165387e-08,0.0019598707170531,-194.4036101382136,0.0017436147977676,96.488925299938,-76.78412328711575,0.0017436465995328,0.2120579754767969,1.664100334230968e-07,289.8377007015328,289.8388759648782,3.127901948556898e-05,2.48566216559848e-06,0.0,96.27508418472716,0.0
-76.78393974020578,0.0024041721958693,-8.967881086086805e-07,6.283185277993037,96.48995987117382,-0.0024042173463796,5098.054587721384,194.40596693102643,-0.000475055051105,-2.9186548845394524e-08,0.0,-163.00937204652809,-5.431578166165088e-05,-0.0019599372129178,-6.405394640002485e-07,-0.0015434765057929,-1.7165030259916283,163.01187920088535,-0.0292907970976064,96.27616188888868,31.882626529330583,-0.0004750547696885,0.03561757961081,-4867.636104905033,6.98014237831215e-08,0.001959879488275,-194.40466663697907,0.0017431803141394,96.48996298801276,-76.7829612022412,0.0017432120257141,0.2120337233342341,1.6596626590487452e-07,289.76446427312146,289.76563642464987,3.119575940512708e-05,2.478336254338165e-06,0.0,96.27616228763628,0.0
-76.7827781412677,0.0024041774121685,-8.943501682371004e-07,6.283185278072784,96.49099480084573,-0.0024042224351873,5098.373279563789,194.4070165675863,-0.0004750463275803,-2.910680271988072e-08,0.0,-163.0095011913429,-5.416002135656445e-05,-0.0019599458009997,-6.388822364928091e-07,-0.0015431650050946,-1.6849415168928457,163.0120011050571,-0.0292907964007428,96.27723711929173,31.882982293039078,-0.0004750460468,0.0355226407414573,-4867.645442322797,6.959230683222103e-08,0.0019598882360691,-194.4057203109529,0.0017427469842741,96.49099790877852,-76.78180221042783,0.0017427786059282,0.2120095358439519,1.65523679244312e-07,289.6914228332444,289.6925918811294,3.1112720623269976e-05,2.4710302262848117e-06,0.0,96.27723751687796,0.0
-76.78161963398773,0.0024041826144107,-8.919185847520989e-07,6.283185278152319,96.49202697057008,-0.0024042275102752,5098.691974956946,194.408063397465,-0.0004750376273341,-2.9027267448195376e-08,0.0,-163.00962998167003,-5.400474679996144e-05,-0.0019599543661367,-6.372294285292509e-07,-0.0015428543335692,-1.6518636741589925,163.01212267379137,-0.0292907957059673,96.27830948367398,31.88333710845301,-0.0004750373471897,0.0354279546275741,-4867.654779844348,6.938373903369447e-08,0.0019598969604974,-194.4067711677436,0.0017423148052677,96.49203006962335,-76.78064630336142,0.0017423463372737,0.2119854128342261,1.650822519785147e-07,289.61857587360385,289.619741826144,3.102990262006387e-05,2.463744095773566e-06,0.0,96.27830988010174,0.0
-76.78046421090528,0.0024041878026343,-8.894933433439637e-07,6.283185278231644,96.4930563877029,-0.0024042325716771,5099.010673891394,194.409107428058,-0.000475028950308,-2.8947942519452772e-08,0.0,-163.0097584185959,-5.3849948132811966e-05,-0.0019599629083899,-6.355810282112264e-07,-0.0015425444890127,-1.6172992656158494,163.01224390801738,-0.0292907950132744,96.27937898966572,31.883690978097164,-0.0004750286707988,0.0353335206094664,-4867.6641174694105,6.917571896327851e-08,0.0019599056616236,-194.4078192150064,0.0017418837740878,96.49305947790312,-76.77949347370158,0.0017419152167159,0.211961354132893,1.646420288167788e-07,289.5459228888997,289.5470857544088,3.0947304753849266e-05,2.4564768742773053e-06,0.0,96.279379384938,0.0
-76.77931186315675,0.0024041929768778,-8.870744267503174e-07,6.283185278310759,96.49408305956406,-0.0024042376194327,5099.32937635769,194.41014866692083,-0.0004750202964354,-2.8868827360181603e-08,0.0,-163.00988650310936,-5.3695624052097216e-05,-0.0019599714278212,-6.339370237964285e-07,-0.0015422354692264,-1.581279396898077,163.01236480872726,-0.0292907943226588,96.28044564487688,31.88404390448944,-0.0004750200175596,0.0352393379846286,-4867.673455197709,6.8968244582851e-08,0.0019599143395093,-194.40886446027625,0.0017414538875421,96.49408614093768,-76.77834371237043,0.0017414852410616,0.2119373595688958,1.6420295448647828e-07,289.4734633361792,289.47462312285427,3.086492651340429e-05,2.449228790099674e-06,0.0,96.28044603899674,0.0
