FxFR,yaw,ay,brake,FxRL,rollrate,sideslipFR,yawrate,gas,RR,sideslipFL,longslipFL,steeringangel,FR,x,FyFR,RL,FyRR,sideslipRR,roll,signal,slip1,FxFL,slip,FyRL,longslipRL,y,pitch,ax,longslipRR,az,sideslipRL,FL,signal,pitchrate,vx,FyFL,longslipFR,FxRR,vy
-78.05421045180994,0.519087308656792,-7.483838106152691e-09,0.0,82.841560150882,1.988872964394771e-16,-0.0024168166513276,-1.5950133886285594e-09,0.0647811488365377,14.181656241150044,0.0024168167963521,-0.000472283820244,0.0,14.167909753665311,10252.15892553474,199.82992586056312,14.18165624813314,165.6589444752806,-0.0019849439987581,-1.7355620648421388e-08,0.0,6.283185306628489,-78.0542088216335,-5.510969769322716e-10,-165.6589491472515,0.0004965620719143,-45.89807094182536,-0.0005794565102783,4.375425421707537e-09,0.0004965621341788,-2.5364424300996253e-12,0.0019849439325431,14.167909761352789,0.0,2.450571415076808e-11,4.691806902873445,-199.82993339970415,-0.0004722838195113,82.84156544037579,-2.545939711663211e-09
-78.05421045230733,0.5190873086408414,-7.48385947753426e-09,0.0,82.84156009873941,3.0820752728292627e-16,-0.0024168166513291,-1.5950133648264034e-09,0.0647811488332622,14.181656241277844,0.0024168167963544,-0.0004722838202447,0.0,14.167909753797428,10252.199663202073,199.82992586191847,14.18165624826095,165.65894447603318,-0.0019849439987642,-1.7355620645520333e-08,0.0,6.283185306628489,-78.05420882211936,-5.510967876230354e-10,-165.6589491480141,0.0004965620716013,-45.87479545254468,-0.0005794565100332,4.37545466268853e-09,0.0004965621338656,-2.54050804636141e-12,0.0019849439325498,14.167909761484896,0.0,2.450574003650777e-11,4.691806902917197,-199.8299334010677,-0.0004722838195117,82.84156538823385,-2.5459388404444117e-09
-78.05421045280147,0.5190873086248908,-7.483862183702084e-09,0.0,82.84156004659633,1.4399053161838022e-16,-0.0024168166513312,-1.5950133864846115e-09,0.0647811488299793,14.181656241405657,0.0024168167963558,-0.0004722838202451,0.0,14.167909753929536,10252.240400869408,199.82992586326748,14.181656248388752,165.65894447678906,-0.0019849439987708,-1.7355620643218445e-08,0.0,6.283185306628489,-78.05420882264228,-5.510967876178961e-10,-165.65894914877916,0.0004965620712876,-45.85151996326444,-0.0005794565097882,4.3754384739622315e-09,0.0004965621335521,-2.5163855764500163e-12,0.0019849439325561,14.167909761617013,0.0,2.4505726213600975e-11,4.691806902960952,-199.82993340243135,-0.0004722838195127,82.84156533606107,-2.54593924263106e-09
-78.05421045328718,0.5190873086089403,-7.483871684772139e-09,0.0,82.84155999441415,1.5299802571169062e-16,-0.002416816651333,-1.595013399031566e-09,0.0647811488266967,14.181656241533464,0.0024168167963576,-0.0004722838202448,0.0,14.16790975406167,10252.281138536742,199.82992586463203,14.181656248516562,165.65894447754945,-0.0019849439987768,-1.7355620641973955e-08,0.0,6.283185306628489,-78.0542088231328,-5.510967876127567e-10,-165.65894914952784,0.0004965620709742,-45.82824447398461,-0.0005794565095431,4.375429657753566e-09,0.000496562133239,-2.5408725272803925e-12,0.0019849439325622,14.167909761749138,0.0,2.450576538692084e-11,4.6918069030047045,-199.8299334037766,-0.0004722838195116,82.84156528388556,-2.545939274961725e-09
-78.05421045375654,0.5190873085929897,-7.483867217648133e-09,0.0,82.84155994227042,2.728275017718127e-16,-0.0024168166513341,-1.595013405000194e-09,0.0647811488234155,14.181656241661274,0.0024168167963598,-0.0004722838202444,0.0,14.167909754193786,10252.321876204078,199.8299258659833,14.181656248644371,165.6589444783082,-0.0019849439987832,-1.7355620639702553e-08,0.0,6.283185306628489,-78.05420882360252,-5.510965983035203e-10,-165.6589491502855,0.0004965620706614,-45.80496898470523,-0.0005794565092981,4.375489842527947e-09,0.000496562132926,-2.546402351906311e-12,0.0019849439325691,14.167909761881264,0.0,2.4505730791121378e-11,4.691806903048458,-199.82993340514105,-0.0004722838195117,82.84156523174929,-2.545938030397573e-09
-78.054210454283,0.5190873085770391,-7.483849095199471e-09,0.0,82.84155989011042,1.0796335150094911e-16,-0.0024168166513366,-1.5950134426554047e-09,0.0647811488201326,14.181656241789083,0.0024168167963608,-0.0004722838202447,0.0,14.167909754325894,10252.362613871412,199.82992586734045,14.181656248772178,165.65894447906106,-0.0019849439987901,-1.7355620637658762e-08,0.0,6.283185306628489,-78.05420882409682,-5.510968822545271e-10,-165.65894915105196,0.0004965620703482,-45.78169349542628,-0.000579456509053,4.375461410598172e-09,0.0004965621326127,-2.547842577039018e-12,0.001984943932575,14.16790976201338,0.0,2.4505677999980232e-11,4.691806903092212,-199.82993340649637,-0.0004722838195128,82.8415651795685,-2.5459397960749047e-09
-78.05421045475883,0.5190873085610885,-7.483839171124181e-09,0.0,82.84155983796515,1.5015997640582548e-16,-0.0024168166513383,-1.5950134181462622e-09,0.0647811488168507,14.181656241916892,0.002416816796363,-0.0004722838202445,0.0,14.167909754458028,10252.403351538747,199.8299258687135,14.181656248899984,165.6589444798339,-0.0019849439987963,-1.7355620636657983e-08,0.0,6.283185306628489,-78.05420882458262,-5.510968822493879e-10,-165.65894915181144,0.0004965620700348,-45.75841800614777,-0.0005794565088079,4.375491490036978e-09,0.0004965621322991,-2.530675481853304e-12,0.0019849439325817,14.167909762145506,0.0,2.4505637095197854e-11,4.691806903135967,-199.82993340785129,-0.0004722838195122,82.84156512741048,-2.545939741614728e-09
-78.05421045526862,0.519087308545138,-7.483834193637874e-09,0.0,82.84155978577604,1.5611018129234966e-16,-0.0024168166513401,-1.5950133967428416e-09,0.0647811488135684,14.181656242044696,0.0024168167963647,-0.000472283820245,0.0,14.167909754590143,10252.44408920608,199.8299258700628,14.181656249027794,165.65894448059476,-0.0019849439988028,-1.7355620634914974e-08,0.0,6.283185306628489,-78.05420882509495,-5.510968822442485e-10,-165.6589491525729,0.0004965620697214,-45.735142516869686,-0.0005794565085629,4.3754379779379666e-09,0.0004965621319857,-2.5290402229134495e-12,0.0019849439325877,14.167909762277622,0.0,2.450563508045124e-11,4.691806903179721,-199.8299334092134,-0.0004722838195127,82.84156507522074,-2.545939682696874e-09
-78.05421045577708,0.5190873085291874,-7.483816331962865e-09,0.0,82.84155973359053,2.418415033993835e-16,-0.0024168166513419,-1.5950133551401995e-09,0.0647811488102872,14.181656242172505,0.0024168167963664,-0.0004722838202444,0.0,14.16790975472227,10252.484826873417,199.82992587142692,14.181656249155608,165.65894448136137,-0.0019849439988092,-1.735562063328698e-08,0.0,6.283185306628489,-78.05420882554182,-5.510969768911579e-10,-165.65894915332186,0.0004965620694078,-45.71186702759203,-0.0005794565083178,4.375461685554774e-09,0.0004965621316725,-2.5422312823021975e-12,0.001984943932594,14.167909762409757,0.0,2.4505681860550696e-11,4.691806903223475,-199.82993341055715,-0.0004722838195124,82.84156502308093,-2.5459400421937853e-09
-78.05421045623602,0.5190873085132368,-7.483887655304915e-09,0.0,82.84155968146248,3.617570062463511e-16,-0.0024168166513431,-1.5950134331024482e-09,0.0647811488070088,14.18165624230032,0.0024168167963688,-0.0004722838202453,0.0,14.167909754854389,10252.52556454075,199.82992587276988,14.181656249283412,165.6589444821059,-0.0019849439988147,-1.7355620629668353e-08,0.0,6.283185306628489,-78.05420882606263,-5.510965982778242e-10,-165.6589491540906,0.0004965620690946,-45.68859153831481,-0.0005794565080728,4.375496993782031e-09,0.0004965621313593,-2.516207998098798e-12,0.0019849439326009,14.167909762541855,0.0,2.450572772723893e-11,4.691806903267228,-199.82993341193404,-0.000472283819512,82.84156497094115,-2.545937712687477e-09
-78.0542104567846,0.5190873084972862,-7.483887424536546e-09,0.0,82.84155962929337,9.332076273993206e-17,-0.0024168166513451,-1.595013493889237e-09,0.0647811488037252,14.181656242428131,0.0024168167963702,-0.0004722838202456,0.0,14.167909754986496,10252.566302208086,199.8299258741272,14.181656249411214,165.65894448285863,-0.0019849439988213,-1.7355620627788128e-08,0.0,6.283185306628489,-78.0542088265844,-5.510967875767823e-10,-165.65894915484634,0.0004965620687807,-45.665316049038026,-0.0005794565078277,4.3754229208242275e-09,0.0004965621310461,-2.5308274251775786e-12,0.001984943932607,14.16790976267398,0.0,2.450575880975135e-11,4.691806903310982,-199.82993341328373,-0.0004722838195135,82.84156491874596,-2.5459390147697703e-09
-78.05421045724435,0.5190873084813357,-7.483899641658641e-09,0.0,82.84155957713699,3.8234184935403557e-17,-0.0024168166513469,-1.5950135211467571e-09,0.064781148800444,14.181656242555944,0.0024168167963719,-0.0004722838202461,0.0,14.167909755118629,10252.60703987542,199.8299258754819,14.181656249539028,165.65894448362167,-0.0019849439988277,-1.7355620627417528e-08,0.0,6.283185306628489,-78.05420882710787,-5.510967875716431e-10,-165.6589491555985,0.0004965620684677,-45.64204055976168,-0.0005794565075827,4.3754487939017965e-09,0.0004965621307333,-2.5436736131308616e-12,0.0019849439326132,14.167909762806095,0.0,2.4505794104177685e-11,4.691806903354735,-199.82993341463285,-0.0004722838195125,82.84156486661081,-2.545939094122031e-09
-78.05421045770501,0.5190873084653851,-7.483863404805172e-09,0.0,82.84155952498902,2.3051784130482967e-16,-0.0024168166513485,-1.5950134955474102e-09,0.0647811487971614,14.181656242683747,0.0024168167963735,-0.0004722838202461,0.0,14.167909755250744,10252.647777542756,199.8299258768444,14.181656249666842,165.65894448437496,-0.0019849439988339,-1.735562062619075e-08,0.0,6.283185306628489,-78.05420882755422,-5.510967875665039e-10,-165.65894915634888,0.000496562068155,-45.61876507048576,-0.0005794565073376,4.375495884499605e-09,0.0004965621304193,-2.5402008010037995e-12,0.0019849439326196,14.167909762938214,0.0,2.4505799012893228e-11,4.691806903398489,-199.82993341598032,-0.0004722838195124,82.84156481442999,-2.545938665431154e-09
-78.05421045821629,0.5190873084494345,-7.483853850993626e-09,0.0,82.84155947280517,3.9160814211691327e-16,-0.0024168166513508,-1.5950134210929655e-09,0.0647811487938816,14.181656242811552,0.0024168167963753,-0.000472283820247,0.0,14.167909755382851,10252.68851521009,199.82992587820016,14.18165624979465,165.6589444851299,-0.0019849439988405,-1.7355620622908732e-08,0.0,6.283185306628489,-78.05420882805866,-5.510968822134132e-10,-165.65894915710595,0.0004965620678407,-45.595489581210266,-0.0005794565070925,4.375452735919734e-09,0.0004965621301052,-2.5041672795572133e-12,0.0019849439326257,14.16790976307033,0.0,2.450580912855116e-11,4.691806903442244,-199.82993341734087,-0.0004722838195139,82.84156476225914,-2.5459394673894473e-09
-78.05421045873953,0.5190873084334839,-7.483839751882794e-09,0.0,82.84155942063869,4.0113480153020526e-16,-0.0024168166513524,-1.5950134180922963e-09,0.0647811487905969,14.181656242939368,0.0024168167963772,-0.0004722838202463,0.0,14.167909755514978,10252.729252877423,199.82992587955283,14.181656249922458,165.65894448588503,-0.0019849439988469,-1.7355620618809943e-08,0.0,6.283185306628489,-78.05420882857148,-5.51096882208274e-10,-165.6589491578642,0.0004965620675281,-45.57221409193521,-0.0005794565068475,4.375418776351042e-09,0.0004965621297922,-2.5302589793220344e-12,0.0019849439326322,14.167909763202456,0.0,2.450587625621945e-11,4.691806903485999,-199.8299334187023,-0.000472283819514,82.84156471008511,-2.545939454205396e-09
-78.05421045921386,0.5190873084175334,-7.483863990169447e-09,0.0,82.84155936848475,4.112676927314154e-16,-0.0024168166513541,-1.5950133989795103e-09,0.0647811487873186,14.181656243067168,0.0024168167963789,-0.0004722838202461,0.0,14.167909755647113,10252.76999054476,199.82992588091463,14.18165625005027,165.65894448664253,-0.0019849439988529,-1.7355620614715922e-08,0.0,6.283185306628489,-78.05420882904217,-5.510968822031347e-10,-165.65894915861838,0.0004965620672145,-45.54893860266059,-0.0005794565066024,4.375472974543749e-09,0.0004965621294792,-2.565293517477085e-12,0.0019849439326384,14.16790976333458,0.0,2.4505902940418156e-11,4.691806903529751,-199.82993342005656,-0.000472283819513,82.84156465794705,-2.5459394240473103e-09
-78.0542104597218,0.5190873084015828,-7.483850663179817e-09,0.0,82.84155931633418,3.6100380186964024e-16,-0.002416816651356,-1.595013355490839e-09,0.0647811487840352,14.181656243194974,0.0024168167963806,-0.0004722838202468,0.0,14.16790975577922,10252.810728212093,199.8299258822726,14.18165625017808,165.65894448739874,-0.0019849439988593,-1.7355620610967093e-08,0.0,6.283185306628489,-78.05420882956614,-5.510969768500442e-10,-165.65894915937508,0.0004965620669011,-45.5256631133864,-0.0005794565063574,4.375441102777552e-09,0.0004965621291652,-2.540996060810834e-12,0.0019849439326447,14.167909763466698,0.0,2.4505890876522408e-11,4.6918069035735055,-199.82993342141216,-0.0004722838195137,82.84156460577336,-2.545939719393712e-09
-78.05421046020183,0.5190873083856322,-7.483838077557907e-09,0.0,82.84155926416192,3.456969120104783e-16,-0.0024168166513575,-1.5950133222663251e-09,0.0647811487807548,14.181656243322784,0.0024168167963827,-0.0004722838202458,0.0,14.167909755911356,10252.851465879428,199.82992588363228,14.181656250305885,165.65894448815715,-0.0019849439988659,-1.7355620607374164e-08,0.0,6.283185306628489,-78.05420883002196,-5.510967875408078e-10,-165.65894916013406,0.0004965620665875,-45.50238762411265,-0.0005794565061123,4.375477920405006e-09,0.0004965621288518,-2.5521861612616626e-12,0.0019849439326509,14.167909763598832,0.0,2.4505887475992878e-11,4.691806903617259,-199.82993342277604,-0.0004722838195133,82.84156455362151,-2.545939618310948e-09
-78.05421046069713,0.5190873083696816,-7.483856291007637e-09,0.0,82.84155921202665,1.1501709531980515e-16,-0.0024168166513594,-1.5950133386461972e-09,0.0647811487774772,14.181656243450592,0.0024168167963843,-0.0004722838202467,0.0,14.167909756043462,10252.892203546762,199.82992588497916,14.18165625043369,165.6589444889102,-0.0019849439988723,-1.7355620604898674e-08,0.0,6.283185306628489,-78.05420883053814,-5.510969768397659e-10,-165.658949160899,0.0004965620662743,-45.47911213483932,-0.0005794565058672,4.375480484555855e-09,0.0004965621285384,-2.51273247728128e-12,0.0019849439326574,14.16790976373094,0.0,2.450585239265268e-11,4.691806903661012,-199.82993342413957,-0.0004722838195138,82.84156450147319,-2.5459399794257252e-09
-78.05421046121829,0.5190873083537311,-7.48384912238575e-09,0.0,82.841559159839,7.210428461490385e-17,-0.0024168166513614,-1.5950133161071563e-09,0.0647811487741949,14.1816562435784,0.002416816796386,-0.0004722838202472,0.0,14.16790975617558,10252.932941214098,199.8299258863449,14.181656250561502,165.65894448967555,-0.0019849439988786,-1.7355620604119176e-08,0.0,6.283185306628489,-78.05420883103157,-5.51096882182578e-10,-165.6589491616534,0.0004965620659613,-45.45583664556643,-0.0005794565056222,4.375452800707566e-09,0.0004965621282254,-2.5214554751897267e-12,0.0019849439326637,14.167909763863056,0.0,2.450584065679008e-11,4.691806903704766,-199.82993342548727,-0.0004722838195143,82.84156444931436,-2.5459398912664534e-09
-78.05421046173333,0.5190873083377805,-7.483869234592055e-09,0.0,82.8415591076806,-3.8940821067911204e-17,-0.002416816651363,-1.5950133531899102e-09,0.0647811487709127,14.181656243706213,0.0024168167963881,-0.0004722838202472,0.0,14.167909756307695,10252.973678881432,199.8299258876894,14.181656250689304,165.65894449042756,-0.0019849439988847,-1.7355620603709132e-08,0.0,6.283185306628489,-78.05420883155622,-5.510966928733417e-10,-165.65894916241604,0.0004965620656472,-45.43256115629397,-0.0005794565053771,4.375432025672122e-09,0.0004965621279124,-2.5370431821666905e-12,0.0019849439326702,14.167909763995173,0.0,2.45058117309728e-11,4.691806903748519,-199.82993342685367,-0.0004722838195151,82.841564397161,-2.5459381532749444e-09
-78.0542104621944,0.5190873083218299,-7.483885104214979e-09,0.0,82.84155905550345,-1.4181918431179492e-16,-0.0024168166513647,-1.5950133780180924e-09,0.0647811487676298,14.181656243834022,0.0024168167963895,-0.0004722838202473,0.0,14.16790975643983,10253.014416548767,199.8299258890521,14.181656250817117,165.65894449118883,-0.0019849439988912,-1.7355620604903118e-08,0.0,6.283185306628489,-78.05420883203041,-5.510966928682023e-10,-165.65894916317157,0.000496562065334,-45.40928566702194,-0.0005794565051321,4.375445942169983e-09,0.0004965621275989,-2.5377550733497115e-12,0.0019849439326768,14.167909764127309,0.0,2.4505763251317343e-11,4.691806903792274,-199.82993342820623,-0.0004722838195141,82.84156434498284,-2.545938603909608e-09
-78.05421046268577,0.5190873083058793,-7.48385215527598e-09,0.0,82.84155900338217,-2.7728375568858284e-16,-0.0024168166513668,-1.595013375717742e-09,0.064781148764349,14.181656243961829,0.0024168167963911,-0.0004722838202469,0.0,14.167909756571946,10253.0551542161,199.8299258904092,14.181656250944922,165.65894449194548,-0.0019849439988977,-1.7355620607027437e-08,0.0,6.283185306628489,-78.05420883252607,-5.510969768192091e-10,-165.65894916393097,0.0004965620650212,-45.38601017775035,-0.000579456504887,4.375490245194169e-09,0.0004965621272855,-2.545581428638045e-12,0.0019849439326828,14.167909764259424,0.0,2.450570351874302e-11,4.691806903836027,-199.82993342956237,-0.0004722838195144,82.84156429284548,-2.5459394022253526e-09
-78.05421046317657,0.5190873082899288,-7.483850916732297e-09,0.0,82.84155895120722,-1.1303558292198644e-16,-0.0024168166513682,-1.595013370249101e-09,0.0647811487610688,14.181656244089632,0.0024168167963935,-0.0004722838202474,0.0,14.167909756704065,10253.095891883451,199.82992589177223,14.181656251072734,165.65894449270624,-0.0019849439989036,-1.7355620608843654e-08,0.0,6.283185306628489,-78.05420883298312,-5.510966928579238e-10,-165.65894916468173,0.0004965620647078,-45.36273468847919,-0.000579456504642,4.375503643258595e-09,0.0004965621269721,-2.5302889640760637e-12,0.0019849439326892,14.167909764391531,0.0,2.4505665489804307e-11,4.6918069038797805,-199.82993343091863,-0.0004722838195145,82.8415642406821,-2.545938567634021e-09
-78.05421046370118,0.5190873082739782,-7.483838988915142e-09,0.0,82.84155889903526,-1.6055653997506556e-16,-0.0024168166513703,-1.595013385775608e-09,0.0647811487577791,14.181656244217445,0.0024168167963948,-0.0004722838202479,0.0,14.16790975683617,10253.136629550803,199.82992589312485,14.181656251200543,165.65894449346104,-0.0019849439989102,-1.7355620610150593e-08,0.0,6.283185306628489,-78.05420883352411,-5.510968821568818e-10,-165.65894916543618,0.0004965620643942,-45.33945919920846,-0.0005794565043969,4.375430013646672e-09,0.0004965621266587,-2.515687891971385e-12,0.0019849439326953,14.167909764523657,0.0,2.4505617764191902e-11,4.691806903923536,-199.829933432276,-0.0004722838195158,82.84156418849352,-2.545939466254488e-09
-78.054210464194,0.5190873082580276,-7.483853093882363e-09,0.0,82.84155884686928,-1.7121615007062332e-16,-0.0024168166513719,-1.5950134221089892e-09,0.0647811487545043,14.181656244345264,0.0024168167963966,-0.0004722838202471,0.0,14.167909756968289,10253.177367218155,199.8299258944764,14.181656251328349,165.65894449421774,-0.0019849439989165,-1.7355620611591012e-08,0.0,6.283185306628489,-78.05420883399712,-5.510968821517426e-10,-165.65894916620013,0.0004965620640808,-45.316183709938166,-0.0005794565041518,4.3754745319504684e-09,0.0004965621263463,-2.553445965901112e-12,0.0019849439327019,14.167909764655782,0.0,2.4505631471070127e-11,4.691806903967288,-199.82993343363265,-0.0004722838195159,82.84156413636939,-2.545939585327834e-09
-78.05421046468236,0.519087308242077,-7.483840442426581e-09,0.0,82.84155879471052,-3.15191459014137e-16,-0.0024168166513738,-1.595013439102182e-09,0.06478114875122,14.181656244473064,0.0024168167963984,-0.0004722838202476,0.0,14.167909757100412,10253.218104885513,199.82992589583648,14.181656251456156,165.65894449497426,-0.001984943998923,-1.7355620614122046e-08,0.0,6.283185306628489,-78.05420883447731,-5.510968821466034e-10,-165.6589491669555,0.0004965620637676,-45.29290822066831,-0.0005794565039068,4.3754640829072715e-09,0.0004965621260323,-2.539246974182428e-12,0.0019849439327081,14.1679097647879,0.0,2.4505595588999285e-11,4.691806904011043,-199.82993343498288,-0.0004722838195159,82.84156408417374,-2.545939071612696e-09
-78.05421046517172,0.5190873082261265,-7.48385690930181e-09,0.0,82.84155874257556,-3.003378940680029e-16,-0.0024168166513753,-1.5950134378848155e-09,0.064781148747942,14.181656244600866,0.0024168167964004,-0.0004722838202485,0.0,14.167909757232549,10253.258842552865,199.8299258971953,14.181656251583968,165.6589444957366,-0.0019849439989294,-1.7355620617364098e-08,0.0,6.283185306628489,-78.0542088350166,-5.510967874894156e-10,-165.6589491677069,0.0004965620634546,-45.26963273139887,-0.0005794565036617,4.375467074720969e-09,0.0004965621257189,-2.5393836315343057e-12,0.0019849439327146,14.167909764920006,0.0,2.4505579257609135e-11,4.691806904054796,-199.829933436342,-0.0004722838195153,82.84156403202606,-2.5459386378791392e-09
-78.05421046563464,0.5190873082101759,-7.483871487057436e-09,0.0,82.84155869041302,-4.103388529090215e-16,-0.0024168166513774,-1.5950134541291232e-09,0.0647811487446576,14.181656244728671,0.0024168167964021,-0.0004722838202479,0.0,14.167909757364672,10253.299580220217,199.82992589855075,14.18165625171177,165.6589444964916,-0.0019849439989358,-1.7355620620718004e-08,0.0,6.283185306628489,-78.05420883549336,-5.510968821363251e-10,-165.65894916848274,0.0004965620631412,-45.24635724212988,-0.0005794565034167,4.375492868217682e-09,0.0004965621254053,-2.545187483385323e-12,0.0019849439327212,14.16790976505214,0.0,2.450554108006192e-11,4.69180690409855,-199.8299334377081,-0.0004722838195145,82.8415639798513,-2.5459386396062527e-09
-78.0542104661607,0.5190873081942253,-7.483892186659773e-09,0.0,82.84155863824456,-3.730550155875304e-16,-0.0024168166513789,-1.5950134527069226e-09,0.0647811487413767,14.181656244856487,0.0024168167964039,-0.0004722838202484,0.0,14.167909757496789,10253.340317887569,199.82992589991383,14.181656251839572,165.6589444972551,-0.0019849439989417,-1.7355620624567762e-08,0.0,6.283185306628489,-78.05420883600928,-5.510967874791373e-10,-165.65894916924697,0.0004965620628278,-45.22308175286132,-0.0005794565031716,4.375474670113503e-09,0.0004965621250929,-2.530737572728617e-12,0.0019849439327275,14.167909765184248,0.0,2.450553478903086e-11,4.691806904142303,-199.8299334390609,-0.000472283819515,82.84156392771922,-2.5459386874632664e-09
-78.05421046661577,0.5190873081782748,-7.483846432484961e-09,0.0,82.84155858603157,-2.306857381932617e-16,-0.0024168166513809,-1.5950134060085576e-09,0.0647811487380948,14.181656244984296,0.0024168167964058,-0.0004722838202486,0.0,14.167909757628914,10253.381055554924,199.8299259012797,14.181656251967391,165.65894449802929,-0.0019849439989485,-1.7355620627828333e-08,0.0,6.283185306628489,-78.054208836473,-5.510968821260464e-10,-165.65894916999494,0.0004965620625146,-45.19980626359319,-0.0005794565029266,4.3754618804405934e-09,0.0004965621247791,-2.5312642287063296e-12,0.0019849439327337,14.167909765316374,0.0,2.450556498620188e-11,4.691806904186058,-199.82993344041864,-0.0004722838195151,82.84156387551793,-2.5459395071440656e-09
-78.05421046711118,0.5190873081623242,-7.48390771920466e-09,0.0,82.84155853389362,-2.3997564483976914e-16,-0.0024168166513822,-1.5950134547398224e-09,0.064781148734814,14.181656245112102,0.0024168167964073,-0.0004722838202485,0.0,14.16790975776103,10253.421793222276,199.82992590261568,14.181656252095197,165.6589444987672,-0.0019849439989544,-1.7355620629666854e-08,0.0,6.283185306628489,-78.05420883698004,-5.510965981647615e-10,-165.65894917076653,0.0004965620622007,-45.17653077432549,-0.0005794565026815,4.375468328113976e-09,0.0004965621244656,-2.5296357141396215e-12,0.0019849439327405,14.1679097654485,0.0,2.450561139002333e-11,4.691806904229811,-199.8299334417824,-0.0004722838195153,82.84156382335689,-2.545937447823009e-09
-78.05421046765582,0.5190873081463736,-7.483848176865656e-09,0.0,82.84155848173798,-3.3966688786855564e-16,-0.0024168166513844,-1.595013403677758e-09,0.064781148731535,14.18165624523991,0.0024168167964092,-0.0004722838202489,0.0,14.16790975789313,10253.462530889628,199.8299259039864,14.18165625222301,165.65894449953026,-0.0019849439989611,-1.7355620633109117e-08,0.0,6.283185306628489,-78.05420883746753,-5.510968821157683e-10,-165.65894917150584,0.0004965620618879,-45.15325528505822,-0.0005794565024365,4.375454745845085e-09,0.0004965621241525,-2.5339084896443373e-12,0.0019849439327463,14.167909765580609,0.0,2.450566888383407e-11,4.691806904273564,-199.8299334431272,-0.0004722838195165,82.84156377120898,-2.545939415778077e-09
-78.05421046812737,0.519087308130423,-7.48386831047934e-09,0.0,82.841558429578,-3.3640737028906847e-16,-0.0024168166513859,-1.5950133949577914e-09,0.0647811487282525,14.181656245367714,0.002416816796411,-0.000472283820249,0.0,14.167909758025264,10253.50326855698,199.82992590533243,14.181656252350816,165.65894450028176,-0.0019849439989674,-1.7355620636333043e-08,0.0,6.283185306628489,-78.05420883797787,-5.510966928065318e-10,-165.65894917226868,0.0004965620615749,-45.129979795791385,-0.0005794565021914,4.3754631997846335e-09,0.000496562123839,-2.543574605734277e-12,0.0019849439327529,14.167909765712732,0.0,2.45056709201716e-11,4.691806904317318,-199.82993344448937,-0.0004722838195155,82.84156371905097,-2.5459380980595987e-09
-78.05421046860943,0.5190873081144725,-7.483864394561409e-09,0.0,82.84155837741005,-5.177092710188912e-16,-0.0024168166513877,-1.595013413986252e-09,0.0647811487249727,14.181656245495525,0.0024168167964128,-0.0004722838202486,0.0,14.16790975815738,10253.544006224334,199.82992590668388,14.181656252478623,165.65894450103696,-0.0019849439989738,-1.735562064067706e-08,0.0,6.283185306628489,-78.05420883844806,-5.510966928013929e-10,-165.65894917301887,0.0004965620612613,-45.10670430652498,-0.0005794565019463,4.37548372135228e-09,0.0004965621235256,-2.5467647024728312e-12,0.0019849439327589,14.167909765844849,0.0,2.4505655624822712e-11,4.69180690436107,-199.82993344584705,-0.0004722838195153,82.84156366689058,-2.5459384661651237e-09
-78.05421046912922,0.5190873080985219,-7.483864413752352e-09,0.0,82.84155832525467,-5.290995424133937e-16,-0.0024168166513894,-1.595013448842268e-09,0.0647811487216859,14.181656245623335,0.0024168167964145,-0.0004722838202491,0.0,14.167909758289488,10253.584743891686,199.82992590804008,14.181656252606428,165.65894450179243,-0.0019849439989799,-1.7355620645947506e-08,0.0,6.283185306628489,-78.05420883895702,-5.510965981442047e-10,-165.65894917378174,0.0004965620609475,-45.08342881725902,-0.0005794565017013,4.37545900064441e-09,0.000496562123212,-2.534363352289201e-12,0.0019849439327655,14.167909765976974,0.0,2.4505641444908578e-11,4.691806904404825,-199.82993344720128,-0.0004722838195166,82.8415636147273,-2.5459376540425413e-09
-78.05421046961378,0.5190873080825713,-7.483869808836505e-09,0.0,82.8415582730953,-6.20892640521801e-16,-0.0024168166513915,-1.5950134524935754e-09,0.0647811487184072,14.181656245751144,0.0024168167964163,-0.0004722838202492,0.0,14.167909758421622,10253.62548155904,199.82992590940867,14.181656252734234,165.65894450254936,-0.0019849439989862,-1.7355620651748043e-08,0.0,6.283185306628489,-78.05420883943054,-5.51096787443163e-10,-165.65894917453514,0.0004965620606343,-45.06015332799348,-0.0005794565014562,4.375491325369644e-09,0.000496562122899,-2.5492958550632106e-12,0.0019849439327716,14.16790976610909,0.0,2.4505629332968784e-11,4.691806904448578,-199.82993344855328,-0.000472283819516,82.84156356257861,-2.5459385117540747e-09
-78.05421047009357,0.5190873080666207,-7.483868025527285e-09,0.0,82.8415582209538,-3.66591829517673e-16,-0.002416816651393,-1.595013420603419e-09,0.0647811487151268,14.181656245878957,0.0024168167964181,-0.0004722838202495,0.0,14.16790975855374,10253.666219226392,199.82992591077036,14.18165625286204,165.65894450331257,-0.0019849439989925,-1.7355620656834824e-08,0.0,6.283185306628489,-78.05420883991769,-5.510967874380237e-10,-165.65894917528684,0.0004965620603208,-45.03687783872838,-0.0005794565012112,4.375522807531399e-09,0.0004965621225858,-2.533846123060198e-12,0.0019849439327779,14.167909766241207,0.0,2.450558733164334e-11,4.691806904492332,-199.82993344990567,-0.0004722838195163,82.84156351042847,-2.54593856113611e-09
