steeringangel,slip1,longslipRR,sideslipFR,FxFR,roll,pitchrate,FyFR,FyRR,sideslipRR,pitch,y,sideslipFL,FyFL,FxRR,FxRL,signal,longslipRL,yawrate,slip,vx,vy,brake,signal,gas,FyRL,RR,az,ax,longslipFR,yaw,sideslipRL,FR,ay,RL,rollrate,FL,x,longslipFL,FxFL
0.0,4.096835974862239e-07,0.0008503779539926,-0.0024145618746734,-140.5856802262413,2.1206485455864553e-08,-1.0552212566294748e-08,199.71774039931975,165.3882761861049,-0.0019816681596599,-0.0007032210268986,-4852.203395946014,0.0024145492617027,-199.7166061541564,141.87350241592475,141.87359126494528,6.596729383108458,0.0008503793232158,5.093353400109327e-07,4.096835974862239e-07,1.626873976855956,6.673083029354954e-07,0.0178488813008057,0.0,0.0,-165.38712324031752,4.92133653175314,4.663405162547343e-08,-1.1149099626180662e-08,-0.0008504174999115,-0.0342949624052562,0.0019816554135157,4.908694519533441,1.4791394358118791e-06,4.921334311957338,1.6691925997591253e-07,4.9086995068678085,4602.090625633933,-0.00085041780167,-140.58561001776297
0.0,4.140224461059853e-07,0.0008503779329637,-0.0024145622630784,-140.58568059213934,2.2795294881825124e-08,-1.0365844993674626e-08,199.7177764172937,165.3883051869339,-0.0019816684031093,-0.0007032211315889,-4852.203953765864,0.0024145488799408,-199.716563651979,141.87350068966853,141.8735931250587,6.81468254673193,0.0008503793452466,5.09015101766897e-07,4.140224461059853e-07,1.6268739767656868,6.743647089525663e-07,0.017848881331565,0.0,0.0,-165.38708741241808,4.921336542089501,2.760789185306284e-08,-9.530787249675784e-09,-0.0008504174933968,-0.034294957313701,0.00198165506999,4.908694516289951,1.57615039090175e-06,4.92133430197536,1.5208539794500897e-07,4.908699508863883,4602.106884811694,-0.0008504178092553,-140.58560872973266
0.0,4.18909976085877e-07,0.0008503779160382,-0.0024145626203848,-140.58568085258057,2.422832750240009e-08,-9.951264694478e-09,199.71780981592656,165.3883277979051,-0.0019816685731926,-0.0007032212331501,-4852.204511585554,0.0024145485918334,-199.71652922451733,141.8734993764966,141.87359479028396,7.015602553006574,0.0008503793635578,5.087437946907146e-07,4.18909976085877e-07,1.626873976691261,6.823140069382029e-07,0.0178488813660185,0.0,0.0,-165.38705663213062,4.921336553495494,9.619930750354152e-09,-7.874516582526591e-09,-0.0008504174875091,-0.034294952225086,0.0019816547831327,4.908694512444782,1.6581811538911257e-06,4.921334290425927,1.3594450750178626e-07,4.908699510865886,4602.123143989459,-0.0008504178165787,-140.58560766019215
0.0,4.242523547393332e-07,0.0008503779041472,-0.0024145629433976,-140.58568100974642,2.549416949216533e-08,-9.32319760002102e-09,199.7178402707262,165.38834395204717,-0.0019816686708289,-0.0007032213293772,-4852.205069405079,0.0024145483964605,-199.7165029502102,141.87349850069054,141.87359627815803,7.198987206553884,0.0008503793790251,5.085288373931584e-07,4.242523547393332e-07,1.6268739766325735,6.910035683544817e-07,0.0178488814024035,0.0,0.0,-165.38703095316615,4.921336565777136,-7.311776534068953e-09,-6.171847385529565e-09,-0.0008504174823387,-0.0342949471388798,0.0019816545529387,4.908694508047451,1.724901607673231e-06,4.921334277556861,1.1879744985203858e-07,4.908699512867232,4602.139403167231,-0.0008504178235889,-140.5856068123246
0.0,4.299544125393014e-07,0.0008503778966546,-0.0024145632293066,-140.58568106907776,2.6584406355507678e-08,-8.500549747504471e-09,199.7178675216667,165.38835371004825,-0.0019816686981013,-0.0007032214182365,-4852.205627224431,0.0024145482917028,-199.7164847675434,141.8734980300334,141.87359755672674,7.364378141244872,0.0008503793910736,5.083763075310307e-07,4.299544125393014e-07,1.6268739765896991,7.002785842249493e-07,0.0178488814403829,0.0,0.0,-165.38701037487138,4.921336578727732,-2.3129825791433605e-08,-4.487455042233475e-09,-0.0008504174779249,-0.0342949420544844,0.0019816543790075,4.908694503158353,1.7761966908773738e-06,4.921334263611114,1.0094316535764708e-07,4.908699514866113,4602.155662345011,-0.000850417830174,-140.5856061853142
0.0,4.359210448107313e-07,0.0008503778937136,-0.0024145634759559,-140.58568103719432,2.7493579247169904e-08,-7.505496168368638e-09,199.7178913529137,165.38835723933084,-0.0019816686582946,-0.0007032214979015,-4852.206185043605,0.0024145482741996,-199.7164745068713,141.8734979647401,141.87359863616817,7.511361965876785,0.0008503794000177,5.08290919044469e-07,4.359210448107313e-07,1.6268739765621734,7.099843454081018e-07,0.0178488814789089,0.0,0.0,-165.38699485424667,4.921336592146369,-3.780884891631379e-08,-2.8315871003381126e-09,-0.000850417474305,-0.0342949369712486,0.0019816542603804,4.908694497844071,1.812191194808547e-06,4.9213342488371765,8.267368329823264e-08,4.908699516861663,4602.171921522795,-0.0008504178362684,-140.5856057770822
0.0,4.420585312884151e-07,0.0008503778950514,-0.0024145636817829,-140.5856809210407,2.821909635416741e-08,-6.362928091321051e-09,199.71791160594145,165.3883548112249,-0.0019816685556965,-0.0007032215667832,-4852.206742862598,0.0024145483394966,-199.71647188739075,141.87349827927176,141.87359950831032,7.63957129743562,0.000850379405848,5.082760258639304e-07,4.420585312884151e-07,1.6268739765494171,7.19968389606595e-07,0.0178488815173664,0.0,0.0,-165.3869843011646,4.921336605832536,-5.131855282059898e-08,-1.2387347205492263e-09,-0.0008504174715028,-0.0342949318884813,0.0019816541956587,4.908694492177221,1.8332080387448573e-06,4.921334233478246,6.42708712178877e-08,4.908699518855442,4602.188180700585,-0.0008504178417969,-140.58560558076672
0.0,4.4827578222876193e-07,0.0008503779004788,-0.0024145638458363,-140.58568072798997,2.8761111369887745e-08,-5.099715891264595e-09,199.7179281736872,165.38834678719005,-0.0019816683954878,-0.0007032216235529,-4852.207300681407,0.0024145484821749,-199.7164765339972,141.87349895343198,141.87360017783394,7.748685679362756,0.0008503794087276,5.083336400687144e-07,4.4827578222876193e-07,1.6268739765506055,7.300825286053815e-07,0.0178488815550789,0.0,0.0,-165.38697858265516,4.921336619592314,-6.363767901601022e-08,2.7228640853014056e-10,-0.0008504174695173,-0.0342949268054655,0.0019816541829729,4.908694486234424,1.839765593621873e-06,4.921334217772111,4.6002789219030366e-08,4.908699520850051,4602.204439878381,-0.0008504178467089,-140.5856055876199
0.0,4.544854838891198e-07,0.0008503779097118,-0.0024145639679238,-140.5856804656563,2.9122369015190963e-08,-3.7440550671906375e-09,199.7179410086831,165.3883336073028,-0.0019816681835647,-0.0007032216671584,-4852.207858500033,0.0024145486958271,-199.71648797980413,141.8734999596672,141.87360064840857,7.838432382528969,0.0008503794088016,5.084644946814007e-07,4.544854838891198e-07,1.6268739765647642,7.401847122624481e-07,0.017848881591498,0.0,0.0,-165.38697752422712,4.921336633239683,-7.474913964086655e-08,1.6814582964870555e-09,-0.0008504174683418,-0.034294921721471,0.0019816542200383,4.908694480094002,1.8325608649995632e-06,4.921334201947176,2.8120809750161537e-08,4.908699522849913,4602.2206990561845,-0.0008504178509625,-140.5856057861913
0.0,4.606051498577786e-07,0.0008503779224425,-0.0024145640481566,-140.5856801430668,2.9308023672435225e-08,-2.3248107322580307e-09,199.71795011239584,165.38831577616492,-0.0019816679263847,-0.0007032216968336,-4852.208416318476,0.0024145489736364,-199.7165056874196,141.87350126891607,141.8736009280941,7.908587086915487,0.0008503794062628,5.086681381598872e-07,4.606051498577786e-07,1.626873976590779,7.501407391729248e-07,0.0178488816261302,0.0,0.0,-165.38698091357313,4.921336646599326,-8.464168550326425e-08,2.9743459229935693e-09,-0.0008504174679652,-0.034294916635767,0.0019816543041833,4.908694473835737,1.812445391784849e-06,4.921334186220229,1.0857004102308938e-08,4.908699524859466,4602.236958233993,-0.0008504178545137,-140.5856061619369
0.0,4.665561525058392e-07,0.0008503779489447,-0.0024145640675387,-140.58567984978615,2.9325734021136273e-08,-9.098842971500251e-10,199.71795509060115,165.38829450790934,-0.0019816676606024,-0.0007032217122457,-4852.208974136738,0.0024145493252399,-199.7165294469866,141.87350419050634,141.8736015873095,7.958974442297288,0.0008503794050081,5.089426865552143e-07,4.665561525058392e-07,1.6268739766301832,7.598226805758177e-07,0.0178488816631566,0.0,0.0,-165.38698904802357,4.921336658810892,-1.0278675797169677e-07,5.3467833367946946e-09,-0.0008504174688295,-0.0342949115476329,0.0019816544573383,4.908694467610428,1.78046159932111e-06,4.921334170861491,-5.497530886764484e-09,4.908699526933273,4602.25321741181,-0.0008504178580637,-140.58560677076267
0.0,4.722584393563365e-07,0.0008503779714254,-0.0024145640335253,-140.58567946920726,2.9186094050222907e-08,4.4225061512740815e-10,199.71795503877445,165.38827144539667,-0.0019816673763023,-0.000703221713855,-4852.209531954823,0.0024145497343077,-199.716559395199,141.87350656746813,141.873601778524,7.989468506527094,0.0008503793994898,5.092767516956353e-07,4.722584393563365e-07,1.6268739766850708,7.691002707935096e-07,0.0178488817056971,0.0,0.0,-165.38700377601833,4.921336669575751,-1.1575642413856661e-07,6.455323967930192e-09,-0.0008504174700083,-0.0342949064564156,0.0019816547004546,4.908694461549175,1.7340463774428875e-06,4.921334156088771,-2.071330261829096e-08,4.908699529197538,4602.269476589631,-0.0008504178609262,-140.58560754412727
0.0,4.776371827453927e-07,0.0008503779977818,-0.0024145639794494,-140.58567911334055,2.890096557732731e-08,1.7129729794782395e-09,199.71795154356644,165.38824514545144,-0.0019816670464236,-0.0007032217023464,-4852.210089772734,0.0024145501636423,-199.7165934167918,141.8735087851863,141.87360233127626,7.999993060325347,0.0008503794015679,5.096703287799865e-07,4.776371827453927e-07,1.6268739767487377,7.7785176108411e-07,0.0178488817390172,0.0,0.0,-165.38702452239008,4.921336680022052,-1.3214126642072892e-07,7.878706544526545e-09,-0.000850417472766,-0.0342949013615392,0.001981654997824,4.908694455681579,1.6758642012764696e-06,4.92133414193462,-3.4710985449833527e-08,4.908699531614063,4602.28573576746,-0.0008504178631464,-140.58560843023494
0.0,4.826358682853686e-07,0.0008503780255453,-0.0024145639128405,-140.58567878927877,2.8482622049113183e-08,2.838181130705247e-09,199.71794598024476,165.38821717402058,-0.0019816667354939,-0.0007032216789026,-4852.210647590479,0.0024145505978601,-199.71662957962124,141.873511482253,141.87360277439808,7.990521797788636,0.0008503793917248,5.101368530830273e-07,4.826358682853686e-07,1.6268739768229945,7.859852174953629e-07,0.0178488817725728,0.0,0.0,-165.38705033258427,4.921336690219447,-1.46822378388565e-07,8.729515861880767e-09,-0.000850417476324,-0.0342948962623379,0.0019816553422709,4.908694450223567,1.6118622537716194e-06,4.921334127508152,-4.746490826350898e-08,4.908699534218024,4602.301994945295,-0.0008504178634855,-140.58560940174436
0.0,4.872186009223867e-07,0.0008503780515883,-0.0024145638076328,-140.58567839353776,2.794427075376737e-08,3.811311292615075e-09,199.71793805841932,165.3881898975752,-0.0019816664485343,-0.0007032216450428,-4852.211205408064,0.0024145510595656,-199.71666769443328,141.87351400038062,141.87360252206045,7.961078392140752,0.0008503793813685,5.106790687307283e-07,4.872186009223867e-07,1.6268739769030227,7.934422328094055e-07,0.0178488817987042,0.0,0.0,-165.38707858054693,4.921336699870567,-1.585347030617636e-07,9.065003975238128e-09,-0.0008504174794539,-0.0342948911580451,0.0019816556776136,4.908694445231743,1.5440629761620045e-06,4.921334113992452,-5.882702887934034e-08,4.9086995369429065,4602.318254123139,-0.0008504178642925,-140.5856104669232
0.0,4.913611568743e-07,0.0008503780789211,-0.0024145636686798,-140.58567792821924,2.7300547499489584e-08,4.631020549735841e-09,199.717927280974,165.38816327917334,-0.0019816661602934,-0.0007032216022943,-4852.211763225495,0.0024145515392888,-199.71670786087935,141.87351653495574,141.8736018932755,7.91173643656202,0.0008503793687681,5.112769687578742e-07,4.913611568743e-07,1.626873976985084,8.001833488404535e-07,0.0178488818157541,0.0,0.0,-165.38710748695237,4.921336708672776,-1.6738888219843778e-07,9.162019711543902e-09,-0.0008504174826882,-0.034294886048005,0.0019816560134806,4.908694440635055,1.472347911770296e-06,4.921334101928911,-6.867509130653962e-08,4.908699539831409,4602.334513300986,-0.0008504178645126,-140.58561161350752
0.0,4.950412473886068e-07,0.0008503781061007,-0.0024145634987469,-140.5856774568637,2.6566999506312418e-08,5.297814824822016e-09,199.71791380200412,165.38813635957052,-0.0019816658590522,-0.000703221552192,-4852.212321042779,0.0024145520302553,-199.71674954559447,141.87351905592843,141.87360117119903,7.842619260244535,0.0008503793555655,5.119125282090013e-07,4.950412473886068e-07,1.626873977067842,8.061722575432514e-07,0.0178488818271547,0.0,0.0,-165.38713755593818,4.9213367163920445,-1.7311802470947242e-07,9.183146310450228e-09,-0.0008504174866446,-0.0342948809317687,0.0019816563723941,4.908694436423815,1.3962981587835652e-06,4.921334091371075,-7.694384461082511e-08,4.908699542871888,4602.350772478837,-0.0008504178636128,-140.58561276782797
0.0,4.982353003956602e-07,0.0008503781330564,-0.0024145633014696,-140.58567698888658,2.5759529827077747e-08,5.816764079533679e-09,199.7178978141895,165.38810898674885,-0.0019816655568067,-0.000703221496241,-4852.212878859925,0.0024145525260442,-199.7167922411719,141.87352156483033,141.8736004145477,7.753899620133585,0.0008503793416223,5.125771900674304e-07,4.982353003956602e-07,1.6268739771511684,8.113705780072767e-07,0.0178488818362539,0.0,0.0,-165.3871694079666,4.921336722933341,-1.7550811451116077e-07,9.19569969546e-09,-0.0008504174912136,-0.0342948758090119,0.0019816567538511,4.908694432639105,1.3164042777884134e-06,4.921334082209906,-8.361960336517683e-08,4.908699545996829,4602.367031656692,-0.0008504178615946,-140.5856139059877
0.0,5.009246486333916e-07,0.000850378159369,-0.002414563087675,-140.58567651675952,2.4894002551890423e-08,6.196975493053054e-09,199.71787984326605,165.38808199159234,-0.0019816652707316,-0.0007032214358724,-4852.21343667694,0.0024145530138106,-199.71683517972613,141.87352402729084,141.873599638782,7.645799269125219,0.000850379327094,5.13265430262716e-07,5.009246486333916e-07,1.6268739772352767,8.157479138193077e-07,0.0178488818448981,0.0,0.0,-165.38720277250331,4.92133672828129,-1.7452588301298333e-07,9.213732657805212e-09,-0.0008504174959743,-0.0342948706794743,0.0019816571455294,4.908694429301121,1.2344472939643584e-06,4.921334074348434,-8.87165722869483e-08,4.908699549147002,4602.383290834554,-0.0008504178589092,-140.5856150279777
0.0,5.03102140607949e-07,0.0008503781847215,-0.0024145628638738,-140.5856760429668,2.398608081902906e-08,6.450146465710738e-09,199.71786054235324,165.38805628876642,-0.0019816650079361,-0.0007032213724107,-4852.213994493832,0.0024145534854154,-199.71687751932689,141.8735264162341,141.87359882693704,7.518588401799261,0.0008503793120587,5.13971407921577e-07,5.03102140607949e-07,1.626873977320307,8.1929260292462e-07,0.0178488818536617,0.0,0.0,-165.3872369923861,4.921336732453819,-1.7030080290574986e-07,9.227304438570165e-09,-0.0008504175007921,-0.0342948655429517,0.001981657539203,4.9086944264006815,1.1523601811221509e-06,4.921334067740957,-9.225864840307385e-08,4.908699552283222,4602.3995500124265,-0.0008504178557076,-140.58561612699913
0.0,5.047710646195925e-07,0.0008503782087739,-0.0024145626316297,-140.58567557875816,2.305112839438545e-08,6.589285815012958e-09,199.71784032620707,165.38803233648702,-0.0019816647679851,-0.0007032213070554,-4852.214552310609,0.0024145539379391,-199.7169186921088,141.87352869758882,141.87359797164947,7.3725849790740305,0.0008503792966837,5.146887492575228e-07,5.047710646195925e-07,1.626873977406197,8.220099669796319e-07,0.0178488818624111,0.0,0.0,-165.38727152392764,4.921336735479992,-1.630722612867868e-07,9.220018789807878e-09,-0.0008504175056258,-0.0342948603993014,0.0019816579307366,4.90869442391793,1.071384742175135e-06,4.921334062379644,-9.428206275100057e-08,4.908699555371165,4602.415809190303,-0.000850417852073,-140.58561719005638
0.0,5.059413466589732e-07,0.0008503782312206,-0.0024145623933798,-140.58567513523866,2.21040414442366e-08,6.627834704809003e-09,199.7178194636923,165.3880102786398,-0.0019816645502708,-0.0007032212408732,-4852.215110127282,0.0024145543679151,-199.71695830513931,141.873530838925,141.87359707437767,7.208153933469062,0.0008503792811772,5.1541091340169e-07,5.059413466589732e-07,1.6268739774926788,8.239161266215336e-07,0.0178488818707375,0.0,0.0,-165.38730589946786,4.921336737399009,-1.5314861978323793e-07,9.177113043517391e-09,-0.0008504175104552,-0.0342948552484458,0.0019816583148099,4.908694421830986,9.92394694148336e-07,4.921334058265675,-9.484279241944114e-08,4.908699558376526,4602.432068368179,-0.0008504178480545,-140.5856182046936
0.0,5.066283091704777e-07,0.0008503782518146,-0.0024145621532641,-140.5856747206497,2.115904584726585e-08,6.579123901382857e-09,199.71779825631648,165.38799020464432,-0.0019816643556893,-0.0007032211747962,-4852.215667943855,0.0024145547705736,-199.7169959632209,141.8735328114856,141.87359614348128,7.025706256964523,0.0008503792657474,5.161314284348709e-07,5.066283091704777e-07,1.6268739775793244,8.250359825939967e-07,0.0178488818782029,0.0,0.0,-165.38733958703054,4.92133673826264,-1.4087867704289186e-07,9.0873108457836e-09,-0.0008504175152396,-0.0342948500903723,0.0019816586844683,4.908694420116815,9.163103060881808e-07,4.92133405538962,-9.401637268858617e-08,4.908699561266547,4602.448327546064,-0.000850417843729,-140.58561916143276
0.0,5.0685299146449e-07,0.000850378270355,-0.0024145619152224,-140.58567434197795,2.0229524296589057e-08,6.456046285171392e-09,199.7177770415026,165.38797220412116,-0.0019816641849178,-0.0007032211096258,-4852.216225760337,0.0024145551417498,-199.71703126771607,141.873534592136,141.87359518959707,6.825697973734552,0.0008503792505979,5.16843969105459e-07,5.0685299146449e-07,1.6268739776655934,8.254037375627089e-07,0.017848881884428,0.0,0.0,-165.38737202108257,4.921336738134675,-1.2663286740289473e-07,8.942749988583093e-09,-0.0008504175199387,-0.0342948449251322,0.0019816590333881,4.908694418750152,8.440714920079629e-07,4.921334053724744,-9.189371070544085e-08,4.908699564012782,4602.464586723951,-0.0008504178391681,-140.5856200516742
0.0,5.066418892435161e-07,0.0008503782866921,-0.002414561682417,-140.58567400423834,1.93278800526236e-08,6.270848198187472e-09,199.71775613117612,165.38795632412788,-0.0019816640377306,-0.0007032210460376,-4852.216783576736,0.0024145554784115,-199.71706387713067,141.8735361629352,141.87359422404393,6.608629000325025,0.0008503792359156,5.175424360570318e-07,5.066418892435161e-07,1.6268739777508705,8.250624724245712e-07,0.0178488818891122,0.0,0.0,-165.3874026929299,4.921336737089085,-1.1079091417873685e-07,8.738522360385645e-09,-0.0008504175244969,-0.0342948397528393,0.0019816593567347,4.9086944177039005,7.764838376117655e-07,4.921334053227116,-8.857822800751467e-08,4.908699566591599,4602.480845901842,-0.0008504178344541,-140.58562086807473
0.0,5.060260563832069e-07,0.0008503783007116,-0.0024145614576009,-140.5856737123143,1.8465420841277545e-08,6.034988235927473e-09,199.7177357997614,165.3879425638633,-0.0019816639135708,-0.0007032209845891,-4852.217341393058,0.0024145557782454,-199.71709351624176,141.87353751028076,141.87359325828425,6.375041896122266,0.0008503792218801,5.18221121998878e-07,5.060260563832069e-07,1.6268739778344905,8.240626856039164e-07,0.0178488818920371,0.0,0.0,-165.3874311783285,4.921336735208197,-9.373445089823426e-08,8.471625334841697e-09,-0.0008504175288807,-0.0342948345736658,0.0019816596506264,4.908694416950143,7.142039909445781e-07,4.921334053837499,-8.418425870858817e-08,4.908699568983783,4602.497105079736,-0.0008504178296457,-140.58562160360646
0.0,5.050402468827426e-07,0.0008503783123431,-0.0024145612434206,-140.58567346918002,1.7652259501856756e-08,5.759038848854561e-09,199.7177162934999,165.38793090076504,-0.0019816638119624,-0.000703220925728,-4852.217899209308,0.0024145560393303,-199.717119964213,141.8735386251128,141.87359230345115,6.125520507236704,0.0008503792086497,5.188748247463645e-07,5.050402468827426e-07,1.6268739779157673,8.22460897332232e-07,0.0178488818930439,0.0,0.0,-165.3874571208543,4.92133673258117,-7.584081888070699e-08,8.141161777014396e-09,-0.0008504175330514,-0.0342948293878388,0.0019816599117299,4.908694416460788,6.577778675346514e-07,4.921334055483257,-7.883517303655476e-08,4.908699571174284,4602.513364257634,-0.0008504178248141,-140.58562225295728
0.0,5.037222802204977e-07,0.0008503783215605,-0.0024145610422136,-140.58567327679825,1.6897236811403603e-08,5.452621103908158e-09,199.71769783560225,165.38792130396428,-0.0019816637324011,-0.0007032208698016,-4852.218457025492,0.0024145562603234,-199.7171430475945,141.8735395026931,141.87359137015602,5.860688507192532,0.0008503791963637,5.194988889784836e-07,5.037222802204977e-07,1.6268739779940062,8.203186172891372e-07,0.0178488818920364,0.0,0.0,-165.38748022254936,4.92133672930213,-5.747748424998241e-08,7.748041952923104e-09,-0.0008504175369728,-0.034294824195634,0.0019816601373734,4.908694416207866,6.0765683020173e-07,4.921334058080511,-7.266094052471216e-08,4.9086995731523375,4602.529623435533,-0.0008504178200184,-140.5856228120487
0.0,5.021124232542958e-07,0.0008503783283706,-0.0024145608560223,-140.5856731355781,1.62078688536625e-08,5.124367348592776e-09,199.7176806224978,165.38791373029463,-0.0019816636741864,-0.0007032208170661,-4852.219014841617,0.0024145564404249,-199.71716264243705,141.87354014234208,141.87359046836914,5.581207838067953,0.0008503791851423,5.200892215477941e-07,5.021124232542958e-07,1.6268739780685304,8.177013392055394e-07,0.0178488818889692,0.0,0.0,-165.3875002497124,4.921336725468215,-3.8996452424252836e-08,7.294789845222314e-09,-0.0008504175406017,-0.0342948189973708,0.001981660325714,4.9086944161632,5.64184161985078e-07,4.921334061536326,-6.579573006529127e-08,4.908699574911939,4602.545882613437,-0.0008504178153273,-140.58562327867577
0.0,5.00252714716759e-07,0.0008503783328153,-0.0024145606864278,-140.58567304591406,1.559031715661272e-08,4.7819093224613544e-09,199.7176648189977,165.3879081194724,-0.0019816636364194,-0.0007032207676971,-4852.219572657687,0.0024145565795204,-199.71717867737,141.87354054712068,141.8735896074788,5.2877770559850585,0.0008503791750879,5.206423413372875e-07,5.00252714716759e-07,1.626873978138694,8.1467744191203e-07,0.0178488818838485,0.0,0.0,-165.38751703825147,4.921336721177923,-2.072929657192555e-08,6.7855822060313026e-09,-0.0008504175439217,-0.0342948137934062,0.0019816604757307,4.908694416298922,5.275886708250294e-07,4.921334065750648,-5.83757471838908e-08,4.908699576451414,4602.562141791344,-0.0008504178107856,-140.58562365084478
0.0,4.981862343530305e-07,0.0008503783349878,-0.0024145605345826,-140.58567300697052,1.5049378875556162e-08,4.431886995272808e-09,199.7176505518,165.3879043960048,-0.0019816636180988,-0.0007032207217995,-4852.220130473703,0.0024145566781218,-199.7171911382184,141.87354072532685,141.87358879782605,4.9811295850831705,0.0008503791662958,5.211553782967819e-07,4.981862343530305e-07,1.6268739782039088,8.113170004565746e-07,0.0178488818767441,0.0,0.0,-165.38753049129528,4.921336716529848,-2.982532330042741e-09,6.227695718724552e-09,-0.0008504175469121,-0.0342948085841287,0.0019816605871069,4.908694416588406,4.979813209105587e-07,4.921334070618225,-5.0537346432237123e-08,4.908699577772526,4602.578400969252,-0.0008504178064437,-140.5856239289141
0.0,4.959564150130162e-07,0.0008503783349595,-0.0024145604014799,-140.58567301742556,1.4588495592089548e-08,4.079981160853579e-09,199.71763791912036,165.38790247341404,-0.0019816636181551,-0.0007032206794166,-4852.220688289669,0.0024145567370747,-199.7172000563472,141.87354068420262,141.87358804486118,4.662031884340894,0.0008503791587962,5.216260601264372e-07,4.959564150130162e-07,1.6268739782636483,8.076906668657949e-07,0.0178488818677643,0.0,0.0,-165.38754057345892,4.921336711620738,1.396430691311362e-08,5.624139655984761e-09,-0.0008504175495593,-0.034294803369952,0.0019816606601708,4.908694417005606,4.753715679405718e-07,4.9213340760299165,-4.241514209367276e-08,4.908699578880982,4602.594660147163,-0.0008504178023521,-140.58562411461585
0.0,4.936064597520938e-07,0.0008503783328709,-0.0024145602877482,-140.58567307387182,1.4209781014810521e-08,3.7309535697319854e-09,199.717626992359,165.38790225579422,-0.0019816636354349,-0.0007032206405406,-4852.221246105589,0.0024145567577384,-199.71720550512413,141.8735404367689,141.87358735592554,4.331281531826852,0.0008503791526393,5.220527475821308e-07,4.936064597520938e-07,1.6268739783174362,8.038687217613664e-07,0.0178488818570047,0.0,0.0,-165.38754730790757,4.921336706544766,2.9861206930903494e-08,4.983943891436434e-09,-0.0008504175518348,-0.0342947981513092,0.0019816606958923,4.908694417525665,4.5967755574453436e-07,4.921334081874753,-3.4140154669539664e-08,4.908699579785809,4602.610919325076,-0.0008504177985372,-140.5856242100636
0.0,4.911787574176661e-07,0.0008503783288584,-0.002414560193511,-140.58567317183218,1.3914066593999213e-08,3.388699559198289e-09,199.71761781039172,165.38790363717385,-0.001981663668675,-0.0007032206051205,-4852.221803921463,0.002414556742101,-199.71720760355245,141.8735399945234,141.87358673347447,3.989705231171054,0.0008503791478262,5.224344269557828e-07,4.911787574176661e-07,1.6268739783648851,7.999201238388173e-07,0.0178488818446375,0.0,0.0,-165.3875507738966,4.921336701392132,4.4492616422526666e-08,4.314225484079353e-09,-0.0008504175537337,-0.0342947929286463,0.0019816606958397,4.9086944181254655,4.507196501958434e-07,4.921334088041458,-2.5838109586868645e-08,4.9086995804985145,4602.627178502991,-0.0008504177950071,-140.58562421527398
0.0,4.887142928616139e-07,0.0008503783231192,-0.002414560118883,-140.5856733079853,1.3700961487603156e-08,3.0563139182138903e-09,199.7176103832084,165.38790650362765,-0.0019816637165794,-0.0007032205730709,-4852.222361737289,0.0024145566922416,-199.717206510102,141.87353937914563,141.87358618692863,3.638156745235845,0.0008503791443857,5.227706502002084e-07,4.887142928616139e-07,1.626873978405715,7.959115498081323e-07,0.0178488818308877,0.0,0.0,-165.38755110000903,4.921336696248709,5.7677950983820145e-08,3.6281617370270764e-09,-0.0008504175552629,-0.0342947877024164,0.0019816606620407,4.908694418782624,4.48233394619399e-07,4.921334094420663,-1.7628153950616044e-08,4.908699581033433,4602.643437680908,-0.0008504177918129,-140.58562413680195
0.0,4.862521928618968e-07,0.0008503783158202,-0.0024145600634022,-140.58567347909164,1.3568926900487852e-08,2.7361747389354203e-09,199.7176046961536,165.38791073406026,-0.0019816637777658,-0.0007032205442794,-4852.2229195530745,0.0024145566108807,-199.71720241606383,141.87353860608016,141.8735857166968,3.2775147621527507,0.0008503791422776,5.230615539929694e-07,4.862521928618968e-07,1.6268739784397406,7.919066559125181e-07,0.0178488818159936,0.0,0.0,-165.38754845917074,4.921336691194268,6.927042849756784e-08,2.930768565955867e-09,-0.0008504175564222,-0.0342947824730737,0.0019816605969926,4.908694419477269,4.518800081371341e-07,4.9213341009056,-9.621356471761912e-09,4.908699581406277,4602.6596968588265,-0.0008504177889662,-140.58562397981245
0.0,4.838292562544939e-07,0.0008503783071791,-0.0024145600265991,-140.58567368149997,1.3515361933981589e-08,2.430007799635039e-09,199.7176007101931,165.38791620210796,-0.0019816638508444,-0.0007032205186137,-4852.223477368812,0.0024145565007805,-199.71719554320455,141.87353769989582,141.8735853299265,2.9086806990610685,0.0008503791414868,5.233077958809884e-07,4.838292562544939e-07,1.626873978466881,7.879653131223071e-07,0.0178488818002104,0.0,0.0,-165.3875430627906,4.921336686302411,7.915892459278402e-08,2.236457849099156e-09,-0.0008504175572364,-0.0342947772410682,0.0019816605035384,4.908694420190365,4.612556494114781e-07,4.921334107393999,-1.919775434283075e-09,4.908699581634992,4602.675956036749,-0.0008504177864798,-140.58562375071227
