RL,FxRR,yaw,vx,FxFL,sideslipFL,roll,az,pitch,FyRL,sideslipRL,FyFR,FR,FyRR,pitchrate,brake,sideslipRR,x,RR,longslipRL,slip1,sideslipFR,FxFR,longslipFL,ay,longslipFR,yawrate,signal,vy,steeringangel,FyFL,rollrate,signal,FL,gas,slip,longslipRR,ax,y,FxRL
5.016541393178299,4680.124050451202,-0.0130097724562618,0.4144192825958213,-152.47224364107657,-0.0328654464972897,-0.0009977690822997,-0.146658724501739,-0.0056873693284361,-1780.8096761222414,0.0388260175059724,-2138.817260212205,1.3845783729819008,1665.1227298600666,-0.102817233817355,0.0,-0.0467840225760381,9975.99793871974,5.780399588318093,0.1318457806139929,0.0,0.0344883486120254,-151.18924547196903,-0.0014676008628311,-0.0860593458727256,-0.001552379357304,0.0006953991772353,0.0,0.0044025822157909,-0.0001166336113409,2117.1726965266844,-0.0100281974305915,0.0,1.3863835579058217,0.4493701167894044,0.0,0.1599432430068128,5.722730461685466,-138.64698575384125,4785.1054485129325
5.073922068162866,4754.802465906577,-0.0130016510238589,0.4721727018287267,-154.1772403993298,-0.0317762146912008,-0.0010914471176188,-0.1661129381342885,-0.006738334431645,-1553.3778255989896,0.0363975564286938,-2082.3618189087206,1.5690503474270692,1440.6680148992896,-0.1068018328410236,0.0,-0.0457444220228965,9976.002400368194,6.070974110537806,0.1434397987541802,0.0,0.0335546368267099,-152.6070217625409,-0.0014874330421602,-0.0857774263385793,-0.0015722269039629,0.0009040058881689,0.0,0.003525105674646,-0.000160813850994,2063.1144972900147,-0.0087722149675761,0.0,1.5692408098211044,0.4408130431305059,0.0,0.1840488529195452,5.823303374735436,-138.64700468484784,4868.86263324479
5.090855829588919,4824.821983559608,-0.0129915134602307,0.5308805407452086,-152.89242755292162,-0.0302425410976206,-0.0011711864940111,-0.1742894252654946,-0.0078234132545924,-1341.7255363580643,0.0332821261676323,-2003.1804102651392,1.7570461655112726,1218.786440265276,-0.1097543758113118,0.0,-0.0433913156733409,9976.00744490532,6.334429781869482,0.153333302731967,0.0,0.0322261399077653,-151.50691116441982,-0.0014408977603545,-0.0979452780593658,-0.0015316315461218,0.0011044699407206,0.0,0.0025998185587711,-0.0001986196442085,1976.6187580245264,-0.0073096684773087,0.0,1.7556785084742346,0.4332729535925889,0.0,0.2095236088032545,5.918198643792981,-138.6470401004453,4943.491132669764
5.06587907239559,4894.024643332201,-0.0129794034594504,0.5905225086769996,-152.91852019696506,-0.028697596673194,-0.0012358383566891,-0.1691099517421857,-0.0089326068114939,-1154.8120926097404,0.0298789477096719,-1905.795965289652,1.9452198209252929,1027.7204370309094,-0.1117268914741558,0.0,-0.0406887663369998,9976.013081765474,6.567624518745714,0.1605079194660497,0.0,0.0306324996227155,-151.3997442567453,-0.0014214560272369,-0.1034882564400588,-0.0015113151593912,0.0012952491892101,0.0,0.0015777410083876,-0.000220616272918,1875.0780249318907,-0.0057569996602681,0.0,1.942240723265572,0.4260991208834641,0.0,0.2352797333207276,6.011144198884084,-138.64709302610885,5019.06782567499
4.996972070633396,4964.24121359188,-0.012965428117972,0.6510967574619908,-152.61022289844897,-0.0271174342535093,-0.0012843831776748,-0.1530117788333362,-0.0100562337726678,-1005.1006134685464,0.0266411991909754,-1800.25759911839,2.134081984813693,871.2508030266073,-0.1127404493893431,0.0,-0.0379404915383757,9976.019320282248,6.769736550367272,0.163386897080575,0.0,0.029033195810031,-150.9889112894056,-0.001405960169255,-0.1099955519086321,-0.0014934685247608,0.0014833939754702,0.0,0.0005074481096647,-0.0002142686511239,1768.488594558428,-0.0041066447901604,0.0,2.1295564544788705,0.4190186934734319,0.0,0.2601762653380558,6.104921528407742,-138.64716421827612,5094.480756161882
4.888922154355101,5035.523931845085,-0.0129494444303634,0.7126064407742382,-152.22921712131193,-0.0255820925479007,-0.001316274012928,-0.1278736408734928,-0.0111848001192332,-891.7152480307273,0.0235246072517698,-1693.9532979894475,2.323885317812792,746.2664232838101,-0.112811326808638,0.0,-0.035483991283871,9976.026169819776,6.942160613590532,0.1614379773405492,0.0,0.0274130789363348,-150.719894553861,-0.0013901267368638,-0.119098885379119,-0.001473197643464,0.0016985535697412,0.0,-0.0006313782326288,-0.0001680999969689,1660.8265726650925,-0.0024424055726567,0.0,2.317710970135444,0.4119230822977497,0.0,0.2837158295201792,6.199027458552698,-138.64725432914062,5169.328841657031
4.7463851792599865,5107.438560080638,-0.0129310185723324,0.7750530903266808,-151.93520582168617,-0.0240977904820801,-0.0013317415406242,-0.0956579561789482,-0.0123089600163385,-808.677345616913,0.0204404998803706,-1587.7512175429283,2.514681022972617,649.133092453213,-0.111954836831265,0.0,-0.0334336919039622,9976.033639745305,7.085877792338142,0.1542467813645832,0.0,0.025776627797034,-150.65028188268454,-0.0013779169337423,-0.127523001632529,-0.0014559214109849,0.0019713785045519,0.0,-0.0018508051005871,-7.177101000565593e-05,1556.1323406375852,-0.0008234518979287,0.0,2.5066329110793464,0.4047747291153449,0.0,0.3054440842779551,6.292752548700116,-138.64736422388987,5243.002518290989
4.573928333492565,5178.32042806489,-0.0129094177188127,0.8384266989342761,-151.6831780374476,-0.0226470327363458,-0.0013314882078644,-0.0580989448153004,-0.0134195503184721,-752.2802242731108,0.0173083160523116,-1483.6631629598176,2.70656743015013,575.0977526288649,-0.110192069966875,0.0,-0.031788228714414,9976.041739364138,7.202235108114056,0.1414922858790935,0.0,0.024146273894637,-150.66734143898864,-0.0013689178643856,-0.1374849321799846,-0.0014420179037449,0.0023292102839886,0.0,-0.0031537125881144,8.19779174680832e-05,1454.4903746930063,0.000700497102604,0.0,2.696296961335728,0.3975794232554264,0.0,0.3249656982328387,6.384680421293952,-138.6474947786729,5314.74930451979
4.374451794495411,5247.13029774586,-0.012883649592331,0.9027062558513376,-151.4609938295597,-0.0212308702884954,-0.0013167860936516,-0.01702910473263,-0.0145076625040317,-716.4150546246765,0.0140451300787108,-1381.5864515492544,2.899616614121986,519.7647625651666,-0.1075522336190846,0.0,-0.0305372424746714,9976.050477791376,7.293349240789453,0.1228133934854702,0.0,0.0225239344649463,-150.78555676665718,-0.0013620479147078,-0.1462013805042691,-0.001430966462051,0.0027970191125397,0.0,-0.0045517997462274,0.0002944267391765,1356.8382078248214,0.0020757305098753,0.0,2.8866672028616382,0.3903588491082661,0.0,0.3419605618438615,6.4740666916338725,-138.64764695797763,5384.484837582186
4.147833791696369,5313.315727832584,-0.0128526091624489,0.9678658000818616,-151.3333298739978,-0.0198366844606607,-0.0012891863213813,0.0217763788989629,-0.0155647340717307,-689.0893016383238,0.0107025267218284,-1282.5260730221298,3.0938368611721025,479.2563324921178,-0.1040785743094078,0.0,-0.0295759837521758,9976.059863868682,7.360070033347766,0.0976549172157733,0.0,0.0209234328896676,-150.95178219603636,-0.0013588864555951,-0.1425368067911092,-0.0014221639651503,0.0033630982246023,0.0,-0.0060272962963992,0.0005621415581037,1262.422732891344,0.0032999965030278,0.0,3.077734807201428,0.383137642632418,0.0,0.3560239135957468,6.571364134816159,-138.64782167861568,5468.423715295526
