sideslipRR,vx,slip1,sideslipRL,longslipFL,y,FxFR,FyFR,sideslipFR,FL,x,pitchrate,pitch,signal,ax,gas,vy,FR,roll,longslipRR,signal,FxFL,RR,yawrate,RL,slip,FyFL,ay,brake,longslipRL,FxRL,sideslipFL,yaw,rollrate,az,FyRL,FyRR,steeringangel,longslipFR,FxRR
-0.0019695613245032,26.83479711771132,6.283185305375061,0.0019695587910936,-0.000472138706329,-4868.8701017912745,-76.89275766813954,196.37697525830416,-0.0024102126538689,81.0334339698436,5138.5077547133305,2.554134429862455e-06,-0.0011757510465349,-3.784342344752316,0.0021577533185531,0.1748334601428567,-4.6338059676750814e-08,81.03343396520717,-6.810344189327566e-08,0.0012599368131269,0.0,-76.89283607001302,81.17393770476674,-2.3575629501420852e-09,81.1739375733581,-1.8045252272920735e-09,-196.37706623981708,-4.154440760952186e-08,0.0,0.0012599346946277,209.52233303251225,0.0024102114614803,-0.0292411536428523,1.7311120962058844e-08,-2.4297148145580663e-06,-163.84106498072555,163.84107866405807,0.0,-0.0004721386784432,209.5224331640077
-0.0019695620391605,26.834818662002885,6.283185305383167,0.001969559521695,-0.0004721380177216,-4868.877947486724,-76.89266646494141,196.37705757688437,-0.0024102130042991,81.03349909526318,5138.775988271771,2.545185276553209e-06,-0.0011757255544369,-3.713671147768839,0.0021501919291864,0.17483204321041,-4.6126677526774554e-08,81.03349909049722,-6.793066430840165e-08,0.0012599015089558,0.0,-76.89274459482881,81.17400001402149,-2.380027823343524e-09,81.17399988317794,-1.7964192751048512e-09,-196.37714892133408,-4.2221942510329457e-08,0.0,0.0012598993973154,209.5163983163604,0.0024102118244035,-0.0292411536665515,1.7250490739530242e-08,-2.4211499291567483e-06,-163.84107839039405,163.8410913814755,0.0,-0.0004721379899229,209.51649812567504
-0.0019695627513135,26.834840130796955,6.283185305391244,0.0019695602497354,-0.0004721373315271,-4868.885793188465,-76.89257558082373,196.3771396070854,-0.0024102133535023,81.0335639924644,5139.044222045139,2.53626751604288e-06,-0.0011757001516577,-3.642628586765325,0.0021426570328055,0.1748306312434911,-4.59160367490362e-08,81.03356398756947,-6.775849195537452e-08,0.0012598663284873,0.0,-76.8926534399025,81.17406210492081,-2.402414013893231e-09,81.17406197464025,-1.788341759678714e-09,-196.37723131315008,-4.2899285503646823e-08,0.0,0.0012598642236815,209.51048438876708,0.0024102121860549,-0.029241153690475,1.7190055223382237e-08,-2.4126077591410702e-06,-163.84109175304292,163.84110405433833,0.0,-0.0004721373038123,209.51058387703424
-0.0019695634609712,26.83486152435805,6.283185305399294,0.0019695609752229,-0.0004721366477349,-4868.893638896474,-76.89248501528974,196.3772213500248,-0.0024102137014827,81.03362866224688,5139.3124560326805,2.527381088860508e-06,-0.0011756748378837,-3.571221765938624,0.0021351485289357,0.17482922422465,-4.570613189125094e-08,81.03362865722328,-6.75869230686375e-08,0.0012598312711773,0.0,-76.89256260413788,81.17412397822079,-2.42472196204652e-09,81.17412384850121,-1.7802925029584303e-09,-196.3773134163276,-4.3571855591545064e-08,0.0,0.0012598291731813,209.50459116756275,0.0024102125464385,-0.0292411537146219,1.712978180437172e-08,-2.4041081167727225e-06,-163.84110506876956,163.84111668282273,0.0,-0.0004721366201066,209.5046903358995
-0.001969564168142,26.83488284294993,6.283185305407315,0.0019695616981676,-0.0004721359663437,-4868.90148461073,-76.89239476758918,196.3773028066421,-0.0024102140482432,81.03369310540752,5139.580690233647,2.518525816550845e-06,-0.0011756496128025,-3.4994578259113625,0.0021276663580008,0.1748278221362802,-4.5496961127112346e-08,81.03369310025573,-6.741595577456222e-08,0.001259796336747,0.0,-76.89247208742331,81.17418563469664,-2.446951777639329e-09,81.17418550553609,-1.7722714137721235e-09,-196.37739523186863,-4.424130570670122e-08,0.0,0.0012597942455376,209.49871860915016,0.002410212905558,-0.0292411537389915,1.7069713313997034e-08,-2.395640901896457e-06,-163.8411183377699,163.8411292670562,0.0,-0.0004721359388008,209.49881745858715
-0.001969564872834,26.83490408683549,6.283185305415308,0.0019695624185797,-0.0004721352873439,-4868.909330331212,-76.89230483644968,196.37738397775425,-0.0024102143937853,81.03375732274112,5139.848924647289,2.5097015165926464e-06,-0.0011756244761035,-3.4273439430176893,0.0021202104388568,0.1748264249608734,-4.528852331300409e-08,81.03375731746172,-6.724558785768767e-08,0.0012597615248719,0.0,-76.89238188827218,81.17424707511745,-2.469103597058125e-09,81.17424694651389,-1.764278446458605e-09,-196.3774767606954,-4.49131708154635e-08,0.0,0.0012597594404239,209.49286665430915,0.0024102132634174,-0.0292411537635829,1.7009888531764898e-08,-2.3871804419087112e-06,-163.84113156029056,163.84114180715864,0.0,-0.0004721352598843,209.49296518617945
-0.0019695655750563,26.834925256276588,6.283185305423273,0.0019695631364671,-0.0004721346107207,-4868.917176057897,-76.89221522042631,196.3774648642989,-0.0024102147381143,81.0338213150398,5140.117159272861,2.500908130345637e-06,-0.0011755994274774,-3.3548873285858507,0.0021127806306332,0.17482503268131,-4.508081539386907e-08,81.03382130963314,-6.707581702213126e-08,0.0012597268348214,0.0,-76.89229200491367,81.17430830021623,-2.491178034763698e-09,81.17430817216773,-1.7563135015737066e-09,-196.37755800377155,-4.5580623289806194e-08,0.0,0.0012597247571118,209.48703518502992,0.0024102136200211,-0.0292411537883954,1.6950270653010832e-08,-2.378758616301247e-06,-163.84114473651383,163.8411543033009,0.0,-0.0004721345833461,209.4871334003074
-0.0019695662748176,26.834946351534025,6.28318530543121,0.0019695638518382,-0.0004721339364689,-4868.925021790764,-76.89212591833991,196.37754546747868,-0.002410215081237,81.03388508309162,5140.38539410962,2.492145573497569e-06,-0.0011755744666156,-3.2820952282168574,0.0021053768538938,0.1748236452807135,-4.487383468822841e-08,81.03388507755812,-6.690664126813713e-08,0.0012596922662927,0.0,-76.89220243661494,81.17436931075729,-2.5131753123925523e-09,81.17436918326193,-1.748376454851069e-09,-196.37763896220636,-4.624747006588956e-08,0.0,0.0012596901952976,209.48122414258364,0.0024102139753745,-0.0292411538134282,1.6890852781774145e-08,-2.370360463455851e-06,-163.84115786653746,163.8411667556529,0.0,-0.0004721339091787,209.4813220423121
-0.0019695669721263,26.834967372867855,6.283185305439119,0.0019695645647026,-0.0004721332645829,-4868.93286752979,-76.89203692960201,196.377625788238,-0.0024102154231555,81.0339486276825,5140.653629156827,2.483413695524617e-06,-0.0011755495932104,-3.208974921060139,0.0020979990489482,0.1748222627417966,-4.466757904462335e-08,81.03394862202268,-6.673805848207972e-08,0.0012596578189752,0.0,-76.89211318245792,81.17443010750226,-2.535095907095233e-09,81.17442998055803,-1.7404672316722111e-09,-196.37771963699,-4.6910275707384365e-08,0.0,0.0012596557546705,209.4754334780077,0.0024102143294819,-0.0292411538386806,1.6831659316672444e-08,-2.3620013594087344e-06,-163.84117095055225,163.84117916435508,0.0,-0.0004721332373762,209.47553106334465
-0.0019695676669912,26.83498832053728,6.283185305447001,0.001969565275069,-0.0004721325950511,-4868.940713274954,-76.89194825271043,196.3777058274655,-0.0024102157638739,81.03401194959626,5140.9218644137445,2.4747123910163955e-06,-0.0011755248069559,-3.135533719085425,0.002090647078628,0.1748208850473776,-4.446204640000211e-08,81.03401194381046,-6.657006639466204e-08,0.0012596234921834,0.0,-76.89202424130514,81.17449069117961,-2.556939453317178e-09,81.17449056478458,-1.732585765694148e-09,-196.3778000290365,-4.757265379578023e-08,0.0,0.0012596214345448,209.4696630864328,0.0024102146823461,-0.0292411538641517,1.6772679081824148e-08,-2.3536589401250468e-06,-163.84118398875654,163.84119152956407,0.0,-0.0004721325679278,209.4697603586075
-0.0019695683594211,26.835009194800254,6.283185305454855,0.0019695659829451,-0.0004721319278659,-4868.948559026237,-76.89185988638495,196.37778558632888,-0.0024102161033991,81.03407504961243,5141.190099879639,2.4660416218531946e-06,-0.0011755001075463,-3.061778966351739,0.0020833208832402,0.1748195121809725,-4.425723292223293e-08,81.03407504370121,-6.64026631484047e-08,0.0012595892857247,0.0,-76.89193561145991,81.17455106255407,-2.578706856680597e-09,81.17455093670625,-1.7247318830073311e-09,-196.37788013943916,-4.822927310705947e-08,0.0,0.0012595872347296,209.46391291527115,0.0024102150339743,-0.0292411538898409,1.6713885112092922e-08,-2.34536772256526e-06,-163.84119698122117,163.84120385145062,0.0,-0.0004721319008253,209.46400987526945
-0.0019695690494243,26.835029995914173,6.2831853054626805,0.0019695666883405,-0.0004721312630182,-4868.956404783616,-76.89177183007904,196.3778650657584,-0.0024102164417333,81.03413792850925,5141.458335553777,2.457401229339132e-06,-0.0011754754946773,-2.987718038272918,0.002076020371648,0.1748181441252682,-4.4053136486025766e-08,81.03413792247291,-6.623584670255448e-08,0.00125955519909,0.0,-76.8918472925168,81.17461122236308,-2.6003978715008142e-09,81.17461109706055,-1.7169055172710736e-09,-196.37795996914969,-4.8883704539381185e-08,0.0,0.0012595531547143,209.45818289805675,0.0024102153843685,-0.0292411539157474,1.6655296244087715e-08,-2.337101576861993e-06,-163.84120992814496,163.84121613015458,0.0,-0.0004721312360619,209.4582795470282
-0.0019695697370092,26.835050724135463,6.28318530547048,0.0019695673912641,-0.0004721306005031,-4868.964250547067,-76.8916840824895,196.37794426664584,-0.0024102167788799,81.03420058706166,5141.726571435428,2.448791093756088e-06,-0.0011754509680457,-2.9133583408799995,0.0020687454505556,0.1748167808633644,-4.38497545990518e-08,81.03420058090076,-6.606961495127644e-08,0.0012595212319121,0.0,-76.89175928335644,81.17467117135259,-2.6220129888579924e-09,81.17467104659349,-1.7091065855968703e-09,-196.37803951911968,-4.9536552887194497e-08,0.0,0.0012595191941333,209.45247296113797,0.0024102157335336,-0.0292411539418703,1.659692339054262e-08,-2.32886338572133e-06,-163.84122282970873,163.84122836582267,0.0,-0.0004721305736286,209.45256929999132
-0.0019695704221845,26.83507137971953,6.283185305478251,0.0019695680917238,-0.0004721299403098,-4868.972096316575,-76.89159664234502,196.3780231900268,-0.0024102171148447,81.03426302604194,5141.994807523864,2.440211153767659e-06,-0.0011754265273493,-2.8387073100808102,0.0020614960150742,0.1748154223786738,-4.3647084375935854e-08,81.03426301975684,-6.590396589768623e-08,0.0012594873836786,0.0,-76.89167158257453,81.17473091025374,-2.6435524258293275e-09,81.17473078603611,-1.701334955450807e-09,-196.37811879033808,-5.018759658415199e-08,0.0,0.0012594853524728,209.4467830216328,0.0024102160814741,-0.0292411539682089,1.6538740934417452e-08,-2.3206515232677574e-06,-163.84123568604753,163.84124055861162,0.0,-0.0004721299135174,209.4468790516075
-0.0019695711049583,26.835091962920995,6.283185305485996,0.0019695687897291,-0.0004721292824315,-4868.979942092114,-76.89150950900354,196.3781018368604,-0.0024102174496303,81.03432524621954,5142.263043818363,2.43166125854281e-06,-0.0011754021722869,-2.763772410916168,0.0020542720025392,0.1748140686543292,-4.344512381341093e-08,81.03432523981066,-6.57388975035774e-08,0.0012594536540926,0.0,-76.89158418927434,81.17479043981263,-2.6650168559597972e-09,81.17479031613449,-1.6935905563582136e-09,-196.3781977838308,-5.0838271412738825e-08,0.0,0.0012594516294358,209.4411130326997,0.0024102164281948,-0.0292411539947626,1.64807733494732e-08,-2.3124585336204755e-06,-163.84124849733354,163.84125270866397,0.0,-0.000472129255722,209.44120875487943
-0.0019695717853395,26.835112473993554,6.283185305493713,0.0019695694852877,-0.0004721286268574,-4868.987787873661,-76.8914226806758,196.37818020809783,-0.0024102177832424,81.03438724836163,5142.531280318201,2.423141344851236e-06,-0.0011753779025585,-2.688561136813597,0.0020470732937637,0.1748127196736327,-4.324386922676013e-08,81.03438724182953,-6.55744077469946e-08,0.0012594200425538,0.0,-76.89149710218192,81.17484976074819,-2.686406163728864e-09,81.17484963760765,-1.6858732557874323e-09,-196.37827650050536,-5.1480020584225777e-08,0.0,0.0012594180244232,209.4354628917216,0.0024102167736987,-0.0292411540215304,1.6422994300438678e-08,-2.304328707798066e-06,-163.84126126371893,163.8412648161417,0.0,-0.0004721286002283,209.43555830723403
-0.0019695724633358,26.83513291319011,6.283185305501403,0.0019695701784098,-0.0004721279735856,-4868.9956336612,-76.89133615744888,196.37825830470047,-0.0024102181156827,81.03444903323232,5142.79951702266,2.4146512156262565e-06,-0.0011753537178653,-2.613081008837778,0.0020398998352841,0.1748113754198141,-4.304332153193372e-08,81.0344490265773,-6.541049436928239e-08,0.0012593865489029,0.0,-76.89141032091763,81.17490887381244,-2.707720332612781e-09,81.1749087512077,-1.678183086695861e-09,-196.3783549413681,-5.2127116780080186e-08,0.0,0.0012593845372747,209.42983257160907,0.0024102171179909,-0.0292411540485118,1.6365458496385595e-08,-2.296188859665373e-06,-163.84127398541747,163.8412768811647,0.0,-0.0004721279470386,209.4299276814734
-0.0019695731389563,26.835153280762352,6.2831853055090665,0.0019695708691017,-0.0004721273225967,-4869.003479454707,-76.89124993647572,196.3783361276883,-0.0024102184469593,81.03451060159311,5143.067753931021,2.4061909170257688e-06,-0.0011753296179094,-2.537339574938635,0.0020327514850163,0.1748100358768081,-4.284347464774091e-08,81.0345105948156,-6.524715552160299e-08,0.0012593531724421,0.0,-76.89132384289678,81.1749677797104,-2.728959954674167e-09,81.17496765763948,-1.6705198007124299e-09,-196.37843310735025,-5.2769181211870564e-08,0.0,0.0012593511672953,209.42422194823848,0.0024102174610759,-0.0292411540757059,1.6308080287843354e-08,-2.288092877678456e-06,-163.84128666249757,163.84128890393018,0.0,-0.0004721272961314,209.42431675342863
-0.001969573812209,26.835173576961427,6.283185305516703,0.0019695715573733,-0.0004721266738967,-4869.011325254164,-76.89116401850188,196.3784136780897,-0.0024102187770738,81.03457195420215,5143.335991042572,2.3977602369679307e-06,-0.0011753056023933,-2.461344409196468,0.0020256282294086,0.1748087010277454,-4.26443274377624e-08,81.03457194730271,-6.508438926890074e-08,0.0012593199130832,0.0,-76.89123766881106,81.17502647919446,-2.750125257027277e-09,81.17502635765547,-1.662883360464294e-09,-196.3785109995645,-5.3407663887523166e-08,0.0,0.0012593179143934,209.41863101602505,0.0024102178029585,-0.0292411541031119,1.6250920899591986e-08,-2.2800326843631037e-06,-163.84129929513136,163.8413008845532,0.0,-0.0004721266475111,209.41872551774992
-0.0019695744831021,26.8351938020376,6.283185305524313,0.0019695722432329,-0.0004721260274669,-4869.019171059548,-76.89107840160847,196.37849095664149,-0.0024102191060291,81.03463309181687,5143.604228356597,2.389359099667781e-06,-0.0011752816710216,-2.385103111064468,0.0020185299116247,0.1748073708559674,-4.244587711764695e-08,81.03463308479586,-6.492219347944156e-08,0.001259286770044,0.0,-76.89115179658461,81.17508497295852,-2.771216321203701e-09,81.17508485194955,-1.6552736706588672e-09,-196.3785886187412,-5.4043432473660356e-08,0.0,0.0012592847777885,209.4130596507905,0.0024102181436404,-0.0292411541307293,1.6193952492667516e-08,-2.271998569156685e-06,-163.84131188352964,163.84131282319152,0.0,-0.0004721260011626,209.41315385006587
-0.0019695751516444,26.83521395623985,6.283185305531895,0.0019695729266879,-0.0004721253833026,-4869.02701687084,-76.8909930842954,196.3785679645748,-0.0024102194338337,81.03469401518953,5143.872465872389,2.380987460083986e-06,-0.0011752578234989,-2.3086233046089677,0.0020114564758813,0.1748060453457725,-4.224812031210848e-08,81.03469400804737,-6.476056648852058e-08,0.0012592537432924,0.0,-76.8910662250057,81.17514326175294,-2.792233323681224e-09,81.17514314127207,-1.6476906070443494e-09,-196.3786659659928,-5.46805664942285e-08,0.0,0.0012592517574476,209.4075078107828,0.0024102184831288,-0.0292411541585571,1.613716420106389e-08,-2.2639855925811947e-06,-163.84132442773307,163.84132472001315,0.0,-0.0004721253570778,209.40760170868015
-0.0019695758178435,26.835234039816903,6.283185305539452,0.0019695736077484,-0.0004721247413995,-4869.03486268802,-76.8909080670843,196.3786447026418,-0.0024102197604862,81.0347547250718,5144.140703589243,2.372645118113169e-06,-0.0011752340595313,-2.231912637746825,0.0020044078415015,0.1748047244799811,-4.2051055540427744e-08,81.03475471780878,-6.459950617799054e-08,0.0012592208321373,0.0,-76.89098095412356,81.1752013462743,-2.813176678696615e-09,81.17520122631981,-1.6401340826046652e-09,-196.37874304225664,-5.5313388700201776e-08,0.0,0.0012592188526823,209.4019754321489,0.002410218821426,-0.0292411541865947,1.6080587423594203e-08,-2.2560005565729026e-06,-163.8413369280098,163.8413365751268,0.0,-0.0004721247152564,209.40206902962916
-0.0019695764817077,26.83525405301617,6.283185305546982,0.0019695742864222,-0.0004721241017445,-4869.042708511064,-76.89082334723335,196.37872117174,-0.0024102200859931,81.0348152222119,5144.40894150645,2.364332002984478e-06,-0.0011752103788263,-2.154978781480857,0.0019973839174386,0.1748034082427882,-4.185468066948599e-08,81.03481521482858,-6.443901050543338e-08,0.0012591880363759,0.0,-76.89089598172441,81.17525922725453,-2.8340470043287917e-09,81.17525910782439,-1.6326040351478476e-09,-196.37881984843565,-5.594278569530654e-08,0.0,0.0012591860632859,209.3964624398953,0.0024102191585369,-0.0292411542148413,1.6024218387224985e-08,-2.248056696215332e-06,-163.84134938449458,163.84134838868673,0.0,-0.0004721240756809,209.39655573820843
-0.0019695771432454,26.835273996084343,6.283185305554486,0.0019695749627175,-0.0004721234643307,-4869.050554339953,-76.89073892449312,196.3787973729144,-0.0024102204103584,81.03487550735561,5144.677179623313,2.356048027119415e-06,-0.0011751867810922,-2.0778294291325228,0.0019903845934902,0.1748020966178496,-4.1658993150187594e-08,81.03487549985235,-6.427907745998458e-08,0.0012591553554038,0.0,-76.8908113071811,81.17531690539103,-2.8548444580811437e-09,81.17531678648353,-1.6251003611111034e-09,-196.3788963854953,-5.657291702285314e-08,0.0,0.0012591533886587,209.39096875318668,0.0024102194944654,-0.0292411542432962,1.596803995124802e-08,-2.2401229790249e-06,-163.84136179734045,163.84136016084835,0.0,-0.0004721234383476,209.39106175312185
-0.0019695778024646,26.8352938692672,6.283185305561963,0.0019695756366428,-0.000472122829154,-4869.058400174667,-76.89065479761481,196.3788733071333,-0.0024102207335867,81.03493558124543,5144.945417939129,2.347793074026732e-06,-0.001175163266038,-2.0004722955728216,0.0019834098181519,0.1748007895891045,-4.146399058079841e-08,81.0349355736228,-6.411970509374824e-08,0.0012591227890122,0.0,-76.89072692961092,81.17537438141024,-2.875569006211428e-09,81.17537426302344,-1.6176229817557263e-09,-196.3789726544148,-5.719923810587572e-08,0.0,0.0012591208285877,209.38549432722385,0.0024102198292162,-0.0292411542719587,1.591206542204315e-08,-2.2322272143161447e-06,-163.8413741666876,163.8413718917526,0.0,-0.0004721228032488,209.38558703007453
-0.0019695784593735,26.83531367280968,6.283185305569415,0.0019695763082061,-0.0004721221962013,-4869.066246015186,-76.89057096580265,196.3789489752965,-0.0024102210556812,81.03499544462227,5145.213656453201,2.339567066122607e-06,-0.0011751398333742,-1.9229151164505904,0.0019764594745498,0.1747994871403678,-4.126967013725912e-08,81.03499543688048,-6.396089144274158e-08,0.0012590903366487,0.0,-76.89064284763522,81.17543165600844,-2.8962208526529275e-09,81.1754315381405,-1.6101717686979495e-09,-196.37904865608127,-5.782341028015124e-08,0.0,0.0012590883825228,209.3800390714561,0.0024102201627928,-0.029241154300828,1.5856276709786563e-08,-2.2243592831467947e-06,-163.8413864926888,163.84138358155482,0.0,-0.0004721221703766,209.38013147813635
-0.0019695791139801,26.835333406955915,6.28318530557684,0.0019695769774167,-0.0004721215654718,-4869.074091861488,-76.89048742790271,196.3790243782884,-0.0024102213766451,81.03505509822358,5145.481895164834,2.3313698330625767e-06,-0.001175116482812,-1.8451656474191376,0.001969533518052,0.17479818925551,-4.1076031015295784e-08,81.03505509036334,-6.380263444905302e-08,0.001259057998106,0.0,-76.89055906092315,81.17548872990736,-2.916800430847608e-09,81.17548861255649,-1.6027467052585942e-09,-196.37912439149767,-5.8445293794947656e-08,0.0,0.0012590560502558,209.37460295169004,0.0024102204951998,-0.0292411543299035,1.580071744136207e-08,-2.216521605190188e-06,-163.84139877552474,163.8413952303787,0.0,-0.0004721215397228,209.3746950633412
-0.0019695797662927,26.83535307194915,6.283185305584238,0.0019695776442817,-0.0004721209369475,-4869.081937713556,-76.89040418264048,196.37909951704708,-0.0024102216964837,81.03511454278542,5145.750134073337,2.323201353877832e-06,-0.001175093214064,-1.767231663360604,0.0019626317920877,0.1747968959185833,-4.0883070509077567e-08,81.03511453480688,-6.364493203937066e-08,0.0012590257725868,0.0,-76.89047556740803,81.17554560377823,-2.937307437911642e-09,81.1755454869426,-1.5953476796045155e-09,-196.3791998614492,-5.906671982946103e-08,0.0,0.0012590238309912,209.3691858456292,0.0024102208264398,-0.0292411543591843,1.5745329351991574e-08,-2.208696894992864e-06,-163.84141101534985,163.8414068383935,0.0,-0.0004721209112784,209.36927766317967
-0.0019695804163194,26.83537266803152,6.283185305591612,0.0019695783088087,-0.0004721203106284,-4869.089783571369,-76.89032122906052,196.3791743926782,-0.0024102220152028,81.03517377903901,5146.018373178018,2.315061561081288e-06,-0.001175070026843,-1.6891209576083943,0.0019557542775808,0.1747956071140578,-4.0690783953978444e-08,81.03517377094266,-6.348778257610571e-08,0.0012589936601251,0.0,-76.89039236640518,81.1756022783562,-2.957743060133058e-09,81.17560216203387,-1.5879745095719143e-09,-196.37927506710733,-5.968281003885106e-08,0.0,0.0012589917247608,209.36378773377535,0.0024102211565207,-0.0292411543886698,1.569010838763345e-08,-2.2009209297593358e-06,-163.8414232122167,163.8414184057489,0.0,-0.0004721202850378,209.3638792582728
-0.0019695810640683,26.83539219544465,6.283185305598959,0.0019695789710067,-0.000472119686505,-4869.097629434904,-76.8902385663762,196.37924900605688,-0.0024102223328044,81.035232807715,5146.286612478192,2.3069502976048807e-06,-0.0011750469208627,-1.610841341168048,0.0019489008808951,0.1747943228256549,-4.049916916036563e-08,81.03523279950127,-6.333118437807038e-08,0.001258961660249,0.0,-76.89030945740167,81.17565875433407,-2.9781069568089724e-09,81.17565863852336,-1.5806271288386115e-09,-196.37935000926785,-6.029496136536785e-08,0.0,0.0012589597310959,209.35840854477817,0.002410221485443,-0.0292411544183593,1.5635087902835834e-08,-2.1931853538594705e-06,-163.8414353662917,163.84142993258112,0.0,-0.0004721196609914,209.3584997771489
-0.0019695817095468,26.835411654429503,6.28318530560628,0.0019695796308851,-0.0004721190645707,-4869.105475304144,-76.89015619405257,196.3793233578478,-0.0024102226492893,81.0352916295417,5146.554851973172,2.298867409727989e-06,-0.001175023895839,-1.5324006419359202,0.0019420714952562,0.1747930430371146,-4.030822583903397e-08,81.03529162121087,-6.317513513637779e-08,0.0012589297723467,0.0,-76.89022683924672,81.17571503239108,-2.998399417731048e-09,81.17571491709008,-1.573305504180553e-09,-196.37942468880044,-6.091036722752631e-08,0.0,0.0012589278493802,209.35304820235308,0.0024102218132111,-0.0292411544482521,1.558027582109903e-08,-2.1854406567066656e-06,-163.84144747786087,163.84144141899583,0.0,-0.0004721190391369,209.35313914385583
-0.0019695823527629,26.8354310452257,6.283185305613577,0.0019695802884511,-0.0004721184448167,-4869.113321179068,-76.89007411001428,196.37939744907092,-0.0024102229646646,81.03535024524358,5146.823091662276,2.290812833620611e-06,-0.0011750009514883,-1.4538067039166231,0.0019352660534167,0.1747917677332606,-4.0117951798239545e-08,81.03535023679622,-6.301963287813713e-08,0.0012588979962296,0.0,-76.8901445105567,81.17577111323699,-3.018620886553184e-09,81.17577099844395,-1.5660095692773086e-09,-196.3794991066754,-6.15218790911778e-08,0.0,0.0012588960794292,209.3477066452168,0.0024102221398301,-0.0292411544783473,1.552567102176162e-08,-2.1777364162315296e-06,-163.8414595470101,163.84145286515528,0.0,-0.0004721184194595,209.3477972967211
-0.0019695829937248,26.83545036807234,6.283185305620847,0.0019695809437132,-0.0004721178272354,-4869.121167059656,-76.88999231389226,196.37947128067356,-0.0024102232789332,81.03540865554346,5147.091331544826,2.2827864476847237e-06,-0.0011749780875284,-1.3750673864384078,0.0019284844648178,0.1747904968981083,-3.9928345328172294e-08,81.03540864698,-6.286467547840499e-08,0.0012588663314664,0.0,-76.89006247064543,81.17582699756011,-3.038771215437392e-09,81.17582688327334,-1.558739249535028e-09,-196.3795732637989,-6.21323374410329e-08,0.0,0.0012588644208113,209.3423838055757,0.0024102224653034,-0.0292411545086444,1.54712779169746e-08,-2.1700553922098848e-06,-163.84147157391828,163.84146427119907,0.0,-0.0004721178019546,209.3424741681104
-0.0019695836324404,26.835469623207537,6.283185305628092,0.0019695815966788,-0.0004721172118166,-4869.12901294589,-76.88991080432886,196.37954485356357,-0.0024102235920998,81.03546686116121,5147.359571620141,2.2747881981735613e-06,-0.0011749553036775,-1.2961905633674624,0.0019217266315401,0.174789230516155,-3.97394035772373e-08,81.03546685248193,-6.271026098913859e-08,0.0012588347775408,0.0,-76.88998071797414,81.1758826860388,-3.058851089962067e-09,81.17588257225641,-1.551494420715043e-09,-196.37964716108485,-6.273831509366774e-08,0.0,0.0012588328730078,209.33707960302016,0.0024102227896355,-0.0292411545391427,1.5417067722884116e-08,-2.1624128323473405e-06,-163.84148355869925,163.84147563728956,0.0,-0.0004721171866136,209.33716967758227
-0.0019695842689178,26.835488810868497,6.283185305635311,0.0019695822473559,-0.0004721165985557,-4869.136858837747,-76.88982958047492,196.37961816875855,-0.0024102239041692,81.03552486281362,5147.627811887548,2.266817994723825e-06,-0.0011749325996547,-1.2171841223203077,0.0019149924883696,0.1747879685719753,-3.955112448717544e-08,81.03552485401895,-6.255638759498569e-08,0.0012588033342183,0.0,-76.88989925186506,81.17593817937173,-3.078860709534864e-09,81.175938066092,-1.544275020636868e-09,-196.379720799535,-6.334565591293032e-08,0.0,0.0012588014357867,209.33179399212491,0.0024102231128313,-0.0292411545698413,1.5363043960746032e-08,-2.154780446839713e-06,-163.8414955014707,163.84148696356746,0.0,-0.0004721165734294,209.3318837797908
-0.0019695849031651,26.835507931291698,6.2831853056425055,0.0019695828957516,-0.0004721159874438,-4869.14470473521,-76.88974864103676,196.3796912271698,-0.0024102242151458,81.03558266121556,5147.896052346371,2.258875793449397e-06,-0.0011749099751799,-1.1380559638752372,0.0019082819326545,0.1747867110498849,-3.936350299374698e-08,81.03558265230606,-6.240305365608672e-08,0.0012587720009373,0.0,-76.88981807136163,81.1759934782287,-3.0988006552977397e-09,81.17599336544973,-1.5370808712809839e-09,-196.3797941799857,-6.394761120156478e-08,0.0,0.0012587701085855,209.32652688604588,0.0024102234348933,-0.0292411546007396,1.5309164995647006e-08,-2.147189727623245e-06,-163.84150740234156,163.8414982501864,0.0,-0.0004721159623916,209.3266163877092
-0.0019695855351896,26.835526984712903,6.283185305649674,0.0019695835418756,-0.0004721153784773,-4869.152550638259,-76.88966798610036,196.37976402967809,-0.0024102245250313,81.03564025707949,5148.16429299594,2.250961387327042e-06,-0.001174887429974,-1.0588140007821842,0.0019015949309947,0.1747854579341954,-3.917653856861326e-08,81.03564024805532,-6.225025735436609e-08,0.001258740777623,0.0,-76.88973717572696,81.17604858331677,-3.118670215882149e-09,81.17604847103689,-1.5299119187431371e-09,-196.37986730333705,-6.45478631085357e-08,0.0,0.0012587388913283,209.32127826317324,0.002410223755826,-0.029241154631837,1.5255502248620874e-08,-2.1396263846169883e-06,-163.8415192614985,163.84150949725787,0.0,-0.0004721153535026,209.3213674799663
