signal,FxRL,longslipFL,FyRR,RL,vx,az,x,gas,yawrate,slip,FxFR,rollrate,ax,pitch,pitchrate,sideslipFR,FR,brake,yaw,sideslipRL,RR,FyRL,FL,longslipRR,longslipFR,slip1,FxFL,signal,steeringangel,sideslipFL,roll,y,vy,ay,FyFR,longslipRL,sideslipRR,FxRR,FyFL
1.8640781719344528,3416.805305565506,-0.0009155118290074,698.9713977724939,3.5388961144349644,1.1008884377509365,0.0464409264045697,4564.143347894548,0.2222450915864534,4.077218771729983e-05,-0.0041788512652804,-116.85375694433012,0.0088671300995374,4.157332431245475,-0.0155118225311123,-0.0286463563635821,0.0069320768452485,3.363723267621695,0.0,-0.0342491351612591,0.0054518243283314,3.5259029760857814,-695.8921509681358,3.36114260497574,0.0179167330478105,-0.0009139822915206,6.279006455914306,-116.64973507005598,0.0,0.0,-0.0070430109231914,-0.0002050159710691,-4850.901381096228,-0.0045993131595873,0.0012060358517443,-548.4264639622954,0.0179209061672488,-0.0055255879688936,3416.97211799357,548.2521055014709
1.8979692387111724,3346.06880325536,-0.00090162219419,557.7237529420294,3.652622577056312,1.142029864332738,0.0402664978849096,4564.154574859504,0.2217075258049999,2.716520833392594e-05,-0.0039824070062522,-116.30393912120697,0.0086834210280038,4.068280635158299,-0.0157598403472091,-0.0217053241476239,0.0053748187421241,3.476508475226717,0.0,-0.0342488043583559,0.0041373603430971,3.639328569431036,-550.1225991019015,3.4740014556632026,0.0175445892706539,-0.00089880685931,6.279202900173334,-115.96845055298203,0.0,0.0,-0.0055756101466889,-0.0001172422991094,-4850.901811554542,-0.0045472322236289,0.0081680511647622,-447.253854688261,0.0175796039221276,-0.0042519890174105,3345.9372143608293,452.6117128716081
1.927116370834386,3282.9207360830515,-0.0008895763297669,429.9628701099397,3.7650518400943223,1.1823297022657413,0.0347331651186566,4564.166208194742,0.2210184302003263,1.5462070649845083e-05,-0.0037464107935715,-116.00518380559107,0.0083728454951005,3.9878292061444185,-0.0159404309319215,-0.0151360187754413,0.0039525342622928,3.5872958397416914,0.0,-0.034248598260045,0.002961720118763,3.75175492026711,-418.04932321796826,3.584893790997328,0.0172091283605264,-0.0008859566301737,6.279438896386015,-115.54110724075686,0.0,0.0,-0.0042186931310342,-3.201807487224413e-05,-4850.902255040362,-0.0044289970451181,0.0145355227160267,-351.70785350705165,0.0172720038083591,-0.003113625008113,3282.518965355272,362.0978116647319
1.9514467156533184,3222.248622510183,-0.0008794271624521,315.8230498676925,3.876240751597964,1.221831908361932,0.0282434781229421,4564.178239813807,0.2202360023590597,4.990109967215385e-06,-0.0034798216560103,-115.8024006985595,0.0079486111400273,3.9102339871345895,-0.0160576162261048,-0.0089884697840892,0.0026642130119736,3.696326352510591,0.0,-0.034248502075248,0.0019202174953468,3.8631646145449263,-300.1416308724907,3.694055116407813,0.0169171714689534,-0.0008751115835197,6.279705485523576,-115.2196716229489,0.0,0.0,-0.0029794585093185,4.946649668526173e-05,-4850.902710651617,-0.0042515139414305,0.0200541954357031,-262.4935039237639,0.0170069606926774,-0.0021065762447773,3221.594633115451,277.22578917547247
1.9708994599769205,3164.430775257548,-0.0008707083082762,216.01765965832217,3.985391248945339,1.26056738421988,0.01369112788778,4564.190661944593,0.2194036359310679,-3.659102387678095e-06,-0.0031886421852716,-115.70590797889412,0.0073480435933039,3.835599742912618,-0.0161159481123629,-0.0033297994915895,0.0014883374780899,3.803812100173958,0.0,-0.034248503814344,0.0010389331501071,3.973313745646261,-197.14220329956757,3.801712726934219,0.0166494838653397,-0.000865812730651,6.279996664994314,-115.03532438704384,0.0,0.0,-0.0018835683386515,0.0001258216069264,-4850.903177564102,-0.0040194619784492,0.0251145044853348,-179.6587085286077,0.016782315746778,-0.0012559990973093,3163.0607961775017,199.04275238515808
1.985425982075177,3108.2296679895862,-0.0008631457620726,132.6670988528736,4.092685682567761,1.2985622994334578,-0.005073792022666,4564.203467113238,0.2185438819706104,-4.791812180923044e-06,-0.002870874877927,-115.68195402552276,0.0066414008062508,3.763126406035754,-0.0161206354557552,0.0017861986028418,0.0004540429670962,3.9099736737376714,0.0,-0.0342485511931952,0.0002969941803013,4.081749670160072,-109.58758835793311,3.9080413887336674,0.0164182570708001,-0.0008574337747374,6.280314432301659,-114.91526579267632,0.0,0.0,-0.0008993315344383,0.0001954145630969,-4850.9036549558905,-0.0037281454410027,0.0326703186844611,-103.29860118832524,0.0165850744586384,-0.0005842118756788,3106.969558197208,128.13481369426896
1.994989973208109,3053.4135192970407,-0.0008559818650473,64.76373367077234,4.198728118896538,1.3358381740618677,-0.0218925443387353,4564.216648088768,0.217671628453122,-1.1142743114237933e-05,-0.0025289781194628,-115.61374138969916,0.0059216396183874,3.6920414709419416,-0.0160772605305387,0.0063425667629727,-0.0004234610219401,4.014917945723607,0.0,-0.0342486230778927,-0.0003100628859794,4.188264135195637,-36.74150141478635,4.013171984973742,0.0162160520406819,-0.0008495718151132,6.280656329060124,-114.81670752611318,0.0,0.0,-1.3105097431534282e-06,0.0002578944575582,-4850.90414197757,-0.0033786217072295,0.0374610517716141,-35.37364324014036,0.0163988578002374,-2.253874959313657e-05,3052.228044627147,62.83200964087981
1.999567528378714,3000.3603260143827,-0.0008489775901862,7.248814223638606,4.303449150375195,1.372414060453938,-0.0392834490060442,4564.230197830068,0.2167958955503852,-2.8410158874950797e-05,-0.0021804227073027,-115.54119123063884,0.0051602883481437,3.623122675806387,-0.0159913167989032,0.010356338592572,-0.001195012950567,4.11864724930992,0.0,-0.0342488245152548,-0.0008115749424517,4.2934509943276975,22.975857153669665,4.117160412401084,0.0160239892230621,-0.0008426841936944,6.281004884472283,-114.72219698614546,0.0,0.0,0.0007757370112007,0.00031296410396,-4850.90463791574,-0.0029929747288829,0.0393085463864324,24.8340553724934,0.0162196507839971,0.0004805086756966,2999.0322907192963,3.697068071507225
1.9991472060830104,2949.0163677761034,-0.0008420918016488,-41.65716890276349,4.406580576357462,1.408311789068021,-0.0569237082230671,4564.244109497463,0.2159143063754441,-4.600564328338234e-05,-0.0018399826856095,-115.50110333855456,0.0043536828815258,3.5563875655889188,-0.0158681521649959,0.0138425288009913,-0.0018581667839118,4.221246475992333,0.0,-0.0342492081364524,-0.0012323621130259,4.397333593010159,72.0311544437805,4.220009257516977,0.0158389437127617,-0.0008368311059378,6.2813453244939765,-114.5867425782949,0.0,0.0,0.0014504250758421,0.0003601627833911,-4850.90514230232,-0.0025920542760937,0.0401648597347329,78.23526248367322,0.0160405395244125,0.0009038109963103,2947.5007758473803,-48.77104985464206
1.9937300569078376,2898.630743687819,-0.000835637713324,-81.85266033667736,4.507843297511584,1.4435532681122802,-0.0740275483025501,4564.258376467214,0.2150244161797829,-6.256246081456846e-05,-0.0015145656525261,-115.38870388569256,0.003520883451187,3.490793297731708,-0.0157129190190246,0.0168269208438804,-0.0024250308545555,4.322777597810757,0.0,-0.0342497583863458,-0.0015755811358746,4.499609309003928,112.17745066998502,4.321725375319274,0.0156413249726784,-0.0008308185716347,6.28167074152706,-114.47910625329,0.0,0.0,0.0020357884856793,0.0003991189172732,-4850.905654826953,-0.0021874415737017,0.0406007756448786,124.677479441847,0.0158439051878161,0.0012405057059696,2897.031423805706,-95.36930267274953
1.9833296209049367,2845.8307918188816,-0.0008289485316281,-114.09288175012382,4.607137404195312,1.4781244868473111,-0.0927642451008938,4564.272992176676,0.2141861793470324,-7.676018305411777e-05,-0.0012055015306819,-115.12409844163318,0.0027188867478214,3.422816359878934,-0.0155303082129174,0.0193721002619986,-0.0029495295088553,4.423116337783244,0.0,-0.0342504673278695,-0.0018296929491703,4.600024687781435,143.74144894077955,4.422192934292557,0.015433804179538,-0.0008244804374997,6.281979805648905,-114.22677296064673,0.0,0.0,0.0025527883969344,0.0004298887151317,-4850.906175260757,-0.0017833259669419,0.0397979141883825,166.38055720749833,0.0156346011472069,0.0015102506564081,2844.198182523026,-136.5169949073057
1.9679718937478736,2795.477136622529,-0.0008228689095772,-138.91981661601926,4.704553874640763,1.5120370165426906,-0.1126935022647291,4564.287949965867,0.2133797271742582,-8.663444281966986e-05,-0.000915341782127,-114.75858927029822,0.0019140779733171,3.3583606737773746,-0.0153244243257782,0.0215276076961929,-0.0033930233902105,4.522159159064468,0.0,-0.034251288507382,-0.0020195826237888,4.698656256491177,167.46843537776195,4.521395893392373,0.0152340209148639,-0.000817821025017,6.282269965397459,-113.96170870835331,0.0,0.0,0.0030511389676126,0.0004526639078463,-4850.906703407046,-0.0013858968636132,0.0389531863409646,203.355542763193,0.0154335437627456,0.0017012725053197,2793.8118671670886,-174.40201822466722
1.9476952617563903,2747.174227658477,-0.0008170676192909,-156.3702464181594,4.800113559464848,1.54531975439407,-0.1301055869208693,4564.303243439941,0.2125662752514792,-0.0001024394890891,-0.000647492438025,-114.39786761687284,0.0011088600957762,3.2966102775088237,-0.0150989941621672,0.0233214282988865,-0.0037764720827406,4.619866459762861,0.0,-0.0342522349162674,-0.0021504130896756,4.795511723827847,184.7909834602496,4.619370238466365,0.0150434464059275,-0.000812435451177,6.282537814741561,-113.65669402548664,0.0,0.0,0.0034541708469427,0.0004673622081882,-4850.907239167777,-0.0010029381947391,0.0378901685376141,235.683107382908,0.0152338417180313,0.0018227367272386,2745.5321639144927,-208.5015016565121
1.9225504059506,2700.668461184144,-0.000811765234338,-167.7664350751286,4.893932543628006,1.577998259578924,-0.1456933065906007,4564.318866468518,0.2117358591457621,-0.0001231327136095,-0.0003965142460168,-114.06320734007996,0.0003357037388031,3.2372799216222785,-0.0148574893363258,0.0247808709740725,-0.0040954386041353,4.716300494628925,0.0,-0.0342533726123881,-0.0022152641812463,4.89058157944958,195.9549960011923,4.71610545740814,0.0148585532944055,-0.0008071512063179,6.2827887929335695,-113.33974643835325,0.0,0.0,0.0037688249546374,0.0004741617677087,-4850.907782453944,-0.0006285907632084,0.0371343752615136,263.68607177518686,0.0150381353297653,0.0018968890904474,2699.12772099806,-237.02445913322188
1.892600175374829,2655.847415745803,-0.0008062601067881,-174.38419585821578,4.9860459495706095,1.6100959555501413,-0.1594202769855245,4564.334813160771,0.2108872204904589,-0.0001407588690834,-0.0001601721447488,-113.74587742260422,-0.0003889042894219,3.180180986551857,-0.0146030912357441,0.0259353313690581,-0.0043487058229501,4.811527352665726,0.0,-0.0342547055407836,-0.0022231329761649,4.983884550430491,201.2843297073925,4.811597631296696,0.014674466279176,-0.0008020577964141,6.283025135034838,-113.01594752738488,0.0,0.0,0.0040356981922929,0.000473492112787,-4850.908333134956,-0.0002613330592769,0.0359407680116444,287.238916973127,0.014842919179406,0.0019297188624196,2654.3775142043755,-260.8541000220579
1.8579194300077384,2612.511753350808,-0.0008009927294419,-176.77484461629197,5.076495153086141,1.6416339523090857,-0.1710564629806251,4564.351077841863,0.2100228048572708,-0.0001525495905579,5.781766399405004e-05,-113.411973764195,-0.00106331473474,3.1250969218805182,-0.0143386955111539,0.0268125233116541,-0.0045542922245223,4.905576755126047,0.0,-0.0342561825268027,-0.0021885768906006,5.075490359270657,201.73064170245263,4.905858528207783,0.0144915425200661,-0.0007968023744845,5.781766399405004e-05,-112.70858132370697,0.0,0.0,0.0042636800149656,0.000465851690296,-4850.908891130995,9.094708107969512e-05,0.034034566392045,306.71170562391427,0.0146463034028463,0.0019205765834862,2611.1309658115147,-281.2563614012228
