vy,slip,RL,FyFR,gas,RR,sideslipFL,steeringangel,FxRR,longslipRL,ax,pitchrate,slip1,FyFL,longslipRR,FyRR,longslipFL,x,FR,yaw,ay,y,sideslipRL,FxRL,FxFL,FxFR,rollrate,FL,signal,roll,sideslipFR,yawrate,longslipFR,FyRL,vx,az,sideslipRR,brake,signal,pitch
-0.0028069759945392,0.0,2.33583999933002,7.184501110353753,0.1027470982469396,2.327436667186637,0.0007815304827403,0.0,1598.7999123218158,0.0088061946337324,1.8901640642204212,0.0051166212645403,0.0,11.583789498737117,0.0087225403765583,88.80525831360995,-0.0006465605504488,4564.1159079746685,2.161433250140306,-0.0342863070054784,0.025284271771654,-4850.900654317776,-7.283534469011283e-05,1599.7199931196465,-96.44002101896191,-97.11086446819408,0.0051075941752941,2.159853078411384,5.453110080186673,0.0002118151852,-0.0010327626563222,3.047663809134685e-05,-0.0006445275625632,-70.18139298404685,0.7223571868303186,-0.0047785974336007,-0.000178356087302,0.0,0.0,-0.0087681081841144
-0.0025426838238342,0.0,2.3851858133674506,72.79797572690376,0.1030064648099898,2.3769606558185163,0.0015049334400856,0.0,1553.300910302488,0.0086067635228982,1.8317930616371405,0.0074707524948129,0.0,-52.81071364222689,0.0085160622842166,23.170693463511512,-0.0006423645332225,4564.123228561608,2.2140040144380984,-0.0342860644286189,0.0273876392074695,-4850.900932073621,-0.000665755507766,1554.3369470424857,-96.25000194877876,-96.94340222109906,0.0045981366593756,2.212595791060876,5.626235353603281,0.0002601415538722,-0.0017788915280698,1.8158714739390385e-05,-0.0006402576005457,-1.9583394597918573,0.7409698681448792,-0.0129550093303057,0.0004100579875443,0.0,0.0,-0.0087036886924632
-0.0022545161919673,0.0,2.4334733028202686,130.08489896218703,0.1031986646063107,2.425637351022532,0.0021157168575109,0.0,1510.699523482985,0.0084173893224939,1.7771005755381148,0.009469345334199,0.0,-107.75574345830913,0.0083226323524091,-31.35179398618377,-0.000638143857156,4564.130732124243,2.265447887378456,-0.0342859486081979,0.0297510674890181,-4850.901213326912,-0.0011611178363503,1511.86748462152,-96.04669845721558,-96.79076204870668,0.0040378362918344,2.264233028119915,5.7942973949611405,0.0003030638554148,-0.0024172936717192,7.229747210326557e-06,-0.0006363850492543,53.48364676648473,0.7590176398808827,-0.021747240571677,0.0008981125453402,0.0,0.0,-0.0086177113693861
-0.0019480465040674,0.0,2.4809230080522617,180.05257501779155,0.1033200664639687,2.4736718706860565,0.0026663799459697,0.0,1472.5206215640494,0.0082560658719394,1.728256366199428,0.0111468243681123,0.0,-155.79740645549583,0.0081576655030771,-76.11692136068253,-0.0006350074936597,4564.138413252548,2.315889902962936,-0.0342858959280907,0.0308613220817816,-4850.901497679214,-0.0015507599589691,1473.8137932983302,-95.86469151076616,-96.63640125245227,0.003469649184944,2.314790483209423,5.957144959766875,0.0003403209130039,-0.0029698137081615,5.162286685927935e-06,-0.0006332746016813,98.11183046636064,0.7765430395268437,-0.0319773459485157,0.0012965171395541,0.0,0.0,-0.0085135326057314
-0.0016371377909887,0.0,2.527086811742422,222.3047472397334,0.1033485202132084,2.5206342308448813,0.0031448826064251,0.0,1436.6372433838137,0.008091398998969,1.6822172917771192,0.0125269860694538,0.0,-198.21184748818592,0.0079924024997432,-111.55245817785293,-0.0006318542833416,4564.1462670489,2.3654232732332807,-0.0342858234432444,0.0308253916684539,-4850.901784850816,-0.0018564098061596,1438.0348736472934,-95.70980619539525,-96.42218068721463,0.0028849777731842,2.364419324039321,6.11463149620404,0.0003718328804905,-0.0034103888479928,8.878602474432741e-06,-0.0006296191746368,133.21827819400633,0.7935984733338466,-0.0415017475887025,0.0015909416625686,0.0,0.0,-0.0083942481909828
-0.0013295300543704,0.0,2.5721520036491943,258.0787015960764,0.1033198791832043,2.5666331374276727,0.0035505494761498,0.0,1402.877146372496,0.0079340306504905,1.6391165243765236,0.0136513215944907,0.0,-235.4140835751242,0.0078365558550609,-137.62501313612964,-0.0006285599400514,4564.154288967643,2.4139916895534257,-0.0342857498323109,0.0310756179809488,-4850.902074696509,-0.0020875808964155,1404.2921216643167,-95.51798601102384,-96.17976818446222,0.0022653729805596,2.413195437020383,6.266615277019866,0.000397291349032,-0.0037956217813321,3.991585251331758e-06,-0.0006264961621713,160.5303497598347,0.8102097948902004,-0.0512215366621664,0.0017913825970543,0.0,0.0,-0.0082625947404668
-0.0010196246625567,0.0,2.6161727161566937,288.81586274045424,0.1032485474050466,2.611593862259486,0.0038573859308629,0.0,1370.839363717716,0.0077822246663362,1.5982805997825194,0.0145470853011521,0.0,-266.1560831670614,0.0076870125749202,-156.34033561287148,-0.0006255712561977,4564.162474719872,2.461627560413631,-0.0342857876292313,0.0311796748066124,-4850.902367075239,-0.0022254568204298,1372.244609362073,-95.28790393301496,-95.95033984386048,0.0016413715435054,2.4611004154828726,6.412959527070217,0.0004165069371284,-0.0041181840132196,-1.0547574251580475e-05,-0.0006236509027141,179.96444794343162,0.8264017312608424,-0.0597215007304737,0.001936981996639,0.0,0.0,-0.0081209775970031
-0.0007074974205067,0.0,2.659159511489807,314.19684753258963,0.1031432527105271,2.6555279210253486,0.0041057850823544,0.0,1340.340239397809,0.0076341705151099,1.5594963749672313,0.0152417718037014,0.0,-291.01909846863214,0.0075423037889341,-169.14821376774913,-0.000622583265242,4564.170820245341,2.508398912876702,-0.0342859622332669,0.0309851272573071,-4850.902661815823,-0.0022953165812572,1341.7332177023625,-95.03899458535244,-95.73075089080832,0.0010282093795229,2.508118428127084,6.553532546407986,0.0004295374252463,-0.0043663059287941,-2.2138208877413383e-05,-0.0006208424963045,192.05463632004572,0.8421962862664175,-0.067251181310705,0.0020230798498751,0.0,0.0,-0.0079715310758839
-0.000399123291755,0.0,2.701141184068187,334.5594921789475,0.1030099003396168,2.698476323165073,0.0043114037755586,0.0,1311.2752573121547,0.0074896027583171,1.5226156524646317,0.0157608407025372,0.0,-311.4640588436903,0.0074021020313207,-176.321826128051,-0.0006196901420825,4564.179321687814,2.554340767664543,-0.0342862209217382,0.030564041612748,-4850.902958797878,-0.0023164869938901,1312.6394596289254,-94.79661220762746,-95.50012592505954,0.0004316022520595,2.554259575820707,6.688207828804164,0.0004365210400692,-0.0045601788650598,-2.8413591433752e-05,-0.0006180017663744,198.44632445352036,0.8576132883092312,-0.0737198478246843,0.002049756013681,0.0,0.0,-0.0078161232228693
-9.797225126749547e-05,0.0,2.7421686808652104,350.8994711459519,0.1028527373961743,2.740469396853169,0.0044803208248441,0.0,1283.5319979104188,0.007348460591952,1.4874785303521498,0.0161264509861526,0.0,-328.4043418247202,0.0072661984320103,-178.6916949791725,-0.0006168522102036,4564.187975376819,2.599461894579265,-0.0342865302824724,0.0297006153702503,-4850.903257953592,-0.0022895164042168,1284.8449164741248,-94.56420241413146,-95.25591624978854,-0.000139905865218,2.599554026058628,6.816864175594904,0.0004376700361058,-0.0047146360936393,-3.2881883796851295e-05,-0.0006152081621423,200.093984377393,0.8726708348432269,-0.0790132247703175,0.0020340268534987,0.0,0.0,-0.0076563857087248
