brake,longslipFR,yaw,signal,FxRL,yawrate,FxFL,sideslipFL,sideslipRR,rollrate,FL,FyRL,az,slip,x,longslipFL,vx,longslipRL,pitch,steeringangel,sideslipFR,signal,RL,gas,ax,vy,sideslipRL,ay,y,RR,FyRR,FyFR,roll,pitchrate,slip1,FyFL,FR,longslipRR,FxFR,FxRR
0.0,-0.0003466837534555,0.3783405271216984,0.0,262.53842400498394,-0.2302667462762936,-124.12967859769684,0.0326480487344671,0.0063219834002608,-0.2567487392729137,48.82020151892909,-1094.9550525515458,0.3055768972413926,-0.0041212123731059,4995.756828065479,-0.0007412635928625,15.97381923737253,0.0012059999130453,-0.0022760327225083,-1.0572812961607063,0.0346194452406743,-1.0572812961607063,48.64947357064903,0.1542941592169508,0.0378789604725167,-0.068205851986598,0.0110156269983112,-4.034181146397451,-4854.221944149126,48.016443403502,-318.63472840630226,-1736.908092999534,-0.0205878873005025,-0.0098580205204354,6.27906409480648,-3200.1928619432038,47.66377031748656,0.0030243520737247,-29.158099197103464,356.3247079216138
0.0,-0.0003506076433221,0.3759497360479882,0.0,261.22094285376465,-0.2462325750226009,-125.8983956956532,0.0340139944654405,0.0080005724781086,-0.2468590314010744,48.85089474769806,-1289.012610325202,0.3194423361920258,-0.0043392574877059,4995.905599240308,-0.0007556715973537,15.974287016141258,0.0011864345418901,-0.0023586589969225,-1.1077286595041005,0.037060697883183,-1.1077286595041005,48.6998655674402,0.1546397453213477,0.0211702281750615,-0.0718406083885467,0.0125569377497787,-4.349536716479565,-4854.163761430515,47.98204673466866,-403.8417073641618,-1775.5820631430868,-0.0231020416547738,-0.0069265302164209,6.2788460496918805,-3380.3753034118745,47.61861238169564,0.0032064954106607,-27.224885899207443,359.9889611483615
0.0,-0.0003556614871934,0.3734013362234402,0.0,260.2784036955434,-0.2618266530484905,-127.73736542977448,0.0353717980236287,0.0096563304131303,-0.2357124625464204,48.88016930999899,-1480.9517283926416,0.3301863709853209,-0.0045919528918369,4996.054531645675,-0.0007609142267443,15.974604597950307,0.0011711163914746,-0.0024109246252964,-1.157179141823382,0.0395137496179081,-1.157179141823382,48.75013921243748,0.1550047143891575,0.0040880895624241,-0.0760608564697533,0.0140562892738121,-4.653285964250638,-4854.105981407492,47.94802561623622,-478.9927747431809,-1807.0024318073008,-0.0255103377145064,-0.0038113991989258,6.278593354287749,-3557.58852423141,47.57328062703588,0.0034063924109569,-25.288571293155464,363.5952340934997
0.0,-0.0003576006590699,0.3706989913410404,0.0,259.581361744666,-0.2770604504994557,-129.75003909921813,0.0367083599523117,0.0112889599182935,-0.223492014615155,48.90623050012127,-1670.0936274862247,0.3359853970166961,-0.0048740324703297,4996.20363356687,-0.0007918164903441,15.974776063826342,0.0011610555960278,-0.0024312226503487,-1.2055882410222711,0.0419573381414822,-1.2055882410222711,48.80023886950661,0.1553770423922035,-0.0133529838772976,-0.0807877534902764,0.0155146510352541,-4.937695027930948,-4854.0486329825735,47.91440665734201,-545.0143922163056,-1833.1370928270608,-0.0278010864544791,-0.0005540230879005,6.278311274709257,-3731.153332650103,47.52821049788024,0.0036221284158665,-23.85334420523819,367.2418315838708
0.0,-0.0003595100406378,0.3678462033525411,0.0,259.2277654544192,-0.2919537839135189,-131.1601364173829,0.0380324828947747,0.0128999794947478,-0.2103403769251245,48.93132463701572,-1854.97404171257,0.3382298029518067,-0.0051803519173353,4996.352912526702,-0.0008071916143559,15.974795379302533,0.0011545696791364,-0.0024183810071107,-1.2529123921790053,0.0443924481418138,-1.2529123921790053,48.84997463990272,0.1557688253503402,-0.0306583483751202,-0.0859432757890691,0.0169352557230972,-5.210974354921628,-4853.991743840022,47.88134788996789,-602.2757657835442,-1853.680012092752,-0.0299643672922237,0.0027989038988248,6.278004955262251,-3901.8581540940977,47.48319314499183,0.003856473407853,-22.27883036031473,370.78199720741566
0.0,-0.0003621363329,0.3648462772282261,0.0,259.0496747518753,-0.3065212732337576,-132.94676112777017,0.039350509056265,0.0144898353307801,-0.196434339021674,48.95466804542927,-2035.970085861879,0.3358391237644019,-0.0055055275679685,4996.502375315698,-0.0008262566992508,15.97466495253066,0.0011522351820455,-0.0023716968319007,-1.2991090067518276,0.0468096864910431,-1.2991090067518276,48.89928534430199,0.1561712790394007,-0.0484214075256844,-0.0914441401607719,0.0183203138971714,-5.469572550370626,-4853.935340444151,47.84898173612488,-651.6382048959423,-1869.960919584114,-0.0319918415013013,0.0062020395337586,6.277679779611618,-4066.2803619815145,47.43826205273783,0.0041101952353593,-20.959112093294685,374.2638739552057
0.0,-0.0003648058227437,0.3617023836886763,0.0,259.2979308626193,-0.320783767274458,-134.64941543762396,0.0406608090057207,0.0160592930540927,-0.1819595750191663,48.976529941866175,-2211.018093314647,0.3288900807282341,-0.0058438032624793,4996.652027969867,-0.0008468675950588,15.974384550133127,0.0011541008085152,-0.0022909285330711,-1.3441365109058006,0.049194091677715,-1.3441365109058006,48.94803995916376,0.1565851695501465,-0.0662836186748593,-0.097199723414482,0.0196729370563265,-5.714767375531788,-4853.879448000066,47.817402520261325,-693.6354792198441,-1882.9014015521557,-0.0338769541593171,0.0096073738432737,6.277341503917107,-4227.457471233641,47.39352078475625,0.0043835477287184,-19.790082688699798,377.6966619438326
0.0,-0.0003693407538825,0.3584174099526174,0.0,261.3606485551833,-0.3347677813721052,-136.42154794857407,0.0419440777647907,0.0176043426870113,-0.1672500013992908,48.997244307707454,-2381.851140657433,0.3018689826628974,-0.0061902946812465,4996.801875819356,-0.0008688841147311,15.973954212624689,0.0011702950945231,-0.0021765005046274,-1.387954382926451,0.0515250586015092,-1.387954382926451,48.995579159856334,0.1570106416167081,-0.0826759056272366,-0.1031304183447188,0.0210014267469656,-5.949317737537544,-4853.824090546083,47.78695761128707,-729.0627426376083,-1892.934949386699,-0.0356155977315802,0.0129127992030882,6.27699501249834,-4383.934349550426,47.349007603695256,0.0046811517479352,-18.80333248815533,381.04533988301927
0.0,-0.0003767086675936,0.3549940832895882,0.0,263.4130365822237,-0.3484842348926555,-138.20730488846638,0.0432064317511126,0.0191156379954524,-0.1527158792133382,49.01727503124298,-2545.596075050165,0.2795420060708476,-0.0065386366557734,4996.951923541171,-0.0008915331983366,15.973382920379176,0.0011844241101899,-0.0020303688359798,-1.4305231896865775,0.0537999828430847,-1.4305231896865775,49.040290078889385,0.1574313918460712,-0.1003413084200864,-0.1091298456773007,0.0223078202286487,-6.163591392004518,-4853.769290931474,47.75829342945651,-757.9986866582228,-1901.9101173187853,-0.0372079565639038,0.0159630228997565,6.276646670523813,-4531.138954429062,47.30480294950594,0.0050102836684789,-18.02732008561848,385.05018273295406
0.0,-0.0003896654602673,0.3514348585561319,0.0,264.6810110440566,-0.3619783721064968,-139.96412544440355,0.0444387198573423,0.0205976149795941,-0.1385206108358003,49.03682096886463,-2700.9452438232133,0.2502552239093903,-0.0068824522325973,4997.10217506603,-0.0009149622864866,15.97266283351803,0.001199494900549,-0.0018552705172703,-1.471804622133405,0.0559917466014898,-1.471804622133405,49.08422708171147,0.1578704160239187,-0.1193407885151496,-0.1150926522975395,0.0235819494791276,-6.367114900123158,-4853.71507065263,47.730406978039085,-781.3308733480548,-1912.418427819883,-0.0386566611597577,0.0187341162098237,6.276302854946989,-4673.270129001343,47.26092677236599,0.0053502548706283,-17.519097390488792,388.3133349151553
0.0,-0.0004046730290197,0.3477417686204923,0.0,265.76346476177514,-0.3752775958932828,-141.53124027726878,0.0456337973009429,0.0220512724545183,-0.1248802561407,49.056169696212166,-2850.616655784032,0.2138126578829822,-0.0072160824887979,4997.252633561485,-0.0009372624748474,15.971785582228131,0.001216738928965,-0.0016539887431632,-1.5117615297641434,0.0580831352492262,-1.5117615297641434,49.127743101432586,0.1583380362900424,-0.1383325129007475,-0.1209220346066048,0.0248228379574242,-6.556684469095873,-4853.6614501149415,47.70377788749931,-799.5023038203082,-1922.2255878549624,-0.0399663333063483,0.0212247858272554,6.2759692246907886,-4806.170461524381,47.2175917098919,0.0057110406456384,-17.18894115988159,390.84925952193805
0.0,-0.0004206298459134,0.3439167579672081,0.0,267.1919121255626,-0.3883823014620874,-142.87011591616894,0.0468065626721652,0.0234788946593505,-0.1119157439217677,49.07524221579002,-2994.3060514557205,0.1737927935218735,-0.0075328094038547,4997.403301493434,-0.000959507395071,15.970753630838402,0.0012383538640696,-0.001429471720549,-1.550357954058936,0.0600831616019042,-1.550357954058936,49.17060222782664,0.1588195635601292,-0.1568305486255635,-0.1265042767993809,0.0260367643846235,-6.732363671391127,-4853.608448532641,47.67886503150786,-813.1599734643706,-1929.8604063112475,-0.0411432251901817,0.0234072963112077,6.275652497775732,-4930.670228094151,47.174866985752416,0.0061005539595043,-16.948369545521654,393.18002211121313
0.0,-0.0004373978271255,0.3399617406492293,0.0,269.05808539012344,-0.4012989077876835,-144.12919248467972,0.0479445220366003,0.024881895681976,-0.0997548315631442,49.09412187591982,-3133.648325151413,0.1306216571644414,-0.0078272940263723,4997.554180712385,-0.0009818496422982,15.96957207593953,0.0012649728020222,-0.0011849288966955,-1.5875591608410982,0.061990249114415,-1.5875591608410982,49.21238033605679,0.1593047803221091,-0.1748570826905474,-0.1317475990826725,0.0272302810134179,-6.898034717233892,-4853.556083932484,47.6559387595572,-822.9345086522582,-1936.3125817605664,-0.0421947814831858,0.0252605951050392,6.275358013153214,-5049.198725400663,47.132780140276815,0.0065226124969796,-16.799038161998222,395.4752391612381
0.0,-0.0004550557134672,0.3358786329661477,0.0,271.93729075346783,-0.4140157500964774,-145.2461057648246,0.0490528504202181,0.0262592598316214,-0.0885397438649493,49.11289712819911,-3269.6525147028437,0.0760417755893561,-0.0080946229804579,4997.705272546793,-0.0010040538068834,15.968247126043767,0.0013017991359117,-0.0009237787951039,-1.6233316715355153,0.0638101484549146,-1.6233316715355153,49.25252193899056,0.1597879489831545,-0.191427619605261,-0.1365658438721989,0.0284108706543819,-7.05156133321228,-4853.504373358807,47.63534164969806,-829.1623826668381,-1941.2692768236543,-0.0431297537714628,0.0267515038397108,6.275090684199128,-5156.806642286212,47.09138519188658,0.0069820749866522,-16.732817302796754,397.5886214616881
0.0,-0.0004745299664245,0.3316695165799107,0.0,275.1441346235965,-0.4265223694347635,-146.31641605909434,0.0501354033243255,0.0276078049010283,-0.0784322582264591,49.131704051801314,-3401.012455921953,0.0217271558442606,-0.0083297174186299,4997.856577809887,-0.0010264056678001,15.96678856440668,0.0013373669877005,-0.0006500278286312,-1.657643293297184,0.0655448245214883,-1.657643293297184,49.289545607275166,0.1602598816355304,-0.2079932705059522,-0.1408681230620035,0.0295859271965676,-7.193343852807874,-4853.453332764705,47.61790261391332,-832.5397099209595,-1945.347849592051,-0.0439586463641238,0.0278244738963125,6.274855589760956,-5257.703764376329,47.05079750784327,0.007493917616495,-16.785281529312883,399.9181182715088
0.0,-0.0004930486696642,0.3273364814453093,0.0,277.6550258710107,-0.4388205954240682,-147.27089604868436,0.0511738142194587,0.028931040898474,-0.0694395863688019,49.15059052082327,-3528.8229220904054,-0.0330880599607401,-0.0085290479041672,4998.008096838777,-0.0010483405819589,15.965197559075657,0.001373868905928,-0.0003677368473021,-1.690463147982419,0.0671902484497416,-1.690463147982419,49.32496523349188,0.1607318401618298,-0.2243289772991744,-0.1445921701288222,0.0307463552039244,-7.327038235368542,-4853.402977172032,47.602613336580205,-832.9979519095432,-1948.037527569645,-0.0446925805503896,0.0285022345156776,6.274656259275419,-5353.678579455265,47.01112840789071,0.0080370363403457,-16.871971233275517,402.16746584705766
0.0,-0.0005107124827993,0.322881645167565,0.0,280.0688233011024,-0.4509003035500507,-148.06689409937894,0.0521682689296818,0.0302314666640266,-0.0615577603191801,49.16956089614384,-3653.3733878727394,-0.0880842018138128,-0.0086894443771456,4998.159829508924,-0.0010689515248026,15.963476289672643,0.0014112907282996,-8.076377767528272e-05,-1.721761699937325,0.0687480189665655,-1.721761699937325,49.359024358807176,0.1612065556105078,-0.2399080292394225,-0.1476816862037979,0.0318923200046159,-7.450823840990032,-4853.353320831763,47.58947848167178,-831.2594914672749,-1949.4079558107312,-0.0453427348857383,0.0288008020134821,6.274495862802441,-5440.365296182005,46.97236924900312,0.0086112618638461,-16.966096733702727,404.08019656260734
0.0,-0.0005277159495577,0.3183073056100637,0.0,282.61432874671084,-0.4627438877327076,-148.72063428209756,0.0531329975271173,0.031513060276983,-0.0547373895753218,49.18844642872329,-3774.200135121992,-0.1422604077201082,-0.0088070358525493,4998.311775250692,-0.0010895817288903,15.961631067852286,0.001450723366879,0.0002071750601024,-1.7515107825777154,0.0702288418962833,-1.7515107825777154,49.39155526881903,0.1616775711665569,-0.2547096464485417,-0.1500698048525824,0.033029643201924,-7.565858370909884,-4853.304377109647,47.57870159007245,-827.2980558693082,-1949.2003151777344,-0.0459199350155386,0.0287354556383157,6.274378271327037,-5520.671826977552,46.93451681983158,0.0092203435566394,-17.070242159419248,405.8800827467231
0.0,-0.0005442113277489,0.3136158634383526,0.0,285.3228616927572,-0.4743429294839481,-149.30456789933663,0.0540523406416632,0.0327777937481136,-0.0489589012815852,49.207272860242696,-3893.586706049532,-0.1951929082385558,-0.0088800320282418,4998.463933110676,-0.0011096459486577,15.959667799435392,0.0014921144007294,0.0004925813773017,-1.7796836237372171,0.07162728950532,-1.7796836237372171,49.42233244589057,0.1621429121844382,-0.2685726605881262,-0.1517237775685092,0.0341620676619471,-7.675952616061511,-4853.256158582495,47.57033747840226,-821.9277569813806,-1947.637409885504,-0.0464346752684702,0.0283329115871602,6.274305275151344,-5596.606286421518,46.897578087124806,0.0098649363489557,-17.182924322974188,407.7451795347317
0.0,-0.0005601883188061,0.3088098680618392,0.0,288.1481521937073,-0.4856768913268302,-149.780473484214,0.054919157434058,0.0340257586590905,-0.0441864060715712,49.22600699217308,-4011.51081661298,-0.2462649136876214,-0.0089076800733736,4998.6163018537545,-0.0011284335385845,15.957594044445214,0.0015348873490337,0.0007722527635865,-1.806254869760396,0.0729435630688741,-1.806254869760396,49.45118048289672,0.1625987530865901,-0.2812877977273747,-0.1526282280151822,0.0352905972415049,-7.779212229077349,-4853.208677294541,47.56436551130249,-815.2908196795939,-1944.1423788572429,-0.046897220458297,0.0276244931404827,6.274277627106213,-5666.391675439205,46.86157261924761,0.010543794332905,-17.300310313862347,409.607490515229
0.0,-0.000575481620815,0.3038921142371693,0.0,290.9603662449017,-0.4967195001387465,-150.06281573581634,0.0557517830770463,0.0352601524082707,-0.0403199750848097,49.24449013581675,-4127.225644501242,-0.2950836143024969,-0.0088879155503906,4998.768879958923,-0.0011457321068507,15.95541894049494,0.0015784105131144,0.0010433166812422,-1.831200608319336,0.0741882883415662,-1.831200608319336,49.477995184138734,0.1630404567442798,-0.2928040885883413,-0.1527475438207143,0.0364184894757053,-7.874945807084378,-4853.161944652291,47.56078295056312,-807.2868556424071,-1939.0894475791365,-0.0473171100676669,0.0266444756335676,6.274297391629196,-5728.385219229444,46.82651007870382,0.0112566421518665,-17.408973059477848,411.4421173198181
0.0,-0.0005904333160634,0.2988656487891292,0.0,293.69820680176,-0.5074468714116612,-150.25396500767744,0.0565470370960713,0.0364824050452068,-0.0372808039153496,49.26255610646538,-4242.741822904054,-0.3411917026064949,-0.0088201607927385,4998.921665611097,-0.0011624057313778,15.95314951570083,0.001622350094942,0.0013032583629489,-1.8544983899331215,0.0753625811953089,-1.8544983899331215,49.50275981159443,0.1634695338600008,-0.303358889916567,-0.1520706863331095,0.0375464603546817,-7.966583084556433,-4853.115971365682,47.55952671705538,-798.3740763874339,-1932.1507426547928,-0.0477029384052455,0.0254297013242637,6.274365146386848,-5786.214955148515,46.79238782263289,0.0120017503773487,-17.507354511808614,413.23503652880567
0.0,-0.0006051955015013,0.2937337431948068,0.0,296.3386950354576,-0.517838810269973,-150.36630767733408,0.0572927649708434,0.0376924080718628,-0.0349980387364889,49.28014650388643,-4357.317665121756,-0.3845368389128583,-0.0087051600249605,4999.074656769642,-0.0011777670633912,15.950791308113914,0.0016664764406026,0.0015499368398963,-1.876127248170844,0.0764643551385438,-1.876127248170844,49.52548549410826,0.163888846013162,-0.3129303963678897,-0.1506084897452446,0.0386734749205734,-8.053331810688633,-4853.070767703245,47.56054484318015,-788.2318109242336,-1923.3780462909976,-0.0480626038395866,0.0240176292893342,6.274480147154626,-5840.460745622549,46.75921078217348,0.0127775471134255,-17.594734743020805,414.97128462338577
0.0,-0.0006197292402534,0.2884998129027713,0.0,298.866091664622,-0.5278838274835796,-150.4309936191874,0.0579833721256706,0.0388921281185851,-0.0333782862540918,49.29718300221391,-4470.107618679977,-0.4250046710610062,-0.0085433543009236,4999.227851176514,-0.0011917328541855,15.948349938141094,0.001710599209189,0.0017815767235703,-1.8960677185200216,0.0774922040757355,-1.8960677185200216,49.54619869356074,0.1642990844261497,-0.3214557918988229,-0.1483675712989736,0.039800617349944,-8.135876776447908,-4853.026343500228,47.56379181822263,-777.4272573879268,-1912.908353864058,-0.0484031687493861,0.0224440382386472,6.274641952878663,-5890.438845191707,46.726975349209376,0.0135835843219952,-17.66226251972387,416.65581221795713
0.0,-0.0006345872161215,0.2831674707542876,0.0,301.2680585421501,-0.5375528057700345,-150.3402866190704,0.0586289548093906,0.0400822982062891,-0.0323202984866431,49.31353967666531,-4583.080676872422,-0.4610317942866587,-0.0083353213964525,4999.381246360326,-0.001203645683583,15.945832630806752,0.0017546106082961,0.0019967624528734,-1.914301855903245,0.0784521658811048,-1.914301855903245,49.56496300306842,0.1646974723330168,-0.3288351854745759,-0.1453570016404371,0.040927179482304,-8.214091677541777,-4852.982708111921,47.569180458343446,-766.1024659574165,-1900.530200166611,-0.0487307040671089,0.0207460013772113,6.274849985783134,-5934.317322167919,46.69566242095384,0.0144173667505999,-17.701808520126598,418.2972209419126
0.0,-0.0006509237993989,0.2777406485747429,0.0,303.6049714322269,-0.5468170992651161,-150.1783648831613,0.0592304339026009,0.0412622584687734,-0.0317641101817406,49.32902083865012,-4694.839160353197,-0.4934850898248238,-0.0080822901055086,4999.534839666651,-0.0012143025635544,15.943247364242705,0.0017989478142379,0.0021945180905075,-1.9308132508276632,0.0793458211140556,-1.9308132508276632,49.58183308406055,0.1650812910785645,-0.3348106440670846,-0.141597507968792,0.0420501739618068,-8.28792123743945,-4852.939870421856,47.57655846142169,-754.9836731276775,-1886.2927971645292,-0.0490504644428589,0.0189732139403412,6.275103017074078,-5974.5725332065085,46.66522293260025,0.015267537184947,-17.71547316176946,420.0686587585857
0.0,-0.000668998704157,0.2722234810039575,0.0,306.0379168437477,-0.5556611973688481,-149.97927147623858,0.0597798029508931,0.0424304873147099,-0.0316365116699603,49.343570350192245,-4804.547958787548,-0.5243370612451438,-0.0077860401547278,4999.688628289263,-0.0012237441166905,15.9406022823329,0.0018440650983342,0.0023743149257724,-1.9455870441523209,0.0801692472504436,-1.9455870441523209,49.59684516616851,0.1654488448152388,-0.3394313568832691,-0.1371181371645428,0.043168266159434,-8.358293422388552,-4852.897838909215,47.58556369815803,-744.5341566803542,-1870.4524909140976,-0.0493670871391513,0.0171634837394516,6.275399267024858,-6011.535004114699,46.63566331832831,0.0161320608995443,-17.733406316148606,421.97119134725455
0.0,-0.0006882556582718,0.2666202711422915,0.0,308.2468912664705,-0.5640660891019403,-149.69324610016818,0.0602737223668528,0.0435857719224279,-0.0318462081346564,49.35710594226026,-4914.132883204166,-0.5514480811861843,-0.0074488869742362,4999.842609286065,-0.0012312548572329,15.937903505617411,0.0018874844704515,0.0025359436853246,-1.958609940460427,0.0809218985785437,-1.958609940460427,49.60997344178234,0.1658025305596418,-0.343218571052592,-0.1319569447052934,0.0442794284622822,-8.426143137000874,-4852.856621693333,47.59622008123998,-733.8956476067906,-1853.1092287948925,-0.0496843628616829,0.0153449102190675,6.27573642020535,-6045.0725554092205,46.60703275834918,0.0170149351202526,-17.773674692550475,423.6043179632673
0.0,-0.0007079203839917,0.2609355137629187,0.0,310.10410317706186,-0.5720150989928746,-149.37477360534075,0.0607097737111236,0.0447271614208271,-0.0323043522092125,49.36949501646925,-5021.654509740457,-0.5754979475938806,-0.0070734584371546,4999.996779567161,-0.0012373472253517,15.93515343905073,0.0019286659781189,0.0026794619146472,-1.9698702200243237,0.0816036778382557,-1.9698702200243237,49.62125649723578,0.1661494101452479,-0.3463785848954457,-0.1261573831777029,0.045381578283493,-8.489457306104008,-4852.816226590717,47.60880631667362,-723.0716898042017,-1834.2718789502344,-0.0500051836533018,0.0135435767936952,6.276111848742431,-6075.504764013046,46.579379136898766,0.0179216716369089,-17.823705981327674,424.7393758173852
0.0,-0.0007270515477167,0.2551737757239704,0.0,311.5381281150648,-0.5795075477944783,-149.0596083461608,0.0610862007785295,0.0458569505313804,-0.0329050628606971,49.38068856853209,-5126.618911213856,-0.5964538474640741,-0.0066615415001431,5000.151135853884,-0.0012419600203973,15.9323525681637,0.0019670924173407,0.0028051662626213,-1.9793577493524488,0.082214101216639,-1.9793577493524488,49.63073415400893,0.166495354725584,-0.3490390372258256,-0.1197497149018593,0.0464759689061526,-8.549107986264973,-4852.776661039221,47.62373000121021,-711.3707014944116,-1814.188193144764,-0.0503314527545719,0.0117818240151144,6.276523765679444,-6102.889168306276,46.55272336443302,0.0188610501142502,-17.86585718733419,425.32379830865176
0.0,-0.0007458688637088,0.2493396727441402,0.0,312.53397189433053,-0.5865317791454103,-148.70187506172448,0.0614055709671232,0.0469754794714042,-0.0335593574177123,49.39063143572674,-5231.274127924159,-0.6144754831158407,-0.0062154533604314,5000.305674667419,-0.0012446741438609,15.929501199546516,0.0020027962841958,0.0029135709901581,-1.987063990308797,0.0827532640359675,-1.987063990308797,49.638515585514746,0.1668428518334262,-0.3511462658024267,-0.1127726117073705,0.0475614519648036,-8.60605009582718,-4852.737932060439,47.64139047559051,-699.3352554936629,-1793.120700391208,-0.0506640893855403,0.0100808285972442,6.276969853819155,-6126.270500771384,46.52705208810924,0.0198412299845131,-17.903753710931348,425.3272985461564
0.0,-0.0007646812144268,0.2434379699403753,0.0,313.1050491700709,-0.5930760197961846,-148.3238424533474,0.0616692308649546,0.0480815430015026,-0.0341902277559465,49.39921957892575,-5333.109062561268,-0.6299686033027797,-0.0057380188358061,5000.460392363466,-0.0012460949370323,15.926599697330277,0.0020359483326943,0.0030053828375022,-1.9929820077966625,0.0832204474542117,-1.9929820077966625,49.64467131401941,0.1671926058933979,-0.3528107705748154,-0.1052728462658755,0.0486359173495002,-8.657766184258216,-4852.700046349386,47.66222465817121,-686.8062539104063,-1771.307657297211,-0.0510032116936356,0.0084577026505593,6.27744728834378,-6146.586340027371,46.50236711716959,0.0208712571616749,-17.949640412481617,424.7379206848157
0.0,-0.000782517437935,0.2374733719221277,0.0,313.1649053912752,-0.5991617965559692,-147.98438381330962,0.0618740103166355,0.0491799024200423,-0.0346894759063403,49.40645511200511,-5426.394427639664,-0.6432862378696137,-0.0052303829720532,5000.615285103889,-0.0012464780511666,15.923646778166807,0.0020709999868562,0.0030814399298103,-1.9971064759997608,0.0836129795093619,-1.9971064759997608,49.64947739450555,0.1675478126704735,-0.3541082049045063,-0.0972707299575075,0.0497037563043198,-8.702928185430082,-4852.663010169432,47.68653982083784,-674.1449218886255,-1748.9689801885877,-0.0513480136945328,0.0069223464912014,6.277954924207533,-6164.147986164607,46.47867076014825,0.0219600966475898,-17.994092698084653,423.6751825563721
0.0,-0.0007993340022297,0.2314503484823854,0.0,313.09512026286325,-0.6048054792207618,-147.65982275138154,0.062018193213617,0.0502747458392798,-0.0349755110788273,49.41238550717144,-5516.13742714049,-0.6541558643359964,-0.0046936447661726,5000.770348826029,-0.0012454739576252,15.920643832985592,0.0021057307845373,0.0031426643371601,-1.999433683175102,0.0839285606968641,-1.999433683175102,49.65298687378659,0.1679051651920464,-0.3546668686735477,-0.0887857339960213,0.0507678521308023,-8.745757551512817,-4852.626829176177,47.71452730964633,-662.1298283777613,-1726.374020322561,-0.0516966751414346,0.0054831246422111,6.278491662413414,-6178.840768426809,46.45592991433512,0.0231139223054367,-18.031369842836824,422.3703624731269
0.0,-0.0008159299411073,0.2253733221104342,0.0,312.7650667665308,-0.6100081365098473,-147.3307455698373,0.0621006969803387,0.0513652678888214,-0.0350066157099436,49.41700655302888,-5601.603516514765,-0.663138690798569,-0.0041302464462481,5000.925579333311,-0.0012431240863354,15.917593470611664,0.002140145441525,0.0031900668094157,-1.9999615349933104,0.0841645501428341,-1.9999615349933104,49.655348953815206,0.1682612091878392,-0.3545042370135474,-0.0798585701297281,0.0518260756730113,-8.783651578339226,-4852.591508625263,47.74627833125954,-650.4142159396439,-1703.796809441481,-0.0520468363280212,0.0041483469140463,6.279055060733338,-6190.399481388437,46.43412091209362,0.0243348477331787,-18.083203406562145,420.8871057233183
0.0,-0.0008320012303164,0.2192466164031221,0.0,312.34568755208244,-0.6147854373046102,-147.00328271040365,0.0621252348627562,0.0524543236147903,-0.0347208798393745,49.42032733762818,-5681.05830106632,-0.6702283401338789,-0.00354115817,5001.080972299921,-0.0012398311369797,15.91449970503046,0.0021761682343626,0.0032247072705556,-1.9986895564233789,0.0843205875160702,-1.9986895564233789,49.65674049522127,0.168612127506735,-0.3533988632943323,-0.0705064931110938,0.0528809217633727,-8.81710625556432,-4852.557053330096,47.781674707326296,-639.3920264804495,-1681.4739303470558,-0.0523956099756693,0.0029204565656257,6.279644149009586,-6197.733223258236,46.41324323493086,0.0256217833409383,-18.15253689691653,419.4592960933375
0.0,-0.0008482104276347,0.2130744750608097,0.0,312.0279864761125,-0.6191367581075272,-146.6706312668562,0.0620941444216929,0.0535412457406808,-0.0340963296447331,49.4223760904196,-5758.851807478821,-0.675419776829277,-0.0029281566662216,5001.236523288569,-0.0012353126437327,15.911369402656444,0.0022150684752971,0.0032476732456492,-1.9956188921601636,0.0843955524514768,-1.9956188921601636,49.65734961922902,0.168951433323814,-0.3510774652541579,-0.0607594186991309,0.0539308324106624,-8.84867073856436,-4852.523467582246,47.82028971197271,-628.9935096310004,-1659.6896741452354,-0.0527396594828738,0.0018029464719588,6.280257150513364,-6201.531244038113,46.39329238974428,0.026965226780818,-18.24962305780316,418.45330830794256
0.0,-0.0008655087440074,0.2068611999835004,0.0,312.08190912692794,-0.623055409457915,-146.34634873480525,0.0620029448177372,0.0546216494135983,-0.03314582818563,49.423181932075295,-5833.773423126109,-0.6791855762940499,-0.0022942519435201,5001.392227837292,-0.0012296801077657,15.908212422960428,0.0022583274555662,0.0032600795862199,-1.990752305594238,0.0843848711672609,-1.990752305594238,49.65731044709603,0.1692712497709552,-0.3472180520369656,-0.0506667931873294,0.0549713117666775,-8.876782025411599,-4852.490755371597,47.8613850004359,-619.6926857268166,-1638.640933468737,-0.0530756634934864,0.0007970620586757,6.280891055236066,-6202.0182559346495,46.37429540302867,0.0283477510182524,-18.398577960390902,418.1950502781353
0.0,-0.0008837970638357,0.2006110607955974,0.0,312.66629404755525,-0.6265541710980309,-146.0619836089898,0.0618483549170067,0.0556950375418538,-0.0318587941023565,49.42282598569629,-5902.590999196893,-0.6815500863997204,-0.0016411614074536,5001.548081491177,-0.0012231274146026,15.90504177582118,0.002306433935398,0.0032630197723929,-1.9840941763250308,0.0842846009541821,-1.9840941763250308,49.656670272857234,0.1695627505900685,-0.3416316654265667,-0.0402575407614704,0.0560025336638486,-8.900830819255832,-4852.458920353884,47.90400320786256,-611.3686456576577,-1618.37209225628,-0.053400322557495,-0.000101840678003,6.281544145772132,-6199.042254123321,46.35630225827482,0.0297484402113178,-18.599714515008383,418.9422051938245
