brake,steeringangel,sideslipRL,yawrate,rollrate,ay,gas,FR,FyRR,yaw,slip1,vy,pitchrate,longslipRR,FyFL,signal,FL,slip,longslipRL,RL,FxRL,FyRL,longslipFL,signal,longslipFR,FyFR,FxRR,pitch,sideslipFR,FxFR,sideslipFL,x,roll,sideslipRR,y,FxFL,RR,vx,ax,az
0.0,-0.611,0.0135033985588471,-0.1941277832477907,0.0027194966552142,-2.506737311714616,0.1085520424332884,41.311011344071744,-657.3179523978927,0.1309889373306662,6.273759536169739,-0.1331436109304022,-0.0035273759362861,0.0011775848363063,-1338.6714424371544,0.0,42.24398841388644,-0.0094257710098476,0.0006934963971754,42.29924579762575,129.6148714634309,-1293.5758283109674,-0.0005067826572304,0.0,-0.0004800563380894,-756.1925888118764,155.46360566869134,2.9892344103293183e-05,0.0110471017289673,-64.42683209315676,0.0142176434689747,10357.642038566935,-0.0138391235487642,0.0098229596416439,-137.0197650197108,-92.44601607683504,41.356130760301696,13.83033984556406,-0.0259127440765028,-0.0892348425251177
0.0,-0.611,0.013536323061057,-0.1943746176659768,-0.0006743470696185,-2.5068979156851463,0.1085414082554167,41.310494302331335,-657.3039686428608,0.129046256843837,6.2738886856848834,-0.1313460844345997,-0.0037646010689046,0.0011802181989756,-1336.6021549984937,0.0,42.24564605905832,-0.0092966214947024,0.0006911186669626,42.29637848364246,129.38035403704995,-1298.0200759495608,-0.0005059188613586,0.0,-0.000480036406891,-752.6120030026718,155.5915931627992,-6.745272145143166e-06,0.0110334958362418,-64.25483575818679,0.0141997739515064,10357.779344763916,-0.0138308807961478,0.0098369124352327,-137.0031299122681,-92.32832083405764,41.35790515334911,13.830348168480803,-0.0252465730590433,-0.0895522152904315
0.0,-0.611,0.0135773736585991,-0.1945684418401507,-0.0037108840630854,-2.5098481583425016,0.1085324957631493,41.30999418507898,-657.634462938991,0.1271014025071126,6.274018852730373,-0.1295335106491505,-0.0039329858239015,0.0011836229642054,-1335.906934555726,0.0,42.246978073289576,-0.0091664544492129,0.0006887038531184,42.29361568952301,129.14356304299648,-1303.5918067786329,-0.0005051544003011,0.0,-0.0004801102038414,-749.918402799423,155.8249158779546,-4.5373140349588445e-05,0.0110342138813452,-64.08819338173862,0.0141927717074285,10357.91668083482,-0.0138546227729162,0.0098604718894633,-136.98674391799054,-92.24654435061063,41.35940665448221,13.83035913356923,-0.024595205891905,-0.0901374298362947
0.0,-0.611,0.0136265427234961,-0.1947134326588354,-0.0064084957834766,-2.514441170333868,0.1085257571313178,41.309527026033486,-658.255066158207,0.1251548822962903,6.274147959417625,-0.1277345916977582,-0.0040465590629704,0.0011876806194347,-1336.4192307179685,0.0,42.248014462216645,-0.0090373477619617,0.0006877982622322,42.29079428434501,129.1231650866604,-1310.0682063704137,-0.000504656970521,0.0,-0.0004803857321473,-748.0109411462847,156.00468645526718,-8.536674439153945e-05,0.0110461845881999,-63.92849929949249,0.0141944881941421,10358.054046385154,-0.0139068409605384,0.0098922826671605,-136.97060736915097,-92.21539416494876,41.36079324973519,13.83037177995507,-0.0240884080787801,-0.0917986359387146
0.0,-0.611,0.0136812089097916,-0.1948135290552535,-0.0087663916332598,-2.520670908676641,0.1085210086378455,41.309116415946114,-659.1728138151958,0.1232071618308304,6.274274260689818,-0.1259734807056359,-0.0041118910867091,0.001191900912281,-1337.945058558587,0.0,42.24879481011718,-0.0089110464897679,0.0006850112917144,42.28793583791399,128.8427154661093,-1317.1134843886257,-0.0005041176981441,0.0,-0.0004805706093378,-746.7528711713627,156.22746390372265,-0.000126231609235,0.0110675921921061,-63.76214907265221,0.0142037772290327,10358.191441035811,-0.0139841805384723,0.0099309972801552,-136.95472079021255,-92.19957994587838,41.36207720706752,13.830385365158715,-0.0237738487891133,-0.09257413766244
0.0,-0.611,0.0137386448550838,-0.1948724264878765,-0.0107753855576381,-2.528389757372445,0.1085200575488455,41.308748140651375,-660.4039409095996,0.1212586701281422,6.274396236078731,-0.1242713452128254,-0.0041298140032099,0.0011962588101563,-1340.3885264939452,0.0,42.24931813361973,-0.0087890711008548,0.000681975080832,42.28536524944358,128.48056455099552,-1324.5724789278715,-0.0005036708121019,0.0,-0.00048080025903,-746.0764380549373,156.41821120100275,-0.0001674872189035,0.0110975894631927,-63.592099891736446,0.0142203859854275,10358.328864410638,-0.0140831821891333,0.0099757974805613,-136.9390848675601,-92.20707831908184,41.3632199934708,13.830398090101417,-0.0235770137801995,-0.0928801755870137
0.0,-0.611,0.0137977678668835,-0.1948937081255458,-0.0124376450881396,-2.537410034322062,0.1085221438448647,41.30841894313296,-661.9303884215078,0.119309799194912,6.274512527838559,-0.1226470996011853,-0.0041029322604997,0.0012006841994799,-1343.6517785370604,0.0,42.24959830259144,-0.0086727793410273,0.000678973213647,42.28311558597539,128.1056767819058,-1332.3979974543288,-0.0005033040062806,0.0,-0.0004810393442443,-745.9327496662647,156.607019835511,-0.000208673319526,0.0111350061382592,-63.42164762481347,0.0142434819984317,10358.466316134183,-0.0142003615962504,0.0100254828138304,-136.92370042849555,-92.23397520464356,41.36418826613003,13.830409046897502,-0.023445441360108,-0.0927125841534011
0.0,-0.611,0.0138579277187593,-0.1948806716151401,-0.0137621588316069,-2.5475290359299443,0.1085260848857702,41.30812563125812,-663.706468934391,0.1173609067912121,6.274621934102947,-0.1211175177164754,-0.0040339604512101,0.0012052834660624,-1347.6173022040084,0.0,42.2496515272186,-0.0085633730766392,0.0006760498456628,42.28113541495919,127.75127896655788,-1340.5396634410267,-0.0005030033428054,0.0,-0.0004812947362158,-746.2671188241985,156.80727553744896,-0.0002493569633094,0.0111785100722198,-63.254693639806106,0.0142720547473249,10358.603795835756,-0.014332296588021,0.0100787406476516,-136.90856842426177,-92.2777007799587,41.364972979783566,13.830417866345474,-0.0233484266566391,-0.0920331121248108
0.0,-0.611,0.0139181089843128,-0.1948364605814737,-0.014772635731156,-2.558495634586755,0.1085308093833502,41.30786264239781,-665.6673422238629,0.1154123187648411,6.274723457776677,-0.1196964999436388,-0.0039204863205579,0.0012099977820647,-1352.1324940699703,0.0,42.24950453588934,-0.0084618494029094,0.0006733441884768,42.27936545429098,127.44011851969594,-1348.8961797506486,-0.0005027879511299,0.0,-0.0004814914807415,-747.0108764855344,157.02103922579235,-0.0002891114117781,0.0112263813084605,-63.08761441953961,0.0143057452668585,10358.741303150202,-0.0144757220369904,0.0101339811913165,-136.89368990984389,-92.33666273084548,41.36557261900627,13.830424559190632,-0.0232846937322253,-0.0916029919529086
0.0,-0.611,0.0139772903796423,-0.194763983315196,-0.0154887737125637,-2.569849732388084,0.1085352231380242,41.30761822987495,-667.7318177066095,0.113464330649391,6.274816354758805,-0.1183944729472804,-0.0037624558238964,0.0012147920167021,-1357.010026413057,0.0,42.2491686112675,-0.0083689524207813,0.0006706641491594,42.27775864396782,127.14803285710651,-1357.3172174787476,-0.0005025097112616,0.0,-0.0004817450099383,-748.0862335380812,157.2517840121413,-0.000327481915076,0.0112773388106352,-62.93007313328586,0.0143437354084113,10358.878837717908,-0.0146276256968458,0.0101898317933033,-136.87906601462748,-92.37117490149106,41.36599028885836,13.830429527936245,-0.0231547695275438,-0.0907137937284891
0.0,-0.611,0.0140348669927996,-0.194666286051507,-0.0159232948854352,-2.5815350797753784,0.1085394503162092,41.30739562810511,-669.8459304812795,0.1115172087243942,6.274900068949722,-0.1172193569128585,-0.0035642322666755,0.0012195045999266,-1362.1891673451112,0.0,42.2486354515766,-0.0082852382298645,0.0006680606234977,42.27631289533702,126.8693442707116,-1365.6740010667706,-0.0005023191754563,0.0,-0.0004819823728624,-749.4523271496898,157.4835791821112,-0.0003640477683195,0.0113306415418016,-62.78209250918679,0.0143844857100153,10359.016399181324,-0.0147851289109125,0.0102455328599296,-136.8646979165154,-92.41514196532503,41.36622821732571,13.830432854482538,-0.0230602699166743,-0.0892483770695142
0.0,-0.611,0.0140901600159112,-0.194546830812737,-0.0160937332831757,-2.593378131916993,0.1085439930287352,41.30719149737377,-671.9711265235173,0.1095711864150389,6.27497419921426,-0.1161769245290785,-0.0033298724936445,0.0012240590500892,-1367.621487219835,0.0,42.24792417674858,-0.0082111079653269,0.000665530155643,42.275028772574096,126.5986920452047,-1373.8489685957145,-0.000502219350365,0.0,-0.0004822180432132,-751.0646411881179,157.70959946790208,-0.0003984291576602,0.011385175889867,-62.645157020482,0.0144268306907166,10359.153987178895,-0.0149455091404328,0.0103003420269847,-136.85058682368103,-92.47590097834302,41.36629617917493,13.830434358775427,-0.0230129015467805,-0.0873058145661037
0.0,-0.611,0.014142543355601,-0.1944092772215662,-0.0160201306186828,-2.6052036477507383,0.1085492078144649,41.30700278679807,-674.0750274313482,0.1076264612412481,6.275038502513926,-0.1152707618448631,-0.0030638557618185,0.0012283924737417,-1373.2309696442287,0.0,42.24706125872923,-0.0081468046656598,0.0006630854870835,42.27390919292,126.33541568284622,-1381.7342228872787,-0.000502189856893,0.0,-0.0004824457549108,-752.87281990195,157.92431341245882,-0.0004302889241597,0.0114398708604976,-62.52027616616792,0.0144699160954589,10359.291601341429,-0.0151062343043698,0.0103535851268364,-136.83673395821563,-92.55277885523525,41.36620531602621,13.830433768873538,-0.0230154096722933,-0.0849393057646783
0.0,-0.611,0.0141915009193538,-0.1942572897215097,-0.015723995414911,-2.616844392544278,0.1085552314264448,41.30682671508904,-676.1300322978725,0.105683193982719,6.275092896967209,-0.114502221438285,-0.0027711406446128,0.0012324515795683,-1378.9286896299775,0.0,42.246072591682015,-0.0080924102123777,0.0006607745701933,42.27295740091144,126.07939229726124,-1389.2358813650812,-0.0005022186139777,0.0,-0.0004826652852983,-754.8294075186034,158.12402697224283,-0.0004593374342665,0.0114938214171537,-62.40893446006525,0.0145130954310233,10359.429241289772,-0.0152649812796881,0.0104046817626115,-136.82314053902638,-92.64232446959628,41.36596771647682,13.83043081823319,-0.0230673100412238,-0.0821989428087638
0.0,-0.611,0.0142366327865916,-0.1940944432749038,-0.0152279386932574,-2.628150331134066,0.1085620505397908,41.30666114459018,-678.1131080619557,0.1037415092194642,6.275137452360124,-0.1138705471357209,-0.002456996682385,0.0012362066881834,-1384.6269606973444,0.0,42.2449820967207,-0.0080478548194614,0.0006586195206407,42.27217304926114,125.83663763006224,-1396.2756418224071,-0.0005022979236024,0.0,-0.0004828761603847,-756.8907301819258,158.3066195093396,-0.0004853365076722,0.011546266042722,-62.312043807107166,0.0145558119656178,10359.566906633325,-0.0154196482868407,0.0104531430719371,-136.80980776523324,-92.74093297938668,41.36559706044613,13.830425285181644,-0.0231624183494391,-0.0791437435619015
0.0,-0.611,0.0142776455948291,-0.1939241261929628,-0.0145553528921613,-2.638967060221704,0.1085695604928096,41.30650450909382,-680.0053174997303,0.1018014967325288,6.275172379045286,-0.1133730209960996,-0.0021268278350605,0.0012396252587468,-1390.24587634034,0.0,42.24381207126277,-0.0080129281343001,0.0006566197172334,42.27155212119504,125.60650131838,-1402.778892526164,-0.0005024203766007,0.0,-0.0004830769066482,-759.0032141296955,158.4710015858099,-0.0005081015293492,0.011596611265789,-62.23014438029061,0.0145975707873707,10359.70459696922,-0.0155683643266776,0.0104985639860959,-136.79673680098486,-92.84560007784263,41.365107469263485,13.830417011189832,-0.0232977076653076,-0.0758388726812246
0.0,-0.611,0.014314386169815,-0.1937497426116407,-0.0137299276635993,-2.6491729692589367,0.1085776668001439,41.30635533728643,-681.7923958963628,0.0998632126275962,6.275198023983358,-0.1130050156635094,-0.0017860354160839,0.0012426973836939,-1395.715163812811,0.0,42.24258383229144,-0.0079872831962286,0.0006548251067024,42.27109039434029,125.39373365426437,-1408.6483962480838,-0.0005025850721977,0.0,-0.0004832632543633,-761.1469190965374,158.61664445509376,-0.0005275020156307,0.0116443345972136,-62.16313294956303,0.0146379014385437,10359.842311881566,-0.0157094942302186,0.0105406586120604,-136.7839287609805,-92.95469268389284,41.36451353948439,13.830405874990737,-0.0234678645927604,-0.0723552210765038
0.0,-0.611,0.0143467709807954,-0.1935745021928333,-0.0127758704785442,-2.658714732034216,0.1085862448219257,41.30621200434067,-683.4646782322112,0.0979266795186197,6.275214834569891,-0.1127604890016552,-0.0014398614127868,0.0012454206678838,-1400.969999779165,0.0,42.24131841936589,-0.0079704726096959,0.0006531995017282,42.2707789408902,125.19871523422476,-1413.8947105627778,-0.000502783640926,0.0,-0.0004834371086623,-763.2970020967418,158.7418273634731,-0.000543460753215,0.0116889015793547,-62.11105664373871,0.014676331195722,10359.980050941109,-0.015841642195366,0.0105792062278618,-136.77138469836842,-93.06618391668864,41.36383020955173,13.830391809611328,-0.0236699748615269,-0.0687550039385014
0.0,-0.611,0.0143747289991629,-0.1934011795107317,-0.0117176666371413,-2.6675209616881737,0.1085952119813072,41.30607347021787,-685.0129768645469,0.0959918904043264,6.275223330296046,-0.1126323708342912,-0.0010933044382201,0.0012478203651252,-1405.9522806241214,0.0,42.24003528196416,-0.0079619768835398,0.0006517636392129,42.2706094995128,125.0233065744482,-1418.5143130364188,-0.000503011364435,0.0,-0.0004835981000858,-765.4238503768604,158.8491538580305,-0.0005559516241808,0.0117298757271109,-62.07371477228702,0.0147124488385752,10360.117813705388,-0.0159636566639173,0.0106139953498188,-136.75910559795088,-93.17837616437764,41.36307406915497,13.830374771992236,-0.0238970479146494,-0.0651008057997375
0.0,-0.611,0.0143982447827849,-0.1932322189471449,-0.0105794130727156,-2.67552886451015,0.1086044338712348,41.30593912559981,-686.4283577812075,0.0940588124252275,6.275224101221619,-0.1126125841849593,-0.0007510912122149,0.0012498306522062,-1410.612584048883,0.0,42.23875268498524,-0.0079612059579669,0.0006505240457494,42.27057140627944,124.86951486463764,-1422.4979314829554,-0.00050326283337,0.0,-0.0004837458349699,-767.4997255136781,158.93715791837235,-0.0005649970445868,0.0117669310082499,-62.05070759366156,0.0147459175368496,10360.255599719154,-0.016074629223167,0.0106448620955256,-136.74709236995307,-93.28978579385162,41.36225783682374,13.830354779761397,-0.0241448791236449,-0.0614496226491255
0.0,-0.611,0.0144173686415094,-0.1930697814665708,-0.0093843946775577,-2.682691295312244,0.1086138164225953,41.30580853724158,-687.7032878904681,0.0921273898419771,6.275217797808753,-0.1126921857935053,-0.0004176219669611,0.0012514709760302,-1414.9103925372465,0.0,42.237487513196285,-0.007967509370833,0.000649484853258,42.27065263186437,124.7378770301028,-1425.841999116885,-0.0005035330677711,0.0,-0.0004838802391139,-769.5001999409488,159.00688387346628,-0.0005706649400123,0.0117998366147705,-62.04134444947612,0.0147764692683019,10360.393408514792,-0.0161738882507554,0.0106717054282713,-136.73534584423135,-93.39905909335404,41.36139717777719,13.830331875803,-0.0244084415947462,-0.057853441218765
0.0,-0.611,0.0144322123260965,-0.1929157486875762,-0.0081547779739131,-2.6889768005267047,0.1086232585391052,41.30568086766704,-688.8322892165587,0.0901975468448757,6.275205117672749,-0.112861549951929,-9.69291121949137e-05,0.0012527494682189,-1418.8137745957536,0.0,42.23625520364407,-0.0079801895068379,0.000648644572662,42.2708402669007,124.62873732671068,-1428.5515596492944,-0.0005038170735555,0.0,-0.0004840157649828,-771.4041164731932,159.05898787991362,-0.0005730652483645,0.0118284462579104,-62.04433465633413,0.0148039003843884,10360.531239612885,-0.016260989044623,0.0106944880151236,-136.72386676577764,-93.5049853255434,41.360506553731526,13.830306140242929,-0.0246828778582259,-0.0543584327279972
0.0,-0.611,0.0144429424801848,-0.1927717254244948,-0.0069113710538545,-2.6943692842571187,0.1086326760945713,41.30555654461944,-689.8121535261446,0.088269190332914,6.275186791904576,-0.1131105587875048,0.0002073602316739,0.0012536819457781,-1422.2991103554132,0.0,42.23506960028767,-0.0079985152750095,0.0006480003421432,42.27112107262421,124.54205612901664,-1430.640535562368,-0.0005041100149819,0.0,-0.0004841392690577,-773.1935302975746,159.09453962052555,-0.0005723460301416,0.0118526972016291,-62.059876107069606,0.0148280704659149,10360.669092522914,-0.0163357012714708,0.0107132333726532,-136.7126557917166,-93.60647033369584,41.35959980698286,13.830277678085483,-0.0249643723677107,-0.0510051398689313
0.0,-0.611,0.0144497733780813,-0.1926390230533111,-0.0056734082286324,-2.698863206968621,0.1086419855940134,41.305435751423865,-690.641921791048,0.086342212729557,6.275163572508826,-0.1134287776007635,0.0004920531271382,0.0012542868917537,-1425.3424074828406,0.0,42.2339428682272,-0.0080217346707602,0.0006475463817666,42.27148166121463,124.47743157117132,-1432.1311416923486,-0.0005044068491029,0.0,-0.0004842471480699,-774.853713971763,159.11466722388886,-0.0005686892526656,0.0118726027988005,-62.086081832196136,0.0148489118128658,10360.806966744052,-0.0163979942324913,0.0107280209611213,-136.70171348976788,-93.70253006059788,41.358689855835806,13.83024662175742,-0.0252480252429651,-0.0478287440533203
0.0,-0.611,0.0144529607298742,-0.1925186365700434,-0.0044583559156941,-2.70246866021478,0.1086511063584708,41.30531873351213,-691.3228207566041,0.0844164951414751,6.275136222503005,-0.113805593794278,0.0007544151856909,0.0012545861264302,-1427.935730572818,0.0,42.23288526148316,-0.008049084676581,0.000647274690039,42.27190865294181,124.43420203219569,-1433.0530491178324,-0.000504703703664,0.0,-0.0004843390722723,-776.373938221262,159.12061437809274,-0.00056230629798,0.0118882673204686,-62.1220465246628,0.0148664622789344,10360.944861766093,-0.0164480198509983,0.0107389818087175,-136.69104033772172,-93.79226170932492,41.35778867288828,13.8302131287602,-0.0255299158358175,-0.044858688332891
0.0,-0.611,0.0144528219403191,-0.1924113256422286,-0.0032802868439098,-2.705138534263081,0.1086599691634713,41.30520605921756,-691.8584212710439,0.0824919099666217,6.2751054937798045,-0.114230519193373,0.0009929308923724,0.0012546383579162,-1430.0920075997087,0.0,42.231905302929455,-0.0080798133997814,0.0006471697244108,42.27238896550287,124.41101679989764,-1433.442723171342,-0.0005049788393825,0.0,-0.0004844608789545,-777.7404459705458,159.11518324273857,-0.0005534318482813,0.0118996730863191,-62.16799706195905,0.0148807544184388,10361.082777070473,-0.0164860920399182,0.0107463261637897,-136.68063672478883,-93.87403916302384,41.35690696694469,13.830177376893875,-0.0258454593733211,-0.0422572632828243
0.0,-0.611,0.0144500137100077,-0.1923172408529053,-0.0021421673721731,-2.707110137727054,0.1086682175893374,41.30511580553392,-692.267856034013,0.0805683249515402,6.275072110399694,-0.1146933556009756,0.0012106819715171,0.0012545099945453,-1431.8459222784052,0.0,42.23099999351631,-0.0081131967798929,0.000647259938277,42.27291323635573,124.40967910078815,-1433.3581304564536,-0.0005052327643359,0.0,-0.0004844772820932,-778.8333424805901,159.1101903943957,-0.0005422872540678,0.0119064271679967,-62.21219672343804,0.0148924266020326,10361.220712132184,-0.0165125972737063,0.0107506732426089,-136.67050295553105,-93.94234884987088,41.356041527558936,13.830139733121726,-0.0260617641638682,-0.0404666993759193
0.0,-0.611,0.0144447905497627,-0.1922360536708645,-0.0010575304856925,-2.7082854183595177,0.108675439215735,41.30502369962148,-692.5694417508945,0.0786456096448657,6.275036784499818,-0.1151841479205929,0.0014057815076871,0.001254085426779,-1433.2365311217195,0.0,42.23017345958261,-0.008148522679768,0.0006474987551031,42.27346511386008,124.42902767115868,-1432.8538901327606,-0.0005054841392269,0.0,-0.0004844608153144,-779.6650747871439,159.08910695429583,-0.0005290878364181,0.01191033642436,-62.24080397754218,0.0149016067786556,10361.358666422968,-0.0165280034966227,0.0107521725942786,-136.66063925215752,-94.0053857080042,41.35519926361316,13.8301007081155,-0.0262603143415612,-0.038774080753943
0.0,-0.611,0.0144373190446674,-0.1921677638537655,-3.9693322958319336e-05,-2.70877979149806,0.10868197747212,41.30492134445305,-692.766053156769,0.076723635432538,6.275000160375859,-0.1156938850003462,0.00157650072005,0.0012534426869222,-1434.2708412073334,0.0,42.229431052120844,-0.0081851468037272,0.0006478799062918,42.27403178650907,124.4652237466703,-1431.9665525830474,-0.0005057336857436,0.0,-0.000484458931968,-780.3648338648475,159.0581343461686,-0.000514070450751,0.0119119148593828,-62.2788450331876,0.0149081290117568,10361.496639410909,-0.0165329206345838,0.0107508938177604,-136.6510457598907,-94.06159079514212,41.354393186435246,13.830060512141037,-0.0264554499495963,-0.0372771163074776
0.0,-0.611,0.0144281336675277,-0.1921126161592404,0.0008940299111966,-2.708650413904365,0.1086881191670752,41.30481410442673,-692.8525189336385,0.0748022721234984,6.274962835455903,-0.1162141527076905,0.0017188971026326,0.0012526926858306,-1434.9374629171164,0.0,42.22878037803443,-0.0082224717236834,0.0006489877437401,42.274569197837565,124.58980539826275,-1430.721068295367,-0.0005060265542738,0.0,-0.0004845257329775,-780.9781034799447,159.02247276755944,-0.000497495713707,0.0119105945249411,-62.33121921565893,0.0149116239290098,10361.634630559542,-0.0165281028163647,0.0107467402134361,-136.64172255617615,-94.1171550034023,41.35363635284181,13.83001926859352,-0.0265949012786919,-0.0366978509783459
0.0,-0.611,0.0144173842219043,-0.1920708359669951,0.0017316612482333,-2.7077604917832003,0.1086936163606905,41.30471651631069,-692.81188210604,0.0728813867125426,6.274925416194138,-0.1167363862067517,0.0018295009888855,0.0012519835091225,-1435.2177918355274,0.0,42.228235901717206,-0.0082598909854482,0.0006496189853571,42.27501742488327,124.67474926538604,-1429.1076728791131,-0.0005062714722285,0.0,-0.0004845659717527,-781.4811614907248,159.00402345643474,-0.0004796717307985,0.0119059843341479,-62.39281878575476,0.0149119468559895,10361.772639329796,-0.0165144773729288,0.0107396712593283,-136.63266965229678,-94.165081721061,41.352934597039365,13.829977280334226,-0.0267685390901338,-0.0362239098898681
0.0,-0.611,0.0144049719751178,-0.1920423479469203,0.0024741513045981,-2.70630444464195,0.1086991552940663,41.304630940558944,-692.6213894303038,0.0709608460123442,6.274888485753438,-0.1172523796368662,0.001907305201161,0.001251114259771,-1435.1419505756912,0.0,42.227795677660566,-0.0082968214261481,0.0006504190538243,42.27548722087974,124.75676130265326,-1427.1753950875082,-0.0005065146599414,0.0,-0.0004846119682025,-781.8592893116186,158.98326785977568,-0.0004609219175898,0.0118984969723538,-62.4606744949818,0.0149096417279161,10361.910665178197,-0.0164929970289359,0.0107301267489074,-136.6238869947079,-94.20766219712765,41.35224860958972,13.829934408238117,-0.0269545027502589,-0.0358636175041386
0.0,-0.611,0.0143912419500325,-0.1920270415804488,0.0031177399876156,-2.7043307009686828,0.1087048035722569,41.30455773635223,-692.2998868493218,0.0690405174178679,6.274852590505491,-0.1177544620758095,0.0019530031798384,0.0012499200668195,-1434.747420911437,0.0,42.22745926086286,-0.008332716674095,0.0006512236226239,42.27597276716197,124.83522490787608,-1425.0129679532447,-0.0005067349197414,0.0,-0.0004846262112317,-782.109449818877,158.921797981423,-0.0004415714436924,0.0118884363107138,-62.52921184381984,0.0149049401946024,10362.048707556914,-0.0164646328642889,0.0107187714973733,-136.61537446904703,-94.24226094677044,41.35161469146316,13.829890624189686,-0.0271492487070536,-0.0355676770330826
0.0,-0.611,0.014376623449971,-0.1920242775432674,0.0036599892527927,-2.7019465050051075,0.1087105018647326,41.30449459353752,-691.8945318917303,0.067120272152348,6.2748181980560105,-0.1182360539858135,0.0019677096927107,0.0012486243010224,-1434.0644631112757,0.0,42.22722323765452,-0.0083671091235759,0.0006520705689686,42.2764544091317,124.91994021147076,-1422.703899275857,-0.0005069289194388,0.0,-0.0004846306016641,-782.2325882717024,158.8511886306517,-0.0004219355328465,0.0118761465610812,-62.5991578661277,0.014898050422804,10362.18676591487,-0.0164303890125369,0.0107060181823545,-136.60713190821667,-94.26938701329804,41.35105959194091,13.829845950545264,-0.027329275180895,-0.035313297981249
0.0,-0.611,0.0143614759915437,-0.1920329690944956,0.0041004226610114,-2.699239530730163,0.1087159406735719,41.30444100731509,-691.4372441373223,0.0651999905033852,6.274785693422045,-0.118691722537387,0.0019530266473271,0.0012472663682022,-1433.124364819033,0.0,42.2270822980046,-0.0083996137575417,0.0006529488913302,42.27691194760738,125.0121932762848,-1420.3153955850698,-0.000507095063778,0.0,-0.0004846240123614,-782.235678877442,158.77951419021687,-0.0004023157529294,0.0118620172647665,-62.669175828607656,0.0148892226896393,10362.324839700508,-0.0163912830123573,0.010692107572713,-136.59915910284582,-94.28892663695348,41.350582597596656,13.829800574087498,-0.0274866258295419,-0.0350673827297566
0.0,-0.611,0.0143460730627809,-0.1920518085549206,0.0044403142537961,-2.696280646731283,0.1087209050077487,41.30439646362671,-690.9428871672611,0.0632795650036045,6.274755389175852,-0.119117046218938,0.0019110877191704,0.0012458744050664,-1431.9603743131725,0.0,42.227029490865846,-0.0084299180037336,0.0006538432836536,42.277331446550754,125.11078398739404,-1417.8985250645812,-0.0005072318757426,0.0,-0.0004846070532696,-782.1289306637971,158.71107577476332,-0.0003829946637734,0.0118464331119036,-62.738332818822514,0.0148787227723332,10362.462928363602,-0.0163483273852764,0.0106772349289303,-136.59145581038254,-94.30095930486485,41.350178007714334,13.82975473346194,-0.0276171408296735,-0.0348063909017643
0.0,-0.611,0.0143306322731494,-0.1920794247382977,0.0046825177620555,-2.693131403787993,0.1087253005226458,41.30436021141296,-690.4176939948303,0.0613589017045479,6.2747275350950655,-0.1195084828789196,0.0018444404056372,0.0012444639757157,-1430.606685864318,0.0,42.22705668977272,-0.0084577720845208,0.0006547314168677,42.27770435678228,125.21265125625813,-1415.492745828616,-0.0005073389005041,0.0,-0.0004845798789364,-781.923706131782,158.64586699026208,-0.0003642310941004,0.0118297622918546,-62.80552667467716,0.0148668206863666,10362.601031356236,-0.0163025130899273,0.0106616085663715,-136.5840217625129,-94.30580976372292,41.34984103130617,13.829708668800295,-0.0277210330061599,-0.0345192788142402
0.0,-0.611,0.0143153417269652,-0.1921144601423603,0.00483129730531,-2.6898488761734547,0.1087291247978569,41.30433118150148,-689.8660057207593,0.0594379203337285,6.274702324274377,-0.1198632849579358,0.0017559031257557,0.0012430478852847,-1429.0976646766794,0.0,42.22715501230858,-0.0084829829052099,0.0006555923494819,42.27802608973643,125.31453528602124,-1413.1302318893495,-0.0005074166855414,0.0,-0.000484542671072,-781.63177570071,158.5830696123616,-0.0003462567953964,0.0118123574191384,-62.86977628460117,0.014853787886306,10362.739148133202,-0.016254794642789,0.0106454618205727,-136.57685667145967,-94.30397048562092,41.34956888674247,13.829662594728852,-0.0278000240537476,-0.0342047703338012
0.0,-0.611,0.0143003732375034,-0.1921556013432417,0.0048921358836426,-2.6864879485821245,0.1087324222426539,41.30430799284621,-689.2933047650363,0.0575165539648688,6.274679896463443,-0.1201794526157995,0.001648444338543,0.0012416410000719,-1427.4673503655858,0.0,42.2273151575602,-0.0085054107161435,0.0006564088307899,42.27829470988683,125.4135614707343,-1410.8385501780244,-0.0005074663724836,0.0,-0.0004844974099636,-781.2652153302412,158.52210266075852,-0.0003292744227886,0.0117945553975232,-62.93004429211072,0.0148398944869898,10362.877278152211,-0.0162060770477754,0.0106290438643237,-136.56996023569585,-94.29602562939986,41.34935991285096,13.829616693867608,-0.0278560811272772,-0.0338677847549053
0.0,-0.611,0.0142858541565073,-0.1922015920445061,0.0048703889544765,-2.683099598863967,0.1087352343889016,41.30428845358743,-688.7060809543252,0.0555947484974878,6.274660342967176,-0.1204556582713422,0.001525628011924,0.0012402587637017,-1425.742449659915,0.0,42.22752863436664,-0.0085249642124101,0.000657184556664,42.27850943774624,125.50912888265928,-1408.6393038229069,-0.0005074976144208,0.0,-0.0004844474412111,-780.8354998600787,158.46277923943498,-0.000313454777767,0.0117766331482847,-62.98537905820898,0.0148254747438352,10363.015420874017,-0.0161572085684258,0.0106125742891907,-136.56333214526236,-94.2832701033321,41.34921264466498,13.829571130107992,-0.0278952587527785,-0.0336110525525117
