signal,FyRR,FR,FyFR,slip1,longslipFR,sideslipRL,FyRL,slip,FxRR,sideslipFL,vy,vx,longslipRR,x,ay,longslipRL,y,FxFL,yawrate,ax,pitch,sideslipRR,steeringangel,FL,az,longslipFL,FxFR,sideslipFR,RR,yaw,pitchrate,gas,signal,brake,FyFL,rollrate,RL,roll,FxRL
0.0,165.58706993763002,21.31995624296404,199.7000530597593,3.0219220642510004e-08,-0.0004722706324951,0.0019843334833458,-165.58617145272626,3.0219220642510004e-08,87.82163733072741,0.0024166412875477,2.1450723195629005e-07,7.060259069857002,0.0005264819723043,10107.569025502806,6.606033428921073e-07,0.0005264819632843,-140.36061839747194,-78.00693156820924,1.5566434367320449e-07,3.680826343837282e-07,-0.0006028536302862,-0.0019843438093127,7.529913329246234e-07,21.31995549098255,-3.834258387475929e-08,-0.0004722706847143,-78.00693116400718,-0.0024166427378473,21.34127999850485,-0.013019858672852,5.88677869420087e-10,0.0954805600247571,0.0,0.0,-199.6998737968213,-2.8571893067749273e-08,21.341279184085074,-1.2395116265444236e-08,87.82163198429303
0.0,165.5870557968652,21.319956245018307,199.70004114688325,2.959509505266231e-08,-0.0004722706323219,0.0019843336529367,-165.58618637280273,2.959509505266231e-08,87.82163500898572,0.0024166414364111,2.100758223734592e-07,7.060259073524164,0.0005264819601381,10107.639622122306,6.260607785391857e-07,0.0005264819434541,-140.36153760525224,-78.00693175164427,1.5196238343643786e-07,3.649933241357319e-07,-0.0006028536239986,-0.0019843436477712,7.33435127147513e-07,21.319955510977863,-3.5472026944175255e-08,-0.000472270684318,-78.00693093612709,-0.0024166426030363,21.34127999986145,-0.0130198571365913,6.620222243523775e-10,0.0954805598304816,0.0,0.0,-199.69988703583377,-2.8544152859908645e-08,21.341279203406145,-1.2680847971377627e-08,87.82162899572582
0.0,165.5870417877055,21.319956247064955,199.70002943937067,2.8959348479316943e-08,-0.000472270632156,0.0019843338195905,-165.58620109754065,2.8959348479316943e-08,87.82163267593513,0.0024166415819066,2.055625626599166e-07,7.060259077160352,0.0005264819478477,10107.710218741844,5.920414067472554e-07,0.0005264819237549,-140.36245681297052,-78.00693193220923,1.482890346822948e-07,3.618987491246389e-07,-0.0006028536169619,-0.0019843434882088,7.140485521451071e-07,21.319955530774735,-3.224788096067802e-08,-0.0004722706839175,-78.00693071805975,-0.0024166424708231,21.341280001058376,-0.0130198556371931,7.380797546379515e-10,0.0954805596387609,0.0,0.0,-199.69990003570643,-2.83185986990605e-08,21.34127922275794,-1.29652039783196e-08,87.82162602009768
0.0,165.58702795967187,21.31995624910384,199.70001796568332,2.8312522926428052e-08,-0.000472270631997,0.0019843339827358,-165.5862155690712,2.8312522926428052e-08,87.82163033222747,0.0024166417236508,2.009712726683861e-07,7.060259080765535,0.0005264819354293,10107.78081536142,5.586659115051943e-07,0.0005264819042247,-140.36337602063017,-78.00693210846573,1.446445026485032e-07,3.588025804561244e-07,-0.000602853609154,-0.0019843433311378,6.948343274260519e-07,21.319955550374864,-2.873400174708201e-08,-0.0004722706835139,-78.00693051030252,-0.002416642341459,21.34128000210982,-0.01301985417437,8.159502466263489e-10,0.0954805594495091,0.0,0.0,-199.6999127537563,-2.7908772475309956e-08,21.341279242134476,-1.3246279008165912e-08,87.82162306219612
0.0,165.5870143575918,21.31995625113427,199.70000674944413,2.7655318304051933e-08,-0.0004722706318428,0.0019843341418716,-165.58622973582544,2.7655318304051933e-08,87.8216279788903,0.0024166418613235,1.9630688648763726e-07,7.060259084339712,0.0005264819228853,10107.85141198103,5.260399977435224e-07,0.0005264818849017,-140.36429522823445,-78.00693227950961,1.4102878920162226e-07,3.557083764175663e-07,-0.0006028536005616,-0.0019843431770185,6.757936095513053e-07,21.31995556978085,-2.4995035004477622e-08,-0.0004722706831119,-78.00693031320898,-0.0024166422151503,21.341280003030555,-0.0130198527478336,8.947130706318956e-10,0.0954805592626429,0.0,0.0,-199.69992515343924,-2.733002652152223e-08,21.341279261528065,-1.3522313413405652e-08,87.82162012655292
0.0,165.58700102147478,21.319956253155123,199.69999580992436,2.698857354070573e-08,-0.0004722706316915,0.0019843342965718,-165.58624355268344,2.698857354070573e-08,87.82162561737324,0.0024166419946648,1.9157531896794649e-07,7.06025908788291,0.0005264819102215,10107.922008600675,4.942547430048502e-07,0.0005264818658197,-140.36521443578667,-78.00693244437352,1.37441701295092e-07,3.5261986678126013e-07,-0.0006028535911811,-0.0019843430262558,6.569261497407044e-07,21.31995558899636,-2.109529524316464e-08,-0.0004722706827129,-78.00693012704659,-0.0024166420920608,21.34128000383576,-0.0130198513572967,9.734396364781203e-10,0.0954805590780697,0.0,0.0,-199.6999372039394,-2.6599203949339318e-08,21.341279280929637,-1.379170953897266e-08,87.8216172173727
0.0,165.5869879862428,21.319956255164858,199.69998516228063,2.6313247762557132e-08,-0.0004722706315394,0.0019843344464885,-165.58625698122822,2.6313247762557132e-08,87.82162324928288,0.0024166421234749,1.8678333289023687e-07,7.060259091395214,0.0005264818974455,10107.992605220355,4.6338636811799357e-07,0.0005264818470083,-140.36613364329003,-78.00693260230896,1.338828644414194e-07,3.4954075373934777e-07,-0.0006028535810178,-0.0019843428791949,6.382304482182512e-07,21.319955608025904,-1.70981279993673e-08,-0.0004722706823178,-78.00692995181706,-0.0024166419723131,21.341280004540728,-0.0130198500024749,1.051206474322031e-09,0.0954805588956678,0.0,0.0,-199.6999488800181,-2.5734308334742064e-08,21.341279300328825,-1.4053044817706385e-08,87.82161433848428
0.0,165.5869753579324,21.319956262265865,199.69991355094805,2.5625895033622252e-08,-0.0004722715671148,0.0019843345843674,-165.5862699138165,2.5625895033622252e-08,87.8216208035138,0.0024166479360416,1.8190569717150842e-07,7.060259094876716,0.0005264818830761,10108.063201840076,3.90545140854145e-07,0.0005264818299457,-140.36705285074754,-78.00689400442523,1.3022513722246098e-07,3.471289793878376e-07,-0.0006028535700904,-0.0019843427431414,5.686965878742335e-07,21.31995562176972,-1.4437510329613348e-08,-0.0004722697461274,-78.00696853290962,-0.0024166361669488,21.34128000516841,-0.0130198486832762,1.1244797002029834e-09,0.0954805587153599,0.0,0.0,-199.70002142284784,-2.5194059731421724e-08,21.341279319706697,-1.430575244047572e-08,87.82161156399954
0.0,165.58698295087805,21.319956429472715,199.6977493645004,2.384628979408249e-08,-0.0004722705418234,0.0019843338368482,-165.5862628292482,2.384628979408249e-08,87.82162200176606,0.0024167278783574,1.6925095636168072e-07,7.060259098319106,0.0005264819211852,10108.133798459829,-1.6140172211474784e-06,0.0005264817194476,-140.3679720581878,-78.00687901122147,1.1725544021579714e-07,3.325133086435885e-07,-0.000602853560331,-0.0019843435105656,-3.8518009350483993e-07,21.319955474649163,2.7390063244702217e-07,-0.0004722707308783,-78.00698171189936,-0.0024165598271418,21.341280004858845,-0.0130198474330991,3.5726877467178995e-10,0.0954805585477642,0.0,0.0,-199.70226407469627,-4.6765370111893536e-08,21.34127933988268,-1.4633912399206372e-08,87.82160392167987
0.0,165.58713476403568,21.3199563940415,199.69206005767848,1.5810326446311707e-08,-0.0004722695431818,0.0019843294876905,-165.58611476138924,1.5810326446311707e-08,87.82165268375694,0.0024168243371804,1.1212648939429617e-07,7.0602591016117495,0.0005264822489779,10108.204395079612,-7.761323051950724e-06,0.0005264814442072,-140.3688912658853,-78.00703501926449,6.172754584528096e-08,3.259332617623266e-07,-0.0006028535693654,-0.0019843479733691,-2.1288221786114625e-06,21.31995553121561,1.415017910051663e-07,-0.0004722717927922,-78.00683803007585,-0.0024164624050801,21.34127997362556,-0.0130198465170494,-1.923023918085658e-09,0.0954805585862782,0.0,0.0,-199.7080607876539,-1.47239396690273e-07,21.34127939292204,-1.5572687197050707e-08,87.8215683410524
0.0,165.5875300340738,21.319956094922997,199.6866250373542,6.283185306054905,-0.0004722688095881,0.0019843221189003,-165.58572951183345,-1.1246809289292082e-09,87.82171157193191,0.0024168611697397,-8.248641903844563e-09,7.060259104870247,0.0005264826739663,10108.274991699416,-1.4076922168617035e-05,0.0005264811539645,-140.36981047446844,-78.00718440964303,-5.430348392555536e-08,3.295070951887755e-07,-0.0006028536026164,-0.0019843555855905,-3.732298334708801e-06,21.319955859840384,5.150655970429239e-08,-0.0004722725539571,-78.00669208583444,-0.0024164253800926,21.341279856353943,-0.0130198464914891,-4.548941142248658e-09,0.0954805585067859,0.0,0.0,-199.71351874952063,-3.357348867569407e-07,21.341279525548853,-1.8025987114083176e-08,87.82152556965367
0.0,165.5880394992968,21.31995562984522,199.6845706617869,6.283185284243556,-0.0004722687200442,0.0019843161635097,-165.58523664075923,-2.2936030369904616e-08,87.8217646049585,0.002416836762141,-1.6332930696685965e-07,7.060259108204558,0.0005264830039474,10108.345588319236,-1.6654481232545028e-05,0.0005264809251767,-140.3707296845239,-78.0072497180444,-2.108662950690158e-07,3.364635709699934e-07,-0.0006028536635069,-0.0019843618570044,-4.732268278742492e-06,21.319956359324163,-1.050637624597041e-07,-0.0004722726354184,-78.00662562906395,-0.0024164500258601,21.341279648910223,-0.0130198478767155,-7.330772832364997e-09,0.0954805581922783,0.0,0.0,-199.7155852584893,-5.549334053362244e-07,21.34127974377688,-2.2595363874101524e-08,87.82149006699538
0.0,165.58836872688647,21.319955142626245,199.6858306645184,6.2831852637783365,-0.0004722690878451,0.0019843159272277,-165.5849258892758,-4.340125003104263e-08,87.82179129510133,0.002416787632501,-3.089336291602611e-07,7.060259111623544,0.0005264831569775,10108.416184939066,-1.546030314856252e-05,0.000526480751682,-140.3716488962601,-78.00723537516572,-3.725930468187863e-07,3.4047259956715133e-07,-0.0006028537506905,-0.001984362360275,-5.142913781779053e-06,21.319956881313725,-2.64208402916798e-07,-0.0004722722479141,-78.00663485990226,-0.0024164995441883,21.34127938947672,-0.0130198508839969,-9.773073099037613e-09,0.0954805577707508,0.0,0.0,-199.71434325319024,-7.343849457885888e-07,21.34128001408816,-2.918662542231268e-08,87.82146659530335
0.0,165.5882788787769,21.31995473289947,199.68866462070716,6.283185248449171,-0.0004722695707588,0.0019843225047924,-165.58503038064674,-5.873041477073531e-08,87.82179052289204,0.0024167432017529,-4.18117880046473e-07,7.060259115065311,0.0005264831669769,10108.486781558911,-1.2640425684533885e-05,0.0005264806252185,-140.37256810952582,-78.00718074213214,-5.127946860160771e-07,3.3819464767334e-07,-0.0006028538589286,-0.0019843559276035,-5.174576135588123e-06,21.31995732222409,-3.847388981332205e-07,-0.0004722717464806,-78.00668283568079,-0.0024165442559155,21.341279125072067,-0.0130198554055438,-1.1578828092506202e-08,0.0954805574115492,0.0,0.0,-199.71152703731693,-8.364871465204461e-07,21.34128029349808,-3.716033060915045e-08,87.82145343571514
0.0,165.58772903632453,21.31995443566253,199.69152483059688,6.283185238656769,-0.0004722699750294,0.0019843338878116,-165.58558847078783,-6.852281741249605e-08,87.82177337837284,0.0024167132964819,-4.879789618339474e-07,7.060259118457239,0.000526483107352,10108.557378178775,-1.0091598634575584e-05,0.0005264805450834,-140.37348732402265,-78.00711988949556,-6.205101377550659e-07,3.313886538988292e-07,-0.0006028539814796,-0.0019843445763405,-5.027343158011789e-06,21.31995764536152,-4.427857344253831e-07,-0.0004722713315867,-78.00673811520144,-0.0024165742263464,21.341278888213765,-0.0130198611537913,-1.2715667056831953e-08,0.0954805572006443,0.0,0.0,-199.70867587403907,-8.619432496185782e-07,21.341280549789133,-4.5721334789198626e-08,87.82144838776705
0.0,165.58685591766982,21.319954243873543,199.6937193538692,6.283185232855312,-0.0004722702604422,0.0019843468925844,-165.586464645345,-7.432427346500389e-08,87.82175178621488,0.0024166957663382,-5.294355511707798e-07,7.060259121764359,0.0005264830364997,10108.62797479866,-8.55478991448761e-06,0.0005264805084565,-140.37440653948744,-78.00706984440482,-6.960111512524711e-07,3.238015103429897e-07,-0.0006028541123202,-0.0019843315434787,-4.82445764513655e-06,21.319957858450035,-4.3726169664358426e-07,-0.0004722710437328,-78.00678518992521,-0.0024165916459869,21.34127869297333,-0.013019867798974,-1.3318325854982621e-08,0.0954805571087279,0.0,0.0,-199.7064793286218,-8.315143455222078e-07,21.341280766667392,-5.4209512678189896e-08,87.82144999223945
0.0,165.58586574570322,21.31995413513901,199.69518971991835,6.283185229178739,-0.0004722704503397,0.0019843588763026,-165.58745558320618,-7.800084777220853e-08,87.82173284480335,0.0024166858343048,-5.557006438995241e-07,7.060259124993008,0.0005264829812032,10108.69857141857,-7.928663757142216e-06,0.0005264805025557,-140.37532575576392,-78.00703447068233,-7.444198495044879e-07,3.180612507833687e-07,-0.000602854247034,-0.0019843195212394,-4.624452213178122e-06,21.31995798575277,-3.807453405949408e-07,-0.0004722708560663,-78.00682019096203,-0.0024166014039509,21.34127854076796,-0.0130198750451666,-1.3552134103849163e-08,0.0954805570546828,0.0,0.0,-199.7049998481077,-7.679545997180676e-07,21.341280940277425,-6.219450693384255e-08,87.82145634785972
0.0,165.58493622298155,21.319954086521104,199.69611298974007,6.283185226257659,-0.0004722705738152,0.0019843684174925,-165.58838597593504,-8.092192672626775e-08,87.82171872592367,0.00241668015296,-5.764866083708838e-07,7.060259128168608,0.0005264829446195,10108.769168038498,-7.84259349720575e-06,0.0005264805085162,-140.3762449727918,-78.00701162074174,-7.718371514390851e-07,3.146103405281465e-07,-0.00060285438266,-0.0019843099541902,-4.449313471346857e-06,21.31995805192169,-2.895293704759992e-07,-0.000472270735618,-78.00684433341429,-0.0024166069423913,21.34127842668705,-0.0130198826550583,-1.3541114927055798e-08,0.095480556974461,0.0,0.0,-199.7040666101116,-6.876330520264313e-07,21.3412810742486,-6.94413633859103e-08,87.82146466820124
0.0,165.58417225644007,21.319954079188143,199.6966733939689,6.2831852233330645,-0.0004722706512106,0.0019843751802188,-165.58915183693165,-8.384652199895919e-08,87.82170876387467,0.0024166769580748,-5.97192351168844e-07,7.060259131313005,0.0005264829192537,10108.839764658447,-7.98569944025341e-06,0.0005264805100855,-140.37716419056886,-78.00699779135256,-7.838680911268063e-07,3.123705643440579e-07,-0.0006028545171823,-0.0019843031773284,-4.303436042704041e-06,21.31995807668297,-1.7823079874556717e-07,-0.0004722706597371,-78.00686007388171,-0.0024166100615183,21.341278343325367,-0.013019890450214,-1.33568180762318e-08,0.095480556848901,0.0,0.0,-199.70349983216053,-5.998797134937739e-07,21.3412811759715,-7.583878586320509e-08,87.82147208488408
0.0,165.58360811354115,21.31995409877056,199.6970036075288,6.283185220083658,-0.0004722706968536,0.0019843794750558,-165.5897185175211,-8.709592766926826e-08,87.82170134604621,0.0024166752410316,-6.201197765674421e-07,7.060259134433748,0.0005264828957302,10108.91036127842,-8.178527483910878e-06,0.0005264804991945,-140.37808340911764,-78.00698989719157,-7.85224674476203e-07,3.099154359677396e-07,-0.0006028546490744,-0.0019842988669922,-4.183015884582005e-06,21.31995807451985,-5.8196547094855275e-08,-0.0004722706134884,-78.00686980042231,-0.002416611756927,21.341278282771963,-0.0130198983034856,-1.3032271701247944e-08,0.095480556694546,0.0,0.0,-199.70316799385736,-5.092670909612838e-07,21.341281254077817,-8.13404851938247e-08,87.8214766706214
0.0,165.58323084898717,21.31995413482113,199.69719406655116,6.283185216437714,-0.0004722707220435,0.0019843818611735,-165.59009791846017,-9.074187156673496e-08,87.82169493913612,0.002416674294349,-6.458015780303081e-07,7.06025913752483,0.0005264828667076,10108.980957898417,-8.336159462873335e-06,0.0005264804761567,-140.37900262846534,-78.00698559227958,-7.796178187099219e-07,3.0627534579878385e-07,-0.0006028547770057,-0.001984296449146,-4.081087392498646e-06,21.3199580555688,6.241007681563452e-08,-0.0004722705859681,-78.00687557085439,-0.0024166127038538,21.341278237816237,-0.0130199061293828,-1.2578260203173641e-08,0.0954805565407529,0.0,0.0,-199.70297932635967,-4.178728683764559e-07,21.341281316672333,-8.59306375750793e-08,87.82147786163173
0.0,165.58300526763915,21.319954180205663,199.697307032823,6.283185212447374,-0.0004722707352883,0.001984382899986,-165.5903241108449,-9.473221199096384e-08,87.8216884610654,0.0024166736420867,-6.7388877764208e-07,7.060259140572972,0.000526482827913,10109.051554518428,-8.42462767000363e-06,0.0005264804465387,-140.3799218486343,-78.00698320922986,-7.697590774461146e-07,3.0116900368908695e-07,-0.0006028548996907,-0.0019842953512351,-3.990800794561912e-06,21.319958026565352,1.7806010523614842e-07,-0.000472270569363,-78.00687903227058,-0.0024166133498833,21.34127820272925,-0.0130199138739774,-1.1995720400128444e-08,0.0954805564114319,0.0,0.0,-199.70286934619185,-3.2671662035205026e-07,21.341281370212727,-8.96075149332405e-08,87.82147621536424
0.0,165.58289179762335,21.319954230378688,199.6973826976091,6.283185208215112,-0.0004722707419765,0.0019843830427513,-165.59043580239876,-9.89644736818766e-08,87.8216813242583,0.0024166730409917,-7.03670805007369e-07,7.060259143564237,0.0005264827778812,10109.12215113846,-8.436573933860237e-06,0.0005264804175185,-140.3808410696379,-78.00698166643438,-7.574835039652431e-07,2.948515619755048e-07,-0.0006028550158418,-0.0019842951161859,-3.907234096928055e-06,21.31995799175617,2.852095422045019e-07,-0.0004722705589099,-78.006881356359,-0.0024166139223559,21.341278173583756,-0.0130199215054872,-1.1284572816778458e-08,0.0954805563173638,0.0,0.0,-199.70279594998237,-2.3652316761739125e-07,21.34128141907033,-9.237753323792635e-08,87.82147286142889
0.0,165.58285621816486,21.319954282576827,199.6974432795288,6.283185203851775,-0.0004722707448497,0.0019843826030521,-165.59046672510374,-1.0332781138905264e-07,87.82167334193046,0.0024166724165322,-7.343732733452519e-07,7.060259146488343,0.0005264827171805,10109.19274775851,-8.37876621783838e-06,0.0005264803953515,-140.38176029148025,-78.00698035454745,-7.439617403281508e-07,2.878377530129434e-07,-0.0006028551241931,-0.0019842954294282,-3.827765930582857e-06,21.31995795376192,3.8164414606595483e-07,-0.0004722705523073,-78.00688325597147,-0.0024166144909302,21.34127814812684,-0.0130199290066343,-1.0449507130014115e-08,0.0954805562569282,0.0,0.0,-199.70273577676684,-1.4807969577878572e-07,21.341281465670228,-9.42545239936919e-08,87.82146899499762
0.0,165.58287320510078,21.31995433510656,199.697498767878,6.283185199455666,-0.0004722707450535,0.0019843817736524,-165.59044206660036,-1.0772392048518017e-07,87.8216645876706,0.0024166717675346,-7.653071899263073e-07,7.060259149340332,0.0005264826475056,10109.263344378578,-8.26348270874308e-06,0.0005264803842468,-140.3826795141569,-78.00697898975942,-7.299240350664089e-07,2.806671750373389e-07,-0.0006028552235657,-0.001984296100729,-3.751513369641137e-06,21.319957914274607,4.659225657354013e-07,-0.0004722705486851,-78.00688509206488,-0.0024166150583872,21.341278125375,-0.0130199363692541,-9.50268275739756e-09,0.0954805562208248,0.0,0.0,-199.70267840435483,-6.234415050845943e-08,21.341281510964578,-9.52611163557005e-08,87.82146557201168
0.0,165.5829261119204,21.319954386854903,199.6975529990648,6.283185195106868,-0.000472270743086,0.0019843806609979,-165.59037860425332,-1.1207271865691527e-07,87.82165526015265,0.0024166710991156,-7.959103055507455e-07,7.060259152120271,0.0005264825709362,10109.333940998666,-8.102317512150874e-06,0.0005264803862789,-140.38359873765717,-78.00697746826849,-7.158361783505259e-07,2.737700040888949e-07,-0.0006028553129444,-0.0019842970282837,-3.6785098017635874e-06,21.31995787450768,5.370061634195858e-07,-0.0004722705476891,-78.00688701254272,-0.0024166156238895,21.341278105143616,-0.0130199435909119,-8.463689595455277e-09,0.0954805561971283,0.0,0.0,-199.7026200211468,1.9599256302078456e-08,21.34128155498168,-9.54302908042126e-08,87.82146320538585
0.0,165.58300613775913,21.319954437228336,199.6976084050356,6.283185190870257,-0.0004722707467992,0.0019843793458881,-165.59028700054418,-1.1630932946840529e-07,87.82165271509427,0.0024166704739037,-8.257266089832481e-07,7.060259154843974,0.0005264825670975,10109.404537618768,-7.90318696071624e-06,0.0005264804912479,-140.38451796196523,-78.00697615584157,-7.020120171383987e-07,2.744843673932291e-07,-0.000602855391567,-0.0019842982187935,-3.60906377732296e-06,21.319957836116345,4.751073392376459e-07,-0.0004722705524301,-78.00688954569524,-0.0024166162366184,21.341278085414267,-0.0130199506729261,-7.370164328879587e-09,0.0954805561574192,0.0,0.0,-199.70256048638424,9.665267943359025e-08,21.341281597518563,-9.480600893273293e-08,87.82146785707432
0.0,165.58310996771502,21.31995448709733,199.69767044654665,6.283185186802827,-0.0004722707386465,0.0019843779263492,-165.59017649882276,-1.203767588807453e-07,87.82165649047073,0.0024166698349196,-8.543551160994833e-07,7.06025915764154,0.0005264825681822,10109.475134238888,-7.6706407597491e-06,0.000526480591799,-140.3854371870611,-78.00697362402576,-6.886835763346512e-07,2.8634789341763097e-07,-0.0006028554595523,-0.0019842996451781,-3.543389567631752e-06,21.319957800411142,4.033791766728558e-07,-0.0004722705560582,-78.00689140728083,-0.0024166169931654,21.341278065887412,-0.0130199576192729,-6.342428423715594e-09,0.0954805558884036,0.0,0.0,-199.7025003112104,1.6773300013938765e-07,21.341281631472764,-9.344327015392877e-08,87.82148322918263
0.0,165.58323207196796,21.319954534789836,199.69773942963843,6.283185182957458,-0.0004722707310118,0.001984376334369,-165.59004990679142,-1.2422212864075697e-07,87.82165191820283,0.0024166690916262,-8.814231947968353e-07,7.060259160522837,0.0005264824946626,10109.545730859028,-7.4063040000682385e-06,0.0005264806451636,-140.3863564129215,-78.00697051669653,-6.759885935768933e-07,2.892322360329594e-07,-0.0006028555176015,-0.0019843012174873,-3.481598053737364e-06,21.31995776710083,3.330371215864356e-07,-0.0004722705600503,-78.00689284128777,-0.002416617801231,21.34127805002037,-0.0130199644357233,-5.370855381565181e-09,0.0954805555093922,0.0,0.0,-199.7024345949202,2.320354918363001e-07,21.341281661775863,-9.140639448519775e-08,87.82149082647315
0.0,165.5833681140191,21.31995457942781,199.69781333709025,6.283185179384303,-0.000472270723939,0.0019843745671077,-165.58990724502556,-1.2779528342703572e-07,87.82164113619531,0.0024166682472612,-9.065771375295126e-07,7.06025916339752,0.0005264823922437,10109.616327479183,-7.112267091624405e-06,0.0005264806827347,-140.38727563951983,-78.00696728604046,-6.640267579463921e-07,2.849190817297074e-07,-0.0006028555661163,-0.0019843029070758,-3.42377496440763e-06,21.31995773623903,2.573671994126583e-07,-0.0004722705653039,-78.00689439647631,-0.0024166186446778,21.341278039324823,-0.0130199711291825,-4.4309205900904e-09,0.0954805552423001,0.0,0.0,-199.70236092753703,2.889061854078866e-07,21.34128169008928,-8.87669107811838e-08,87.82149290175714
0.0,165.58351557191432,21.31995462075465,199.6978922385878,6.2831851761298685,-0.0004722707171079,0.0019843726636792,-165.58975023389664,-1.310497181601786e-07,87.82162860051773,0.0024166673145732,-9.294888251458092e-07,7.060259166215253,0.0005264822891038,10109.686924099362,-6.792123209580266e-06,0.0005264807262922,-140.3881948668267,-78.00696409218178,-6.528751769232639e-07,2.78504112319649e-07,-0.000602855605413,-0.0019843046992109,-3.3698573268350264e-06,21.319957708121503,1.8130163912487794e-07,-0.0004722705718915,-78.00689626961787,-0.0024166195485571,21.341278033528845,-0.0130199777074267,-3.5259282701762333e-09,0.095480555105552,0.0,0.0,-199.70227922097084,3.379024695625366e-07,21.34128171576201,-8.56017552535288e-08,87.82149385028401
0.0,165.58367246191153,21.319954658790238,199.69797716092265,6.283185173236326,-0.0004722707104562,0.0019843706734631,-165.58958213548567,-1.339432599880987e-07,87.82161707786214,0.0024166663071757,-9.498605182864984e-07,7.060259168971445,0.0005264821958035,10109.757520719557,-6.450022737523282e-06,0.0005264807836715,-140.38911409481003,-78.00696096968825,-6.42583733432571e-07,2.732680415142886e-07,-0.0006028556359305,-0.001984306572779,-3.3196994659676706e-06,21.31995768306409,1.107509165360544e-07,-0.0004722705793645,-78.00689847207742,-0.0024166205283678,21.341278032038318,-0.0130199841788569,-2.673001934164869e-09,0.0954805550285809,0.0,0.0,-199.70219023843367,3.787942527825878e-07,21.34128173785725,-8.199110085654028e-08,87.82149629544789
0.0,165.583836546665,21.3199546936468,199.6980684136103,6.28318517074006,-0.0004722707039965,0.0019843686430012,-165.58940679847814,-1.3643952605487558e-07,87.8216073471392,0.0024166652447317,-9.674351471839183e-07,7.060259171683804,0.0005264821125488,10109.828117339772,-6.091053785180451e-06,0.0005264808531056,-140.39003332343583,-78.00695791518612,-6.331735581921984e-07,2.701351126901926e-07,-0.0006028556582874,-0.0019843084986797,-3.2731791983234806e-06,21.31995766128345,4.9547191167062e-08,-0.000472270587233,-78.00690093606157,-0.00241662157623,21.341278034446702,-0.0130199905522128,-1.889269204205936e-09,0.0954805549462168,0.0,0.0,-199.7020952431585,4.11529047636125e-07,21.341281755712064,-7.801641061791254e-08,87.82150082416149
0.0,165.5840052234153,21.31995472544774,199.6981650541912,6.283185168669717,-0.0004722706976921,0.0019843666117101,-165.58922796787957,-1.3850986905388698e-07,87.82159910759495,0.0024166641517508,-9.820100929071332e-07,7.060259174372666,0.000526482035991,10109.898713960009,-5.721274166821497e-06,0.0005264809291617,-140.39095255266824,-78.00695492812247,-6.246424498616127e-07,2.68706108409257e-07,-0.0006028556732395,-0.0019843104444794,-3.2302423974907704e-06,21.31995764286796,-5.859397864283871e-10,-0.0004722705951632,-78.00690357303671,-0.0024166226686192,21.341278040581614,-0.013019996836311,-1.1851393121785898e-09,0.0954805548286038,0.0,0.0,-199.70199596813944,4.36192065119984e-07,21.34128176899034,-7.375888481340523e-08,87.82150692090956
0.0,165.58417574108864,21.31995475430201,199.6982652457335,6.283185167044829,-0.0004722706914819,0.0019843646114392,-165.5890489493357,-1.4013475703607968e-07,87.82159176760837,0.0024166630528863,-9.934469885221258e-07,7.060259177052046,0.0005264819629168,10109.969310580258,-5.347170748432536e-06,0.0005264810064578,-140.39187178247042,-78.00695202135536,-6.169725588005363e-07,2.682021296192499e-07,-0.0006028556816038,-0.0019843123788972,-3.19088813219712e-06,21.31995762779724,-3.9296798083111494e-08,-0.0004722706029684,-78.00690629916865,-0.0024166237777121,21.34127805040113,-0.0130200030398538,-5.63366009533213e-10,0.0954805546746169,0.0,0.0,-199.7018944234632,4.52975755638182e-07,21.34128177760567,-6.929826209326783e-08,87.82151377613785
0.0,165.58434544548655,21.319954780305245,199.69836682832604,6.283185165875501,-0.0004722706853227,0.0019843626676242,-165.58887251780834,-1.4130408503739422e-07,87.82158484099836,0.0024166619697764,-1.0016739663431727e-06,7.060259179728291,0.0005264818914516,10110.03990720053,-4.975018008603015e-06,0.0005264810810333,-140.39279101280508,-78.00694921933884,-6.10136433497959e-07,2.67952149760704e-07,-0.0006028556841906,-0.0019843142740968,-3.1551325480551533e-06,21.319957615974165,-6.696096022676808e-08,-0.0004722706105432,-78.00690904314791,-0.0024166248780419,21.341278063889884,-0.0130200091713086,-2.0848806623333198e-11,0.0954805544964695,0.0,0.0,-199.70179262496544,4.621619201576595e-07,21.34128178164007,-6.47118548389889e-08,87.82152069521162
0.0,165.58451192496003,21.31995480354994,199.6984677136769,6.283185165162961,-0.0004722706792153,0.001984360800875,-165.58870095865257,-1.420166252555496e-07,87.82157805133477,0.0024166609203765,-1.0066818043077227e-06,7.060259182401985,0.0005264818209984,10110.110503820822,-4.610485178549986e-06,0.0005264811503912,-140.39371024363524,-78.00694655246419,-6.041005422179527e-07,2.675312235645516e-07,-0.0006028556817582,-0.0019843161061047,-3.1229779689316644e-06,21.319957607251663,-8.430150465390202e-08,-0.000472270617826,-78.00691174560006,-0.0024166259483471,21.34127808099746,-0.0130200152388329,4.490069862702515e-10,0.0954805543084019,0.0,0.0,-199.70169240883715,4.641123835777373e-07,21.341281781287144,-6.007371159727645e-08,87.82152721036113
