sideslipRR,FL,ay,signal,vx,FxFR,rollrate,FxRR,FyFR,y,signal,sideslipRL,longslipFL,x,FxRL,FyRL,FyRR,pitch,pitchrate,RR,sideslipFL,FxFL,brake,steeringangel,slip,vy,longslipRR,ax,FyFL,roll,longslipRL,az,yawrate,RL,sideslipFR,FR,yaw,slip1,longslipFR,gas
-0.0019812536737601,37.19708648917656,0.0001971276870311,2.5725411455824023,12.318182853068084,-78.01917098437933,-2.865650182149715e-08,119.31506099081254,199.1493007396321,-4854.461067726858,0.0,0.001979119534994,-0.0004736912756175,4670.336189990098,119.30294884808728,-165.1839291569313,165.33791598813076,-0.0007465932919136,3.442600584409814e-05,37.241625860097614,0.0024144163543942,-78.03485471586626,0.0,0.0,8.75520600762674e-07,1.1041975060658068e-05,0.0007150452115788,0.016329959938769,-198.98644710062575,-6.512480540819829e-06,0.0007148689843643,-8.720414611664868e-06,1.601016740661635e-05,37.24154044461457,-0.0024168596115499,37.197458267068185,-0.0334331930663442,8.75520600762674e-07,-0.00047368901276,0.1173721932395005
-0.0019812660805689,37.19757879704374,0.0001973056881907,2.957600959522015,12.318345716640565,-78.01800857902246,-1.4536862354404086e-08,119.23661478953532,199.15025379137987,-4854.465185234008,0.0,0.0019791300991801,-0.0004736825035499,4670.459303914409,119.22450455709236,-165.1842106433321,165.3383445815169,-0.0007462501628955,3.4220546478500175e-05,37.24210098597953,0.0024144173002381,-78.03369637226669,0.0,0.0,8.754837583825774e-07,1.1041796716010929e-05,0.0007145787381274,0.0162324531889729,-198.9872718980021,-6.512687505829689e-06,0.0007144025985764,-8.662704990030315e-06,1.6022769616667664e-05,37.242015535989054,-0.0024168623234576,37.19795085000753,-0.0334330328951929,8.754837583825774e-07,-0.0004736802382251,0.117362550547481
-0.0019812784630941,37.19806816495569,0.0001974962691379,3.31759126666326,12.318507607746623,-78.01685314524828,-2.432194134294709e-09,119.15863670261707,199.15120682222496,-4854.469302775691,0.0,0.0019791405502699,-0.0004736737840477,4670.582419461724,119.14652858839057,-165.184485567125,165.3387754475948,-0.0007459090817263,3.401631232639422e-05,37.24257327541517,0.0024144181781249,-78.0325449082091,0.0,0.0,8.754696929587978e-07,1.1041894802118445e-05,0.0007141150444461,0.0161355284220876,-198.9880860775977,-6.512764304279187e-06,0.0007139389941878,-8.605410639536184e-06,1.6035191964851555e-05,37.24248778878243,-0.0024168650811554,37.198440492095614,-0.0334328725990156,8.754696929587978e-07,-0.0004736715159802,0.1173529654386699
-0.0019812908136455,37.19855461046659,0.0001976976782447,3.6493776314716735,12.318668532190603,-78.01570463531678,7.611628260768502e-09,119.08112397218687,199.15215930503788,-4854.473420351566,0.0,0.0019791508967791,-0.0004736651169892,4670.705536622357,119.06901811536488,-165.18475467306493,165.33920786807346,-0.0007455700361945,3.3813295999696186e-05,37.24304274544304,0.0024144189943857,-78.03140028898052,0.0,0.0,8.754896004610716e-07,1.1042407554762393e-05,0.0007136541143917,0.0160391821658327,-198.9888902301618,-6.512731368017944e-06,0.0007134781542528,-8.548528429577478e-06,1.6047443542914068e-05,37.24295721984327,-0.0024168678784461,37.198927210878935,-0.0334327121795627,8.754896004610716e-07,-0.0004736628455203,0.1173434375693075
-0.0019813031247866,37.19903815101833,0.00019790821077,3.9500577033250335,12.318828495742196,-78.01456301676171,1.5583138553871273e-08,119.0040738557558,199.1531107012821,-4854.477537961287,0.0,0.001979161146965,-0.0004736565019704,4670.8286553866765,118.99197032972695,-165.18501868972157,165.3396411406963,-0.0007452330141623,3.36114901540462e-05,37.24350941297613,0.0024144197555476,-78.030262464833,0.0,0.0,8.755531606566307e-07,1.1043454566931258e-05,0.0007131959319005,0.0159434109692637,-198.989684957451,-6.512609394943298e-06,0.0007130200619538,-8.492055451008368e-06,1.6059535549100136e-05,37.24342384594345,-0.0024168707089362,37.19941102380672,-0.0334325516384816,8.755531606566307e-07,-0.0004736542266259,0.1173339665977073
-0.0019813153894651,37.19951880391128,0.0001981260268668,4.216987237272481,12.318987504136684,-78.01342831064058,2.1500255493037877e-08,118.92748362434514,199.15406043801232,-4854.481655604516,0.0,0.0019791713086957,-0.0004736479376031,4670.951775745115,118.91538244253344,-165.1852783198666,165.3400745888525,-0.000744898003565,3.3410887490690266e-05,37.24397329480416,0.0024144204696337,-78.02913133310713,0.0,0.0,8.756685379195701e-07,1.104513678881852e-05,0.0007127404809696,0.0158482114019557,-198.99047089524183,-6.512419026968515e-06,0.000712564700603,-8.43598866980985e-06,1.607148075300551e-05,37.243887683776926,-0.0024168735647346,37.19989194826161,-0.0334323909772982,8.756685379195701e-07,-0.000473645660065,0.1173245521842089
-0.0019813276011832,37.199996586384565,0.0001983498139801,4.447804039869282,12.319145563075145,-78.01230025405582,2.5408048103350838e-08,118.85135056590916,199.1550080829668,-4854.485773280911,0.0,0.0019791813892799,-0.0004736394253348,4671.074897688156,118.83925168067748,-165.1855342246873,165.34050757735744,-0.0007445649924108,3.321148075801234e-05,37.24443440759917,0.0024144211382656,-78.02800707547703,0.0,0.0,8.758424096425843e-07,1.1047536873965348e-05,0.0007122877457228,0.0157535800540946,-198.9912485382445,-6.51218059488251e-06,0.0007121120535767,-8.38032504263914e-06,1.608329358138981e-05,37.24434874995543,-0.0024168764443524,37.2003700014807,-0.0334322301974045,8.758424096425843e-07,-0.000473637143777,0.1173151939911867
-0.0019813397534095,37.20047151559533,0.0001985778151073,4.6404496183274535,12.31930267822463,-78.01117899368244,2.738907255607484e-08,118.77567198212202,199.1559531260777,-4854.489890990132,0.0,0.0019791913960548,-0.0004736309634383,4671.198021206345,118.76357529004451,-165.1857870422769,165.34093949395535,-0.00074423396878,3.301326275351364e-05,37.24489276790433,0.0024144217719939,-78.02688946448308,0.0,0.0,8.760800912900141e-07,1.1050720724055145e-05,0.0007118377102846,0.0156595135364235,-198.99201845868265,-6.51191375673983e-06,0.0007116621044468,-8.32506162411873e-06,1.6094990737971696e-05,37.24480706102076,-0.0024168793373708,37.20084520057734,-0.033432069300032,8.760800912900141e-07,-0.0004736286788734,0.1173058916830262
-0.0019813518402879,37.20094360851113,0.000198808364483,4.793188329282476,12.319458855218402,-78.01006442440328,2.7542753497597146e-08,118.70044518526096,199.15689490368916,-4854.494008731845,0.0,0.0019792013356774,-0.0004736225515104,4671.321146290278,118.68835053811785,-165.18603737810596,165.3413697588465,-0.0007439049208247,3.2816226324894846e-05,37.24534839214907,0.0024144223779737,-78.0257785250487,0.0,0.0,8.763853868727132e-07,1.1054735609690624e-05,0.0007113903588706,0.0155660084798026,-198.99278138202015,-6.51163724561594e-06,0.0007112148368843,-8.270195384756867e-06,1.6106588511336368e-05,37.24526263343098,-0.0024168822367657,37.20131756265,-0.0334319082862477,8.763853868727132e-07,-0.0004736202651516,0.1172966449261074
-0.0019813638567419,37.20141288198188,0.000199040038734,4.904623843476075,12.31961409965612,-78.00895646231555,2.59824647247294e-08,118.6256675018216,199.15783290388345,-4854.498126505712,0.0,0.0019792112140202,-0.0004736141898303,4671.444272930613,118.61357471052784,-165.18628577913637,165.34179785056375,-0.0007435778367682,3.2620364371293164e-05,37.24580129664836,0.0024144229607564,-78.02467426137838,0.0,0.0,8.767606793275396e-07,1.1059611281899133e-05,0.0007109456757487,0.0154730615354242,-198.9935378815751,-6.511368724597073e-06,0.0007107702346949,-8.215723458727704e-06,1.611810285932042e-05,37.24571548356222,-0.0024168851381152,37.20178710471162,-0.0334317471569581,8.767606793275396e-07,-0.0004736119017245,0.1172874533887727
-0.0019813757983425,37.20187935277447,0.0001992716413145,4.973712764454439,12.319768417104044,-78.0078550632372,2.2836181517168163e-08,118.55133627170076,199.15876671433816,-4854.502244311399,0.0,0.0019792210363026,-0.0004736058783359,4671.567401118062,118.5392451115379,-165.18653273164938,165.34222330814063,-0.0007432527049046,3.242566984431228e-05,37.24625149760527,0.0024144235247552,-78.02357663863899,0.0,0.0,8.772071329309867e-07,1.1065362474436723e-05,0.0007105036452505,0.0153806693743799,-198.9942884307173,-6.511124641551181e-06,0.0007103282818123,-8.161642821008133e-06,1.6129550211902804e-05,37.246165627707335,-0.0024168880371363,37.20225384365597,-0.0334315859129075,8.772071329309867e-07,-0.0004736035880577,0.1172783167414128
-0.0019813876612315,37.20234303756608,0.0001995021114733,4.999775262796987,12.319921813095236,-78.00676019609377,1.824498611715409e-08,118.47744884767322,199.15969594279147,-4854.506362148572,0.0,0.0019792308071689,-0.0004735976166435,4671.69053084339,118.46535906405062,-165.18677866646678,165.34264572589387,-0.0007429295135982,3.223213574855016e-05,37.24669901111319,0.0024144240747799,-78.02248560858683,0.0,0.0,8.777248139743229e-07,1.1071990385663756e-05,0.0007100642517637,0.0152888286880156,-198.99503348240324,-6.51092008926853e-06,0.000709888962299,-8.107950645127695e-06,1.614094737725968e-05,37.24661308207479,-0.0024168909291483,37.20271779626599,-0.0334314245546732,8.777248139743229e-07,-0.0004735953239327,0.1172692346562841
-0.0019813994421091,37.20280395294032,0.0001997303997105,4.982502612245312,12.320074293129752,-78.00567182538916,1.2360171587705981e-08,118.40400259636972,199.1606202050497,-4854.510480016906,0.0,0.0019792405306995,-0.0004735894040599,4671.813662097417,118.3919139091882,-165.18702396195056,165.34306475042075,-0.0007426082512828,3.2039755141677246e-05,37.24714385315834,0.0024144246158638,-78.0214011288863,0.0,0.0,8.783127635187893e-07,1.1079483568483625e-05,0.0007096274797424,0.0151975361870983,-198.99577348123117,-6.510768690548058e-06,0.0007094522603409,-8.054644035033014e-06,1.6152311058178832e-05,37.24705786278749,-0.0024168938092469,37.20317897921844,-0.0334312630826648,8.783127635187893e-07,-0.0004735871094533,0.1172602068076583
-0.0019814111382529,37.203262115380646,0.0001999555819646,4.921961540187255,12.320225862674857,-78.00458989774323,5.339912659046802e-09,118.33099489737964,199.1615391398493,-4854.514597916068,0.0,0.0019792502103927,-0.000473581240157,4671.936794871023,118.31890700606756,-165.18726894436588,165.3434800802267,-0.0007422889064616,3.184852113460056e-05,37.24758603962188,0.0024144251523795,-78.02032317474124,0.0,0.0,8.789690754834444e-07,1.1087818883609094e-05,0.0007091933137045,0.0151067886022716,-198.99650884851047,-6.510682515774946e-06,0.0007090181602441,-8.001720156685737e-06,1.616365739775495e-05,37.24749998588166,-0.0024168966731878,37.20363740909195,-0.0334311014971276,8.789690754834444e-07,-0.0004735789444531,0.1172512328717513
-0.0019814227475239,37.2037175412662,0.0002001768562939,4.818595332054186,12.320376527165196,-78.00351435138107,-2.65396414979831e-09,118.25842314339133,199.1624524188693,-4854.518715845732,0.0,0.0019792598491582,-0.0004735731247508,4672.059929155137,118.24633573244836,-165.18751388760387,165.34389146601563,-0.0007419714677061,3.1658426890994255e-05,37.24802558628207,0.0024144256881116,-78.01925173066452,0.0,0.0,8.796909931902503e-07,1.1096962686080175e-05,0.0007087617382288,0.015016582683738,-198.99723997229864,-6.510672032138379e-06,0.0007085866464364,-7.94917615744548e-06,1.6175001672402038e-05,37.24793946730587,-0.0024168995173146,37.20409310237218,-0.0334309397981507,8.796909931902503e-07,-0.0004735708285294,0.1172423125266748
-0.0019814342683601,37.20417024687314,0.0002003935463053,4.673221657083923,12.32052629200301,-78.0024451298885,-1.1458815415173741e-08,118.18628473963548,199.16335975257283,-4854.522833805578,0.0,0.0019792694493239,-0.0004735650578247,4672.183064940745,118.17419748439156,-165.1877590133485,165.34429871051415,-0.000741655923656,3.1469465627094905e-05,37.24846250881649,0.002414426226317,-78.01818677645176,0.0,0.0,8.804750186789226e-07,1.110687216770224e-05,0.0007083327379537,0.0149269152008702,-198.9979672015394,-6.510746082001637e-06,0.0007081577034723,-7.897009249793894e-06,1.6186358105847534e-05,37.24837632292002,-0.0024169023384979,37.20454607545163,-0.0334307779856757,8.804750186789226e-07,-0.0004735627611191,0.117233445452485
-0.0019814456997583,37.204620248382085,0.000200605111542,4.487027111348489,12.320675162558317,-78.00138219463223,-2.091366532029005e-08,118.11457710440966,199.1642608928213,-4854.526951795279,0.0,0.0019792790126542,-0.000473557039315,4672.306202218886,118.10248967597435,-165.18800449212142,165.3447016674333,-0.0007413422630187,3.128163061068938e-05,37.24889682280456,0.002414426769788,-78.01712827401099,0.0,0.0,8.813170274916661e-07,1.111749676904886e-05,0.000707906297579,0.0148377829427841,-198.9986908434307,-6.510911887705486e-06,0.0007077313160268,-7.845216573065427e-06,1.61977397574859e-05,37.2488105684939,-0.0024169051340725,37.20499634462355,-0.033430616059508,8.813170274916661e-07,-0.0004735547417056,0.1172246313311348
-0.0019814570412451,37.20506756188619,0.0002008111649992,4.261558502703969,12.320823144169111,-78.00032552299803,-3.086138236627643e-08,118.04329766885049,199.16515563423047,-4854.531069814522,0.0,0.0019792885403785,-0.0004735490688792,4672.429340980653,118.03120973871631,-165.18825044518726,165.3451002395641,-0.0007410304745685,3.109491516065025e-05,37.24932854372962,0.0024144273209402,-78.01607616980553,0.0,0.0,8.822123835660077e-07,1.112877959525347e-05,0.0007074824018633,0.0147491827174291,-198.999411162104,-6.511175080126564e-06,0.000707307468894,-7.793795375218075e-06,1.620915845417339e-05,37.2492422197062,-0.0024169079017494,37.20544392607517,-0.0334304540193294,8.822123835660077e-07,-0.0004735467700509,0.1172158698464663
-0.0019814682928392,37.20551220339217,0.0002010113750701,3.998710931134632,12.320970242141565,-77.99927508802571,-4.1150555483654763e-08,117.97244387797214,199.1660438170546,-4854.535187862985,0.0,0.0019792980332297,-0.0004735411458445,4672.552481217189,117.96035512144184,-165.1884969470954,165.3454943762337,-0.0007407205471462,3.0909312645997475e-05,37.24975768698145,0.0024144278819793,-78.01503041562434,0.0,0.0,8.831560511181504e-07,1.114065879329377e-05,0.0007070610356374,0.0146611113518823,-199.00012837573084,-6.511539748467007e-06,0.000706886146982,-7.742742936346605e-06,1.6220624734547657e-05,37.24967129214325,-0.0024169106394488,37.20588883588731,-0.0334302918647098,8.831560511181504e-07,-0.000473538846258,0.1172071606842244
-0.0019814794550175,37.20595418881348,0.0002012055514146,3.7007127465867935,12.32111646175017,-77.99823084386516,-5.1637259808782416e-08,117.90201318998274,199.16692532703956,-4854.539305940357,0.0,0.0019793074914775,-0.0004735332698044,4672.675622919694,117.88992328966503,-165.1887440287212,165.3458840702716,-0.0007404124696586,3.0724816484290164e-05,37.25018426785834,0.0024144284543488,-78.01399098217328,0.0,0.0,8.841427032199198e-07,1.1153068889509018e-05,0.0007066421838052,0.0145735656920581,-199.00084265665973,-6.512008508665463e-06,0.0007064673353,-7.692056368719981e-06,1.6232147781723863e-05,37.2500978012979,-0.002416913345853,37.20633109004267,-0.0334301295951221,8.841427032199198e-07,-0.0004735309701645,0.1171985035320171
-0.0019814905286752,37.20639353396656,0.0002013936159002,3.370107494558443,12.321261808238004,-77.99719273595821,-6.218665812089564e-08,117.83200307634748,199.16780009009727,-4854.543424046324,0.0,0.0019793169149687,-0.0004735254405914,4672.798766079421,117.81991172593884,-165.18899168078642,165.34626935448722,-0.0007401062310784,3.05414201407636e-05,37.25060830156889,0.0024144290389322,-78.01295784902439,0.0,0.0,8.851668251504938e-07,1.1165942062629898e-05,0.0007062258313393,0.0144865426029457,-199.0015541367272,-6.512582587335943e-06,0.0007060510189682,-7.641732948628895e-06,1.6243735377388226e-05,37.25052176256893,-0.0024169160202034,37.20677070443108,-0.0334299672099547,8.851668251504938e-07,-0.0004735231413681,0.117189898079319
-0.0019815015150803,37.20683025457173,0.0002015755882796,3.0097329871807665,12.321406286816844,-77.99616071545445,-7.267422988324676e-08,117.76241102209794,199.1686680687636,-4854.547542180575,0.0,0.0019793263031725,-0.0004735176581963,4672.921910687671,117.75031792958129,-165.18923985768254,165.34665029785552,-0.0007398018204429,3.0359117126689903e-05,37.25102980323376,0.0024144296361724,-78.01193099127657,0.0,0.0,8.862228117801388e-07,1.117920934516402e-05,0.0007058119632859,0.0144000389679142,-199.00226291085232,-6.513261918698591e-06,0.0007056371832108,-7.591769905563462e-06,1.6255393895634215e-05,37.25094319126036,-0.0024169186621814,37.20720769484894,-0.0334298047085262,8.862228117801388e-07,-0.0004735153593184,0.1171813440174465
-0.0019815124158281,37.20726436625994,0.0002017515858133,2.62269766404002,12.321549902667412,-77.99513475056452,-8.298669445385562e-08,117.69323452554444,199.1695292594019,-4854.551660342806,0.0,0.0019793356552265,-0.0004735099225606,4673.0450567358,117.68113941608222,-165.18948848150785,165.3470270014794,-0.0007394992268543,3.017790099781936e-05,37.25144878788707,0.0024144302461626,-78.010910367022,0.0,0.0,8.873050576981055e-07,1.1192801734183762e-05,0.0007054005647585,0.0143140516888329,-199.0029690397917,-6.514045252129609e-06,0.0007052258133606,-7.542164295307493e-06,1.626712833349381e-05,37.25136210258118,-0.0024169212718182,37.207642076994055,-0.0334296420900988,8.873050576981055e-07,-0.0004735076235188,0.1171728410395745
-0.0019815232327929,37.20769588457979,0.0002019218320424,2.212354432303341,12.321692660939505,-77.99411482420632,-9.302265024608425e-08,117.62447109933076,199.1703836904325,-4854.555778532707,0.0,0.0019793449699848,-0.000473502233362,4673.168204215213,117.61237371656244,-165.18973744623014,165.34739959443093,-0.0007391984394792,2.999776535339124e-05,37.25186527047804,0.0024144308687543,-78.00989591962208,0.0,0.0,8.884080393555847e-07,1.1206651207474091e-05,0.0007049916209499,0.0142285776865455,-199.00367255188323,-6.514930267981783e-06,0.0007048168948475,-7.492913432332871e-06,1.6278942369227268e-05,37.25177851164484,-0.0024169238493847,37.208073866460246,-0.0334294793538916,8.884080393555847e-07,-0.0004734999337292,0.117164388840688
-0.001981533968077,37.20812482499816,0.0002020865578821,1.7822721995854518,12.321834566752216,-77.9931009151412,-1.0269294777721181e-07,117.55611827013868,199.17123142279289,-4854.55989674998,0.0,0.0019793542460687,-0.0004734945899441,4673.291353117369,117.5440183775192,-165.1899866218274,165.34776822961612,-0.0007388994475475,2.981870383428058e-05,37.25227926587215,0.0024144315037416,-78.0088875977124,0.0,0.0,8.895263883550114e-07,1.1220691625470692e-05,0.0007045851171341,0.0141436138997029,-199.00437344265023,-6.51591369938964e-06,0.0007044104131931,-7.444014463326357e-06,1.629083842831816e-05,37.25219243346889,-0.0024169263952092,37.208503078736776,-0.0334293164990942,8.895263883550114e-07,-0.0004734922900523,0.117155987117614
-0.0019815446239697,37.20855120289268,0.0002022460805857,1.336205335205378,12.32197562519412,-77.99209298343973,-1.1192099128099744e-07,117.48817357869812,199.17207254785023,-4854.564014994321,0.0,0.0019793634819084,-0.0004734869919204,4673.414503433778,117.47607096047332,-165.19023585839483,165.34813307966948,-0.000738602240353,2.96407101216607e-05,37.252690788852455,0.0024144321503447,-78.0078853690042,0.0,0.0,8.906549567740404e-07,1.1234859540915688e-05,0.0007041810386672,0.0140591572850144,-199.00507167685143,-6.516991457871783e-06,0.000704006354008,-7.395464445449199e-06,1.6302817728207383e-05,37.25260388297514,-0.0024169289101937,37.208929729217694,-0.0334291535248786,8.906549567740404e-07,-0.0004734846923316,0.1171476355689757
-0.0019815552029038,37.208975033547695,0.0002024007730735,0.8780613158068106,12.322115841323429,-77.99109098057575,-1.206429287457783e-07,117.42063458011478,199.1729071807233,-4854.568133265434,0.0,0.0019793726757861,-0.0004734794391274,4673.537655155997,117.40852904215362,-165.19048499021628,165.34849433288556,-0.0007383068072519,2.946377793550231e-05,37.25309985412049,0.0024144328074207,-78.00688920985758,0.0,0.0,8.91788873714033e-07,1.124909489604843e-05,0.0007037793709912,0.0139752048177949,-199.0057671951492,-6.518158760120156e-06,0.0007036047029934,-7.347260517765447e-06,1.631488033667249e-05,37.25301287498953,-0.0024169313956016,37.20935383320681,-0.0334289904304115,8.91788873714033e-07,-0.0004734771401811,0.1171393338951992
-0.0019815657074126,37.20939633215497,0.0002025510486477,0.4118668295624356,12.322255220168188,-77.99009486256699,-1.2880754492663124e-07,117.35349884356616,199.17373545559897,-4854.5722515630205,0.0,0.0019793818258793,-0.0004734719315524,4673.660808275639,117.34139021415469,-165.19073383974185,165.34885218924862,-0.0007380131376636,2.928790103287521e-05,37.25350647629704,0.0024144334735892,-78.00589909266058,0.0,0.0,8.929235935558668e-07,1.1263341620219142e-05,0.0007033800996306,0.0138917534912175,-199.00645991881365,-6.5194102541166135e-06,0.0007032054459374,-7.299399766506251e-06,1.632702525793937e-05,37.25341942424257,-0.0024169338529338,37.209775405918094,-0.0334288272148646,8.929235935558668e-07,-0.0004734696330715,0.1171310817985062
-0.0019815761400888,37.20981511381939,0.0002026973590966,-0.058267370843436,12.32239376672645,-77.98910460165736,-1.363759244485335e-07,117.28676395238544,199.17455752210475,-4854.576369886786,0.0,0.0019793909303016,-0.0004734644691387,4673.7839627843605,117.27465208259996,-165.19098222139567,165.34920685662206,-0.0007377212210692,2.911307320675081e-05,37.253910669922725,0.0024144341473316,-78.00491497414767,0.0,0.0,8.940549351444535e-07,1.1277548115839988e-05,0.0007029832101918,0.0138088003161491,-199.0071497533296,-6.52074014290868e-06,0.0007028085687146,-7.251879304804682e-06,1.6339250542858023e-05,37.25382354536972,-0.0024169362838278,37.21019446247107,-0.0334286638774247,8.940549351444535e-07,-0.0004734621705189,0.11712287898287
-0.0019815865035455,37.21023139356532,0.0002028402042082,-0.5281825627193633,12.322531485966469,-77.98812018458334,-1.433209284358244e-07,117.2204275044622,199.17537354291525,-4854.580488236442,0.0,0.0019793999871423,-0.0004734570515731,4673.907118673873,117.2083122676092,-165.19122994518014,165.34955854715483,-0.0007374310470121,2.8939288284873965e-05,37.25431244945861,0.0024144348271012,-78.00393679701332,0.0,0.0,8.951791123847529e-07,1.129166763757749e-05,0.0007025886883648,0.0137263423211136,-199.0078365908063,-6.5221423045615065e-06,0.0007024140572873,-7.2046961023455465e-06,1.6351553414990578e-05,37.25422525291183,-0.0024169386899489,37.21061101788538,-0.0334285004173026,8.951791123847529e-07,-0.0004734547523028,0.1171147251540533
-0.0019815968004205,37.21064518630882,0.0002029799458373,-0.9937087806696404,12.32266838282685,-77.98714164491956,-1.49628513725022e-07,117.15448711159176,199.1761836647302,-4854.584606611695,0.0,0.0019794089944616,-0.0004734496776728,4674.0302759359365,117.14236840423034,-165.19147681909294,165.3499074748625,-0.0007371426050969,2.876654012834601e-05,37.2547118292872,0.0024144355125626,-78.00296445706205,0.0,0.0,8.962927546598143e-07,1.1305658544693443e-05,0.0007021965199215,0.0136443765527951,-199.0085203389792,-6.523610412532737e-06,0.0007020218977043,-7.157847164787252e-06,1.6363930182939208e-05,37.25462456131528,-0.0024169410717497,37.21102508710994,-0.0334283368337413,8.962927546598143e-07,-0.0004734473790714,0.1171066200195784
-0.0019816070334302,37.21105650692592,0.0002031173662853,-1.450701853757817,12.322804462216746,-77.98616876793572,-1.5529632978653644e-07,117.08894040248732,199.1769881631708,-4854.588725012257,0.0,0.0019794179502372,-0.0004734423487356,4674.15343456236,117.0768181387022,-165.19172264480002,165.35025385995664,-0.0007368558849897,2.8594822630542594e-05,37.25510882371572,0.002414436197761,-78.00199809966499,0.0,0.0,8.973929273109513e-07,1.1319484561352312e-05,0.000701806690771,0.0135629000747963,-199.00920077630883,-6.525138082304711e-06,0.0007016320760435,-7.111329522439852e-06,1.6376376715877596e-05,37.25502148492959,-0.0024169434353015,37.21143668495545,-0.033428173126026,8.973929273109513e-07,-0.0004734400489981,0.117098563288702
-0.0019816172047711,37.21146537023276,0.0002032527923045,-1.89508042416239,12.322939729016028,-77.98520169768152,-1.60321068643162e-07,117.02378502051776,199.17778724219647,-4854.592843437844,0.0,0.0019794268529624,-0.0004734350632695,4674.276594544998,117.01165913073554,-165.1919672421428,165.35059790434616,-0.0007365708764172,2.8424129716231328e-05,37.25550344696499,0.0024144368846698,-78.00103751090698,0.0,0.0,8.98477214448537e-07,1.133311580843072e-05,0.0007014191868574,0.0134819099686776,-199.0098777526084,-6.526718889682304e-06,0.0007012445785135,-7.065140153968288e-06,1.638888938924479e-05,37.25541603801965,-0.0024169457787474,37.21184582611562,-0.0334280092934778,8.98477214448537e-07,-0.0004734327630464,0.1170905546724245
-0.0019816273166745,37.21187179088879,0.0002033865465328,-2.3228626164142736,12.323074188075454,-77.98424035710724,-1.6471284767272813e-07,116.9590186210487,199.17858095981225,-4854.59696188817,0.0,0.0019794357010916,-0.0004734278209413,4674.399755875758,116.94688905631186,-165.19221044776415,165.35093979300686,-0.0007362875691669,2.825445534037624e-05,37.25589571318071,0.0024144375724566,-78.0000826990386,0.0,0.0,8.995435396727874e-07,1.1346526571727964e-05,0.000701033994241,0.0134014033331112,-199.01055126335643,-6.528346448519106e-06,0.000700859391375,-7.019275982726932e-06,1.640146311941552e-05,37.2558082347555,-0.0024169481030341,37.212252525264645,-0.0334278453354623,8.995435396727874e-07,-0.0004734255210268,0.1170825938834691
-0.0019816373714434,37.212275783458495,0.0002035190634851,-2.7302020267078047,12.323207844216851,-77.98328468703616,-1.684939694374322e-07,116.89463887457336,199.1793694885324,-4854.601080362955,0.0,0.0019794444930038,-0.0004734206220131,4674.522918546594,116.88250560376612,-165.192452098166,165.3512797109302,-0.0007360059530865,2.8085793487628627e-05,37.25628563643089,0.0024144382582612,-77.99913365456692,0.0,0.0,9.005901792027606e-07,1.1359695470400568e-05,0.0007006510990616,0.0133213772839976,-199.0112211890985,-6.530014544877766e-06,0.0007004765009694,-6.973733976153429e-06,1.6414091823919242e-05,37.2561980892158,-0.0024169504111351,37.21265679699679,-0.0334276812514022,9.005901792027606e-07,-0.0004734183221572,0.1170746806362677
-0.0019816473712951,37.21267736244026,0.000203650861738,-3.1134227051584413,12.323340702233276,-77.98233466268903,-1.716945124759245e-07,116.83064346651312,199.180153062922,-4854.605198861914,0.0,0.0019794532271595,-0.0004734134664338,4674.646082549509,116.81850647441168,-165.192692032372,165.35161784045707,-0.0007357260180838,2.7918138171816774e-05,37.25667323070597,0.0024144389394273,-77.99819033415277,0.0,0.0,9.016158565462684e-07,1.1372606638952815e-05,0.0007002704875531,0.0132418289544313,-199.01188734798552,-6.5317172327547465e-06,0.0007000958937111,-6.928511119555567e-06,1.642676949389981e-05,37.25658561538881,-0.0024169527058191,37.213058655798456,-0.0334275170407812,9.016158565462684e-07,-0.0004734111659706,0.1170668146469656
-0.0019816573182643,37.21307654225839,0.0002037824509694,-3.469052810232477,12.323472766889196,-77.98139026952455,-1.7434983721384545e-07,116.76703009684609,199.18093190354915,-4854.6093173847685,0.0,0.0019794619021978,-0.0004734063538818,4674.769247876552,116.75488938245708,-165.192930099946,165.35195435326872,-0.0007354477541262,2.775148343531189e-05,37.2570585099188,0.0024144396140396,-77.99725268438662,0.0,0.0,9.02619751344236e-07,1.1385249838432905e-05,0.0006998921460392,0.0131627554946358,-199.01254957182888,-6.533448896252795e-06,0.0006997175560839,-6.883604287187109e-06,1.643949045117598e-05,37.25697082717331,-0.0024169549891132,37.21345811605735,-0.0334273527031407,9.02619751344236e-07,-0.0004734040522736,0.1170589956334046
-0.0019816672141753,37.21347333725883,0.0002039142147499,-3.793856623878423,12.323604042920662,-77.98045148823607,-1.7649939982457097e-07,116.70379648047364,199.18170620147387,-4854.613435931244,0.0,0.0019794705169641,-0.0004733992837518,4674.892414519821,116.69165205446473,-165.19316616593068,165.3522894054408,-0.0007351711512405,2.758582334831755e-05,37.25744148790435,0.0024144402808179,-77.99632065752861,0.0,0.0,9.03601454458762e-07,1.139761990445312e-05,0.0006995160609374,0.013084154071427,-199.0132077216405,-6.5352042960028605e-06,0.0006993414746417,-6.8390104513394e-06,1.6452249239290388e-05,37.25735373838008,-0.0024169572624084,37.21385519206747,-0.0334271882380779,9.03601454458762e-07,-0.0004733969811668,0.1170512233151103
