slip,yawrate,signal,ax,rollrate,FyRR,pitch,ay,signal,vx,slip1,pitchrate,longslipRR,FxFL,az,RR,sideslipRL,FyFL,RL,FyFR,steeringangel,longslipRL,FxRR,y,vy,sideslipRR,FR,FxFR,longslipFL,roll,FxRL,sideslipFR,x,FL,longslipFR,FyRL,yaw,brake,sideslipFL,gas
-8.804308428495075e-07,-2.3694886285981435e-06,0.0,0.0689613406974895,3.371521882021734e-06,165.09074711086254,-0.0008517746156128,-9.628508484822507e-06,-4.397811593802424,6.978590407399232,6.283184426748743,0.0002093028508995,0.0008573348929778,-78.83002745577436,-3.626028740589616e-05,21.101295672625263,0.0019732444344501,-199.32653069897063,21.10130934852968,199.3135926485345,0.0,0.0008571617552906,143.60963006042292,-4851.911146053464,-6.126032707912234e-06,-0.0019734570536858,21.07292419321966,-78.81983188861724,-0.0004784685937731,-5.794137495338904e-06,143.5990145660228,-0.0024185457681968,4593.958333931651,21.072833516243502,-0.0004784658368247,-165.09360632547074,-0.0338321855166048,0.0,0.0024184007788824,0.09978144204713
-8.704901049822972e-07,-2.378529870101557e-06,0.0,0.0683817907253325,3.2726341785374622e-06,165.09459370700017,-0.0008496907845385,-9.848423752202511e-06,-4.596285393029046,6.979277422271193,6.283184436689481,0.00020763304687,0.0008545615061866,-78.82311923188323,-3.707247247633744e-05,21.103315238931284,0.0019733403674872,-199.32980178204943,21.103328817312978,199.31709134558403,0.0,0.000854389587157,143.14077717943096,-4851.913506803511,-6.0576037709409055e-06,-0.0019735446889883,21.07500246499989,-78.81297088728196,-0.0004784164091828,-5.7609763403747e-06,143.13021604672093,-0.0024185328656225,4594.028083705123,21.07491188076296,-0.0004784136031909,-165.09799583897103,-0.0338322092641903,0.0,0.00241838873291,0.0997452467921447
-8.60898558511706e-07,-2.3843169020756785e-06,0.0,0.0678070921869806,3.185806516612849e-06,165.09840563894647,-0.0008476235636032,-1.0185255934775356e-05,-4.790622845641897,6.9799586633117965,6.283184446281028,0.0002059790567365,0.0008518112564814,-78.8162688827726,-3.774153074036586e-05,21.1053178046431,0.0019734355693276,-199.3331510462485,21.10533128605273,199.32050627822264,0.0,0.0008516405266054,142.6758557079676,-4851.91586778585,-5.991563631677655e-06,-0.0019736318082503,21.07706327047725,-78.80617190556109,-0.0004783646413872,-5.728737319166544e-06,142.66534643636894,-0.0024185195415265,4594.0978403128765,21.076972776976536,-0.000478361840343,-165.10237359122004,-0.033832233083722,0.0,0.0024183777571966,0.0997093562213276
-8.518213387642928e-07,-2.3875240194808394e-06,0.0,0.0672372043718523,3.1104965121216426e-06,165.10219824833078,-0.0008455728007049,-1.0598923485421925e-05,-4.980649061050989,6.980634178857485,6.283184455358247,0.0002043397930064,0.0008490839470938,-78.80947687376377,-3.826406982724625e-05,21.107303512220327,0.0019735299813809,-199.33655674047847,21.10731690057483,199.3238522586452,0.0,0.000848914382454,142.21483224227137,-4851.918228998574,-5.929071428123515e-06,-0.0019737184864292,21.07910676115851,-78.799433343774,-0.0004783132964249,-5.697302761298776e-06,142.20437271419183,-0.0024185059450567,4594.167603697473,21.079016348472383,-0.0004783105339338,-165.10672586761626,-0.0338322569463978,0.0,0.0024183676126069,0.0996737677894554
-8.433659562518241e-07,-2.388763775460761e-06,0.0,0.066672087024646,3.0461014512384726e-06,165.10597984802266,-0.0008435383542373,-1.1060101808301251e-05,-5.166193028488883,6.981304016839792,6.28318446381363,0.000202714237705,0.0008463793833919,-78.80274332084613,-3.863837394407309e-05,21.109272503191164,0.0019736235840299,-199.339999775268,21.10928580529032,199.32714149791235,0.0,0.0008462109654564,141.7576736605848,-4851.920590439797,-5.870883960027186e-06,-0.0019738047547331,21.081133085338035,-78.79275393182462,-0.0004782623769838,-5.666560744089578e-06,141.74726225373442,-0.0024184921934638,4594.237373801956,21.08104273936832,-0.0004782596730363,-165.11104553076743,-0.0338322808298523,0.0,0.0024183580942977,0.0996384789696372
-8.355974346343601e-07,-2.388561321979082e-06,0.0,0.0661117003353458,2.9919536731559564e-06,165.10975449910205,-0.0008415200923769,-1.154712034643569e-05,-5.347087770908706,6.981968224789794,6.283184471582151,0.000201101445374,0.0008436973730484,-78.79606810808784,-3.886433725232728e-05,21.111224918251665,0.0019737163754665,-199.3434636480296,21.11123814308825,199.33038374085015,0.0,0.0008435300881174,141.30434716924287,-4851.922952107653,-5.817460997408361e-06,-0.001973890622158,21.083142388739954,-78.78613261606453,-0.0004782118837706,-5.63640573640266e-06,141.29398277220596,-0.0024184783758258,4594.307150569844,21.08305209369203,-0.0004782092487855,-165.11532926970702,-0.0338323047173766,0.0,0.0024183490286028,0.099603487253198
-8.285492289693976e-07,-2.3873489851996407e-06,0.0,0.0655560049294081,2.9473305046755243e-06,165.11352386632086,-0.0008395178923458,-1.2043748668805148e-05,-5.523170495252286,6.982626849842479,6.283184478630357,0.0001995005451705,0.0008410377260916,-78.78945094859718,-3.894338363431573e-05,21.113160897276675,0.0019738083602142,-199.34693424339432,21.11317405531754,199.3335865213604,0.0,0.0008408715645892,140.8548203292597,-4851.925314000296,-5.769041332863659e-06,-0.0019739760873662,21.08513481498961,-78.77956850065726,-0.0004781618166779,-5.606739199707526e-06,140.84450229725522,-0.0024184645571579,4594.376933945125,21.085044554934512,-0.0004781592532199,-165.11957577410692,-0.0338323285970023,0.0,0.0024183402694743,0.0995687901495886
-8.22231076893121e-07,-2.385472233799902e-06,0.0,0.0650049618564668,2.911469841428109e-06,165.11728834371098,-0.000837531639658,-1.2537678528388324e-05,-5.694282738952984,6.983279938740989,6.283184484948509,0.0001979107421279,0.0008384002548953,-78.78289139488129,-3.8878375035454246e-05,21.115080579281013,0.0019738995436283,-199.35039958881137,21.115093681819733,199.3367554577996,0.0,0.000838235210638,140.40906106584472,-4851.927676115898,-5.725697540300635e-06,-0.0019740611446061,21.08711050593617,-78.7730608415138,-0.0004781121749658,-5.577470052887909e-06,140.39878914969876,-0.0024184507823093,4594.446723872259,21.087020265753992,-0.0004781096791061,-165.12378464119894,-0.0338323524605982,0.0,0.0024183316950718,0.0995343851863363
-8.166347398330431e-07,-2.383200928974274e-06,0.0,0.0644585325797549,2.883585699170971e-06,165.1210476810115,-0.0008355612273572,-1.3019472107024705e-05,-5.860270512541179,6.983927537840807,6.283184490544846,0.000196331317644,0.0008357847741161,-78.77638885022469,-3.867350960378508e-05,21.116984102360387,0.0019739899297036,-199.3538496008521,21.11699716098333,199.3398945527178,0.0,0.0008356208436461,139.96703766658246,-4851.930038452642,-5.687376070275453e-06,-0.0019741457863363,21.089069601859897,-78.76660903755068,-0.0004780629564585,-5.548514978937326e-06,139.9568119366212,-0.0024184370796237,4594.516520296174,21.088979367797126,-0.0004780605207401,-165.12795578401702,-0.0338323763030613,0.0,0.0024183232045283,0.0995002699090055
-8.117383134445744e-07,-2.380742113489182e-06,0.0,0.0639166789645633,2.862881191097069e-06,165.12480130382693,-0.0008336065552539,-1.3481919107380056e-05,-6.020984438224479,6.984569693113773,6.283184495441273,0.0001947616292554,0.000833191100623,-78.76994263965118,-3.8334211149066455e-05,21.1188716036308,0.0019740795205345,-199.35727583563465,21.11888462980118,199.3430064835642,0.0,0.0008330282826131,139.52871877340232,-4851.93240100873,-5.6539273874413725e-06,-0.0019742300042023,21.09101224161603,-78.7602125630751,-0.0004780141569841,-5.519798590329741e-06,139.51853954941163,-0.0024184234642072,4594.586323162254,21.09092200158456,-0.0004780117745247,-165.13208914741674,-0.0338324001216307,0.0,0.0024183147150459,0.0994664418811426
-8.075095462319663e-07,-2.378252314586863e-06,0.0,0.0633793632669749,2.8485583500632747e-06,165.12854846295878,-0.0008316675291683,-1.3919525675075346e-05,-6.176279884317615,6.985206450152034,6.28318449967004,0.0001932011097674,0.0008306190534042,-78.76355209008389,-3.7867012124044026e-05,21.120743219175072,0.001974168316484,-199.3606712602536,21.12075622392217,199.3460928673498,0.0,0.0008304573481793,139.09407337179735,-4851.934763782375,-5.625129194791124e-06,-0.0019743137893054,21.0929385627541,-78.75387089037872,-0.0004779657720199,-5.491253482593548e-06,139.08394116374268,-0.0024184099422667,4594.656132416342,21.09284830642242,-0.0004779634373109,-165.1361845958427,-0.033832423915329,0.0,0.0024183061578591,0.0994328986843124
-8.039084425188537e-07,-2.3758483240393173e-06,0.0,0.0628465481218354,2.839825492472015e-06,165.13228829684644,-0.0008297440601851,-1.4328198900451413e-05,-6.326017095401269,6.985837854171873,6.283184503271143,0.0001916492658009,0.0008280684534874,-78.75721656095924,-3.727943109180683e-05,21.122599084000008,0.0019742563166177,-199.3640300533287,21.12261207769424,199.3491544911325,0.0,0.0008279078626153,138.66307078013102,-4851.937126771803,-5.600704661987554e-06,-0.0019743971321995,21.0948487016086,-78.7475834623476,-0.0004779177972904,-5.4628202027853205e-06,138.65298623834502,-0.0024183965131865,4594.725948004736,21.09475842034316,-0.0004779155058154,-165.1402418883253,-0.0338324476845179,0.0,0.0024182974763988,0.0993996379180623
-8.008893339540244e-07,-2.373616117484788e-06,0.0,0.0623181965310079,2.8359031237458966e-06,165.13601985439328,-0.000827836063926,-1.4705010024783808e-05,-6.470061318092389,6.98646395001741,6.283184506290253,0.0001901056758199,0.0008255391238773,-78.75093543641388,-3.657984702792804e-05,21.12443933200407,0.0019743435191869,-199.3673474276495,21.124452324198693,199.3521915154158,0.0,0.0008253796498061,138.23568063921095,-4851.939489975253,-5.580336939846693e-06,-0.0019744800228278,21.09674279336225,-78.74134970278372,-0.0004778702293375,-5.434447152257549e-06,138.2256445126448,-0.0024183831713478,4594.795769874182,21.096652480074493,-0.0004778679760463,-165.14426069293512,-0.0338324714305512,0.0,0.0024182886246557,0.0993666571999434
-7.984025484020866e-07,-2.371617947424636e-06,0.0,0.0617942718517953,2.8360290545882747e-06,165.1397421022204,-0.0008259434598439,-1.5047982857649682e-05,-6.608282922313281,6.987084782164208,6.283184508777038,0.0001885699877003,0.0008230308894931,-78.74470808238493,-3.577737088867201e-05,21.126264095953765,0.0019744299220758,-199.3706194781192,21.12627709527761,199.355203647304,0.0,0.0008228725352196,137.8118729027566,-4851.941853390974,-5.563680855792372e-06,-0.0019745624504802,21.09862097207453,-78.73516906186045,-0.0004778230652583,-5.406090435356012e-06,137.80188600356334,-0.0024183699076467,4594.865597971872,21.09853062104323,-0.0004778208435662,-165.14824061617554,-0.0338324951555067,0.0,0.0024182795657868,0.0993339541655573
-7.963957699719803e-07,-2.369897820022545e-06,0.0,0.061274737785173,2.8394631860108333e-06,165.14345392734467,-0.0008240661705443,-1.5355883405811395e-05,-6.740557517949805,6.987700394722753,6.2831845107838165,0.000187041915901,0.0008205435771033,-78.7385338186953,-3.488171735349387e-05,21.12807350746689,0.0019745155231908,-199.37384305498915,21.12808652155656,199.3581902835108,0.0,0.0008203863458773,137.3916178273609,-4851.944217017227,-5.550372448202584e-06,-0.0019746444037896,21.100483370683627,-78.72904104631236,-0.0004777763016392,-5.377713659671246e-06,137.3816810015508,-0.0024183567106874,4594.935432245445,21.10039297740626,-0.0004777741045611,-165.15218123591302,-0.0338325188619797,0.0,0.0024182702709913,0.0993015264685812
-7.948151627639178e-07,-2.368485668792609e-06,0.0,0.0607595583641362,2.845492181343804e-06,165.1471541397973,-0.0008222041211366,-1.562812192055869e-05,-6.866766066794157,6.988310831441815,6.283184512364423,0.0001855212382928,0.0008180770152693,-78.73241195726591,-3.39030766364785e-05,21.129867697001192,0.0019746003207983,-199.3770156589164,21.1298807324638,199.36115062685755,0.0,0.00081792091032,136.97488596343527,-4851.946580852286,-5.540036844817786e-06,-0.0019747258707562,21.10233012100774,-78.72296518372677,-0.0004777299337539,-5.349287690122791e-06,136.96500006584705,-0.0024183435676092,4595.005272642975,21.1022396820818,-0.0004777277566387,-165.15608213295533,-0.0338325425529248,0.0,0.0024182607187014,0.0992693717808203
-7.936063100640122e-07,-2.367400572844189e-06,0.0,0.0602486979429508,2.853433916467558e-06,165.1508414768714,-0.0008203572386189,-1.5864620295141846e-05,-6.986794989671185,6.98891613571172,6.283184513573276,0.0001840077927,0.0008156310342683,-78.72634185775854,-3.2851988647590804e-05,21.13164679384677,0.001974684313805,-199.3801353634857,21.131659856247705,199.36408377074625,0.0,0.0008154760585834,136.56164814609534,-4851.948944894435,-5.532294849919162e-06,-0.0019748068388049,21.10416135376757,-78.71694096849042,-0.0004776839569626,-5.3207903578197886e-06,136.55181401986002,-0.002418330466028,4595.07511911297,21.10407086675949,-0.0004776817974315,-165.15994291927865,-0.0338325662315344,0.0,0.0024182508926065,0.0992374877922367
-7.927150081623083e-07,-2.366653204125043e-06,0.0,0.0597421211859184,2.8626417350886037e-06,165.15451460945528,-0.0008185254512985,-1.606576927366695e-05,-7.100536268652037,6.989516350567485,6.283184514464578,0.0001825014732077,0.0008132054660307,-78.7203229412408,-3.173922039472446e-05,21.133410926122064,0.0019747675019951,-199.38320076099268,21.133424019992784,199.36698875601877,0.0,0.0008130516221713,136.15187548669988,-4851.95130914197,-5.52676851350734e-06,-0.0019748872948576,21.10597719861292,-78.71096785006519,-0.00047763836713,-5.292206124316411e-06,136.14209394507475,-0.0024183173940583,4595.1449716043735,21.105886661906105,-0.0004776362241692,-165.16376326216786,-0.0338325899011441,0.0,0.0024182407815521,0.0992058722110307
-7.920879465258391e-07,-2.366247662622785e-06,0.0,0.0592397930565926,2.872508548780685e-06,165.15817215070294,-0.0008167086882502,-1.6232396256458855e-05,-7.20788754426292,6.990111518691883,6.28318451509164,0.0001810022262823,0.0008108001440808,-78.71435467289538,-3.057564727440637e-05,21.13516022077267,0.0019748498862163,-199.38621091486704,21.135173349634638,199.36986461707676,0.0,0.0008106474340088,135.74553936506848,-4851.953673593198,-5.523085904354406e-06,-0.0019749672254282,21.107777784144474,-78.70504525231318,-0.0004775931610808,-5.263525703324882e-06,135.7358111748819,-0.0024183043404164,4595.214830066558,21.107687196775448,-0.0004775910332346,-165.16754290382468,-0.0338326135651592,0.0,0.0024182303793134,0.0991745227636645
-7.916732959172134e-07,-2.366182820022112e-06,0.0,0.0587416788081524,2.882470639719977e-06,165.16181266686536,-0.0008149068788151,-1.6365709693000944e-05,-7.308752207601769,6.990701682418376,6.28318451550629,0.0001795100467519,0.0008084149034874,-78.70843651289574,-2.9372140265905888e-05,21.136894803572577,0.0019749314685062,-199.38916531648852,21.136907969974374,199.37271041965204,0.0,0.0008082633284069,135.34261142158553,-4851.956038246435,-5.52088523962706e-06,-0.0019750466167459,21.10956323791805,-78.6991726234526,-0.0004775483362767,-5.234745643059341e-06,135.33293728866727,-0.0024182912945236,4595.284694449315,21.109472599435367,-0.0004775462204759,-165.17128167639706,-0.033832637226996,0.0,0.0024182196843269,0.0991434371949123
-7.914212200335347e-07,-2.366453277465542e-06,0.0,0.0582477439733701,2.89201101938774e-06,165.1654346899476,-0.0008131199521392,-1.646720608130639e-05,-7.403039487279762,6.991286883733969,6.283184515758366,0.0001780249736903,0.0008060495808058,-78.70256788488834,-2.8139458419626182e-05,21.13861479912761,0.0019750122521633,-199.39206384572364,21.138628004692848,199.37552529127905,0.0,0.0008058991410278,134.9430635492259,-4851.958403100009,-5.519818478026419e-06,-0.0019751254549043,21.111333686432936,-78.69334946934374,-0.0004775038897426,-5.205867873473744e-06,134.9334441062116,-0.0024182782465991,4595.354564702862,21.111242996809988,-0.00047750178228,-165.17497951269937,-0.0338326608900346,0.0,0.0024182086993987,0.0991126132679261
-7.912843207380023e-07,-2.367050068393435e-06,0.0,0.0577579543557804,2.900662249847691e-06,165.16903673179132,-0.0008113478367537,-1.653865423904205e-05,-7.490664531109367,6.991867164281957,6.2831845158952655,0.0001765470862433,0.0008037040140242,-78.69674820872577,-2.6888148959690083e-05,21.14032033088049,0.0019750922417763,-199.39490673237344,21.14033357636472,199.37830844742007,0.0,0.0008035547088472,134.54686788543927,-4851.960768152259,-5.519554449678907e-06,-0.0019752037260197,21.11308925512682,-78.68757532125076,-0.000477459817273,-5.176899223695333e-06,134.53730368237837,-0.0024182651876341,4595.424440777833,21.11299851471477,-0.0004774577163582,-165.17863645287838,-0.033832684557581,0.0,0.0024181974314952,0.099082048764259
-7.912180207123466e-07,-2.3679612585163787e-06,0.0,0.0572722760207975,2.908008496822631e-06,165.17261729925718,-0.0008095904601978,-1.6582021067585903e-05,-7.571548482465681,6.9924425653646045,6.283184515961565,0.000175076499434,0.0008013780424971,-78.69097695163366,-2.562845437074078e-05,21.142011521117563,0.0019751714432095,-199.3976945268905,21.142024806472683,199.3810592052949,0.0,0.0008012298701375,134.1539968046387,-4851.963133401536,-5.519781548711302e-06,-0.0019752814164033,21.114830068394472,-78.68184968632822,-0.0004774161147477,-5.147850915694836e-06,134.14448830218714,-0.0024182521106399,4595.494322625276,21.114739277866622,-0.0004774140204333,-165.18225264734022,-0.0338327082328347,0.0,0.0024181858902332,0.0990517414839148
-7.911808846752029e-07,-2.369172509894428e-06,0.0,0.0567906752880416,2.9136865699197613e-06,165.1761749101094,-0.0008078477486825,-1.659949461784017e-05,-7.645618551251947,6.993013127945727,6.283184515998702,0.0001736133599824,0.000799071506891,-78.68525360296562,-2.4370227302817883e-05,21.14368849097697,0.0019752498635608,-199.40042809479507,21.143701815421537,199.38377697116476,0.0,0.0007989244644418,133.7644229111681,-4851.965498846201,-5.520209997048022e-06,-0.0019753585127297,21.11655624961769,-78.67617207277843,-0.0004773727776727,-5.118738040743459e-06,133.7549704754325,-0.0024182390088709,4595.564210196652,21.11646540988215,-0.0004773706927038,-165.1858283563085,-0.0338327319188628,0.0,0.0024181740893679,0.0990216892453734
-7.911349858853753e-07,-2.3706684722876143e-06,0.0,0.0563131187238863,2.9173820304273277e-06,165.17970811607768,-0.0008061196267968,-1.6593484518592912e-05,-7.712808079405858,6.993578892653207,6.2831845160446,0.0001721578421688,0.0007967842491395,-78.67957786482772,-2.312285463384732e-05,21.14535136046004,0.0019753275108398,-199.4031086660468,21.1453647225506,199.38646117021523,0.0,0.0007966383325412,133.3781190322228,-4851.967864484626,-5.520574431655408e-06,-0.0019754350024556,21.118267921258013,-78.67054180006097,-0.0004773298065669,-5.089579052313911e-06,133.36872293217905,-0.0024182258797871,4595.634103443828,21.11817703321265,-0.0004773277264279,-165.1893639395585,-0.0338327556185832,0.0,0.00241816204252,0.0989918898855921
-7.910458458709238e-07,-2.3724302227647446e-06,0.0,0.055839573134278,2.9188436891486216e-06,165.18321551455836,-0.0008044060172543,-1.656615387155355e-05,-7.773056600887238,6.994139899781428,6.2831845161337405,0.0001707101437692,0.0007945161124221,-78.67394911400811,-2.1895189310699176e-05,21.14700024843763,0.0019754043945537,-199.40573729956589,21.1470136461522,199.389111759016,0.0,0.0007943713164095,132.9950582171238,-4851.970230315198,-5.520633479910425e-06,-0.0019755108733026,21.1199652045226,-78.6649585378897,-0.0004772871952915,-5.060395213629086e-06,132.9857186125191,-0.0024182127241817,4595.704002319076,21.11987426950398,-0.0004772851216211,-165.19285985491578,-0.0338327793347421,0.0,0.0024181497637195,0.098962341260035
-7.908825238837167e-07,-2.37443671318858e-06,0.0,0.055370005559405,2.9178756298940687e-06,165.18669573052404,-0.0008027068406802,-1.6520141957430434e-05,-7.8263098960934,6.994696189293663,6.283184516297062,0.0001692704820889,0.0007922669410811,-78.66836695460101,-2.0695491744048768e-05,21.14863527266664,0.0019754805255093,-199.40831566370557,21.148648703481264,199.3917284202824,0.0,0.0007921232592249,132.6152137201026,-4851.972596336309,-5.520170411033332e-06,-0.001975586113497,21.12164821984453,-78.65942175273796,-0.0004772449417827,-5.031209979950196e-06,132.60593067361938,-0.0024181995354348,4595.773906775066,21.121557239142174,-0.0004772428742988,-165.19631668404813,-0.0338328030698823,0.0,0.0024181372778092,0.0989330412426596
-7.906182207527135e-07,-2.376667067922591e-06,0.0,0.0549043832675084,2.9143283598714646e-06,165.19014746461002,-0.0008010220154372,-1.645823438678993e-05,-7.872520040653147,6.995247800824395,6.283184516561366,0.0001678390901146,0.0007900365806017,-78.66283094945916,-1.9531379548778535e-05,21.15025654980366,0.00197555591491,-199.4108456842082,21.15027001076855,199.3943108884792,0.0,0.0007898940053322,132.23855900355443,-4851.974962546367,-5.518997390071165e-06,-0.0019756607126878,21.12331708666328,-78.65393097719529,-0.0004772030438985,-5.002048508043883e-06,132.22933247670312,-0.0024181863122061,4595.843816764871,21.123226061497306,-0.0004772009806347,-165.19973508965802,-0.033832826826336,0.0,0.0024181246073987,0.0989039877259025
-7.902302186648292e-07,-2.379100220401407e-06,0.0,0.0544426737502531,2.9080996627853503e-06,165.19356952391217,-0.0007993514574893,-1.6383063148230482e-05,-7.911645448555463,6.995794773681584,6.283184516949367,0.0001664162128071,0.0007878248775886,-78.65734063550894,-1.8409786814295852e-05,21.151864195417435,0.0019756305743877,-199.413329312896,21.1518776832358,199.3968591533828,0.0,0.0007876834002055,131.8650677313809,-4851.977328943791,-5.516955070182351e-06,-0.001975734661908,21.124971923397908,-78.6484857943507,-0.000477161498042,-4.972937191027918e-06,131.85589758498494,-0.0024181730560079,4595.913732241954,21.12488085497372,-0.0004771594383371,-165.20311578767706,-0.0338328506062261,0.0,0.0024181117749292,0.0988751786206614
-7.89699664628783e-07,-2.3817143486807608e-06,0.0,0.0539848447187435,2.899135378040277e-06,165.1969608255922,-0.0007976950803019,-1.6297105123139804e-05,-7.94365090957413,6.996337146848893,6.2831845174799215,0.0001650021035511,0.0007856316797221,-78.65189558552532,-1.7336931863316784e-05,21.15345832400391,0.0019757045161532,-199.41576855874808,21.153471835109176,199.39937340034703,0.0,0.0007854912904513,131.49471376299505,-4851.979695527011,-5.513911088002694e-06,-0.0019758079533941,21.12661284747776,-78.6430857755135,-0.0004771203005295,-4.943903180315251e-06,131.4855997617635,-0.0024181597700288,4595.983653160168,21.126521737002392,-0.000477118245265,-165.2064595445091,-0.0338328744114608,0.0,0.0024180988034856,0.0988466118562384
-7.890114543517469e-07,-2.384486971418269e-06,0.0,0.0535308640994396,2.887427573331263e-06,165.20032039435856,-0.0007960527947758,-1.6202785656043734e-05,-7.96850762095453,6.996874958987871,6.283184518168132,0.0001635970207764,0.0007834568357242,-78.64649542422433,-1.631829377015608e-05,21.15503904900197,0.0019757777529834,-199.4181655392696,21.155052579632244,199.4018539295816,0.0,0.0007833175237922,131.12747114925585,-4851.982062294473,-5.509759266614888e-06,-0.0019758805805494,21.128239975374463,-78.63773046424335,-0.0004770794480812,-4.914973913114614e-06,131.11841296696468,-0.0024181464582627,4596.053579473761,21.12814882403017,-0.0004770773989475,-165.2097671783958,-0.0338328982437269,0.0,0.002418085717302,0.098818285380325
-7.881541676987663e-07,-2.3873953558268947e-06,0.0,0.0530807000317251,2.873011118151051e-06,165.20364736486425,-0.000794424509215,-1.610251124925968e-05,-7.986193213334198,6.997408248440114,6.2831845190254185,0.0001622012247641,0.000781300195333,-78.64113981121756,-1.5358597347088756e-05,21.156606482809504,0.0019758502980778,-199.42052247706127,21.15662002907898,199.40430112981187,0.0,0.0007811619490538,130.76331412942477,-4851.984429244626,-5.504419179949405e-06,-0.0019759525380208,21.12985342262566,-78.63241939238132,-0.000477038938256,-4.886176667377562e-06,130.75431135406149,-0.0024181331254815,4596.123511137357,21.129762231517283,-0.0004770368961378,-165.21303955405375,-0.033832922104485,0.0,0.0024180725414257,0.0987901971588776
-7.871199763962019e-07,-2.390416891586657e-06,0.0,0.0526343208649348,2.8559596818482146e-06,165.20694098857064,-0.0007928101293244,-1.599863141052416e-05,-7.9966917708737375,6.997937053229392,6.28318452005961,0.0001608149746485,0.0007791616092919,-78.63582839604004,-1.4461806294996331e-05,21.15816073680013,0.0019759221648726,-199.42284166725645,21.15817429476645,199.40671548094863,0.0,0.000779024416144,130.40221712784555,-4851.986796375943,-5.497835521837257e-06,-0.0019760238218018,21.13145330384001,-78.62715212481514,-0.0004769987691493,-4.857538154894341e-06,130.39326926716575,-0.002418119777256,4596.193448105969,21.13136207395224,-0.0004769967331129,-165.21627757117247,-0.0338329459949683,0.0,0.0024180593013385,0.09876234517609
-7.859044973171582e-07,-2.3935293366677526e-06,0.0,0.0521916951566841,2.836381628755108e-06,165.21020064125543,-0.0007912095582372,-1.5893356923006496e-05,-7.999993845579992,6.998461411063745,6.283184521275089,0.0001594385256229,0.0007770409293311,-78.63056078903858,-1.3631123728240527e-05,21.15970192134005,0.0019759933668683,-199.4251254405574,21.15971548706717,199.40909756125671,0.0,0.0007769047760425,130.0441547509681,-4851.9891636869,-5.489977093333342e-06,-0.0019760944293088,21.133039732686704,-78.62192828766815,-0.0004769589384242,-4.829084155701759e-06,130.03526123920057,-0.0024181064198759,4596.263390334982,21.132948464881316,-0.0004769569066477,-165.2194821508037,-0.0338329699161853,0.0,0.0024180460226871,0.0987347274342801
-7.84506597688583e-07,-2.3967109996742192e-06,0.0,0.0517527916714651,2.814415900416804e-06,165.21342582845034,-0.0007896226965684,-1.5788754057474788e-05,-7.996096465808607,6.998981359337579,6.283184522672989,0.0001580721263565,0.0007749380081546,-78.62533659097446,-1.286900056311279e-05,21.161230145805256,0.0019760639174929,-199.42737612988577,21.16124371542122,199.4114480512757,0.0,0.0007748028807903,129.68910178467326,-4851.99153117599,-5.480835451323646e-06,-0.0019761643594107,21.134612821890777,-78.61674753809382,-0.0004769194425908,-4.800839194412463e-06,129.68026199029424,-0.002418093060126,4596.333337780163,21.134521516931905,-0.0004769174147218,-165.2226542225135,-0.0338329938689247,0.0,0.0024180327311671,0.0987073419537782
-7.829281640193658e-07,-2.3999409590931606e-06,0.0,0.0513175793801993,2.790227747310065e-06,165.21661618801514,-0.0007880494424934,-1.5686693012671966e-05,-7.985003138938317,6.999496935133748,6.283184524251422,0.0001567160166258,0.0007728526994189,-78.6201554388376,-1.2177150228344108e-05,21.162745518598577,0.0019761338299861,-199.42959604756615,21.162759088348064,199.4137677278278,0.0,0.0007727185834895,129.33703319208607,-4851.993898841722,-5.470423303061346e-06,-0.0019762336124277,21.136172683249097,-78.61160951699623,-0.0004768802781983,-4.772826258808687e-06,129.32824642648936,-0.0024180797062411,4596.403290397642,21.136081341814247,-0.0004768782553242,-165.22579471329547,-0.0338330178537628,0.0,0.0024180194512432,0.0986801867728255
-7.811738424808345e-07,-2.403199291512024e-06,0.0,0.0508860274589685,2.764004395412748e-06,165.21977148996478,-0.0007864896918489,-1.558886277549281e-05,-7.966723848214522,7.0000081752256085,6.283184526005744,0.0001553704251666,0.0007707848577286,-78.6150170164283,-1.1556569848097072e-05,21.16424814716683,0.0019762031173141,-199.43178747176725,21.164261713458195,199.41605744955424,0.0,0.0007706517383027,128.98792411188796,-4851.9962666826095,-5.458772698899606e-06,-0.0019763021900931,21.13771942765163,-78.60651383842888,-0.0004768414421994,-4.745066560530955e-06,128.97918963800595,-0.0024180663673625,4596.473248143926,21.137628050316803,-0.0004768394260991,-165.22890453829316,-0.0338330418710723,0.0,0.0024180062063804,0.0986532599474252
-7.792507601748487e-07,-2.40646727708297e-06,0.0,0.0504581052897347,2.7359508016801788e-06,165.22289163417906,-0.0007849433382539,-1.5496786568678902e-05,-7.941275043765065,7.000515116079106,6.283184527928826,0.0001540355677449,0.0007687343386261,-78.60992103724247,-1.1007567174124538e-05,21.1657381380178,0.0019762717920977,-199.43395263052463,21.16575169746417,199.41831814587945,0.0,0.0007686022004419,128.64174985768204,-4851.998634697186,-5.445933091103194e-06,-0.0019763700954955,21.139253165099483,-78.60146010499622,-0.0004768029323254,-4.717579337980046e-06,128.63306689796292,-0.0024180530531832,4596.543210975882,21.13916175230481,-0.0004768009239573,-165.23198459288818,-0.0338330659210333,0.0,0.002417993019105,0.0986265595512307
