ax,sideslipRR,rollrate,steeringangel,yaw,FR,pitchrate,RL,FyRL,slip,az,FxRL,sideslipRL,FyRR,vy,vx,sideslipFL,FL,FxFL,slip1,RR,signal,yawrate,gas,y,x,signal,roll,longslipFR,FyFR,pitch,sideslipFR,longslipRR,FxRR,FxFR,FyFL,brake,longslipFL,ay,longslipRL
6.524436466546242,-0.0266495738182712,0.0021894054663185,0.0002623329759942,-0.0129366156579034,2.920059342753605,-0.1128188205276034,6.298848013731005,-463.9829456245904,0.0,-0.0292118326153353,5433.182738268821,0.0204283442651211,326.44872219066946,-0.0022331226546536,0.9075341218387852,-0.0217958024417406,2.9144752833690446,-152.07100848500343,0.0,9.51900738150318,0.0,0.0012459002128189,0.4929638726702223,-138.64748689972703,9976.05076986914,0.0,-0.0014864865629388,-0.0014591761262601,-1415.2861598638715,-0.0150166565364341,0.0234518274886927,0.5102036892664344,5276.92913712462,-150.28217596572387,1383.2690813188776,0.0,-0.0013852900484125,-0.1138078686743776,0.267324099356363
6.613335778086285,-0.0246312999830846,0.0040382225417186,0.0005740201452516,-0.0129233609644291,3.114648374272442,-0.1091338458741607,6.152131112364734,-422.4937270412657,0.0,0.0165669857339455,5500.802671056773,0.0179694972419644,282.764628774717,-0.0033708773312868,0.9732032982843264,-0.0203226985610336,3.1077315272001504,-151.9742507671357,0.0,9.702627109979272,0.0,0.0013945918388945,0.485612945530834,-138.6476379696875,9976.06020803746,0.0,-0.0014543634186493,-0.001446664625039,-1314.415013942071,-0.0161252736716601,0.0217938666469822,0.5456407096849893,5346.674613133093,-150.3550266910366,1284.91616753286,0.0,-0.0013798051222938,-0.1135594006285761,0.2587354236304339
6.6977164312957,-0.022753400803304,0.0057959045836826,0.0009842498638302,-0.0129084678272294,3.310222476739404,-0.1046395358313442,5.986893064249449,-387.6600802585694,-0.0043717632054101,0.0620626780937071,5563.525382726802,0.0155430982044333,246.9431395042856,-0.0045023521252441,1.0397380244468128,-0.0188858925648372,3.3018912898434705,-151.9387510660888,6.278813543974176,9.860348646234026,0.0,0.0015714410438147,0.478295504618641,-138.64780880941632,9976.070307728509,0.0,-0.0014042272101793,-0.00143648346266,-1216.4035781437435,-0.017192531712789,0.0201490568322954,0.579002716355422,5414.339403380602,-150.5177145346828,1189.8523986396087,0.0,-0.0013760345758004,-0.1122151236707168,0.2447478513920171
6.776604718586484,-0.0210085681420347,0.0074373364956032,0.0015286997699716,-0.0128916248370667,3.5067941336477104,-0.0994090703409503,5.808055662271407,-357.7367781119567,-0.0051081587570927,0.1060958123891784,5620.968049212735,0.0131529993507452,217.2261065926316,-0.0056134330711235,1.107089047143853,-0.0174777672262425,3.496940202532417,-151.9158259258459,6.2780771484224935,9.99184549660871,0.0,0.001781874821626,0.4710342998356448,-138.64799933924678,9976.08107723852,0.0,-0.0013371336553741,-0.0014275840088576,-1121.1943164779289,-0.0182107353292763,0.0185347653509315,0.6097679314146247,5478.772786606144,-150.75498751284806,1098.565339083943,0.0,-0.0013729842396204,-0.1092673799288442,0.2253767922040446
6.84927421769142,-0.019394877161888,0.0089322825251338,0.0021549717624366,-0.0128724926569449,3.704339127997447,-0.0935208536898237,5.619832703414758,-331.8897333249833,-0.0057306348650913,0.1477532193805699,5672.763479956666,0.0108071583522534,192.37733303412165,-0.0066952205105017,1.1751983749560686,-0.0161002251827513,3.692838440844564,-151.9179923728608,6.277454672314495,10.09741962338725,0.0,0.0020257388961646,0.4638552524850041,-138.6482093405477,9976.092524307656,0.0,-0.0012544037749085,-0.0014200283336481,-1029.371558571095,-0.0191729499257254,0.0169586399158106,0.6374479571096318,5539.239991505732,-151.0247984020495,1010.39681659387,0.0,-0.0013709401092014,-0.1061703465208774,0.2006810852596462
6.915053086529055,-0.0179370217515396,0.0102337733242774,0.0028137503842593,-0.012850694335309,3.902809984863012,-0.0870435929439818,5.42209325533491,-312.8927391604232,-0.0062596211871527,0.1869369324438482,5718.532605033745,0.0084832525662814,171.59854306599618,-0.007750651875453,1.2440014498836391,-0.0147631947990283,3.889516123607428,-151.90490599022712,6.276925685992434,10.17352876817866,0.0,0.0023143950297754,0.4567819681994709,-138.6484385494062,9976.104656048294,0.0,-0.0011577376321643,-0.0014136487649547,-940.6491231367094,-0.0200729960286584,0.0154181609240659,0.6611537272518496,5595.133963305142,-151.35173975680797,925.8814948587244,0.0,-0.0013694300430648,-0.1046055860345166,0.1703751303158349
6.973800145380864,-0.0166833533298269,0.0112648874035541,0.0034635070743859,-0.0128256745405852,4.102167556442944,-0.0800676130310569,5.216075443532009,-299.5012840683904,-0.006718532404802,0.2237132324812006,5758.199735642324,0.0061378101024344,154.54123414311783,-0.0087915512459238,1.313428044618645,-0.0134796247099999,4.086872418508789,-151.93698622148798,6.276466774774784,10.218713381366928,0.0,0.0026656277079024,0.4498360358415233,-138.64868677892665,9976.117478889124,0.0,-0.0010494475630032,-0.0014075138173821,-855.5951612462258,-0.0209054173818948,0.0139522556681858,0.6801346583655714,5645.914114813369,-151.73740275899755,845.0532413440005,0.0,-0.0013690924431413,-0.1040239154457779,0.134336479423436
7.048150741275357,-0.0156632498063363,0.0119016959623442,0.0040538758134675,-0.0127968155464161,4.302407646807991,-0.0727439069430549,5.004769551145408,-283.6296499499552,-0.0071175619344359,0.240949577648071,5827.731782886306,0.0038051198060858,140.97840949491618,-0.0098175488103953,1.3834145825050004,-0.0123075718124553,4.284948418211658,-152.23879392224586,6.27606774524515,10.238744052956736,0.0,0.0030604141680269,0.4430330347632393,-138.6489539031947,9976.13099853139,0.0,-0.000932904171575,-0.0014043875649174,-775.7536477492399,-0.0216659954674096,0.0125471218061913,0.694426160079938,5691.026242452452,-152.344881373563,769.3203184738637,0.0,-0.0013775774737074,-0.0841654175124105,0.0927458663531564
6.805408561767572,-0.014410353205885,0.0122104844778923,0.005087610450419,-0.0127660469882746,4.506340406902192,-0.0654116787002804,4.568114365291219,-264.07318691645844,-0.0074016882803344,0.3403188613088782,5433.491314983588,0.0020656960000543,128.46297872193608,-0.0107431294024023,1.4548242938011926,-0.0117233937844937,4.489425912513543,-154.02984392811356,6.275783618899252,10.339927344341358,0.0,0.0032185080736501,0.434351853639992,-138.64923943050525,9976.145224740774,0.0,-0.0008121207330363,-0.0013302413621403,-689.9665779805222,-0.0223532682424412,0.0107355062571743,0.7163921310020941,5729.554663892154,-153.91423082143615,710.2254954075086,0.0,-0.0012436472341611,-0.2976276277602565,0.0184814385436227
6.926452618045002,-0.0140354679146479,0.0128143303560786,0.005191949764921,-0.012726477804157,4.704432381530119,-0.057535264783341,4.831822069702817,-130.686621778197,-0.0073997050694306,0.2767242892818904,5574.837897716861,-0.0001687615815579,121.8812843684122,-0.0112522664312181,1.5237051313514658,-0.0094972106586124,4.681425154150238,-153.15112668655186,6.275785602110156,10.13098257033274,0.0,0.0042313508953436,0.4321409887104916,-138.64954058439727,9976.160148519944,0.0,-0.0006871567356335,-0.0012691291109685,-634.4520076401535,-0.0229637778046737,0.0105096117067364,0.6974740160137763,5755.597021808648,-152.50858645291524,625.718824547883,0.0,-0.0011756495070026,-0.0527627985917965,0.0267833751526159
