pitchrate,pitch,ay,sideslipFR,vx,FyRL,gas,yaw,vy,brake,FxFR,RL,longslipFL,longslipFR,signal,signal,FR,FL,slip,FyFL,FxFL,longslipRR,sideslipRR,FyFR,ax,roll,steeringangel,sideslipFL,RR,FyRR,sideslipRL,FxRL,FxRR,az,rollrate,yawrate,longslipRL,slip1,x,y
0.0002837408885226,-0.0011640799071146,0.0005570177397131,-0.0024158040874415,12.119731328437192,-164.56931651670723,0.1291265731139904,-0.0130467895950632,3.8463635978131006e-05,0.0,-79.43708267761656,36.66207533066103,-0.0004844130026365,-0.0004844103793434,0.0,0.0,36.59734817852055,36.59711240709946,3.122903217919689e-06,-197.7719553050664,-79.43975153003274,0.0012799993659595,-0.0019690101299067,198.18205624403743,0.1349691297554779,-1.675048969371154e-06,0.0001571271354939,0.002410800674708,36.66231753764909,165.05392936407785,0.0019632127763773,214.7587134446732,214.76233585032432,-0.0001428755548191,1.2211041216307297e-07,4.877516508644016e-05,0.0012799425311367,3.122903217919689e-06,10039.10504129958,-139.46932827554457
0.0002821297730121,-0.0011612513622997,0.000552155921172,-0.0024157996267495,12.121077439902924,-164.5744581964584,0.1290468116672428,-0.0130463041415899,3.812268099543524e-05,0.0,-79.42753265286663,36.66600928119711,-0.0004843401075794,-0.0004843374619746,0.0,0.0,36.60141714178419,36.601183388516034,3.0948454941660422e-06,-197.78153433850392,-79.43020685056942,0.0012761892259385,-0.0019690830176929,198.1877903034388,0.1341655391277399,-1.6739236723147008e-06,0.0001557086639746,0.0024108428959796,36.66624945734612,165.05511435704057,0.0019633324982491,214.11217207429684,214.1157947889637,-0.0001413344018149,1.0467630029167379e-07,4.8357463665211936e-05,0.0012761323955359,3.0948454941660422e-06,10039.22623579543,-139.4709091552769
0.0002805220728455,-0.0011584389096294,0.0005473030483593,-0.0024157949945487,12.122415536580364,-164.57958519801605,0.1289675256752584,-0.0130458228587144,3.778307082355835e-05,0.0,-79.4180402218778,36.66991977471417,-0.0004842676490615,-0.0004842649813504,0.0,0.0,36.60546188528159,36.60523014450824,3.066905686434233e-06,-197.7910564884394,-79.4207199390604,0.0012724014474485,-0.0019691554253361,198.1934778748093,0.1333667112799254,-1.6729713598071338e-06,0.0001542948587003,0.0024108848160297,36.67015792578284,165.05628928382288,0.0019634516803911,213.4694649577608,213.4730883398443,-0.0001396814956374,8.750594300690277e-08,4.7940933262126174e-05,0.0012723446140494,3.066905686434233e-06,10039.347443707458,-139.47249015483288
0.0002789175521765,-0.00115564251631,0.0005424590979919,-0.0024157901812299,12.123745665978957,-164.58469676436843,0.1288887123229724,-0.0130453457345748,3.744476603397619e-05,0.0,-79.40860488897181,36.67380695206971,-0.0004841956240508,-0.0004841929346961,0.0,0.0,36.60948255281341,36.60925281872928,3.039080412844723e-06,-197.8005206381546,-79.41129027575934,0.0012686359008306,-0.0019692273488198,198.1991175540472,0.1325726185064308,-1.6721888044912712e-06,0.0001528857992364,0.0024109264191888,36.67404308373008,165.05745361247827,0.0019635703150787,212.83056940410265,212.83419375167844,-0.0001379273800738,7.070434866177985e-08,4.752560107511253e-05,0.0012685790583449,3.039080412844723e-06,10039.468664955786,-139.47407127364914
0.0002773160485471,-0.0011528621514985,0.0005376245716732,-0.0024157851812351,12.12506787533234,-164.5897920382428,0.1288103687998972,-0.0130448727570446,3.71077264808827e-05,0.0,-79.39922615708706,36.67767095319458,-0.0004841240296005,-0.0004841213192224,0.0,0.0,36.6134792872441,36.61325155389946,3.0113662368066744e-06,-197.80992545456917,-79.40191735666856,0.0012648924584115,-0.0019692987843983,198.2047084598207,0.1317832334361601,-1.671571796818969e-06,0.0001514815978888,0.0024109676896672,36.677905071071486,165.05860682610987,0.0019636883939131,212.1954629837669,212.19908859580232,-0.0001360832023191,5.4365092185887846e-08,4.711149339291293e-05,0.0012648356011644,3.0113662368066744e-06,10039.589899460998,-139.47565251116777
0.0002757174680381,-0.0011500977855956,0.000532800150483,-0.0024157799892149,12.126382211601276,-164.59487009874115,0.1287324923052495,-0.0130444039137308,3.677191484451279e-05,0.0,-79.38990353946103,36.68151191709353,-0.000484052862895,-0.0004840501321096,0.0,0.0,36.6174522305262,36.617226491816126,2.98375995743425e-06,-197.8192696755804,-79.3926006826014,0.0012611709937374,-0.0019693697285064,198.2102499532559,0.1309985289409405,-1.6711152372996698e-06,0.0001500823640997,0.0024110086153789,36.681744026782745,165.05974841656823,0.0019638059082133,211.56412349700489,211.5677506485156,-0.0001341605726057,3.8573498988887226e-08,4.6698637252329775e-05,0.0012611141164002,2.98375995743425e-06,10039.711147144164,-139.4772338668361
0.0002741217805066,-0.0011473493895867,0.0005279864767184,-0.0024157746002303,12.127688721475824,-164.59992998810327,0.1286550800509092,-0.0130439391919673,3.643729695098235e-05,0.0,-79.38063655763173,36.68532998184317,-0.0004839821211746,-0.0004839793705841,0.0,0.0,36.62140152370995,36.62117777337375,2.956258636051699e-06,-197.82855226779856,-79.38333976283673,0.0012574713813024,-0.0019694401778559,198.21574148397596,0.1302184780874141,-1.6708132224561525e-06,0.0001486881925264,0.0024110491876866,36.68556008892433,165.0608778855331,0.0019639228491887,210.9365289251676,210.94015786280255,-0.0001321714250182,2.3405649237354985e-08,4.628706002524823e-05,0.0012574144790195,2.956258636051699e-06,10039.832407926811,-139.47881534010668
0.0002725290148037,-0.0011446169344299,0.0005231841431988,-0.0024157690110686,12.128987451377204,-164.60497072808937,0.1285781292630892,-0.0130434785788169,3.610384118227451e-05,0.0,-79.3714247392309,36.68912528458926,-0.0004839118017489,-0.0004839090318927,0.0,0.0,36.62532730695457,36.62510553858098,2.9288595481932373e-06,-197.837772416602,-79.37413411623481,0.0012537934965094,-0.0019695101295662,198.2211826011264,0.1294430541123876,-1.6706591474965007e-06,0.0001472991682629,0.0024110894000107,36.68935339464182,165.06199475317345,0.0019640392080427,210.3126574064109,210.31628835159825,-0.0001301278812444,8.926605461654514e-09,4.587678849589385e-05,0.0012537365648942,2.9288595481932373e-06,10039.953681730938,-139.48039693043725
0.0002709392539327,-0.0011419003904931,0.0005183937547927,-0.0024157632207966,12.130278447459384,-164.60999133275345,0.1285016371831696,-0.0130430220610802,3.57715184283045e-05,0.0,-79.3622676223007,36.69289796154881,-0.0004838419019528,-0.0004838391133351,0.0,0.0,36.62922971953943,36.629009926575726,2.901560179815501e-06,-197.8469294672213,-79.36498326992826,0.0012501372156104,-0.0019695795812489,198.22657301101668,0.1286722304062559,-1.6706458212434513e-06,0.0001459153735645,0.0024111292471744,36.6931240801662,165.06309856768786,0.0019641549760931,209.6924872252588,209.69612037464137,-0.0001280421192964,-4.8102700653967096e-09,4.5467848417841065e-05,0.0012500802507337,2.901560179815501e-06,10040.074968478992,-139.48197863729055
0.0002693526301503,-0.0011391997270392,0.0005136159638641,-0.0024157572306525,12.131561755610615,-164.6149908214335,0.128425601068233,-0.0130425696253056,3.544030258902232e-05,0.0,-79.35316475561203,36.69664814801395,-0.000483772419149,-0.0004837696122756,0.0,0.0,36.63310889987645,36.6328910756377,2.8743582683846484e-06,-197.8560228952602,-79.3558867596579,0.0012465024156434,-0.001969648531044,198.231912602774,0.127905980502809,-1.670765582101279e-06,0.0001445368905931,0.0024111687253858,36.69687228081615,165.06418891207096,0.0019642701449127,209.07599680520872,209.07963233033752,-0.0001259262485838,-1.7763034243990712e-08,4.506026452477792e-05,0.0012464454140353,2.8743582683846484e-06,10040.1962680939,-139.48356046013424
0.0002677693200324,-0.0011365149117606,0.000508851459644,-0.0024157510436785,12.132837421454797,-164.61996823190384,0.1283500181912536,-0.0130421212577998,3.511017113868959e-05,0.0,-79.34411569849463,36.700375978356334,-0.0004837033507349,-0.0004837005261237,0.0,0.0,36.63696498552312,36.63674912319973,2.847251849000073e-06,-197.8650523102107,-79.34684413196406,0.0012428889744054,-0.0019697169776381,198.2372014386093,0.1271442780716533,-1.6710104092951875e-06,0.0001431638002222,0.0024112078324549,36.70059813100298,165.06526540839326,0.0019643847064618,208.463164703514,208.46680275080817,-0.0001237921925074,-2.9900618020628443e-08,4.4654060644648215e-05,0.0012428319330509,2.847251849000073e-06,10040.317580499031,-139.48514239844076
0.0002661895395376,-0.0011338459103634,0.0005041009437803,-0.0024157446644753,12.134105490352846,-164.6249226323764,0.1282748858413206,-0.0130416769446354,3.478110547559167e-05,0.0,-79.33512002031958,36.70408158603298,-0.0004836346941503,-0.00048363185232,0.0,0.0,36.640798113194926,36.6405842058591,2.8202392828765483e-06,-197.8740174662295,-79.3378549446369,0.0012392967704185,-0.0019697849202826,198.2424397344113,0.1263870969124819,-1.6713720290021316e-06,0.0001417961803572,0.0024112465678668,36.70430176423647,165.0663277210067,0.0019644986531978,207.85396960605163,207.8576102976838,-0.0001216515789865,-4.120236372788593e-08,4.424925973648587e-05,0.0012392396867397,2.8202392828765483e-06,10040.43890561822,-139.48672445168734
0.0002646135391023,-0.0011311926862004,0.0004993651133004,-0.002415738099088,12.135366007403952,-164.6298531317732,0.1282002013236783,-0.0130412366716608,3.4453091067816134e-05,0.0,-79.32617730118704,36.707765103593445,-0.0004835664468859,-0.0004835635883376,0.0,0.0,36.644608418776485,36.64439645938892,2.7933192690787376e-06,-197.8829182654912,-79.32891876779375,0.0012357256828933,-0.001969852358811,198.2476278457253,0.1256344109491904,-1.6718420162171477e-06,0.0001404341051299,0.0024112849327059,36.70798331313136,165.06737555940694,0.0019646119781616,207.2483903236437,207.25203375781567,-0.0001195156395124,-5.165761476959636e-08,4.384588385396351e-05,0.0012356685547372,2.7933192690787376e-06,10040.560243375745,-139.48830661935582
0.000263041598801,-0.001128555199953,0.0004946446572364,-0.0024157313549122,12.136619017446824,-164.63475888837792,0.1281259619597671,-0.0130408004245089,3.4126117496930254e-05,0.0,-79.3172871329773,36.71142666268809,-0.0004834986064794,-0.0004834957316601,0.0,0.0,36.64839603733295,36.64818601874892,2.7664908478746674e-06,-197.8917547538172,-79.32003518301599,0.0012321755917101,-0.0019699192936492,198.25276625943368,0.1248861942259769,-1.6724118921591124e-06,0.0001390776446658,0.0024113229295404,36.71164290941509,165.06840868065777,0.0019647246750499,206.64640578799384,206.6500520405908,-0.0001173951181353,-6.126523162519114e-08,4.344395410030134e-05,0.0012321184173262,2.7664908478746674e-06,10040.681593696336,-139.48988890093247
0.0002614740236056,-0.0011259334093612,0.0004899402500143,-0.0024157244405267,12.137864565060884,-164.6396391171817,0.1280521650872932,-0.0130403681886068,3.380017845563797e-05,0.0,-79.30844912053121,36.71506639407745,-0.0004834311704971,-0.0004834282798284,0.0,0.0,36.652161103119525,36.65195301809643,2.73975340025334e-06,-197.900527113091,-79.31120378363802,0.0012286463773824,-0.0019699857258165,198.25785558696077,0.1241424209022952,-1.6730732161177257e-06,0.0001377268647638,0.0024113605623711,36.715280683935966,165.0694268911644,0.0019648367382751,206.04799504863303,206.05164417377176,-0.000115300189053,-7.00329766936223e-08,4.304349061312583e-05,0.0012285891554057,2.73975340025334e-06,10040.80295650518,-139.49147129590807
0.0002599111387713,-0.0011233272689999,0.0004852525471566,-0.00241571736561,12.13910269456741,-164.64449309608057,0.1279788080602349,-0.0130399399491856,3.347527170097049e-05,0.0,-79.29966288058692,36.7186844276421,-0.0004833641365212,-0.0004833612304186,0.0,0.0,36.65590374959191,36.65569759079656,2.7131066438059e-06,-197.9092356538352,-79.30242417438485,0.0012251379210437,-0.0019700516569186,198.2628965557568,0.1234030652506678,-1.6738176706037192e-06,0.0001363818274417,0.0024113978364817,36.71889676667245,165.0704300476741,0.0019649481630131,205.45313726928757,205.4567893012136,-0.0001132403849873,-7.797679554342261e-08,4.26445125664071e-05,0.0012250806504646,2.7131066438059e-06,10040.924331727889,-139.49305380377763
0.000258353285375,-0.0011207367301009,0.0004805821798823,-0.0024157101408163,12.140333450030669,-164.64932017093722,0.1279058882488701,-0.0130395156912899,3.3151398953600226e-05,0.0,-79.29092804205911,36.722280892393535,-0.0004832975021623,-0.000483294581051,0.0,0.0,36.65962410941571,36.65941986943146,2.686550624138365e-06,-197.91788080858117,-79.29369597314947,0.0012216501044151,-0.0019701170891332,198.26788999874685,0.1226681016523137,-1.6746371389894222e-06,0.0001350425910221,0.0024114347583219,36.722491286742624,165.0714180575682,0.00196505894524,204.8618117251779,204.86546667959007,-0.0001112245349767,-8.51200397987286e-08,4.224703818281092e-05,0.0012215927845555,2.686550624138365e-06,10041.045719290534,-139.4946364240404
0.0002568008160304,-0.001118161740418,0.0004759297488252,-0.0024157027776356,12.141556875258994,-164.6541197594987,0.1278334030397225,-0.0130390953997872,3.282856574298269e-05,0.0,-79.2822442447719,36.72585591648556,-0.0004832312650605,-0.0004832283293669,0.0,0.0,36.66332231447616,36.66311998580923,2.6600857018555785e-06,-197.9264631248793,-79.28501881089873,0.001218182809793,-0.0019701820251906,198.27283684299545,0.1219375045955183,-1.675523775131692e-06,0.0001337092100675,0.0024114713354019,36.72606437241475,165.0723908785265,0.0019651690817552,204.273997800217,204.27765567601327,-0.0001092607127758,-9.149265113346427e-08,4.1851084749253774e-05,0.0012181254402736,2.6600857018555785e-06,10041.167119119616,-139.4962191561997
0.0002552540907962,-0.0011156022441352,0.0004709960983295,-0.0024156783803594,12.1427730138059,-164.6588900979233,0.1277613498356081,-0.0130386790614969,3.250627797468808e-05,0.0,-79.27367684719822,36.72940962695482,-0.0004831646066496,-0.0004831632893892,0.0,0.0,36.66699852617899,36.6667980406811,2.6336720137428787e-06,-197.93531314073235,-79.27632662754627,0.0012147359121188,-0.0019702465351336,198.27740823611464,0.1212112486834823,-1.6764785024866784e-06,0.0001321937421069,0.0024115244847576,36.72961615138931,165.07334977387185,0.001965278503409,203.68967570881847,203.69333504112,-0.0001073561988479,-1.0054661483816001e-07,4.1455742164854565e-05,0.0012146785086445,2.6336720137428787e-06,10041.288531142074,-139.4978019997639
0.0002537134735787,-0.0011130581818117,0.0004636409361972,-0.0024156031475693,12.143981908971854,-164.66359968437277,0.1276897260542822,-0.0130382667317868,3.21708467020356e-05,0.0,-79.26501080199384,36.73294215207668,-0.0004831004751626,-0.0004830965081687,0.0,0.0,36.670652923534846,36.670454115680826,2.606196656676011e-06,-197.94662345299216,-79.26783378554,0.0012113094243759,-0.0019703115327294,198.2794134867772,0.1204893088360695,-1.6776816704813303e-06,0.0001299171331143,0.0024116280294045,36.733146748467846,165.07432586782178,0.0019653862986633,203.1088153907856,203.1124940030824,-0.0001055174714026,-1.45511045767333e-07,4.104645651322634e-05,0.0012112517436141,2.606196656676011e-06,10041.409955285284,-139.4993849543061
0.0002521793299558,-0.0011105294903573,0.0004540496194882,-0.0024155427056445,12.145183603808343,-164.6681827146601,0.1276185291240949,-0.0130378586901702,3.179554912600284e-05,0.0,-79.25636834977759,36.73645365539259,-0.0004830360564936,-0.0004830307953691,0.0,0.0,36.67428533193384,36.67408864454501,2.57548285092521e-06,-197.9594348064137,-79.25941739783003,0.0012079032691015,-0.0019703777307199,198.27981372373037,0.1197716602806252,-1.679695292488977e-06,0.0001274753466765,0.0024117163646254,36.736656251556994,165.0753847051774,0.0019654917582855,202.5313807896036,202.53512795568588,-0.0001037502827276,-2.569573522716214e-07,4.059940064723533e-05,0.0012078449903001,2.57548285092521e-06,10041.53139147705,-139.50096801966265
0.0002506520234011,-0.0011080161030326,0.000445999298914,-0.0024155312009088,12.14637814111752,-164.6726538075102,0.1275477564893222,-0.0130374553321878,3.138514087605849e-05,0.0,-79.24780661003751,36.739944288753776,-0.0004829715816542,-0.0004829659153048,0.0,0.0,36.67789592569761,36.67770171062653,2.541920712026713e-06,-197.9705030685577,-79.25101971569933,0.0012045171827792,-0.0019704438261094,198.28185511042724,0.1190582778674305,-1.6831055884225894e-06,0.0001254682141359,0.0024117553690049,36.74014475864765,165.07651152714453,0.0019655961900042,201.95737302731084,201.9611952836973,-0.0001020594404867,-4.1261911294132906e-07,4.011622202570889e-05,0.001204458280754,2.541920712026713e-06,10041.652839645598,-139.5025511958366
0.0002491319093933,-0.0011055179495031,0.000441183767589,-0.0024155521836059,12.147565563447664,-164.67713256309625,0.127477405619881,-0.013037056892787,3.097214129724824e-05,0.0,-79.23936819178853,36.74341415776844,-0.0004829070928526,-0.0004829018212826,0.0,0.0,36.68148495665559,36.68129331828165,2.5081632484110342e-06,-197.97869459769717,-79.24259750878905,0.0012011509675805,-0.0019705076499868,198.2866735484988,0.1183491360643724,-1.6880652723949753e-06,0.0001239911355392,0.0024117615180137,36.743612412381495,165.07758671711875,0.0019657017686486,201.38678924023404,201.39065858283405,-0.0001004486668806,-5.589821036457777e-07,3.962149902347869e-05,0.0012010915826328,2.5081632484110342e-06,10041.77429971959,-139.50413448265448
0.0002476193312323,-0.0011030349559442,0.0004384722285354,-0.0024155774609939,12.148745913091863,-164.68175035334104,0.1274074740096305,-0.0130366633474592,3.0584963286170046e-05,0.0,-79.2310220527204,36.74686334810092,-0.0004828428231589,-0.000482838275778,0.0,0.0,36.68505265514547,36.68486349186704,2.476525636530557e-06,-197.98509437739705,-79.23418121258878,0.0011978045075526,-0.0019705679781609,198.29318644492693,0.1176442094873785,-1.6942395733560917e-06,0.0001228375884125,0.0024117630298268,36.74705937377316,165.07847900747643,0.0019658097254508,200.81961134091236,200.8234959439969,-9.89207681287119e-05,-6.56517602319434e-07,3.913913477460342e-05,0.0011977447831724,2.476525636530557e-06,10041.895771628102,-139.50571787963676
0.0002461146181753,-0.0011005670451743,0.0004360569425697,-0.0024155927594186,12.149919232091204,-164.68656056150954,0.1273379591678509,-0.0130362745020447,3.0232017423388464e-05,0.0,-79.2227303339549,36.750291955413246,-0.000482779009106,-0.0004827750378656,0.0,0.0,36.68859918755263,36.68841231821833,2.4476892919318625e-06,-197.99117619996971,-79.2258081092288,0.0011944777149817,-0.0019706250871761,198.29992243010108,0.1169434731856921,-1.7010706612687795e-06,0.0001217889229403,0.0024117742031852,36.75048579229689,165.0791352289304,0.0019659197919426,200.2558123661787,200.2596945894452,-9.74777938228389e-05,-6.969381136287764e-07,3.867987639979529e-05,0.0011944177425832,2.4476892919318625e-06,10042.017255300654,-139.50730138611914
0.0002446180844278,-0.0010981141368016,0.0004329678400011,-0.0024155978769709,12.151085562239029,-164.69152723362762,0.1272688586140873,-0.013035890120229,2.990666344470793e-05,0.0,-79.21447662649288,36.7537000929401,-0.0004827156881761,-0.0004827120657309,0.0,0.0,36.69212467075127,36.69193993223722,2.4211075999071555e-06,-197.9976977630156,-79.21749405730175,0.0011911704955649,-0.0019706801218539,198.30612622748768,0.1162469025721078,-1.708045785508896e-06,0.0001207337907676,0.0024117952649472,36.75389179833997,165.07959164690243,0.0019660308323167,199.69536600906005,199.6992412904112,-9.612107128129404e-05,-6.926190923768014e-07,3.824356994367979e-05,0.0011911103285412,2.4211075999071555e-06,10042.13875066717,-139.50888500142364
0.0002431300278808,-0.0010956761473803,0.0004291362223738,-0.0024155972558985,12.152244945083662,-164.6965691763415,0.1272001698786025,-0.0130355099946752,2.959817909423116e-05,0.0,-79.20625948336242,36.75708788392484,-0.0004826528125866,-0.0004826494028364,0.0,0.0,36.69562920720363,36.69544648181393,2.3959021454926118e-06,-198.0047292856135,-79.20923997280894,0.0011878827421674,-0.0019707342671942,198.31173004525743,0.1155544732358123,-1.7148113022217335e-06,0.0001196458932541,0.0024118217976973,36.75727751079227,165.07992985478796,0.0019661416714294,199.13825002521807,199.1421189201362,-9.485117686639252e-05,-6.603573358051275e-07,3.782600135719763e-05,0.0011878224222618,2.3959021454926118e-06,10042.260257658,-139.51046872494712
0.0002416507284604,-0.0010932529905834,0.0004248476010135,-0.0024155939673472,12.153397421929578,-164.70160676280705,0.1271318905051762,-0.0130351339610933,2.9298210675630905e-05,0.0,-79.19808255310392,36.76045545301282,-0.0004825903444008,-0.0004825870828319,0.0,0.0,36.699112903768025,36.69893210902945,2.371389397087544e-06,-198.012089839214,-79.20104169279006,0.0011846143435595,-0.0019707883302171,198.3169172517356,0.1148661608265863,-1.7211620043508418e-06,0.0001185293096902,0.0024118507548096,36.7606430456767,165.08022996182163,0.0019662515128594,198.58444474057308,198.58830793419585,-9.366792093831016e-05,-6.128143762302122e-07,3.742313392525165e-05,0.0011845539097558,2.371389397087544e-06,10042.381776203894,-139.51205255616614
0.0002401804464264,-0.0010908445773913,0.0004203479424992,-0.0024155890086773,12.154543033837845,-164.7065845326146,0.127064018053335,-0.0130347618895213,2.9001786587138888e-05,0.0,-79.18994885325459,36.763802922791065,-0.0004825282688446,-0.0004825251162131,0.0,0.0,36.70257587355593,36.70239694830485,2.347163156397011e-06,-198.019629599524,-79.19289569807482,0.001181365190441,-0.0019708427220595,198.32184011251584,0.1141819410396138,-1.726990532084266e-06,0.0001173894707629,0.0024118811628779,36.76398851963348,165.08054798696648,0.0019663599567123,198.0339309824464,198.0377884497833,-9.257037225480516e-05,-5.576282494159381e-07,3.7032004859369696e-05,0.001181304675915,2.347163156397011e-06,10042.503306236023,-139.51363649460916
0.0002387194208837,-0.001088450816297,0.0004157594178302,-0.0024155826357662,12.155681821626692,-164.7114724264433,0.126996550098929,-0.0130343936757059,2.8706119937685396e-05,0.0,-79.1818596523037,36.767130414069534,-0.000482466581585,-0.00048246350306,0.0,0.0,36.7060182325174,36.70584112982088,2.3229964070910406e-06,-198.02727746939505,-79.18480023293485,0.0011781351752703,-0.0019708975945086,198.32657214691275,0.1135017896380683,-1.7322470526073687e-06,0.0001162294558148,0.0024119127892004,36.76731404966191,165.08091461676892,0.0019664668629859,197.48668929559253,197.4905410433276,-9.155690549054108e-05,-4.99306733038439e-07,3.665028567628614e-05,0.0011780746047647,2.3229964070910406e-06,10042.624847685973,-139.51522053983246
0.0002372678685818,-0.0010860716135246,0.0004111391449876,-0.0024155752270697,12.156813825872351,-164.71625852029797,0.1269294842339921,-0.0130340292368972,2.8409576426620095e-05,0.0,-79.17381545091895,36.77043804685091,-0.0004824052781421,-0.0004824022436217,0.0,0.0,36.70944009728064,36.70926478168468,2.298756683006336e-06,-198.03499483671152,-79.17675432127442,0.0011749241902444,-0.0019709529606296,198.33115434958256,0.1128256824773878,-1.736916992717458e-06,0.0001150534911109,0.0024119452775632,36.77061975217314,165.08134246245766,0.0019665722308423,196.94270010827628,196.94654659641196,-9.06252559603048e-05,-4.40715999031052e-07,3.627595404844781e-05,0.0011748635815492,2.298756683006336e-06,10042.746400485716,-139.51680469140732
0.0002358259829755,-0.0010837068732582,0.0004065305416797,-0.0024155673077795,12.157939086909996,-164.72094189642942,0.1268628180662246,-0.0130336685088747,2.811128345708225e-05,0.0,-79.16581671193563,36.773725940620906,-0.000482344351772,-0.0004823413404214,0.0,0.0,36.71284158488778,36.71266803020142,2.274373869008018e-06,-198.0427436109181,-79.1687570363784,0.0011717321263844,-0.0019710087611616,198.3356271376428,0.1121535955145675,-1.7410083397081433e-06,0.0001138677391197,0.0024119781239501,36.77390574272085,165.0818331799504,0.0019666761321144,196.40194403947925,196.4057859941029,-8.977257422620957e-05,-3.8365604893152374e-07,3.590731189177922e-05,0.0011716714936792,2.274373869008018e-06,10042.867964567651,-139.51838894891355
0.0002343939335188,-0.0010813564978788,0.0004019722014325,-0.002415559303443,12.159057644834814,-164.72552790741855,0.1267965492187383,-0.0130333114421542,2.7811001141243013e-05,0.0,-79.15786390066924,36.776994214118645,-0.0004822837958395,-0.0004822807959079,0.0,0.0,36.7162228130309,36.716050999643954,2.249829481935724e-06,-198.0504862435134,-79.16080746007962,0.001168558873929,-0.0019710648990736,198.3400303167548,0.1114855048123867,-1.7445422703687806e-06,0.0001126784359046,0.0024120109228037,36.777172136250606,165.0823821967513,0.0019667786766561,195.8644019826908,195.86824004502307,-8.899548114330734e-05,-3.290841265823882e-07,3.554307663450565e-05,0.0011684982303565,2.249829481935724e-06,10042.989539864564,-139.51997331193445
0.000232971865187,-0.0010790203882072,0.0003974894970023,-0.0024155514315692,12.160169539503112,-164.73002514934296,0.1267306753297838,-0.013032957997814,2.7508958317067897e-05,0.0,-79.14995731306362,36.78024298508625,-0.0004822236054774,-0.0004822206107637,0.0,0.0,36.71958389993826,36.71941381237424,2.225143184461071e-06,-198.0581953127871,-79.15290485175706,0.0011654043231104,-0.0019711212633879,198.3443934841988,0.1108213865443941,-1.747546065336368e-06,0.0001114902066732,0.0024120434753068,36.78041904736891,165.08298173001236,0.0019668799884276,195.3300550250743,195.33388956322565,-8.82901258817139e-05,-2.773715436247114e-07,3.518236597379156e-05,0.0011653436818202,2.225143184461071e-06,10043.11112630965,-139.5215577800531
0.0002315598982277,-0.0010766984437504,0.00039309147906,-0.0024155437563999,12.161274810533437,-164.73444334478813,0.12666519405254,-0.0130326081440259,2.7205637892727485e-05,0.0,-79.14209701838095,36.783472370207,-0.0004821637774352,-0.0004821607840776,0.0,0.0,36.72292496396338,36.72275658925944,2.2003552255886348e-06,-198.0658566136914,-79.14504870559364,0.0011622683646671,-0.0019711777472644,198.34873292775407,0.1101612169996305,-1.750048893089587e-06,0.0001103057533322,0.0024120757345183,36.78364659042239,165.0836228950262,0.0019669801873242,194.7988843559992,194.8027154612812,-8.765224528167318e-05,-2.285990947541973e-07,3.482459397540113e-05,0.0011622077388396,2.2003552255886348e-06,10043.232723836489,-139.52314235284976
0.0002301581281329,-0.001074390562949,0.0003887758565552,-0.002415536281395,12.16237349730774,-164.73879190528433,0.1266001030549439,-0.0130322618537203,2.6901599856462996e-05,0.0,-79.13428292626647,36.78668248517562,-0.0004821043092129,-0.0004821013142066,0.0,0.0,36.72624612320149,36.72607945006142,2.1755119915613967e-06,-198.07346539070025,-79.13723868218229,0.0011591508900161,-0.0019712342585985,198.35305538265283,0.1095049725877095,-1.752080210796391e-06,0.0001091264148157,0.0024121077128118,36.78685487944389,165.08429713459637,0.001967079378496,194.2708712295204,194.27469878882724,-8.70772247070091e-05,-1.8277701875742878e-07,3.446936054921446e-05,0.0011590902925674,2.1755119915613967e-06,10043.354332379067,-139.5247270299011
0.0002287666258198,-0.0010720966434242,0.0003845357301431,-0.0024155290013196,12.163465638972667,-164.7430791529949,0.1265354000193567,-0.0130319191031652,2.6597385420035456e-05,0.0,-79.12651487406742,36.78987344479288,-0.0004820451984635,-0.0004820421993602,0.0,0.0,36.72954749528014,36.72938251365235,2.150658195773904e-06,-198.0810212824989,-79.12947451918254,0.0011560517912617,-0.0019712907231544,198.3573630780945,0.1088526298424242,-1.7536697048234086e-06,0.000107952803567,0.0024121394297307,36.79004402807284,165.0849969895071,0.0019671776491371,193.74599696506087,193.749820731756,-8.65601588034191e-05,-1.399458754282087e-07,3.411637842325354e-05,0.0011559912345312,2.150658195773904e-06,10043.475951871762,-139.5263118107803
0.0002273854380019,-0.0010698165822215,0.000380363666315,-0.0024155219129641,12.164551274440766,-164.7473120827045,0.1264710826425011,-0.0130315798710676,2.6293484742586505e-05,0.0,-79.11879267609287,36.7930453630367,-0.0004819864428652,-0.0004819834377474,0.0,0.0,36.73282919728418,36.73266589809448,2.125834263883436e-06,-198.08852531320213,-79.12175598226605,0.001152970961185,-0.0019713470829804,198.3616567388592,0.1082041654237717,-1.7548477319635817e-06,0.000106785177018,0.0024121709012283,36.793214149498375,165.08571632909883,0.0019672750699978,193.22424295741533,193.2280626035027,-8.609591127973778e-05,-1.0019318241726999e-07,3.376543520352635e-05,0.0011529104566615,2.125834263883436e-06,10043.597582249336,-139.5278966950581
