pitchrate,vy,RL,slip,FL,signal,rollrate,FyFL,x,longslipFL,slip1,ax,yawrate,FxRL,FyRL,FyRR,sideslipFL,sideslipFR,gas,FxFR,RR,y,longslipFR,steeringangel,roll,FyFR,yaw,brake,ay,FxRR,longslipRR,sideslipRR,az,FR,FxFL,pitch,vx,sideslipRL,longslipRL,signal
0.0024545154113598,-0.124884615717299,10.43185313947799,-0.0369842161042843,11.087774928186112,0.0,-0.4835434341890986,-1563.4676441042338,4655.456384778489,-0.0004577611392575,6.246201091075302,0.1359570200957577,-0.2746638948198917,323.04936174544173,-557.2475283616973,-96.48459162331343,0.006827997971391,-0.0109476393729258,0.0628673516043416,-59.14383057572475,9.858408930133388,-4854.031376439179,-0.0004914682086846,-2.828349983853596,-0.0074334214406445,41.843665580459856,-0.0353641528068284,0.0,-1.5825804184417116,383.8828834807501,0.0030408085365863,0.0053557063625402,-0.2762028501227376,9.663270633856602,-98.9906297168156,-0.0010348111605812,3.351266449489716,0.0098945838713203,0.0016024671030016,-2.828349983853596
0.0008038512989978,-0.1275911142892419,10.460478972692153,-0.0377822893650519,11.080616067639944,0.0,-0.4472440989656713,-607.5057189107827,4655.489841161796,-0.0003533241118664,6.245403017814534,0.3142404241850354,-0.2714435605266757,286.25883393045945,-980.534585214964,-307.1484093231409,-0.0038795489128426,-0.020165816680776,0.057486608656044,-63.22094490507804,9.845772424104384,-4854.033870861136,-0.0005724646996354,-2.582583431655601,-0.0120841911035838,657.55296012775,-0.0381017431434812,0.0,-1.076820859006176,345.7137901305746,0.002908334554982,0.0089211897018753,-0.2486808656423155,9.66571248254427,-79.21897102003116,-0.0010192183571344,3.35378674497236,0.013864480872018,0.001340798942738,-2.582583431655601
-0.0008563794273294,-0.1253907595216145,10.481778793119696,-0.0371167005919503,11.032482299085476,0.0,-0.3936335142322983,384.71447029370654,4655.523324935835,-0.0002621941144303,6.246068606587636,0.4357569172500508,-0.2578981993943119,240.21993878513425,-1405.755369899408,-482.6098240979184,-0.0140699097500967,-0.0287457193046803,0.0526743156117669,-68.41649145981117,9.847885253093043,-4854.036457671544,-0.0007026753182726,-2.239881108417095,-0.0162752812039133,1192.7854208550764,-0.0407500035853472,0.0,-0.5568011885221806,296.3561882406796,0.0026191879737602,0.012224184773801,-0.1840099198782377,9.680430209328092,-59.69535315691826,-0.0010204199664195,3.357862085190211,0.017332982060448,0.0010751411403443,-2.239881108417095
-0.0022515581841789,-0.1186536395754533,10.49362974169122,-0.035104984598846,10.94633321618138,0.0,-0.3248273391107413,1338.241162923272,4655.556850107425,-0.0001917044207614,6.248080322580741,0.4837280832817968,-0.2346446524871052,192.30752113028885,-1797.775199589881,-627.0940030092968,-0.0234088330680069,-0.0364922105641346,0.0491648739260579,-75.55498163585041,9.863306839596918,-4854.039085926219,-0.0008951339091629,-1.8130152560611312,-0.0198446810087586,1652.7165704978825,-0.0432087433752051,0.0,-0.044243147604873,243.19478113696752,0.0022224218576777,0.0151080263280428,-0.0867972254247993,9.70920598150845,-42.24912654534277,-0.0010369810530385,3.3628148775015707,0.0201047075338911,0.0008330025992715,-1.8130152560611312
-0.0031502075096219,-0.1079124101571196,10.49406978843495,-0.0319129271764262,10.828190672497962,0.0,-0.2435362861021227,2190.804606530874,4655.590423638622,-0.0001401372807602,6.25127238000316,0.4539664232751064,-0.2026716114663357,149.85175830877486,-2124.5656443452813,-746.840406558408,-0.0315725224190385,-0.0432981870704184,0.0474517433323471,-84.75197521838679,9.8902202729079,-4854.041705643548,-0.001128938400502,-1.3179382449995765,-0.0226548992555662,2048.3759203958107,-0.0453860415187069,0.0,0.4436107967176879,193.5796930087029,0.0018036975064913,0.0174201064414939,0.0339864168853267,9.754610945894015,-28.4547788397928,-0.0010649260070753,3.367859381985266,0.0220323549076578,0.0006412467963389,-1.3179382449995765
-0.0034002144365852,-0.0937970968966125,10.481667972800034,-0.0277322235450052,10.686375356692515,0.0,-0.152926456185326,2896.893775427224,4655.624044891159,-0.0001077399603759,6.255453083634581,0.3539867394867589,-0.1632666417102719,119.08292019366084,-2358.928487846692,-847.648258689308,-0.0382568801690548,-0.0491020676883655,0.0477262947828467,-95.69267182752496,9.926629039914074,-4854.044269305739,-0.0013864278231525,-0.7731899544205958,-0.0245982096513149,2394.340732310916,-0.0472015642362753,0.0,0.897292810921595,153.85572773943213,0.0014539084902412,0.0190200421317772,0.1675467962591626,9.8188440403188,-19.10195693438739,-0.0010983757120722,3.372228297433837,0.0230190962023711,0.0005230507819185,-0.7731899544205958
-0.0029336645053492,-0.0769209220895515,10.451260248246443,-0.0227461724871583,10.531259493567624,0.0,-0.0576913072072605,3428.4001479282647,4655.657706266694,-0.0001059244922933,6.260439134692428,0.202186361748722,-0.1179552241409577,110.58749799579628,-2483.496713909222,-932.4525702787016,-0.0432427425884757,-0.0539173764441592,0.0498603878717283,-107.33791667349551,9.973353793720293,-4854.046732727516,-0.0016268603260761,-0.1992062210120814,-0.0256044023744079,2706.31446277565,-0.0485892026082942,0.0,1.3018180164487418,125.62974928568468,0.0011802422853456,0.0197116583167314,0.2787007201556583,9.903001194403018,-15.20135669422434,-0.0011304579098224,3.3752913034554246,0.0230530813197867,0.0005206588985844,-0.1992062210120814
-0.0018199814025,-0.0577568424095351,10.40102896617749,-0.0170918176785644,10.373544486798268,0.0,0.0368601898246138,3770.0028812191176,4655.691394859354,-0.0001157157312937,6.266093489501022,0.0182682883412753,-0.0684176689312568,117.13584234742378,-2476.371322374433,-999.0473483274636,-0.0465486458895445,-0.0576775905926352,0.0535100177114416,-120.52146464565556,10.03221886779953,-4854.049054770367,-0.0018592019288448,0.3824459562371941,-0.0256595492655538,3013.4475918169646,-0.0494990735802305,0.0,1.701621213694822,116.78872670502795,0.0011187161473122,0.0191754779196774,0.376287727091713,10.005665346242916,-13.82666700477972,-0.0011540920961524,3.376609405801457,0.0219211864760075,0.0006172073442617,0.3824459562371941
-0.000410828366978,-0.0365381557131605,10.334017326859634,-0.0108375626218699,10.22201053919274,0.0,0.1279225582379603,3921.514840912712,4655.725094561494,-0.0001522985745736,6.272347744557717,-0.16103046123746,-0.0164328096048789,152.26179416478067,-2331.013519080115,-1027.8108417828073,-0.0478134931058214,-0.0603711117706365,0.0580870148795677,-133.9841547764577,10.090632830154576,-4854.051196284781,-0.002026920465726,0.9498779071401808,-0.0247866158982788,3323.8222900914216,-0.0498985696496932,0.0,2.1257272051183955,139.72438161013736,0.0013517418479328,0.017368549129542,0.3253356574572468,10.127140759484138,-16.0413159381001,-0.0011647491132773,3.376024404590638,0.0198723948826912,0.0008625836842295,0.9498779071401808
0.0011492127996856,-0.0134721031219638,10.257801424110982,-0.0040399897740288,10.08355039875792,0.0,0.2136220369954049,3881.259560016905,4655.758789193616,-0.0002029250938101,6.279145317405558,-0.3283141326914892,0.0360073016013754,195.6486680633704,-2073.670298770868,-998.0886670547064,-0.0467483868149155,-0.0617124984358332,0.0628998370451461,-144.0413812022245,10.142546257409697,-4854.053119417343,-0.0020878017986129,1.4817031314364826,-0.0230309069166263,3611.366897800026,-0.0497740044886882,0.0,2.5196145493988613,174.59812154282423,0.0015951114224396,0.014763956956925,0.2713668971045567,10.264250567041328,-19.97301031179728,-0.0011602564153805,3.373651390945763,0.017216324700842,0.0010961495152444,1.4817031314364826
0.0026088389067808,0.0109503822800155,10.186185467116172,0.0031662976433573,9.962143915032945,0.0,0.2934446267845306,3672.169477799639,4655.7924637370415,-0.000263284477894,0.0031662976433573,-0.4639842399658671,0.0869488527544728,242.5265284674573,-1748.3056093440189,-914.2654988482216,-0.0431002028845117,-0.061035764162271,0.0674895370664721,-151.73208279092975,10.184504938926034,-4854.054789893506,-0.0020467062558015,1.9578444820952507,-0.0204501707835533,3842.671811892911,-0.0491317684536575,0.0,2.812157060653889,220.57714904431373,0.001831415842322,0.0119650015240422,0.1935285010723546,10.411649322196352,-25.81938902183108,-0.0011406395544104,3.36972152614529,0.0143175367617123,0.0013952649874585,1.9578444820952507
0.0038604444151962,0.0358833392344936,10.11826600272553,0.010539377957198,9.86201220134547,0.0,0.3646915675696385,3300.524315190851,4655.826105981732,-0.0003088096408492,0.010539377957198,-0.5429805131225672,0.1346635296100342,294.62394873064045,-1409.1837512001034,-795.0006463425681,-0.0367136697275408,-0.0578333695615605,0.0712920244085002,-155.15275355081275,10.222316483347807,-4854.056180978225,-0.0018887054556747,2.36029418775287,-0.0171152196009518,3978.023557459114,-0.0479965247444808,0.0,2.975989898884322,263.71533350593955,0.0020046340771052,0.0092509335029416,0.0981810860478581,10.56300067077695,-33.55238102466312,-0.0011074166748514,3.36469035124644,0.0115455609873111,0.0017570741709348,2.36029418775287
0.0047009405338366,0.0600324271282965,10.051783559714778,0.0177006707238631,9.78430186814285,0.0,0.4236545463294675,2759.614966171925,4655.859708420853,-0.0003296125360839,0.0177006707238631,-0.5483512165868876,0.1775786039786378,342.86079851826725,-1085.050534586618,-649.199559515076,-0.0280393346449886,-0.0519775096231924,0.0737169102811239,-154.535299500999,10.26111259277831,-4854.057278359826,-0.001615609096122,2.6737978698472435,-0.0131324369460318,3987.523140239783,-0.0464092595781819,0.0,2.98057162434318,301.7119793620843,0.002106913783137,0.0064251268386171,0.0026890602699415,10.710808691264424,-40.84913208587736,-0.0010637607768749,3.359220239641377,0.0088298439274751,0.002120369332091,2.6737978698472435
0.0049232871712368,0.0819364282399335,9.988863779783262,0.0242146509450305,9.726899526428904,0.0,0.4671070907240724,2071.4658382262287,4655.893269922486,-0.0003451227681166,0.0242146509450305,-0.4712606349607307,0.2141398094715353,380.91286402302063,-779.6230875668341,-466.2867109806769,-0.0178384093325049,-0.043821113613302,0.074267312170476,-149.20729287570526,10.301211640057865,-4854.058083827261,-0.0012660232132654,2.8864364657953345,-0.0086429706340495,3831.000803025754,-0.0444264987662722,0.0,2.826709922390425,331.2834017404541,0.0021210820714167,0.0032199547747479,-0.0832469273859549,10.846390736818112,-46.75158968968359,-0.0010149453803461,3.3541146569449656,0.0059504358747818,0.0024665633505064,2.8864364657953345
0.004392532609826,0.1002759485688208,9.933369674339502,0.0296805529259903,9.686645677340616,0.0,0.4926443952182031,1295.2622220851172,4655.926796663762,-0.0003709802470804,0.0296805529259903,-0.3190936338849119,0.2428077675488273,403.4134043898495,-489.7490443728015,-227.57582999469665,-0.0069404309057075,-0.0339838223690828,0.0726933489557216,-138.57429502809526,10.34123506559641,-4854.058615615726,-0.0009336700447597,2.990083724033528,-0.0038159228417796,3461.697727033644,-0.042120309794714,0.0,2.532370254179085,347.8647536460666,0.0020427668617619,-0.0004712614148495,-0.1526388726351884,10.959700899661826,-51.3535559329052,-0.000967987568072,3.3501907686254917,0.0027750075671732,0.0027599127076341,2.990083724033528
0.003109146475767,0.1140524427162144,9.889304717452076,0.0337896167093379,9.660697259375524,0.0,0.4988439337955243,506.1325849924269,4655.960301639571,-0.0004146376444915,0.0337896167093379,-0.1165906484893934,0.2622243919706398,406.5146155154227,-216.9213759829864,78.89224760662248,0.0038991892365275,-0.023153462773583,0.0691388342567534,-123.00253832018714,10.379609239134094,-4854.058906300676,-0.0006738064001597,2.9807215531461217,0.0011608913657584,2857.5854471658936,-0.0395773381433178,0.0,2.1255793125652107,347.7590200619212,0.0018840393316371,-0.0045469769573332,-0.1988593821499248,11.041399327864944,-55.18608805909709,-0.0009305399575231,3.3481034704018966,-0.000681789399276,0.0029573946016637,2.9807215531461217
0.0012310120804555,0.1226891249323525,9.859529760496484,0.0363609540339561,9.648331277755156,0.0,0.4853520516023298,-215.38828325895207,4655.993802524665,-0.0004800886731982,0.0363609540339561,0.0979318013974694,0.2714540510208735,389.1132273772018,32.30541925423988,449.4723616949256,0.0135366599076425,-0.0116824191616502,0.0641767523685543,-103.5960288958834,10.414738407755069,-4854.058999288049,-0.0004904802235631,2.8586008153801465,0.006091218336976,2033.9465225935517,-0.0368956916199459,0.0,1.64458545716078,329.5369493852516,0.0016614498607496,-0.0087618076852904,-0.2161441214296203,11.083197094077017,-59.302145200758574,-0.0009093979986552,3.3481864931968626,-0.004295321204098,0.0030141525659792,2.8586008153801465
-0.0009473557723581,0.1260509443039434,9.845150321235414,0.0373519146655486,9.648149858763354,0.0,0.4528122283592882,-833.7444297599682,4656.027318243495,-0.000570445905139,0.0373519146655486,0.2871419726570016,0.2701176923467003,353.395639509495,251.00805809959647,863.7032677124948,0.0224653775714336,-0.0002911981795107,0.0587094543057341,-82.94264327178355,10.44482958514289,-4854.058944494367,-0.0003656532148022,2.628240957201511,0.0107810313980272,1053.6002004467423,-0.03417975554144,0.0,1.1251529283417996,295.0289963682488,0.0014000039005641,-0.0128158646408394,-0.2023361037596416,11.083220504683776,-63.42440460157031,-0.0009089552175649,3.350365593770153,-0.0078856520702725,0.002905317458922,2.628240957201511
-0.0031026161919669,0.1242951974570996,9.845783657771834,0.0368136485383632,9.66037483030704,0.0,0.4025722364910963,-1354.5189113803344,4656.060865430446,-0.0007067671768819,0.0368136485383632,0.4217140842459778,0.258317901336911,305.14628023064154,436.4275282227305,1289.9572823063934,0.0305879372024543,0.0106340564784285,0.0536642563210175,-62.75383349464094,10.467870519803173,-4854.058794785274,-0.0002720683506266,2.2982679488786344,0.0150466997121821,8.548773285444653,-0.0315350082565966,0.0,0.5922050047717531,249.90489547465555,0.001129726961769,-0.0164380721554701,-0.1534596222625434,11.041367780578286,-68.48345830877041,-0.0009304328720402,3.354225579293688,-0.011272475382138,0.0026366175068388,2.2982679488786344
-0.0049279123387477,0.1178136033706784,9.860076659709728,0.03487112703391,9.686665571135032,0.0,0.3366575185809607,-1786.917728846236,4656.094455634431,-0.000894981556825,0.03487112703391,0.4830738248276952,0.2366081924761226,251.82659536222005,590.7678128514929,1692.4693750181411,0.0377635754477626,0.0207819469523489,0.0498394147971723,-44.43748052117967,10.481660193875086,-4854.058603429302,-0.0001963419123793,1.88109613232928,0.0187218178103312,-1016.0329097835864,-0.0290633925855646,0.0,0.0689018023565068,201.62574727697887,0.0008798118486134,-0.0194056045602101,-0.072196440886704,10.960401464414684,-75.34381771781813,-0.0009718877084327,3.359101486810618,-0.0142809256088498,0.0022535842140485,1.88109613232928
-0.0061640948345372,0.1071714782836686,9.886185113866365,0.0317012027906347,9.729484938581033,0.0,0.2576958200947157,-2146.5502756083315,4656.128093492881,-0.0011189656077693,0.0317012027906347,0.4653668482875966,0.2059312312081701,201.0074978306616,719.2332116225388,2036.7096931268568,0.043932780935486,0.0298392127117709,0.0477838471154439,-29.615566322737568,10.484114243135233,-4854.05842195016,-0.0001407448751924,1.392465519426069,0.0216636490131874,-1949.3608719644008,-0.02685911158211,0.0,-0.4276926432110368,157.77883545960302,0.0006780002663324,-0.0215487269038266,0.0336556537234528,10.845981815178158,-84.18801466265282,-0.0010285390620062,3.3642017537363915,-0.0167435435708391,0.0018376728667402,1.392465519426069
-0.0066364520179833,0.093031391060752,9.922059487771172,0.0275065301534832,9.79106550530298,0.0,0.168783834619327,-2452.4554397202564,4656.161776118988,-0.0013632046348245,0.0275065301534832,0.3747582741022969,0.167539161667765,159.386503600224,827.0631743463342,2294.0617371699177,0.0490618021351285,0.0374993997952852,0.0477353393302001,-19.279951068428,10.473645424158722,-4854.0582985942965,-0.0001046352918995,0.850851615058374,0.0237584325934737,-2738.631926168941,-0.0250051767345909,0.0,-0.8874645850826717,124.8905689999575,0.0005473103324257,-0.0227530602767661,0.1542567692372481,10.706269341844951,-94.81575020979705,-0.0010934529330601,3.3687381612774576,-0.0185087000582628,0.0014798641544318,0.850851615058374
-0.0062203927474358,0.0760531215261213,9.96728633610301,0.0224848893170404,9.872755109192758,0.0,0.0741278287761,-2722.807636150081,4656.195493653382,-0.0015940678915707,0.0224848893170404,0.2292440720006005,0.1229346231819966,129.2470432834695,917.3403168036853,2443.509793211115,0.0532004547189462,0.043490648639853,0.0496129877041015,-14.442181093099537,10.44675731153164,-4854.0582774694985,-0.0001018935172184,0.2767697482114554,0.0249274823822038,-3349.841499663453,-0.023570668694789,0.0,-1.292694928938599,113.83501074322676,0.0005412516400753,-0.0229886174127152,0.2518911590197213,10.55132333372102,-106.43172220082609,-0.0011583632177334,3.3720438065327625,-0.0194137982581738,0.0011926133566059,0.2767697482114554
-0.0049849349294613,0.0567661033186147,10.02557598790433,0.0167906816389388,9.973194945534486,0.0,-0.0205678881816042,-2986.6383512829707,4656.229230840777,-0.0018067754918395,0.0167906816389388,0.0473339000041273,0.0738009807122039,117.88653638830856,989.568433326454,2464.4776538248784,0.0563262538722573,0.0478234243777762,0.0530726773395307,-12.66250960747503,10.398183581178785,-4854.058398834889,-0.0001079356630577,-0.3080000096404246,0.0251467458633062,-3763.384257261,-0.0226085321157191,0.0,-1.6994008241753047,117.37148170116691,0.0005995401373812,-0.0220842181855082,0.3580507275802524,10.392561996180032,-118.94056248185775,-0.0012143273336292,3.373651513474203,-0.019112844221746,0.0011232463300071,-0.3080000096404246
-0.0033109262367694,0.0354603057640527,10.085330126184072,0.0105068551283739,10.092461792263588,0.0,-0.1121938771577297,-3260.7021942951164,4656.262968998345,-0.0019578116238938,0.0105068551283739,-0.1355856064615593,0.0219043712749065,137.08328932113682,1026.6460714561997,2344.343360156567,0.0583590368171843,0.0501847089895405,0.0575819904778647,-14.685409325547337,10.333064927260772,-4854.058700258868,-0.0001453634625658,-0.8812381364836306,0.0244337716883959,-3980.0671834251184,-0.0221544440671999,0.0,-2.1086477997519357,148.69818957855156,0.0008399141237106,-0.0201628500911283,0.3128345160058978,10.23876847561982,-132.4045038218297,-0.001255175753702,3.373345833336398,-0.0175134973241707,0.0013461750014979,-0.8812381364836306
-0.0013888199910517,0.012301562163995,10.137784426375228,0.0036791333668601,10.228452679489358,0.0,-0.1988192661425966,-3520.603445530058,4656.296689026576,-0.001998972169902,0.0036791333668601,-0.3041803291557417,-0.0307906618038654,170.48506357005067,1005.0880805219706,2105.5474112426564,0.0591805873535734,0.050154760418234,0.062403199923616,-18.365172664871302,10.256589009719098,-4854.059218112232,-0.0002020051373584,-1.4211299334749052,0.0228303298563157,-4001.150206113317,-0.022225414113323,0.0,-2.5026609757805174,193.25494036055787,0.0011024989252714,-0.0176010241587269,0.2407705712280411,10.097606273237362,-143.04298867732993,-0.0012778205365378,3.3712251297509326,-0.015012273118481,0.0015389833902307,-1.4211299334749052
0.0004759215293152,-0.012291119338107,10.181675139163191,-0.0035797262344684,10.375469313999089,0.0,-0.27966802567036,-3730.613827802136,4656.330373094606,-0.0019584943350812,6.279605580945118,-0.4488211208616935,-0.0823090247980573,217.0167777334264,926.8614489600744,1789.4939975156376,0.0580883031565455,0.0474457328077712,0.0670771255493992,-23.890684460424,10.182279097961588,-4854.059986013179,-0.0002696905718196,-1.9070967053343373,0.0203925579730656,-3850.782568430487,-0.0228183955727876,0.0,-2.816705454777365,240.41160643275012,0.0013828158552409,-0.0147122668567666,0.1773999321268681,9.973442929816294,-151.49542974814466,-0.0012814297141688,3.367493357448049,-0.0122096001646625,0.0018051546145573,-1.9070967053343373
0.0022314317175175,-0.0375425548668492,10.219804901403265,-0.0110490723415373,10.52781484048969,0.0,-0.3526454646207441,-3842.966725809199,4656.364006376372,-0.0018015236321745,6.272136234838049,-0.5374073450141293,-0.1308909190485122,261.5454568146692,809.9503885986495,1451.0158380516605,0.054604895638025,0.0417319251877951,0.0710445406417852,-31.736216882025342,10.11276573339688,-4854.061031094291,-0.0003267439433153,-2.320582143888488,0.0171863926679558,-3540.444736212731,-0.0239117966909143,0.0,-3.0007832898784983,292.3164643838614,0.0017344267114343,-0.0119063680091617,0.0760819807009882,9.870366593011925,-155.4004525756589,-0.0012668451652072,3.3625765150481315,-0.009493437818272,0.00200083337897,-2.320582143888488
0.0036702945858815,-0.0621577507943664,10.258288776932476,-0.0183506726322301,10.677804762285897,0.0,-0.4138695902442836,-3818.728357778688,4656.397579406985,-0.0015334265287824,6.2648346345473565,-0.5515745141056647,-0.1748920425901453,301.03950399618776,666.1199200024673,1123.6913361654167,0.0485856267897817,0.0333976729329901,0.0736868780314509,-39.37614380154924,10.044928740344725,-4854.062368945648,-0.0003517092120785,-2.6457637930450826,0.0133119556468817,-3057.693049478956,-0.0254671683557979,0.0,-3.0200972535558783,341.8883011345218,0.0021066736998015,-0.0091628918810731,-0.028486794828118,9.790236399109675,-155.1304928142478,-0.0012362618370615,3.357127175601991,-0.0066949860143216,0.0021140867382684,-2.6457637930450826
0.0045674559811307,-0.084562469094681,10.298122442895492,-0.0250158969963605,10.81637343530256,0.0,-0.4597979122147323,-3620.2274736901386,4656.431090301329,-0.001204030968481,6.258169410183226,-0.4797270529059293,-0.2126477539387701,332.296393962759,486.2323849483445,813.4129452681686,0.0404475902568602,0.0232773137046291,0.0744440736153948,-45.62164440586803,9.980322932300655,-4854.063998964541,-0.000358035802533,-2.870162211435153,0.0089067583059061,-2412.428648433256,-0.0274295952300714,0.0,-2.8674044962487724,381.8810661910537,0.0024614189656651,-0.0062500777607741,-0.1250876628839008,9.731281387607568,-149.837763612223,-0.001194091768323,3.351969360137471,-0.0035193445290602,0.0021401526619623,-2.870162211435153
0.0047508345235773,-0.1033172436012671,10.338047772796267,-0.0306082706499417,10.93317285759285,0.0,-0.4877297429793593,-3215.0602827864554,4656.464545985788,-0.0009018202048611,6.252577036529645,-0.3290561826755527,-0.2425027722421931,350.7137488085117,250.67884295372485,516.8798120492517,0.0308566642741928,0.0122976165023531,0.0730099925202623,-50.4444096752752,9.922874891944682,-4854.065903439378,-0.0003758793720593,-2.9851242445908643,0.0041394810913702,-1657.6828695100949,-0.0297274377570752,0.0,-2.5663843948835714,406.323307411258,0.0027636660012728,-0.0030126281574875,-0.2039860914761563,9.690166396521944,-139.21280444768277,-0.001146777911656,3.3479585468539312,0.0001728169125806,0.0020721361229887,-2.9851242445908643
0.0041730624643322,-0.1173945200108438,10.37640554888494,-0.0348100766535564,11.018767630367073,0.0,-0.4961083502856323,-2596.942130484955,4656.497961585578,-0.0006698240565193,6.24837523052603,-0.1257903438852026,-0.2630261144659701,352.3016855401708,-54.01538969061782,235.7073016563197,0.0204469033002125,0.0012122233089891,0.0695182109010047,-54.345693877824296,9.876828324254708,-4854.06805012715,-0.000409836866125,-2.986161532324662,-0.0008003588146199,-868.1080143869278,-0.032273527588417,0.0,-2.154992917369349,411.1028033595486,0.0029719751110709,0.0005305553236474,-0.2562033639045258,9.663820500605231,-123.77592476873374,-0.0011018389909894,3.3457806613848966,0.0042819254739492,0.0019198777843343,-2.986161532324662
0.0029438546964721,-0.1262686052218902,10.411516319563724,-0.0374552285000532,11.06483584356791,0.0,-0.4845817709529058,-1786.1782096089755,4656.531357894244,-0.0004942000467311,6.245730078679533,0.091061088411105,-0.2732579402715015,335.46651141402043,-424.5869816095739,-22.064673119401093,0.0094248946264556,-0.0088425544694868,0.0645598198429199,-58.48425179125329,9.845269457972414,-4854.07039651675,-0.0004696978768496,-2.8731308335566297,-0.0057143066124823,-125.4890296837488,-0.0349687939414611,0.0,-1.6746495655153586,394.99945937754063,0.0030421165367088,0.0042277404262281,-0.2751080330619655,9.651159041289176,-104.43410246080676,-0.0010664239201919,3.345787157035537,0.0085407211415662,0.001700768478558,-2.8731308335566297
0.0013176450619557,-0.1298465409869735,10.44155733105039,-0.0385130955979248,11.06920357283427,0.0,-0.4538051556396418,-837.6399939711196,4656.564757565422,-0.0003746282943335,6.244672211581661,0.2841847607842754,-0.2728053637544798,301.78247704378487,-839.8640633958871,-247.71517214888965,-0.0015494381130629,-0.0184264681146563,0.0590456068031185,-62.59935738523364,9.829435518960468,-4854.072894200445,-0.0005494097101475,-2.650248745397445,-0.0104062854620784,532.1412417610105,-0.0377077359166593,0.0,-1.15691822546191,359.9879747798661,0.0029455665250218,0.0078779741371646,-0.2591883472300241,9.650589935533093,-83.91010455780727,-0.0010457225611258,3.347920063060013,0.0126322579178986,0.0014394060828498,-2.650248745397445
-0.0004095766909478,-0.1282759865749668,10.464544577132708,-0.0380314198291672,11.031459844837428,0.0,-0.405103795602212,166.59850130925955,4656.598181345524,-0.0002815215028863,6.245153887350419,0.4239686735825021,-0.2617486680185673,256.82804058037,-1267.5735326902634,-437.59287198103567,-0.0120944113781451,-0.0273892285901061,0.0539060124754303,-67.6040672329825,9.829031056047883,-4854.075491761167,-0.0006702913531868,-2.325939699239285,-0.0146905462958416,1105.7418336213336,-0.0403835726406538,0.0,-0.6219204831134486,311.81074202192184,0.0026852260628936,0.0112978198323761,-0.205311142868212,9.662209128426886,-63.77339232942722,-0.0010420859277511,3.351779866807707,0.0162832266876727,0.0011662867818055,-2.325939699239285
-0.0019449018062738,-0.1219128488723104,10.47832425415385,-0.0361242060603317,10.954020610958418,0.0,-0.3404676907582307,1147.96548465846,4656.63164508108,-0.0002042464948034,6.247061101119255,0.4906053446624251,-0.2406210603723418,208.06595331448665,-1671.899894571832,-594.0159686998383,-0.0218685178394876,-0.0355181058286567,0.049953339141711,-74.38316093498686,9.84272022959359,-4854.0781366937545,-0.0008558728153618,-1.9125224941234635,-0.0183982377375741,1598.362830888637,-0.0428928360818553,0.0,-0.0920902992461183,257.9381207602289,0.0023038331875886,0.0143213232019203,-0.1165758934476327,9.687484717647258,-45.34160441960656,-0.001054899214192,3.356709395673752,0.0192770301888599,0.0009112575409164,-1.9125224941234635
-0.0030299968539273,-0.1112936348719577,10.48082980425228,-0.0329597942090267,10.84229228385462,0.0,-0.2625136347305865,2039.16796824968,4656.665157631478,-0.0001462150584041,6.25022551297056,0.4767728846840606,-0.2103585060365002,163.17591214323937,-2018.5399757560017,-722.8687927699071,-0.0305349726139047,-0.0426853524824916,0.0477663398840722,-83.24723191095276,9.868621209108372,-4854.080777329012,-0.0010877373506672,-1.4257468327876486,-0.0213839321964225,2019.3327812201892,-0.0451396610786781,0.0,0.4136193136529762,206.05677059107663,0.0018816958580829,0.0167909182693474,-0.0014382864920647,9.728977942974437,-30.294556495714115,-0.0010807776241537,3.3619102780732937,0.0214490106573848,0.0007025309453396,-1.4257468327876486
-0.0034801458175469,-0.0970732928509955,10.470457878171292,-0.0287388649662174,10.70431762564112,0.0,-0.1743603849723039,2789.559226425776,4656.698720007567,-0.0001072626826139,6.254446442213369,0.3879189464314553,-0.1722235309421101,128.90873885636245,-2279.275677369226,-830.0796720623512,-0.0377710779702892,-0.0488278771561531,0.0476143908972296,-93.96613783822367,9.904626776620022,-4854.08336447574,-0.001349041870312,-0.8841971197995204,-0.0235312568071889,2382.916358113467,-0.0470394056576034,0.0,0.8828632517214219,163.0706507921085,0.0015121660457899,0.0185610870637057,0.129523305263179,9.789072443184718,-19.683998313851152,-0.0011141281554889,3.366575925632062,0.0226859550707637,0.0005640139177829,-0.8841971197995204
-0.0032033787547209,-0.0799258263208063,10.444146453806152,-0.0236635501067789,10.550031224572672,0.0,-0.0801026464605784,3367.3472430120046,4656.732325772177,-0.0001049070274164,6.259521757072808,0.2420110309564924,-0.1277374190683498,116.47910031749622,-2433.0820164857555,-919.1050787942957,-0.0432974669440906,-0.05393638489539,0.0494382921958265,-105.85156158411628,9.949749456358392,-4854.085852532873,-0.0016080468435628,-0.3085859396810393,-0.0247586504478654,2703.8852453234285,-0.0485215158145467,0.0,1.295839816351016,132.25641885012567,0.0012171138218436,0.0194794642778452,0.243304245887821,9.86930250853414,-14.58383218902611,-0.0011480664771624,3.370016220397712,0.0229659327456239,0.0005595524035611,-0.3085859396810393
