longslipRL,x,y,RR,sideslipFL,ay,slip1,FyFR,signal,pitchrate,signal,az,ax,roll,FL,sideslipRL,gas,yaw,sideslipRR,FyRL,yawrate,FxRR,longslipRR,rollrate,vy,FyFL,pitch,FxFR,brake,vx,longslipFL,FxFL,RL,FyRR,slip,longslipFR,FxRL,steeringangel,sideslipFR,FR
0.088688191961059,9975.997882731222,-138.64702685762572,4.634062245876534,-0.0319719109681524,-0.1067613957693524,0.0,-2092.228996518644,0.0,-0.098300672978946,0.0,-0.0782901170685111,5.652472838649539,-0.0009097828842815,1.3726993356296606,0.0353361182064181,0.3466231603107116,-0.0130111212877186,-0.0444043444037214,-2204.820530984108,0.0007441603946353,4599.484218447159,0.1194265123803725,-0.0080730858124977,0.0032507532127129,2082.579027736018,-0.0055645826518713,-149.88364565951366,0.0,0.4122103351705843,-0.001423816417941,-150.7804486623583,3.769773395654171,2045.2467304899783,0.0,-0.0014991234623158,4746.306782619765,-0.0001012748204085,0.0332968122311649,1.3717552945574374
0.0855301004074788,9976.00231833547,-138.6470582303949,4.797721979423063,-0.0310041040526694,-0.1252239122259675,0.0,-2031.6673891617693,0.0,-0.1013327723612805,0.0,-0.0903513842184281,5.772658736524028,-0.0009851143120667,1.5509909781911695,0.0314753617293184,0.3383825991969657,-0.0130014737828505,-0.0446445638190238,-2070.188630798818,0.0011542867266554,4677.7532383954585,0.1332410085083881,-0.00708191582703,0.0021173801590541,2025.177110936368,-0.0065650849759023,-151.47219102725563,0.0,0.4693269677210067,-0.0014480231088247,-151.98643905852123,3.5977034310216824,1887.119806612552,0.0,-0.0015159883262936,4857.007081015112,-0.000144865908497,0.0321357368363319,1.5527003739923917
0.0760145317416796,9976.007331782388,-138.6471094030337,4.965422755864714,-0.0297605220490833,-0.1529728936520071,0.0,-1941.7883491149569,0.0,-0.1034598192592623,0.0,-0.0963119890607939,5.912203024634653,-0.001050776551641,1.733828191602013,0.0263872428817764,0.3304800807751542,-0.0129871263885554,-0.04433454662181,-1940.9445436789329,0.0016898644309277,4753.997894060058,0.1483942592365569,-0.0061727911484506,0.0007820619206739,1946.93626383234,-0.0075907772186049,-151.70626674699218,0.0,0.5276976700670416,-0.0014132457731832,-151.7873118164917,3.334371087615353,1702.5519200131455,0.0,-0.0014773682102501,4999.111701335698,-0.0001868425594276,0.0304690032371259,1.7386514355021954
0.0539138758884853,9976.01293742691,-138.6471830349383,5.189288933325222,-0.028663689037525,-0.1827871113143611,0.0,-1829.0405289824228,0.0,-0.1049107251348992,0.0,-0.0946520058134711,6.123210101561403,-0.0011083782485311,1.9187772802836385,0.0206835425848577,0.3219250066396684,-0.0129668361440971,-0.0441103061075691,-1825.9240335319423,0.0022989383841531,4830.081423991379,0.167114077620137,-0.0054512691461282,-0.0008224108319033,1861.1973458905488,-0.0086337887793542,-153.77990043266618,0.0,0.5877459550226789,-0.0014392789110728,-153.9737946825842,2.886742794076303,1516.5825047420951,0.0,-0.001481249449181,5261.815933598384,-0.000222305240929,0.0284492988514972,1.927305507331043
0.026791012206014,9976.019151791588,-138.6472818517626,5.424220701035922,-0.0266778494051117,-0.1914804491590487,0.0,-1713.6441598465442,0.0,-0.1055628873801714,0.0,-0.0536344420233037,5.906189432812564,-0.0011595399841271,2.1067969062835985,0.0140603161348405,0.3141590277227495,-0.0129381298529988,-0.0450557374165578,-1663.429001122345,0.0035948589061845,4904.056335244065,0.1870699667669856,-0.0047913526950242,-0.0026308249928588,1768.4897203672565,-0.0096876184095954,-151.33908521705402,0.0,0.6487152164079588,-0.001288263362585,-148.99947995141366,2.46268801441204,1346.7647610619051,0.0,-0.0013938770319575,4840.310670989062,-0.0002451134923848,0.0273437157630359,2.120015160956985
0.0305427820403721,9976.025963129976,-138.64740369867334,5.3440148785092125,-0.0231181903123254,-0.0027511105172471,0.0,-1666.9613114252231,0.0,-0.1048870809173455,0.0,-0.0796653233663831,5.981203339168561,-0.001198783197121,2.2813105170038246,0.0098293904031139,0.3117611066309719,-0.0128934880920991,-0.0444438991616352,-1281.9816275203468,0.0047917341968422,4959.148955458898,0.1886077166399125,-0.0029684853374941,-0.0038191966040857,1598.2043366356029,-0.0107402084287598,-147.98077999693322,0.0,0.7077962192073309,-0.0013755431946108,-149.79439612962082,2.659708420571044,1263.3273462507082,0.0,-0.0014483672247642,4888.101573809783,-0.0003040193379346,0.0276708064812113,2.30282848634154
0.0294564441681847,9976.033370290672,-138.6475405852592,5.173245263732887,-0.0217610941668274,-0.053794562303297,0.0,-1595.3201625548872,0.0,-0.1033045647221656,0.0,-0.0520247844838905,5.988357035802937,-0.0012137987323673,2.4628804208862727,0.0106909789170252,0.3068554053636894,-0.0128470715648614,-0.0390508964321774,-1119.6007025912702,0.0044879224419897,5030.695766401707,0.1816866858584839,-0.0003044759424179,-0.004382312151994,1455.8754451864488,-0.0117812566447245,-144.59508802699045,0.0,0.7676154320340431,-0.0012965799988134,-147.0435967242705,2.7827281756825872,1186.6549710193722,0.0,-0.001383280059378,4819.083227346351,-0.0002211757583457,0.0258965160740436,2.483978487365606
0.0292683327936232,9976.041377870068,-138.64769083079202,4.895858982243699,-0.0204977804915478,-0.0704630826089681,0.0,-1495.0047023553504,0.0,-0.1007698556070207,0.0,-0.0164055804922467,6.067450764003008,-0.0012032660347137,2.6437333147810755,0.0106795867434981,0.3012696341652628,-0.0128043678237787,-0.0342489763199776,-1082.6256344035069,0.0041049548105516,5099.140555958194,0.1639605030547258,0.0021312266671524,-0.0050391694407733,1349.0502934187243,-0.0128010927582406,-144.90241402135476,0.0,0.8279738376127899,-0.0012765214284867,-147.67572631852002,2.931970461549162,1139.460572874825,0.0,-0.0013597814825955,4874.241113947746,-1.4909251639671873e-05,0.0240226351737954,2.6636429079333173
0.0292635569663256,9976.049992571418,-138.64785501447142,4.555192338966349,-0.0188825856352592,-0.0202156593685906,0.0,-1393.710320267494,0.0,-0.0973507200860191,0.0,0.0233000434604702,6.125087293513066,-0.0011685309820894,2.824302349359819,0.0103191281768564,0.2953153511400972,-0.0127651700891164,-0.0298368830285872,-1052.1195819994268,0.0037314183811014,5155.194544743642,0.1369833031159945,0.0046241850873298,-0.0056202085299145,1247.8167466565826,-0.0137906902696754,-144.48847728156258,0.0,0.8889311996947082,-0.0012793327953322,-147.60049158055273,3.0916294726389,1160.7879080831092,0.0,-0.0013470770615614,4905.435650369119,0.0002449723871166,0.0225011795023626,2.843211965753652
0.0292344581612733,9976.059219902285,-138.64803032353,4.175185396398635,-0.0172251572951304,0.0246709958707219,0.0,-1301.0653935098926,0.0,-0.0930681489071256,0.0,0.0743153077701283,6.169730554781344,-0.0011064206354123,3.005655069713137,0.011110795723312,0.2893136110361913,-0.0127316751485366,-0.0244612020029872,-1065.3518917859374,0.0029684025808745,5200.460896236809,0.101619148591908,0.0075758268117996,-0.0057768830873073,1142.7941393616725,-0.0147413696233171,-143.46923548148737,0.0,0.9504202070691468,-0.0012738350152892,-147.3789017679085,3.257162045289663,1264.0458458593614,0.0,-0.0013260558915855,4926.327663801461,0.000562737546222,0.0210426467322337,3.0219877427379087
