roll,vy,brake,pitch,gas,signal,FyRR,FxFR,rollrate,FL,sideslipFL,vx,RR,FxRL,sideslipRR,RL,longslipFR,steeringangel,signal,longslipFL,FyFL,FxFL,FyRL,FyFR,slip,yaw,slip1,FR,ay,az,sideslipFR,sideslipRL,FxRR,longslipRR,y,x,longslipRL,pitchrate,yawrate,ax
-3.0910198715721423e-06,4.2815858075179264e-06,0.0,-0.0006653748853689,0.1048795223845428,0.0,165.41824339459558,-77.88128812101014,-1.4518399399587518e-07,33.52332754371915,0.0024157391933239,11.101524589800857,33.55964773308827,101.13865424039268,-0.0019830627845483,33.55961865866761,-0.0004722558039172,0.0,-1.3292597674053874,-0.000472257300899,-199.3281166073407,-77.8886844681341,-165.37180357170973,199.3777306345311,3.782808921498641e-07,-0.0339532323441574,3.782808921498641e-07,33.52351006141317,5.964332120725861e-05,-1.2096466800792493e-07,-0.0024165599244421,0.0019823679624452,101.14442050185303,0.0006065725674557,-4856.767082588594,4736.667891642413,0.0006064959543926,5.006329646321654e-07,5.337879462653067e-06,0.0002325310196295
-3.0925048478041e-06,4.285856227278478e-06,0.0,-0.0006653698976137,0.1048793847256564,0.0,165.41827235965602,-77.88127001353482,-1.512418071931337e-07,33.523334501843536,0.0024157388283301,11.101526908949756,33.55965453623632,101.13754566068955,-0.0019830632498447,33.559625437345616,-0.000472255680486,0.0,-1.402284685478381,-0.0004722571779478,-199.3281012456558,-77.88867035741278,-165.37178744994668,199.3777709062418,3.786617424548231e-07,-0.0339531789501563,3.786617424548231e-07,33.52351712851094,5.970680609678122e-05,-1.0052705605578989e-07,-0.0024165603200824,0.0019823678516512,101.1433149063449,0.0006065659977887,-4856.770851146863,4736.778842942908,0.0006064893434838,4.972458203427807e-07,5.340649579275523e-06,0.0002311556631056
-3.0940505690543053e-06,4.290426774109517e-06,0.0,-0.0006653649440773,0.1048792478792633,0.0,165.41829938792776,-77.88125193733761,-1.5731665501398022e-07,33.523341418485906,0.0024157384783414,11.101529214382529,33.55966129965027,101.13644353760154,-0.0019830636932592,33.559632175868146,-0.0004722555577544,0.0,-1.4718046221333854,-0.0004722570556408,-199.32808710143192,-77.88865636082913,-165.37177310425753,199.37780922740023,3.790695426196911e-07,-0.0339531255282109,3.790695426196911e-07,33.52352415434557,5.97656301116801e-05,-8.113126603583055e-08,-0.002416560694641,0.0019823677592496,101.14221595574384,0.0006065594681294,-4856.774619699945,4736.889794266708,0.0006064827705478,4.937973112487635e-07,5.343464479388911e-06,0.0002297885142885
-3.0956567319940623e-06,4.295246215316569e-06,0.0,-0.0006653600253073,0.1048791118402638,0.0,165.4183245357746,-77.88123389191746,-1.6332356518328236e-07,33.523348293856614,0.0024157381436805,11.10153150618107,33.55966802349188,101.13534784182612,-0.0019830641156417,33.55963887452667,-0.0004722554357321,0.0,-1.537645813734125,-0.0004722569339649,-199.328074211709,-77.88864247552185,-165.3717604561181,199.37784559789247,3.7949967431174985e-07,-0.0339530720778535,3.7949967431174985e-07,33.52353113916576,5.981987727643384e-05,-6.294193541802292e-08,-0.0024165610483567,0.0019823676842077,101.1411236103724,0.0006065529782171,-4856.7783882478325,4737.000745613677,0.0006064762354455,4.902994555113081e-07,5.346327661778333e-06,0.0002284295333202
-3.0973222273572427e-06,4.300264110039938e-06,0.0,-0.000665355141731,0.1048789766036088,0.0,165.41834788020034,-77.88121587688882,-1.691856309067156e-07,33.52335512816584,0.0024157378244426,11.10153378442688,33.55967470792354,101.1342585450472,-0.0019830645180496,33.559645533606485,-0.0004722553143899,0.0,-1.599643691590987,-0.0004722568129437,-199.3280625944272,-77.88862869947262,-165.37174940916134,199.3778800410836,3.7994759208182773e-07,-0.0339530185985865,3.7994759208182773e-07,33.523538083218526,5.986968654043909e-05,-4.6100135939685324e-08,-0.0024165613817237,0.0019823676253186,101.14003782964612,0.0006065465277831,-4856.782156790515,4737.111696983678,0.0006064697380499,4.867642956889717e-07,5.349241659953991e-06,0.0002270786791415
-3.099045223068784e-06,4.305431441388788e-06,0.0,-0.0006653502936557,0.1048788421643208,0.0,165.41836951636583,-77.88119789303757,-1.748343758459485e-07,33.52336192162806,0.0024157375204371,11.101536049201007,33.559681353108964,101.13317561909618,-0.0019830649017187,33.55965215338621,-0.0004722551937269,0.0,-1.657643293297168,-0.0004722566925775,-199.32805224492483,-77.88861503045736,-165.37173985180138,199.37791260655817,3.80408880137706e-07,-0.033952965089892,3.80408880137706e-07,33.52354498674463,5.991525046240279e-05,-3.072262368921049e-08,-0.0024165616955413,0.0019823675812318,101.13895857209158,0.0006065401165507,-4856.78592532798,4737.222648376576,0.0006064632782342,4.832037384930615e-07,5.35220809770036e-06,0.0002257359089834
-3.100682869383547e-06,4.311457715509823e-06,0.0,-0.0006653454820834,0.104878708524368,0.0,165.41836606151185,-77.880212720191,-1.358022240296915e-07,33.52336936083951,0.0024157120390331,11.101538300579668,33.5596879491248,101.13207625644056,-0.0019830641504046,33.55965874438581,-0.0004722449707353,0.0,-1.7114996500540771,-0.0004722666762781,-199.32735867516675,-77.88956895659116,-165.37175518861926,199.3786266754576,3.809424027109515e-07,-0.0339529115352018,3.809424027109515e-07,33.52355116351601,6.176009067996163e-05,6.597372412817511e-09,-0.0024165871160028,0.0019823686696372,101.13790779139408,0.0006065340018419,-4856.789693860223,4737.33359979224,0.0006064565875909,4.793711643910315e-07,5.360338848582025e-06,0.0002244113295619
-3.101165031388751e-06,4.319880657206798e-06,0.0,-0.0006653407132315,0.1048785757405425,0.0,165.41813812656014,-77.88104305517048,3.7158520663758014e-08,33.52337734348058,0.0024157381310622,11.101540538604652,33.55969442581362,101.13097348003087,-0.0019830580352803,33.55966537885176,-0.0004722542181264,0.0,-1.761078149017623,-0.0004722572093273,-199.3271567649657,-77.88871056595073,-165.37199503339534,199.3788415480001,3.816820281198463e-07,-0.0339528578286793,3.816820281198463e-07,33.52355671613432,6.064001325465999e-05,1.1554614752648305e-07,-0.0024165607905492,0.0019823751224346,101.13687080567644,0.0006065276755096,-4856.793462387197,4737.444551230535,0.0006064501758842,4.747937929111009e-07,5.378932844603625e-06,0.0002230670953474
-3.099713635745503e-06,4.309301521046674e-06,0.0,-0.0006653359896296,0.1048784437793485,0.0,165.4176645458052,-77.8812409670191,2.2658013675802013e-07,33.52338427663302,0.0024157786479003,11.101542763350448,33.559700834908064,101.12991853776477,-0.0019830509166213,33.559672004229576,-0.0004722567576252,0.0,-1.806254869760396,-0.0004722544278464,-199.3292035302416,-77.88848344094916,-165.37248039884892,199.3768101357809,3.807208122782788e-07,-0.0339528039754188,3.807208122782788e-07,33.52356324203748,5.701710242073347e-05,7.706897406983216e-08,-0.0024165203103549,0.0019823825711331,101.13580203534116,0.000606521245208,-4856.797230908961,4737.555502691326,0.0006064439762828,4.704953879780602e-07,5.387983035125588e-06,0.0002217399747134
-3.096750939054708e-06,4.268016667952675e-06,0.0,-0.0006653313034414,0.1048783124617861,0.0,165.41724002167106,-77.88134374883425,3.390089049526836e-07,33.5233906411122,0.0024157927806303,11.10154497498436,33.55970720916546,101.12888146133206,-0.0019830476101591,33.55967858538698,-0.0004722563218819,0.0,-1.8469168940081195,-0.0004722546074524,-199.3311862654424,-77.88834594046469,-165.3729161423357,199.37485702708307,3.7701315739774897e-07,-0.0339527501341384,3.7701315739774897e-07,33.523570258272045,5.385997758132153e-05,-3.5267755351648474e-08,-0.0024165065282792,0.0019823861965823,101.13473176398168,0.000606514782487,-4856.800999425778,4737.666454174472,0.0006064379013784,4.672544614588456e-07,5.378634220805429e-06,0.0002204373730376
-3.0931669887352864e-06,4.21049811282925e-06,0.0,-0.0006653266439914,0.1048781817436119,0.0,165.41707791911696,-77.88138135805791,3.620666265468535e-07,33.523396841395794,0.0024157845942699,11.101547173654716,33.55971356839181,101.12785684697492,-0.0019830488411742,33.55968510248497,-0.0004722564416198,0.0,-1.8829625878765577,-0.0004722542357196,-199.33180105795648,-77.88827083517272,-165.3730887357011,199.37427942317163,3.718538804544316e-07,-0.0339526964514717,3.718538804544316e-07,33.523577356085724,5.301292901826142e-05,-1.284526335595161e-07,-0.0024165150574735,0.0019823852761199,101.133662205233,0.0006065083577675,-4856.804767937896,4737.777405679836,0.0006064318583347,4.649910472751122e-07,5.359090249333329e-06,0.0002191488018906
-3.089733033919936e-06,4.156918778892213e-06,0.0,-0.0006653220038294,0.1048780517280023,0.0,165.41720128687456,-77.8813356559145,3.204189764650228e-07,33.523402989943705,0.0024157685293061,11.101549359436786,33.55971992609206,101.12683962668672,-0.0019830530848546,33.55969154343604,-0.0004722562384218,0.0,-1.914301855903245,-0.0004722542001241,-199.33127293049063,-77.88828074695154,-165.3729752365144,199.37483943884757,3.670491132884334e-07,-0.033952642969856,3.670491132884334e-07,33.52358442202051,5.407263287208943e-05,-1.7350608434766208e-07,-0.0024165312549155,0.0019823813377535,101.13259591775464,0.000606501980043,-4856.808536445378,4737.8883572072855,0.0006064258279782,4.632669775300759e-07,5.339817172038728e-06,0.0002178645205156
-3.086938324991328e-06,4.119636768801983e-06,0.0,-0.0006653173798933,0.1048779225341297,0.0,165.4175215698706,-77.88127143600462,2.420023817830298e-07,33.52340914664737,0.0024157530601273,11.101551532357693,33.55972628789213,101.12582333427362,-0.0019830585688031,33.55969790418923,-0.0004722557352119,0.0,-1.9408563662393252,-0.0004722544763893,-199.33025022902547,-77.88831278320409,-165.3726643907803,199.37588388162368,3.637061604856762e-07,-0.0339525896514074,3.637061604856762e-07,33.5235913984774,5.60025851368209e-05,-1.7782445956887677e-07,-0.0024165466729711,0.0019823761559445,101.13153879886586,0.0006064956870289,-4856.812304948129,4737.999308756695,0.0006064197737629,4.6167583573887173e-07,5.3263529385550485e-06,0.0002165813993572
-3.085031573334883e-06,4.102227644330592e-06,0.0,-0.0006653127724849,0.1048777942154834,0.0,165.41792905958943,-77.88121130487266,1.4718297632874944e-07,33.523415341131724,0.0024157408554168,11.101553692438914,33.55973264897434,101.12480559725412,-0.0019830640394179,33.55970419080309,-0.0004722552544863,0.0,-1.9625597464382607,-0.0004722547361287,-199.3291957159967,-77.88834375434011,-165.37226609042364,199.37695353098775,3.6214596538733924e-07,-0.0339525364299223,3.6214596538733924e-07,33.52359825901354,5.803569175723197e-05,-1.549965946518397e-07,-0.002416558759934,0.0019823709857122,101.130493792546,0.0006064894904351,-4856.816073445967,4738.110260327942,0.0006064136889996,4.599397582336137e-07,5.319651949194085e-06,0.0002153006039104
-3.084101200026188e-06,4.103055624248612e-06,0.0,-0.0006653081840661,0.1048776667607188,0.0,165.4183383873812,-77.8811560273231,4.873930740960308e-08,33.52342157363854,0.0024157320535526,11.101555839719488,33.55973899869009,101.12378653246334,-0.0019830688114929,33.55971041484065,-0.000472254832545,0.0,-1.9793577493524488,-0.0004722549384328,-199.32831464783223,-77.88837148953147,-165.37186586183665,199.3778487685216,3.622223402233363e-07,-0.0339524832436373,3.622223402233363e-07,33.52360500573391,5.979152552567998e-05,-1.1552016737386727e-07,-0.0024165674627598,0.0019823665134298,101.12946154009424,0.0006064833801554,-4856.819841938702,4738.221211920906,0.0006064075879592,4.5788821864903595e-07,5.318486628678166e-06,0.0002140243942471
-3.084138687491924e-06,4.118419588810494e-06,0.0,-0.0006653036183522,0.104877540128712,0.0,165.4186980578392,-77.8811075423023,-4.5822987626015124e-08,33.523427833843584,0.0024157261027156,11.10155797425864,33.559745325978014,101.12276745261596,-0.001983072606032,33.55971658805173,-0.0004722544645673,0.0,-1.9912083887228529,-0.0004722550862282,-199.3276569674815,-77.88839290300047,-165.37151532740066,199.37852296336123,3.6360358596049686e-07,-0.0339524300465178,3.6360358596049686e-07,33.52361165013411,6.11480178574181e-05,-6.720618552458748e-08,-0.0024165733582009,0.0019823630189616,101.12844124322883,0.0006064773445047,-4856.823610426172,4738.332163535462,0.0006064014845163,4.554297529988028e-07,5.321168445169481e-06,0.0002127545578225
-3.0850802044787723e-06,4.144271549161716e-06,0.0,-0.0006652990796172,0.1048774142774803,0.0,165.41898431964225,-77.88106640393043,-1.3235842349324634e-07,33.523434108845365,0.0024157223822125,11.101560096129338,33.559751621946724,101.12175015205963,-0.0019830753852458,33.55972271985345,-0.0004722541593972,0.0,-1.9980820441227272,-0.0004722551704444,-199.3272068676691,-77.88840682954788,-165.3712383261552,199.37899229040772,3.659265542936449e-07,-0.0339523768083436,3.659265542936449e-07,33.52361820550166,6.21089956731299e-05,-1.6347201990613504e-08,-0.0024165770549548,0.0019823605405255,101.127431346575,0.0006064713720779,-4856.827378908247,4738.443115171488,0.000606395390827,4.525355835845242e-07,5.326252315788313e-06,0.000211492126272
-3.0868329129525e-06,4.176947024596986e-06,0.0,-0.0006652945721402,0.104877289176179,0.0,165.41919183301178,-77.88103153424693,-2.0883698016254495e-07,33.523440385548966,0.0024157203418316,11.101562205411334,33.55975788049472,101.12073621602534,-0.001983077236995,33.559728816748056,-0.0004722539111177,0.0,-1.9999615349933104,-0.000472255197389,-199.32692802140343,-77.88841414165661,-165.37104024100086,199.3792918341336,3.688622727010822e-07,-0.0339523235112093,3.688622727010822e-07,33.523624684990324,6.272657997057328e-05,3.214391329548348e-08,-0.0024165790825332,0.0019823589902304,101.1264303305457,0.0006064654528373,-4856.831147384831,4738.554066828862,0.0006063893169604,4.4922625287958026e-07,5.332683758081216e-06,0.0002102375839906
-3.089291431916638e-06,4.21340922107233e-06,0.0,-0.0006652900997929,0.1048771648055592,0.0,165.41932583218266,-77.88100172314448,-2.745411423044272e-07,33.523446652455675,0.0024157195195762,11.101564302186697,33.55976409797827,101.11972679535458,-0.0019830783041786,33.55973488269052,-0.0004722537078062,0.0,-1.9968421635862448,-0.0004722551794333,-199.3267815189772,-77.888416043641,-165.37091583878495,199.3794590310405,3.721379704145812e-07,-0.0339522701457778,3.721379704145812e-07,33.52363110010907,6.306642996020406e-05,7.490084029236928e-08,-0.0024165798881191,0.0019823582247826,101.12543702611134,0.0006064595795454,-4856.834915855862,4738.665018507462,0.0006063832698928,4.455566611121632e-07,5.339756378498359e-06,0.0002089911167573
-3.0923478685297984e-06,4.2512820125595e-06,0.0,-0.0006652856657794,0.1048770411543043,0.0,165.41939668516892,-77.88097585543171,-3.295360982393948e-07,33.523452900362365,0.0024157195428509,11.101566386537671,33.559770272545755,101.11872266481592,-0.001983078744163,33.55974091979012,-0.0004722535390526,0.0,-1.9887317267055056,-0.0004722551273031,-199.326732340389,-77.88841370858384,-165.3708547194122,199.3795278936765,3.75540123344346e-07,-0.0339522167082395,3.75540123344346e-07,33.523637460129954,6.319306566684246e-05,1.1002460576576494e-07,-0.0024165798380223,0.001982358086191,101.12445060254188,0.0006064537472418,-4856.838684321306,4738.775970207164,0.0006063772541927,4.416012148661619e-07,5.347030753389655e-06,0.0002077527658735
-3.09589761881169e-06,4.288792552570989e-06,0.0,-0.0006652812725103,0.1048769182154826,0.0,165.41941649487188,-77.88095290244557,-3.743243631905215e-07,33.5234591222839,0.0024157201244609,11.10156845854583,33.55977640352007,101.11772431296788,-0.0019830787069618,33.55974692895907,-0.0004722533958044,0.0,-1.9756504962194672,-0.0004722550502464,-199.32675148123417,-77.88840822702501,-165.3708447260373,199.3795269943197,3.78909356992977e-07,-0.0339521631980743,3.78909356992977e-07,33.52364377217961,6.316348629369972e-05,1.3675391503286598e-07,-0.0024165792191362,0.0019823584237119,101.1234704960318,0.00060644795246,-4856.842452781143,4738.886921927842,0.0006063712728644,4.374417896277462e-07,5.354257893925114e-06,0.0002065225024364
-3.099842461825715e-06,4.324678099663836e-06,0.0,-0.0006652769215761,0.1048767959843682,0.0,165.41939715618798,-77.88093201012921,-4.09629409774041e-07,33.52346531316144,0.0024157210521828,11.101570518291767,33.55978249094247,101.11673202431672,-0.0019830783248711,33.55975291038923,-0.0004722532704947,0.0,-1.9576311683917689,-0.0004722549559567,-199.3268162303625,-77.88840050535833,-165.370873898672,199.37947902968813,3.821321141195804e-07,-0.0339521096165042,3.821321141195804e-07,33.52365004151499,6.302487771340376e-05,1.5507419022164454e-07,-0.0024165782462508,0.0019823591043084,101.12249633399512,0.0006064421927673,-4856.846221235375,4738.997873669376,0.0006063653278127,4.331595442464805e-07,5.361316509694331e-06,0.0002053002576949
-3.104092002915148e-06,4.358085355491966e-06,0.0,-0.0006652726137832,0.1048766744572694,0.0,165.41934936708705,-77.88091251954367,-4.36267129596518e-07,33.52347146951239,0.0024157221745635,11.101572565855005,33.55978853526457,101.11574594967443,-0.0019830777088527,33.55975886387217,-0.0004722531573267,0.0,-1.9347187821576888,-0.000472254850336,-199.32690956125504,-77.88839124655195,-165.37093147180013,199.37940123590965,3.8513163446841473e-07,-0.0339520559654935,3.8513163446841473e-07,33.52365627185664,6.281455411807242e-05,1.6540012900416966e-07,-0.0024165770742288,0.0019823600163347,101.12152786948434,0.0006064364664388,-4856.849989684009,4739.108825431638,0.0006063594202035,4.288301168062798e-07,5.3681647876263385e-06,0.0002040859384706
-3.108564164626795e-06,4.3884773574658735e-06,0.0,-0.0006652683492241,0.1048765536310943,0.0,165.41928222806737,-77.88089394053652,-4.550738066985816e-07,33.52347758907936,0.0024157233865186,11.101574601313883,33.55979453715211,101.1147661561286,-0.0019830769486579,33.559764789000646,-0.0004722530519867,0.0,-1.9069706065502845,-0.0004722547377744,-199.3270191478865,-77.88838098047273,-165.37100828126972,199.3793062353543,3.878596024125265e-07,-0.0339520022471555,3.878596024125265e-07,33.52366246573021,6.256102607209953e-05,1.683683354897502e-07,-0.0024165758114716,0.0019823610694548,101.12056493523662,0.0006064307722143,-4856.853758127062,4739.219777214514,0.0006063535507233,4.245211726653408e-07,5.374805489529257e-06,0.0002028794366508
-3.1131851600867744e-06,4.415554602102872e-06,0.0,-0.0006652641273637,0.1048764335030158,0.0,165.41920318104425,-77.8808759280922,-4.6686827281325e-07,33.523483670523504,0.0024157246170776,11.101576624745563,33.55980049736629,101.11379265966576,-0.001983076114813,33.55977068528857,-0.0004722529513889,0.0,-1.8744559975575987,-0.0004722546214378,-199.32713632467437,-77.88837008957323,-165.3710968296141,199.37920300303796,3.902890655166726e-07,-0.0339519484634451,3.902890655166726e-07,33.52366862476783,6.22854904440131e-05,1.6471971635969194e-07,-0.0024165745318781,0.0019823621926813,101.11960741454304,0.0006064251091421,-4856.857526564556,4739.330729017878,0.000606347719751,4.202913636545988e-07,5.381262375651809e-06,0.0002016806364586
-3.1178892082405773e-06,4.439191805692955e-06,0.0,-0.0006652599471316,0.1048763140704382,0.0,165.41911812704058,-77.8808582536369,-4.724342555492093e-07,33.52348971317198,0.0024157258196808,11.101578636226012,33.559806416695906,101.11282544570034,-0.0019830752613672,33.559776552238915,-0.0004722528534262,0.0,-1.837256224768832,-0.0004722545035078,-199.32725516339147,-77.88835883929484,-165.37119117081653,199.37909775800864,3.924087530302643e-07,-0.0339518946160365,3.924087530302643e-07,33.5236747499586,6.200334312581327e-05,1.5523726124091065e-07,-0.002416573284507,0.0019823633316376,101.11865522205424,0.0006064194764822,-4856.861294996513,4739.441680841609,0.0006063419274584,4.161900716118416e-07,5.387565405174193e-06,0.0002004894184011
-3.12261814104749e-06,4.459389029520546e-06,0.0,-0.0006652558070136,0.1048761953308569,0.0,165.4190316243541,-77.88084077177223,-4.725140741796573e-07,33.523495716818026,0.0024157269647084,11.101580635829992,33.55981229592064,101.1118644824302,-0.0019830744287771,33.559782389379485,-0.0004722527566599,0.0,-1.7954642682426762,-0.000472254385484,-199.3273717185052,-77.88834740960165,-165.37128671324808,199.3789947069636,3.942186821718658e-07,-0.0339518407063118,3.942186821718658e-07,33.523680841847124,6.172552965776271e-05,1.4071280346881968e-07,-0.0024165721010741,0.0019823644456726,101.1177082922027,0.0006064138736463,-4856.865063422955,4739.552632685588,0.0006063361738797,4.1225757371654805e-07,5.393742252508074e-06,0.0001993056642779
-3.1273209812203297e-06,4.476234924791813e-06,0.0,-0.0006652517051412,0.10487607728179,0.0,165.41894710904288,-77.88082340088629,-4.678077546258386e-07,33.52350168157404,0.0024157280340615,11.101582623631124,33.5598181357934,101.11090972781705,-0.0019830736465755,33.55978819627985,-0.0004722526601998,0.0,-1.7491845861056543,-0.0004722542683203,-199.3274834392612,-77.88833591518623,-165.37137999933583,199.37889662925767,3.9572685168684633e-07,-0.0339517867354099,3.9572685168684633e-07,33.52368690067839,6.145966095730852e-05,1.2192960978195577e-07,-0.0024165710013964,0.0019823655051845,101.1167665723993,0.0006064083001597,-4856.868831843906,4739.663584549697,0.0006063304589488,4.085254374807745e-07,5.399814155521104e-06,0.0001981292584102
-3.1319535264424494e-06,4.489879598808511e-06,0.0,-0.0006652476393757,0.1048759599207918,0.0,165.41886710553143,-77.88080610224094,-4.589746078214868e-07,33.52350760775934,0.0024157290173672,11.10158459970191,33.55982393703321,101.1099611344661,-0.0019830729356804,33.5597939725573,-0.000472252563533,0.0,-1.698532853461064,-0.0004722541525813,-199.32758873790985,-77.88832442543887,-165.3714684944409,199.37880530825407,3.969467994738031e-07,-0.0339517327043,3.969467994738031e-07,33.52369292650854,6.121088687321905e-05,9.965089050419477e-08,-0.0024165699972047,0.0019823664892998,101.11583001803336,0.0006064027556296,-4856.87260025939,4739.774536433813,0.0006063247825265,4.050170485875597e-07,5.405794488019031e-06,0.0001969600892677
-3.136477955338233e-06,4.5005148142001015e-06,0.0,-0.0006652436073866,0.1048758432453093,0.0,165.41879341281523,-77.88078886550782,-4.466356936551377e-07,33.52351349581795,0.0024157299092597,11.101586564113806,33.55982970032444,101.10901865117596,-0.0019830723103137,33.55979971787688,-0.0004722524663679,0.0,-1.6436356732616288,-0.0004722540385993,-199.32768667856803,-77.88831297878951,-165.3715503997264,199.3787218428492,3.9789581900675e-07,-0.0339516786138607,3.9789581900675e-07,33.52369891928534,6.098256509601799e-05,7.461185532989373e-08,-0.0024165690948753,0.0019823673839402,101.11489859015909,0.0006063972397347,-4856.876368669425,4739.885488337825,0.0006063191444106,4.017482193823899e-07,5.4116889215624825e-06,0.00019579804981
-3.1408624567855083e-06,4.5083596758718725e-06,0.0,-0.000665239606724,0.1048757272528138,0.0,165.41872726101363,-77.88077169830659,-4.313758687970414e-07,33.5235193462659,0.0024157307074954,11.10158851693725,33.55983542631863,101.10808222447623,-0.0019830717795366,33.55980543194861,-0.0004722523686134,0.0,-1.584630259867984,-0.0004722539265103,-199.32777675275355,-77.88830159350887,-165.37162449441334,199.37864687279645,3.985936692876936e-07,-0.0339516244649515,3.985936692876936e-07,33.52370487889851,6.077676376648654e-05,4.751461927763057e-08,-0.0024165682973351,0.0019823681802718,101.11397225428352,0.0006063917522143,-4856.880137074028,4739.996440261612,0.0006063135443453,3.98727842031629e-07,5.417496493936714e-06,0.0001946430378359
-3.1450808757824924e-06,4.513650322222911e-06,0.0,-0.0006652356348839,0.1048756119406581,0.0,165.41866943792394,-77.88075461826732,-4.137451528241395e-07,33.52352515965105,0.0024157314118408,11.101590458241722,33.559841115637376,101.10715179892244,-0.0019830713484448,33.55981111452365,-0.0004722522702748,0.0,-1.521664096084121,-0.0004722538163347,-199.3278587306455,-77.88829027497705,-165.37169000792457,199.37858072874195,3.99061645041297e-07,-0.0339515702584709,3.99061645041297e-07,33.523710805218464,6.0594619949129694e-05,1.9023668070469504e-08,-0.002416567605193,0.0019823688734935,101.11305097936416,0.000606386292858,-4856.88390547322,4740.107392205058,0.0006063079820299,3.9595856492699597e-07,5.423211065928692e-06,0.0001934949562642
-3.1491123702255414e-06,4.516632419307504e-06,0.0,-0.0006652316893671,0.1048754973061769,0.0,165.4186203891671,-77.88073764918917,-3.942596194000467e-07,33.523530936525106,0.0024157320233362,11.101592388095796,33.55984676887548,101.10622731752837,-0.0019830710190966,33.55981676539025,-0.0004722521714248,0.0,-1.4548945645274074,-0.0004722537080329,-199.3279325643546,-77.88827902031167,-165.37174651839257,199.3785235307487,3.993218993149955e-07,-0.0339515159954007,3.993218993149955e-07,33.523716698122016,6.043659598088636e-05,-1.0237584263722752e-08,-0.0024165670175049,0.0019823694618945,101.1121347381046,0.0006063808615114,-4856.887673867008,4740.218344168048,0.0006063024571171,3.934374795089329e-07,5.428822839985883e-06,0.0001923537131981
-3.1529410733925627e-06,4.51755563831939e-06,0.0,-0.0006652277677306,0.1048753833465968,0.0,165.41858029638232,-77.88072081405824,-3.734016096614503e-07,33.52353667743046,0.0024157325437123,11.101594306567192,33.5598523866035,101.10530872149764,-0.0019830707912217,33.55982238437023,-0.0004722520721686,0.0,-1.3844885542538177,-0.0004722536015135,-199.32799831970144,-77.88826782453933,-165.3717938730993,199.3784752585141,3.9939694474002973e-07,-0.0339514616768335,3.9939694474002973e-07,33.52372255750433,6.0302669198700265e-05,-3.9689924928805524e-08,-0.0024165665323832,0.0019823699461292,101.1112235058306,0.0006063754580592,-4856.891442255406,4740.3292961504685,0.0006062969692222,3.911568073366301e-07,5.434319813536888e-06,0.0001912192217234
-3.156555754895384e-06,4.516669532643568e-06,0.0,-0.000665223867633,0.1048752700590957,0.0,165.4185491371199,-77.88070413679978,-3.516194191436546e-07,33.523542382887186,0.0024157329752742,11.101596213722823,33.55985796936963,101.10439595063632,-0.001983070662753,33.559827971316125,-0.0004722519726367,0.0,-1.3106220436222946,-0.0004722534966667,-199.3280561385541,-77.88825668008106,-165.37183212727496,199.37843579132127,3.993092811451909e-07,-0.0339514073039881,3.993092811451909e-07,33.523728383289445,6.01924531531431e-05,-6.880060247422629e-08,-0.0024165661471432,0.0019823703286725,101.11031726134418,0.0006063700824329,-4856.895210638433,4740.440248152205,0.0006062915179232,3.891045763478253e-07,5.439689063874048e-06,0.0001900913998671
-3.1599494780626158e-06,4.514220326632448e-06,0.0,-0.0006652199868724,0.1048751574407552,0.0,165.41852673090807,-77.8806876371646,-3.293268601313168e-07,33.52354805338862,0.0024157333206811,11.101598109628858,33.55986351770109,101.10348894314718,-0.0019830706302393,33.559833526108825,-0.0004722518729589,0.0,-1.2334796604404592,-0.0004722533933627,-199.328106215685,-77.88824557971114,-165.37186149679775,199.3784049334897,3.990811054956186e-07,-0.0339513528782127,3.990811054956186e-07,33.52373417543392,6.010528912821741e-05,-9.7085806072716e-08,-0.0024165658585525,0.0019823706133939,101.10941598648408,0.0006063647346036,-4856.898979016087,4740.551200173142,0.0006062861027672,3.872652845042547e-07,5.444917804980912e-06,0.0001889701716017
-3.1631192517801333e-06,4.510448364338571e-06,0.0,-0.0006652161234186,0.1048750454886072,0.0,165.4185127747118,-77.88067133209933,-3.069026517897197e-07,33.523553689397616,0.0024157335828993,11.101599994350744,33.55986903210473,101.1025876361615,-0.0019830706891594,33.55983904865586,-0.0004722517732661,0.0,-1.153254220491357,-0.0004722532914832,-199.32814878488776,-77.88823451823886,-165.37188232155427,199.3783824307103,3.987340813752593e-07,-0.0339512984009784,3.987340813752593e-07,33.5237399339279,6.0040307965635626e-05,-1.241121167778651e-07,-0.0024165656629067,0.0019823708052316,101.10851966588882,0.0006063594145747,-4856.902747388366,4740.662152213173,0.0006062807232727,3.85620543449821e-07,5.449994230984187e-06,0.0001878554650193
-3.1660656763328107e-06,4.505586016381283e-06,0.0,-0.000665212275438,0.1048749341995782,0.0,165.41850687045547,-77.8806552337423,-2.846898472856994e-07,33.52355929134603,0.0024157337651808,11.10160186795328,33.55987451306724,101.10169196567244,-0.001983070834169,33.55984453889027,-0.0004722516736675,0.0,-1.070146245594168,-0.0004722531909155,-199.32818411217016,-77.8882234917729,-165.37189503685426,199.37836797916663,3.982891501769022e-07,-0.0339512438738658,3.982891501769022e-07,33.52374565879495,5.999647451567215e-05,-1.4949820009747795e-07,-0.0024165655560798,0.001982370909935,101.10762828706712,0.0006063541223827,-4856.906515755283,4740.773104272179,0.0006062753789383,3.841496973926192e-07,5.454908152956588e-06,0.0001867472140564
