slip,RL,yaw,FxFR,x,sideslipRL,pitchrate,pitch,sideslipFL,az,FyFR,signal,roll,signal,RR,FxFL,longslipRL,sideslipRR,steeringangel,longslipFL,FyRR,FxRL,vy,FR,longslipRR,yawrate,y,gas,slip1,rollrate,FxRR,longslipFR,brake,ay,FL,sideslipFR,vx,FyRL,FyFL,ax
3.432076575012399e-07,4.921334487128823,-0.0130210698233462,-140.5856518376103,10011.242198953809,0.0019816596000923,-1.6142492433563034e-11,-0.0007032201265104,0.0024145509073665,-7.672626867782831e-10,199.71764533967124,0.0,-1.2177181230739445e-08,0.0,4.921336322580196,-140.58564260626136,0.0008503787514545,-0.0019816644705506,8.17476118584497e-06,-0.0008504176765672,165.38792509208398,141.87356063112026,5.589760318627514e-07,4.908697904682756,0.0008503786611799,3.727126088728682e-07,-139.1063560744988,0.0,3.432076575012399e-07,-1.2454551033992107e-09,141.87355455923827,-0.000850417659895,0.0178488817467503,6.848007102780165e-07,4.90869610500053,-0.0024145612481007,1.626873978818824,-165.38750851092507,-199.71677446523935,8.427769807040465e-11
3.4367870550004217e-07,4.921334485861501,-0.0130210660933657,-140.5856517975696,10011.258466318544,0.0019816595980788,-1.2057221601915744e-11,-0.0007032201266492,0.0024145509325024,-6.254878904315132e-10,199.71764353748367,0.0,-1.2189524955512734e-08,0.0,4.92133632383341,-140.58564265207673,0.0008503787511283,-0.001981664472792,8.185693054200643e-06,-0.0008504176766849,165.38792526780466,141.8735605966598,5.597432211375704e-07,4.908697905997566,0.0008503786615012,3.732284514639634e-07,-139.10656789934114,0.0,3.4367870550004217e-07,-1.2253172432680255e-09,141.8735545968348,-0.000850417659789,0.0178488817469513,6.824556482826087e-07,4.908696103680306,-0.0024145612246566,1.6268739788196735,-165.387508371568,-199.7167764296747,8.846577405955218e-11
3.441302534966802e-07,4.921334484648109,-0.0130210623583471,-140.58565175762502,10011.274733683278,0.0019816595960322,-8.171153765492629e-12,-0.0007032201267482,0.0024145509575901,-4.910457838856851e-10,199.71764172210888,0.0,-1.2201679024125796e-08,0.0,4.921336325035927,-140.58564269755027,0.000850378750801,-0.0019816644749217,8.196148870775114e-06,-0.000850417676804,165.38792543496805,141.87356056170503,5.604786505545097e-07,4.908697907259192,0.0008503786618164,3.737224179163293e-07,-139.10677972411534,0.0,3.441302534966802e-07,-1.2073903545131715e-09,141.87355463322075,-0.0008504176596818,0.0178488817471279,6.801113418826924e-07,4.908696102413644,-0.0024145612010556,1.6268739788205584,-165.3875082273932,-199.71677839031685,9.168727883661849e-11
3.445625190105009e-07,4.9213344834880335,-0.0130210586185088,-140.58565171773105,10011.291001048014,0.0019816595939757,-4.511294188212053e-12,-0.0007032201268096,0.0024145509826397,-3.6519093198316284e-10,199.71763989336367,0.0,-1.2213667858636864e-08,0.0,4.921336326188181,-140.58564274266482,0.0008503787504728,-0.0019816644769307,8.206130204775346e-06,-0.0008504176769221,165.387925592819,141.87356052629949,5.611826741199651e-07,4.908697908467746,0.0008503786621244,3.741945780984622e-07,-139.10699154882153,0.0,3.445625190105009e-07,-1.1920845619692475e-09,141.8735546684747,-0.0008504176595725,0.0178488817472811,6.77765777397012e-07,4.908696101200512,-0.0024145611772918,1.6268739788214706,-165.38750808020714,-199.71678034739008,9.408444156944461e-11
3.449757045794459e-07,4.921334482380674,-0.0130210548740685,-140.58565167788836,10011.30726841275,0.0019816595919313,-1.1004798029827544e-12,-0.0007032201268358,0.002414551007651,-2.4879376586144176e-10,199.7176380511119,0.0,-1.2225519607015228e-08,0.0,4.921336327290586,-140.58564278741216,0.0008503787501428,-0.0019816644788117,8.21563887673915e-06,-0.0008504176770425,165.3879257406058,141.8735604904358,5.618556215170618e-07,4.9086979096233545,0.0008503786624283,3.746450123264144e-07,-139.10720337345995,0.0,3.449757045794459e-07,-1.1797412596063734e-09,141.87355470280056,-0.0008504176594626,0.0178488817474152,6.754165553386158e-07,4.908696100040804,-0.0024145611533714,1.626873978822402,-165.38750793191397,-199.71678230127395,9.577602846751131e-11
3.453699987858237e-07,4.921334481325459,-0.0130210511252428,-140.58565163801737,10011.323535777485,0.0019816595899212,2.0426214907212736e-12,-0.0007032201268292,0.0024145510326285,-1.4261791033278204e-10,199.71763619543395,0.0,-1.2237265428230231e-08,0.0,4.921336328343508,-140.58564283181582,0.0008503787498118,-0.0019816644805585,8.224676944653685e-06,-0.0008504176771609,165.38792587765812,141.873560454153,5.624977997114546e-07,4.908697910726206,0.0008503786627281,3.750738127211179e-07,-139.1074151980309,0.0,3.453699987858237e-07,-1.1706281508902006e-09,141.8735547362226,-0.0008504176593502,0.0178488817475318,6.730617036926969e-07,4.908696098934431,-0.0024145611292973,1.6268739788233468,-165.38750778441843,-199.71678425232457,9.686610958922768e-11
3.457455765953913e-07,4.921334480321828,-0.0130210473722476,-140.58565159821214,10011.339803142222,0.0019816595879677,4.903545318904061e-12,-0.0007032201267928,0.002414551057571,-4.7066035464631794e-11,199.71763432662596,0.0,-1.2248938745104254e-08,0.0,4.921336329347284,-140.58564287590292,0.0008503787494782,-0.0019816644821643,8.23324676109187e-06,-0.0008504176772804,165.38792600332414,141.87356041747387,5.63109493565439e-07,4.908697911776472,0.0008503786630254,3.754810835524348e-07,-139.10762702253456,0.0,3.457455765953913e-07,-1.1649374166330475e-09,141.87355476897258,-0.00085041765924,0.0178488817476317,6.706992153110729e-07,4.908696097881212,-0.0024145611050803,1.6268739788242992,-165.38750763964345,-199.71678620082892,9.743438672717983e-11
3.461026006667607e-07,4.921334479369245,-0.0130210436152975,-140.5856515583392,10011.356070506958,0.0019816595860935,7.472046335639795e-12,-0.0007032201267294,0.0024145510824792,3.7546425013299526e-11,199.7176324451916,0.0,-1.2260574479706923e-08,0.0,4.92133633030221,-140.58564291966127,0.0008503787491419,-0.0019816644836221,8.241350984841139e-06,-0.0008504176773966,165.3879261169547,141.87356038037828,5.636909679421174e-07,4.9086979127744295,0.0008503786633214,3.758669431626814e-07,-139.10783884697128,0.0,3.461026006667607e-07,-1.1627845853045572e-09,141.87355480107937,-0.0008504176591264,0.0178488817477212,6.683272522638885e-07,4.908696096880985,-0.0024145610807301,1.6268739788252549,-165.38750749954386,-199.71678814701775,9.760661877480408e-11
3.464412223345208e-07,4.921334478467218,-0.013021039854606,-140.58565151849842,10011.372337871697,0.0019816595843207,9.741832516589971e-12,-0.000703220126642,0.0024145511073441,1.1123056484292693e-10,199.717630552052,0.0,-1.2272208291401712e-08,0.0,4.921336331208567,-140.58564296312562,0.0008503787488035,-0.0019816644849244,8.248992690045734e-06,-0.0008504176775158,165.38792621788443,141.87356034292213,5.642424692951255e-07,4.908697913720308,0.0008503786636167,3.762315257448025e-07,-139.10805067134112,0.0,3.464412223345208e-07,-1.164208635225886e-09,141.87355483271912,-0.000850417659016,0.0178488817478001,6.659443957342818e-07,4.908696095933467,-0.0024145610562674,1.6268739788262112,-165.3875073660627,-199.7167900908066,9.744264477604683e-11
3.467615825582366e-07,4.921334477615249,-0.0130210360903848,-140.58565147865835,10011.38860523643,0.0019816595826697,1.1710670824424474e-11,-0.0007032201265335,0.0024145511321968,1.7404582652825268e-10,199.7176286473962,0.0,-1.2283875817389351e-08,0.0,4.921336332066611,-140.58564300626722,0.000850378748462,-0.0019816644860652,8.256175044203516e-06,-0.000850417677631,165.38792630545512,141.87356030510713,5.647642272395871e-07,4.908697914614526,0.0008503786639121,3.765749812402967e-07,-139.10826249564442,0.0,3.467615825582366e-07,-1.1691773001548766e-09,141.87355486392926,-0.0008504176589049,0.0178488817478701,6.635487643497998e-07,4.908696095038348,-0.0024145610316733,1.626873978827165,-165.38750724110275,-199.7167920329224,9.703200207203702e-11
3.4706380503633493e-07,4.921334476812875,-0.0130210323228446,-140.58565143871564,10011.404872601168,0.0019816595811551,1.3379541997523851e-11,-0.000703220126407,0.0024145511570252,2.2635976036203392e-10,199.7176267312952,0.0,-1.2295612100987113e-08,0.0,4.921336332876585,-140.5856430491222,0.0008503787481169,-0.0019816644870433,8.262901445986966e-06,-0.000850417677747,165.38792637923177,141.8735602669961,5.652564432955315e-07,4.908697915457403,0.0008503786642096,3.7689746436538164e-07,-139.10847431988142,0.0,3.4706380503633493e-07,-1.1776087559173406e-09,141.87355489493444,-0.0008504176587937,0.0178488817479345,6.611379816820485e-07,4.908696094195284,-0.0024145610069729,1.6268739788281144,-165.3875071262832,-199.71679397430333,9.659518609558462e-11
3.473480057131658e-07,4.92133447605967,-0.0130210285521941,-140.58565139880494,10011.421139965903,0.001981659579794,1.475323400690726e-11,-0.0007032201262654,0.0024145511818159,2.6854542900513605e-10,199.71762480532743,0.0,-1.230745100220674e-08,0.0,4.921336333638696,-140.58564309175733,0.0008503787477694,-0.0019816644878547,8.269175754686294e-06,-0.0008504176778599,165.38792643889911,141.8735602285629,5.65719306429165e-07,4.908697916249308,0.0008503786645088,3.7719914407243993e-07,-139.10868614405234,0.0,3.473480057131658e-07,-1.189352155420999e-09,141.87355492574864,-0.0008504176586845,0.0178488817479941,6.587119529524537e-07,4.908696093403935,-0.002414560982192,1.626873978829059,-165.38750702308843,-199.716795914394,9.602659081146423e-11
3.476142965238199e-07,4.921334475355213,-0.0130210247786403,-140.58565135892232,10011.437407330644,0.0019816595786038,1.583954899955135e-11,-0.0007032201261116,0.0024145512065825,3.012828948936272e-10,199.71762287042196,0.0,-1.2319424503395708e-08,0.0,4.921336334353141,-140.58564313404767,0.0008503787474169,-0.0019816644884933,8.27500202261461e-06,-0.0008504176779719,165.38792648401122,141.87356018985122,5.661529990669793e-07,4.90869791699071,0.0008503786648109,3.774802060582914e-07,-139.10889796815744,0.0,3.476142965238199e-07,-1.2041929529941383e-09,141.87355495646617,-0.0008504176585763,0.0178488817480521,6.562696095447695e-07,4.908696092663843,-0.0024145609573311,1.6268739788299988,-165.38750693303118,-199.71679785335544,9.548574714017438e-11
3.4786277925655137e-07,4.9213344746991226,-0.0130210210023884,-140.58565131901267,10011.45367469538,0.0019816595775963,1.6649353766385148e-11,-0.0007032201259485,0.0024145512313312,3.2516449781253326e-10,199.7176209269812,0.0,-1.2331562206299153e-08,0.0,4.921336335020127,-140.58564317619994,0.0008503787470622,-0.0019816644889572,8.280384463166568e-06,-0.000850417678083,165.3879265141698,141.8735601508871,5.665576871474555e-07,4.9086979176820815,0.0008503786651167,3.777408452536426e-07,-139.10910979219693,0.0,3.4786277925655137e-07,-1.221876763978602e-09,141.8735549871765,-0.0008504176584691,0.0178488817481098,6.53809646245897e-07,4.908696091974519,-0.0024145609323958,1.626873978830934,-165.38750685747067,-199.71679979185743,9.497438598058162e-11
3.480935472268561e-07,4.921334474091006,-0.0130210172236414,-140.585651279114,10011.469942060125,0.0019816595767791,1.7195822308369344e-11,-0.0007032201257788,0.0024145512560555,3.4096999286344313e-10,199.7176189759026,0.0,-1.2343890976490041e-08,0.0,4.921336335639844,-140.58564321802513,0.000850378746702,-0.0019816644892475,8.285327526070978e-06,-0.0008504176781915,165.3879265292428,141.873560111633,5.669335228618327e-07,4.908697918323893,0.0008503786654261,3.779812638444753e-07,-139.10932161617112,0.0,3.480935472268561e-07,-1.2421127471936303e-09,141.87355501793402,-0.0008504176583654,0.01784888174817,6.513315311486768e-07,4.908696091335492,-0.0024145609074062,1.6268739788318656,-165.387506797401,-199.7168017300651,9.460338069249679e-11
3.483066902101403e-07,4.921334473530522,-0.0130210134426004,-140.58565123932252,10011.48620942488,0.0019816595761599,1.74945404450631e-11,-0.000703220125605,0.0024145512807695,3.4948694845159716e-10,199.7176170179545,0.0,-1.2356434565854998e-08,0.0,4.921336336212485,-140.58564325964358,0.0008503787463393,-0.0019816644893642,8.289835739662132e-06,-0.0008504176782979,165.38792652918562,141.87356007222232,5.672806526168668e-07,4.908697918916716,0.0008503786657405,3.782016721875784e-07,-139.10953344008018,0.0,3.483066902101403e-07,-1.2645753155273127e-09,141.87355504881296,-0.0008504176582634,0.0178488817482329,6.48834964644152e-07,4.908696090746181,-0.0024145608823599,1.6268739788327953,-165.3875067536311,-199.71680366828036,9.438226608128695e-11
3.485022909144247e-07,4.921334473017319,-0.0130210096594643,-140.58565119948364,10011.502476789636,0.0019816595757432,1.7562668754792678e-11,-0.0007032201254295,0.0024145513054726,3.5162261429244525e-10,199.71761505336372,0.0,-1.2369213368222361e-08,0.0,4.921336336738224,-140.58564330107444,0.0008503787459713,-0.0019816644893091,8.293913648873908e-06,-0.0008504176784032,165.38792651402645,141.87356003256022,5.675992113580317e-07,4.908697919461072,0.0008503786660578,3.784022818163306e-07,-139.10974526392442,0.0,3.485022909144247e-07,-1.288921921996176e-09,141.87355507979615,-0.0008504176581622,0.0178488817482996,6.463189565948067e-07,4.908696090206049,-0.002414560857269,1.6268739788337254,-165.38750672679953,-199.7168056072888,9.432182216328731e-11
3.48680430731926e-07,4.921334472551089,-0.01302100587443,-140.5856511596852,10011.518744154391,0.0019816595755322,1.7419280118561498e-11,-0.0007032201252545,0.0024145513301303,3.4816171133228696e-10,199.7176130841077,0.0,-1.2382244242303641e-08,0.0,4.921336337217262,-140.58564334226884,0.0008503787456,-0.0019816644890837,8.297566279432924e-06,-0.000850417678506,165.3879264838767,141.87355999267743,5.678893318434697e-07,4.908697919957444,0.0008503786663819,3.78583311643513e-07,-139.10995708770412,0.0,3.48680430731926e-07,-1.3147870120431407e-09,141.87355511102058,-0.0008504176580632,0.0178488817483709,6.437847242267159e-07,4.908696089714571,-0.0024145608321791,1.6268739788346565,-165.38750671732458,-199.71680754607863,9.452627229431376e-11
3.488411991117643e-07,4.921334472131498,-0.013021002087692,-140.58565112004948,10011.535011519149,0.0019816595755332,1.7084305050939195e-11,-0.000703220125082,0.0024145513547554,3.4007211807805363e-10,199.71761111185404,0.0,-1.239554020036062e-08,0.0,4.921336337649787,-140.58564338325144,0.0008503787452238,-0.0019816644886848,8.300798801828188e-06,-0.0008504176786059,165.38792643870443,141.87355995265406,5.681511600286878e-07,4.908697920406431,0.0008503786667087,3.787449972432075e-07,-139.11016891141946,0.0,3.488411991117643e-07,-1.3417724872882006e-09,141.87355514234724,-0.000850417657968,0.0178488817484489,6.412335368224442e-07,4.908696089271117,-0.0024145608070873,1.6268739788355917,-165.38750672566138,-199.7168094839044,9.484968980137304e-11
3.489846839953228e-07,4.921334471758244,-0.0130209982994424,-140.58565108049933,10011.551278883904,0.0019816595757443,1.6579015349893227e-11,-0.0007032201249138,0.0024145513793606,3.281041704337165e-10,199.7176091367422,0.0,-1.2409110279139345e-08,0.0,4.9213363380360375,-140.58564342400172,0.0008503787448455,-0.0019816644881165,8.303616299574218e-06,-0.0008504176787036,165.38792637853018,141.87355991255163,5.683848393611452e-07,4.908697920808665,0.0008503786670411,3.788875778890136e-07,-139.11038073507075,0.0,3.489846839953228e-07,-1.3694878436570344e-09,141.87355517398348,-0.0008504176578747,0.0178488817485312,6.386650259471969e-07,4.908696088875029,-0.0024145607819902,1.6268739788365332,-165.38750675209175,-199.7168114214782,9.555577786346858e-11
3.49110970775546e-07,4.921334471430971,-0.0130209945098709,-140.5856510410489,10011.56754624866,0.0019816595761588,1.592460309541877e-11,-0.0007032201247515,0.0024145514039389,3.1323201519269074e-10,199.71760715949665,0.0,-1.2422959690387571e-08,0.0,4.921336338376243,-140.5856434645336,0.000850378744461,-0.0019816644873867,8.306023924789492e-06,-0.0008504176787996,165.38792630376872,141.8735598722286,5.685905091676599e-07,4.908697921164749,0.0008503786673769,3.790112902191639e-07,-139.11059255865817,0.0,3.49110970775546e-07,-1.397553718643855e-09,141.87355520571694,-0.0008504176577826,0.0178488817486225,6.360797632693827e-07,4.90869608852566,-0.0024145607569033,1.626873978837484,-165.3875067964192,-199.7168133588752,9.638166393604827e-11
3.492201486563072e-07,4.921334471149387,-0.0130209907191649,-140.58565100179462,10011.583813613415,0.0019816595767703,1.5142975743583372e-11,-0.0007032201245965,0.0024145514284837,2.9611938676838043e-10,199.7176051810206,0.0,-1.2437089900365916e-08,0.0,4.921336338670678,-140.58564350489644,0.0008503787440748,-0.0019816644865015,8.308026825516628e-06,-0.0008504176788935,165.38792621492547,141.87355983189914,5.687683149546898e-07,4.908697921475252,0.0008503786677196,3.7911637050114004e-07,-139.11080438218204,0.0,3.492201486563072e-07,-1.4256015328396551e-09,141.87355523778987,-0.000850417657696,0.0178488817487206,6.334791094124621e-07,4.908696088222369,-0.0024145607318403,1.6268739788384456,-165.3875068582453,-199.71681529588545,9.754249072996388e-11
3.493123130025154e-07,4.921334470913163,-0.0130209869275094,-140.58565096269118,10011.60008097817,0.0019816595775745,1.4255306300479355e-11,-0.0007032201244498,0.0024145514529945,2.7760632582016566e-10,199.7176032023228,0.0,-1.2451498737338731e-08,0.0,4.921336338919568,-140.58564354501797,0.0008503787436838,-0.0019816644854643,8.30963018470136e-06,-0.0008504176789854,165.38792611246197,141.87355979142083,5.689184122459154e-07,4.908697921740813,0.0008503786680632,3.79203055568109e-07,-139.11101620564267,0.0,3.493123130025154e-07,-1.453270527648703e-09,141.8735552699013,-0.000850417657609,0.017848881748826,6.308642453063682e-07,4.908696087964513,-0.0024145607068084,1.6268739788394209,-165.3875069371251,-199.71681723214724,9.882084005422127e-11
3.493875634079954e-07,4.921334470721991,-0.0130209831350871,-140.58565092382986,10011.616348342926,0.0019816595785634,1.3283055416024692e-11,-0.0007032201243126,0.002414551477483,2.582861826221536e-10,199.71760122371705,0.0,-1.246618055916784e-08,0.0,4.921336339123232,-140.58564358487584,0.0008503787432915,-0.0019816644842812,8.31083901418902e-06,-0.0008504176790731,165.3879259968026,141.87355975100832,5.690409634506553e-07,4.908697921962005,0.0008503786684127,3.792715802094985e-07,-139.11122802904023,0.0,3.493875634079954e-07,-1.4802297612601587e-09,141.87355530232023,-0.0008504176575284,0.0178488817489376,6.282362288267567e-07,4.90869608775143,-0.0024145606818016,1.626873978840412,-165.3875070325779,-199.71681916792548,1.0049139653801171e-10
3.494460010553468e-07,4.921334470575534,-0.0130209793420784,-140.58565088509656,10011.632615707682,0.001981659579726,1.224631620666788e-11,-0.0007032201241854,0.0024145515019431,2.3888246242088257e-10,199.71759924547695,0.0,-1.2481126598194731e-08,0.0,4.921336339281929,-140.58564362456627,0.0008503787428947,-0.0019816644829601,8.311658219868346e-06,-0.0008504176791615,165.3879258685428,141.87355971042908,5.691361335366876e-07,4.908697922139445,0.0008503786687618,3.793221712935615e-07,-139.11143985237504,0.0,3.494460010553468e-07,-1.506179428609074e-09,141.87355533472305,-0.000850417657447,0.0178488817490575,6.255955889806584e-07,4.908696087582476,-0.0024145606568306,1.6268739788414217,-165.38750714386092,-199.71682110342263,1.0218756659974858e-10
3.494877339322463e-07,4.921334470473489,-0.0130209755486614,-140.58565084661797,10011.64888307244,0.0019816595810513,1.1165026644225522e-11,-0.0007032201240689,0.0024145515263662,2.1965800255863303e-10,199.7175972685927,0.0,-1.2496325268309868e-08,0.0,4.921336339396028,-140.58564366399398,0.0008503787424971,-0.0019816644815093,8.312092709974522e-06,-0.0008504176792446,165.38792572834737,141.87355966997882,5.692040985329306e-07,4.908697922273671,0.0008503786691178,3.793550520962857e-07,-139.11165167564732,0.0,3.494877339322463e-07,-1.530853041818465e-09,141.87355536743,-0.000850417657369,0.017848881749183,6.229445328209079e-07,4.908696087457074,-0.0024145606319079,1.6268739788424509,-165.38750727010108,-199.71682303806148,1.04327132461024e-10
3.495128781920362e-07,4.921334470415496,-0.0130209717550118,-140.58565080837997,10011.665150437197,0.0019816595825305,1.0057355746119168e-11,-0.0007032201239633,0.0024145515507645,2.0139007777338094e-10,199.71759529335188,0.0,-1.2511762453269063e-08,0.0,4.921336339465797,-140.58564370327423,0.000850378742095,-0.0019816644799337,8.312147166096813e-06,-0.0008504176793285,165.38792557683388,141.8735596293442,5.692450477615085e-07,4.908697922365269,0.000850378669472,3.793704416323041e-07,-139.11186349885736,0.0,3.495128781920362e-07,-1.5540091658486232e-09,141.87355539996457,-0.0008504176572928,0.0178488817493179,6.202840230231757e-07,4.908696087374563,-0.0024145606070249,1.626873978843502,-165.3875074104463,-199.7168249719151,1.0628593872124417e-10
3.495215532935651e-07,4.921334470401239,-0.0130209679613036,-140.5856507704033,10011.68141780195,0.0019816595841502,8.940797271645352e-12,-0.0007032201238689,0.0024145515751391,1.8415171842119758e-10,199.7175933197496,0.0,-1.2527421899192418e-08,0.0,4.921336339491652,-140.58564374222402,0.0008503787416937,-0.0019816644782426,8.311826072625386e-06,-0.0008504176794078,165.38792541462269,141.87355958896248,5.692591758741584e-07,4.908697922414754,0.0008503786698327,3.793685491080655e-07,-139.1120753220054,0.0,3.495215532935651e-07,-1.575459364766303e-09,141.87355543280063,-0.0008504176572199,0.0178488817494559,6.176152351069244e-07,4.90869608733439,-0.0024145605821831,1.6268739788445763,-165.38750756396254,-199.7168269052992,1.0878656606426343e-10
3.495138843747534e-07,4.921334470430343,-0.0130209641677084,-140.58565073268193,10011.697685166706,0.0019816595858991,7.830866023314397e-12,-0.0007032201237856,0.0024145515994777,1.6845811247870423e-10,199.7175913483908,0.0,-1.2543285658344156e-08,0.0,4.921336339473888,-140.58564378104228,0.0008503787412884,-0.001981664476443,8.311133860547774e-06,-0.0008504176794877,165.3879252424421,141.87355954840015,5.692466867715005e-07,4.908697922422645,0.00085037867019,3.7934957571049675e-07,-139.11228714509176,0.0,3.495138843747534e-07,-1.5950459894719396e-09,141.87355546536432,-0.000850417657148,0.0178488817496024,6.149395565927275e-07,4.9086960873359935,-0.0024145605573957,1.6268739788456763,-165.38750772960825,-199.71682883779883,1.1102874083808186e-10
3.494900058353362e-07,4.921334470502479,-0.0130209603743959,-140.5856506951899,10011.71395253146,0.0019816595877658,6.742131733559173e-12,-0.0007032201237133,0.002414551623785,1.543363012363413e-10,199.7175893797472,0.0,-1.2559334425731136e-08,0.0,4.921336339412944,-140.58564381958462,0.0008503787408851,-0.0019816644745423,8.310074786227258e-06,-0.0008504176795656,165.387925060934,141.87355950818372,5.692077993899388e-07,4.908697922389423,0.0008503786705518,3.793137182313145e-07,-139.11249896811665,0.0,3.494900058353362e-07,-1.6126535003549063e-09,141.87355549816215,-0.0008504176570779,0.0178488817497506,6.122589200392025e-07,4.908696087378835,-0.0024145605326607,1.6268739788468012,-165.3875079063953,-199.7168307691348,1.1378908622098149e-10
3.494500581081296e-07,4.921334470617237,-0.0130209565815339,-140.58565065802287,10011.730219896215,0.0019816595897407,5.687160235027293e-12,-0.0007032201236517,0.0024145516480634,1.4202439505608086e-10,199.71758741390465,0.0,-1.2575547918873017e-08,0.0,4.921336339309166,-140.5856438578643,0.0008503787404774,-0.0019816644725453,8.308652933777013e-06,-0.000850417679641,165.38792487069102,141.87355946775014,5.691427424916745e-07,4.90869792231558,0.0008503786709106,3.7926116574884405e-07,-139.11271079108042,0.0,3.494500581081296e-07,-1.6281985005663019e-09,141.87355553059916,-0.0008504176570097,0.017848881749907,6.09574147563118e-07,4.908696087462412,-0.0024145605079751,1.6268739788479536,-165.38750809337256,-199.71683269932765,1.1625513247300377e-10
3.493941869232896e-07,4.921334470774276,-0.0130209527892884,-140.58565062115235,10011.746487260974,0.0019816595918108,4.677148155686258e-12,-0.0007032201236004,0.0024145516723058,1.3153274407990776e-10,199.71758545116185,0.0,-1.2591905296891976e-08,0.0,4.92133633916301,-140.58564389593863,0.0008503787400732,-0.0019816644704614,8.306872264656595e-06,-0.0008504176797161,165.38792467234552,141.87355942776202,5.690517534264947e-07,4.9086979222015374,0.0008503786712721,3.791920994725575e-07,-139.1129226139832,0.0,3.493941869232896e-07,-1.6416471685087435e-09,141.8735555632307,-0.0008504176569442,0.0178488817500651,6.06886948900816e-07,4.908696087586229,-0.0024145604833475,1.6268739788491329,-165.38750828955415,-199.71683462817424,1.191669313394383e-10
3.493225448075187e-07,4.921334470973159,-0.0130209489978235,-140.5856505845575,10011.76275462573,0.0019816595939674,3.721498033013041e-12,-0.0007032201235589,0.002414551696527,1.228790379035634e-10,199.7175834914698,0.0,-1.2608385523938817e-08,0.0,4.921336338974857,-140.5856439337697,0.0008503787396656,-0.0019816644682952,8.304736476774728e-06,-0.0008504176797895,165.3879244665141,141.873559387582,5.689350805985208e-07,4.90869792204778,0.0008503786716305,3.7910669338252186e-07,-139.1131344368254,0.0,3.493225448075187e-07,-1.6529926315655742e-09,141.87355559538295,-0.0008504176568779,0.017848881750229,6.041980479315777e-07,4.908696087749805,-0.0024145604587622,1.6268739788503406,-165.38750849399483,-199.71683655576328,1.2174457617270036e-10
3.49235287066277e-07,4.921334471213525,-0.0130209452073018,-140.58565054825664,10011.779021990484,0.0019816595961978,2.8279270118954917e-12,-0.0007032201235267,0.0024145517207126,1.1595527399948082e-10,199.7175815347848,0.0,-1.2624967783961732e-08,0.0,4.921336338745189,-140.58564397130755,0.0008503787392611,-0.0019816644660553,8.302249139230743e-06,-0.0008504176798606,165.38792425380814,141.8735593478685,5.687929769139315e-07,4.908697921854664,0.0008503786719905,3.790051103839709e-07,-139.11334625960723,0.0,3.49235287066277e-07,-1.6622786896993731e-09,141.87355562768508,-0.0008504176568137,0.017848881750395,6.015087236811522e-07,4.908696087952745,-0.0024145604342334,1.626873978851577,-165.38750870572912,-199.7168384821192,1.2479631122967708e-10
3.491325767292453e-07,4.921334471494925,-0.0130209414178841,-140.58565051229178,10011.79528935524,0.0019816595984964,2.0027379752422186e-12,-0.000703220123503,0.0024145517448614,1.1071359164218344e-10,199.7175795817166,0.0,-1.2641631788128438e-08,0.0,4.921336338474403,-140.585644008652,0.0008503787388553,-0.0019816644637447,8.299413783407992e-06,-0.0008504176799334,165.38792403476282,141.8735593080077,5.686257078378943e-07,4.908697921622574,0.0008503786723475,3.788875095371279e-07,-139.113558082329,0.0,3.491325767292453e-07,-1.6695646959342847e-09,141.87355565947666,-0.0008504176567515,0.017848881750566,5.988202635213696e-07,4.908696088194609,-0.002414560409762,1.626873978852842,-165.38750892392565,-199.71684040660932,1.2743087972973382e-10
3.490145822577968e-07,4.921334471816964,-0.0130209376297297,-140.5856504766135,10011.811556719997,0.0019816596008548,1.2503330287753914e-12,-0.0007032201234872,0.0024145517689866,1.0695044322771792e-10,199.71757763200577,0.0,-1.2658358047167073e-08,0.0,4.921336338162987,-140.5856440456991,0.0008503787384521,-0.0019816644613685,8.296233666205811e-06,-0.000850417680004,165.38792380980658,141.87355926864646,5.684335476487749e-07,4.908697921351915,0.0008503786727049,3.78754044491341e-07,-139.1137699049909,0.0,3.490145822577968e-07,-1.6749480350902083e-09,141.87355569133442,-0.0008504176566888,0.017848881750737,5.961335938088166e-07,4.908696088475016,-0.0024145603853338,1.626873978854136,-165.3875091478764,-199.71684232947,1.3050148106178058e-10
3.488814717784894e-07,4.921334472179194,-0.0130209338429966,-140.5856504412214,10011.827824084754,0.0019816596032655,5.740823418197377e-13,-0.0007032201234785,0.0024145517930921,1.0453191610062092e-10,199.71757568508795,0.0,-1.2675128193661817e-08,0.0,4.921336337811359,-140.5856440825171,0.0008503787380484,-0.0019816644589319,8.292711820788142e-06,-0.0008504176800746,165.38792357938067,141.87355922915256,5.682167700946538e-07,4.90869792104302,0.0008503786730576,3.786048577271925e-07,-139.11398172759328,0.0,3.488814717784894e-07,-1.6785548191032592e-09,141.8735557226028,-0.0008504176566281,0.0178488817509117,5.934486232687201e-07,4.908696088793592,-0.0024145603609446,1.6268739788554587,-165.38750937689625,-199.71684425120768,1.3315456367140234e-10
