longslipFR,FxRR,signal,sideslipFL,FxFL,rollrate,az,pitchrate,FL,roll,steeringangel,brake,pitch,RL,ay,longslipFL,sideslipFR,FxRL,y,x,RR,FxFR,FyFR,sideslipRR,slip,vx,gas,vy,FyRR,sideslipRL,longslipRL,ax,yawrate,signal,FyFL,FyRL,yaw,slip1,longslipRR,FR
-0.0008110565740353,2757.409739129625,0.0,-0.007860555885303,-109.08888168134897,0.0072847910842469,0.0276313731030076,-0.0280189215191768,2.505195076930431,-0.0002578982193093,0.0011025947452603,0.0,-0.0116016974230842,2.7006879765253013,-0.0093911784146988,-0.000810212184585,0.0078818141025872,2756.837776590582,-138.6482036156644,9976.064935188217,2.691112422166679,-109.12979986469875,-648.4515141057908,-0.00734288306882,0.0,0.8185960759625452,0.1607888732944437,-0.003729366934908,875.5729345392282,0.0073421406687533,0.0146657212691852,3.336619151925309,7.137074235948414e-05,0.0,641.4241870364197,-881.2872139475105,-0.0130044242461622,0.0,0.0146931329518692,2.5074220570504706
-0.000796929795369,2686.943083405283,0.0,-0.0063313461175875,-108.32177613084497,0.0073601006117144,0.0248060039177811,-0.0223863053234361,2.5957755557443662,-0.0001845281855123,0.0013037068090189,0.0,-0.011850699454037,2.7865704611978,-0.0026666174782959,-0.0007971900466746,0.0062652033293843,2686.671872098425,-138.64835007211016,9976.073301313456,2.776323407068454,-108.49068082257186,-536.5612595740002,-0.0058881446297495,0.0,0.851543953745284,0.1608187365777083,-0.0037847943884271,717.6842377318654,0.0058529742105479,0.0142796993677154,3.2482834177870026,6.942029268137687e-05,0.0,534.8146753907174,-718.8144525411096,-0.0130037222062916,0.0,0.0142828526562075,2.5980421590233043
-0.0007847165627674,2620.760275853195,0.0,-0.0049246201995033,-107.69947561460678,0.0073087023172504,0.0222395629395818,-0.0170283473155301,2.684145733231822,-0.0001111089146487,0.0014959632634561,0.0,-0.012044850202893,2.8717246753296943,0.0036313867590507,-0.0007858481552504,0.0047861101164426,2620.763079680749,-138.6485009389551,9976.081992040408,2.861067321146454,-107.98897734661831,-431.58036898907903,-0.0045928361005316,0.0,0.8836296213016036,0.1607621151925378,-0.0037755425260357,575.970865226194,0.0045218021542021,0.0139420623503974,3.164962817599899,6.842343451877412e-05,0.0,434.7471579102188,-572.7663033006851,-0.013003034091399,0.0,0.0139228233454097,2.6864197227240987
-0.0007742161161604,2558.810814126636,0.0,-0.0036411402510994,-107.20973529160084,0.0071397272651964,0.0195806047112843,-0.0119840056744123,2.7705428078630523,-3.885823712073994e-05,0.0016718628111428,0.0,-0.012187118045968,2.955835851210819,0.0094598443221057,-0.0007760914964164,0.0034448513350063,2559.072894180763,-138.6486554846033,9976.09099903984,2.9450113948276124,-107.61102031195152,-333.82019361771086,-0.0034466282926707,0.0,0.9149052218074484,0.1606236396782399,-0.0037060148878826,449.66473716067753,0.0033396715039267,0.0136363904736423,3.0866558119061382,6.809832478778048e-05,0.0,341.49893521967385,-442.4366840948794,-0.0130023520258375,0.0,0.0135968085021472,2.772794414510216
-0.0007652163590963,2500.625980769594,0.0,-0.0024812709795923,-106.81276035621472,0.0068630016478739,0.0164018565813682,-0.0072810615618509,2.8551616553164028,3.110157649231428e-05,0.0018257946131996,0.0,-0.012280800828444,3.038958630274473,0.0147356826121616,-0.0007677142237982,0.0022389632873032,2501.109671721228,-138.6488130324385,9976.10031447388,3.028189095259869,-107.31163921420294,-243.62727766706703,-0.0024394339584166,0.0,0.9454152385935566,0.1604166279876869,-0.0035814786393503,338.0533126837584,0.0022971049285597,0.0133712944209781,3.0128785093077006,6.797888113589232e-05,0.0,255.32972791494808,-327.14059997414944,-0.0130016716292777,0.0,0.0133133308454542,2.857361807970971
-0.0007579165960949,2446.443195829121,0.0,-0.0014574911148576,-106.534657701015,0.0064482552365027,0.0070855335219328,-0.0029589228470454,2.9382149192490004,9.760224732459008e-05,0.0019525154760134,0.0,-0.0123294963461996,3.12069794719384,0.0193481925687315,-0.0007608874417852,0.0011504856805884,2447.524422773548,-138.64897296220502,9976.109930952598,3.1105006782606965,-107.10803546940716,-160.93695870359076,-0.0015818948045578,0.0,0.9752054418111488,0.1601420763408651,-0.0034059913042508,240.77624041655127,0.0014102289401268,0.0131486870550055,2.9442998684275787,6.814934262638045e-05,0.0,176.745406904543,-226.66463733175237,-0.0130009924161159,0.0,0.013067016024974,2.9403257186000125
-0.0007522298565559,2398.7118175365376,0.0,-0.0005550842321117,-106.37859509089678,0.0059053713408323,-0.0040287166027888,0.0009347754436964,3.020009076400769,0.0001591367293211,0.0020454118546855,0.0,-0.0123373005301632,3.200938095790535,0.0261673707852942,-0.0007548596479032,0.000191730754772,2399.715212150188,-138.6491346615529,9976.119841651898,3.191834541143629,-107.0534317834768,-85.37355046525656,-0.0008939959296367,-0.0031626877023906,1.0043462921315067,0.1597546537660904,-0.0031759319535825,159.09557677827004,0.0006645361183991,0.0129557322335419,2.882856755001713,7.443071154242125e-05,0.0,106.35293956288928,-141.38855089217012,-0.0130002819702634,6.280022619477196,0.0128536645074036,3.0220111377660146
-0.0007463979870191,2352.7096782597228,0.0,0.0002778394959346,-106.27056816378372,0.0053381447583708,-0.0149803591810325,0.0043811851353965,3.100705753568702,0.0002150986420383,0.0020510509535827,0.0,-0.0123086369388378,3.28029774961209,0.0307990255372891,-0.0007499163935263,-0.0006004281300128,2353.6379845138185,-138.6492974926431,9976.130040372776,3.271534434424752,-106.979649171129,-19.073413445516973,-0.0003391125013167,-0.0028007618679672,1.0328785133696097,0.1592851199118196,-0.0028922944703147,92.69451826268308,5.6581550239915256e-05,0.0127829698067718,2.823247153102965,7.671814990833835e-05,0.0,42.052829537634736,-70.23180092147527,-0.012999511772468,6.280384545311619,0.0126596320500138,3.102618265063069
-0.0007413966361608,2308.186073979913,0.0,0.000983711600862,-106.16348805363988,0.0047233559598062,-0.0262914145902042,0.0074010109846457,3.180405987748074,0.0002651443766121,0.0019706365944288,0.0,-0.0122478717653836,3.3586367703783604,0.0324377012028132,-0.0007449982495275,-0.0013039825572956,2309.2893025057715,-138.6494609512714,9976.14052117751,3.350171465394788,-106.87671284835608,39.00963321102071,0.0001535437608316,-0.002429435212293,1.0608250233966154,0.1587744541851732,-0.0025766485416227,37.19083282062283,-0.0004402784029058,0.0126141947098624,2.765819997873438,6.296773003023785e-05,0.0,-15.670929622697848,-12.097212490035083,-0.0129988107682081,6.280755871967293,0.0124793544708833,3.1821243855149643
-0.0007367655257121,2265.409365622881,0.0,0.0015830143444103,-106.0407194608443,0.0040588055925899,-0.0379552591852257,0.0100130552791015,3.259117160025571,0.0003087571150374,0.0018150900876904,0.0,-0.0121591673159389,3.435778167170895,0.033563117211219,-0.0007405221481426,-0.0019161376873211,2266.6859471052376,-138.6496247444757,9976.151278351825,3.427841892516033,-106.78081969775252,90.46560190247963,0.0005703805312647,-0.0020634961667027,1.0882087549069424,0.1582366552556547,-0.0022449977791806,-9.86258412588526,-0.0008573661496003,0.0124475428222567,2.7106724140359093,4.543085542569747e-05,0.0,-66.00861379552688,35.559183990720086,-0.012998279490121,6.281121811012883,0.0123074756812238,3.260599705149359
