signal,FR,roll,FxRL,longslipFR,slip1,ay,vx,az,sideslipFR,FyFR,FyRL,yaw,pitch,longslipRL,FxRR,FxFL,pitchrate,steeringangel,y,brake,RL,vy,sideslipRR,gas,sideslipFL,yawrate,FL,FxFR,longslipFL,signal,x,rollrate,sideslipRL,FyRR,slip,ax,RR,FyFL,longslipRR
0.0,4.768433169440614,-0.001794428048279,6037.352569201706,-0.0014712917254813,6.282089616199753,-0.0489485582499362,1.546427321758162,0.326040729965305,0.0114368059669211,-680.2560728814285,-93.5881474503534,-0.0131632721656968,-0.0251136574835887,1.33695483247024,5862.848827921174,-153.86148626989038,-0.0649797922983532,0.0082033206090278,-138.64838269637232,0.0,15.074078791418744,-0.0016434339197556,-0.0011631106211511,1.8816913834940352,-0.0114408192007773,-0.0029165620171822,4.779576435321043,-151.95721755295975,-0.0014231970733143,0.0,9976.161821250877,0.0136403024990519,0.0137502633561236,15.669948373473757,-0.0010956909798332,7.293056922815624,23.85545622884425,693.5353235747478,2.4563236016233305
0.0,4.974293955549763,-0.0016546068016739,6035.757528962616,-0.0014605177212555,6.28192867133567,-0.037547088306406,1.6194123755062,0.3272272647765798,0.0100617717244659,-605.4440740900267,-82.96910132388527,-0.0131921481467095,-0.0257162898279421,1.4115298379402998,5885.439137170348,-153.72256507432758,-0.0564150633668501,0.0101501337343643,-138.64861072713242,0.0,15.381098102234484,-0.0019922344042272,-0.0001649544849445,1.8753597488614369,-0.0103766508018264,-0.0028481062593284,4.984889242479296,-152.5254465575033,-0.0014204569548756,0.0,9976.177687650772,0.014224742588117,0.0119829246570945,7.9145275389641725,-0.0012566358439156,7.305699651699149,24.50847439499823,630.1766172678286,2.630677494073748
0.0,5.180577577704929,-0.0015104124065878,6023.5070992258325,-0.0014497395346127,6.281841658736004,-0.0271527189837026,1.6924447410460317,0.3214776357062305,0.0088218291790311,-536.6450959143392,-72.2524707855177,-0.0132198291725038,-0.0262337526703398,1.491222196547166,5892.941533210758,-153.58592946568945,-0.0479444782519672,0.0118543840588791,-138.64885167691142,0.0,15.716348025226376,-0.0022388918616515,0.0006460537840322,1.8694826162177385,-0.0093386678065651,-0.0026921795897114,5.19016213822791,-152.86123266351038,-0.0014161967749766,0.0,9976.194283254685,0.0145342814748457,0.0102285612014519,1.7661684094265402,-0.0013436484435816,7.301902436518366,25.1426698657802,570.1708573602695,2.807953943910224
0.0,5.3867931330518335,-0.0013648541322473,6003.973722868339,-0.0014362261759429,6.281811810627644,-0.0183259795931141,1.7653858965081328,0.3103354664857992,0.0076661213972299,-473.1762259142128,-61.59298471143304,-0.0132456315554531,-0.0266670955228576,1.5723342354330443,5889.830953676594,-153.27736001630183,-0.0395566229851339,0.0131450619833459,-138.64910460681344,0.0,16.05185495413121,-0.0023964611061347,0.0013328029643926,1.8640121516614072,-0.0083008883677074,-0.0024828530286227,5.395168273704727,-152.87028404605277,-0.0014087981410644,0.0,9976.211607686915,0.0145164386257837,0.0085087487441103,-3.2474885987541517,-0.0013734965519423,7.287009628424883,25.738769622671587,512.1978494271125,2.9850582297023176
0.0,5.592545297829093,-0.0012213807882072,5978.681021830781,-0.0014274468548255,6.281824934658196,-0.0104703110957882,1.8381384922457635,0.2875075975078081,0.0065786661052254,-413.2387870420532,-51.14500360948341,-0.0132691647229904,-0.0270169934410178,1.651109157883928,5879.104025576196,-153.20355800525903,-0.0312936250174531,0.0139321310193415,-138.64936868971785,0.0,16.363714153708525,-0.002478260730897,0.0019069232433681,1.8588645225866716,-0.0072872580666071,-0.0022441871027626,5.5996684852050365,-153.03872557313267,-0.0014051168723436,0.0,9976.229659482036,0.0141654198212144,0.0068512317769168,-7.398337833639127,-0.001360372521391,7.263686649636814,26.27836865988328,455.6201870494219,3.1582656936472606
0.0,5.79795872383409,-0.0010829612685283,5948.290967577109,-0.001416224184239,6.281869276233499,-0.0051905064108701,1.9106146769456287,0.258297257127252,0.0055935436672514,-357.4502831538273,-41.164613153295896,-0.0132902249128326,-0.0272859156856566,1.7334855627289445,5862.09684610984,-153.11839979107873,-0.0233441926481747,0.0141469369126571,-138.64964320758995,0.0,16.692215366024307,-0.0024972068040715,0.0023688664429109,1.8539972945468224,-0.0063225512689438,-0.0019920002245669,5.803845172833018,-153.13296728336223,-0.0013985038286618,0.0,9976.24843626953,0.0135361957506605,0.0053026158852733,-10.792879975963295,-0.0013160309460878,7.232675220781707,26.80490962957375,401.12514193879593,3.33314938340957
0.0,6.002974790298233,-0.0009528128662773,5910.209352162665,-0.0014067091371265,6.281937190959074,0.0006518431523911,1.982735462446921,0.2182240738241274,0.0046823959910259,-305.74440199674035,-31.90336049271609,-0.0133087362801352,-0.0274776409503849,1.8199337328500091,5839.472506014818,-153.07121916004692,-0.01583222161574,0.0137365545752154,-138.64992753661963,0.0,17.039698948655115,-0.0024615428487567,0.0026871584909061,1.8493825318991912,-0.0054310022699117,-0.001734619033962,6.007715983454534,-153.20683453723908,-0.0013921601288034,0.0,9976.2679349097,0.012525805922069,0.0039106510385266,-13.41891001443693,-0.001248116220512,7.191850370722777,27.32131740272121,349.59916037950296,3.5097413772208665
0.0,6.2070870061869785,-0.0008345307325442,5861.22525996806,-0.0013916900841131,6.282023919825846,0.0070254541062454,2.054399450999095,0.1656686276527613,0.0038743917302311,-257.951090304585,-23.471149888846995,-0.0133246001230664,-0.0275970640279524,1.7824875057741512,5809.940966167327,-152.7162994870962,-0.0088472506866101,0.0126251953140731,-138.65022108211653,0.0,17.41245879270855,-0.0023758689864193,0.0028293012394726,1.8450518938673344,-0.0045770086813633,-0.0014629834875081,6.210694591579913,-153.00546917951397,-0.001378374574174,0.0,9976.288151402125,0.0112399158373372,0.0026397159888981,-15.133588716508635,-0.0011613873537401,7.140056548536631,27.824867285533628,301.2245336872186,3.463143115124465
0.0,6.41037846052842,-0.0007298334042757,5806.170235734849,-0.001382296275493,6.282118839654598,0.0101515200015782,2.125485529861514,0.113370678132868,0.003181622568646,-215.43816206806977,-15.830271959935022,-0.0133377351014544,-0.0276498022616872,1.7516639636125948,5768.52713682783,-152.44195429440836,-0.0024347027351697,0.0107592466235737,-138.65052334576856,0.0,17.811266919973697,-0.002258831073873,0.0028380931676675,1.841058197553184,-0.0037434569514744,-0.0011945710628766,6.412883575764179,-152.68401991583264,-0.001373604412236,0.0,9976.30908064233,0.0098162693213394,0.0014766820985716,-15.894649435715795,-0.0010664675249879,7.076251265706997,28.31785795836021,254.43865438861616,3.388960451540908
0.0,6.612560529177612,-0.0006401964668472,5749.088512648871,-0.0013731938906737,6.282211993702649,0.0118301606142877,2.1959000141253364,0.0583301685703236,0.002526702281786,-176.9405317934373,-8.949962324169121,-0.0133483628449448,-0.0276415267044164,1.7264374138486045,5718.65616479098,-152.2790835390118,0.003410835962498,0.0083555035592101,-138.65083402421973,0.0,18.22930462125819,-0.002130837710141,0.0027976576125478,1.83737858976392,-0.0029973083571783,-0.0009616671820913,6.614259704021428,-152.36909519638235,-0.0013664347624993,0.0,9976.330716434522,0.0082470586924734,0.0004224666792555,-16.00924222189228,-0.0009733134769368,7.005850865182028,28.80779252647422,210.23587279352796,3.3203686627129043
0.0,6.813527540155283,-0.0005668233687363,5692.149085712189,-0.0013619093284169,6.282302647149824,0.0137038588028774,2.2655970780942565,0.0017721059752665,0.001905390712465,-140.79146892396315,-2.861110967105133,-0.0133569118904797,-0.0275779708901457,1.705523774857449,5664.697930225055,-152.0451948788334,0.0086769955415511,0.0057239859823832,-138.651152916028,0.0,18.66046139706768,-0.0019942298941846,0.0027344003676751,1.8339275079341912,-0.0023362928284636,-0.0007743370493377,6.814727810908748,-151.98330627616622,-0.0013568944980239,0.0,9976.353051925857,0.0065839829228634,-0.0005040992452685,-15.765400346230196,-0.0008826600297623,6.933029193739471,29.30002022316596,169.97538074027057,3.257606585506301
0.0,7.013266996275448,-0.0005102831621489,5636.470981052896,-0.0013524990289885,6.2823935773599535,0.0158325092662811,2.3345637495269504,-0.0547129785424692,0.0013340613568617,-106.88564550197964,2.382572768812829,-0.0133638278158084,-0.0274649946549974,1.6880356569510222,5609.310144951591,-151.80702404278003,0.0133527519441963,0.003029387089554,-138.65147978409712,0.0,19.100676664619307,-0.0018433444401225,0.0026550948149331,1.8306179287525328,-0.001737932727154,-0.0006301091305318,7.014232075254581,-151.59838863323262,-0.0013477520102173,0.0,9976.376080007056,0.0048935176268561,-0.0012899109748131,-15.323909519325168,-0.0007917298196328,6.860073588482993,29.797802929371123,133.4637665724577,3.200746466064209
0.0,7.211842600784012,-0.0004705389563518,5582.728100334793,-0.0013440195389795,6.282485443251396,0.0176529162271503,2.402805740869836,-0.1098575004180975,0.0008214356374436,-75.58673852220484,6.754678717547913,-0.0133695251890504,-0.0273085248168634,1.673308921976747,5553.857513519176,-151.59956533498493,0.0174353471558256,0.000338178450988,-138.651814358865,0.0,19.54712840560485,-0.0016768278186645,0.0025616557969158,1.8273855356243844,-0.0011873997398559,-0.0005264106581287,7.212769245494186,-151.25061079461346,-0.0013392316265887,0.0,9976.399793551824,0.0032295454743155,-0.0019321390798149,-14.761241107537574,-0.0006998639281903,6.788265689118367,30.30324482660605,100.0432079664145,3.149656664477523
