FxFR,FxRR,rollrate,steeringangel,FR,FxRL,sideslipRR,x,vx,RR,slip,FL,FyRL,signal,yawrate,FyFR,gas,y,sideslipFR,sideslipFL,yaw,longslipFL,slip1,longslipRR,pitch,sideslipRL,ax,FyFL,vy,longslipRL,signal,brake,longslipFR,ay,pitchrate,az,roll,RL,FxFL,FyRR
-149.88488698171528,4599.486059174472,-0.0080716535281735,0.0,1.3717590612133337,4746.301502844439,-0.0444041165509213,4564.034960691037,0.4122103222252298,4.634049505001189,0.0,1.3726955556389984,-2204.822461287127,0.0,0.0007452613453158,-2092.1811098356525,0.3466231820542287,-4850.897318671732,0.0332952936796885,-0.0319734085239109,-0.0342866685913549,-0.0014238375893507,0.0,0.1194261324144685,-0.0055645827097856,0.0353363364200912,5.652470766442265,2082.627695092857,0.003251687597289,0.0886886619304621,0.5910404133226792,0.0,-0.0014991002554966,-0.1067134750140281,-0.0983006674814061,-0.0782899794174401,-0.0009097615739979,3.769788083663781,-150.77917360760787,2045.244592210508
-151.47359213865272,4677.756306831196,-0.0070795510216079,0.0,1.552706310372789,4856.9973354807,-0.0446441622896934,4564.039394624181,0.4693269260373887,4.797700893835093,0.0,1.5509849003568874,-2070.190806398853,0.0,0.0011561071074612,-2031.5996347854723,0.3383826568838822,-4850.897444387421,0.0321339738745043,-0.031005826124292,-0.0342770063232947,-0.001448046890715,0.0,0.1332402736102014,-0.0065650849394496,0.0314757416054444,5.772654728412993,2025.2465675763665,0.002118967937475,0.0855310949242231,0.6480860567897367,0.0,-0.0015159595903217,-0.1251509379997485,-0.101332758730769,-0.0903511692352045,-0.0009850737892728,3.597729644896248,-151.98487154157309,1887.1175810089
-151.70775961550575,4754.002272740513,-0.0061693453945852,0.0,1.7386596904241736,4999.096057381257,-0.0443340187532855,4564.044405847868,0.5276975792755025,4.96538751897828,0.0,1.7338194899442847,-1940.9455017598368,0.0,0.0016925665889732,-1941.713061786848,0.3304801877000994,-4850.89760218381,0.0304672398390218,-0.0297622057268592,-0.0342626359517848,-0.0014132646291966,0.0,0.1483928585456212,-0.0075907769666472,0.0263877245763155,5.912196122708741,1947.012428331316,0.000784469176458,0.0760164774085208,0.7045484665501799,0.0,-0.0014773418053833,-0.1528881574099936,-0.1034597902373527,-0.0963114948925994,-0.0010507064691587,3.334415758861742,-151.7855521444786,1702.5510012238285
-153.78112174770715,4830.086521597701,-0.0054467296231077,0.0,1.9273161351092785,5261.798248859842,-0.0441097203855263,4564.050008656739,0.5877457265497665,5.189227317070946,0.0,1.9187652773146244,-1825.9187614284708,0.0,0.0023025944735626,-1828.96234819887,0.3219252960441469,-4850.897795023879,0.0284476596088122,-0.0286652213081674,-0.034242313437876,-0.0014392995149348,0.0,0.1671112371499523,-0.0086337880587169,0.0206840530222819,6.123203136228678,1861.274530659024,-0.0008190959319644,0.0539181505031146,0.7603768302463229,0.0,-0.0014812171693904,-0.1826818577649104,-0.1049106614050037,-0.0946544680372053,-0.0011082676899419,2.886828069238725,-153.97176215398463,1516.5858482722722
-151.34220418409896,4904.065384105381,-0.0047859925928372,0.0,2.120028471575369,4840.411669226011,-0.0450548062182327,4564.05621951294,0.6487153549511552,5.424176209548503,0.0,2.106783680634566,-1663.4516454352142,0.0,0.0035991993546244,-1713.5716751397504,0.3141585134951677,-4850.898025983749,0.027341869612215,-0.0266795659716883,-0.0342135665548536,-0.0012883077574204,0.0,0.1870678162707546,-0.0096876172943504,0.0140610915505986,5.90625393519286,1768.5592934447418,-0.0026266620790227,0.026791388347084,0.8155209061191404,0.0,-0.0013938787169465,-0.1914361206431818,-0.1055628994566762,-0.0536282306318957,-0.0011593790421386,2.4626907309928074,-149.0000270661045,1346.7682771725351
-147.98316768393695,4959.160880163886,-0.0029622127309357,0.0,2.302846995652198,4888.103611535409,-0.0444436991538255,4564.06302672193,0.7077964840509965,5.343974204208887,0.0,2.281294287282144,-1282.005974508384,0.0,0.0047973922954851,-1666.8246987223476,0.3117606959172316,-4850.898292660204,0.0276668035117047,-0.0231219733765602,-0.0341688749061466,-0.0013755995613031,0.0,0.1886055650215488,-0.0107402077116791,0.0098293517158961,5.981214382098596,1598.3410539450847,-0.0038141055633825,0.0305436055677629,0.8699310682224604,0.0,-0.0014482958502231,-0.0025970757731147,-0.1048871295980842,-0.0796662934001053,-0.0011985645880416,2.659716929011668,-149.79106216224883,1263.331177070727
-144.59473938061907,5030.710084447053,-0.0002973505349251,0.0,2.4839985876443085,4819.089438060764,-0.0390507842931608,4564.070429300087,0.7676159276823667,5.1732076726214204,0.0,2.46286386991038,-1119.606514658951,0.0,0.0044946596999224,-1595.3155960328777,0.3068548431394776,-4850.898587035388,0.0259022950351007,-0.0217551099304617,-0.0341223945247753,-0.0012965291870484,0.0,0.18168443354636,-0.0117812567757417,0.0106909074974811,5.988371137195388,1455.8709184541497,-0.00437599293098,0.0294563829804054,0.9235583510829656,0.0,-0.0013833360259733,-0.0537337982135079,-0.10330468104494,-0.0520219804279915,-0.001213510512459,2.782719934868139,-147.04368884026508,1186.6653577819309
-144.89732832583348,5099.153919323421,0.0021344121028859,0.0,2.663658206788401,4874.262345273981,-0.0342501627749806,4564.078431878744,0.8279745071372431,4.895816816444569,0.0,2.6437220392995795,-1082.5800431242767,0.0,0.0041096831505453,-1495.3410115143515,0.3012690985285821,-4850.8989075411055,0.0240352170618549,-0.0204852468301303,-0.0340796311144073,-0.0012764840879501,0.0,0.1639575304962002,-0.0128010944682014,0.0106783301627171,6.06747163423022,1348.6838496685525,-0.005034603730223,0.0292683518965118,0.9763544937658152,0.0,-0.0013598704136729,-0.0707561102320055,-0.1007700555790839,-0.0164052950240439,-0.0012029235898992,2.931963830938875,-147.6818932519374,1139.4914329044734
-144.4773642598492,5155.201230551039,0.0046195106512897,0.0,2.843213180406704,4905.440768923248,-0.02983897400232,4564.087041145976,0.8889319965095465,4.555151525292144,0.0,2.824306225763583,-1051.989756286264,0.0,0.0037307211788454,-1394.2492881891062,0.2953148992566464,-4850.899254932472,0.0225150907864409,-0.0188689900304736,-0.0340404137619843,-0.0012793037997109,0.0,0.1369801089750122,-0.0137906945225659,0.0103171622071249,6.125092537626675,1247.245698243935,-0.0056202952432725,0.029263311065397,1.0282719833062264,0.0,-0.0013471489994902,-0.0207010090732234,-0.097351015883196,0.0232976243729377,-0.0011681981624897,3.0916237300219738,-147.61173707135674,1160.862460573433
-143.4549341180803,5200.462672518841,0.0075617569156917,0.0,3.021967269277305,4926.323330868729,-0.0244628561178096,4564.096262666127,0.9504210079269172,4.175148048475768,0.0,3.005680359280399,-1065.1986611040204,0.0,0.0029601677028124,-1301.7611665270467,0.2893133961240959,-4850.89962653341,0.0210610401996417,-0.0172072704262522,-0.0340069656702886,-0.0012737929067657,0.0,0.1016163385991707,-0.014741377208769,0.0111093805359029,6.169724552973979,1142.064964040721,-0.0057828855183453,0.0292342190822456,1.0792640974679386,0.0,-0.0013261524042557,0.0240266325284977,-0.0930685042444134,0.0743150608591267,-0.0011061847733092,3.257165511190164,-147.3927912212172,1264.1537508128963
