FyRL,FyFL,RR,FR,az,longslipFR,y,x,vy,pitch,sideslipRL,brake,longslipFL,signal,RL,yaw,ax,longslipRR,slip,gas,slip1,steeringangel,longslipRL,FxFL,FyRR,FxFR,sideslipFL,FL,FyFR,pitchrate,ay,sideslipFR,FxRL,signal,sideslipRR,yawrate,roll,rollrate,vx,FxRR
-692.2089943499769,479.8449582468052,2.0648311584337917,1.87769614500196,0.0233695956853036,-0.0006802426826442,-138.6480410911855,9976.04522213806,-0.0033760018938172,-0.0086303508053011,0.0055174806504088,0.0,-0.0006805621477027,0.0,2.073976309526071,-0.0130118432920317,2.25271891035378,0.010106241352012,0.0,0.1001054256814968,0.0,0.0005496366736637,0.0101203631397671,-98.07411596920232,690.6862259980285,-98.3448446744252,-0.0049805139205438,1.8758094537502517,-481.57781542294657,-0.0126815731298104,-0.0028554615652031,0.0049194492753209,1882.887742590051,0.0,-0.005539551662574,3.821976839907983e-05,-8.739044200785258e-05,0.0064586599177951,0.6192909270261125,1882.9624922518665
-526.2557625580852,365.0005234544592,2.118806111302634,1.93778665255158,0.0207229478914391,-0.0006703364534874,-138.64815702813593,9976.05153593862,-0.0033704101419972,-0.0087328232205535,0.003995503545127,0.0,-0.0006711663715339,0.0,2.128340201387337,-0.013011463705582,2.1687073247710367,0.0097661863971371,0.0,0.1008422527672543,0.0,0.0006550243954289,0.0097943271273272,-97.58030199093866,528.8584802557999,-97.95430974820664,-0.0035079465636849,1.9358905029730336,-362.1264462746951,-0.0083143673974864,0.0030889953304145,0.0033879602872208,1817.0024266660496,0.0,-0.0040557832450751,3.783448488855509e-05,-2.292787668728196e-05,0.006419040300785,0.6414101918613874,1816.850943193111
-381.8136044819258,260.76176925493786,2.172290329960556,1.9960050050220013,0.0182774793975368,-0.000661905029888,-138.64827541081394,9976.058066365802,-0.0033079627917038,-0.0087937868303996,0.0026770516300038,0.0,-0.0006631623225572,0.0,2.1819915187042547,-0.0130110853711941,2.0909271982935462,0.0094645538437231,0.0,0.1014711385601687,0.0,0.0007592140597102,0.0095054028514275,-97.18610038528064,388.2503775958726,-97.6523219028818,-0.0022048685533861,1.9941284232730216,-253.6823682503664,-0.0043405854453354,0.0085766157675238,0.0020381882577472,1756.132444301239,0.0,-0.0027758873894374,3.786361696802564e-05,4.053037483235764e-05,0.0062702528498018,0.6627181999695207,1755.766615480285
-258.1466690278934,167.48220293669334,2.225022903306409,2.0525575258588424,0.0114070874023873,-0.000655271289117,-138.64839559278974,9976.064805660004,-0.0031922216000157,-0.0088172237047121,0.0015745736722137,0.0,-0.0006569435066481,0.0,2.234455876645216,-0.0130107045998715,2.019327124275037,0.009190400765471,0.0,0.1019914970868463,0.0,0.0008588067504186,0.0092483713301839,-96.90338708802985,267.94414572258955,-97.44783112349008,-0.0010796643461615,2.050733932145516,-155.9747203957327,-0.0007737019110287,0.0135115065608634,0.0008423395586348,1700.3898510954996,0.0,-0.0017059200675412,3.86838545211691e-05,0.0001018220147902,0.0059875152147701,0.6832768035144897,1699.4291839972143
-154.9787010290774,85.40678738377017,2.276975269096522,2.107659486039557,0.0032610306765404,-0.0006499215431822,-138.64851692606334,9976.071746649975,-0.0030178197572274,-0.0088072823987443,0.000660156272066,0.0,-0.000651392864672,0.0,2.2855816831216185,-0.0130102786472092,1.9525437373720576,0.0089466634243159,0.0,0.1024136556410284,0.0,0.0009496904772153,0.0090189982251348,-96.63031704990196,168.63452288767758,-97.27617633537687,-0.0001019604425617,2.1059053614785253,-68.2822563438541,0.0023782467818318,0.0207959825312636,-0.0001909487155249,1648.2220950147582,0.0,-0.0008564117806815,4.689227883732382e-05,0.0001594829329509,0.0055750292939629,0.703140018099219,1647.2105728291
-70.17344121996938,11.812975393438515,2.327468923239789,2.16148413132069,-0.0047788890531935,-0.0006445388889356,-138.64863872325876,9976.078882670105,-0.0027860484561659,-0.0087681094984897,-7.307334558938854e-05,0.0,-0.0006465476255646,0.0,2.3358081918123728,-0.0130097753702379,1.8901633876062152,0.0087223796370594,0.0,0.1027471271187549,0.0,0.0010269076637725,0.0088063604476924,-96.43578398055864,88.81757933204389,-97.11500262517264,0.0007783741400583,2.15980215869125,7.41635067929398,0.0051165777866892,0.0255783721583218,-0.0010359178013933,1599.7237317732624,0.0,-0.0001785573927283,5.060087347838107e-05,0.0002127914677964,0.0051242509071045,0.7223571684098979,1598.7964294631197
-1.9386318742641635,-52.60030528397815,2.376996713236625,2.214059447900043,-0.012955182145554,-0.000640265933069,-138.64876044625572,9976.08620751206,-0.0025190239028412,-0.0087036904164053,-0.0006660985500708,0.0,-0.0006423540869981,0.0,2.385150026798807,-0.0130093209908853,1.8317922093437613,0.0085158843217659,0.0,0.1030064935756393,0.0,0.0010868770503601,0.0086069468134001,-96.24604986995716,23.19091144458384,-96.9472516871758,0.0015022500962182,2.212540235152182,73.01063044599256,0.0074707135859611,0.0276734697820144,-0.0017815665090338,1554.340650932618,0.0,0.0004097327181026,4.015553940824248e-05,0.0002612854853532,0.004614899054874,0.7409698399246948,1553.297485652205
53.511710654982735,-107.57546808237612,2.425676805670483,2.26550696820774,-0.0217558632126093,-0.0006363929504383,-138.6488817449793,9976.09371536298,-0.0022282987260965,-0.0086177133672411,-0.001161526412996,0.0,-0.0006381364545403,0.0,2.433433888490488,-0.0130089765510882,1.7770998210915456,0.0083224408727612,0.0,0.1031986933012318,0.0,0.0011243474569853,0.0084175927295781,-96.04315603327242,-31.32300992692229,-96.79419920494216,0.0021137852425496,2.2641737197422764,130.2693286828161,0.0094693446490388,0.0300143386814689,-0.0024193914007704,1511.8709603239677,0.0,0.0008976963649479,3.073993859149201e-05,0.0003043730340704,0.0040540915612427,0.7590176020252519,1510.6961991465482
98.14731164294408,-155.6681153598584,2.4737143191743987,2.315951502187845,-0.0319824143748536,-0.0006332749724096,-138.64900233861485,9976.101400805568,-0.0019196137732743,-0.0085135342282543,-0.0015513080796733,0.0,-0.0006350063732059,0.0,2.480880221353793,-0.013008682541179,1.7282556759634031,0.0081574626668422,0.0,0.1033200914544532,0.0,0.0011338000939108,0.0082562787060015,-95.86188057526796,-76.07978449786839,-96.63885154296712,0.0026655164642656,2.314728482504439,180.1978821832743,0.0111468897785373,0.0310867669925371,-0.0029709820054935,1473.8174170049413,0.0,0.001295953071616,2.972192275999117e-05,0.0003417863652925,0.0034846154189592,0.776542994359175,1472.517351245251
133.26615409480794,-198.14031009113023,2.520679178145,2.365485654708728,-0.0414982713534934,-0.0006296129790209,-138.64912205596625,9976.109258937304,-0.0016070027187828,-0.008394249011817,-0.0018571263764008,0.0,-0.0006318618689122,0.0,2.527041426336974,-0.0130083617021979,1.6822163973360094,0.0079921967918059,0.0,0.1033485458805542,0.0,0.0011121915283136,0.0080916179494256,-95.70805950558258,-111.50220310282803,-96.42367801608108,0.0031448476608581,2.364356174063379,222.3892158852958,0.0125270636851313,0.0309976327862746,-0.0034103926792048,1438.0381245188155,0.0,0.0015902068127482,3.383061225820164e-05,0.0003734365906118,0.002897755269215,0.7935984198560522,1436.6347205615853
