slip1,ax,FL,signal,FyFL,longslipRL,az,sideslipRR,slip,vy,FyRL,FxRL,longslipRR,RL,brake,roll,sideslipFL,yaw,vx,x,yawrate,y,FR,ay,pitch,FxFR,FyFR,rollrate,gas,signal,FxRR,FxFL,longslipFR,RR,sideslipRL,longslipFL,FyRR,sideslipFR,steeringangel,pitchrate
8.456109898546657e-08,0.0001094220715989,29.754948600209303,0.0,-199.4735907946574,0.0005777936789205,-1.2784044413217733e-07,-0.0019833683144739,8.456109898546657e-08,8.512807046075948e-07,-165.4599554380665,96.36156634804624,0.0005778254665974,29.786270503554665,0.0,-1.310811309878493e-06,0.0024162405797521,-0.0341357155586732,9.85358042041453,4722.460185313868,9.89174595705635e-07,-4856.3088744035,29.755022077122906,8.890686762185038e-06,-0.0006429590113451,-77.92643984616166,199.4813112011861,-9.437680235349421e-08,0.0943119148961936,2.807330566328034,96.36402722151853,-77.9294760733024,-0.0004722576089548,29.786276490382225,0.0019832273298855,-0.0004722583225289,165.46682437022642,-0.0024164235378948,0.0,2.3546197482729407e-07
8.369812979769733e-08,0.0001087515708456,29.754951874039257,0.0,-199.4736040324517,0.0005777904587238,-1.3979389127647226e-07,-0.0019833685512049,8.369812979769733e-08,8.427949227361458e-07,-165.45994913308107,96.36102523546865,0.0005778222470637,29.78627371607912,0.0,-1.3116653516152194e-06,0.0024162406068956,-0.0341357056601058,9.85358151163367,4722.558663741028,9.903903417835458e-07,-4856.3122373325705,29.755025398922484,8.89692491164896e-06,-0.0006429566595191,-77.92643103306943,199.48131257977408,-7.824424488384396e-08,0.0943118507433371,2.219535772089198,96.36348606247068,-77.92946867536081,-0.0004722575481141,29.7862796822197,0.0019832272477309,-0.0004722582629408,165.4668349847007,-0.0024164235765678,0.0,2.3496204199795786e-07
8.283682632962788e-08,0.0001080850287369,29.754955127974387,0.0,-199.47361254761373,0.0005777872598488,-1.4976379148620874e-07,-0.0019833688296713,8.283682632962788e-08,8.343230046753502e-07,-165.45993862879627,96.36048758805508,0.0005778190453859,29.786276908410237,0.0,-1.3123646655455495e-06,0.0024162405836111,-0.0341356957502552,9.853582596164443,4722.657142179086,9.91447862355548e-07,-4856.315600261121,29.75502870008906,8.915241118377431e-06,-0.0006429543124373,-77.92642238937532,199.48131906574503,-6.333013148270057e-08,0.0943117869874444,1.5903469596936763,96.36294802177032,-77.92946128551863,-0.0004722574875871,29.78628285473861,0.0019832271243188,-0.0004722582039355,165.46684985708183,-0.0024164236684909,0.0,2.3450559535866346e-07
8.199025949743191e-08,0.0001074224187047,29.75495836219704,0.0,-199.4736167107272,0.0005777840818697,-1.5768106641646413e-07,-0.0019833691438717,8.199025949743191e-08,8.259938836895883e-07,-165.45992448466896,96.35995335665244,0.0005778158617095,29.786280080561166,0.0,-1.3129220691724753e-06,0.0024162405142496,-0.0341356858306734,9.853583674046364,4722.75562062798,9.923529242968568e-07,-4856.31896318915,29.75503198073502,8.944326823537418e-06,-0.0006429519697695,-77.92641390823945,199.4813302087732,-4.974526184956288e-08,0.0943117236262702,0.9313821374586596,96.36241310381388,-77.92945390831366,-0.0004722574274142,29.7862860082076,0.0019832269658794,-0.0004722581454567,165.46686845400671,-0.0024164238083159,0.0,2.340737610186177e-07
8.11701011187134e-08,0.0001067637172082,29.754961576873225,0.0,-199.47361690924552,0.000577780924372,-1.6351389133338308e-07,-0.0019833694878896,8.11701011187134e-08,8.179227281615938e-07,-165.459907254676,96.35942249317333,0.0005778126961843,29.78628323256356,0.0,-1.313351332846898e-06,0.0024162404033026,-0.0341356759028454,9.853584745318706,4722.854099087638,9.931129451545974e-07,-4856.322326116649,29.755035240984743,8.98285944492714e-06,-0.0006429496313692,-77.92640558035603,199.4813455397113,-3.757239880324514e-08,0.0943116606575306,0.254837637166021,96.36188131356307,-77.92944654979127,-0.0004722573676212,29.786289142875976,0.0019832267785124,-0.0004722580874609,165.46689024390423,-0.0024164239905761,0.0,2.336485421033467e-07
8.038660164373686e-08,0.0001061089035078,29.754964772154526,0.0,-199.47361354224927,0.0005777777869531,-1.672652705187061e-07,-0.0019833698559493,8.038660164373686e-08,8.10210720670795e-07,-165.45988748166835,96.35889495070498,0.0005778095489545,29.786286364467067,0.0,-1.3136669060241146e-06,0.0024162402553615,-0.034135665968174,9.853585810020526,4722.952577557997,9.937367664418455e-07,-4856.325689043613,29.75503848097197,9.029516707006554e-06,-0.0006429472972641,-77.9263973951668,199.48136457736967,-2.6867507708155382e-08,0.0943115980789069,-0.4267368245282468,96.36135265590896,-77.92943921572838,-0.000472257308224,29.786292258973432,0.0019832265681303,-0.0004722580299085,165.46691470241035,-0.0024164242097421,0.0,2.332130681423947e-07
7.964858504096082e-08,0.0001054579590557,29.75496794817948,0.0,-199.47360701646136,0.0005777746692227,-1.68970794798754e-07,-0.0019833702424676,7.964858504096082e-08,8.029450018987878e-07,-165.45986569217848,96.35837068380032,0.0005778064201607,29.786289476338485,0.0,-1.313883657295859e-06,0.0024162400750814,-0.0341356560279671,9.8535868681907,4723.051056038992,9.942344217437193e-07,-4856.329051970037,29.755041700838035,9.082990019722592e-06,-0.0006429449676433,-77.92638934175834,199.48138683394055,-1.76612519416118e-08,0.0943115358880053,-1.1006705466680484,96.36082713573543,-77.9294319118755,-0.0004722572492441,29.78629535671035,0.0019832263404061,-0.0004722579727589,165.46694131741802,-0.0024164244602706,0.0,2.327518048750189e-07
7.89634590848128e-08,0.0001048108675881,29.754971105074475,0.0,-199.4735977419245,0.0005777715708099,-1.6869612552285564e-07,-0.0019833706421041,7.89634590848128e-08,7.961987685418201e-07,-165.4598423915953,96.357849648907,0.0005778033099329,29.786292568261075,0.0,-1.314016630822078e-06,0.0024162398671102,-0.0341356460834265,9.85358791986794,4723.149534530558,9.946168983461983e-07,-4856.33241489591,29.755044900730617,9.141998195835304e-06,-0.0006429426428433,-77.92638140762072,199.48141182058765,-9.96073948667136e-09,0.0943114740823782,-1.7544074128507186,96.3603047571485,-77.92942464449399,-0.0004722571906869,29.78629843627798,0.0019832261007247,-0.0004722579159865,165.46696959386318,-0.0024164247366868,0.0,2.322507244588213e-07
7.833724157525248e-08,0.0001041676147694,29.75497424295586,0.0,-199.47358612646423,0.0005777684913634,-1.6653388175995038e-07,-0.0019833710498046,7.833724157525248e-08,7.900315282676557e-07,-165.45981805980125,96.35733180432352,0.0005778002183889,29.7862956403334,0.0,-1.3140808209465988e-06,0.0024162396360352,-0.0341356361356401,9.853588965090808,4723.24801303263,9.94895911189786e-07,-4856.335777821225,29.7550480808014,9.20530069711394e-06,-0.0006429403233317,-77.92637358020549,199.48143905414335,-3.7513875075834995e-09,0.0943114126595802,-2.3757402511244687,96.35978552373024,-77.9294174192851,-0.0004722571325567,29.786301497848985,0.0019832258541412,-0.000472257859562,165.46699905811383,-0.0024164250336465,0.0,2.3169743656388707e-07
7.777460146379744e-08,0.00010352818772,29.754977361930912,0.0,-199.47357257171527,0.0005777654305513,-1.626005805874098e-07,-0.0019833714608378,7.777460146379744e-08,7.844895013911738e-07,-165.45979314744923,96.35681711040546,0.000577797145636,29.78629869266819,0.0,-1.3140909661701913e-06,0.0024162393863511,-0.0341356261855757,9.853590003897729,4723.346491545145,9.95083683188633e-07,-4856.339140745975,29.75505124120502,9.271708195773144e-06,-0.0006429380096906,-77.92636584680857,199.48146806209525,1.0010787273789655e-09,0.0943113516170657,-2.953039605379594,96.35926943800924,-77.92941024172835,-0.000472257074858,29.78630454157814,0.0019832256053468,-0.0004722578034593,165.4670292618283,-0.0024164253459767,0.0,2.3108128176344802e-07
7.727891248045584e-08,0.0001028925747658,29.75498046209843,0.0,-199.4735574696252,0.0005777623880654,-1.570332892418873e-07,-0.0019833718708281,7.727891248045584e-08,7.796061454060636e-07,-165.45976807276696,96.35630552985508,0.0005777940917647,29.786301725391137,0.0,-1.31406136390609e-06,0.0024162391224138,-0.0341356162340769,9.853591036327018,4723.444970068039,9.951927293213868e-07,-4856.34250367015,29.755054382098272,9.340092792974527e-06,-0.0006429357025991,-77.92635819491868,199.48149838694584,4.3484843429407985e-09,0.0943112909523263,-3.475472618178008,96.35875650127718,-77.92940311694865,-0.0004722570175875,29.78630756760323,0.0019832253586393,-0.0004722577476642,165.4670597853186,-0.0024164256687272,0.0,2.3039338910507494e-07
7.685231842778628e-08,0.0001022607655232,29.754983543550804,0.0,-199.4735411976491,0.0005777593636215,-1.499864885401406e-07,-0.0019833722757818,7.685231842778628e-08,7.754027966722104e-07,-165.4597432189081,96.35579702765088,0.0005777910568473,29.78630473863953,0.0,-1.3140057069500552e-06,0.0024162388483778,-0.0341356062818616,9.853592062416864,4723.543448601248,9.952356594371104e-07,-4856.345866593741,29.75505750363829,9.409398050425572e-06,-0.0006429334028149,-77.92635061191052,199.4815295917183,6.358032392851151e-09,0.0943112306627953,-3.933207885483212,96.35824671347667,-77.92939604955295,-0.0004722569607399,29.78631057604597,0.0019832251179002,-0.0004722576921555,165.4670902404533,-0.0024164259972369,0.0,2.2962669953906618e-07
7.649580975899183e-08,0.0001016327500075,29.754986606374576,0.0,-199.473524115531,0.0005777563569612,-1.4162839976680976e-07,-0.0019833726721056,7.649580975899183e-08,7.718894200643372e-07,-165.45971893197358,96.35529157120487,0.0005777880409406,29.78630773256093,0.0,-1.3139369416862071e-06,0.0024162385681816,-0.0341355963295221,9.853593082205371,4723.641927144707,9.952249960771152e-07,-4856.34922951674,29.755060605981868,9.47864582041782e-06,-0.0006429311111562,-77.92634308600347,199.4815612637555,7.11011936067836e-09,0.0943111707459007,-4.31760238279225,96.35774007316422,-77.92938904391212,-0.0004722569043135,29.786313567013256,0.0019832248865808,-0.0004722576369226,165.46712027292384,-0.0024164263271509,0.0,2.287759575142388e-07
7.620930771623751e-08,0.0001010085191452,29.754989650651197,0.0,-199.4735065629796,0.0005777533678465,-1.3213788635520853e-07,-0.0019833730566206,7.620930771623751e-08,7.690654384617711e-07,-165.45969551963836,96.35478913019791,0.000577785044082,29.786310707311618,0.0,-1.3138671483569997e-06,0.0024162382855222,-0.0341355863775264,9.853594095730534,4723.740405698357,9.951730032465302e-07,-4856.352592439137,29.755063689285187,9.54694173836471e-06,-0.0006429288284843,-77.92633560593706,199.48159301743652,6.69610963870176e-09,0.0943111111990605,-4.621366875896888,96.35723657722554,-77.92938210308881,-0.000472256848297,29.78631654059826,0.0019832246676924,-0.0004722575819528,165.46714956395942,-0.0024164266544477,0.0,2.278376745109095e-07
7.599175579257493e-08,0.0001003880637796,29.754992676458603,0.0,-199.47348885619044,0.0005777503960677,-1.2170107727246345e-07,-0.0019833734265704,7.599175579257493e-08,7.669206289719124e-07,-165.4596732502648,96.35428967673194,0.0005777820662904,29.786313663055303,0.0,-1.313807443472793e-06,0.0024162380037954,-0.0341355764262224,9.853595103030248,4723.838884262136,9.950915358983006e-07,-4856.355955360923,29.75506675370219,9.613481502840869e-06,-0.0006429265556856,-77.92632816090176,199.48162449799025,5.216159132534431e-09,0.0943110520197004,-4.838706612570477,96.35673622092328,-77.9293752305086,-0.0004722567926815,29.78631949688183,0.0019832244638029,-0.0004722575272367,165.46717783157476,-0.0024164269754972,0.0,2.268100664209635e-07
7.584121695133207e-08,9.977137472268884e-05,29.754995683871552,0.0,-199.4734712860617,0.0005777474414331,-1.1050798937442469e-07,-0.0019833737796211,7.584121695133207e-08,7.65436081405163e-07,-165.45965235268108,96.35379318501462,0.0005777791075648,29.7863165999616,0.0,-1.3137679034306328e-06,0.0024162377261129,-0.034135566475842,9.853596104142325,4723.93736283598,9.949919081734974e-07,-4856.359318282089,29.75506979938469,9.677552575201134e-06,-0.0006429242936558,-77.92632074146003,199.48165538338773,2.7771178528985196e-09,0.0943109932052139,-4.9654345371728805,96.35623899779284,-77.92936842828159,-0.0004722567374607,29.7863224359338,0.0019832242770409,-0.0004722574727693,165.46720483119182,-0.0024164272870425,0.0,2.2569296767827613e-07
7.575497416362076e-08,9.915844289426636e-05,29.75499867296273,0.0,-199.4734541166771,0.0005777445037808,-9.874985910433629e-08,-0.0019833741138589,7.575497416362076e-08,7.645851858896127e-07,-165.45963301643437,96.35329963184138,0.0005777761678857,29.78631951820472,0.0,-1.3137575089435372e-06,0.0024162374552645,-0.0341355565265077,9.853597099104462,4724.035841419829,9.948847778300588e-07,-4856.362681202626,29.75507282648161,9.738536887851204e-06,-0.0006429220432835,-77.92631333867942,199.4816853858995,-5.095198872420129e-10,0.0943109347530584,-4.999054770636433,96.35574489956366,-77.92936169823908,-0.0004722566826234,29.78632535781432,0.0019832241091038,-0.0004722574185421,165.46723035578344,-0.0024164275862338,0.0,2.2448772669913065e-07
7.57296331654097e-08,9.85492585094292e-05,29.755001643803407,0.0,-199.473437583812,0.0005777415829665,-8.661587546004365e-08,-0.001983374427781,7.57296331654097e-08,7.643346449871945e-07,-165.45961539252997,96.35280899579112,0.0005777732472148,29.78632241796206,0.0,-1.313784109298827e-06,0.0024162371937105,-0.0341355465782393,9.853598087954264,4724.134320013621,9.947800499283254e-07,-4856.366044122528,29.75507583513863,9.795911006147932e-06,-0.000642919805436,-77.92630594484545,199.48171425350168,-4.529542469459151e-09,0.094310876660658,-4.938814644469932,96.35525391647238,-77.92935504176766,-0.0004722566281595,29.786328262575328,0.0019832239612707,-0.0004722573645556,165.46725423554307,-0.0024164278706324,0.0,2.2319708373774695e-07
7.576122612153738e-08,9.794381138003524e-05,29.755004596464243,0.0,-199.4734218942316,0.0005777386788673,-7.429086530652718e-08,-0.0019833747202811,7.576122612153738e-08,7.646454940957178e-07,-165.45959959464918,96.35232125750628,0.0005777703454966,29.786325299412923,0.0,-1.3138544052015872e-06,0.0024162369435806,-0.0341355366309622,9.85359907072924,4724.232798617294,9.94686800629522e-07,-4856.369407041785,29.75507882549788,9.849245461695486e-06,-0.0006429175809465,-77.92629855307707,199.48174177036788,-9.16782405209572e-09,0.094310818925468,-4.785724159393034,96.35476603685144,-77.92934845957164,-0.0004722565740609,29.786331150261987,0.0019832238344215,-0.0004722573108088,165.46727633708545,-0.0024164281382067,0.0,2.2182503668756707e-07
7.584531419110755e-08,9.734209088619548e-05,29.75500753101569,0.0,-199.47340722558087,0.0005777357913797,-6.195264826664227e-08,-0.001983374990633,7.584531419110755e-08,7.654741113450596e-07,-165.45958570074183,96.35183639965754,0.0005777674626564,29.78632816273728,0.0,-1.313973948981888e-06,0.0024162367066729,-0.0341355266845157,9.853600047466756,4724.33127723079,9.946132164846912e-07,-4856.372769960392,29.75508179769788,9.898202613733858e-06,-0.0006429153706017,-77.92629115752834,199.4817677567028,-1.4310005567135397e-08,0.0943107615449915,-4.542542346263772,96.35428124753255,-77.92934195172697,-0.0004722565203109,29.78633402091382,0.0019832237290575,-0.000472257257302,165.46729656224232,-0.0024164283873264,0.0,2.203766960182903e-07
7.597708832387143e-08,9.674408509758106e-05,29.755010447529138,0.0,-199.47339372605123,0.0005777329204173,-4.977000356961593e-08,-0.0019833752384685,7.597708832387143e-08,7.667732107042758e-07,-165.45957375497622,96.35135440631166,0.0005777645986046,29.78633100811469,0.0,-1.3141471607551657e-06,0.00241623648445,-0.0341355167386627,9.853601018204088,4724.429755854048,9.945665536133464e-07,-4856.37613287834,29.75508475187293,9.942534121514936e-06,-0.000642913175132,-77.92628375365051,199.4817920686961,-1.9844009843967103e-08,0.0943107045167254,-4.213730627827924,96.35379953366343,-77.9293355180035,-0.000472256466904,29.786336874566256,0.0019832236453278,-0.0004722572040345,165.4673148465026,-0.0024164286167608,0.0,2.188581332209651e-07
7.615146667076064e-08,9.614978143312808e-05,29.7550133460768,0.0,-199.47338151512076,0.0005777300659097,-3.790058557686153e-08,-0.0019833754637528,7.615146667076064e-08,7.684928015368217e-07,-165.45956377001914,96.35087526328589,0.0005777617532364,29.786333835723195,0.0,-1.314377358817362e-06,0.0024162362780589,-0.0341355067930983,9.853601982978365,4724.528234487009,9.94553112906792e-07,-4856.379495795625,29.755087688153324,9.982076176102717e-06,-0.0006429109952022,-77.92627633768078,199.48181459734323,-2.5661398832708183e-08,0.0943106478382232,-3.8053739028853686,96.35332087902614,-77.92932915784367,-0.0004722564138322,29.78633971125177,0.0019832235830569,-0.0004722571510126,165.4673311570942,-0.0024164288256513,0.0,2.172762246434943e-07
7.636318745368814e-08,9.555916636397972e-05,29.75501622673221,0.0,-199.4733706848398,0.0005777272278011,-2.6489605318884586e-08,-0.0019833756667584,7.636318745368814e-08,7.705811038525578e-07,-165.45955572952164,96.35039895762073,0.0005777589264327,29.78633664573842,0.0,-1.3146668029084142e-06,0.0024162360883458,-0.0341354968474603,9.853602941826576,4724.626713129613,9.945782260916498e-07,-4856.382858712237,29.75509060666583,1.0016744615589492e-05,-0.0006429088314049,-77.92626890709697,199.4818352666213,-3.1658605720944743e-08,0.0943105915070492,-3.3250706879687715,96.35284526589822,-77.92932286981934,-0.0004722563610833,29.786342531001093,0.0019832235417744,-0.0004722570982359,165.46734549083467,-0.0024164290134892,0.0,2.156384950018731e-07
7.66068966016902e-08,9.497222512271276e-05,29.755019089570887,0.0,-199.47336130013355,0.0005777244060464,-1.5668263390154204e-08,-0.0019833758480378,7.66068966016902e-08,7.729854127118242e-07,-165.45954959072589,96.34992547751416,0.0005777561180604,29.786339438332725,0.0,-1.3150167489044314e-06,0.0024162359158426,-0.0341354869013383,9.853603894785572,4724.7251917818,9.946462591962285e-07,-4856.386221628175,29.755093507533005,1.0046530600237984e-05,-0.0006429066842547,-77.92626146013997,199.48185403266916,-3.7737985499236966e-08,0.0943105355208278,-2.7817942438952854,96.35237267536844,-77.92931665271418,-0.0004722563086501,29.78634533384434,0.0019832235207449,-0.0004722570457108,165.46735787182996,-0.0024164291801211,0.0,2.139529609835825e-07
7.687723022665115e-08,9.438894211657944e-05,29.75502193467058,0.0,-199.47335340002692,0.0005777216006129,-5.5526472202362294e-09,-0.0019833760083917,7.687723022665115e-08,7.756529107231972e-07,-165.459545287295,96.34945481231908,0.000577753327977,29.786342213674413,0.0,-1.315427512818751e-06,0.0024162357608043,-0.0341354769542836,9.853604841892034,4724.823670443516,9.947606338080023e-07,-4856.389584543431,29.755096390873344,1.007149433852894e-05,-0.0006429045541837,-77.92625399585661,199.4818708819489,-4.3808660776869274e-08,0.0943104798772065,-2.185727174224552,96.35190308742504,-77.92931050490442,-0.0004722562565259,29.78634811981202,0.0019832235190025,-0.0004722569934429,165.46736834891394,-0.0024164293257051,0.0,2.122279784110017e-07
7.716889016403553e-08,9.3809300348707e-05,29.75502476211119,0.0,-199.4733470001005,0.0005777188114736,3.756873420744746e-09,-0.0019833761488376,7.716889016403553e-08,7.785314135080558e-07,-165.45954273227167,96.34898695193584,0.000577750556029,29.786344971927203,0.0,-1.315898542500804e-06,0.002416235623244,-0.0341354670058181,9.85360578318248,4724.922149114698,9.949238547088132e-07,-4856.392947458002,29.75509925680201,1.0091757330459262e-05,-0.0006429024415396,-77.92624651463132,199.48188582818432,-4.978723909171412e-08,0.0943104245738766,-1.5480724988553052,96.35143648078528,-77.92930442404699,-0.0004722562047029,29.78635088893599,0.0019832235353834,-0.0004722569414364,165.46737699293612,-0.0024164294506667,0.0,2.1047209587376865e-07
7.747671164345829e-08,9.323328209881884e-05,29.75502757197532,0.0,-199.47334209379,0.0005777160386126,1.2176170583378478e-08,-0.0019833762705805,7.747671164345829e-08,7.815700379560802e-07,-165.45954182097626,96.34852188718013,0.0005777478020572,29.78634771324966,0.0,-1.3164284958044483e-06,0.0024162355029185,-0.0341354570554439,9.85360671869323,4725.020627795292,9.95137547199568e-07,-4856.396310371884,29.755102105430478,1.0107497167756554e-05,-0.0006429003465841,-77.92623901704212,199.48189891039613,-5.5598381814223846e-08,0.0943103696085717,-0.8808446686770084,96.35097283360057,-77.92929840821728,-0.0004722561531746,29.78635364125025,0.0019832235685577,-0.000472256889696,165.46738389404786,-0.0024164295557055,0.0,2.086939150642418e-07
7.779572460453265e-08,9.266086822734178e-05,29.75503036434821,0.0,-199.47333865397783,0.0005777132820141,1.963780639730683e-08,-0.0019833763749795,7.779572460453265e-08,7.847198059705195e-07,-165.45954243396545,96.34805960922388,0.0005777450658901,29.786350437794777,0.0,-1.317015323253668e-06,0.0024162353993712,-0.034135447102651,9.853607648460429,4725.119106485236,9.95402508361338e-07,-4856.399673285073,29.75510493686668,1.0118939929997304e-05,-0.0006428982694931,-77.92623150458242,199.481910190718,-6.11751686116426e-08,0.0943103149790672,-0.1966443870922912,96.35051212295988,-77.92929245524505,-0.0004722561019339,29.78635637679167,0.0019832236170632,-0.000472256838233,165.46738915891828,-0.0024164296417461,0.0,2.069019595374817e-07
7.812120701862903e-08,9.209203879649848e-05,29.75503313931801,0.0,-199.47333663567912,0.0005777105416689,2.609083506234193e-08,-0.0019833764635166,7.812120701862903e-08,7.879341723417133e-07,-165.45954443998838,96.34760010949384,0.0005777423473545,29.78635314570975,0.0,-1.3176563536338916e-06,0.0024162353119688,-0.0341354371469262,9.853608572520026,4725.217585184478,9.95718763824753e-07,-4856.403036197567,29.75510775121563,1.0126352647445853e-05,-0.0006428962103584,-77.92622397979282,199.4819197510275,-6.645933969002006e-08,0.0943102606831823,0.491578566618568,96.3500543255399,-77.92928656223192,-0.00047225605098,29.78635909560064,0.0019832236793372,-0.0004722567870455,165.4673929078944,-0.0024164297098929,0.0,2.051045551594356e-07
7.84487298109313e-08,9.15267726460181e-05,29.755035896975244,0.0,-199.4733359781605,0.0005777078175666,3.1500593093443455e-08,-0.001983376537768,7.84487298109313e-08,7.91169467922391e-07,-165.4595476987934,96.34714337963192,0.0005777396462723,29.786355837135652,0.0,-1.3183483814597638e-06,0.0024162352399005,-0.0341354271877596,9.853609490907738,4725.316063892957,9.96085625428833e-07,-4856.406399109362,29.755110548579463,1.0130036477274764e-05,-0.00064289416919,-77.92621644518825,199.48192769026403,-7.140142683329062e-08,0.0943102067187621,1.1707700655679272,96.34959941737236,-77.92928072708783,-0.0004722560003059,29.78636179772162,0.001983223753746,-0.0004722567361453,165.46739527227862,-0.0024164297614256,0.0,2.033097205716086e-07
7.877419463345334e-08,9.096504799591976e-05,29.755038637413467,0.0,-199.47333660640763,0.0005777051097002,3.5848324718799586e-08,-0.0019833765993742,7.877419463345334e-08,7.943852733508815e-07,-165.4595520638231,96.346689411351,0.0005777369624619,29.786358512207464,0.0,-1.3190877547417265e-06,0.0024162351822103,-0.0341354172246521,9.853610403659085,4725.414542610618,9.965017621147977e-07,-4856.409762020455,29.75511332905757,1.0130320400472985e-05,-0.0006428921459201,-77.92620890388206,199.4819341223063,-7.596070497843858e-08,0.0943101530837064,1.8280193000194829,96.34914737421248,-77.9292749472176,-0.0004722559499076,29.78636448320346,0.0019832238386137,-0.0004722566855382,165.46739639167683,-0.0024164297977595,0.0,2.0152507071531066e-07
7.909386407776836e-08,9.040684200888508e-05,29.755041360728907,0.0,-199.47333843385547,0.0005777024180595,3.91304245371087e-08,-0.0019833766500118,7.909386407776836e-08,7.975447175943956e-07,-165.45955738484946,96.3462381962021,0.000577734295743,29.786361171054004,0.0,-1.3198704616329337e-06,0.0024162351378367,-0.0341354072571208,9.85361131080934,4725.513021337405,9.96965271462141e-07,-4856.413124930847,29.75511609274692,1.0127553387534535e-05,-0.0006428901404071,-77.92620135969533,199.48193917270825,-8.010503799183409e-08,0.0943100997759604,2.450804681590617,96.34869817152368,-77.92926921996124,-0.0004722558997856,29.786367152099828,0.0019832239322508,-0.0004722566352249,165.4673964113802,-0.0024164298204007,0.0,1.9975773239140333e-07
7.940438397254115e-08,8.985213120201115e-05,29.755044067019867,0.0,-199.473341364824,0.0005776997426337,4.1357780275637413e-08,-0.0019833766913688,7.940438397254115e-08,8.006146991180956e-07,-165.45956351037896,96.34578972553336,0.0005777316459293,29.786363813797973,0.0,-1.3206922151678611e-06,0.0024162351056218,-0.034135397284705,9.85361221239356,4725.611500073263,9.974737483064538e-07,-4856.416487840534,29.755118839742703,1.0122098372613622e-05,-0.0006428881524414,-77.92619381629875,199.4819429757198,-8.381065458767204e-08,0.0943100467934815,3.0272332969612976,96.34825178467742,-77.92926354297055,-0.000472255849934,29.78636980446929,0.0019832240329777,-0.0004722565852161,165.46739547993343,-0.002416429830932,0.0,1.9801427295589253e-07
7.970279858273797e-08,8.930089124526515e-05,29.755046756387404,0.0,-199.473345295829,0.0005776970834042,4.255473232251349e-08,-0.0019833767251206,7.970279858273797e-08,8.035660371659494e-07,-165.45957028985706,96.34534399035984,0.0005777290128418,29.786366440556066,0.0,-1.3215485350278703e-06,0.0024162350843307,-0.0341353873069701,9.853613108446543,4725.709978818134,9.980243604819485e-07,-4856.419850749515,29.755121570137955,1.0114326365791724e-05,-0.0006428861817508,-77.92618627802612,199.48194567248208,-8.706178651932353e-08,0.0943099941342995,3.546269317675222,96.34780818902333,-77.92925791380421,-0.0004722558003528,29.786372440375672,0.0019832241391472,-0.0004722565355145,165.46739374688096,-0.0024164298309884,0.0,1.963006426081275e-07
7.998655975273122e-08,8.87530974640857e-05,29.75504942893473,0.0,-199.4733501179432,0.0005776944403561,4.2757887304746995e-08,-0.0019833767529069,7.998655975273122e-08,8.063735628214544e-07,-165.4595775757409,96.3449009814432,0.0005777263962988,29.7863690514393,0.0,-1.3224348251674985e-06,0.0024162350726888,-0.0341353773235122,9.853613999002857,4725.808457571965,9.986139256882489e-07,-4856.42321365779,29.755124284024067,1.0104610505930047e-05,-0.0006428842280074,-77.92617874903083,199.48194740821523,-8.985022324683923e-08,0.0943099417964509,3.997946957485709,96.34736736004508,-77.9292523302532,-0.0004722557510426,29.786375059887767,0.0019832242491666,-0.0004722564861237,165.46739136061225,-0.0024164298222169,0.0,1.946221286709239e-07
8.025352890038802e-08,8.82087245179709e-05,29.755052084766653,0.0,-199.47335571927533,0.0005776918134608,4.2015077069816364e-08,-0.0019833767763131,8.025352890038802e-08,8.090161395554095e-07,-165.45958522533985,96.34446068878428,0.0005777237961239,29.78637164655315,0.0,-1.3233464467882635e-06,0.0024162350694006,-0.0341353673339604,9.853614884096803,4725.9069363347,9.99238979413449e-07,-4856.426576565357,29.755126981491525,1.0093320060281732e-05,-0.0006428822908343,-77.92617123371424,199.48194832932904,-9.217483445953952e-08,0.0943098897780219,4.37356383892726,96.34692927337348,-77.92924678999952,-0.0004722557020007,29.786377663079648,0.0019832243615147,-0.0004722564370491,165.46738846640508,-0.002416429806253,0.0,1.929833237535717e-07
8.050197315787124e-08,8.766774671019995e-05,29.75505472399007,0.0,-199.473361986025,0.0005776892026885,4.0383957825336015e-08,-0.0019833767968534,8.050197315787124e-08,8.114766270204346e-07,-165.4595931023835,96.3440231021186,0.0005777212121424,29.78637422599791,0.0,-1.3242787861522322e-06,0.0024162350731538,-0.03413535733798,9.853615763762438,4726.005415106285,9.998958472735794e-07,-4856.429939472216,29.75512966262938,1.0080816699700218e-05,-0.0006428803698124,-77.92616373644783,199.48194858202768,-9.4041010318489e-08,0.0943098380770944,4.665850981929306,96.34649390490142,-77.92924129111604,-0.0004722556532274,29.78638025003028,0.0019832244747566,-0.0004722563882913,165.4673852047443,-0.0024164297847154,0.0,1.9138810525060002e-07
8.073055694361233e-08,8.7130138171055e-05,29.7550573467133,0.0,-199.47336880428807,0.0005776866080036,3.7930816998055313e-08,-0.0019833768159548,8.073055694361233e-08,8.137417985781359e-07,-165.4596010784301,96.34358821052832,0.0005777186441868,29.786376789869077,0.0,-1.3252273163930326e-06,0.002416235082652,-0.0341353473352738,9.853616638033548,4726.103893886668,1.00058071488869e-06,-4856.433302378366,29.75513232752572,1.0067449547715824e-05,-0.000642878464488,-77.92615626148371,199.48194831019896,-9.54600404110413e-08,0.094309786691837,4.869116053130932,96.34606123104288,-77.92923583177836,-0.0004722556047246,29.78638282082355,0.001983224587558,-0.0004722563398566,165.46738170976036,-0.0024164297591706,0.0,1.8983962679852666e-07
