yaw,gas,ax,RL,FxRL,az,FyRR,sideslipRR,FxFR,slip1,longslipRL,signal,signal,pitchrate,roll,FxRR,FyRL,longslipRR,sideslipFL,x,FR,rollrate,FyFR,FyFL,brake,steeringangel,yawrate,vx,sideslipRL,ay,RR,slip,pitch,longslipFL,FxFL,y,sideslipFR,vy,FL,longslipFR
-0.0337429764452122,0.1053959956815893,0.0122388200221831,41.92872466690108,123.24521604277926,-8.162294672583049e-06,165.28512502276394,-0.001981272887245,-77.90332763569008,6.943737776100411e-07,0.0007388686906921,0.0,7.9833083234916495,1.774182039574343e-05,-4.986436794460999e-06,123.2542743283462,-165.0784432407677,0.0007390035969502,0.0024137257675538,4714.91814029732,41.87808692985818,1.0164678057092955e-09,199.00955613149043,-198.7900819546176,0.0,0.0,1.9001535740119385e-05,13.868202247384462,0.0019785716983185,0.0002657929752919,41.92882372396171,6.943737776100411e-07,-0.0007657091436911,-0.000473303517731,-77.91575370101502,-4856.002064599228,-0.0024167849176649,9.946202272446476e-06,41.8777596920252,-0.0004733039082004
-0.0337427863142144,0.1053881820338214,0.0121875990337011,41.929083671552426,123.20424104187812,-8.132000786384063e-06,165.28565063286655,-0.0019812828090159,-77.90268145533238,6.966724744180435e-07,0.0007386247618434,0.0,7.927630642028532,1.7667600521975726e-05,-4.98705269650583e-06,123.21329342680372,-165.07818969217848,0.0007387597173608,0.0024137190187025,4715.056744092715,41.878456401101786,-1.122684453846455e-07,199.01094442633135,-198.7897199230669,0.0,0.0,1.902325653497613e-05,13.868324406816058,0.00197857266662,0.0002675111824481,41.92918300186261,6.966724744180435e-07,-0.0007655321339714,-0.0004732991383018,-77.91517711701411,-4856.006743168639,-0.0024167948667094,9.978463228655936e-06,41.87812860474868,-0.0004732990632243
-0.0337425959446109,0.1053804010948526,0.0121365922140341,41.92944116212068,123.16343123953646,-8.101631272854791e-06,165.2861311927251,-0.0019812920679656,-77.90204437646857,6.997280539811344e-07,0.0007383818108178,0.0,7.833123429696558,1.7593712215932327e-05,-4.9887668899268735e-06,123.17249029265652,-165.07798007430756,0.0007385168994375,0.0024137151208319,4715.195349107082,41.87882427788696,-2.185573743510843e-07,199.01206293807897,-198.7896235915319,0.0,0.0,1.9048552216426684e-05,13.868446054993711,0.0019785742525115,0.0002687756957078,41.929540787160725,6.997280539811344e-07,-0.000765355864624,-0.0004732947229764,-77.91459654474802,-4856.011421752412,-0.0024168019531513,1.0021282535912144e-05,41.87849602169742,-0.0004732942927449
-0.0337424053111272,0.1053726527258472,0.0120857987324099,41.92979715455443,123.12278780710128,-8.071167902424944e-06,165.2865575137587,-0.0019813006322439,-77.9014155915255,7.0323732429252e-07,0.0007381398466003,0.0,7.700249582773893,1.752015204706167e-05,-4.991488553377862e-06,123.13186231602393,-165.07782358648805,0.0007382751256327,0.0024137133699781,4715.333955335326,41.87919057867901,-3.143625235757456e-07,199.0129645442239,-198.7897400743028,0.0,0.0,1.9075605980788328e-05,13.868567194055458,0.0019785764880613,0.0002696562653905,41.92989707648778,7.0323732429252e-07,-0.0007651803323521,-0.0004732902777848,-77.91401277288449,-4856.016100350261,-0.0024168068808064,1.0070429497338069e-05,41.87886193732358,-0.0004732895905818
-0.0337422144035507,0.1053649367888752,0.0120352177424917,41.93015166161007,123.0823115978886,-8.040591476951551e-06,165.28692805445763,-0.001981308531127,-77.90079396180242,7.069610695480257e-07,0.0007378988754176,0.0,7.529659917295441,1.744691684788273e-05,-4.995101566089263e-06,123.09140720525654,-165.0777217791114,0.0007380343811654,0.0024137131560596,4715.472562772374,41.87955532031004,-3.978418918491257e-07,199.0137018883921,-198.790016722176,0.0,0.0,1.9103154843950795e-05,13.868687826130932,0.001978579344202,0.0002702308980628,41.930251869617486,7.069610695480257e-07,-0.0007650055338921,-0.0004732858120073,-77.9134269210183,-4856.020778961935,-0.0024168102596366,1.0122567927901776e-05,41.8792263476626,-0.0004732849472998
-0.0337420232216854,0.1053572531470043,0.0119848483856028,41.93050469347373,123.04200310562658,-8.009881954502156e-06,165.28724586765716,-0.0019813158278534,-77.90017855487243,7.107196878923887e-07,0.0007376589010253,0.0,7.322189981356255,1.7374003656471735e-05,-4.999477913139748e-06,123.05112303188868,-165.0776716067202,0.0007377946537574,0.0024137139936339,4715.611171413171,41.87991851773595,-4.682748078575493e-07,199.01432066937724,-198.7904078342644,0.0,0.0,1.9130394376411487e-05,13.868807953341236,0.0019785827578945,0.0002705720713215,41.93060516884372,7.107196878923887e-07,-0.0007648314660107,-0.0004732813342798,-77.91283990270817,-4856.025457587207,-0.0024168125749893,1.017519452349188e-05,41.87958925057544,-0.0004732803541141
-0.033741831771377,0.1053496016642014,0.0119346897947559,41.9308562584168,123.001862495379,-7.979019046265329e-06,165.28751656903916,-0.0019813226026847,-77.89956843958117,7.143839525268038e-07,0.000737419925051,0.0,7.078855962597554,1.7301409658744968e-05,-5.004486799422758e-06,123.0110082012202,-165.07766745978148,0.0007375559332898,0.0024137155098561,4715.749781252686,41.880280183990656,-5.256966511545107e-07,199.01485774503968,-198.79087655384512,0.0,0.0,1.9156868176379312e-05,13.868927577798855,0.001978586649068,0.0002707419426528,41.93095697832484,7.143839525268038e-07,-0.0007646581255033,-0.0004732768522773,-77.91225262946105,-4856.030136225874,-0.0024168141996329,1.0226509331406724e-05,41.87995064579465,-0.0004732758031943
-0.0337416400616003,0.1053419822053462,0.0118847410981016,41.93120636337507,122.9618896680873,-7.947983005420858e-06,165.28774700654856,-0.0019813289417467,-77.89896282102988,7.178649329725346e-07,0.0007371819474809,0.0,6.800849710919856,1.722913213801961e-05,-5.010000663468724e-06,122.97106139010316,-165.07770249550845,0.0007373182113326,0.0024137174306755,4715.888392285907,41.88064033039655,-5.706312360349955e-07,199.01534140059968,-198.79139459950767,0.0,0.0,1.918236687878848e-05,13.86904670160758,0.0019785909317796,0.0002707911273823,41.93130730350461,7.178649329725346e-07,-0.0007644855091931,-0.0004732723727152,-77.91166587675887,-4856.034814877751,-0.0024168154075548,1.027527466551764e-05,41.88031053471296,-0.000473271287673
-0.0337414481024648,0.1053343946361172,0.0118350014221239,41.9315550143994,122.9220843257168,-7.916755679387428e-06,165.2879443929708,-0.0019813349299134,-77.89836107975917,7.211047097038144e-07,0.0007369449670656,0.0,6.4895329008030975,1.7157168435458823e-05,-5.015898965065516e-06,122.93128148212904,-165.0777695054831,0.0007370814807416,0.0024137195623452,4716.027004507842,41.880998966835385,-6.039021866458507e-07,199.01579243914992,-198.7919411740191,0.0,0.0,1.9206844311398508e-05,13.869165326862452,0.0019785955213319,0.0002707593778079,41.9316561506613,7.211047097038144e-07,-0.0007643136139299,-0.0004732679008854,-77.91108024395042,-4856.039493542665,-0.0024168163924484,1.032068522961822e-05,41.88066892011215,-0.0004732668021003
-0.0337412559039553,0.1053268388228804,0.0117854698930187,41.93190221698669,122.88244602659212,-7.885321063988379e-06,165.28811575785784,-0.0019813406465036,-77.89776275647482,7.240685428716241e-07,0.000736708981649,0.0,6.146430361825605,1.7085515921883787e-05,-5.022070427910228e-06,122.891667511963,-165.07786146388534,0.0007368457353221,0.0024137217723881,4716.165617913518,41.88135610204216,-6.265034435138277e-07,199.01622561611612,-198.7925015292629,0.0,0.0,1.923035260381771e-05,13.86928345564979,0.0019786003385768,0.0002706771130453,41.93200352657682,7.240685428716241e-07,-0.00076414243659,-0.0004732634407514,-77.91049617008855,-4856.044172220449,-0.0024168172867426,1.0362258647443044e-05,41.88102580586894,-0.0004732623423574
-0.0337410634752209,0.1053193146326957,0.0117361456386957,41.93224797631181,122.84297422861248,-7.853665843001868e-06,165.28826762030062,-0.0019813461629125,-77.89716752930879,7.267386591920153e-07,0.000736473988423,0.0,5.773222610049427,1.7014171980076556e-05,-5.028414231869071e-06,122.85221862302669,-165.07797185487203,0.0007366109695812,0.0024137239730845,4716.304232497984,41.88171174386887,-6.395118997924196e-07,199.0166510708289,-198.79306553411988,0.0,0.0,1.925299527784114e-05,13.869401090047166,0.0019786053122855,0.0002705671930804,41.93234943830448,7.267386591920153e-07,-0.0007639719740759,-0.0004732589950658,-77.9099139568505,-4856.04885091094,-0.0024168181781111,1.0399748666780215e-05,41.88138119669095,-0.0004732579055351
-0.0337408708242467,0.105311821933213,0.0116870277892316,41.93259229738412,122.80366832113104,-7.821779941045095e-06,165.28840581289683,-0.0019813515415465,-77.8965751750927,7.291095232537149e-07,0.0007362399841065,0.0,5.371737616853626,1.6943133995706644e-05,-5.034840503854055e-06,122.8129340342336,-165.07809484870444,0.0007363771785412,0.0024137261084441,4716.442848256314,41.8820658995078,-6.440295689148697e-07,199.01707556480213,-198.79362643582215,0.0,0.0,1.9274895476668025e-05,13.86951823212346,0.001978610380214,0.0002704464987257,41.93269389301274,7.291095232537149e-07,-0.0007638022233164,-0.0004732545655535,-77.90933380701458,-4856.053529613985,-0.0024168191225003,1.0433079150203247e-05,41.88173509789327,-0.0004732534897541
-0.0337406779577762,0.1053043605927288,0.0116381154781935,41.93293518514876,122.76452764895832,-7.789656601512273e-06,165.28853540744743,-0.0019813568356245,-77.89598553539173,7.31184336189996e-07,0.0007360069650881,0.0,4.943941855531663,1.6872399354388104e-05,-5.0412703504866e-06,122.7738130167673,-165.07822537613848,0.0007361443575983,0.0024137281439727,4716.581465183594,41.88241857567504,-6.411463249089524e-07,199.0175034660797,-198.79417987528385,0.0,0.0,1.929617590073211e-05,13.869634883938843,0.0019786154893023,0.0002703273967071,41.93303689788363,7.31184336189996e-07,-0.0007636331812661,-0.0004732501534443,-77.90875585836554,-4856.058208329429,-0.0024168201543598,1.046229524269248e-05,41.88208751521533,-0.0004732490936234
-0.0337404848813855,0.1052969304800841,0.0115894078421514,41.93327664454928,122.72555152832652,-7.757292395756516e-06,165.2886607068156,-0.0019813620895122,-77.89539850152079,7.329724878648116e-07,0.0007357749275204,0.0,4.4919306695057095,1.6801965443728937e-05,-5.047635598795343e-06,122.7348548770744,-165.0783591366447,0.0007359125024247,0.0024137300595969,4716.720083274938,41.88276977875062,-6.319165988311562e-07,199.01793748967904,-198.79472314654603,0.0,0.0,1.931694728796755e-05,13.86975104754486,0.0019786205953416,0.0002702188361318,41.93337846005028,7.329724878648116e-07,-0.0007634648449061,-0.0004732457596324,-77.90818019931082,-4856.062887057117,-0.0024168212937197,1.0487527876783424e-05,41.882438454680056,-0.0004732447161012
-0.0337402915996369,0.1052895314646826,0.0115409040218916,41.93361668056338,122.68673925836848,-7.724687493357198e-06,165.28878527766048,-0.0019813673393632,-77.89481400560936,7.344877207769775e-07,0.0007355438673906,0.0,4.017918009335852,1.673182965956171e-05,-5.053878356684413e-06,122.69605894567532,-165.0784925657238,0.0007356816089011,0.0024137318446585,4716.858702525477,41.88311951488188,-6.173451927289571e-07,199.01837923705327,-198.7952546571248,0.0,0.0,1.933730282746237e-05,13.869866724984416,0.0019786256623331,0.0002701272014901,41.93371858656139,7.344877207769775e-07,-0.0007632972112434,-0.0004732413847438,-77.90760687688439,-4856.067565796893,-0.0024168225511942,1.05089682268266e-05,41.88278792249172,-0.0004732403563969
-0.0337400981162662,0.1052821634164564,0.011492603161315,41.93395529822144,122.6480901285042,-7.691845212333956e-06,165.2889120063591,-0.0019813726139125,-77.89423201517836,7.357468100891789e-07,0.000735313780571,0.0,3.5242255887915763,1.6661989413566077e-05,-5.05995046626333e-06,122.65742456887232,-165.07862277902785,0.0007354516730572,0.0024137334944974,4716.997322930363,41.88346779005573,-5.983789869704613e-07,199.01882957700332,-198.7957735471348,0.0,0.0,1.935731648196531e-05,13.86998191829185,0.0019786306616947,0.0002700569628743,41.93405728436258,7.357468100891789e-07,-0.0007631302773109,-0.0004732370291509,-77.90703590328926,-4856.072244548601,-0.0024168239314007,1.0526849375398973e-05,41.88313592496272,-0.0004732360139909
-0.0337399044343726,0.105274826205921,0.0114445044086522,41.93429250261305,122.60960342284623,-7.658772205127892e-06,165.28904316616914,-0.0019813779353219,-77.89365252349717,7.367686087228933e-07,0.0007350846628462,0.0,3.0132715130987298,1.659244214270628e-05,-5.065812896615893e-06,122.6189511048604,-165.07874750523067,0.0007352226910497,0.0024137350082085,4717.135944484767,41.88381461014976,-5.759023532403204e-07,199.01928890741016,-198.7962794275094,0.0,0.0,1.9377043727360296e-05,13.870096629492965,0.0019786355714166,0.0002700111658996,41.93439456028994,7.367686087228933e-07,-0.0007629640401674,-0.0004732326929119,-77.90646726451958,-4856.076923312085,-0.0024168254352025,1.054143307339125e-05,41.88348246846343,-0.0004732316886679
-0.0337397105565926,0.1052675197041075,0.0113966069155664,41.93462829888731,122.57127842348558,-7.625478049804554e-06,165.2891804879168,-0.0019813833200125,-77.89307553096423,7.375733459163163e-07,0.0007348565099323,0.0,2.487558435061021,1.6523185319646108e-05,-5.071435104900934e-06,122.58063791966434,-165.07886501537754,0.0007349946591372,0.0024137363872762,4717.274567183882,41.884159980970345,-5.507348234667621e-07,199.0197573310217,-198.79677220423892,0.0,0.0,1.93965236474829e-05,13.870210860605058,0.0019786403752286,0.0002699917140889,41.93473042107007,7.375733459163163e-07,-0.0007627984968971,-0.0004732283757858,-77.90590093971646,-4856.081602087184,-0.0024168270610749,1.0553000034784362e-05,41.88382755938396,-0.0004732273805175
-0.0337395164852496,0.1052602437825823,0.0113489098378969,41.93496269224908,122.53311441257772,-7.591975204077215e-06,165.28932522946482,-0.0019813887794583,-77.89250103148878,7.381820993510988e-07,0.0007346293175004,0.0,1.9496612970685865,1.645421646280434e-05,-5.076794383336748e-06,122.54248438553,-165.078974053434,0.000734767573662,0.0024137376343364,4717.413191022924,41.88450390828471,-5.236302535350297e-07,199.020234767798,-198.79725196607245,0.0,0.0,1.941578164910781e-05,13.870324613636951,0.0019786450618067,0.0002699996930935,41.93506487332373,7.381820993510988e-07,-0.0007626336446092,-0.000473224077604,-77.90533691424157,-4856.086280873741,-0.002416828806344,1.0561842645080697e-05,41.884171204102365,-0.0004732230895481
-0.033739322222475,0.1052529983134548,0.0113014123346691,41.93529568795344,122.49511067323697,-7.558278610802073e-06,165.2894782412132,-0.001981394320915,-77.89192901559524,7.386163844796214e-07,0.0007344030811823,0.0,1.4022147190306185,1.6385533146308402e-05,-5.081875202299104e-06,122.50448987926104,-165.07907377081003,0.0007345414310389,0.0024137387527478,4717.551815997124,41.8848463978416,-4.952768870802571e-07,199.02072102155972,-198.7977189179512,0.0,0.0,1.943483235116713e-05,13.87043789058906,0.0019786496240451,0.000270035540911,41.93539792357164,7.386163844796214e-07,-0.0007624694804374,-0.0004732197982826,-77.90477517741854,-4856.090959671592,-0.0024168306676169,1.0568259299917702e-05,41.88451340896386,-0.000473218815698
-0.0337391277703,0.1052457831693549,0.011254113569279,41.93562729129973,122.45726649085752,-7.524405476487739e-06,165.2896400262892,-0.0019813999480754,-77.8913594752217,7.388978235382086e-07,0.0007341777965865,0.0,0.8479000940092548,1.6317133009768157e-05,-5.086668555916871e-06,122.46665378158004,-165.07916366618971,0.0007343162277402,0.0024137397463674,4717.690442101737,41.885187455383736,-4.662978506002875e-07,199.02121581916865,-198.7981733418517,0.0,0.0,1.9453682370838187e-05,13.8705506934534,0.0019786540584006,0.0002700991787076,41.935729578240505,7.388978235382086e-07,-0.0007623060015393,-0.0004732155377926,-77.90421571656789,-4856.095638480574,-0.0024168326410057,1.05725498448671e-05,41.884854180269045,-0.0004732145588444
-0.0337389331307216,0.1052385982234566,0.0112070127084494,41.93595750762562,122.41958115293534,-7.490375226427385e-06,165.28981079496592,-0.0019814056616561,-77.89079241002419,7.390478686963524e-07,0.0007339534593066,0.0,0.2894324547569462,1.6249013767345926e-05,-5.0911713144338735e-06,122.428975476489,-165.07924353112662,0.0007340919602877,0.0024137406194541,4717.829069332034,41.88552708665184,-4.372519587450335e-07,199.02171883244552,-198.7986155749353,0.0,0.0,1.947233284235253e-05,13.870663024213622,0.0019786583643062,0.0002701901166397,41.93605984366923,7.390478686963524e-07,-0.0007621432050959,-0.0004732112960646,-77.90365851165875,-4856.100317300517,-0.0024168347222242,1.057501176344488e-05,41.88519352426991,-0.0004732103189002
-0.0337387383057452,0.1052314433494263,0.0111601089226036,41.93628634230159,122.3820539495246,-7.456208811965848e-06,165.28999051334037,-0.0019814114599155,-77.89022782609102,7.390875641870046e-07,0.0007337300649262,0.0,-0.2704528245122605,1.6181173215407468e-05,-5.09538558642545e-06,122.39145435120876,-165.0793134013901,0.0007338686252439,0.0024137413766744,4717.967697683306,41.885865297385145,-4.086347646071845e-07,199.0222296899126,-198.79904599790385,0.0,0.0,1.9490781584880808e-05,13.870774884845089,0.0019786625436529,0.0002703075423193,41.93638872611436,7.390875641870046e-07,-0.0007619810883103,-0.0004732070728941,-77.90310353630109,-4856.104996131255,-0.0024168369065851,1.0575936901413186e-05,41.885531447169136,-0.0004732060959258
-0.0337385432974077,0.1052243184214957,0.0111134013859169,41.93661380072615,122.34468417311676,-7.421928967397947e-06,165.29017894657815,-0.0019814173391091,-77.88966572413061,7.390373378307845e-07,0.0007335076090229,0.0,-0.8290134259840063,1.6113609240744435e-05,-5.099318093556591e-06,122.3540897960357,-165.07937351372044,0.0007336462192145,0.0024137420231916,4718.106327150869,41.88620209332327,-3.8087983724017974e-07,199.0227479840925,-198.7994650276827,0.0,0.0,1.9509024882667645e-05,13.870886277314868,0.0019786666003353,0.0002704503161433,41.93671623175539,7.390373378307845e-07,-0.0007618196484073,-0.0004732028678842,-77.90255076939043,-4856.109674972617,-0.0024168391889072,1.0575608591565175e-05,41.88586795511928,-0.0004732018901614
-0.0337383481077854,0.1052172233143992,0.0110668892761843,41.93693988832151,122.30747111941102,-7.387559446261332e-06,165.290375697201,-0.001981423293896,-77.8891060904845,7.389168172980169e-07,0.0007332860871781,0.0,-1.383513520115114,1.6046319825405463e-05,-5.102979560477643e-06,122.3168812038152,-165.07942426756443,0.0007334247388336,0.0024137425643399,4718.244957730055,41.88653748021117,-3.543604047540024e-07,199.02327327476223,-198.79987311430733,0.0,0.0,1.952705887200724e-05,13.870997203581776,0.0019786705398444,0.0002706170899234,41.93704236669887,7.389168172980169e-07,-0.0007616588826324,-0.0004731986807968,-77.90200020441563,-4856.11435382443,-0.0024168415638465,1.0574299118454908e-05,41.88620305421698,-0.0004731977017011
-0.0337381527389887,0.1052101579033886,0.0110205717750137,41.937264610530185,122.27041408731554,-7.353125080750462e-06,165.2905802387888,-0.0019814293176931,-77.88854890339957,7.387446689020101e-07,0.0007330654949794,0.0,-1.9312371657256409,1.597930305297338e-05,-5.106384122151841e-06,122.2798279696318,-165.07946619138585,0.0007332041807585,0.0024137430057224,4718.383589416215,41.88687146380171,-3.293913379592605e-07,199.0238050879049,-198.8002707419466,0.0,0.0,1.954488058389471e-05,13.871107665596448,0.001978674368914,0.0002708063350546,41.93736713698228,7.387446689020101e-07,-0.0007614987882506,-0.0004731945115182,-77.9014518427019,-4856.119032686523,-0.0024168440257947,1.057226748935672e-05,41.88653675050156,-0.0004731935305059
-0.0337379571931496,0.1052031220642444,0.0109744480673482,41.93758797281196,122.23351237948084,-7.318651386883505e-06,165.2907919456163,-0.0019814354029856,-77.88799414071313,7.385384575695657e-07,0.0007328458280329,0.0,-2.4695016126766194,1.591255711178736e-05,-5.109548751501586e-06,122.24292949030745,-165.07949991303244,0.0007329845416642,0.002413743353254,4718.52222220472,41.88720404985399,-3.062313463077171e-07,199.02434291608148,-198.80065842863095,0.0,0.0,1.9562488693742784e-05,13.871217665301332,0.0019786780952102,0.0002710163764249,41.93769054857715,7.385384575695657e-07,-0.0007613393625454,-0.0004731903600242,-77.90090568650427,-4856.123711558718,-0.0024168465688387,1.0569757495419045e-05,41.8868690499561,-0.0004731893764561
-0.0337377614724015,0.1051961156732518,0.0109285173418052,41.93790998064132,122.19676530245124,-7.284164324520841e-06,165.29101011873874,-0.0019814415415989,-77.88744178693509,7.383145280594706e-07,0.0007326270819709,0.0,-2.995670441979764,1.584608029867835e-05,-5.112492710407189e-06,122.20618516411692,-165.0795261336667,0.0007327658182307,0.0024137436131782,4718.660856090962,41.88753524412909,-2.8508543103465653e-07,199.0248862202483,-198.8010367244245,0.0,0.0,1.9579884019643343e-05,13.87132720463075,0.0019786817270598,0.0002712454313621,41.93801260739176,7.383145280594706e-07,-0.0007611806028181,-0.0004731862262784,-77.90036173126771,-4856.128390440837,-0.002416849186743,1.0566996064462107e-05,41.88719995851259,-0.0004731852394384
-0.0337375655788569,0.1051891386071991,0.0108827787907574,41.93823063950439,122.16017216805692,-7.249690061621249e-06,165.2912340102911,-0.00198144772499,-77.8868918663315,7.380879075997884e-07,0.0007324092524643,0.0,-3.50716647897547,1.577987102040235e-05,-5.115237035512258e-06,122.16959438953862,-165.0795456034693,0.00073254800713,0.0024137437925043,4718.799491070349,41.887865052415584,-2.661100494486303e-07,199.02543441347456,-198.80140622775363,0.0,0.0,1.9597069598156505e-05,13.871436285510926,0.0019786852731584,0.0002714915963671,41.9383333192745,7.380879075997884e-07,-0.0007610225063863,-0.0004731821098991,-77.89981993256735,-4856.133069332703,-0.0024168518725129,1.056419190609859e-05,41.88752948202617,-0.0004731811196883
-0.033737369514583,0.1051821907434203,0.0108372316098982,41.93854995489563,122.12373228840262,-7.215254785356376e-06,165.29146284679155,-0.0019814539444026,-77.88634426359279,7.378722503638818e-07,0.000732192335168,0.0,-4.001484416333747,1.57139277950816e-05,-5.117804064836622e-06,122.13315657002715,-165.07955909834615,0.0007323311050816,0.0024137438957916,4718.938127138314,41.88819348041029,-2.494113772584208e-07,199.02598700436,-198.8017674419968,0.0,0.0,1.9614051571570208e-05,13.87154490986002,0.0019786887424157,0.0002717531630277,41.938652690017314,7.378722503638818e-07,-0.0007608650705827,-0.0004731780110855,-77.89928038594549,-4856.137748234139,-0.0024168546216108,1.0561534746114008e-05,41.88785762639495,-0.000473177016858
-0.0337371732815687,0.1051752719597303,0.0107918749986541,41.93886793232329,122.08744498364231,-7.180884272807595e-06,165.2916958296255,-0.0019814601907989,-77.88579904272962,7.376797856299671e-07,0.0007319763258299,0.0,-4.4762030850479055,1.5648249251244756e-05,-5.120216907233289e-06,122.09687110660806,-165.07956741945108,0.0007321151087463,0.0024137439329522,4719.076764290305,41.888520533867386,-2.350457092742782e-07,199.0265433257673,-198.80212104684537,0.0,0.0,1.963083870997696e-05,13.871653079588167,0.001978692144024,0.0002720280007227,41.93897072535047,7.376797856299671e-07,-0.0007607082927546,-0.000473173929464,-77.89874300763006,-4856.1424271449605,-0.0024168574241533,1.055919459659597e-05,41.88818439741053,-0.000473172931179
-0.0337369768817071,0.1051683821344524,0.0107467081597678,41.939184577299145,122.05130957840458,-7.146603989388206e-06,165.29193216080324,-0.0019814664553945,-77.88525617449363,7.375211801211209e-07,0.0007317612202151,0.0,-4.9289973133188685,1.558283412734318e-05,-5.122499026606017e-06,122.06073740067797,-165.07957136743445,0.0007319000147958,0.0024137439111651,4719.215402521788,41.88884621853581,-2.2303206548405046e-07,199.02710268636352,-198.80246774668777,0.0,0.0,1.9647441282389607e-05,13.871760796597512,0.0019786954869228,0.0002723140767027,41.9392874309531,7.375211801211209e-07,-0.0007605521702621,-0.0004731698646775,-77.89820780717746,-4856.14710606499,-0.002416860272996,1.0557319823435256e-05,41.88850980082155,-0.0004731688628625
-0.033736780316779,0.1051615211464078,0.0107017302998243,41.93949989533871,122.01532540276538,-7.112438636289413e-06,165.2921710647934,-0.0019814727297546,-77.88471561581903,7.374055853337993e-07,0.0007315470141394,0.0,-5.357649315246112,1.5517681269188372e-05,-5.124673883605503e-06,122.0247548538839,-165.0795717206053,0.0007316858198847,0.0024137438366963,4719.354041828252,41.88917054016083,-2.1335428526317697e-07,199.0276644805535,-198.80280816067412,0.0,0.0,1.9663871439724738e-05,13.871868062782244,0.0019786987797029,0.0002726095032403,41.93960281245307,7.374055853337993e-07,-0.0007603967004774,-0.0004731658167601,-77.89767480793401,-4856.151784994046,-0.0024168631619144,1.0556037804327275e-05,41.88883384233184,-0.0004731648117301
-0.0337365835884318,0.105154688874948,0.0106569406286207,41.939813891959,121.97949179196414,-7.078412125941704e-06,165.2924117968346,-0.0019814790058246,-77.88417733607258,7.373407001017531e-07,0.0007313337034643,0.0,-5.760059553541242,1.5452789627034644e-05,-5.126764591144768e-06,121.98892286763886,-165.07956922663294,0.0007314725206512,0.0024137437160552,4719.492682205201,41.88949350447206,-2.05962736964787e-07,199.02822812829868,-198.80314288294332,0.0,0.0,1.968014345240979e-05,13.871974880028633,0.0019787020305759,0.0002729124805038,41.939916875429525,7.373407001017531e-07,-0.0007602418807839,-0.0004731617857648,-77.8971440210559,-4856.156463931945,-0.002416866084447,1.0555455795833688e-05,41.88915652761278,-0.0004731607775835
-0.03373638669816,0.1051478851999091,0.0106123383592641,41.940126572676654,121.94380808690975,-7.044547206847297e-06,165.29265364838605,-0.0019814852759888,-77.88364131378796,7.373327957529362e-07,0.0007311212841024,0.0,-6.134257023060859,1.5388158251689404e-05,-5.128793595919819e-06,121.95324084296796,-165.07956459708947,0.0007312601137124,0.0024137435559999,4719.631323648161,41.88981511718296,-2.007775631596905e-07,199.02879304062927,-198.8034725170832,0.0,0.0,1.9696273359479905e-05,13.87208125021506,0.0019787052473151,0.0002732212634986,41.940229625415,7.373327957529362e-07,-0.0007600877085745,-0.000473157771708,-77.89661544889567,-4856.16114287851,-0.0024168690338896,1.0555661272637606e-05,41.88947786230391,-0.0004731567602685
-0.0337361896472902,0.1051411100016146,0.0105679227084945,41.94043794300622,121.90827363399885,-7.010865535895324e-06,165.2928959532171,-0.0019814915331436,-77.88310753651092,7.373867406002698e-07,0.0007309097520221,0.0,-6.478408904788893,1.5323786289595227e-05,-5.130782397353374e-06,121.9177081806844,-165.0795585013727,0.0007310485956623,0.0024137433633159,4719.769966152675,41.89013538398814,-1.9769262050804697e-07,199.0293586253052,-198.8037976704528,0.0,0.0,1.9712278462252423e-05,13.87218717521205,0.0019787084371832,0.0002735341853993,41.94054106789732,7.373867406002698e-07,-0.0007599341812515,-0.0004731537744771,-77.89608908470062,-4856.165821833556,-0.0024168720035164,1.0556722255959205e-05,41.88979785201604,-0.0004731527597526
-0.0337359924369711,0.1051343631609067,0.0105236928966785,41.94074800845812,121.8728877849979,-6.977387413778101e-06,165.29313809346593,-0.00198149777076,-77.88257599014075,7.375060449787145e-07,0.0007306991032408,0.0,-6.790829542983035,1.525967297731247e-05,-5.132751307432758e-06,121.882324281274,-165.0795515606355,0.0007308379630747,0.0024137431447227,4719.908609714304,41.890454310561466,-1.9657950798336532e-07,199.0299243037205,-198.80411893728612,0.0,0.0,1.972817687908603e-05,13.87229265688232,0.0019787116068684,0.0002738496218727,41.94085120832189,7.375060449787145e-07,-0.0007597812962249,-0.0004731497937843,-77.8955649229913,-4856.170500796902,-0.0024168749866736,1.0558687930721033e-05,41.8901165023333,-0.0004731487761826
-0.0337357950681679,0.1051276445591043,0.010479648147126,41.9410567745366,121.8376498974322,-6.944131744927515e-06,165.29337950483637,-0.0019815039829384,-77.88204665045143,7.376929280560624e-07,0.0007304893338278,0.0,-7.069988701515542,1.5195817635670882e-05,-5.134719251340893e-06,121.8470885446091,-165.07954434259494,0.000730628212504,0.0024137429064512,4720.047254328629,41.89077190255961,-1.972916084454717e-07,199.030489523616,-198.804436885947,0.0,0.0,1.9743987157175912e-05,13.872397697080787,0.001978714762431,0.000274166078586,41.941160052094,7.376929280560624e-07,-0.0007596290509121,-0.0004731458294862,-77.89504296927099,-4856.175179768367,-0.0024168779772004,1.0561589562109582e-05,41.89043381880979,-0.0004731448095587
