signal,yawrate,sideslipFR,x,gas,sideslipRR,slip,y,FL,longslipRL,roll,FxFL,ay,yaw,sideslipRL,slip1,brake,vx,sideslipFL,RR,longslipRR,FxRR,pitch,az,FxRL,longslipFL,longslipFR,ax,pitchrate,FR,FyFR,FyRR,vy,FyFL,FyRL,signal,steeringangel,rollrate,RL,FxFR
0.0,0.00025354830351,0.0266496314188171,4564.0792874128165,0.706982776426329,-0.0271808086229838,0.0,-4850.898371081235,2.750225975150442,0.4793857305204861,-0.0018654631308578,-152.67415824084205,-0.1014085552007216,-0.0342512632981004,0.027633978036793,0.0,0.0,0.847245113104769,-0.0242741903688213,12.82857852583867,0.7223856512457034,5229.5584284100505,-0.0144867052556552,-0.0804773675165647,5427.424167292923,-0.0014238711625952,-0.001529786818362,6.489873240681735,-0.1224322193859776,2.749327139847843,-1567.9841591759575,248.94696455064363,0.0017961485645925,1533.6395369405634,-363.2537269337834,0.338364698133992,0.0,-0.0026820788588547,9.38720326180168,-149.59310768740443
0.0,0.0001579666664548,0.0249019494724261,4564.088117768227,0.6994133246336408,-0.0243587019989373,0.0,-4850.898661899818,2.944466859389867,0.5028473950616266,-0.0018793572787567,-152.5726105993515,-0.1035773272409853,-0.0342492497994017,0.0254701189257005,0.0,0.0,0.9126176160558036,-0.0226641461713716,13.269677461975007,0.795752055144801,5304.878248507634,-0.0156946563151618,-0.0291712516889362,5505.316057145925,-0.0014134571834282,-0.0015110602439402,6.589108794068796,-0.1193080416132989,2.9439216664726104,-1461.9721518652393,204.09620624319496,0.0007689207842734,1426.6767920087389,-320.2388826056846,0.3580591468516483,0.0,-0.000326696613395,9.405214635696108,-149.55179934850227
0.0,6.013605326362268e-05,0.0231489247877131,4564.09760684847,0.6918514745089778,-0.0216836816441046,0.0,-4850.898985661486,3.139696171230157,0.5221317645700012,-0.0018696006735328,-152.53289408421716,-0.1041269310360119,-0.0342482099510702,0.0233408849319963,0.0,0.0,0.9789586216754737,-0.0210868814311956,13.682313585425142,0.8701277654944558,5378.39770973998,-0.0168660835726125,0.0228258195662652,5578.278267089312,-0.0014055456388213,-0.0014944970198396,6.68402969818739,-0.1152340089927158,3.139476063255477,-1358.3271916856172,167.9054821396932,-0.0002696839412748,1323.169094778283,-284.333841587629,0.3777177899530011,0.0,0.0020399000413528,9.392200210791149,-149.60308322268537
0.0,-3.3734929649303135e-05,0.0214056175812768,4564.1077639955065,0.6843232830208466,-0.0191509678179214,-0.0013048315984525,-4850.899342688595,3.33592041400969,0.5370945805010253,-0.0018363163162735,-152.528827316592,-0.1030827571112935,-0.034248128904055,0.021238371640944,6.281880475581134,0.0,1.046223669069257,-0.0195435673205175,14.06498096795056,0.944935139590464,5449.727799967001,-0.0179918948583726,0.0742134102537367,5645.831701474387,-0.0013997893472251,-0.0014804152884477,6.774037742093706,-0.1102854276932006,3.335996759070485,-1257.3796221310106,138.28605330658252,-0.0013017355655989,1222.8856964241522,-253.51918766056784,0.3973386615901224,0.0,0.0043742654080261,9.353787618917618,-149.735092595171
0.0,-0.0001200719090291,0.0196846424702,4564.11859804394,0.6768562604226925,-0.016763869295667,-0.0021303935195938,-4850.899733130878,3.533125597890796,0.5476489542598292,-0.0017800718823413,-152.54816265794847,-0.0999082023506428,-0.0342489493306818,0.0191659118186225,6.281054913659992,0.0,1.1143590302966546,-0.018035127451849,14.416721684168085,1.0195704564044636,5517.749569564781,-0.01906379240132,0.1237772463031699,5707.476051409556,-0.0013958172301499,-0.0014683392218054,6.8580616001950645,-0.1045444913102936,3.533488868198968,-1159.1215863959994,114.07853790165044,-0.0023122817912316,1126.485037186842,-226.45468572423013,0.4169197996921991,0.0,0.0066335121818512,9.295068761026666,-149.97066356689453
0.0,-0.000204086101623,0.0180064027262901,4564.130117226885,0.6694796069565531,-0.0145044933151214,-0.0028199745405873,-4850.90015692748,3.731282356216679,0.5537907339844017,-0.0017017822041805,-152.63102856371455,-0.0941626121631757,-0.0342506074971006,0.0171516031399192,6.280365332638999,0.0,1.183301494571772,-0.0165549276623804,14.736984696077297,1.093413405030303,5581.771948275419,-0.0200743241715477,0.1706688278631554,5762.626462758715,-0.0013934186979846,-0.0014577374424277,6.93528158692252,-0.098097314190245,3.731927181185577,-1064.3375132489432,96.66259054150656,-0.0032784261128326,1033.319004043627,-202.29549440471388,0.4364592461617386,0.0,0.0087895053442663,9.220863550993204,-150.23323843184565
0.0,-0.0002930294739583,0.0163639009842517,4564.1423290991925,0.6622196086446338,-0.012360239574484,-0.0033806746640379,-4850.900613779395,3.9303835249526298,0.5556254145297959,-0.0016026527659291,-152.73320860722933,-0.0878750133137117,-0.0342531364369414,0.0152204764717499,6.279804632515549,0.0,1.2529806122830305,-0.0151237390784949,15.025188505469346,1.1657957183102006,5641.384216088375,-0.0210169192649597,0.2136981166183423,5810.779728981341,-0.0013916007962706,-0.0014482359268471,7.005090230847391,-0.0910341035764388,3.931240310839781,-972.8010895547668,82.90813491145326,-0.0041821648483301,943.8111763526242,-180.5665281020717,0.4559550470703768,0.0,0.0108086127256371,9.135976102024864,-150.56070694746342
0.0,-0.0003781205783392,0.0147808760843373,4564.155240474415,0.6551005515610036,-0.0103560919722951,-0.0038258553927972,-4850.901103242112,4.130359215512879,0.5533721666296307,-0.0014842959933514,-152.82709661398684,-0.0817945862924541,-0.0342565410239952,0.0133618468143554,6.279359451786789,0.0,1.3233194550016625,-0.0137428801858865,15.28078896561635,1.2360235608814647,5695.917821336798,-0.0218859419726158,0.2526576412309603,5851.523431295695,-0.0013908030509707,-0.0014390361300025,7.067036973684411,-0.0834531672851475,4.131387974028746,-884.7125589257588,70.8246197806073,-0.0050148914466018,858.2280050717186,-160.7974541741993,0.4754052528542691,0.0,0.0126396686075203,9.045185841782311,-150.91354232292483
0.0,-0.0004549911899999,0.0133161017429455,4564.168857349482,0.6481494441813442,-0.0085447539107119,-0.0041735766351177,-4850.9016248156295,4.331178082083244,0.5473316190953692,-0.0013492792281086,-152.98607586649013,-0.0766158069000477,-0.0342607532318578,0.0115488845257631,6.279011730544468,0.0,1.3942325775560769,-0.012462594091862,15.503750187833582,1.3034547600480968,5744.5445657481305,-0.0226769189818833,0.2819990704699816,5884.365156546672,-0.0013922947780745,-0.0014313574435324,7.120002599986769,-0.0754889927252974,4.332281347199404,-802.2625621286539,59.82032940443023,-0.0057776085183976,777.3631754887232,-142.39015690255238,0.4948079185090459,0.0,0.0141421678590935,8.952904598717497,-151.41435440630858
0.0,-0.0005018871541091,0.0117835692798886,4564.183184775751,0.6414207772153538,-0.0070067171800077,-0.0044284756659507,-4850.902177935604,4.532933298782197,0.5382558647823206,-0.0012020315867295,-153.14773044415637,-0.0659190896164928,-0.0342656097152846,0.0098329923086382,6.278756831513635,0.0,1.4656105774108896,-0.0113624917352121,15.693084658695168,1.3673034866859637,5786.6035706290695,-0.0233869581104653,0.2989553628885738,5903.419714078359,-0.0013934405291791,-0.0014208729545145,7.159094494882828,-0.0673096547639549,4.533957064810347,-722.6603362141799,49.9600319502137,-0.0064559275739077,704.3683832807225,-125.01283453548736,0.5141611037843102,0.0,0.0151250784965712,8.866108885627643,-151.99171580758406
0.0,-0.0004698217032894,0.0103866686678337,4564.198226509458,0.6350161184995465,-0.0057809349406447,-0.0045784177498445,-4850.902761672408,4.735183871718744,0.5279238058596105,-0.0010469713052367,-153.09957472197584,-0.0518528946251252,-0.0342705229655795,0.0081597062727555,6.278606889429741,0.0,1.537300019650434,-0.0102607519526803,15.844609349519269,1.4260558497595408,5818.301233650046,-0.0240147126178975,0.3035410651894136,5906.529549700795,-0.0013918107134369,-0.0014117340448257,7.18081925336254,-0.059069541978736,4.736485101593579,-645.1251365357089,41.49820704088455,-0.0070104378089751,637.3680256526062,-108.10178969588095,0.5334628733776623,0.0,0.0157905406538266,8.797912639258556,-152.6529399172893
0.0,-0.0003689599399534,0.0091582543401794,4564.213984648401,0.6290232863789781,-0.0047589523692141,-0.0046363995584513,-4850.903374816263,4.937579784026055,0.5172307321070632,-0.0008863943960559,-153.02974417313294,-0.0393236404483587,-0.0342747071118369,0.00653726868546,6.278548907621135,0.0,1.6091234532405143,-0.0091739989678053,15.961928250961144,1.479486453580427,5834.396850523418,-0.0245602833276274,0.3041051924987634,5898.209843385996,-0.0013881406631555,-0.0014014494181186,7.185052863484321,-0.0508752081212624,4.939590830061442,-573.9959156244158,34.395648142334984,-0.0074385565069301,573.5911090516458,-91.28764211116804,0.5527112971282275,0.0,0.0162381485646936,8.752767013468688,-153.06246706719344
0.0,-0.0002363542853628,0.0080123725598976,4564.230459630415,0.6234422633773867,-0.0038447875273778,-0.0046252837640755,-4850.90401620797,5.139928474095602,0.5061107234887806,-0.0007228131048019,-152.94970660959171,-0.028523087609743,-0.034277681216225,0.0049783447722964,6.278560023415511,0.0,1.680927640159188,-0.008116809933224,16.051753230128767,1.5280268776653392,5838.288411690925,-0.0250244049031256,0.2968512734576567,5882.027373055807,-0.0013837314300903,-0.0013909921731456,7.176591954620134,-0.0427807292303675,5.142788814409822,-508.7274551296585,28.253344762126414,-0.0077580927362648,512.3244498566676,-74.49871519973098,0.5719044502096711,0.0,0.0164139717270579,8.727361607826593,-153.29965468821285
0.0,-9.452779380455593e-05,0.0069295866498046,4564.247650619386,0.6182074105034074,-0.0030155112064047,-0.0045605252559101,-4850.904684795224,5.342109992755798,0.4944440132794289,-0.000559007781567,-152.857033482106,-0.018503755977913,-0.0342792677545669,0.0035137629217452,6.278624781923676,0.0,1.7526013473393591,-0.0071178065824469,16.117956607980446,1.5716760989662504,5833.826469308376,-0.0254084655429903,0.2826785096280625,5859.832101898562,-0.0013790823938379,-0.0013808530047958,7.15883905334426,-0.0348581990233565,5.345802756005302,-447.3797280144432,22.78627873345612,-0.0079806491909024,453.86373753990114,-57.93514389452388,0.5910404133226791,0.0,0.0163129896018649,8.718330174456685,-153.4592991698833
0.0,4.904071457688824e-05,0.0059215424515428,4564.265555855618,0.6132519698515673,-0.0022727554016213,-0.0044503854464687,-4850.905379553864,5.544030772694834,0.4823352508269494,-0.0003976313798263,-152.75394898050533,-0.0087588778974982,-0.0342794236474428,0.0021663881021461,6.278734921733117,0.0,1.824060680678784,-0.0061823951660263,16.16257282112673,1.6102145022803849,5823.132037806669,-0.0257145885312557,0.2623924937914562,5832.475439090716,-0.0013741547790925,-0.0013711621940125,7.133596141106804,-0.0271801209890731,5.548502619342123,-389.4913758633632,17.881238782033783,-0.0081093629347011,398.7152165333628,-41.88133338532052,0.610117272886887,0.0,0.0159582609575284,8.724159221373059,-153.5796348345907
0.0,0.0001923910223557,0.0049907056720977,4564.284172847761,0.6085323472850476,-0.001627883984353,-0.0043010713815682,-4850.906099452895,5.745618119228219,0.4700918893448987,-0.00024114098632,-152.6840208551042,-0.0003972753602232,-0.0342781448154764,0.0009562633672344,6.278884235798018,0.0,1.895234657854525,-0.0053121965930982,16.187086691923223,1.6434135647535493,5807.06927465997,-0.0259456133560518,0.2291964988474701,5800.068596786046,-0.0013699208676871,-0.0013627594332158,7.101757357075299,-0.0198253445432699,5.750820237447682,-335.26944446068904,13.524129923824356,-0.0081460372440246,347.0647336698005,-26.591491759581057,0.6291331212322355,0.0,0.0153455677412791,8.744617942824739,-153.70918346278407
0.0,0.0003452710888675,0.0041205193526631,4564.303498398581,0.604054034695095,-0.0011255472175858,-0.0041156451205114,-4850.90684343168,5.946865663863211,0.458734618065823,-9.27431471861903e-05,-152.52494545364877,0.0095318557571929,-0.0342753975297719,-9.819780796360628e-05,6.279069662059075,0.0,1.9660414160372608,-0.0045242591647016,16.19145812873166,1.6708726981817537,5785.975648199618,-0.0261054283794897,0.1921177466959003,5757.953315920517,-0.0013624069943561,-0.0013533195887472,7.059506068684557,-0.0129032106787758,5.952763681571273,-284.262584712943,9.840676461152247,-0.0080881451854583,299.49418161965133,-12.43157797453123,0.6480860567897367,0.0,0.0143780255100249,8.783256219965885,-153.7744628173469
0.0,0.0005230718991926,0.0033533343889596,4564.323528410924,0.5998522177377543,-0.0007850826854694,-0.003898965634824,-4850.907610376892,6.147179047070796,0.4275298155349677,4.4777067754341134e-05,-152.10987239367682,0.0200510962342951,-0.034270984175202,-0.0010531548306163,6.279286341544762,0.0,2.0363821578128785,-0.0037675732253563,16.173110299840282,1.6165082620168965,5757.868875124702,-0.026198683418206,0.1410049284819706,5707.052267667252,-0.0013600145128188,-0.0013487187736074,7.007528283737452,-0.0064799092416087,6.153880787586822,-237.04305497832223,6.97244636762608,-0.0079378195526738,255.1833923350013,0.8564339720248451,0.6669741842816288,0.0,0.0132285268439665,8.847417699043662,-153.64582581601155
0.0,0.0007048167984081,0.0026686894677735,4564.344257800709,0.5959556768842519,-0.0005498288688655,-0.003660634267348,-4850.908399227928,6.346592279165185,0.394253463716539,0.0001702960600215,-151.83341494809508,0.0284880717042146,-0.0342647429627389,-0.0018994535426171,6.279524672912238,0.0,2.106152491286383,-0.0030551044397995,16.13690019277665,1.523612119539206,5718.815906899093,-0.0262306525239149,0.0908175802619689,5652.018019768013,-0.0013455394639552,-0.0013300040988287,6.945528887572843,-0.000590117709488,6.354143282079396,-194.4453782066436,4.913146766620504,-0.0077088288180244,213.11033908664325,13.977469663675723,0.6857956149109028,0.0,0.011982377067829,8.935909128194341,-153.36148447037974
0.0,0.0008632714644107,0.0020225827755822,4564.365680561661,0.5923321294099655,-0.000342526982076,-0.0034059620393643,-4850.90920900126,6.54509680821603,0.3660816978388657,0.0002828281573963,-151.5021565461836,0.03662258083396,-0.0342567980137181,-0.0026239376215283,6.279779345140222,0.0,2.175276353251351,-0.0024191681406242,16.09028218856003,1.4357822388176302,5672.678652526494,-0.0262066424850019,0.0384882522737268,5595.883018294191,-0.0013387510291899,-0.0013213801790758,6.878452870695386,0.0047678627546968,6.553291117428055,-155.13468281195586,3.353515904835977,-0.0074085784982878,174.1898209707771,27.00917863629241,0.7045484665501799,0.0,0.0106463428811863,9.041598582652664,-153.02869720261788
0.0,0.0009888225870476,0.0014274191988496,4564.387790170538,0.5889007480898368,-0.0001410064951165,-0.003135256628975,-4850.9100387090175,6.742672333274417,0.3416885011762317,0.0003817241681688,-151.25139609456647,0.0446439217622212,-0.0342474463969435,-0.0032087255037235,6.280050050550611,0.0,2.243718736684604,-0.0018407102477198,16.037309458634486,1.35311593849335,5623.413523155494,-0.0261320217969381,-0.0148808438216075,5540.087741793812,-0.001332023835094,-0.0013124245196318,6.809531437311278,0.0095845208947177,6.751291778964849,-118.4437644188966,2.038340008178631,-0.0070349429244637,138.66372152570435,39.565637931052336,0.723230863929924,0.0,0.0092677672207341,9.158386349820136,-152.73645142531822
0.0,0.0010796744978002,0.0008903400131786,4564.410579921711,0.5855868118831243,5.5623184907737504e-05,-0.0028501961468636,-4850.910887348598,6.939313440777143,0.3202055987661427,0.0004668131570227,-150.99632682142277,0.0519315659873337,-0.0342370296231166,-0.003648707594642,6.280335111032723,0.0,2.311471808243515,-0.0013066346674524,15.979861527342653,1.2754489812907046,5573.27892019,-0.0260122471697853,-0.0678677438688562,5485.410089209868,-0.0013245019644645,-0.0013029695031759,6.740779349601239,0.0138528919313756,6.948148448092814,-84.56085372900807,0.8447358452736541,-0.0065891864197437,106.00496836420628,51.16014578983582,0.7418409388259654,0.0,0.0078908032265829,9.282461436012545,-152.41797969956514
0.0,0.0011354102862313,0.0004130821982349,4564.434043118136,0.5823369012892018,0.0002421664788647,-0.0025552630485055,-4850.911753975226,7.135020699227325,0.3010293366363787,0.0005382812864343,-150.7492720175684,0.057894844429229,-0.0342258970452685,-0.0039503386585458,6.2806300441310805,0.0,2.378542664366783,-0.0008092853865189,15.919024254922096,1.2024979938876632,5523.379812745775,-0.0258528054628383,-0.1193200210858921,5432.392795390876,-0.0013168853123911,-0.0012946101546927,6.673229311549697,0.0175734689691245,7.143895603910814,-53.68241179864763,-0.2626715103077118,-0.0060797670229166,75.70945992848353,61.39888682426962,0.7603768302463229,0.0,0.0065439820611918,9.411336908318107,-152.12468929810896
