longslipRL,yaw,sideslipRL,roll,x,longslipRR,FxRL,yawrate,brake,signal,FyRL,longslipFR,az,slip,rollrate,FyFR,RR,FR,vy,sideslipFR,slip1,gas,pitch,FL,ax,vx,y,FyRR,ay,steeringangel,sideslipFL,pitchrate,sideslipRR,longslipFL,FyFL,RL,FxRR,FxFL,signal,FxFR
0.134336479423436,-0.0128256745405852,0.0061378101024344,-0.0010494475630032,9976.117478889124,0.6801346583655714,5758.199735642324,0.0026656277079024,0.0,0.0,-299.5012840683904,-0.0014075138173821,0.2237132324812006,-0.006718532404802,0.0112648874035541,-855.5951612462258,10.218713381366928,4.102167556442944,-0.0087915512459238,0.0139522556681858,6.276466774774784,0.4498360358415233,-0.0209054173818948,4.086872418508789,6.973800145380864,1.313428044618645,-138.64868677892665,154.54123414311783,-0.1040239154457779,0.0034635070743859,-0.0134796247099999,-0.0800676130310569,-0.0166833533298269,-0.0013690924431413,845.0532413440005,5.216075443532009,5645.914114813369,-151.93698622148798,0.0,-151.73740275899755
0.0927458663531564,-0.0127968155464161,0.0038051198060858,-0.000932904171575,9976.13099853139,0.694426160079938,5827.731782886306,0.0030604141680269,0.0,0.0,-283.6296499499552,-0.0014043875649174,0.240949577648071,-0.0071175619344359,0.0119016959623442,-775.7536477492399,10.238744052956736,4.302407646807991,-0.0098175488103953,0.0125471218061913,6.27606774524515,0.4430330347632393,-0.0216659954674096,4.284948418211658,7.048150741275357,1.3834145825050004,-138.6489539031947,140.97840949491618,-0.0841654175124105,0.0040538758134675,-0.0123075718124553,-0.0727439069430549,-0.0156632498063363,-0.0013775774737074,769.3203184738637,5.004769551145408,5691.026242452452,-152.23879392224586,0.0,-152.344881373563
0.0184814385436227,-0.0127660469882746,0.0020656960000543,-0.0008121207330363,9976.145224740774,0.7163921310020941,5433.491314983588,0.0032185080736501,0.0,0.0,-264.07318691645844,-0.0013302413621403,0.3403188613088782,-0.0074016882803344,0.0122104844778923,-689.9665779805222,10.339927344341358,4.506340406902192,-0.0107431294024023,0.0107355062571743,6.275783618899252,0.434351853639992,-0.0223532682424412,4.489425912513543,6.805408561767572,1.4548242938011926,-138.64923943050525,128.46297872193608,-0.2976276277602565,0.005087610450419,-0.0117233937844937,-0.0654116787002804,-0.014410353205885,-0.0012436472341611,710.2254954075086,4.568114365291219,5729.554663892154,-154.02984392811356,0.0,-153.91423082143615
0.0267833751526159,-0.012726477804157,-0.0001687615815579,-0.0006871567356335,9976.160148519944,0.6974740160137763,5574.837897716861,0.0042313508953436,0.0,0.0,-130.686621778197,-0.0012691291109685,0.2767242892818904,-0.0073997050694306,0.0128143303560786,-634.4520076401535,10.13098257033274,4.704432381530119,-0.0112522664312181,0.0105096117067364,6.275785602110156,0.4321409887104916,-0.0229637778046737,4.681425154150238,6.926452618045002,1.5237051313514658,-138.64954058439727,121.8812843684122,-0.0527627985917965,0.005191949764921,-0.0094972106586124,-0.057535264783341,-0.0140354679146479,-0.0011756495070026,625.718824547883,4.831822069702817,5755.597021808648,-153.15112668655186,0.0,-152.50858645291524
0.0295913431687224,-0.0126820838929047,-0.0009531831732278,-0.0005534807098606,9976.175763540345,0.6642913120139253,5546.553115369457,0.0044265772619852,0.0,0.0,-0.2034205901624695,-0.0012891201710698,0.2554817051234727,-0.0070464439703461,0.0138696476904129,-587.0558455508333,9.851158167569375,4.89984352634508,-0.0112037439143514,0.0094885284733468,6.27613886320924,0.4280392675136684,-0.0234955114347336,4.875149698865631,6.923577405443482,1.5927528018207735,-138.6498518392572,115.66056604784563,0.0333679803200682,0.005783926636519,-0.0082053052816569,-0.0496306786577935,-0.0123966117893266,-0.0012369367284371,539.6833557252551,5.052539132367939,5768.291150328604,-150.3124129314216,0.0,-149.85939253373863
0.0305662523536297,-0.0126392287704622,-0.000974523073196,-0.0004082374562533,9976.192068899958,0.6197818204049454,5521.844363716291,0.004108329539931,0.0,0.0,64.37535058632426,-0.0013268180818722,0.2437547268973065,-0.0064778189741318,0.015049911870889,-527.8366148318202,9.529871281184388,5.093840950752981,-0.0107492214123599,0.0082124481427697,6.276707488205455,0.4233224030231097,-0.0239487102131668,5.0702633095247895,6.910836220064742,1.66180606435305,-138.65016821062463,105.60103419305952,0.0608603846999959,0.0082567123842639,-0.0072778464688605,-0.0418200448344988,-0.0100701781777833,-0.0013169904012006,471.9759331484024,5.262341018255269,5771.8388722787895,-150.16769480823206,0.0,-149.5517942270341
0.0309696868323737,-0.0126004667511811,-0.0009013842511986,-0.0002522405852558,9976.209063884502,0.5659553662254773,5505.4546803243975,0.0036789175605323,0.0,0.0,84.14780957925373,-0.0013346907729726,0.2304558979565825,-0.005848899933377,0.0159912044133039,-466.2633661395186,9.185969880722006,5.287946634380423,-0.0101114355674001,0.00714279795482,6.277336407246209,0.4184479028735528,-0.0243247798758895,5.266021701754791,6.897350335803539,1.7307913139894722,-138.6504868492262,92.6025272043251,0.0671006728505297,0.0112031128734803,-0.0062673321709616,-0.034197017627476,-0.0077499646256318,-0.0013403969439139,412.7749672204578,5.470003787112681,5769.052603552323,-150.70626056685464,0.0,-150.2197564373538
0.0311783485431496,-0.0125659374695667,-0.0009608851722066,-8.93019434099204e-05,9976.226747486737,0.5040424718974809,5492.0716768908,0.003268099415732,0.0,0.0,91.8886189438446,-0.0013232648206733,0.2128053685495594,-0.0052593422909365,0.0164630377415464,-410.8037029783724,8.830448871326949,5.482409850332153,-0.0094568227715043,0.0062565428007966,6.27792596488865,0.4135853404301306,-0.0246260764043206,5.461939099897815,6.882457675017031,1.7996632329775957,-138.65080692978867,79.00308601955611,0.0656007230038788,0.0127668859594304,-0.0052153144049032,-0.0268499145629349,-0.0057477290203779,-0.0013307515385604,354.13113884508,5.676662752075135,5761.111836675332,-150.7344677676859,0.0,-150.61308793518603
0.0313451791245916,-0.0125355190294956,-0.0011099089246008,7.546536398082323e-05,9976.245118318828,0.4348860164951804,5478.432788728704,0.0028515893065573,0.0,0.0,102.55262214886956,-0.0013151029544162,0.1842577092408635,-0.0047339251558002,0.0164014424153514,-360.9124628072426,8.470003254626947,5.676912124555615,-0.0088397315506652,0.0054298678245203,6.278451382023786,0.4088055944783125,-0.0248557908338135,5.657934121521295,6.864396769065349,1.8683773896223017,-138.6511286855342,66.20720551847225,0.0628460034875622,0.0122527829692171,-0.0042553752353928,-0.0198614171743069,-0.0040837881866486,-0.0013288991527772,297.2651423120174,5.882214606686846,5748.374103003115,-150.79694071927463,0.0,-150.85862927144453
0.0315461522320375,-0.0125094578328966,-0.0012415613794436,0.0002363233754842,9976.264174566784,0.3592116676739136,5462.592216297138,0.0024000335450024,0.0,0.0,115.10518434006092,-0.0013082040289768,0.1519297945202386,-0.004254051371674,0.0157468195009308,-313.6859659533994,8.109435918107142,5.871382544973764,-0.0082374266261795,0.0046192140358912,6.278931255807912,0.404145087366021,-0.0250181619503088,5.854295364060032,6.840405346360648,1.936885465274608,-138.65145241522566,54.559556561579136,0.0634065060025208,0.0098717201184226,-0.0034380147490416,-0.0133452079236137,-0.002724304430231,-0.0013301462240056,245.51778765717452,6.08564611932046,5730.968227073686,-151.11274557762815,0.0,-151.17055027399914
0.0314255889258268,-0.012488067793264,-0.0013829449171469,0.0003880768108191,9976.283913915133,0.2735231233664946,5432.328244247721,0.001924655025794,0.0,0.0,128.10019184397132,-0.0012895023062744,0.1105105575670272,-0.0038000547504134,0.0146676196594016,-268.8940525921018,7.751073811085783,6.065754758648576,-0.0076199207440929,0.0038897670916593,6.279385252429173,0.3996399503463727,-0.0251181344919373,6.050952115075479,6.804451119743725,2.005124885426025,-138.6517781181443,43.83328656283808,0.064067626445155,0.0060204013561693,-0.0026909684038693,-0.007341714233766,-0.0016194531521918,-0.0013175870497178,199.2242857409842,6.289667250316128,5708.398710207762,-151.16217100579686,0.0,-151.12226325804494
0.0317559946812921,-0.0124714986191653,-0.0015100441578202,0.0005277182997153,9976.304333051876,0.1752596052280356,5406.780106124945,0.0014272309644366,0.0,0.0,140.89742691265056,-0.0012893549477958,0.0662925012511545,-0.0033656670386061,0.0133531679731564,-229.1141325534429,7.394520095363847,6.259323199412985,-0.0069796124126552,0.0032856271380528,6.27981964014098,0.3954202148816835,-0.02516114427323,6.247001271198176,6.765062349969599,2.0729735158043083,-138.65210560005826,34.21906918573616,0.0670620221417053,0.0009728778125365,-0.0019582636484044,-0.0018974486106548,-0.0007336197509,-0.00131670285573,155.6512621331926,6.505111461676473,5676.269153881617,-151.03052616347128,0.0,-151.12071209029523
0.0321240363961099,-0.0124601647844791,-0.0016132524021705,0.0006529188164917,9976.325427990569,0.0847800532457941,5378.745398701894,0.0009045645574606,0.0,0.0,151.73361541238077,-0.0012944944368982,0.0106443723377467,-0.0029590007417583,0.0118015556229046,-192.9209503228516,7.046864914494316,6.4524019199446325,-0.0063384226030153,0.0027047368949504,6.280226306437828,0.3914059637697945,-0.0251527701651731,6.442960604002184,6.755602543229903,2.140400080820952,-138.65243476835627,19.989870160510648,0.0409836183074435,-0.004677586457292,-0.0013338313216977,0.0029857237038847,2.2084546453034577e-05,-0.0013234053311946,115.85989894575894,6.719750832980442,5692.099342283421,-151.28935003013527,0.0,-151.43734527974348
0.0238988471564913,-0.0124546899964301,-0.0015313028923371,0.0007610898133835,9976.347196142431,0.0348542316809281,4943.535282569105,4.02390192559668e-06,0.0,0.0,161.50614176304717,-0.0010930032831596,-0.0124050455876229,-0.0026190390411395,0.0099550820363534,-159.17313084301367,6.928565095092707,6.642858224145916,-0.0057871974713968,0.0018242169691224,6.280566268138447,0.3887554927194024,-0.0250988442908592,6.638712871464936,6.152240464398559,2.206550704957001,-138.65276604372616,-18.63205628407694,-0.1124681880483105,-0.0108765466012105,-0.0010721798963371,0.0075117961602863,0.0007945297009973,-0.0010696376175181,80.96314110947266,6.873395281775098,5141.041520876302,-139.53771046403514,0.0,-133.1144209949811
0.0274282002403659,-0.0124590380822525,-0.0016591336724715,0.0008485244078542,9976.369597911316,0.0262673112852979,4915.495925403038,-0.0007481266766906,0.0,0.0,160.76817252736302,-0.0013540898074628,-0.0533472488275003,-0.002362561329616,0.0077187620185108,-99.98545871532434,7.063113733699804,6.817802021290489,-0.0053711305220948,0.0007485633260837,6.28082274584997,0.3915988302348107,-0.0249970999933686,6.819587906961528,6.05074158446998,2.2687205817814773,-138.65310052599926,-78.36112859443278,0.0481634038016789,-0.0143118417668585,-0.0008584990785943,0.012352392875318,0.0013114597714522,-0.0011354065273291,67.33034272632239,7.090909597187218,5021.419978989258,-138.01006282874602,0.0,-144.62207917931073
0.0277537684209935,-0.0124693510540068,-0.0020201254489116,0.0009127223207227,9976.392609566736,0.0250405397815857,4851.525397430401,-0.0012032406176972,0.0,0.0,176.56924512393974,-0.0010932737970638,-0.1085660649714597,-0.0021365353800379,0.0053473695907741,-53.02290564039863,7.240733157210327,6.990864978643052,-0.004988927611445,0.0002920217932189,6.281048771799548,0.3934830866935156,-0.0248467784664967,6.992591792150158,5.883644995486382,2.328690143705056,-138.65343882779302,-122.72083064741553,0.0565394713854866,-0.0198713316006317,-5.87747548793047e-05,0.0171986714556199,0.0015415489015963,-0.0012120282361935,40.84864139106919,7.278636904750618,4815.159594089009,-138.5046620900413,0.0,-141.63031853427438
