FxRR,rollrate,sideslipFR,sideslipRR,yaw,FL,sideslipFL,slip1,FxFL,longslipRL,RL,x,signal,ay,longslipRR,FxFR,longslipFL,y,FR,yawrate,steeringangel,az,slip,ax,FyFL,sideslipRL,FyRR,FyRL,vx,gas,brake,pitch,vy,roll,RR,FyFR,signal,FxRL,longslipFR,pitchrate
183.1363656661352,2.504291970486167e-07,-0.002436706770835,-0.0019952578800002,-0.0324422009290433,65.36799264852519,0.0023874119315271,6.283177947622844,-77.61634665542365,0.0010986451210519,65.47145741992246,4838.307960070898,-0.6534713368181626,0.0047569883558781,0.0010990610838759,-77.56705478712986,-0.0004743250366839,-4860.035185848436,65.3700621629643,0.0002212788476929,0.0,-2.4743834594176636e-05,-7.359556741663798e-06,0.0250872762928224,-195.44026943764047,0.0019501774033161,166.2981200044836,-162.58531851718928,21.647483616242955,0.1466121848393121,0.0,-0.0010433948340913,-0.0001541996881126,-1.4436572654891489e-05,65.47257011844202,199.34467166252463,0.0,183.11342150322503,-0.0004743547897736,2.997210593730325e-05
183.06670871066493,2.1097336718909137e-07,-0.0024367534863396,-0.0019952994546006,-0.0324399867250372,65.36874833800624,0.0023873728195904,6.283177933181478,-77.61530389461188,0.0010982316267813,65.47218733528176,4838.524322449816,-0.5555558661731251,0.0047649963241162,0.0010986469629938,-77.56597700233581,-0.0004743170216601,-4860.042208915857,65.3708205778727,0.000221537080504,0.0,-2.464850969742029e-05,-7.373998108108922e-06,0.0249991370295334,-195.4377287059335,0.0019501530724501,166.30102776622337,-162.58275327715145,21.64773409856724,0.1465957170050028,0.0,-0.0010430956900942,-0.0001545086523044,-1.443424731877336e-05,65.4733012681352,199.3490998723867,0.0,183.04382603029129,-0.0004743468131286,2.986723907570025e-05
182.9973013486069,1.3314242887574337e-07,-0.0024367997233249,-0.0019953413273514,-0.0324377699073965,65.36950136666199,0.002387334159031,6.28317791976593,-77.61426609821892,0.0010978195230107,65.47291463146802,4838.740687342797,-0.4491749201788368,0.0047729688991008,0.0010982343523545,-77.5649017018638,-0.0004743090379315,-4860.0492315879965,65.37157633414286,0.0002218009251498,0.0,-2.455295920892768e-05,-7.387413655531236e-06,0.024911306737289,-195.43522062540623,0.0019501283829891,166.30396306768307,-162.5801591874388,21.64798370086313,0.1465793070465212,0.0,-0.001042797592815,-0.0001547952756149,-1.4432532916576707e-05,65.47402990213496,199.35348876054067,0.0,182.9744699544422,-0.0004743388614009,2.976272589534389e-05
182.9281429427896,2.337997722324632e-08,-0.0024368454080168,-0.001995383375184,-0.0324355504228912,65.37025174464759,0.0023872960236189,6.283177907301277,-77.61323354524237,0.0010974088023278,65.47363932367422,4838.957054741086,-0.3359298243989774,0.0047808804106332,0.0010978232492348,-77.563828580824,-0.0004743010829335,-4860.056253863773,65.37232944028521,0.0002220698609206,0.0,-2.445721299653761e-05,-7.399878309543902e-06,0.0248237843924265,-195.43275294191736,0.0019501034582313,166.3069151572355,-162.57754700268265,21.64823242621601,0.1465629547598148,0.0,-0.0010425005387525,-0.000155061182542,-1.4431777805268848e-05,65.47475602327681,199.35783058706824,0.0,182.9053522360484,-0.0004743309369693,2.965856001849545e-05
182.85923258116443,-1.1201296961281983e-07,-0.0024368904871613,-0.0019954254848198,-0.0324333282233552,65.3709994808964,0.002387258466597,6.283177895707787,-77.61220577006293,0.0010969994596367,65.47436142714287,4839.173424635959,-0.2175300117911728,0.0047887100955714,0.0010974136486006,-77.56275807272856,-0.0004742931551697,-4860.063275742116,65.37307990596287,0.0002223433932841,0.0,-2.4361332937768988e-05,-7.411471798578986e-06,0.0247365689252959,-195.4303317110092,0.0019500784116735,166.3098740609873,-162.57492670160858,21.64848027770053,0.1465466599421329,0.0,-0.0010422045244646,-0.0001553081025266,-1.4432266400903383e-05,65.47547963428043,199.36211930349828,0.0,182.8364720185597,-0.0004743230411075,2.9554735953122952e-05
182.79056927041117,-2.6706020631302295e-07,-0.0024369349543996,-0.0019954675569285,-0.0324311032653336,65.37174458405367,0.002387221494302,6.283177884903117,-77.61118273409282,0.0010965914910525,65.47508095687931,4839.389797018724,-0.0957674002593664,0.0047964442900967,0.0010970055441326,-77.56169018997296,-0.0004742852527403,-4860.070297221958,65.37382774105969,0.0002226210743006,0.0,-2.426535949650906e-05,-7.422276468814153e-06,0.0246496593055057,-195.42795919749264,0.0019500533428565,166.31283094664985,-162.57230712282413,21.64872725838112,0.1465304223907858,0.0,-0.0010419095465601,-0.0001555378221535,-1.4434221825360848e-05,65.47620073803431,199.3663526508934,0.0,182.7678286033874,-0.0004743151755215,2.945124888711605e-05
182.72215192007263,-4.3617157491377714e-07,-0.0024369788191346,-0.0019955095069299,-0.0324288755095054,65.37248706259625,0.0023871850973206,6.283177874804437,-77.61016447951413,0.0010961848938617,65.47579792753851,4839.606171880717,0.0275105971233287,0.0048040749218354,0.0010965989285192,-77.56062486300912,-0.0004742773752093,-4860.077318302241,65.37457295556284,0.000222902520201,0.0,-2.416935747919801e-05,-7.432375148954728e-06,0.0245630545017846,-195.4256353872888,0.0019500283365624,166.31577826738717,-162.56969582057533,21.64897337131182,0.1465142419039858,0.0,-0.0010416156016921,-0.0001557521384647,-1.4437809528562146e-05,65.47691933772424,199.3705306497496,0.0,182.69942137948632,-0.0004743073404527,2.9348094769206203e-05
182.6539793837161,-6.141935371047026e-07,-0.0024370220945679,-0.0019955512652029,-0.0324266449200305,65.37322692491813,0.0023871492624549,6.283177865329485,-77.60915105873848,0.0010957796662345,65.47651235334087,4839.822549213306,0.1504290250781124,0.0048115971757165,0.0010961937936571,-77.55956201234964,-0.0004742695227524,-4860.084338981925,65.37531555947713,0.0002231874113588,0.0,-2.4073369402970864e-05,-7.441850101614232e-06,0.0244767534871631,-195.42335947471557,0.0019500034626067,166.31870979191723,-162.56709903436774,21.649218619536256,0.1464981182806446,0.0,-0.0010413226865499,-0.0001559528361653,-1.4443141432047825e-05,65.47763543691241,199.37465411472803,0.0,182.6312498091098,-0.0004742995355326,2.924527026845678e-05
182.58605046151612,-7.964497617184603e-07,-0.0024370647957206,-0.0019955927769628,-0.0324244114639511,65.37396417937508,0.0023871139746967,6.283177856397089,-77.60814250346333,0.0010953758069236,65.47722424802237,4840.038929007892,0.2711138808789066,0.0048190085857082,0.0010957901307158,-77.55850157967842,-0.0004742616959558,-4860.091359259974,65.37605556278241,0.0002234754837628,0.0,-2.3977456574846646e-05,-7.450782497834728e-06,0.0243907552262322,-195.42113035254,0.0019499787759614,166.32162059645304,-162.56452169682817,21.649463006087835,0.1464820513202664,0.0,-0.0010410307978525,-0.0001561416763252,-1.4450280521021577e-05,65.47834903957207,199.37872416470597,0.0,182.56331339048305,-0.0004742917599802,2.9142772728943007e-05
182.5183639122539,-9.787676407620745e-07,-0.0024371069392857,-0.0019956340017703,-0.0324221751106904,65.37469883433431,0.0023870792173815,6.283177847927602,-77.60713878390033,0.0010949733150866,65.47793362481488,4840.2553112559,0.3877207185830574,0.0048263087518125,0.0010953879302705,-77.55744356787709,-0.000474253895397,-4860.098379135368,65.37679297538251,0.0002237665187862,0.0,-2.388168244777227e-05,-7.459251984209804e-06,0.0243050586680686,-195.4189467119826,0.0019499543172467,166.32450702607565,-162.56196747210834,21.64970653398951,0.1464660408232775,0.0,-0.0010407399323415,-0.0001563203871156,-1.4459245765525091e-05,65.47906015010338,199.38274212287604,0.0,182.49561163874637,-0.000474284013019,2.904060021777232e-05
182.4509185385815,-1.1574909781521517e-06,-0.0024371485434196,-0.0019956749127068,-0.0324199358316533,65.37543089822208,0.0023870449723937,6.28317783984336,-77.60613980210478,0.0010945721907131,65.47864049648126,4840.471695948789,0.4984629260174573,0.0048334992520725,0.0010949871830337,-77.55638804933899,-0.0004742461211585,-4860.105398607095,65.37752780705756,0.0002240603333872,0.0,-2.3786094139562623e-05,-7.467336225559447e-06,0.0242196628295574,-195.41680704875904,0.001949930113558,166.32736662771498,-162.55943882274295,21.649949206254,0.1464500865907682,0.0,-0.0010404500867748,-0.000156490654,-1.4470017234640742e-05,65.4797687733754,199.3867095105473,0.0,182.4281441449445,-0.0004742762943917,2.89387513163952e-05
182.38371307771573,-1.3294808865213997e-06,-0.0024371896270375,-0.0019957154952864,-0.0324176935999214,65.37616037955047,0.0023870112208647,6.283177832069168,-77.60514545322155,0.0010941724334141,65.47934487525285,4840.688083078045,0.6016392400683719,0.0048405826244819,0.0010945878789528,-77.55533510234508,-0.0004742383725063,-4860.112417674158,65.37826006744201,0.0002243567712696,0.0,-2.3690744983407136e-05,-7.47511041865606e-06,0.0241345666553432,-195.41470963314868,0.0019499061795541,166.33019806039343,-162.5569370993958,21.65019102588396,0.1464341884240673,0.0,-0.0010401612579216,-0.0001566541092777,-1.448254128045073e-05,65.48047491465177,199.3906280762548,0.0,182.3609104463315,-0.0004742686046276,2.8837225160599348e-05
182.31674631517748,-1.4921081410494083e-06,-0.0024372302123454,-0.0019957557462448,-0.03241544839003,65.37688728689915,0.0023869779406563,6.283177824532798,-77.60415568359869,0.0010937740433777,65.48004677290997,4840.904472635185,0.6956600747652621,0.0048475631863945,0.0010941900083601,-77.55428475478506,-0.0004742306494365,-4860.119436335571,65.37898976603739,0.0002246556950616,0.0,-2.359569090599362e-05,-7.482646788131396e-06,0.0240497691485966,-195.4126524772523,0.0019498825186689,166.33300098891644,-162.55446264686452,21.65043199587163,0.1464183461257862,0.0,-0.0010398734425566,-0.0001568123212188,-1.4496735688122894e-05,65.48117857964533,199.39449982906655,0.0,182.2939101290219,-0.0004742609435466,2.873602140015568e-05
182.25001699839643,-1.643238390531966e-06,-0.0024372703246956,-0.0019957956721914,-0.0324132001778163,65.37761162890817,0.0023869451064937,6.283177817165499,-77.60317046032701,0.0010933770204739,65.48074620074829,4841.120864611756,0.7790722521883385,0.0048544466930465,0.0010937935612355,-77.55323701311931,-0.0004742229524188,-4860.126454590355,65.37971691222336,0.0002249569797315,0.0,-2.3500992096978776e-05,-7.49001408729178e-06,0.0239652692601164,-195.41063334450757,0.0019498591244601,166.33577596555045,-162.55201492237913,21.650672119199083,0.1464025594991045,0.0,-0.0010395866374555,-0.0001569667832779,-1.4512494698282565e-05,65.48187977444687,199.39832702843805,0.0,182.22714273194777,-0.0004742533104789,2.8635140183977348e-05
182.18352390913253,-1.781827992822991e-06,-0.0024373100082153,-0.0019958352988987,-0.0324109489403508,65.37833341477473,0.0023869127194256,6.283177809903113,-77.6021899113972,0.0010929813711851,65.48144316933912,4841.337258999332,0.8505817481791857,0.0048612326427482,0.0010933985280965,-77.55219152218464,-0.0004742152862706,-4860.1334724375465,65.38044151507084,0.0002252605002254,0.0,-2.344622946715817e-05,-7.497276473731388e-06,0.023881062019202,-195.4086501898942,0.0019498359704222,166.33852469338152,-162.54959219645224,21.650911398842894,0.1463868283403608,0.0,-0.0010393008383705,-0.000157118889867,-1.4529696070068292e-05,65.48257850565471,199.4021127367574,0.0,182.1606085775592,-0.0004742457012266,2.853486505097397e-05
182.11726651632932,-1.907258221404336e-06,-0.0024373493146436,-0.001995874664123,-0.0324086946559814,65.37905265391423,0.0023868807574038,6.283177802687532,-77.60121147915613,0.0010925870891243,65.4821376877862,4841.553655789522,0.9090740929098436,0.0048679534128507,0.0010930049039832,-77.55114865516101,-0.0004742076381059,-4860.140489876186,65.38116358283955,0.0002255661300708,0.0,-2.3418180079617835e-05,-7.504492054650521e-06,0.023797159353785,-195.40670063969483,0.0019498130182392,166.3412504699824,-162.5471910705378,21.651149837793668,0.1463711524089131,0.0,-0.0010390160369199,-0.0001572699046216,-1.4548212048577536e-05,65.48327478032186,199.40586160615808,0.0,182.094306955632,-0.000474238119176,2.8435509372813607e-05
182.0512429132639,-2.0185550625751573e-06,-0.0024373882672558,-0.0019959137892335,-0.0324064373042619,65.37976935302176,0.0023868491389416,6.283177795465315,-77.60023657742994,0.0010921941721164,65.4828297662856,4841.770054973957,0.9536321001859877,0.0048746041645414,0.0010926126740787,-77.55010864763007,-0.0004742000182383,-4860.147506905328,65.38188312471239,0.0002258737523421,0.0,-2.3394320593873805e-05,-7.511714271421524e-06,0.0237135514676124,-195.40478003876547,0.0019497902473696,166.34395570403692,-162.5448091475106,21.65138743902256,0.1463555315070595,0.0,-0.001038732224069,-0.0001574209902195,-1.4567905148224894e-05,65.48396860511356,199.4095763969488,0.0,182.02823668819067,-0.0004742305627903,2.8337060872783136e-05
181.9854519715505,-2.115254301896201e-06,-0.0024374268997167,-0.0019959527030463,-0.0324041768658803,65.38048352087003,0.0023868178196487,6.283177788188103,-77.59926572580147,0.0010918026198017,65.48351941444196,4841.986456544301,0.9835506384487822,0.004881194502103,0.0010922218308064,-77.54907158331038,-0.0004741924256443,-4860.15452352403,65.38260014945661,0.0002261832560113,0.0,-2.337817032964127e-05,-7.518991484010504e-06,0.0236302372176992,-195.40288449700407,0.0019497676292837,166.34664293225333,-162.5424439041256,21.6516242054731,0.1463399654694626,0.0,-0.0010384493904947,-0.0001575731993977,-1.4588631156304944e-05,65.48465998759214,199.41326006475893,0.0,181.96239733954127,-0.0004742230329865,2.8239566109930545e-05
181.91989270091565,-2.197212932679969e-06,-0.0024374652467356,-0.0019959914378554,-0.0324019133226303,65.38119516660679,0.0023867867709969,6.283177780812553,-77.5982990077607,0.0010914124314808,65.48420664154192,4842.202860492251,0.9983482002396604,0.0048877332321446,0.0010918323660907,-77.54803755483037,-0.0004741848603577,-4860.16153973136,65.3833146657517,0.0002264945301954,0.0,-2.336759374097321e-05,-7.526367033595878e-06,0.0235472155434697,-195.40101122607567,0.0019497451321156,166.3493150348151,-162.54009247800423,21.651860140075687,0.1463244541187472,0.0,-0.0010381675264606,-0.0001577274763386,-1.4610243077213598e-05,65.4853489355187,199.41691581149743,0.0,181.89678846241267,-0.0004742155297528,2.8143057318463877e-05
181.85456408387475,-2.2645493902650865e-06,-0.002437503343602,-0.0019960300274548,-0.0323996466574359,65.38190429944216,0.0023867559646772,6.283177773300332,-77.59733634525675,0.0010910236058505,65.48489145663598,4842.419266809528,0.9977750747625048,0.0048942289517828,0.0010914442719214,-77.54700663192041,-0.0004741773224126,-4860.168555526389,65.3840266822255,0.0002268074599644,0.0,-2.3359826017802987e-05,-7.533879254815982e-06,0.0234644853636255,-195.39915767160923,0.0019497227226825,166.35197506410162,-162.53775185072433,21.65209524574997,0.1463089972692944,0.0,-0.0010378866220539,-0.0001578846569505,-1.4632593959717586e-05,65.48603545685282,199.4205468684237,0.0,181.8314095186284,-0.0004742080527154,2.8047540492639656e-05
181.7894650763419,-2.3176181101243304e-06,-0.002437541226222,-0.0019960685062554,-0.0323973768543953,65.38261092853531,0.0023867253688266,6.283177765618186,-77.59637764424686,0.0010906361412311,65.48557386856234,4842.635675487883,0.981817979413049,0.0049006903667972,0.0010910575403866,-77.54597887607018,-0.0004741698121847,-4860.175570908196,65.38473620746718,0.0002271219259925,0.0,-2.335284428965928e-05,-7.541561400533427e-06,0.0233820456038071,-195.39732109704772,0.0019497003672991,166.3546261371877,-162.5354189532324,21.65232952540514,0.1462935947326205,0.0,-0.0010376066674211,-0.0001580454671869,-1.4655539355412964e-05,65.48671955974072,199.42415646092144,0.0,181.7662599207084,-0.0004742006012016,2.795300108354468e-05
181.7245946648576,-2.3569850430120724e-06,-0.002437578930692,-0.0019961069086487,-0.0323951038988173,65.38331506301219,0.0023866949487768,6.283177757738007,-77.59542279059437,0.0010902500356319,65.48625388595424,4842.852086519097,0.9507010599799868,0.0049071262609486,0.0010906721638199,-77.54495437989434,-0.0004741623300564,-4860.182585875861,65.38544325001095,0.0002274378058884,0.0,-2.334515576712722e-05,-7.549441579122508e-06,0.0232998952047446,-195.3954985587659,0.0019496780323642,166.357271370047,-162.53309072703075,21.6525629819402,0.1462782463190223,0.0,-0.0010373276529355,-0.0001582105216016,-1.4678939539154353e-05,65.48740125250616,199.4277477897861,0.0,181.70133907529413,-0.0004741931746115,2.78594105624889e-05
181.6599518163945,-2.383398283811168e-06,-0.0024376164924224,-0.0019961452683716,-0.0323928277772427,65.38401671200418,0.0023866646689417,6.283177749636822,-77.59447163717336,0.0010898652865823,65.48693151723924,4843.068499894976,0.904883224843312,0.0049135454494651,0.0010902881347328,-77.54393327694848,-0.0004741548758804,-4860.189600428469,65.38614781831247,0.0002277549758111,0.0,-2.3335642286698876e-05,-7.557542764264349e-06,0.0232180330694795,-195.39368700557264,0.0019496556849603,166.35991382187106,-162.53076417594033,21.65279561824344,0.1462629518397978,0.0,-0.0010370495693104,-0.000158380323476,-1.4702661463174006e-05,65.48808054362125,199.43132400434075,0.0,181.63664632063208,-0.0004741857728977,2.7766730981036485e-05
181.5955355907828,-2.397754885005476e-06,-0.0024376539447118,-0.0019961836178583,-0.032390548477452,65.3847158846613,0.0023866344949684,6.283177741296694,-77.59352406256015,0.0010894818915388,65.48760677068609,4843.284915607363,0.8450518350553352,0.0049199557580363,0.0010899054463043,-77.54291568832016,-0.000474147448722,-4860.19661456511,65.38684992074803,0.0002280733119437,0.0,-2.3323318878987485e-05,-7.565882892856479e-06,0.0231364581761372,-195.39188336315385,0.0019496332934823,166.36255644132558,-162.52843641703475,21.65302743719272,0.1462477111067076,0.0,-0.0010367724076803,-0.0001585552668628,-1.472658040382153e-05,65.48875744171437,199.4348881867757,0.0,181.57218103448648,-0.0004741783968581,2.767491700319931e-05
181.53134503580807,-2.401068566164025e-06,-0.0024376913205493,-0.0019962219877022,-0.0323882659884586,65.38541259012781,0.0023866043923466,6.283177732704549,-77.5925800164945,0.0010890998474675,65.48827965439742,4843.501333648121,0.7721128288177873,0.0049263648509847,0.0010895240919415,-77.54190166409751,-0.0004741400483065,-4860.203628284872,65.38754956564969,0.0002283926916945,0.0,-2.330722802449456e-05,-7.574475037761185e-06,0.0230551694505468,-195.3900845882872,0.0019496108281553,166.36520201694955,-162.52610472821934,21.6532584416554,0.1462325239321953,0.0,-0.0010364961596672,-0.0001587356402657,-1.4750581284398007e-05,65.48943195551955,199.43844333844584,0.0,181.50794253097027,-0.0004741710466107,2.758391721957252e-05
181.46737925079995,-2.394439295066024e-06,-0.0024377286519433,-0.0019962604061833,-0.0323859803004911,65.38610683752083,0.0023865743272747,6.28317772385194,-77.59163948809928,0.0010887191510615,65.48895017634571,4843.717754009146,0.6871774146863695,0.0049327799791394,0.0010891440654576,-77.54089121815497,-0.0004741326748137,-4860.210641586845,65.38824676132667,0.0002287129948052,0.0,-2.3286496029105103e-05,-7.583327646645266e-06,0.0229741658619134,-195.3882877374029,0.0019495882614945,166.36785313353647,-162.5237665901655,21.65348863448849,0.1462173901292723,0.0,-0.0010362208174375,-0.0001589216317554,-1.47745596742207e-05,65.49010409386665,199.44199233167035,0.0,181.44393012806853,-0.0004741637218395,2.749367482358016e-05
181.4036373317758,-2.3790242111477584e-06,-0.002437765969372,-0.0019962988988897,-0.0323836914049625,65.38679863592158,0.0023865442672969,6.283177714734753,-77.5907024668434,0.001088339798562,65.48961834438144,4843.934176682363,0.5915455219657195,0.0049392078302377,0.0010887653608443,-77.53988435922774,-0.0004741253286709,-4860.21765447012,65.38894151607519,0.0002290341044831,0.0,-2.3260270715038637e-05,-7.592444833247675e-06,0.0228934463459367,-195.386490017977,0.0019495655686685,166.37051213697555,-162.5214197201144,21.653718018538427,0.146202309511965,0.0,-0.0010359463737513,-0.0001591133352353,-1.4798422481755727e-05,65.49077386564501,199.44553786637067,0.0,181.38014309548817,-0.0004741564219566,2.740412841517326e-05
181.34012729455276,-2.336778219312935e-06,-0.0024378064864805,-0.0019963372733686,-0.0323813992925788,65.38748810404286,0.0023865109964335,6.283177705338831,-77.5901689167567,0.0010879616806703,65.49028416796487,4844.150601659723,0.4866862483480292,0.0049476352652707,0.0010883880770409,-77.53848234157871,-0.0004741227622324,-4860.224666933787,65.38963372881537,0.0002293567842406,0.0,-2.323208812782609e-05,-7.601840755447933e-06,0.0228130176245771,-195.38459269116285,0.0019495429430076,166.37317560386828,-162.5190676073682,21.65394659663971,0.1461872818970037,0.0,-0.0010356728221495,-0.0001593110432523,-1.4822047986659852e-05,65.49144127815221,199.44917863893,0.0,181.3165717681808,-0.0004741444048893,2.7315142094068782e-05
181.2769270432072,-2.099092875322648e-06,-0.0024377961668704,-0.0019963720859976,-0.0323791039346077,65.38817642560467,0.0023865284306599,6.283177695076921,-77.58944009263311,0.0010875843819067,65.49094775777344,4844.367028933206,0.3742155930731123,0.0049511241993462,0.0010880126038312,-77.53728462909442,-0.0004741139225048,-4860.231678976984,65.3903222361409,0.0002296801096962,0.0,-2.305510918658777e-05,-7.612102665197258e-06,0.0227328537707457,-195.38461609103248,0.0019495238314617,166.3756783984729,-162.5168756956406,21.65417437158284,0.14617230715869,0.0,-0.0010354001613903,-0.0001595275142412,-1.4844297417671783e-05,65.49210623838376,199.4508940490012,0.0,181.25313440721584,-0.0004741387099012,2.722583641563193e-05
181.21388972089508,-1.7680498317121905e-06,-0.002437764138867,-0.0019964041508077,-0.0323768055162661,65.38886163916835,0.0023865675912285,6.28317768219877,-77.58803761586904,0.0010872090447428,65.49160919711959,4844.583458494806,0.2558718079648803,0.0049489719432248,0.001087637824689,-77.53676801740855,-0.0004741045578567,-4860.238690599143,65.39100901481899,0.0002299669492465,0.0,-2.30157009020612e-05,-7.624980816667849e-06,0.0226529655544953,-195.3879432207327,0.0019495074174522,166.3779144646228,-162.51495036229667,21.65440134616778,0.1461573851057241,0.0,-0.0010351283937708,-0.0001598014943515,-1.4863453019285249e-05,65.49276868096518,199.4493024112705,0.0,181.18997991407528,-0.0004741335952754,2.7136787748081476e-05
181.151029105386,-1.5105627151093517e-06,-0.0024377784882428,-0.0019964373885192,-0.0323745044645051,65.38954389534304,0.0023865606409556,6.28317766684023,-77.58686155643584,0.0010868353538508,65.49226837591382,4844.799890336541,0.1334887379099474,0.0049496874319921,0.0010872640573668,-77.53602517364328,-0.000474095719264,-4860.245701799995,65.39169393205495,0.0002302141253983,0.0,-2.3126002400628343e-05,-7.640339356077816e-06,0.0225733807934825,-195.38941016098175,0.0019494897758966,166.38013883140994,-162.51303613859744,21.654627523295854,0.1461425153593707,0.0,-0.0010348575078994,-0.0001601301136117,-1.4879620955730289e-05,65.49342872893669,199.44957320371628,0.0,181.12709687449677,-0.0004741279799155,2.704945974615178e-05
181.0883535948846,-1.368834399936796e-06,-0.0024378301089829,-0.0019964730565158,-0.0323722010309953,65.39022343087211,0.002386516536476,6.283177651022018,-77.58584339960902,0.0010864631624333,65.49292521784008,4845.016324450463,0.0089675560345815,0.0049553430016251,0.0010868914061272,-77.53512565643508,-0.0004740878987432,-4860.252712579038,65.39237676227356,0.0002304494192833,0.0,-2.3232835515922423e-05,-7.656157568678951e-06,0.0224940875062294,-195.38770092648497,0.0019494696509813,166.38252367888313,-162.5109604440556,21.654852905878467,0.1461276976201932,0.0,-0.0010345874844813,-0.0001604689912599,-1.4893847699538544e-05,65.49408647211433,199.45301949961916,0.0,181.06447073832103,-0.0004741213853427,2.6964045057087745e-05
181.0258787635106,-1.3293886713665626e-06,-0.0024378976036692,-0.0019965109809451,-0.0323698951934283,65.39090044612337,0.0023864564422928,6.283177636371812,-77.58490324251329,0.0010860923064983,65.49357967011585,4845.232760828666,-0.115752673566403,0.0049642308443877,0.0010865200081539,-77.53415541631394,-0.0004740805784543,-4860.259722935381,65.39305731835275,0.0002306965332771,0.0,-2.326689637239974e-05,-7.670807774048569e-06,0.0224150692647144,-195.384038439574,0.0019494472196477,166.38509724985997,-162.50869498064733,21.655077496714885,0.1461129318327965,0.0,-0.0010343183073828,-0.0001607823416529,-1.490723938152689e-05,65.49474198010533,199.4584098420316,0.0,181.00208051324051,-0.0004741143480165,2.687994258493049e-05
180.96362027677043,-1.365523043630634e-06,-0.0024379673909726,-0.0019965505974298,-0.0323675867659931,65.39157505339098,0.0023863938583659,6.283177623535049,-77.58400488590267,0.0010857226811,65.4942317137746,4845.449199463281,-0.2387251516694352,0.0049743989122536,0.0010861499645467,-77.53315480888028,-0.0004740735175473,-4860.26673286787,65.3937355062698,0.0002309659585709,0.0,-2.3222570827191717e-05,-7.683644537857648e-06,0.0223363187243959,-195.37970069762164,0.0019494230485942,166.38782596168411,-162.50627346880577,21.65530129851193,0.1460982180061686,0.0,-0.0010340499675187,-0.0001610559394188,-1.4920675219917128e-05,65.4953952903794,199.46446254465425,0.0,180.9399091566959,-0.0004741071167165,2.6796426526684074e-05
180.9015885421973,-1.451140003182438e-06,-0.0024380331736116,-0.001996591343496,-0.0323652755136575,65.39224731135313,0.0023863351261394,6.283177612477068,-77.58312500926071,0.0010853542386585,65.49488135800699,4845.665640346466,-0.3580257503842914,0.0049846441490135,0.0010857813247934,-77.53214762628942,-0.0004740665749584,-4860.273742375258,65.39441128818571,0.0002312588667448,0.0,-2.311309605122521e-05,-7.69470251884033e-06,0.0222578354535183,-195.37543574683076,0.0019493977019319,166.39066399552283,-162.503741931278,21.65552431394798,0.146083556066348,0.0,-0.0010337824625097,-0.0001612904942724,-1.493476484822171e-05,65.4960464121351,199.47043193244755,0.0,180.87794654759773,-0.0004740998303765,2.6712885537151055e-05
180.83978780407185,-1.5646594751599398e-06,-0.0024380928664814,-0.0019966327699064,-0.0323629612178461,65.39291724708335,0.0023862824045298,6.283177602846264,-77.5822515103626,0.0010849869680502,65.49552862847833,4845.88208347041,-0.4717831954566706,0.0049944053837178,0.0010854140971902,-77.53114437100271,-0.0004740596743975,-4860.280751456289,65.39508465754115,0.0002315719013758,0.0,-2.2953992282195388e-05,-7.704333322631628e-06,0.0221796213904254,-195.3715704150216,0.0019493716300992,166.39357130208938,-162.5011406238123,21.65574654571254,0.1460689458407119,0.0,-0.0010335157952535,-0.0001614936831827,-1.4949880197895515e-05,65.49669533731277,199.4759952539096,0.0,180.8161882071586,-0.0004740925592732,2.662886085901854e-05
180.77821790872812,-1.6896647302912276e-06,-0.0024381464657114,-0.0019966745509319,-0.0323606437035138,65.39358487117916,0.0023862357457378,6.283177594203837,-77.58137890458643,0.0010846208771803,65.49617355714146,4846.098528827321,-0.5782085501962325,0.0050035032350537,0.0010850482662882,-77.53014860827838,-0.0004740527798508,-4860.287760109769,65.3957556226462,0.0002319002214855,0.0,-2.2759991306970267e-05,-7.712975749315236e-06,0.0221016784027149,-195.3681891929409,0.0019493451595603,166.3965176840555,-162.49849991280263,21.655967996515425,0.1460543871030327,0.0,-0.0010332499724168,-0.0001616751081866,-1.4966205822017142e-05,65.49734205087468,199.48107046908905,0.0,180.7546332526963,-0.0004740853341183,2.654404119948898e-05
180.71687635195823,-1.8143774544138545e-06,-0.002438194846467,-0.0019967164628249,-0.0323583228444418,65.39425018686373,0.0023861942895491,6.283177586139424,-77.58050520757918,0.0010842559820383,65.49681617566938,4846.314976409441,-0.6756235348304874,0.0050119523184172,0.0010846838067859,-77.52916091981375,-0.0004740458777905,-4860.294768334556,65.3964241976377,0.0002322390629796,0.0,-2.254457583159509e-05,-7.721040162652099e-06,0.0220240075830715,-195.36525814077623,0.0019493185142461,166.39948197866366,-162.4958410684479,21.656188669081136,0.1460398796158521,0.0,-0.001032985003023,-0.0001618437574264,-1.4983788236827828e-05,65.49798653760865,199.4856917086736,0.0,180.6932827185125,-0.0004740781652775,2.645825042968666e-05
