pitchrate,az,signal,brake,sideslipFL,steeringangel,pitch,longslipFL,yawrate,vx,RL,FL,vy,FxRR,y,ay,FyFR,FxFR,yaw,FxFL,FyRL,FyFL,rollrate,FxRL,x,ax,gas,FR,longslipFR,FyRR,longslipRL,sideslipRR,slip1,longslipRR,sideslipFR,sideslipRL,roll,slip,signal,RR
3.6865221870731136e-08,-3.058039682806652e-07,0.0,0.0,0.0024168952075468,0.0,-0.0005712905357917,-0.0004722890566723,-1.316217801798338e-06,3.502821600932208,10.587671230699758,10.57750721725427,-1.9973506743235832e-06,81.10466415097675,-4852.554473530505,-4.678465269081279e-06,199.8733259787183,-78.07064466538888,-0.0342874337667616,-78.07103057364837,-165.68588081771713,-199.87729185833908,1.252754267179374e-07,81.104285240773,4612.340332264089,7.014683268488582e-06,0.0497881942855528,10.577523496150642,-0.0004722890622296,165.6823717742728,0.0004861250786603,-0.0019851377985462,6.283184738159531,0.0004861295660929,-0.0024168595736428,0.0019851699323724,-2.1768379031827682e-07,-5.690200547141286e-07,6.104112109709612,10.58766458572614
3.6630159591301166e-08,-2.735172348806076e-07,0.0,0.0,0.002416894861948,0.0,-0.0005712901683044,-0.000472289053683,-1.3180944748734574e-06,3.5028216707882502,10.587671435790568,10.577507423274849,-1.9974635254072497e-06,81.10461270045141,-4852.555674343213,-4.581559764647298e-06,199.87337372482116,-78.07064502642375,-0.0342874469392929,-78.07102959824489,-165.68585621799406,-199.87726095277316,1.1810778208664686e-07,81.10423706553784,4612.375339897442,6.952011702510329e-06,0.0497881906993533,10.577523713883911,-0.0004722890554557,165.68241237799083,0.0004861247965576,-0.001985138225111,6.283184738129901,0.0004861292538934,-0.002416860061566,0.0019851697069966,-2.164692055503321e-07,-5.690496859670588e-07,6.052097213129937,10.587664791229166
3.624961394782122e-08,-2.38926612749789e-07,0.0,0.0,0.0024168945393914,0.0,-0.000571289803984,-0.0004722890506579,-1.3199243578368512e-06,3.50282174002083,10.587671637997436,10.577507627912489,-1.996592373171117e-06,81.10456172837361,-4852.5568751564015,-4.493744775124752e-06,199.87341708893985,-78.07064528691926,-0.0342874601303398,-78.07102870114474,-165.68583530495084,-199.87723190895412,1.0953752799017309e-07,81.1041889875016,4612.410347531475,6.889805143511944e-06,0.0497881871475695,10.577523929605285,-0.0004722890485407,165.68244951139314,0.0004861245140756,-0.0019851386073829,6.283184738381094,0.0004861289451706,-0.0024168604956321,0.0019851695229168,-2.153341774743606e-07,-5.687984914586362e-07,5.999477111872346,10.587664996533142
3.5742652271596495e-08,-2.0271837068116806e-07,0.0,0.0,0.0024168942425517,0.0,-0.0005712894441797,-0.0004722890476037,-1.3217002570645443e-06,3.502821808634585,10.587671837494703,10.57750783111318,-1.994833404735635e-06,81.10451125163729,-4852.558075970061,-4.415645112769387e-06,199.87345578986975,-78.0706454375572,-0.0342874733393944,-78.07102788568766,-165.68581810796755,-199.87720499980568,9.976888389481297e-08,81.10414100266763,4612.445355166181,6.828072843582269e-06,0.0497881836299784,10.577524143326317,-0.0004722890414894,165.68248281474942,0.0004861242312194,-0.0019851389425684,6.28318473888564,0.000486128640109,-0.0024168608736701,0.0019851693795276,-2.142916143807917e-07,-5.682939457843289e-07,5.946257067903106,10.587665201535671
3.5127529923589354e-08,-1.6555656470033021e-07,0.0,0.0,0.0024168939737477,0.0,-0.0005712890900545,-0.0004722890445273,-1.323415825757307e-06,3.502821876634272,10.587672034459064,10.577508032826564,-1.992288396866409e-06,81.10446129106299,-4852.559276784185,-4.347718923792731e-06,199.8734896170683,-78.07064547181503,-0.0342874865658811,-78.07102715393928,-165.68580459892144,-199.8771804564274,8.901104312819085e-08,81.10409311745953,4612.4803628015525,6.766830834633609e-06,0.0497881801460806,10.577524355060492,-0.0004722890343232,165.68251201956016,0.0004861239480635,-0.0019851392286328,6.283184739614469,0.0004861283388899,-0.0024168611941793,0.0019851692759963,-2.1335235237851226e-07,-5.675651172617926e-07,5.892442403182283,10.58766540611852
3.442152207820147e-08,-1.2807563695234685e-07,0.0,0.0,0.0024168937348501,0.0,-0.0005712887425943,-0.0004722890414236,-1.3250656960269345e-06,3.502821944024815,10.58767222906766,10.577508233006297,-1.989063072969918e-06,81.10441186810814,-4852.560477598768,-4.290278645999393e-06,199.87351842706624,-78.0706453855819,-0.0342874998091663,-78.07102650614141,-165.68579471451503,-199.87715846982317,7.747483331464594e-08,81.10404534577604,4612.515370437588,6.706098990502641e-06,0.0497881766951677,10.577524564823907,-0.0004722890270632,165.6825369322514,0.00048612366473,-0.0019851394642636,6.283184740537387,0.0004861280416785,-0.0024168614563921,0.0019851692112795,-2.12525123834192e-07,-5.666421987046472e-07,5.838038499131494,10.587665610150772
3.3640800875801514e-08,-9.087328107040609e-08,0.0,0.0,0.0024168935272401,0.0,-0.0005712884026179,-0.000472289038284,-1.326645501487377e-06,3.5028220108113417,10.587672421495698,10.577508431609688,-1.985265614226877e-06,81.10436300256981,-4852.5616784138,-4.2434923978540535e-06,199.8735421431668,-78.07064517714691,-0.034287513068568,-78.07102594087999,-165.68578836209994,-199.8771391889321,6.536937186874653e-08,81.10399770692908,4612.550378074277,6.6458983860377625e-06,0.0497881732764054,10.57752477263594,-0.0004722890197386,165.68255742956347,0.0004861233813798,-0.0019851396489277,6.283184741623503,0.0004861277486102,-0.0024168616602816,0.00198516918404,-2.1181655957417826e-07,-5.655560824307821e-07,5.783050796095808,10.587665813492563
3.280035067476567e-08,-5.45042893369932e-08,0.0,0.0,0.0024168933517458,0.0,-0.0005712880707891,-0.0004722890351086,-1.3281518707852745e-06,3.502822076999183,10.587672611913964,10.577508628597952,-1.9810051886360624e-06,81.10431471177667,-4852.56287922928,-4.207381234679086e-06,199.8735607560308,-78.07064484649392,-0.0342875263433664,-78.07102545591276,-165.68578541841484,-199.87712271756607,5.2899022599465535e-08,81.10395022395484,4612.585385711618,6.5862498649903935e-06,0.0497881698888858,10.577524978519165,-0.0004722890123762,165.68257345917573,0.0004861230981986,-0.0019851397829046,6.283184742841646,0.000486127459795,-0.0024168618065937,0.0019851691925884,-2.112312230541341e-07,-5.643379402428864e-07,5.7274847927997055,10.587666015998636
3.1913916828399635e-08,-1.9475147590570824e-08,0.0,0.0,0.0024168932086413,0.0,-0.0005712877476285,-0.0004722890318944,-1.3295824084670272e-06,3.5028221425938724,10.58767280048676,10.57750882393679,-1.9763904576609083e-06,81.1042670100253,-4852.564080045202,-4.18181803198742e-06,199.87357432375867,-78.07064439528224,-0.0342875396328131,-78.07102504797246,-165.68578572842344,-199.8771091118422,4.0260779362361725e-08,81.10390292243692,4612.620393349603,6.527173273719415e-06,0.0497881665316714,10.577525182498803,-0.0004722890050052,165.6825850396197,0.0004861228153976,-0.0019851398672589,6.283184744160789,0.0004861271753075,-0.0024168618968164,0.0019851692348882,-2.1077167263455897e-07,-5.630187972443296e-07,5.671346045797211,10.587666217521218
3.0993984478990244e-08,1.3760454187428811e-08,0.0,0.0,0.0024168930976886,0.0,-0.0005712874335263,-0.0004722890286357,-1.330935667360742e-06,3.5028222076011373,10.587672987370096,10.577509017596803,-1.9715281105796227e-06,81.10421990817218,-4852.565280861565,-4.166535399772153e-06,199.87358296864136,-78.07064382669931,-0.0342875529361411,-78.07102471272549,-165.68578910693375,-199.8770983810081,2.7642026099950254e-08,81.10385582971182,4612.655400988223,6.4686869544390505e-06,0.0497881632038191,10.57752538460226,-0.0004722889976497,165.68259225710895,0.0004861225332007,-0.0019851399037656,6.283184745550473,0.0004861268951939,-0.0024168619331089,0.0019851693086057,-2.1043854787478606e-07,-5.616291134322787e-07,5.614640168916242,10.587666417912663
3.0033463072506285e-08,3.94467094872565e-08,0.0,0.0,0.0024168930222411,0.0,-0.0005712871288152,-0.0004722890256763,-1.3322108173899035e-06,3.5028222720277715,10.587673172777151,10.57750920957235,-1.966522625593906e-06,81.10417422428691,-4852.566481678367,-4.160906147630387e-06,199.87358678160984,-78.07064319956861,-0.0342875662525728,-78.07102448048819,-165.68579544832284,-199.8770905702448,1.5257073577496653e-08,81.10380928586187,4612.690408627476,6.411567653504439e-06,0.0497881599031646,10.577525584888278,-0.0004722889908239,165.6825953831638,0.0004861222566442,-0.0019851399014943,6.28318474698087,0.0004861266272955,-0.0024168619136343,0.0019851694164824,-2.102305481139008e-07,-5.60198715889968e-07,5.557372832697234,10.58766661674228
2.9016560966448992e-08,6.412164823350249e-08,0.0,0.0,0.0024168929849203,0.0,-0.000571286834036,-0.0004722890227005,-1.3334104252953166e-06,3.5028223358850106,10.587673356800842,10.577509399921144,-1.961478609595736e-06,81.10412890130245,-4852.567682495606,-4.16619280352952e-06,199.87358557269135,-78.07064244156723,-0.0342875795813363,-78.07102432091047,-165.68580512772962,-199.8770859733738,3.314515433652401e-09,81.10376313327761,4612.725416267356,6.354659026041199e-06,0.0497881566202198,10.57752578346569,-0.0004722889835588,165.68259494966702,0.0004861219773243,-0.0019851398627137,6.283184748422123,0.0004861263583314,-0.0024168618372427,0.0019851695656253,-2.1014406416199584e-07,-5.587574637097326e-07,5.4995497638260735,10.587666813508012
2.7960736236965097e-08,8.605617871330215e-08,0.0,0.0,0.0024168929757581,0.0,-0.0005712865496504,-0.0004722890194246,-1.3345369033667803e-06,3.502822399175428,10.58767353956695,10.577509588618282,-1.956497678165849e-06,81.10408383150535,-4852.568883313284,-4.181213388503138e-06,199.87357981128767,-78.07064158691674,-0.0342875929216942,-78.07102419625319,-165.6858180245499,-199.8770842931905,-8.068458505760711e-09,81.10371699217967,4612.760423907858,6.298054272518222e-06,0.0497881533662263,10.577525980320107,-0.0004722889766207,165.68259060217048,0.0004861216980825,-0.0019851397755506,6.283184749845225,0.0004861260925481,-0.0024168617168929,0.0019851697462632,-2.101740261627795e-07,-5.573343612734021e-07,5.441176744561484,10.587667008851897
2.687689658392644e-08,1.050089416722343e-07,0.0,0.0,0.0024168929923044,0.0,-0.0005712862759851,-0.0004722890159649,-1.33558834856128e-06,3.5028224619021358,10.587673721162345,10.577509775615695,-1.9516743656247037e-06,81.1040391726894,-4852.570084131402,-4.204876835298546e-06,199.87357007024065,-78.07064064800092,-0.0342876062729061,-78.07102409872175,-165.68583356614076,-199.8770851487016,-1.8776482122259783e-08,81.10367099300984,4612.795431548974,6.241875226159456e-06,0.04978815014447,10.57752617549021,-0.0004722889698325,165.68258231377234,0.000486121420153,-0.0019851396470095,6.283184751223192,0.0004861258301144,-0.0024168615573674,0.0019851699487209,-2.1031419747432885e-07,-5.559563950053668e-07,5.382259612156737,10.5876672027694
2.577490715125956e-08,1.2108321983006886e-07,0.0,0.0,0.0024168930322808,0.0,-0.0005712860132665,-0.0004722890125206,-1.3365638134397234e-06,3.502822524070158,10.587673901660944,10.577509960888106,-1.9470920006733003e-06,81.10399506522846,-4852.571284949961,-4.235891381252464e-06,199.87355680015807,-78.07063962186186,-0.0342876196342141,-78.07102403549747,-165.68585107880003,-199.87708827990224,-2.870476754761288e-08,81.1036252752598,4612.8304391907,6.1862835767836165e-06,0.0497881469526775,10.57752636900815,-0.0004722889630424,165.6825706386857,0.0004861211438526,-0.0019851394881224,6.283184752532235,0.0004861255718139,-0.0024168613632823,0.0019851701653317,-2.1055724197700179e-07,-5.546473507652917e-07,5.322804258275976,10.58766739507562
2.464574830312761e-08,1.289695442610286e-07,0.0,0.0,0.002416893088002,0.0,-0.000571285761685,-0.0004722890095512,-1.3374659296223755e-06,3.502822585686932,10.587674080828306,10.577510144465029,-1.942819747984486e-06,81.10395191013708,-4852.572485768966,-4.273214829257492e-06,199.87354053241572,-78.07063855049822,-0.0342876330048697,-78.0710240585241,-165.6858701267317,-199.87709333855997,-3.7802711851185865e-08,81.10358075947977,4612.86544683303,6.1321598439759976e-06,0.0497881437858472,10.577526560911284,-0.0004722889566209,165.68255641137563,0.0004861208772927,-0.0019851393127861,6.28318475375262,0.0004861253226378,-0.0024168611441049,0.001985170398549,-2.108949876814472e-07,-5.534269666662864e-07,5.262816628405043,10.587667585645676
2.3476412596990224e-08,1.362921072972785e-07,0.0,0.0,0.0024168931534961,0.0,-0.0005712855216367,-0.0004722890060558,-1.338297243039039e-06,3.5028226467645127,10.58767425843897,10.577510326422953,-1.938909886280016e-06,81.10390943773268,-4852.573686588419,-4.314010725747473e-06,199.8735220519311,-78.07063741851695,-0.0342876463841562,-78.0710240758692,-165.68589062307584,-199.8770996696712,-4.603522675647105e-08,81.10353634776499,4612.900454475957,6.078259803413085e-06,0.0497881406330929,10.577526751286404,-0.0004722889503106,165.68254083830792,0.0004861206075898,-0.0019851391350206,6.283184754869426,0.000486125073077,-0.0024168609072177,0.00198517064408,-2.113190442737044e-07,-5.523101601227912e-07,5.202302721256935,10.587667774273388
2.2290762686743243e-08,1.4172919209839793e-07,0.0,0.0,0.0024168932369201,0.0,-0.0005712852933886,-0.0004722890026637,-1.3390628719190622e-06,3.5028227073058886,10.587674435382864,10.577510506711022,-1.9354023199014554e-06,81.10386722369402,-4852.574887408325,-4.358130021980755e-06,199.8735015300776,-78.07063620362747,-0.0342876597713873,-78.07102410263971,-165.68591164535806,-199.8771073047708,-5.3306120436154185e-08,81.10349192521576,4612.935462119477,6.024676580185831e-06,0.049788137505796,10.577526940128704,-0.0004722889438086,165.68252441742345,0.0004861203383006,-0.0019851389497679,6.2831847558712735,0.0004861248257704,-0.0024168606479547,0.0019851708842426,-2.118202018235637e-07,-5.513083128672611e-07,5.141268588171939,10.587667960844469
2.110769384920564e-08,1.4521110137413798e-07,0.0,0.0,0.0024168933371387,0.0,-0.0005712850769972,-0.0004722889991841,-1.3397735106826437e-06,3.5028227673144183,10.587674611853954,10.577510685327086,-1.932329658646665e-06,81.10382535248307,-4852.576088228687,-4.405295179191416e-06,199.87347910188328,-78.0706349176096,-0.0342876731659628,-78.07102413408357,-165.68593264267363,-199.87711634540463,-5.95536317490917e-08,81.10344771473548,4612.970469763583,5.971562353306564e-06,0.0497881344075739,10.577527127404151,-0.0004722889373038,165.68250708274277,0.000486120070609,-0.0019851387522182,6.283184756748868,0.0004861245814869,-0.0024168603702496,0.0019851711204988,-2.123884781463392e-07,-5.504307181032384e-07,5.079720332512503,10.587668145248086
1.994410925370033e-08,1.4696068864158677e-07,0.0,0.0,0.0024168934514683,0.0,-0.0005712848723429,-0.0004722889954525,-1.3404392270095543e-06,3.502822826795602,10.58767478777881,10.577510862265656,-1.929720930863658e-06,81.1037839375916,-4852.57728904951,-4.455286875699863e-06,199.8734550947366,-78.07063358920644,-0.0342876865673908,-78.07102415134102,-165.685953658888,-199.87712668587525,-6.474503391361961e-08,81.10340392991479,4613.005477408273,5.919102290917845e-06,0.049788131335871,10.577527313101148,-0.0004722889310294,165.68248867987316,0.0004861198058074,-0.0019851385410307,6.283184757493939,0.000486124340275,-0.0024168600791429,0.0019851713581541,-2.1301343748394365e-07,-5.496856469380713e-07,5.017664109052889,10.587668327404977
1.8816344551607382e-08,1.4722627377519053e-07,0.0,0.0,0.002416893577259,0.0,-0.0005712846791408,-0.00047228899151,-1.341066716955593e-06,3.502822885756446,10.587674963039396,10.577511037509948,-1.9276020286268087e-06,81.10374303624492,-4852.578489870801,-4.507678864056596e-06,199.87342989788377,-78.07063223435402,-0.0342876999752616,-78.07102414581053,-165.68597485554463,-199.87713813999736,-6.88718380295844e-08,81.10336066830486,4613.040485053539,5.8673863097505975e-06,0.0497881282868265,10.577527497230385,-0.0004722889249727,165.68246923224712,0.0004861195441782,-0.0019851383190771,6.283184758099108,0.0004861241022214,-0.0024168597794412,0.0019851715985021,-2.136844541214188e-07,-5.490804783726003e-07,4.955106123363755,10.587668507275096
1.7740132015363587e-08,1.4619354362187886e-07,0.0,0.0,0.0024168937112025,0.0,-0.0005712844969454,-0.0004722889874247,-1.3416602306147775e-06,3.50282294420442,10.587675137553225,10.577511211045524,-1.9259936686324725e-06,81.10370264989385,-4852.579690692563,-4.561723662554576e-06,199.87340393737023,-78.07063086058025,-0.0342877133892174,-78.0710241153157,-165.68599619648026,-199.87715047075832,-7.194421896805975e-08,81.103317940805,4613.075492699375,5.816418321469239e-06,0.049788125257856,10.577527679804518,-0.000472288919065,165.68244899839715,0.0004861192856301,-0.0019851380917266,6.28318475855847,0.0004861238671875,-0.0024168594764719,0.0019851718384976,-2.1439092513164533e-07,-5.486211163811813e-07,4.892052631191526,10.587668684844925
1.6730040149122666e-08,1.439874453259355e-07,0.0,0.0,0.0024168938499338,0.0,-0.0005712843251598,-0.0004722889832561,-1.342223242388491e-06,3.5028230021467626,10.58767531127838,10.57751138286657,-1.92490855296096e-06,81.10366274477458,-4852.5808915148,-4.6164662208677205e-06,199.87337766173843,-78.07062947397498,-0.0342877268089378,-78.07102405867107,-165.68601742776542,-199.87716340635416,-7.39854528439008e-08,81.1032757249876,4613.110500345777,5.766157405338005e-06,0.0497881222480443,10.577527860829322,-0.0004722889132535,165.6824283764144,0.0004861190300659,-0.0019851378644719,6.283184758868408,0.0004861236348441,-0.0024168591754624,0.0019851720733602,-2.1512242524953682e-07,-5.483111777332099e-07,4.828509937832875,10.587668860116628
1.5798925313960164e-08,1.4069797639391066e-07,0.0,0.0,0.0024168939906796,0.0,-0.0005712841630506,-0.0004722889790403,-1.3427594882331963e-06,3.502823059590191,10.587675484195572,10.577511552976052,-1.924349879221145e-06,81.10362327602289,-4852.582092337518,-4.670949915676652e-06,199.87335149948865,-78.07062808187864,-0.0342877402341379,-78.07102397425334,-165.68603819879038,-199.87717668162375,-7.502870578014587e-08,81.10323399401068,4613.145507992739,5.716549663043061e-06,0.0497881192576042,10.577528040303758,-0.0004722889075154,165.68240777361038,0.0004861187774091,-0.0019851376415429,6.28318475902802,0.0004861234048573,-0.0024168588808577,0.0019851722987214,-2.15868817820736e-07,-5.481515657697059e-07,4.764484397504185,10.58766903310257
1.4957568238228058e-08,1.3640236830183896e-07,0.0,0.0,0.0024168941313031,0.0,-0.0005712840097668,-0.000472288974791,-1.3432732398633164e-06,3.5028231165408745,10.58767565629188,10.577511721383331,-1.924311676781034e-06,81.10358420217851,-4852.583293160725,-4.724346159175492e-06,199.8733258279712,-78.07062669358523,-0.034287753664573,-78.0710238592481,-165.68605817331985,-199.87719006713536,-7.511634084448446e-08,81.10319272753658,4613.180515640257,5.667544918045575e-06,0.0497881162872446,10.577528218223526,-0.0004722889018498,165.68238752710826,0.0004861185276235,-0.0019851374257777,6.28318475903902,0.0004861231769576,-0.0024168585962504,0.0019851725113542,-2.166203483205896e-07,-5.481405660751596e-07,4.699982412706135,10.58766920382303
1.4214488577709318e-08,1.311774788808921e-07,0.0,0.0,0.0024168942700326,0.0,-0.0005712838643622,-0.0004722889705085,-1.3437691381812217e-06,3.502823173004512,10.587675827551022,10.577511888101526,-1.924780126492956e-06,81.10354548910448,-4852.584493984422,-4.775974942693303e-06,199.87330096859543,-78.0706253192133,-0.0342877671000435,-78.07102371086584,-165.6860770763596,-199.8772033720124,-7.430027597952764e-08,81.10315191363985,4613.215523288325,5.619101157769433e-06,0.0497881133377559,10.577528394584824,-0.0004722888962809,165.68236789040742,0.000486118280712,-0.0019851372191449,6.283184758905363,0.0004861229509263,-0.0024168583246342,0.00198517270897,-2.173677380997288e-07,-5.48274223514559e-07,4.635010433583453,10.587669372306078
1.3575882477775056e-08,1.251041704170377e-07,0.0,0.0,0.0024168944051586,0.0,-0.0005712837258178,-0.0004722889661944,-1.344251910358758e-06,3.5028232289864176,10.587675997949058,10.577512053146515,-1.9257349265552347e-06,81.10350710970044,-4852.585694808618,-4.825267073839779e-06,199.8732771998284,-78.07062396826534,-0.034287780540397,-78.07102352664788,-165.68609469250933,-199.87721642936185,-7.264198030016681e-08,81.10311154694631,4613.25053093694,5.571184577966637e-06,0.0497881104098243,10.577528569386171,-0.0004722888908193,165.68234905704475,0.0004861180367071,-0.0019851370232748,6.283184758632854,0.0004861227265851,-0.0024168580686948,0.0019851728898063,-2.1810228058440746e-07,-5.485467325387265e-07,4.569574957279909,10.58766953858832
1.3045637944700554e-08,1.1826811479297658e-07,0.0,0.0,0.0024168945349654,0.0,-0.0005712835930659,-0.0004722889618587,-1.3447261368976736e-06,3.502823284491596,10.587676167453573,10.577512216536956,-1.927150278626384e-06,81.10346904268656,-4852.586895633316,-4.871723832574045e-06,199.87325476942,-78.07062264931352,-0.0342877939855276,-78.07102330537826,-165.6861108490665,-199.8772290830624,-7.021158646307275e-08,81.10307162570537,4613.285538586096,5.523766956011034e-06,0.0497881075039878,10.57752874262864,-0.0004722888854769,165.68233118828303,0.000486117795645,-0.0019851368397122,6.283184758228868,0.0004861225037959,-0.0024168578308769,0.0019851730523897,-2.188159326016196e-07,-5.489507188943323e-07,4.503682527288603,10.58766970271526
1.2625402562465593e-08,1.1075889561818785e-07,0.0,0.0,0.0024168946577821,0.0,-0.0005712834650117,-0.0004722889575126,-1.3451961163252091e-06,3.502823339524792,10.587676336024757,10.5775123782948,-1.9289955579068597e-06,81.10343127102169,-4852.58809645852,-4.914899841064564e-06,199.8732338985356,-78.07062137012302,-0.0342878074353737,-78.07102304663871,-165.68612540422458,-199.8772411833016,-6.708635641049525e-08,81.10303214933974,4613.320546235785,5.47682357076312e-06,0.0497881046206615,10.577528914315463,-0.0004722888802638,165.68231442849137,0.0004861175575605,-0.0019851366699286,6.283184757702155,0.0004861222824435,-0.0024168576133368,0.0019851731955033,-2.1950139293524414e-07,-5.494774311573973e-07,4.437339732797613,10.587669864740707
1.2314691973101965e-08,1.0266851102731105e-07,0.0,0.0,0.0024168947721049,0.0,-0.0005712833405563,-0.0004722889531691,-1.345665807415905e-06,3.5028233940905245,10.58767650361708,10.577512538445207,-1.9312358865225463e-06,81.10339378099401,-4852.589297284234,-4.954407828299392e-06,199.8732147780208,-78.07062013700416,-0.0342878208899149,-78.07102275086459,-165.68613824425978,-199.8772525905605,-6.334894895244468e-08,81.10299311712762,4613.355553886003,5.43033241917392e-06,0.0497881017601619,10.577529084452152,-0.0004722888751717,165.6822989080383,0.0004861173224751,-0.0019851365152371,6.283184757062681,0.0004861220624387,-0.0024168574178327,0.0019851733182437,-2.2015216408067093e-07,-5.501169045335846e-07,4.370553208031126,10.58767002472575
1.211103092115673e-08,9.409074924002176e-08,0.0,0.0,0.0024168948766312,0.0,-0.0005712832186165,-0.0004722889488449,-1.34613880982634e-06,3.502823448193108,10.587676670181027,10.57751269701648,-1.9338327627293505e-06,81.10335656131313,-4852.590498110463,-4.989926972507509e-06,199.87319756485155,-78.07061895559431,-0.0342878343491684,-78.07102241892258,-165.68614928535345,-199.87726317990308,-5.9085773735263894e-08,81.10295452751666,4613.390561536749,5.384273046410841e-06,0.0497880989227489,10.577529253045912,-0.0004722888702062,165.68228474021436,0.0004861170903988,-0.0019851363767192,6.283184756321446,0.0004861218437066,-0.0024168572457057,0.0019851734200702,-2.2076259705082446e-07,-5.50858140549593e-07,4.303329631585951,10.58767018273731
1.2010121916055828e-08,8.512000137705257e-08,0.0,0.0,0.0024168949702722,0.0,-0.0005712830981438,-0.0004722889445538,-1.3466183485365543e-06,3.5028235018366707,10.587676835664563,10.577512854039762,-1.93674476262044e-06,81.10331960280504,-4852.591698937207,-5.021209430268134e-06,199.87318238012364,-78.07061783037125,-0.0342878478131855,-78.07102205231986,-165.68615847560577,-199.877272843958,-5.4385496642081315e-08,81.10291637794121,4613.425569188016,5.338626619030226e-06,0.0497880961086298,10.577529420105773,-0.0004722888653634,165.68227201768363,0.0004861168613286,-0.0019851362551937,6.283184755490279,0.0004861216261928,-0.0024168570978814,0.001985173500815,-2.2132792054047466e-07,-5.516893072987963e-07,4.2356757257637145,10.5876703388469
1.2006036063300441e-08,7.585052326377944e-08,0.0,0.0,0.0024168950521469,0.0,-0.0005712829781422,-0.0004722889403096,-1.3471072523535514e-06,3.5028235550251705,10.58767700001427,10.577513009548612,-1.9399282807523558e-06,81.10328289793311,-4852.592899764473,-5.048080823895977e-06,199.8731693093191,-78.07061676477188,-0.0342878612820472,-78.0710216529179,-165.68616579534205,-199.87728149377315,-4.933766755022174e-08,81.10287866469648,4613.460576839799,5.2933757470567015e-06,0.0497880933179875,10.577529585642406,-0.0004722888606402,165.6822608106764,0.0004861166352514,-0.0019851361512181,6.283184754581635,0.0004861214098516,-0.0024168569748931,0.0019851735606644,-2.218442558599105e-07,-5.525979510574758e-07,4.167598255898619,10.587670493129306
1.2091420656245212e-08,6.637575906966123e-08,0.0,0.0,0.0024168951215943,0.0,-0.0005712828576827,-0.0004722889361212,-1.3476079318264669e-06,3.50282360776241,10.587677163176307,10.577513163578406,-1.9433382704089155e-06,81.10324644080137,-4852.594100592261,-5.070438983133178e-06,199.87315840316325,-78.07061576142092,-0.034287874755861,-78.07102122285303,-165.68617125575952,-199.8772890592476,-4.40314381005105e-08,81.10284138301436,4613.495584492093,5.248504529420778e-06,0.0497880905509698,10.57752974966815,-0.0004722888560322,165.6822511668809,0.0004861164121377,-0.0019851360651023,6.283184753608379,0.0004861211946554,-0.0024168568768882,0.0019851736001273,-2.2230861864925774e-07,-5.535712075127642e-07,4.0991040296809205,10.587670645661587
1.225771926102906e-08,5.678777502896866e-08,0.0,0.0,0.0024168951781715,0.0,-0.0005712827359169,-0.0004722889320025,-1.348122367921868e-06,3.5028236600520546,10.587677325097316,10.577513316165726,-1.946928964797396e-06,81.10321022695251,-4852.595301420575,-5.088250920830156e-06,199.87314967869307,-78.07061482210392,-0.0342878882347557,-78.07102076453313,-165.68617489665536,-199.8772954894459,-3.855436852494297e-08,81.10280452691873,4613.530592144895,5.203998363501649e-06,0.0497880878076878,10.577529912196932,-0.0004722888515371,165.68224311226956,0.0004861161919461,-0.0019851359969252,6.283184752583579,0.0004861209805858,-0.0024168568036478,0.001985173620001,-2.227189082613433e-07,-5.545960077727699e-07,4.030199896476162,10.587670796522003
1.2495398608935327e-08,4.7176237453021216e-08,0.0,0.0,0.002416895221635,0.0,-0.0005712826120873,-0.0004722889279567,-1.348652112110348e-06,3.502823711897641,10.587677485725235,10.57751346734801,-1.950654565293895e-06,81.10317425304585,-4852.596502249416,-5.101548619102003e-06,199.8731431212171,-78.07061394739782,-0.034287901718878,-78.07102028049063,-165.6861767836986,-199.87730075216285,-3.299132116469391e-08,81.1027680894103,4613.5655997982,5.159844301410878e-06,0.0497880850882333,10.577530073244098,-0.000472288847151,165.68223665229078,0.0004861159746232,-0.0019851359465496,6.283184751520311,0.0004861207676342,-0.0024168567546261,0.0019851736213367,-2.230738856950271e-07,-5.556592747334518e-07,3.9608927466402455,10.58767094578903
1.2793870054807181e-08,3.6494096903392256e-08,0.0,0.0,0.0024168952519426,0.0,-0.0005712824855365,-0.0004722889239945,-1.3491982920328855e-06,3.5028237633025983,10.587677645010102,10.577513617162865,-1.954469882491036e-06,81.10313851719854,-4852.597703078783,-5.110812169790145e-06,199.87313868648215,-78.07061313706956,-0.0342879152083873,-78.07101977374826,-165.68617700567495,-199.87730483337185,-2.7424114025488834e-08,81.10273206235942,4613.600607452004,5.116205153532509e-06,0.0497880823926526,10.57753023282632,-0.0004722888428659,165.68223177308033,0.0004861157601051,-0.0019851359136347,6.28318475043148,0.000486120555808,-0.0024168567289703,0.0019851736054089,-2.233731416093758e-07,-5.56748106141467e-07,3.891189510830385,10.587671093540472
