FyRL,longslipFR,RR,pitchrate,yawrate,yaw,y,az,FyFL,signal,vy,FxFL,slip,FyRR,ax,sideslipRL,roll,FxFR,sideslipFL,RL,pitch,ay,steeringangel,signal,vx,FyFR,gas,longslipFL,FR,rollrate,sideslipRR,x,FL,slip1,FxRR,longslipRR,longslipRL,FxRL,sideslipFR,brake
-165.10119192853568,-0.0004749265998252,45.72650418940173,4.563590603736429e-05,-1.031587076633242e-05,-0.0130145772272212,-140.54456891693528,-2.302513019470384e-05,-198.5919560463496,0.0,-5.3689287853120055e-06,-78.0642703591619,-3.4631212571115257e-07,164.9728248194263,0.0304259212274583,0.0019779130056252,-1.853929299480702e-06,-78.06134517986588,0.002415002236125,45.72655447164868,-0.0008602833780677,-0.0001520088726197,-2.918548185580417e-05,0.0,15.12241694840608,198.4763338378069,0.115017672735781,-0.0004749271260261,45.66514837846671,1.3134166673982258e-06,-0.0019764694484472,10121.698794015698,45.66519779043781,6.283184960867461,144.52319914201797,0.0008659507965142,0.0008658937035498,144.51990378800554,-0.0024136986766403,0.0
-165.10095200063176,-0.000474914714996,45.727394109249495,4.543851904607594e-05,-1.022079216711117e-05,-0.0130146798626623,-140.54653706318896,-2.2913115616848275e-05,-198.59271867530077,0.0,-5.3289701976296e-06,-78.06268582992301,-3.43745623921329e-07,164.97375956844868,0.030294182766018,0.001977920209139,-1.84077386472329e-06,-78.05978323645749,0.0024149999492878,45.72744395288031,-0.0008598281053444,-0.000150553453517,-2.8905930436473112e-05,0.0,15.122720620304186,198.47824113433472,0.1149983657559723,-0.0004749152324989,45.66606644817141,1.316973823929488e-06,-0.0019764901111705,10121.85000710459,45.66611540120491,6.283184963433962,144.41787271411127,0.0008653246304191,0.0008652680093348,144.41460444888284,-0.0024137096195035,0.0
-165.10070879147665,-0.0004749028815869,45.7282801759589,4.524198905497957e-05,-1.0126167335646856e-05,-0.0130147815497989,-140.54850526392127,-2.280168481417432e-05,-198.5934757731493,0.0,-5.288777454476725e-06,-78.0611081436828,-3.411633150277252e-07,164.97469452491993,0.0301630141762829,0.001977927338031,-1.8275944270125732e-06,-78.05822806057573,0.0024149976514795,45.72832957966781,-0.0008593748017743,-0.00014909661922,-2.862782843830839e-05,0.0,15.123022977355213,198.4801423869208,0.1149791423862291,-0.0004749033906415,45.6669805424514,1.3184428629984032e-06,-0.0019765107276604,10122.00122322245,45.66702903926644,6.283184966016271,144.313001971801,0.0008647011674067,0.0008646450151889,144.30976058454004,-0.0024137205355075,0.0
-165.10046327493862,-0.0004748910994025,45.72916240610952,4.504631209234079e-05,-1.0032011311211633e-05,-0.0130148822932547,-140.55047351881623,-2.2690822656268256e-05,-198.59422797730215,0.0,-5.248276209289344e-06,-78.05953728144964,-3.3856028552733186e-07,164.9756287297469,0.0300324129959627,0.0019779344029315,-1.8144112790768628e-06,-78.05667961300125,0.0024149953492933,45.729211368795134,-0.0008589234588091,-0.0001476403811272,-2.835122705408225e-05,0.0,15.123324025246976,198.48203700854236,0.1149600022646658,-0.0004748916002035,45.66789067847277,1.317932797045167e-06,-0.0019765312878182,10122.15244235617,45.66793872183873,6.283184968619301,144.20858496424063,0.0008640803960919,0.0008640247091649,144.20537020811068,-0.0024137314182191,0.0
-165.1002163282074,-0.0004748793682384,45.73004081620731,4.485148421364152e-05,-9.938335617369544e-06,-0.0130149820977836,-140.5524418275588,-2.2580519247545887e-05,-198.5949758733707,0.0,-5.2074094112801085e-06,-78.05797322351643,-3.359327684468702e-07,164.9765613203037,0.0299023767686059,0.0019779414134302,-1.801243551843097e-06,-78.0551378546841,0.0024149930487627,45.73008933697959,-0.0008584740679404,-0.0001461865651973,-2.8076168004782463e-05,0.0,15.123623769642643,198.48392446350312,0.1149409450311475,-0.0004748798609408,45.66879687333802,1.3155654636380283e-06,-0.0019765517825811,10122.303664492694,45.66884446605319,6.2831849712468175,144.10461974246758,0.0008634623051552,0.0008634070794383,144.10143133759783,-0.0024137422617631,0.0
-165.09996873991065,-0.0004748676878947,45.73091542268408,4.465750149503722e-05,-9.84514871205648e-06,-0.013015080968238,-140.5544101898347,-2.2470764315975083e-05,-198.59571999637643,0.0,-5.16613596259568e-06,-78.05641594959822,-3.332780538397755e-07,164.9774915222796,0.0297729030540505,0.0019779483781559,-1.7881090944096495e-06,-78.05360274764853,0.002414990755352,45.73096350087186,-0.0008580266206988,-0.0001447368215728,-2.780268413646824e-05,0.0,15.123922216180878,198.48580426643744,0.1149219703271536,-0.0004748681726122,45.669699144084525,1.31147399225772e-06,-0.0019765722038441,10122.454889619014,45.66974628895761,6.283184973901532,144.00110436950945,0.0008628468833287,0.0008627921143017,143.99794200662754,-0.002413753060833,0.0
-165.09972121640152,-0.0004748560581684,45.731786241897694,4.44643599324154e-05,-9.752456375222634e-06,-0.0130151789095394,-140.5563786053309,-2.23615353174934e-05,-198.5964608312784,0.0,-5.1244293980704136e-06,-78.05486543916366,-3.305944009652404e-07,164.9784186434978,0.0296439894419156,0.0019779553048397,-1.7750243706211587e-06,-78.0520742556097,0.0024149884739715,45.73183387705559,-0.0008575811086548,-0.000143292632736,-2.753080010821991e-05,0.0,15.124219370476164,198.48767598143053,0.1149030777953004,-0.0004748565349826,45.67059750768482,1.3058010242795194e-06,-0.0019765925443972,10122.606117722193,45.67064420751888,6.2831849765851855,143.89803693323623,0.0008622341193727,0.0008621798021342,143.89490027764805,-0.0024137638106672,0.0
-165.0994743865186,-0.0004748444788524,45.732653290128674,4.427205557319007e-05,-9.66026205452472e-06,-0.0130152759266545,-140.55834707373566,-2.2252830442099503e-05,-198.5971988145833,0.0,-5.082276582818837e-06,-78.053321669909,-3.278809515800356e-07,164.9793420691229,0.0295156334985755,0.0019779622003611,-1.762004375255114e-06,-78.0505523422526,0.0024149862090057,45.73270048204291,-0.0008571375234185,-0.0001418553153132,-2.726053318017524e-05,0.0,15.124515238118656,198.48953922053437,0.1148842670800512,-0.0004748449478144,45.671491981045016,1.298696647655272e-06,-0.001976612797878,10122.757348789337,45.671538238623526,6.2831849792986345,143.79541549604437,0.0008616240019928,0.0008615701313338,143.79230419230657,-0.0024137745070321,0.0
-165.09922880549806,-0.0004748329497458,45.73351658358934,4.408058443070276e-05,-9.56856718336596e-06,-0.0130153720245726,-140.56031559473857,-2.2144638741861175e-05,-198.5979343359688,0.0,-5.0396764275434304e-06,-78.05178461972778,-3.251376446363821e-07,164.9802612577428,0.0293878328327744,0.0019779690707902,-1.7490625710294104e-06,-78.04903697330607,0.0024149839643249,45.733563332281705,-0.0008566958566398,-0.0001404260301541,-2.6991893943112486e-05,0.0,15.12480982467443,198.49139364235967,0.1148655378272879,-0.0004748334108809,45.67238258100395,1.2903162930123378e-06,-0.0019766329587308,10122.908582807617,45.672428399079166,6.283184982041941,143.6932381552537,0.0008610165200106,0.0008609630904738,143.69015183120237,-0.0024137851462041,0.0
-165.0989849583256,-0.0004748214706338,45.73437613841177,4.388994256260673e-05,-9.477371474611492e-06,-0.0130154672082882,-140.56228416803083,-2.2036948612856808e-05,-198.59866773919185,0.0,-4.996638618739738e-06,-78.05025426460922,-3.223651318405175e-07,164.98117573804532,0.0292605850229042,0.0019779759214216,-1.7362108472727434e-06,-78.04752811449441,0.0024149817432918,45.73442244414147,-0.0008562561000083,-0.0001390057862228,-2.6724886918581445e-05,0.0,15.125103135685512,198.4932389509471,0.1148468896844548,-0.0004748219239459,45.673269324333205,1.280818533821313e-06,-0.0019766530221716,10123.059819764252,45.67331470561634,6.283184984814454,143.5915029805284,0.0008604116620713,0.0008603586680166,143.5884412521576,-0.0024137957249664,0.0
-165.0987432627546,-0.0004748100413143,45.73523197066692,4.370012605357728e-05,-9.38667318774348e-06,-0.0130155614827842,-140.56425279330512,-2.1929748592369618e-05,-198.59939932296663,0.0,-4.953182354454162e-06,-78.04873058044012,-3.1956469378908013e-07,164.98208510572488,0.0291338876907982,0.0019779827568094,-1.723459500257571e-06,-78.04602573353216,0.0024149795487712,45.735277833930496,-0.0008558182452528,-0.0001375954448972,-2.64595111300577e-05,0.0,15.125395176669883,198.49507489526627,0.1148283223007707,-0.0004748104867901,45.6741522277349,1.2703629670428916e-06,-0.0019766729841538,10123.211059646525,45.674197174888434,6.283184987614892,143.49020807529809,0.0008598094170428,0.0008597568527153,143.48717055129248,-0.0024138062406006,0.0
-165.09850407240654,-0.0004747986615746,45.736084096354055,4.351113096737846e-05,-9.296469369971186e-06,-0.0130156548530197,-140.56622147025593,-2.1823038703413532e-05,-198.60012934158772,0.0,-4.909335093332717e-06,-78.04721354223526,-3.167381569106048e-07,164.9829890204838,0.0290077384656574,0.0019779895808013,-1.7108172341375184e-06,-78.04452979872856,0.0024149773831375,45.736129517882674,-0.0008553822841413,-0.0001361957230481,-2.6195760627467487e-05,0.0,15.125685953121794,198.49690126821693,0.1148098353266441,-0.0004747990991898,45.67503130784288,1.2591081881229123e-06,-0.0019766928413343,10123.362302441765,45.67507582347443,6.28318499044143,143.3893515448913,0.0008592097737401,0.0008591576333218,143.38633783041175,-0.0024138166908734,0.0
-165.0982676797944,-0.0004747873312042,45.73693253140169,4.332295340035572e-05,-9.20675607578591e-06,-0.0130157473239182,-140.56819019857946,-2.171680699217456e-05,-198.6008580062065,0.0,-4.8651313206931e-06,-78.04570312370606,-3.138878116596128e-07,164.98388720298956,0.0288821349697287,0.0019779963965729,-1.6982911817517375e-06,-78.04304027960318,0.0024149752482966,45.73697751215642,-0.0008549482084811,-0.0001348072022821,-2.593362502645077e-05,0.0,15.12597547051176,198.4987179054959,0.1147914284140783,-0.0004747877609243,45.675906581221454,1.2472098520578645e-06,-0.0019767125910391,10123.51354813736,45.67595066787928,6.283184993291775,143.28893148892303,0.0008586127209201,0.0008585609985892,143.28594119008574,-0.0024138270740206,0.0
-165.0980343194442,-0.0004747760499937,45.73777729167875,4.31355894879805e-05,-9.11752856443069e-06,-0.0130158389003597,-140.5701589779738,-2.1611047166826523e-05,-198.6015854863012,0.0,-4.820611344396069e-06,-78.04419929787457,-3.1101633272996725e-07,164.98477943171872,0.0287570748445868,0.001978003206664,-1.685886943866094e-06,-78.04155714667624,0.0024149731456996,45.73782183284338,-0.0008545160101183,-0.0001334303328908,-2.56730900102653e-05,0.0,15.126263734286573,198.50052468428584,0.1147731012167902,-0.0004747764717759,45.67677806436453,1.2348189191771431e-06,-0.001976732231227,10123.664796720755,45.67682172453471,6.2831849961632535,143.1889460201118,0.0008580182475065,0.000857966937488,143.18597874763117,-0.0024138373887327,0.0
-165.0978041713129,-0.0004747648177362,45.73861839298607,4.294903532590506e-05,-9.028781478403687e-06,-0.0130159295871728,-140.57212780813876,-2.1505766478968936e-05,-198.6023119115505,0.0,-4.775820130379789e-06,-78.04270203775192,-3.081267018687305e-07,164.98566553962277,0.0286325557645955,0.0019780100130178,-1.6736086447930875e-06,-78.04008037193732,0.0024149710763685,45.7386624959583,-0.0008540856809377,-0.0001320654381642,-2.541413787065956e-05,0.0,15.126550749869647,198.5023215212117,0.1147548533895819,-0.0004747652315309,45.67764577369615,1.222080090671814e-06,-0.0019767517604513,10123.816048179451,45.67768900980092,6.283184999052884,143.08939327393225,0.0008574263423601,0.0008573754389724,143.08644864650455,-0.0024138476341252,0.0
-165.0975773642135,-0.000474753634212,45.73945585106032,4.2763287095129344e-05,-8.940509008332615e-06,-0.0130160193891302,-140.57409668877617,-2.1400951096130623e-05,-198.60303737411053,0.0,-4.730806185917519e-06,-78.04121131414784,-3.052221339450984e-07,164.98654541067216,0.0285085753651889,0.0019780168170194,-1.6614590030994084e-06,-78.03860992703713,0.0024149690409214,45.73949951744059,-0.0008536572128631,-0.0001307127302941,-2.515674803048245e-05,0.0,15.12683652266087,198.50410837007576,0.1147366845891213,-0.0004747540399702,45.67850972556996,1.2091303737876832e-06,-0.0019767711778201,10123.967302500989,45.67855253996705,6.283185001957452,142.9902713556818,0.0008568369943576,0.0008567864920532,142.98734900312138,-0.0024138578097196,0.0
-165.09735397947463,-0.0004747424992186,45.740289681580215,4.257834096034913e-05,-8.852705038078083e-06,-0.0130161083109446,-140.5760656195898,-2.1296597778482588e-05,-198.6037619312168,0.0,-4.68562050166951e-06,-78.0397270990561,-3.02306006928856e-07,164.9874189761809,0.0283851313420921,0.001978023619539,-1.6494394150879885e-06,-78.03714578602997,0.0024149670396029,45.74033291315937,-0.000853230597856,-0.0001293723107905,-2.490089759446495e-05,0.0,15.127121058036842,198.50588521956288,0.1147185944733854,-0.0004747428968883,45.67936993626819,1.1960979215548742e-06,-0.0019767904829542,10124.118559672985,45.67941233125162,6.283185004873579,142.89157841764708,0.0008562501924945,0.0008562000859006,142.88867798367895,-0.0024138679154096,0.0
-165.09713405478806,-0.0004747314125392,45.74111990015628,4.239419313216036e-05,-8.765363278743875e-06,-0.0130161963572665,-140.5780346002852,-2.1192713009482426e-05,-198.60448560780927,0.0,-4.640315558622768e-06,-78.03824936248964,-2.993817961483541e-07,164.98828621102612,0.0282622213634825,0.0019780304209744,-1.6375500490613457e-06,-78.03568792242905,0.002414965072318,45.74116269890143,-0.0008528058279165,-0.0001280441816962,-2.464656189797562e-05,0.0,15.127404361350967,198.50765209022148,0.1147005827018071,-0.0004747318020711,45.680226422002754,1.183101018482952e-06,-0.0019768096759442,10124.26981968308,45.68026839980427,6.28318500779779,142.79331258582258,0.0008556659256449,0.000855616209588,142.79043373025175,-0.0024138779514273,0.0
-165.09691758809808,-0.0004747203739663,45.741946522345216,4.221083984634352e-05,-8.678477388350992e-06,-0.0130162835326831,-140.58000363057,-2.1089289226256146e-05,-198.60520839972216,0.0,-4.594944408210312e-06,-78.03677807486214,-2.964530134859958e-07,164.9891471297059,0.0281398431336506,0.0019780372212964,-1.6257899484565689e-06,-78.0342363113414,0.0024149631386701,45.74198889038478,-0.0008523828950822,-0.0001267282577726,-2.4393715027354357e-05,0.0,15.127686437933493,198.50940903165628,0.1146826489354002,-0.0004747207553168,45.6810791989141,1.1702473059760403e-06,-0.0019768287573055,10124.421082519004,45.68112076170533,6.283185010726573,142.69547201773608,0.0008550841828636,0.0008550348523982,142.69261441839336,-0.0024138879183081,0.0
-165.09670454164856,-0.0004747093832836,45.74276956363836,4.2028277385631206e-05,-8.592041078794109e-06,-0.0130163698417185,-140.5819727101535,-2.098632560497301e-05,-198.6059302766476,0.0,-4.549559830514125e-06,-78.03531320536821,-2.935231516902815e-07,164.99000178234212,0.0280179943418348,0.0019780440200932,-1.6141571416720971e-06,-78.03279092789708,0.0024149612379923,45.74281150324619,-0.0008519617914282,-0.0001254243731228,-2.414233032167768e-05,0.0,15.127967293091634,198.51115611932963,0.1146647928365809,-0.000474709756413,45.68192828307182,1.157633189179332e-06,-0.0019768477279333,10124.572348168513,45.681969432967485,6.283185013656435,142.59805485615362,0.0008545049531161,0.0008544560035489,142.5952182104767,-0.0024138978168562,0.0
-165.0964948460114,-0.0004746984402857,45.74358903947299,4.1846502081423656e-05,-8.5060482117317e-06,-0.0130164552888346,-140.58394183874702,-2.0883831736610794e-05,-198.60665118544452,0.0,-4.504213574737371e-06,-78.03385472357225,-2.9059563419993986e-07,164.9908502505994,0.0278966727083111,0.0019780508166168,-1.6026487567687838e-06,-78.03135174822629,0.0024149593693854,45.74363055305162,-0.0008515425090665,-0.000124132290758,-2.389238082511913e-05,0.0,15.128246932109642,198.51289345153063,0.114647014069362,-0.0004746988051563,45.68277369047379,1.1453434501534596e-06,-0.0019768665890565,10124.723616619423,45.682814429535455,6.2831850165839525,142.50105926713456,0.0008539282255224,0.0008538796524219,142.49824329324446,-0.0024139076481108,0.0
-165.09628840424895,-0.0004746875447615,45.74440496522959,4.166551025196353e-05,-8.420492882334572e-06,-0.013016539878433,-140.58591101606373,-2.0781798538774404e-05,-198.6073710533056,0.0,-4.458955685033011e-06,-78.0324025988163,-2.876737705967544e-07,164.9916926435967,0.0277758759691461,0.0019780576098306,-1.5912611387848903e-06,-78.0299187486478,0.0024149575317506,45.74444605529358,-0.0008511250401455,-0.0001228517168943,-2.364383971424636e-05,0.0,15.128525360249004,198.5146211459305,0.1146293122989898,-0.0004746879013471,45.68361543704735,1.1334510767209144e-06,-0.0019768853421917,10124.874887859616,45.683655767287206,6.283185019505815,142.40448343234536,0.0008533539892778,0.0008533057884876,142.40168786974675,-0.0024139174133077,0.0
-165.09608509599505,-0.0004746766964989,45.745217356218,4.148529827572299e-05,-8.335369491882356e-06,-0.0130166236148581,-140.58788024181868,-2.0680230289840124e-05,-198.6080897910032,0.0,-4.413833911738927e-06,-78.03095679968051,-2.847607177156392e-07,164.99252909385342,0.0276556018348337,0.0019780643984523,-1.5799899680854814e-06,-78.0284919059812,0.0024149557238274,45.74525802537684,-0.0008507093768508,-0.0001215823051088,-2.3396680721654437e-05,0.0,15.128802582748548,198.51633933638,0.1146116871920935,-0.0004746770447759,45.68445353864909,1.1220171988043054e-06,-0.0019769039890982,10125.026161877002,45.68449346203487,6.283185022418868,142.30832550979665,0.0008527822333478,0.0008527344009911,142.30555011986976,-0.0024139271138449,0.0
-165.09588478134654,-0.0004746658952912,45.74602622770309,4.130586259039653e-05,-8.250672809620883e-06,-0.0130167065024002,-140.5898495157286,-2.057913086577678e-05,-198.60880729614385,0.0,-4.36889320834727e-06,-78.02951729550439,-2.818594464955612e-07,164.99335975329774,0.0275358480597688,0.001978071180999,-1.5688303783118229e-06,-78.02707119714255,0.0024149539442301,45.74606647864448,-0.0008502955114033,-0.0001203236692648,-2.315087848932212e-05,0.0,15.129078604824318,198.5180481700112,0.1145941384171215,-0.0004746662352501,45.68528801106406,1.111091245378867e-06,-0.0019769225317336,10125.177438659564,45.685327529523406,6.283185025320139,142.21258369338892,0.0008522129470404,0.0008521654795235,142.20982825938643,-0.0024139367512506,0.0
-165.09568730481732,-0.0004746551409248,45.74683159488513,4.1127199679331685e-05,-8.166398022275023e-06,-0.0130167885452995,-140.59181883751197,-2.047850810882928e-05,-198.60952345606088,0.0,-4.324175313807525e-06,-78.02808405464134,-2.789727143962223e-07,164.99418478938577,0.0274166123861172,0.0019780779558307,-1.5577770718878213e-06,-78.02565659897789,0.0024149521914798,45.74687143035844,-0.0008498834360595,-0.0001190753913416,-2.290640891266997e-05,0.0,15.129353431669871,198.51974780401264,0.1145766656437294,-0.0004746554725633,45.68611887000717,1.100711231105309e-06,-0.0019769409722106,10125.328718195322,45.686157985432885,6.283185028206872,142.11725616600043,0.0008516461195638,0.0008515990135709,142.1145204927407,-0.0024139463271436,0.0
-165.09549249910998,-0.000474644433196,45.74763347291291,4.094930603316997e-05,-8.082540780928057e-06,-0.0130168697477507,-140.59378820688903,-2.0378344398636746e-05,-198.61023815215336,0.0,-4.279718423134918e-06,-78.02665704656759,-2.7610304372280775e-07,164.9950043813295,0.0272978925913322,0.0019780847211925,-1.5468244318804257e-06,-78.02424808981417,0.0024149504640793,45.74767289571327,-0.000849473143111,-0.0001178370361286,-2.266324989592834e-05,0.0,15.129627068456353,198.52143840147207,0.1145592685429808,-0.0004746447565228,45.68694613112274,1.0909041866639052e-06,-0.0019769593127558,10125.480000472364,45.68698484537752,6.283185031076543,142.02234114491452,0.0008510817403156,0.0008510349928025,142.0196250581292,-0.0024139558431615,0.0
-165.09530018869384,-0.0004746337718975,45.74843187686925,4.077217816840778e-05,-7.999097245009204e-06,-0.0130169501139077,-140.59575762358168,-2.0278670555295187e-05,-198.61095126123803,0.0,-4.235556954596897e-06,-78.0252362405606,-2.732527062946201e-07,164.99581871656883,0.0271796864452877,0.0019780914752522,-1.5359666291285734e-06,-78.0228456464797,0.0024149487604247,45.74847088982254,-0.0008490646248842,-0.0001166081476481,-2.2421380463875653e-05,0.0,15.129899520332645,198.5231201297743,0.1145419467872254,-0.0004746340869298,45.6877698099851,1.081686679436097e-06,-0.0019769775556707,10125.631285478814,45.68780812490751,6.28318503392688,141.92783683183052,0.0008505197985662,0.0008504734067531,141.92514017770685,-0.0024139653010488,0.0
-165.09511019321425,-0.0004746231568211,45.74922682178152,4.059581267166398e-05,-7.916064068988391e-06,-0.0130170296478887,-140.5977270873133,-2.0179476144203307e-05,-198.6116626535135,0.0,-4.191721332906266e-06,-78.02382160546114,-2.704237092542644e-07,164.996627987315,0.0270619917233093,0.0019780982161396,-1.5251977230884871e-06,-78.02144924680886,0.0024149470788879,45.74926542773007,-0.0008486578737403,-0.0001153882654145,-2.218078090841565e-05,0.0,15.130170792425334,198.524793162927,0.1145247000504362,-0.0004746234635845,45.688589922098856,1.073065514216295e-06,-0.0019769957032931,10125.782573202854,45.688627839508,6.283185036755877,141.83374144095453,0.000849960283703,0.000849914245061,141.83106408483764,-0.0024139747025762,0.0
-165.09492233071234,-0.0004746125877636,45.75001832262036,4.042020614524968e-05,-7.833438404362803e-06,-0.0130171083537812,-140.599696597809,-2.0080764380102197e-05,-198.6123722017774,0.0,-4.14823787138457e-06,-78.02241311118051,-2.676177873718851e-07,164.9974323873426,0.0269448062241194,0.0019781049419805,-1.514511755370063e-06,-78.02005886842318,0.0024149454179267,45.75005652440958,-0.0008482528820743,-0.0001141769294408,-2.19414342129935e-05,0.0,15.13044088983889,198.52645767231348,0.1145075280079015,-0.0004746128862947,45.68940648289931,1.0650384733346274e-06,-0.0019770137579631,10125.933863632725,45.68944400459924,6.283185039561799,141.74005320372228,0.0008494031852019,0.000849357497436,141.73739502902967,-0.0024139840494294,0.0
-165.09473642040635,-0.0004746020645169,45.75080639429192,4.024535528612066e-05,-7.751217933776852e-06,-0.0130171862356472,-140.60166615479534,-1.998253500388985e-05,-198.6130797845497,0.0,-4.105128774817817e-06,-78.02101072709341,-2.648364033056376e-07,164.99823210920857,0.0268281277262937,0.0019781116509251,-1.5039028361711735e-06,-78.01867448838577,0.0024149437760659,45.75084419475801,-0.0008478496423146,-0.0001129736920496,-2.1703325998083856e-05,0.0,15.13070981765568,198.52811382350663,0.1144904303364302,-0.0004746023548613,45.69021950775258,1.057595014586177e-06,-0.0019770317219941,10126.0851567567,45.69025663553746,6.283185042343183,141.64677033584312,0.0008488484924673,0.0008488031535018,141.64413124267648,-0.0024139933432289,0.0
-165.0945522852131,-0.0004745915868834,45.75159105165492,4.007125680456508e-05,-7.669400885736276e-06,-0.0130172632975284,-140.60363575800025,-1.988480210803916e-05,-198.61378528569128,0.0,-4.06241218978873e-06,-78.01961442391934,-2.6208075100771965e-07,164.9990273416878,0.0267119540657511,0.0019781183411766,-1.493365222933984e-06,-78.01729608440873,0.0024149421518811,45.75162845361411,-0.0008474481469228,-0.0001117781185921,-2.146644417363553e-05,0.0,15.130977580936069,198.5297617768292,0.1144734067142733,-0.0004745918690941,45.69102901195556,1.0507171336279654e-06,-0.0019770495976449,10126.23645256312,45.69106574761432,6.283185045098835,141.55389109843196,0.0008482961952193,0.000848251203178,141.55127100200835,-0.0024140025855456,0.0
-165.09436975422912,-0.0004745811546538,45.75237230949625,3.989790743044094e-05,-7.587986022754801e-06,-0.0130173395434518,-140.60560540715318,-1.978756038116077e-05,-198.61448859442464,0.0,-4.020102283398523e-06,-78.01822417202075,-2.59351761004393e-07,164.99981826741825,0.0265962830476243,0.0019781250110179,-1.482893390027659e-06,-78.0159236333399,0.0024149405440126,45.75240931573494,-0.000847048388393,-0.0001105897953712,-2.1230778776257307e-05,0.0,15.131244184718696,198.53140168693503,0.1144564568207687,-0.0004745814287971,45.69183501073783,1.0443802446905976e-06,-0.0019770673870935,10126.387751040367,45.691871356058414,6.283185047827825,141.46141373097905,0.0008477462829476,0.0008477016361333,141.45881256013826,-0.0024140117778831,0.0
-165.09418866474925,-0.0004745707676294,45.75315018254946,3.972530394850134e-05,-7.506972614286489e-06,-0.0130174149774349,-140.6075751019849,-1.969081366032769e-05,-198.61518960692464,0.0,-3.978209362987368e-06,-78.01683994264388,-2.566501084449157e-07,165.0006050607829,0.0264811125078139,0.0019781316588326,-1.4724820896315982e-06,-78.01455711238864,0.0024149389511924,45.75318679581604,-0.0008466503592519,-0.0001094083298352,-2.0996321983845104e-05,0.0,15.131509634020366,198.53303370158065,0.1144395803368311,-0.0004745710337809,45.69263751926044,1.0385540929874822e-06,-0.0019770850924153,10126.53905217688,45.69267347603397,6.283185050529478,141.3693364973525,0.000847198745345,0.0008471544422212,141.36675419297052,-0.0024140209216574,0.0
-165.09400886410475,-0.0004745604256097,45.7539246854866,3.955344318420902e-05,-7.426360410876455e-06,-0.0130174896034903,-140.60954484222768,-1.9594569422719177e-05,-198.61588822817723,0.0,-3.93674004745214e-06,-78.01546170671737,-2.5397622448216426e-07,165.00138788611162,0.026366440277486,0.0019781382831243,-1.4621264033788426e-06,-78.01319649832647,0.002414937372263,45.753960908484174,-0.000846254052058,-0.0001082333565021,-2.0763068161572985e-05,0.0,15.131773933836229,198.53465795962236,0.1144227769447813,-0.0004745606838481,45.693436552617285,1.0332036683648796e-06,-0.0019771027155636,10126.690355961144,45.69347212264202,6.283185053203362,141.2776576574257,0.0008466535721285,0.0008466096112958,141.2750941705172,-0.0024140300181736,0.0
-165.093830211162,-0.0004745501283995,45.75469583292273,3.93823219820216e-05,-7.346149617864249e-06,-0.013017563425631,-140.61151462761478,-1.9498831057980745e-05,-198.6165843733976,0.0,-3.895697484228166e-06,-78.01408943657563,-2.513303107112625e-07,165.0021668961718,0.0262522642193572,0.0019781448825325,-1.451821784943838e-06,-78.01184176797396,0.002414935806186,45.75473166830333,-0.0008458594594016,-0.0001070645410778,-2.053101380257948e-05,0.0,15.132037089139846,198.5362745897104,0.1144060463282703,-0.0004745503788123,45.69423212583515,1.028290108411035e-06,-0.001977120258355,10126.841662381692,45.69426731091952,6.283185055849276,141.1863754983598,0.0008461107531455,0.0008460671333201,141.18383078856525,-0.0024140390686195,0.0
-165.09365257755007,-0.0004745398757971,45.75546363940421,3.921193721477888e-05,-7.266340865286403e-06,-0.0130176364478742,-140.6134844578809,-1.9403598219627396e-05,-198.61727796864085,0.0,-3.855081599499165e-06,-78.01272310422563,-2.487123557836168e-07,165.00294223099152,0.0261385821765944,0.001978151455844,-1.4415640937219052e-06,-78.01049289771632,0.0024149342520475,45.75549908976428,-0.0008454665739043,-0.0001059015828992,-2.0300157468126577e-05,0.0,15.132299104883396,198.5378837093999,0.114389388172155,-0.0004745401184771,45.69502425387508,1.023771565039847e-06,-0.0019771377224572,10126.99297142711,45.6950590558407,6.283185058467231,141.09548829248791,0.0008455702781221,0.0008455269981167,141.09296232643482,-0.0024140480740556,0.0
-165.09347584849232,-0.0004745296676062,45.75622811942024,3.904228582227377e-05,-7.186935175483148e-06,-0.0130177086742455,-140.615454332762,-1.930887132044376e-05,-198.6179689515264,0.0,-3.8148893722652345e-06,-78.01136268237141,-2.461221535963571e-07,165.0037140169549,0.0260253920151208,0.0019781580020009,-1.4313496201405032e-06,-78.00914986364504,0.0024149327090674,45.75626318729723,-0.0008450753882186,-0.0001047442160049,-2.0070499680685225e-05,0.0,15.13255998599754,198.53948542479148,0.1143728021629409,-0.0004745299026552,45.695812951631424,1.0196040314339433e-06,-0.0019771551093801,10127.144283086029,45.69584737231566,6.2831850610574325,141.00499433098574,0.0008450321369322,0.0008449891956344,141.0024870806012,-0.0024140570354144,0.0
