FxFL,FL,sideslipFR,slip1,RR,y,roll,ay,signal,pitchrate,sideslipFL,pitch,FyRL,longslipRR,sideslipRL,ax,yawrate,FyFR,signal,longslipFL,vy,gas,brake,rollrate,sideslipRR,FxRL,slip,longslipRL,x,FyFL,az,RL,yaw,vx,FR,steeringangel,FxFR,FyRR,longslipFR,FxRR
-45.66522996366327,60.883387363502365,-0.0219244662768915,0.0030127870131103,61.59399294711337,-144.5840123939341,0.0091224658827743,2.498292758822558,0.0,4.719782619818605e-05,-0.0194844942142907,-0.0008963534451853,87.0127645644051,0.0007356425182945,-0.0018880706423799,-0.0635405169232888,0.1550971348442257,2064.160186311211,0.0,-0.0003765530211957,0.0640720493792824,0.1462576646981989,0.0,0.1625375339527025,-0.0059507233927524,194.60466015529616,0.0030127870131103,0.001440414427299,10432.56910638296,1276.8318690289316,-0.1281701724286275,61.13420223897695,-0.0060695801246188,20.29177149913902,61.65138088322861,0.65,-107.91484844177836,507.3135470787328,-0.0006227751108634,140.52856010391864
-45.96925208174012,60.85221637573822,-0.0215148933043745,0.0026367605288651,61.61970020004085,-144.5844947982767,0.0107471279832141,2.599626567613619,0.0,0.0001319368689062,-0.0193017552058097,-0.0008954640954812,168.951693126613,0.0007157838519255,-0.0031775728786622,-0.0628299218594893,0.1672269752298397,2046.0042556031576,0.0,-0.0003857085519179,0.0566373596249148,0.1462569013550414,0.0,0.1620428599195365,-0.0072418181528727,195.31051481596484,0.0026367605288651,0.0014864243767707,10432.772021761532,1234.3644645326249,-0.12320334025219,61.10547213388493,-0.0044507581598092,20.291233745486583,61.67968764142886,0.65,-107.250818236675,637.9818039808287,-0.0006096369083332,138.54454099685125
-46.08133688162192,60.82383135001911,-0.0212465511518856,0.0022007371566159,61.64485094082284,-144.58471913797862,0.012354137697657,2.716836577917352,0.0,0.0002765449198177,-0.0192583692142906,-0.0008933993710445,249.0578977334128,0.000699761391415,-0.0044898666146903,-0.0622661471819425,0.1780243098275206,2039.867784283293,0.0,-0.0003936307993366,0.0479577617426411,0.146282981526925,0.0,0.1592906120724628,-0.0085491741494769,196.12613637366013,0.0022007371566159,0.0015343603011194,10432.974932036775,1203.1703706400128,-0.1132729575384895,61.07767086965675,-0.0027180420876451,20.29069536559302,61.70424555663301,0.65,-106.97446429896496,775.6208994618412,-0.0005995025757295,137.06417995500462
-46.21367498169889,60.7978743548288,-0.0211143582888966,0.0017247747915957,61.66900432290933,-144.584673646451,0.013922793623241,2.8462460040061903,0.0,0.0004812051802342,-0.0193446092251525,-0.0008895571422329,325.81298653293743,0.0006869607554055,-0.0058042789401628,-0.0619147834243428,0.1875878917418887,2045.148501319664,0.0,-0.0004021510233878,0.0384446128493434,0.1463283643412288,0.0,0.154617232180727,-0.0098525184455737,196.9670207580057,0.0017247747915957,0.0015836621582351,10433.177836851311,1181.8227965781,-0.0992528731542009,61.05105432946686,-0.0008842261993545,20.290150924254743,61.72541238118159,0.65,-106.74059999150536,917.096637406578,-0.0005911992733433,135.97912632849557
-46.33356058706274,60.77416209097697,-0.0210955943982689,0.0012260159074765,61.691835480155845,-144.58434529761078,0.0154357456645323,2.98537493227814,0.0,0.0007577077884933,-0.0195382802815022,-0.0008832917190291,398.36220185911895,0.0006761385097489,-0.0071048729071294,-0.0620846838073454,0.1960260761812944,2060.3432778671727,0.0,-0.0004104932883286,0.0284506212677827,0.1463923954392621,0.0,0.1483663762716127,-0.011134667908915,197.5415696463448,0.0012260159074765,0.0016309953730224,10433.38073575789,1169.194285345989,-0.0788738227793725,61.02595705851071,0.0010389482795338,20.289593893759196,61.7434626407716,0.65,-106.57972203261032,1060.497555603676,-0.000584224018954,135.12769422255658
-46.500140289243184,60.75250160103162,-0.021165826112588,0.000718872070384,61.7132325524307,-144.58372015973916,0.0168790780649697,3.1307222108604678,0.0,0.0011124251604279,-0.0198172986658933,-0.0008738232080009,466.6567911813584,0.0006682059199361,-0.0083760207891636,-0.0623485126280985,0.2034403998778398,2083.3824906513446,0.0,-0.0004193477592198,0.018272932944788,0.1464758210578723,0.0,0.1408781159505468,-0.0123803916185666,198.091389393946,0.000718872070384,0.0016779613447907,10433.583628195478,1163.834473271942,-0.0611339611887394,61.0026243396051,0.0030407911067442,20.28901743180812,61.75856162477777,0.65,-106.44003089258251,1203.6383256741233,-0.0005782868078541,134.46666079163032
-46.72297287095925,60.73282811021104,-0.0212995682850191,0.0002146375377155,61.73271291591181,-144.58278377178914,0.0182426220610941,3.275812092984237,0.0,0.00152862382661,-0.0201553818984579,-0.0008604561756323,530.0789116433232,0.0006656490207983,-0.0096014636753268,-0.062286069207675,0.2099316032956766,2111.9084188219786,0.0,-0.0004284418994229,0.00814407607331,0.1465697712588523,0.0,0.1325474481602559,-0.0135790036409372,199.0119139529543,0.0002146375377155,0.0017277136574672,10433.7865134999,1164.0860910421266,-0.0457800157916804,60.98104758421005,0.005111618148711,20.288420248312686,61.77098702544262,0.65,-106.33716571464376,1343.4503722024835,-0.000573358244298,134.6915260622337
-46.93807031125196,60.715017763604514,-0.0214772861410186,6.282906940387923,61.75052554721196,-144.5815215888968,0.0195194512214984,3.4189412185335124,0.0,0.0019989354728246,-0.0205319727726648,-0.0008426256928535,588.666318042508,0.0006627812737469,-0.0107718901742874,-0.062447000438136,0.2155922359447149,2143.811626723274,0.0,-0.0004372964016322,-0.0017637092567146,0.1466669996980101,0.0,0.1236315957863471,-0.0147189241537984,200.0004758028791,-0.000278366791663,0.0017755136661393,10433.989390952493,1168.4124172076888,-0.030344089521012,60.960868818000144,0.0072427178937702,20.287803162772292,61.78095250711492,0.65,-106.23458556939356,1478.3412024224808,-0.0005695107043329,134.69868134531902
-47.14100077927023,60.69888968403456,-0.0216866207823588,6.282431401758113,61.76709622439622,-144.5799192888525,0.0207049274225275,3.557122222673684,0.0,0.0025167191336415,-0.020932967206741,-0.000819823627687,642.3648183436884,0.0006601621491359,-0.0118810804243751,-0.063010638939643,0.2205064428940294,2177.726687847131,0.0,-0.0004456406972859,-0.0113209412753733,0.1467738545188899,0.0,0.1143463707615924,-0.0157924060497814,200.6857395683116,-0.0007539054214731,0.0018199522557011,10434.192259739266,1175.7359794755484,-0.0160802119049109,60.94198126258112,0.0094262491349232,20.28716182269802,61.7887217517494,0.65,-106.1838365401608,1606.6528989785909,-0.0005665438303306,134.56276251996613
-47.32279724834282,60.68425648519187,-0.0219183351222427,6.281977664874868,61.78256716743143,-144.5779630061238,0.0217963828534699,3.689567043195393,0.0,0.0030713887611106,-0.0213475930391116,-0.0007916310090852,691.0291208700295,0.0006586692020718,-0.0129256213928973,-0.0637572848350064,0.2247574475468358,2212.886425806761,0.0,-0.0004534512332073,-0.0204371746371448,0.1468915281272436,0.0,0.1048744371256018,-0.0167964249391049,201.23448052780617,-0.0012076423047182,0.0018625329859683,10434.395118931325,1185.2636941360045,-0.0034381516609216,60.92445412131492,0.0116552096285125,20.28649274668912,61.794571026999655,0.65,-106.19518909008984,1727.7619593005268,-0.000564446748084,134.46531057596584
-47.50602391998481,60.67093733008269,-0.0221654758440082,6.281548839443787,61.79696515767019,-144.5756394743731,0.0227928459113495,3.81501569698389,0.0,0.0036499540055628,-0.0217672400650759,-0.0007577486941676,735.2873388688321,0.0006588954577076,-0.0139031831509799,-0.0645260805962903,0.228417926337177,2248.2493344428603,0.0,-0.0004611843488772,-0.0290474912806624,0.1470156751394142,0.0,0.0953744357767587,-0.0177297662403788,201.7428521161156,-0.0016364677357986,0.00190350494501,10434.597967509144,1196.2166589366109,0.0072929831750759,60.90828088785065,0.01392337546139,20.28579529044003,61.79876689970025,0.65,-106.25623324385462,1841.2862974730292,-0.0005631122972526,134.53228768000469
-47.7012810427276,60.658821412424494,-0.0224220699407916,6.281146917379759,61.81026294049828,-144.57293611342948,0.0236947814894456,3.932836933886535,0.0,0.0042376782591192,-0.0221857614438111,-0.0007180179729772,775.4748758749073,0.0006607078302258,-0.0148128973357102,-0.0652823680316278,0.2315571020519162,2283.6348871110536,0.0,-0.000468424186171,-0.0371101403086529,0.1471425172940349,0.0,0.0859786105580483,-0.0185928896866338,202.26853649352688,-0.0020383897998278,0.0019430806566712,10434.800804385106,1208.2959145562418,0.0159786723960318,60.89343036012578,0.0162252215935999,20.285070062862182,61.80156350114571,0.65,-106.3581886999986,1946.3178362959236,-0.0005623592935897,134.7766894016813
-47.88892512499892,60.64778139016296,-0.0226820390124704,6.28077292444314,61.82245075984535,-144.56984109413557,0.024503849679558,4.042781920909315,0.0,0.0048196008905126,-0.0225965645626308,-0.0006724298353371,811.5494772125091,0.0006635582404432,-0.0156555285342931,-0.0659861796625014,0.23424425615459,2318.543927588777,0.0,-0.0004751650096227,-0.044603360235286,0.1472694595437551,0.0,0.0767958856204125,-0.0193877293025526,202.85047137580477,-0.0024123827364469,0.0019812682810931,10435.003628415565,1221.321295358589,0.0225646432810314,60.87983282667209,0.0185559178942118,20.2843183361896,61.80318774854455,0.65,-106.48158281948795,2042.590143326521,-0.0005622285056455,135.17039696070157
-48.09892877205801,60.63769868804274,-0.0229396659319736,6.280427171319512,61.83357815599548,-144.56634337826742,0.0252227201432536,4.14522588738522,0.0,0.0053818722306222,-0.0229943239505074,-0.0006211195068416,844.0442944630704,0.000667309130097,-0.0164324149758103,-0.0666415824920747,0.2365408889319714,2352.4365121211795,0.0,-0.0004819415667841,-0.0515203860701159,0.1473954060001238,0.0,0.0679239570325964,-0.0201165141813935,203.4551633826865,-0.002758135860074,0.0020178093179655,10435.206438409858,1234.967177724771,0.0269768944270369,60.867399769608966,0.0209112915713396,20.28354145559862,61.80382029735553,0.65,-106.59986043837895,2130.895040910132,-0.000562326139458,135.69623239369852
-48.31801888799043,60.62851979241606,-0.02318950054794,6.280109449561855,61.84369881341637,-144.5624327072555,0.0258550021412056,4.239778045657651,0.0,0.0059115156313911,-0.0233733276075988,-0.0005643556931548,873.3489357505138,0.0006720025268717,-0.0171449055413616,-0.0673148074938287,0.2384991696617357,2384.768526648381,0.0,-0.0004881614058189,-0.0578654695942306,0.1475196085376916,0.0,0.0594513685945828,-0.020781412966147,204.00401709939936,-0.0030758576177312,0.0020523388618525,10435.409233135602,1248.855386881832,0.0291811453379454,60.856042659348205,0.023287730445316,20.28274089510976,61.80362514817992,0.65,-106.73161365707624,2211.420953209235,-0.0005627199095968,136.293318588203
-48.5312448587145,60.62015272663297,-0.0234286321088223,6.27981897632664,61.85283851063086,-144.55809961274448,0.0264050873591804,4.326291723582636,0.0,0.0063964410882346,-0.0237303352525721,-0.0005025317142923,899.7003950799507,0.0006773315259458,-0.0177949909688902,-0.0678841664134465,0.2401649730498147,2415.176334361817,0.0,-0.0004938969997206,-0.0636548824172958,0.1476413795142285,0.0,0.0514477319487485,-0.0213851856970033,204.59067062676357,-0.0033663308529466,0.0020848294222795,10435.612011324109,1262.6751513320478,0.0291816565126938,60.845692717824406,0.025682107816043,20.2819183417584,61.80276525984488,0.65,-106.8664767446343,2284.313670543587,-0.0005633272870128,137.00829280689786
-48.73911345981009,60.61250073837359,-0.0236553693267783,6.279554455875929,61.86104572667328,-144.5533354311704,0.0268779573779944,4.4041994105477285,0.0,0.0068256194211158,-0.0240636686620817,-0.0004361564400527,923.1832364361554,0.0006833934153963,-0.0183854822073575,-0.0684268575791355,0.2415808891623921,2443.4653625013366,0.0,-0.0004993831391691,-0.0689155463693755,0.1477602890067813,0.0,0.0439626350190455,-0.0219313534477444,205.13667204753028,-0.0036308513036571,0.0021157354095653,10435.814771682011,1276.211546816507,0.0269939580762617,60.83630418172472,0.0280917332766645,20.28107553968613,61.80138554991965,0.65,-106.99903354412145,2349.2103027394683,-0.0005641124426155,137.7680334432756
-48.94484061228131,60.605498245228965,-0.0238687772872024,6.27931406141931,61.86835900757893,-144.54813232943854,0.0272789709354071,4.4742679642098375,0.0,0.0071892336470339,-0.0243726987523971,-0.0003658427038438,943.9269098087173,0.0006899317099425,-0.0189202705266272,-0.068855816919282,0.2427880656361427,2469.545966167914,0.0,-0.0005043438887157,-0.0736853003592651,0.1478754737853645,0.0,0.0370260342664816,-0.0224243983606896,205.72438183169763,-0.0038712457602766,0.0021446298489743,10436.017512896591,1289.312561660368,0.0227966141768891,60.82776590335168,0.0305143390982463,20.28021459055952,61.7996103216319,0.65,-107.13204515182038,2406.707755011505,-0.0005652582701358,138.63535501264417
-49.14149505810687,60.59907352299492,-0.0240681767758258,6.279095931312239,61.874829685972806,-144.54248327577153,0.027613749182876,4.537076431615249,0.0,0.0074796730633442,-0.0246572560186549,-0.0002922899036473,962.3393114550177,0.0006968761514714,-0.0194029394257524,-0.0692769768516492,0.2438199617703098,2493.3838475786497,0.0,-0.000508811998197,-0.0780028845082514,0.1479872515768942,0.0,0.03066165849302,-0.0228683251447852,206.262885913352,-0.0040893758673475,0.0021721965695924,10436.22023364533,1301.861439541162,0.016715976305044,60.820041695410985,0.0329480276731029,20.279337160887096,61.79756976975265,0.65,-107.2584376246639,2457.6764684079585,-0.0005664475096792,139.4950398751207
-49.32592705986662,60.593162324874704,-0.0242533594275816,6.278898174697471,61.88051068981383,-144.53638197257155,0.0278881047456139,4.593005127592467,0.0,0.0076909380696437,-0.0249178100225516,-0.0002162636785732,978.7043534448012,0.0007043703345307,-0.0198369172023882,-0.0695487500439777,0.2447043317746125,2514.9929583152,0.0,-0.0005128822793302,-0.0819077414241234,0.1480952652322196,0.0,0.0248843833759598,-0.0232669378472418,206.8484849399624,-0.0042871324821157,0.0021978947499917,10436.422932595391,1313.6547644697616,0.008913456625859,60.81302737158897,0.0353912029771017,20.278445165064237,61.795355658156254,0.65,-107.374777817555,2502.6427987991583,-0.0005676882387551,140.4554592001725
-49.51479052694357,60.58770485389941,-0.0244241159617383,6.278718814860927,61.88533084122656,-144.52982281377382,0.0281080172084111,4.6424342223771164,0.0,0.0078073874771192,-0.025155382402662,-0.0001386181479804,993.2079002058986,0.0007143270358138,-0.0202250946516504,-0.069517846907936,0.2454645456752623,2534.428062565515,0.0,-0.0005169425248279,-0.0854413609549259,0.1481987352769467,0.0,0.0197221630814438,-0.0236250696658348,207.41474436344228,-0.0044664923186598,0.0022222201247451,10436.625608415812,1324.6033415187203,-0.0037809252586276,60.806694758493855,0.0378425205433626,20.277540855768848,61.7930564667004,0.65,-107.49895336142396,2542.002672191077,-0.0005691184285746,141.74726598729492
-49.70959780358843,60.582707243103386,-0.0245796161024972,6.278555745167765,61.88898813706227,-144.52280085915424,0.0282798480881558,4.685007418575474,0.0,0.0078108080702373,-0.0253699944172058,-6.043584161260819e-05,1005.9775374080218,0.0007235132136806,-0.0205701742358035,-0.0695399478116776,0.2461233362802656,2551.6851787951587,0.0,-0.0005206450828253,-0.088648207351573,0.1482956108231,0.0,0.0151980779951152,-0.0239469219989747,208.16893125518467,-0.0046295620118211,0.0022473151086816,10436.828259785858,1334.735173390172,-0.0166257816116683,60.80112005954519,0.0403008645178025,20.27662736348268,61.7908014497162,0.65,-107.6215824344664,2575.765230135268,-0.0005704922212195,143.0339904836186
-49.872603270361886,60.578119192243584,-0.0247213293751229,6.278406847580504,61.89203747480328,-144.51531180680482,0.0284097713166741,4.7219432634505685,0.0,0.0077085102065786,-0.0255634295958422,1.719474832076836e-05,1017.2021220444116,0.0007318572962205,-0.0208768086388913,-0.0696487914886542,0.2467002014333029,2566.9151442038115,0.0,-0.0005238086619358,-0.0915721682605874,0.1483889422241533,0.0,0.0112753425778398,-0.0242337630916807,208.80483641355477,-0.004778459599082,0.0022684120800271,10437.030885396887,1343.9965134778863,-0.0302926015753923,60.79592441425864,0.0427653311356886,20.2757055539836,61.78862540667004,0.65,-107.71940124083524,2604.558088849099,-0.0005718135146781,144.0660857029871
-50.01310240049814,60.573877651108376,-0.0248506358466171,6.278270183969708,61.89461358808661,-144.50735193313648,0.0285036343678147,4.753923362072413,0.0,0.0075057159844882,-0.0257376570452734,9.324503551368286e-05,1027.0725184209298,0.0007398283575578,-0.0211489924287192,-0.0697741739665777,0.2472103620350259,2580.144104005022,0.0,-0.0005265943979805,-0.0942534762870772,0.1484816037759017,0.0,0.007923911808039,-0.0244890722892672,209.3192076337997,-0.0049151232098784,0.0022869206974443,10437.233483932603,1352.3814501247143,-0.0446102851422162,60.79111644461425,0.0452351892671891,20.27477530989251,61.78655563265276,0.65,-107.79087684333888,2629.2601872329474,-0.0005730613652606,145.0162574508365
-50.13456908732119,60.56993957988402,-0.0249690589344808,6.2781440382501135,61.89669651827448,-144.49891802156577,0.0285669789649994,4.781630702385534,0.0,0.0072090218349746,-0.0258947228476751,0.0001667445548285,1035.7361106532658,0.0007477809329175,-0.0213901972212626,-0.0698200017254437,0.2476646679483777,2591.665116145738,0.0,-0.0005290651242713,-0.0967277681394279,0.1485725816341707,0.0,0.0051123537994981,-0.0247166985120194,209.78575775111423,-0.0050412689294724,0.0023045496203674,10437.436054076848,1359.914721521529,-0.0592198479293403,60.786739317497016,0.0477098337799238,20.27383771029483,61.784600705189966,0.65,-107.84504555982365,2650.623203642162,-0.0005743410520142,145.98786093363086
-50.23381061339972,60.56626894269579,-0.0250768863237711,6.278026917087047,61.8982567597291,-144.49000729074575,0.0286050134974086,4.805429758869512,0.0,0.0068271294475503,-0.026036094438702,0.0002368006632804,1043.2353366841116,0.0007559663529362,-0.0216036690961018,-0.0696892448477212,0.2480724935889563,2601.74255358624,0.0,-0.0005312506624951,-0.0990259646123026,0.1486600184573971,0.0,0.0028049358587246,-0.0249202403361998,210.3235232548843,-0.0051583900925392,0.0023216346898033,10437.638594525011,1366.610525723222,-0.0738232890947101,60.78275781478912,0.0501887580786728,20.272894657868555,61.78277922292685,0.65,-107.8805807145117,2668.9536859563937,-0.0005755152615721,147.00181231000053
-50.31151325261227,60.56282487052171,-0.0251750080183325,6.277917450552732,61.8992728368909,-144.48061734553858,0.0286225709466,4.826186567702337,0.0,0.0063731783013073,-0.0261632887677768,0.0003026240242741,1049.8154654747093,0.0007643223252308,-0.021792475701158,-0.0694541006356919,0.2484414894004055,2610.4963303251,0.0,-0.0005332555532986,-0.1011763580692683,0.1487423381302476,0.0,0.0009668224988141,-0.025102870226369,210.9076234580558,-0.0052678566268545,0.0023378565020016,10437.841103992696,1372.4880450408864,-0.0886998526068772,60.77909799976079,0.0526715424494145,20.271948511340696,61.78109733736998,0.65,-107.90276214486194,2684.8532134360667,-0.0005766477308352,148.07029892685784
-50.3659858208593,60.55957470666885,-0.025265726649835,6.277814452545442,61.8997057457194,-144.47074612805346,0.0286242344773822,4.843800626584937,0.0,0.0058680755895833,-0.0262777943088005,0.0003636160005232,1055.5971298121558,0.0007724298125005,-0.0219588129163585,-0.0689128757307811,0.2487752951387509,2617.8115566238453,0.0,-0.0005349729302099,-0.1032035953044314,0.1488186786552312,0.0,-0.0004258571629724,-0.0252666520846857,211.52366765008708,-0.005370854634144,0.0023532698047835,10438.043581218495,1377.5733560265946,-0.103908776584534,60.77571759931166,0.0551578216263246,20.27100171729113,61.779571422065466,0.65,-107.8639934857472,2698.852799498125,-0.0005774587303622,149.15219041547408
-50.40667670504286,60.55649316877068,-0.0253501348230837,6.2777169404259165,61.89957840248068,-144.46039187351735,0.0286141793947523,4.859102483215581,0.0,0.00532174972016,-0.0263818403652191,0.0004193215254462,1060.6552209613444,0.0007800636383428,-0.0221052885305942,-0.0682946376038569,0.2490756895732614,2624.0237988770323,0.0,-0.0005365380184621,-0.1051276746544134,0.1488894889342043,0.0,-0.0014243539531744,-0.025413906855698,212.1421366099779,-0.0054683667536696,0.0023676554668004,10438.246024963446,1381.9327663759757,-0.1182294822115444,60.77255793836491,0.0576472534950921,20.270056198736143,61.778126293450256,0.65,-107.78244302216412,2711.2966535388337,-0.0005781608978821,150.18916958444063
-50.42913964402466,60.553562904504176,-0.0254276826343018,6.277624175607533,61.89892408818245,-144.449553058324,0.0285960899428436,4.872527710195848,0.0,0.004745253603503,-0.026476454217126,0.0004693886249945,1065.0662245904764,0.000787168577819,-0.0222342105306575,-0.0676312619455736,0.2493447227607282,2629.4869055205404,0.0,-0.0005379033805813,-0.1069635060806204,0.1489565329085684,0.0,-0.0020749187907328,-0.0255465978123466,212.7429912568927,-0.0055611315720531,0.0023810143121158,10438.448434001788,1385.615070658446,-0.1317439730318374,60.769581300973925,0.0601395151648265,20.26911290865548,61.77673514881873,0.65,-107.6938731976634,2722.4697749841416,-0.0005787815532101,151.169708660893
-50.4341438568535,60.55076185455681,-0.0254982424825301,6.277535592075525,61.89778095364339,-144.43822835414326,0.0285731986622708,4.884390592207145,0.0,0.0041493893992045,-0.026562566610279,0.0005135756974102,1068.9006273824516,0.0007937251585674,-0.0223476442059832,-0.0669379970000153,0.2495841174188002,2634.3586180430098,0.0,-0.0005390976027535,-0.1087223892633406,0.1490210305380016,0.0,-0.002422458602764,-0.0256664181741952,213.32065476892527,-0.0056497151040616,0.0023934914073675,10438.650807114413,1388.6597721124665,-0.1443431572284057,60.766760831355406,0.062634302976104,20.268172451180035,61.77538517151009,0.65,-107.6062762766942,2732.60714503399,-0.0005793245506895,152.088221679128
-50.42325455837817,60.5480706711696,-0.0255624123959302,6.277450750332148,61.89618740274015,-144.42641659566726,0.0285482876840965,4.894963732719582,0.0,0.0035440365382298,-0.0266413126250914,0.0005517441849156,1072.2236310917378,0.0007996730803967,-0.0224474886044934,-0.0662296055508499,0.24979504547896,2638.7439470858926,0.0,-0.0005401425316229,-0.1104129573435061,0.1490838198563792,0.0,-0.0025120598625037,-0.0257748844558086,213.87226182822684,-0.0057345568474383,0.0024054874040841,10438.853143086268,1391.120403472646,-0.1559201975134852,60.76408704160478,0.0651313274209959,20.26723519305589,61.77406246786449,0.65,-107.51959986220136,2741.9080208742007,-0.0005797815637324,152.93406532113997
-50.398551265452845,60.54547273897347,-0.0256210739174961,6.277369325865127,61.89419447353552,-144.41411675421838,0.0285236919259137,4.9044858158196325,0.0,0.0029381000775508,-0.0267138478677002,0.0005838489673603,1075.0965863618062,0.0008051352990583,-0.0225354676834979,-0.0654885836230221,0.2499782265535881,2642.7442884997,0.0,-0.000541067152959,-0.1120414365984108,0.1491451384626122,0.0,-0.0023879399487862,-0.0258733427101052,214.42309390074516,-0.0058159813144588,0.0024168826720354,10439.055440705044,1393.0599117874308,-0.1664068290254081,60.76152233345662,0.0676303080398238,20.266301534497774,61.77274955327358,0.65,-107.4339374392162,2750.5406577026,-0.0005801572381484,153.72391663537215
-50.361456935844814,60.5429544220622,-0.0256750930128466,6.277291100541983,61.89184296730833,-144.40132791377496,0.0285013146183255,4.913174535994954,0.0,0.0023396547243355,-0.0267812168435196,0.0006099292195854,1077.5770722977086,0.0008100710209608,-0.0226131242693668,-0.0647301174957918,0.2501341950825942,2646.455762162725,0.0,-0.0005418863248603,-0.1136118414180638,0.1492050419726774,0.0,-0.0020922684012332,-0.0259629710017691,214.96401030340235,-0.0058942066376032,0.0024276620822768,10439.257698761774,1394.5425244269034,-0.1757736845410808,60.75903867844584,0.0701309704128175,20.26537187938512,61.77142777093791,0.65,-107.34944152517602,2758.643807497457,-0.0005804567239629,154.45512527347333
-50.31308330655183,60.54050325528403,-0.0257252350802166,6.27721594981901,61.88917920556441,-144.38804924975844,0.0284826522068854,4.921212699256493,0.0,0.0017560685112257,-0.0268443183425912,0.0006301009515791,1079.7182925846182,0.0008145549546445,-0.0226818173043721,-0.0639688097976077,0.2502633860652947,2649.963499368111,0.0,-0.0005426123383462,-0.1151262508026078,0.1492638197978348,0.0,-0.0016644164559381,-0.0260447815747708,215.49028617444603,-0.0059693573605759,0.0024378319402612,10439.459916049294,1395.6303554288236,-0.1840218664093098,60.7566119279152,0.0726330448539149,20.264446464911394,61.77007795767862,0.65,-107.26665450976408,2766.3282340716905,-0.0005806881549003,155.12018319846027
-50.254762244160624,60.53810770657892,-0.0257721521156065,6.277143828183212,61.88624269126785,-144.37428001084544,0.0284688250136916,4.928752505759862,0.0,0.0011939814163911,-0.0269039024452653,0.0006445499082994,1081.568495249191,0.00081858158658,-0.022742729830084,-0.0632039867980949,0.2503662471627284,2653.339405701572,0.0,-0.0005432574663532,-0.1165851159628294,0.149321722069523,0.0,-0.0011405066697371,-0.0261196329872799,216.00148608196045,-0.0060414789963745,0.0024474666651593,10439.662091360471,1396.382776543998,-0.1911719659526752,60.75422469622528,0.0751362659937749,20.263525440242447,61.768681821839046,0.65,-107.18669621765862,2773.678867942135,-0.0005808627195346,155.7321409895377
-50.255818284057696,60.535817133443096,-0.0258128934752079,6.27707472828975,61.88306596302287,-144.3600195050522,0.0284606602155866,4.936067181744024,0.0,0.0006596617692389,-0.026961225623258,0.0006535254885743,1083.165015448476,0.0008221839999145,-0.0227966387203019,-0.0624073558854927,0.2504436490276614,2656.5097916684017,0.0,-0.0005447657962916,-0.1179880993693369,0.1493783082694359,0.0,-0.0005401762260926,-0.026188031537585,216.49466616145787,-0.0061105788898362,0.0024565214313707,10439.864223488808,1396.868062200398,-0.1972745359777188,60.75186388127659,0.0776403750230529,20.26260924655781,61.76707242922101,0.65,-106.99384646407668,2780.7490999916004,-0.0005802877631993,156.29593943370094
-50.1775373909887,60.53364699956737,-0.0258451020097042,6.277008540459176,61.87966842362498,-144.34526710660538,0.0284588378362289,4.942258369752373,0.0,0.0001585443617471,-0.0270096484473942,0.0006573368136926,1084.5186029327313,0.0008253097694079,-0.0228440782811019,-0.0616143126816243,0.2504936680238641,2659.135928270897,0.0,-0.0005451332807297,-0.1193369770518115,0.1494343589203707,0.0,0.0001162621745214,-0.0262502673232818,216.9676234775402,-0.0061767667204095,0.0024650917568575,10440.066311229815,1396.8192408542332,-0.2023868478502372,60.749529986880745,0.0801451106162764,20.26169780992988,61.76534959712316,0.65,-106.94372847473718,2787.556455314837,-0.0005802689074137,156.80782234980674
-50.09559028918498,60.5315036933518,-0.0258749788655388,6.276945192063531,61.8760862549851,-144.33002227178903,0.0284637254487689,4.94794069709175,0.0,-0.0003053089095453,-0.027055154458602,0.0006563387811465,1085.6512266374186,0.0008279879516386,-0.0228859694491227,-0.0608193540175493,0.2505141365630814,2661.557651625877,0.0,-0.000545617242102,-0.12063276906561,0.1494892964279214,0.0,0.0007946545641149,-0.0263069962891089,217.42326621314265,-0.0062401151160552,0.0024732231615988,10440.268353380698,1396.4107902033345,-0.2065022210511626,60.74721339598139,0.0826501843373959,20.26079151570155,61.7635282651712,0.65,-106.87799109675322,2794.1350563385304,-0.0005802571011835,157.2652748454966
-50.01004184410596,60.529390831229954,-0.0259038150718892,6.276884798336625,61.87235259089207,-144.3142845121955,0.0284753915857874,4.953426886069396,0.0,-0.0007284543727416,-0.02709934863508,0.0006509235964264,1086.595579718411,0.0008302554950588,-0.0229230385967837,-0.0600460635409311,0.2505055269367713,2664.020834371316,0.0,-0.0005460385928489,-0.1218726423760654,0.1495437187204172,0.0,0.0014685889349899,-0.026358719470405,217.86194067798857,-0.0063005088429613,0.0024809503350378,10440.47034874011,1395.8427508464456,-0.2096957955992351,60.74490448030807,0.0851553017760764,20.25989027598281,61.76159862362925,0.65,-106.81653149172064,2800.508873894969,-0.0005801928215552,157.6725852753679
-49.92155306458898,60.52730067567764,-0.0259316587126882,6.276827553523368,61.86850009120143,-144.29805336691908,0.0284936730251276,4.958811801662347,0.0,-0.0011082576783439,-0.0271423469838049,0.0006415135071765,1087.382384552123,0.000832159454463,-0.0229558460949822,-0.0592985373406923,0.2504693452820958,2666.57405457999,0.0,-0.0005464247408404,-0.123052152249149,0.1495979205201418,0.0,0.0021171368186479,-0.0264058038625416,218.28644890388665,-0.006357753656219,0.0024883111874212,10440.672296103246,1395.1909400456436,-0.2120272197982258,60.7425941173496,0.0876601800963862,20.258993970863624,61.75955116836365,0.65,-106.76390695513236,2806.683047515575,-0.0005801244104695,158.03517360701247
