RR,FxRL,pitch,ax,roll,vy,ay,x,y,sideslipFL,FyFL,longslipFR,FxFL,pitchrate,longslipFL,yaw,slip1,gas,sideslipFR,sideslipRR,RL,FyFR,az,signal,yawrate,FR,longslipRL,FxFR,FxRR,sideslipRL,FyRL,brake,steeringangel,FL,longslipRR,FyRR,signal,rollrate,slip,vx
7.202113342266429,5314.737751260082,-0.0134195512202273,6.384681493902971,-0.0013312266193149,-0.0031522415065455,-0.1377151269476866,4564.078797452446,-4850.898719274932,-0.0226385260975475,1454.2090020042865,-0.0014420845552369,-151.68877722037553,-0.1101921445682864,-0.0013688699158746,-0.0341847323920627,0.0,0.397579387738728,0.0241548392930029,-0.0317894555650307,4.574047100133017,-1483.9300667174546,-0.058102279853416,0.0,0.0023304069591549,2.7065705645413924,0.1415006216457385,-150.66237343056773,5178.334739690115,0.0173071442440817,-752.2109996148477,0.0,0.0,2.696294155486784,0.3249574740341553,575.1228925725694,2.582232488104391,0.0006994767353518,0.0,0.8384267442523092
7.293200114771682,5384.475082501075,-0.0145076644095004,6.474068178301657,-0.0013165646650788,-0.0045537674195633,-0.1465970089454318,4564.087530665101,-4850.899057321353,-0.021218458550159,1356.3875099461752,-0.0014310519829368,-151.4701216555368,-0.1075523577689616,-0.0013619751702215,-0.034158973420285,0.0,0.3903588110608659,0.022536490147357,-0.0305388702508139,4.374596712826607,-1382.0187514978077,-0.0170349441785506,0.0,0.0027940806402376,2.8996078835434465,0.1228242547910468,-150.77665727044766,5247.143396876233,0.0140436427802513,-716.3110263225753,0.0,0.0,2.886676499189792,0.3419493393292343,519.798431603628,2.7198305873960047,0.0020689220173478,0.0,0.9027063144358156
7.359896802648363,5468.359942918874,-0.0155647375846149,6.571327534797079,-0.0012890755879511,-0.0060345179238478,-0.1431352123871674,4564.096910900294,-4850.899431726396,-0.0198201341879574,1261.78005986951,-0.0014222742600366,-151.34505402826264,-0.104078758735956,-0.0013587842016378,-0.0341279946840883,0.0,0.3831376336747186,0.0209403051760696,-0.0295779106000713,4.148007754760841,-1283.145663496511,0.0217744186582765,0.0,0.0033539756501774,3.093810435070769,0.0976685159264774,-150.9398492091911,5313.32395019749,0.0107008558201458,-688.9463331718183,0.0,0.0,3.077761804417171,0.3560095996275279,479.2970629985328,2.85480812177308,0.0032850873575835,0.0,0.9678658350271192
7.484623837793377,5874.213383349828,-0.0165834982481852,6.864538262508575,-0.0012502287928846,-0.0075847468752271,-0.1536833920731614,4564.106949529357,-4850.899843437866,-0.018914583698759,1177.6425470704935,-0.001456007897773,-155.56709238980224,-0.1000340124848472,-0.0014339672846128,-0.0340924611273733,6.275821611824617,0.3745942596999604,0.0189678350167605,-0.0283624661519175,3.698253458234491,-1181.1588613454842,0.0544256798375549,0.0,0.0036081168157296,3.290644768458439,0.0483987984103659,-153.6609280415799,5377.609393662543,0.0077893726481225,-692.975178936222,0.0,0.0,3.272354931748972,0.3738059597063378,446.0424587256884,2.987006128393709,0.0043385588118889,-0.0073636953549693,1.034690500962045
7.449333106718774,5255.611110593691,-0.0175570713381576,6.538280167026846,-0.0012019016117257,-0.0091480511299087,0.001653148791098,4564.117657316339,-4850.900293560514,-0.0164274776769104,1088.8016916021852,-0.0014130812424834,-139.7919895289332,-0.094895094417531,-0.0013771600256529,-0.0340492856664361,6.274840311920387,0.3703247449208691,0.0184825318848669,-0.0287226635570664,3.728444847206162,-1090.611402266333,0.0797571072595957,0.0,0.0052057077543412,3.4860304449912656,0.0363313698551887,-145.55938978293344,5438.082356251626,0.0035515713982088,-606.3088569496706,0.0,0.0,3.460510121060757,0.3760742923841784,421.399021904075,3.1162672611605062,0.0053103794475477,-0.0083449952591994,1.1004503766695537
7.247586009343692,5192.692681412665,-0.0184741492429699,6.530877027592621,-0.0011388232695645,-0.0099785563194671,0.013068936905982,4564.129017632749,-4850.90077739231,-0.0144696118843062,962.0856607713092,-0.00132773742598,-142.59597786742586,-0.0889664871139599,-0.0012670987214052,-0.0339938858385703,6.274599633364322,0.3653161979983729,0.0175010427376067,-0.0268623253110324,3.8317082665354656,-1036.7298026002363,0.1248050088295494,0.0,0.0057400918105288,3.678411221312558,0.0294711762859779,-144.19252864191105,5493.684783349212,0.001876288151462,-380.580487257372,0.0,0.0,3.649367718154045,0.3595215545694789,417.47212746585126,3.2424359928577697,0.0072836441745103,-0.0085856738152639,1.166258722353548
6.930181271378202,5253.937682033215,-0.0193281445242335,6.600507093118141,-0.0010518521474311,-0.0101723899877803,-0.0028852460954125,4564.141034971977,-4850.901287231291,-0.012950046931312,851.2156727432105,-0.001327206750119,-146.81455771091322,-0.0823994817796158,-0.001280844945124,-0.0339379576096699,6.274903829099281,0.3600023998019661,0.0161353089184029,-0.0231873583404092,4.009419702926822,-972.1397704100448,0.1615534589292113,0.0,0.0053906425193147,3.866872533855392,0.0287821469285849,-145.04801255400776,5546.844239406032,0.0021200438411052,-271.7982210918251,0.0,0.0,3.838265443798016,0.3267383332372064,408.309022562396,3.365358818251381,0.0098661160432576,-0.0082814780803053,1.232220933564278
6.542731940974366,5297.995196311155,-0.020113613985556,6.659715773034084,-0.0009401972329254,-0.0102588160950871,-0.0152870781239233,4564.153713601836,-4850.901819860713,-0.0116334853888123,758.810742013663,-0.0013390000724587,-148.62505314072217,-0.075335212785267,-0.0013039804192179,-0.0338871789923807,6.275263278064276,0.3542191629907465,0.0147369276661239,-0.0194539878803785,4.204920452008789,-898.9723959317832,0.1926183561776967,0.0,0.0048023194711058,4.054506705201026,0.0292437628833326,-146.0201010756074,5595.458133307004,0.002353092973547,-251.5905807714225,0.0,0.0,4.028058753865418,0.2807805897621006,397.3453846065106,3.484884457907259,0.0121472301582787,-0.0079220291153099,1.2985859739322614
6.110328058728719,5328.103961369953,-0.0208265997502694,6.705578166668917,-0.0008092234227956,-0.0103686155910111,-0.002592918031701,4564.167057783388,-4850.902375464254,-0.0104833364013444,679.2547960071108,-0.0013391672894424,-149.36572257407153,-0.067966512186088,-0.0013152816796278,-0.0338424064179989,6.275573641640428,0.3481844515809883,0.0132390855844299,-0.0162337902791232,4.401773427449433,-822.3016331857037,0.2111472457354,0.0,0.0042028360982933,4.242738830405015,0.0296165174098428,-146.83887961481133,5637.532937338478,0.0022720300238087,-245.1096293210928,0.0,0.0,4.218757725370095,0.2232148375743202,399.3253934529523,3.600864062477944,0.0137833540492015,-0.0076116655391583,1.3653965271793154
5.649343066554513,5349.983861974164,-0.0214651547218163,6.739134459066428,-0.0006639146292796,-0.0103005260494191,0.0425617422792588,4564.181071577143,-4850.90295347255,-0.0094378070455253,609.1162959620945,-0.0013284690336473,-149.85662285449033,-0.0604879790199245,-0.0013208850841012,-0.0338039463675975,6.275981499411845,0.3421193619989969,0.0117554030992098,-0.013255204337655,4.59883878019249,-743.2803011398425,0.2247787132204494,0.0,0.0035265203852348,4.431710155554929,0.0298587023442473,-147.37604974465,5669.374203467962,0.0023093258029304,-239.80489624714264,0.0,0.0,4.41054060076997,0.1552120779916741,439.66384092345794,3.7131514172009816,0.0151542389378081,-0.0072038077677415,1.4326002394138089
5.1658612242929856,5371.127264856223,-0.0220287377079837,6.822405058105181,-0.0005035056576707,-0.0097077833462773,0.1010628856421823,4564.19575831447,-4850.903550453799,-0.0083588957347326,544.6377569130391,-0.0013312681079813,-150.66839276520278,-0.0529828085639597,-0.0013354310853606,-0.0337737459524523,6.276704331988684,0.3362049148565531,0.0104817666170338,-0.0097809574343129,4.801678639270613,-667.9236237344711,0.233460082761338,0.0,0.0025580556020577,4.620672649376516,0.0304484535615311,-147.8162036389635,5778.743179504619,0.0030456044147536,-265.61246080627654,0.0,0.0,4.603640956069186,0.0770272624825713,574.4162802709102,3.82160314634701,0.0168494697707312,-0.0064809751909017,1.5001147273815565
4.998871795862457,4888.807118023303,-0.0225167485374127,6.137776829771345,-0.0003235172372004,-0.0084609825732903,-0.0718689054937305,4564.211121024414,-4850.9041598552085,-0.007767381236313,484.9300093883476,-0.0010690141110421,-135.17053350042477,-0.0450755158630404,-0.0010165939468476,-0.0337574945963094,6.2777787258303634,0.3329416334751348,0.0087231130731169,-0.005083169828599,4.951083220756638,-595.6413944494807,0.2630936861567287,0.0,0.000616075225431,4.804687008952526,0.0240250703357243,-126.22465802467904,5126.657901150333,0.0051066168056706,-372.9315822668976,0.0,0.0,4.797275574869464,0.0331913053787107,659.403988130875,3.926078917349997,0.0188239663896845,-0.0054065813492224,1.566332473510677
5.1084423828182,4911.946411878362,-0.022919876229468,6.057415093266742,-0.0001344669578305,-0.0081011496605669,-0.0319424085978055,4564.227116612074,-4850.904781574599,-0.0069626498496227,443.74788856149314,-0.0013070336267649,-131.82683532636017,-0.036346521773472,-0.0010623304782462,-0.0337577375119185,6.278209930473292,0.3352505056946727,0.0070181152033954,-0.0028227130035391,5.156916608033092,-499.5115205304938,0.2688363776883627,0.0,-0.0003024315947064,4.973800678976454,0.0266208200170658,-136.6502180726804,4985.017052581051,0.0049563401939422,-481.6169700586889,0.0,0.0,4.972455556883344,0.0243205301152289,475.5642718642808,4.026441644346821,0.0185725958870898,-0.0049753767062946,1.628707824974855
5.283506955011781,4861.77180894453,-0.0232335890644,5.91685125278118,4.136916857077759e-05,-0.0085887299751904,-0.0252722451109389,4564.243723715566,-4850.905426086429,-0.0059863495111492,395.6868610717361,-0.0011521491188786,-133.33554957531936,-0.0272819565019097,-0.0012033803768693,-0.0337607335574566,6.278100579928978,0.3366512543377071,0.0055264958467395,-0.0027683422644695,5.323455760775159,-409.34319506713854,0.2440918133253114,0.0,-0.0002136057683365,5.141741481521365,0.0254333728905662,-137.78036871573386,4809.477816663116,0.0028640427577456,-423.3711282034224,0.0,0.0,5.13726663114253,0.024228055499699,361.55702473791433,4.122557690848458,0.0167099313757474,-0.0050847272506081,1.6890292837527443
5.458343333295535,4705.291530430908,-0.023456164319722,5.766830380382952,0.0001993064836705,-0.0086643283977046,0.0317435999072474,4564.260923668103,-4850.906093953252,-0.0050372286955962,343.31972498135195,-0.0010872800375041,-133.96970323713327,-0.0181579542626662,-0.0011695181388125,-0.0337621004711935,6.278228844622735,0.3373433305163477,0.0040570594954239,-0.0023252150305019,5.482885473729389,-324.3363381550309,0.2106185665939876,0.0,-0.0001229974689574,5.30328968923937,0.0240668999099928,-133.053403132292,4719.704487114525,0.0012895200803473,-278.88223901473856,0.0,0.0,5.298271331497295,0.0244698667881154,305.9825643101353,4.214297071260374,0.0151506837255336,-0.0049564625568515,1.747624504565077
5.620078420975721,4596.997880061331,-0.023588431919157,5.61754684612862,0.0003444172206691,-0.0081068436087684,0.0752668982821736,4564.278699992226,-4850.906778299487,-0.0039581942974226,287.8332780464656,-0.0011182530994809,-131.3066075201182,-0.0092389561912819,-0.001109990429271,-0.0337639486218129,6.278695196644226,0.3375906575438842,0.0027930610154313,-0.0012152181270144,5.647434892338036,-244.02832034009415,0.1736163164710019,0.0,-0.0002453973345891,5.458968448944859,0.0240630333245805,-132.6909152264536,4588.441753780045,0.0005491999546374,-158.2289171080567,0.0,0.0,5.455673227157094,0.0233594515871378,224.72575557282883,4.301533650965347,0.013996349271808,-0.00449011053536,1.8046312920539809
5.782334308006045,4472.281899225934,-0.0236334665781205,5.46672628730452,0.0004772730162906,-0.0073650011545819,0.0646730744814191,4564.29703727439,-4850.907474673995,-0.0027767745109573,226.41910822471397,-0.0010821802483117,-129.8896753662928,-0.0007042749225766,-0.001109830643206,-0.0337668813952026,6.279228447304834,0.3376598403628653,0.0017331114734729,-0.0002090428940681,5.804147678808891,-172.50176263298388,0.1235596328385507,0.0,-0.0003117492034279,5.611287048790388,0.0233786381137975,-131.73958377225733,4471.993151270162,-0.000117177337793,-70.22945206364612,0.0,0.0,5.608471784727964,0.0229906152121785,122.1484721428475,4.384145344677938,0.0126637008239075,-0.0039568598747519,1.860093388729707
5.938538963778375,4362.750476231258,-0.0235961912323934,5.3257087824376965,0.0005953018943678,-0.0066672055237035,0.0691916561397158,4564.315920419142,-4850.908182334665,-0.0016725853972379,162.32113840523232,-0.0010643603282267,-128.89505822961394,0.007260661191749,-0.0010857569448132,-0.0337698981673075,6.27970490725205,0.3376118037957146,0.000732455367941,0.000435390728986,5.960159812248783,-107.89245936533791,0.0745301185490632,0.0,-0.0002899762726833,5.76037476077536,0.0230625112767035,-130.7691694983408,4359.057176414267,-0.0009252897641361,11.871973520689702,0.0,0.0,5.757657858386267,0.0224502204978718,33.5453842474064,4.462014312776071,0.0110639677711596,-0.0034803999275364,1.9140806995447115
6.092874132946902,4259.294517416917,-0.0234828448552855,5.194534567580628,0.0006964699369053,-0.0059467344179939,0.0772731201349544,4564.335335376654,-4850.908900995381,-0.0007237530828486,101.70473393848792,-0.0010467352650454,-128.1777004309632,0.0145622686815711,-0.0010691919353189,-0.0337727444511413,6.28016458527757,0.3374095867664056,-0.0002625523556423,0.0009844673754007,6.112699508643055,-45.43157061660428,0.0254224602504334,0.0,-0.000287056290793,5.906422409922771,0.0226946357981365,-129.98422923047377,4256.8993311010245,-0.0016744816149874,92.09955275391968,0.0,0.0,5.903950578069974,0.022122459919906,-36.48573313210582,4.535027155311885,0.0093371805567302,-0.0030207219020165,1.9666976882361975
6.24708310353032,4154.829850601177,-0.0233004555100429,5.060112144682768,0.0007803653690159,-0.005142243584267,0.0830804848495069,4564.355269041046,-4850.909629566095,0.0001544628345033,45.484449821725306,-0.0010217629402559,-127.29179084595928,0.0211376773527423,-0.0010459910995994,-0.033775787008238,6.280640295272111,0.337108195078265,-0.0011535366722643,0.0015389395828633,6.265842684310527,14.42987164015787,-0.0228774933544357,0.0,-0.000322527199024,6.0497109858873,0.0223397219134729,-129.00784292492992,4150.608685624279,-0.0022551041021247,161.8117452358935,0.0,0.0,6.047758634433746,0.0217660197619287,-97.78693280636568,4.603075103400967,0.0076177097652804,-0.0025450119074755,2.018003033258577
6.401725885051996,4065.128038607588,-0.0230564513832092,4.94518698191837,0.000847125582399,-0.004291977062203,0.0843749552496681,4564.3757085206325,-4850.910366934237,0.0009820155062353,-7.829492262801772,-0.0010209449414968,-126.84242574695968,0.0269540156206787,-0.0010387111987895,-0.033779246523759,6.281113327059147,0.3367529314387626,-0.0019161763206156,0.0020420852917836,6.418727116191662,69.22055769568642,-0.0692947079634385,0.0,-0.0003642018500544,6.190181052738275,0.0220898935344353,-128.69288837627772,4062.193376320831,-0.0027060245739363,217.46707564894413,0.0,0.0,6.188794311750581,0.0214726619120528,-153.49788642717834,4.666054207686504,0.0059038349335122,-0.0020719801204388,2.068050414131545
6.553066132435012,3980.757773661104,-0.0227585572424609,4.835471721115857,0.000896695253782,-0.0034509991121355,0.0818610575897403,4564.396642112458,-4850.911112583664,0.0017173266851441,-57.8116220407248,-0.0010048943056416,-126.62538424114425,0.0319948115536469,-0.0010245634381575,-0.0337830712795068,6.281558801061085,0.3362215856918304,-0.0025940285605964,0.0024385506327046,6.567547544019198,118.50986416571324,-0.1136396832960019,0.0,-0.000395251602995,6.328793005342415,0.0218051682705768,-128.44196913376533,3977.455428850551,-0.0030738493594874,261.3646754013933,0.0,0.0,6.32783672579516,0.0212247933698811,-200.76612802607943,4.723865523572588,0.0041874473281405,-0.001626506118501,2.116959108267003
6.700844640047077,3901.2629805785073,-0.0224143727579824,4.732381171737832,0.0009294884219301,-0.0026351052451362,0.0791708480877112,4564.418058940681,-4850.911866364838,0.0023806804161341,-103.84079902453524,-0.0009941429485015,-126.33471819172156,0.036293790587274,-0.001011378936855,-0.0337871255544677,6.281972049925424,0.3355519909107204,-0.0032365627755925,0.0027380252667638,6.7128877519669246,164.2358135107154,-0.1581753581591669,0.0,-0.000411784250349,6.465631129918528,0.0215565834466519,-128.02856996077233,3898.01357632579,-0.003353037385885,295.30334628901284,0.0,0.0,6.46502529890042,0.0209827468151713,-237.9583940617464,4.776415292919181,0.00254620865914,-0.0012132572541621,2.1648031453960392
