,allando_v_chirp_a1_v10,allando_v_chirp_a1_v100,allando_v_chirp_a1_v105,allando_v_chirp_a1_v110,allando_v_chirp_a1_v115,allando_v_chirp_a1_v120,allando_v_chirp_a1_v125,allando_v_chirp_a1_v130,allando_v_chirp_a1_v135,allando_v_chirp_a1_v140,allando_v_chirp_a1_v15,allando_v_chirp_a1_v20,allando_v_chirp_a1_v25,allando_v_chirp_a1_v30,allando_v_chirp_a1_v35,allando_v_chirp_a1_v40,allando_v_chirp_a1_v45,allando_v_chirp_a1_v5,allando_v_chirp_a1_v50,allando_v_chirp_a1_v55,allando_v_chirp_a1_v60,allando_v_chirp_a1_v65,allando_v_chirp_a1_v70,allando_v_chirp_a1_v75,allando_v_chirp_a1_v80,allando_v_chirp_a1_v85,allando_v_chirp_a1_v90,allando_v_chirp_a1_v95,allando_v_chirp_a3_v10,allando_v_chirp_a3_v100,allando_v_chirp_a3_v105,allando_v_chirp_a3_v110,allando_v_chirp_a3_v115,allando_v_chirp_a3_v120,allando_v_chirp_a3_v125,allando_v_chirp_a3_v130,allando_v_chirp_a3_v135,allando_v_chirp_a3_v140,allando_v_chirp_a3_v15,allando_v_chirp_a3_v20,allando_v_chirp_a3_v25,allando_v_chirp_a3_v30,allando_v_chirp_a3_v35,allando_v_chirp_a3_v40,allando_v_chirp_a3_v45,allando_v_chirp_a3_v5,allando_v_chirp_a3_v50,allando_v_chirp_a3_v55,allando_v_chirp_a3_v60,allando_v_chirp_a3_v65,allando_v_chirp_a3_v70,allando_v_chirp_a3_v75,allando_v_chirp_a3_v80,allando_v_chirp_a3_v85,allando_v_chirp_a3_v90,allando_v_chirp_a3_v95,allando_v_chirp_a5_v10,allando_v_chirp_a5_v100,allando_v_chirp_a5_v105,allando_v_chirp_a5_v110,allando_v_chirp_a5_v115,allando_v_chirp_a5_v120,allando_v_chirp_a5_v125,allando_v_chirp_a5_v130,allando_v_chirp_a5_v135,allando_v_chirp_a5_v140,allando_v_chirp_a5_v15,allando_v_chirp_a5_v20,allando_v_chirp_a5_v25,allando_v_chirp_a5_v30,allando_v_chirp_a5_v35,allando_v_chirp_a5_v40,allando_v_chirp_a5_v45,allando_v_chirp_a5_v5,allando_v_chirp_a5_v50,allando_v_chirp_a5_v55,allando_v_chirp_a5_v60,allando_v_chirp_a5_v65,allando_v_chirp_a5_v70,allando_v_chirp_a5_v75,allando_v_chirp_a5_v80,allando_v_chirp_a5_v85,allando_v_chirp_a5_v90,allando_v_chirp_a5_v95
allando_v_chirp_a3_v95,0.927043,0.957730,0.944451,0.952100,0.946373,0.946175,0.945007,0.943890,0.948047,0.949839,0.934198,0.938117,0.943229,0.940813,0.944717,0.944669,0.945564,0.893234,0.944652,0.944934,0.954211,0.949406,0.952570,0.946409,0.953378,0.962734,0.972028,0.953389,0.949844,0.977628,0.979029,0.965049,0.970935,0.963697,0.964438,0.961643,0.963035,0.963787,0.956910,0.957297,0.957848,0.962130,0.962560,0.964513,0.962213,0.916973,0.964933,0.965271,0.967522,0.973820,0.970490,0.974676,0.969252,0.976578,0.986596,1.000000,0.940261,0.979073,0.965587,0.965288,0.954908,0.961995,0.955444,0.957186,0.954194,0.955850,0.950834,0.963477,0.961384,0.960215,0.963138,0.964430,0.963830,0.914410,0.963160,0.962135,0.961630,0.966151,0.967404,0.965172,0.967688,0.961347,0.966335,0.975823
allando_v_chirp_a5_v10,0.947264,0.938357,0.926632,0.935888,0.932718,0.930570,0.928036,0.928468,0.930746,0.935866,0.946650,0.947258,0.951213,0.950067,0.952125,0.951655,0.951333,0.934615,0.950986,0.946787,0.951038,0.946117,0.949683,0.942773,0.944463,0.936283,0.938680,0.933096,0.971828,0.937849,0.939417,0.930135,0.934399,0.930887,0.929555,0.928515,0.930159,0.930930,0.967904,0.962312,0.958730,0.958892,0.958321,0.956985,0.957018,0.959520,0.956061,0.957011,0.954239,0.952050,0.948802,0.951380,0.943954,0.945301,0.939023,0.940261,1.000000,0.938683,0.931792,0.932389,0.926242,0.932017,0.928437,0.929471,0.926673,0.926599,0.971658,0.960833,0.959580,0.955277,0.954129,0.955209,0.956247,0.962736,0.954538,0.953135,0.953001,0.952009,0.947456,0.943668,0.947688,0.940415,0.940967,0.937201
allando_v_chirp_a5_v100,0.918204,0.947133,0.936999,0.940446,0.939211,0.936239,0.939218,0.936063,0.940514,0.943795,0.926388,0.930143,0.935368,0.933782,0.936881,0.936755,0.937420,0.885007,0.937291,0.933965,0.944853,0.943176,0.945358,0.939042,0.947597,0.953960,0.958391,0.943840,0.943839,0.965689,0.966386,0.957074,0.960265,0.958304,0.956831,0.958244,0.958964,0.960835,0.952982,0.952549,0.953061,0.955643,0.956322,0.957873,0.955403,0.909771,0.958657,0.959662,0.958944,0.964118,0.963829,0.965975,0.960332,0.968010,0.974888,0.979073,0.938683,1.000000,0.978891,0.976377,0.968308,0.972778,0.968109,0.968140,0.968163,0.967306,0.950285,0.964387,0.963195,0.961859,0.964354,0.966360,0.968204,0.910047,0.968908,0.968434,0.967778,0.972406,0.974535,0.977037,0.978899,0.972975,0.979684,0.988711
allando_v_chirp_a5_v105,0.912532,0.958479,0.942523,0.946162,0.945252,0.941598,0.943030,0.941766,0.948872,0.947484,0.923062,0.927543,0.932253,0.928347,0.932420,0.932356,0.936980,0.877870,0.932591,0.933251,0.939504,0.938766,0.939170,0.939031,0.939727,0.944937,0.946084,0.959496,0.937097,0.978881,0.975679,0.962383,0.964361,0.963077,0.961123,0.962935,0.962484,0.967582,0.945774,0.948300,0.949801,0.951199,0.951623,0.953089,0.952836,0.900530,0.957042,0.954562,0.956610,0.958075,0.958881,0.958937,0.958531,0.959349,0.964825,0.965587,0.931792,0.978891,1.000000,0.990914,0.974344,0.976592,0.973643,0.973097,0.971504,0.971103,0.943095,0.953793,0.958413,0.958924,0.959319,0.959702,0.963166,0.901498,0.964265,0.964884,0.964579,0.969334,0.968955,0.970822,0.971080,0.969880,0.970724,0.977591
allando_v_chirp_a5_v110,0.909779,0.958171,0.940297,0.947980,0.940922,0.940210,0.939665,0.939717,0.947168,0.945206,0.919798,0.923998,0.930343,0.927667,0.930315,0.931386,0.933548,0.877453,0.932704,0.933085,0.941724,0.936859,0.938882,0.932983,0.937602,0.937764,0.944103,0.955225,0.938454,0.975460,0.978274,0.961449,0.967116,0.960479,0.961471,0.961506,0.962278,0.967159,0.944202,0.946256,0.947775,0.951010,0.951004,0.952171,0.951528,0.901042,0.955090,0.955248,0.957041,0.961357,0.957911,0.959534,0.954312,0.958503,0.959615,0.965288,0.932389,0.976377,0.990914,1.000000,0.972977,0.980533,0.972958,0.974639,0.971495,0.972229,0.943471,0.952237,0.957130,0.957638,0.959419,0.959559,0.962565,0.902981,0.963415,0.964138,0.965239,0.970778,0.971388,0.969878,0.971475,0.966388,0.970231,0.972336
allando_v_chirp_a5_v115,0.908578,0.943292,0.955333,0.946899,0.947401,0.942701,0.945427,0.943663,0.947551,0.947986,0.916275,0.922258,0.925917,0.921089,0.924007,0.922842,0.928647,0.871588,0.923995,0.925411,0.932369,0.931746,0.933136,0.935397,0.936259,0.932548,0.934428,0.941098,0.930349,0.962334,0.961880,0.976511,0.964889,0.966065,0.961986,0.963889,0.964612,0.967177,0.941834,0.944054,0.946233,0.944520,0.946046,0.946048,0.947824,0.896178,0.949476,0.947192,0.952246,0.952435,0.953654,0.953275,0.955834,0.956147,0.954352,0.954908,0.926242,0.968308,0.974344,0.972977,1.000000,0.978458,0.977409,0.974761,0.974730,0.974882,0.937560,0.946297,0.953534,0.953572,0.953228,0.952761,0.957322,0.897790,0.957953,0.957484,0.959551,0.961644,0.964637,0.963552,0.964144,0.965736,0.965898,0.966576
allando_v_chirp_a5_v120,0.911599,0.950988,0.948998,0.959658,0.949896,0.949982,0.946821,0.946837,0.947595,0.951207,0.922661,0.928011,0.930244,0.928323,0.930535,0.932021,0.935834,0.878996,0.935167,0.938522,0.947005,0.940905,0.941707,0.935934,0.940560,0.934833,0.940616,0.941546,0.938864,0.963390,0.970119,0.967835,0.980631,0.967482,0.970800,0.966733,0.969817,0.970092,0.943202,0.948800,0.950085,0.950283,0.950309,0.950979,0.951563,0.902767,0.954370,0.955962,0.961654,0.965319,0.959973,0.961328,0.955861,0.960248,0.956744,0.961995,0.932017,0.972778,0.976592,0.980533,0.978458,1.000000,0.981425,0.984592,0.978306,0.980616,0.942431,0.950189,0.958199,0.958655,0.958159,0.958826,0.961976,0.905168,0.963151,0.963810,0.965607,0.972407,0.973090,0.970034,0.971797,0.968452,0.970978,0.969208
allando_v_chirp_a5_v125,0.906213,0.941754,0.944237,0.949563,0.961642,0.955891,0.948095,0.945733,0.946948,0.948668,0.922935,0.925212,0.928044,0.922711,0.926337,0.924784,0.933807,0.874050,0.928765,0.932861,0.936921,0.934605,0.936571,0.934855,0.933386,0.932815,0.933817,0.938019,0.934373,0.959920,0.961903,0.965801,0.967371,0.982011,0.976176,0.968598,0.967732,0.968555,0.940292,0.947443,0.947959,0.947206,0.945876,0.948554,0.948473,0.899433,0.952307,0.950948,0.955911,0.957242,0.957133,0.956311,0.954995,0.954279,0.955012,0.955444,0.928437,0.968109,0.973643,0.972958,0.977409,0.981425,1.000000,0.990673,0.979013,0.979164,0.938896,0.947364,0.956779,0.956163,0.955289,0.954401,0.959763,0.901417,0.960290,0.959343,0.961862,0.965463,0.966202,0.965961,0.966971,0.965740,0.963936,0.966184
allando_v_chirp_a5_v130,0.906363,0.945232,0.942981,0.952488,0.958707,0.958812,0.946965,0.948008,0.947251,0.950992,0.922753,0.926904,0.927844,0.922598,0.927482,0.925792,0.934521,0.874696,0.929941,0.936511,0.940736,0.935857,0.935244,0.933935,0.933444,0.932142,0.935261,0.936506,0.934289,0.959100,0.964757,0.963790,0.971275,0.976266,0.980852,0.967887,0.970243,0.969332,0.939865,0.948003,0.950095,0.947647,0.946435,0.948429,0.948051,0.899387,0.952015,0.951952,0.958440,0.959168,0.955769,0.955941,0.953983,0.954331,0.954295,0.957186,0.929471,0.968140,0.973097,0.974639,0.974761,0.984592,0.990673,1.000000,0.979512,0.983448,0.939245,0.946985,0.957209,0.958103,0.955613,0.954929,0.959458,0.901438,0.960254,0.960257,0.962859,0.969113,0.968159,0.964759,0.965993,0.965612,0.964194,0.966591
allando_v_chirp_a5_v135,0.902840,0.940589,0.942269,0.944592,0.946891,0.944309,0.962169,0.955751,0.955984,0.951498,0.927236,0.923324,0.925622,0.922095,0.924133,0.925299,0.929903,0.870794,0.927664,0.926811,0.935140,0.934277,0.934906,0.930274,0.933052,0.930771,0.932961,0.936067,0.930303,0.958244,0.960747,0.962796,0.963686,0.965799,0.964334,0.979399,0.977637,0.975744,0.936832,0.951701,0.946772,0.947259,0.946018,0.947328,0.946662,0.894129,0.950982,0.950117,0.951597,0.954306,0.955018,0.954629,0.950947,0.953649,0.952336,0.954194,0.926673,0.968163,0.971504,0.971495,0.974730,0.978306,0.979013,0.979512,1.000000,0.989364,0.935742,0.944095,0.958850,0.955263,0.955505,0.954955,0.958368,0.895775,0.958999,0.960780,0.959444,0.964799,0.964425,0.965744,0.966060,0.960605,0.964403,0.965949
allando_v_chirp_a5_v140,0.902479,0.942445,0.943893,0.949323,0.945589,0.947949,0.958510,0.957922,0.954703,0.950097,0.926424,0.923425,0.925861,0.921842,0.923530,0.923601,0.930338,0.871594,0.926514,0.932716,0.937677,0.932660,0.933144,0.929413,0.931852,0.931314,0.933611,0.934190,0.930371,0.956334,0.961909,0.964292,0.967354,0.965181,0.968588,0.975836,0.979830,0.974587,0.936284,0.950431,0.946656,0.946268,0.945185,0.947084,0.945801,0.896774,0.950474,0.949206,0.956169,0.957030,0.954053,0.952692,0.951063,0.952016,0.953583,0.955850,0.926599,0.967306,0.971103,0.972229,0.974882,0.980616,0.979164,0.983448,0.989364,1.000000,0.936731,0.944733,0.958484,0.955275,0.954432,0.954042,0.958106,0.898780,0.958766,0.959194,0.961014,0.967944,0.967238,0.964278,0.963793,0.961865,0.962299,0.965386
allando_v_chirp_a5_v15,0.944906,0.940143,0.928997,0.937952,0.934352,0.931260,0.930187,0.929899,0.932641,0.937423,0.944663,0.946795,0.950381,0.948431,0.949790,0.948976,0.950060,0.920855,0.948142,0.944632,0.951030,0.946607,0.949912,0.945117,0.947025,0.939221,0.941197,0.935201,0.970417,0.947082,0.949446,0.939795,0.943412,0.941125,0.937856,0.936950,0.938572,0.939261,0.976321,0.970216,0.965786,0.964531,0.964587,0.963849,0.964345,0.945342,0.963254,0.961756,0.960828,0.961376,0.958388,0.959742,0.955708,0.955845,0.950097,0.950834,0.971658,0.950285,0.943095,0.943471,0.937560,0.942431,0.938896,0.939245,0.935742,0.936731,1.000000,0.973722,0.969119,0.964900,0.964053,0.964564,0.965960,0.946601,0.964896,0.962320,0.962237,0.960395,0.958387,0.954262,0.957083,0.953581,0.953803,0.948990
allando_v_chirp_a5_v20,0.945077,0.944029,0.932541,0.938729,0.936832,0.933823,0.933162,0.931995,0.935430,0.939540,0.945617,0.947093,0.950029,0.946505,0.949043,0.947243,0.948583,0.911432,0.944727,0.942346,0.949598,0.945267,0.949460,0.948169,0.950404,0.949988,0.949889,0.940827,0.966147,0.954919,0.956331,0.946852,0.949234,0.947730,0.944328,0.944269,0.945225,0.946184,0.974550,0.973263,0.971713,0.970172,0.970661,0.968902,0.967557,0.936186,0.966459,0.964186,0.964173,0.965196,0.961838,0.963950,0.961994,0.963587,0.963422,0.963477,0.960833,0.964387,0.953793,0.952237,0.946297,0.950189,0.947364,0.946985,0.944095,0.944733,0.973722,1.000000,0.979523,0.972463,0.970776,0.971538,0.971392,0.936424,0.971174,0.967644,0.966789,0.966157,0.965177,0.961437,0.964217,0.962194,0.962501,0.963480
allando_v_chirp_a5_v25,0.939009,0.945520,0.938486,0.946382,0.945331,0.942150,0.947189,0.946494,0.949056,0.950005,0.951506,0.951665,0.952374,0.949018,0.950886,0.949424,0.951031,0.910186,0.949144,0.947680,0.952496,0.949548,0.950984,0.947077,0.948525,0.943428,0.945366,0.940931,0.964786,0.958839,0.960221,0.954229,0.957524,0.956560,0.954778,0.958317,0.959787,0.959767,0.969966,0.978178,0.976615,0.974469,0.974557,0.973622,0.971111,0.933210,0.971336,0.970927,0.969533,0.969009,0.967158,0.968446,0.962374,0.963925,0.959756,0.961384,0.959580,0.963195,0.958413,0.957130,0.953534,0.958199,0.956779,0.957209,0.958850,0.958484,0.969119,0.979523,1.000000,0.982310,0.978264,0.976745,0.977859,0.933502,0.975423,0.974731,0.971764,0.972679,0.969358,0.966828,0.968909,0.963332,0.963878,0.962397
allando_v_chirp_a5_v30,0.935299,0.945137,0.938752,0.945400,0.944034,0.942272,0.942102,0.941704,0.944245,0.948424,0.944042,0.956795,0.952790,0.948655,0.950434,0.948125,0.951575,0.905818,0.948724,0.947983,0.950733,0.947361,0.949425,0.946369,0.946543,0.942014,0.943545,0.940347,0.960090,0.958896,0.960263,0.955007,0.957895,0.955764,0.955874,0.954945,0.956064,0.957800,0.964163,0.970300,0.978997,0.973745,0.973174,0.972525,0.971126,0.928979,0.971718,0.970554,0.970530,0.967592,0.965972,0.967432,0.962759,0.962870,0.959362,0.960215,0.955277,0.961859,0.958924,0.957638,0.953572,0.958655,0.956163,0.958103,0.955263,0.955275,0.964900,0.972463,0.982310,1.000000,0.981535,0.979511,0.978548,0.929325,0.976979,0.974826,0.972911,0.973601,0.968860,0.966154,0.968014,0.963517,0.962511,0.961386
allando_v_chirp_a5_v35,0.936319,0.947367,0.937997,0.944836,0.943343,0.940139,0.942825,0.941439,0.944232,0.947778,0.943056,0.947038,0.960785,0.957332,0.955096,0.952085,0.953649,0.905577,0.952650,0.949081,0.952099,0.948330,0.953106,0.948144,0.949824,0.943724,0.945698,0.941919,0.960080,0.960829,0.962348,0.954287,0.957419,0.955186,0.953278,0.953374,0.955658,0.956492,0.964523,0.968278,0.970225,0.980616,0.980533,0.975569,0.974013,0.929426,0.974611,0.973010,0.970792,0.968844,0.966993,0.970457,0.965245,0.966316,0.961308,0.963138,0.954129,0.964354,0.959319,0.959419,0.953228,0.958159,0.955289,0.955613,0.955505,0.954432,0.964053,0.970776,0.978264,0.981535,1.000000,0.989635,0.984189,0.929409,0.980753,0.980508,0.976324,0.976806,0.970209,0.967381,0.970670,0.964643,0.965361,0.963494
allando_v_chirp_a5_v40,0.938510,0.946836,0.937945,0.944704,0.941768,0.938964,0.941666,0.940549,0.944309,0.947492,0.943076,0.947885,0.958420,0.958356,0.957784,0.955240,0.953863,0.905870,0.953217,0.949797,0.953284,0.948252,0.952772,0.949784,0.951462,0.945937,0.947238,0.942698,0.960400,0.960776,0.962158,0.953712,0.957630,0.953807,0.952292,0.953165,0.955604,0.957524,0.965022,0.967235,0.968958,0.977010,0.981539,0.977241,0.976311,0.930820,0.974332,0.973585,0.970759,0.969247,0.966218,0.969638,0.965790,0.967117,0.962930,0.964430,0.955209,0.966360,0.959702,0.959559,0.952761,0.958826,0.954401,0.954929,0.954955,0.954042,0.964564,0.971538,0.976745,0.979511,0.989635,1.000000,0.987266,0.930061,0.984813,0.981875,0.978853,0.978017,0.972059,0.968731,0.972071,0.967088,0.968226,0.965373
allando_v_chirp_a5_v45,0.936104,0.948451,0.939537,0.947228,0.944864,0.942297,0.943716,0.942426,0.946124,0.949654,0.943046,0.946893,0.955396,0.954459,0.959910,0.958875,0.958055,0.906755,0.955664,0.951873,0.954923,0.950344,0.955098,0.948588,0.950467,0.946066,0.947288,0.943933,0.961477,0.961827,0.963600,0.956903,0.959807,0.958017,0.955340,0.956533,0.957130,0.959416,0.965434,0.967784,0.969879,0.974666,0.976707,0.982300,0.980518,0.932118,0.978079,0.975695,0.974069,0.971746,0.969562,0.971290,0.965832,0.966654,0.963701,0.963830,0.956247,0.968204,0.963166,0.962565,0.957322,0.961976,0.959763,0.959458,0.958368,0.958106,0.965960,0.971392,0.977859,0.978548,0.984189,0.987266,1.000000,0.931723,0.990530,0.986097,0.983082,0.982239,0.977020,0.973322,0.975213,0.969798,0.969629,0.967926
allando_v_chirp_a5_v5,0.936765,0.918382,0.908454,0.917706,0.913528,0.911718,0.906600,0.907256,0.909961,0.914098,0.935006,0.933085,0.938013,0.937730,0.938377,0.937269,0.936014,0.944902,0.935704,0.934069,0.935603,0.929723,0.933626,0.924522,0.926553,0.918076,0.919919,0.912805,0.950550,0.910097,0.913302,0.905620,0.910332,0.907312,0.904466,0.901055,0.903404,0.903438,0.943420,0.936635,0.933179,0.935854,0.936436,0.935276,0.932586,0.973871,0.931757,0.931768,0.932418,0.928739,0.924562,0.926516,0.918441,0.918956,0.913546,0.914410,0.962736,0.910047,0.901498,0.902981,0.897790,0.905168,0.901417,0.901438,0.895775,0.898780,0.946601,0.936424,0.933502,0.929325,0.929409,0.930061,0.931723,1.000000,0.928149,0.925186,0.926316,0.925070,0.919837,0.915505,0.918882,0.913146,0.911757,0.908158
allando_v_chirp_a5_v50,0.937258,0.947637,0.939509,0.946975,0.943661,0.941455,0.942749,0.941823,0.944657,0.949994,0.941655,0.946680,0.953604,0.953156,0.957426,0.957746,0.959683,0.904955,0.956591,0.951946,0.954741,0.949406,0.953647,0.950989,0.951877,0.945962,0.946521,0.943376,0.960489,0.960907,0.962797,0.956063,0.958702,0.956626,0.954255,0.955424,0.956253,0.958108,0.964818,0.966349,0.968965,0.972522,0.975848,0.978614,0.982269,0.928578,0.980043,0.977212,0.973771,0.971485,0.969044,0.969687,0.967468,0.967506,0.963375,0.963160,0.954538,0.968908,0.964265,0.963415,0.957953,0.963151,0.960290,0.960254,0.958999,0.958766,0.964896,0.971174,0.975423,0.976979,0.980753,0.984813,0.990530,0.928149,1.000000,0.989167,0.986421,0.982984,0.978415,0.974142,0.975536,0.972968,0.972784,0.968804
allando_v_chirp_a5_v55,0.934059,0.947091,0.937052,0.945915,0.941710,0.939279,0.942804,0.942001,0.942785,0.949352,0.941028,0.943746,0.952705,0.949937,0.953214,0.954184,0.958675,0.903323,0.957084,0.950738,0.954320,0.948868,0.951800,0.948047,0.949180,0.943294,0.944731,0.941725,0.959635,0.960654,0.963034,0.954672,0.958639,0.954289,0.952902,0.955182,0.957290,0.956899,0.963156,0.965896,0.967249,0.973092,0.973272,0.974696,0.976901,0.925344,0.980596,0.977493,0.971323,0.969759,0.967792,0.968961,0.964607,0.965667,0.961180,0.962135,0.953135,0.968434,0.964884,0.964138,0.957484,0.963810,0.959343,0.960257,0.960780,0.959194,0.962320,0.967644,0.974731,0.974826,0.980508,0.981875,0.986097,0.925186,0.989167,1.000000,0.986436,0.983550,0.977599,0.973651,0.975900,0.970564,0.971409,0.968631
allando_v_chirp_a5_v60,0.934004,0.946929,0.937299,0.947479,0.941490,0.941115,0.939904,0.941051,0.941288,0.948342,0.937906,0.941750,0.949343,0.947571,0.949848,0.950084,0.956114,0.901365,0.954736,0.951806,0.954611,0.947300,0.950196,0.947904,0.948749,0.940751,0.942753,0.940357,0.958327,0.960108,0.963949,0.955925,0.959970,0.955792,0.955463,0.954853,0.956900,0.956465,0.961318,0.962490,0.965000,0.969162,0.971307,0.972113,0.975882,0.926181,0.976724,0.977637,0.974645,0.972015,0.968150,0.967773,0.966576,0.966181,0.961081,0.961630,0.953001,0.967778,0.964579,0.965239,0.959551,0.965607,0.961862,0.962859,0.959444,0.961014,0.962237,0.966789,0.971764,0.972911,0.976324,0.978853,0.983082,0.926316,0.986421,0.986436,1.000000,0.986001,0.982485,0.975191,0.976178,0.974162,0.973516,0.967496
allando_v_chirp_a5_v65,0.932051,0.951743,0.939722,0.952292,0.945560,0.946553,0.943580,0.946403,0.944895,0.948019,0.940229,0.942658,0.949706,0.947839,0.951015,0.950124,0.954496,0.901420,0.952581,0.957525,0.959261,0.951261,0.951684,0.947510,0.948566,0.944251,0.946903,0.942628,0.958159,0.963820,0.968774,0.958934,0.966849,0.959561,0.962288,0.958915,0.963545,0.961675,0.960660,0.962871,0.964629,0.969704,0.969674,0.971641,0.971036,0.924929,0.973690,0.973924,0.979025,0.976492,0.969782,0.969418,0.966429,0.966809,0.964360,0.966151,0.952009,0.972406,0.969334,0.970778,0.961644,0.972407,0.965463,0.969113,0.964799,0.967944,0.960395,0.966157,0.972679,0.973601,0.976806,0.978017,0.982239,0.925070,0.982984,0.983550,0.986001,1.000000,0.986293,0.978951,0.979077,0.975558,0.974387,0.972670
allando_v_chirp_a5_v70,0.928552,0.949433,0.937446,0.950771,0.941505,0.942635,0.940395,0.940457,0.941800,0.944546,0.932194,0.935178,0.941339,0.940010,0.941864,0.942996,0.945315,0.894203,0.944740,0.948046,0.958412,0.949034,0.951002,0.946489,0.949948,0.941602,0.946016,0.940412,0.954774,0.963534,0.968690,0.958040,0.966424,0.959246,0.960637,0.958917,0.961124,0.960904,0.958532,0.958621,0.961012,0.962616,0.964470,0.965433,0.967759,0.918624,0.967796,0.968354,0.974008,0.979602,0.971443,0.970722,0.968333,0.970436,0.964397,0.967404,0.947456,0.974535,0.968955,0.971388,0.964637,0.973090,0.966202,0.968159,0.964425,0.967238,0.958387,0.965177,0.969358,0.968860,0.970209,0.972059,0.977020,0.919837,0.978415,0.977599,0.982485,0.986293,1.000000,0.982862,0.982503,0.979398,0.979099,0.973038
allando_v_chirp_a5_v75,0.924469,0.946058,0.940414,0.943674,0.941905,0.938337,0.942685,0.939147,0.942586,0.945509,0.931481,0.934899,0.939914,0.940636,0.940614,0.942368,0.944460,0.890768,0.946084,0.942487,0.952818,0.960224,0.957352,0.947991,0.952457,0.944281,0.946362,0.940876,0.952717,0.962301,0.965464,0.958757,0.960394,0.959328,0.956306,0.958744,0.958590,0.960710,0.954343,0.956405,0.957143,0.959824,0.960208,0.962196,0.961560,0.915200,0.965721,0.966970,0.968024,0.972103,0.980572,0.976332,0.968030,0.970931,0.965178,0.965172,0.943668,0.977037,0.970822,0.969878,0.963552,0.970034,0.965961,0.964759,0.965744,0.964278,0.954262,0.961437,0.966828,0.966154,0.967381,0.968731,0.973322,0.915505,0.974142,0.973651,0.975191,0.978951,0.982862,1.000000,0.989005,0.980095,0.980676,0.974738
allando_v_chirp_a5_v80,0.927129,0.947536,0.939544,0.944562,0.943079,0.938374,0.941399,0.938149,0.941920,0.946215,0.932468,0.935816,0.941677,0.943001,0.942471,0.944961,0.943570,0.893997,0.947852,0.941480,0.953767,0.955231,0.961707,0.946979,0.953869,0.942341,0.947643,0.941383,0.955310,0.963752,0.967139,0.958634,0.962013,0.960018,0.957295,0.958166,0.959120,0.960792,0.957406,0.958395,0.959198,0.963561,0.963961,0.964305,0.964100,0.918003,0.965807,0.968892,0.966534,0.972306,0.975516,0.981649,0.967548,0.973073,0.964063,0.967688,0.947688,0.978899,0.971080,0.971475,0.964144,0.971797,0.966971,0.965993,0.966060,0.963793,0.957083,0.964217,0.968909,0.968014,0.970670,0.972071,0.975213,0.918882,0.975536,0.975900,0.976178,0.979077,0.982503,0.989005,1.000000,0.979225,0.983245,0.974676
allando_v_chirp_a5_v85,0.930320,0.942715,0.936782,0.942897,0.940331,0.938343,0.936002,0.935707,0.937725,0.942533,0.926765,0.933341,0.938543,0.936252,0.937842,0.936162,0.944208,0.888038,0.936928,0.941861,0.945795,0.946264,0.945567,0.960368,0.951842,0.943695,0.940472,0.938034,0.947562,0.960554,0.962567,0.956128,0.959892,0.958262,0.956820,0.954094,0.955556,0.957023,0.955769,0.953104,0.956508,0.956827,0.961541,0.958295,0.963019,0.912255,0.964032,0.960524,0.967541,0.966814,0.968143,0.966066,0.981270,0.972501,0.965319,0.961347,0.940415,0.972975,0.969880,0.966388,0.965736,0.968452,0.965740,0.965612,0.960605,0.961865,0.953581,0.962194,0.963332,0.963517,0.964643,0.967088,0.969798,0.913146,0.972968,0.970564,0.974162,0.975558,0.979398,0.980095,0.979225,1.000000,0.983270,0.976794
allando_v_chirp_a5_v90,0.929416,0.944084,0.937263,0.941112,0.937481,0.934430,0.936266,0.934409,0.937495,0.943623,0.926167,0.931519,0.936206,0.937102,0.936574,0.939906,0.939592,0.887941,0.941092,0.936173,0.949090,0.946610,0.949199,0.949497,0.961889,0.941205,0.945725,0.938468,0.948035,0.961411,0.964547,0.956046,0.959628,0.955398,0.954048,0.954924,0.956189,0.957838,0.956383,0.953457,0.954582,0.957016,0.961171,0.958247,0.962544,0.910291,0.961307,0.964282,0.962424,0.968593,0.968202,0.970098,0.969686,0.981753,0.963699,0.966335,0.940967,0.979684,0.970724,0.970231,0.965898,0.970978,0.963936,0.964194,0.964403,0.962299,0.953803,0.962501,0.963878,0.962511,0.965361,0.968226,0.969629,0.911757,0.972784,0.971409,0.973516,0.974387,0.979099,0.980676,0.983245,0.983270,1.000000,0.976366
allando_v_chirp_a5_v95,0.917574,0.945258,0.935247,0.939863,0.939569,0.937495,0.938977,0.936788,0.940066,0.943904,0.926502,0.930038,0.935166,0.931401,0.937530,0.935511,0.941456,0.885111,0.934075,0.936451,0.942370,0.942107,0.941281,0.944785,0.943959,0.961315,0.955830,0.943447,0.941780,0.964671,0.963772,0.955975,0.958683,0.957589,0.956710,0.957414,0.958360,0.959585,0.951950,0.952011,0.952954,0.954445,0.955339,0.957685,0.955879,0.907722,0.960148,0.956652,0.959523,0.961016,0.962137,0.962328,0.964370,0.964600,0.981846,0.975823,0.937201,0.988711,0.977591,0.972336,0.966576,0.969208,0.966184,0.966591,0.965949,0.965386,0.948990,0.963480,0.962397,0.961386,0.963494,0.965373,0.967926,0.908158,0.968804,0.968631,0.967496,0.972670,0.973038,0.974738,0.974676,0.976794,0.976366,1.000000
